DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Population,At least partially vaccinated uptake per 1000 people,Fully vaccinated uptake per 1000 people
Counties Manukau,Maori,12-15,Female,3021,2727,3376,895,808
Counties Manukau,Maori,12-15,Male,3081,2740,3533,872,776
Counties Manukau,Maori,16-19,Female,2667,2415,3118,855,775
Counties Manukau,Maori,16-19,Male,2704,2383,3142,861,758
Counties Manukau,Maori,20-24,Female,3170,2892,3957,801,731
Counties Manukau,Maori,20-24,Male,3132,2771,3608,868,768
Counties Manukau,Maori,25-29,Female,3144,2871,4029,780,713
Counties Manukau,Maori,25-29,Male,2688,2416,3278,820,737
Counties Manukau,Maori,30-34,Female,2941,2684,3437,856,781
Counties Manukau,Maori,30-34,Male,2391,2134,2767,864,771
Counties Manukau,Maori,35-39,Female,2219,2070,2571,863,805
Counties Manukau,Maori,35-39,Male,1735,1578,2039,851,774
Counties Manukau,Maori,40-44,Female,2112,1986,2411,876,824
Counties Manukau,Maori,40-44,Male,1702,1597,1943,876,822
Counties Manukau,Maori,45-49,Female,2195,2108,2559,858,824
Counties Manukau,Maori,45-49,Male,1814,1726,2171,836,795
Counties Manukau,Maori,50-54,Female,2278,2174,2443,932,890
Counties Manukau,Maori,50-54,Male,1894,1817,2024,936,898
Counties Manukau,Maori,55-59,Female,1917,1864,2128,901,876
Counties Manukau,Maori,55-59,Male,1678,1624,1799,933,903
Counties Manukau,Maori,60-64,Female,1516,1490,1579,960,944
Counties Manukau,Maori,60-64,Male,1246,1225,1260,989,972
Counties Manukau,Maori,65-69,Female,1034,1015,1076,961,943
Counties Manukau,Maori,65-69,Male,805,797,829,971,961
Counties Manukau,Maori,70-74,Female,679,665,681,997,977
Counties Manukau,Maori,70-74,Male,507,499,516,983,967
Counties Manukau,Maori,75-79,Female,354,346,399,887,867
Counties Manukau,Maori,75-79,Male,283,278,273,1037,1018
Counties Manukau,Maori,80-84,Female,233,227,233,1000,974
Counties Manukau,Maori,80-84,Male,144,138,150,960,920
Counties Manukau,Maori,85-89,Female,78,76,89,876,854
Counties Manukau,Maori,85-89,Male,38,36,39,974,923
Counties Manukau,Maori,90+,Female,30,30,26,1154,1154
Counties Manukau,Maori,90+,Male,9,9,9,1000,1000
Counties Manukau,Pacific Peoples,12-15,Female,5061,4755,5417,934,878
Counties Manukau,Pacific Peoples,12-15,Male,5129,4821,5577,920,864
Counties Manukau,Pacific Peoples,16-19,Female,5009,4801,5467,916,878
Counties Manukau,Pacific Peoples,16-19,Male,4826,4451,5443,887,818
Counties Manukau,Pacific Peoples,20-24,Female,6345,6014,7193,882,836
Counties Manukau,Pacific Peoples,20-24,Male,6028,5511,6637,908,830
Counties Manukau,Pacific Peoples,20-24,Unknown/Other,24,21,6,4000,3500
Counties Manukau,Pacific Peoples,25-29,Female,5857,5559,6800,861,818
Counties Manukau,Pacific Peoples,25-29,Male,5440,5002,6045,900,827
Counties Manukau,Pacific Peoples,30-34,Female,5087,4844,5627,904,861
Counties Manukau,Pacific Peoples,30-34,Male,4807,4503,5160,932,873
Counties Manukau,Pacific Peoples,35-39,Female,4508,4348,4921,916,884
Counties Manukau,Pacific Peoples,35-39,Male,4218,3992,4562,925,875
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,8,8,5,1600,1600
Counties Manukau,Pacific Peoples,40-44,Female,4071,3973,4420,921,899
Counties Manukau,Pacific Peoples,40-44,Male,3979,3835,4196,948,914
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,13,13,5,2600,2600
Counties Manukau,Pacific Peoples,45-49,Female,3988,3887,4343,918,895
Counties Manukau,Pacific Peoples,45-49,Male,3596,3474,3965,907,876
Counties Manukau,Pacific Peoples,50-54,Female,3971,3906,4367,909,894
Counties Manukau,Pacific Peoples,50-54,Male,3650,3567,3849,948,927
Counties Manukau,Pacific Peoples,55-59,Female,3487,3420,3639,958,940
Counties Manukau,Pacific Peoples,55-59,Male,3170,3116,3317,956,939
Counties Manukau,Pacific Peoples,60-64,Female,2663,2628,2855,933,920
Counties Manukau,Pacific Peoples,60-64,Male,2409,2383,2475,973,963
Counties Manukau,Pacific Peoples,65-69,Female,2011,1990,2099,958,948
Counties Manukau,Pacific Peoples,65-69,Male,1748,1725,1902,919,907
Counties Manukau,Pacific Peoples,70-74,Female,1424,1402,1539,925,911
Counties Manukau,Pacific Peoples,70-74,Male,1230,1216,1370,898,888
Counties Manukau,Pacific Peoples,75-79,Female,945,924,1005,940,919
Counties Manukau,Pacific Peoples,75-79,Male,740,723,755,980,958
Counties Manukau,Pacific Peoples,80-84,Female,509,492,547,931,899
Counties Manukau,Pacific Peoples,80-84,Male,360,356,410,878,868
Counties Manukau,Pacific Peoples,85-89,Female,208,199,277,751,718
Counties Manukau,Pacific Peoples,85-89,Male,108,104,131,824,794
Counties Manukau,Pacific Peoples,90+,Female,96,93,117,821,795
Counties Manukau,Pacific Peoples,90+,Male,35,33,42,833,786
Counties Manukau,Unknown,12-15,Female,31,29,19,1632,1526
Counties Manukau,Unknown,12-15,Male,53,48,14,3786,3429
Counties Manukau,Unknown,16-19,Female,61,60,16,3812,3750
Counties Manukau,Unknown,16-19,Male,51,49,12,4250,4083
Counties Manukau,Unknown,20-24,Female,80,76,45,1778,1689
Counties Manukau,Unknown,20-24,Male,115,109,49,2347,2224
Counties Manukau,Unknown,25-29,Female,138,133,57,2421,2333
Counties Manukau,Unknown,25-29,Male,154,141,55,2800,2564
Counties Manukau,Unknown,30-34,Female,130,120,50,2600,2400
Counties Manukau,Unknown,30-34,Male,195,184,72,2708,2556
Counties Manukau,Unknown,30-34,Unknown/Other,14,13,5,2800,2600
Counties Manukau,Unknown,35-39,Female,93,90,43,2163,2093
Counties Manukau,Unknown,35-39,Male,218,209,86,2535,2430
Counties Manukau,Unknown,40-44,Female,81,81,70,1157,1157
Counties Manukau,Unknown,40-44,Male,216,205,109,1982,1881
Counties Manukau,Unknown,45-49,Female,76,74,40,1900,1850
Counties Manukau,Unknown,45-49,Male,214,201,134,1597,1500
Counties Manukau,Unknown,50-54,Female,65,63,40,1625,1575
Counties Manukau,Unknown,50-54,Male,220,214,163,1350,1313
Counties Manukau,Unknown,55-59,Female,59,56,41,1439,1366
Counties Manukau,Unknown,55-59,Male,234,226,183,1279,1235
Counties Manukau,Unknown,60-64,Female,65,63,35,1857,1800
Counties Manukau,Unknown,60-64,Male,213,210,169,1260,1243
Counties Manukau,Unknown,65-69,Female,58,54,38,1526,1421
Counties Manukau,Unknown,65-69,Male,163,158,136,1199,1162
Counties Manukau,Unknown,70-74,Female,62,61,51,1216,1196
Counties Manukau,Unknown,70-74,Male,124,123,107,1159,1150
Counties Manukau,Unknown,75-79,Female,37,36,41,902,878
Counties Manukau,Unknown,75-79,Male,55,55,60,917,917
Counties Manukau,Unknown,80-84,Female,32,31,20,1600,1550
Counties Manukau,Unknown,80-84,Male,35,35,31,1129,1129
Counties Manukau,Unknown,85-89,Female,24,23,26,923,885
Counties Manukau,Unknown,85-89,Male,9,9,12,750,750
Counties Manukau,Unknown,90+,Female,11,11,9,1222,1222
Counties Manukau,Unknown,90+,Male,8,8,8,1000,1000
Hawkes Bay,Asian,12-15,Female,222,208,213,1042,977
Hawkes Bay,Asian,12-15,Male,239,222,203,1177,1094
Hawkes Bay,Asian,16-19,Female,177,173,146,1212,1185
Hawkes Bay,Asian,16-19,Male,185,178,174,1063,1023
Hawkes Bay,Asian,20-24,Female,218,214,181,1204,1182
Hawkes Bay,Asian,20-24,Male,261,256,199,1312,1286
Hawkes Bay,Asian,25-29,Female,491,477,447,1098,1067
Hawkes Bay,Asian,25-29,Male,660,645,446,1480,1446
Hawkes Bay,Asian,25-29,Unknown/Other,35,35,5,7000,7000
Hawkes Bay,Asian,30-34,Female,677,667,576,1175,1158
Hawkes Bay,Asian,30-34,Male,726,705,529,1372,1333
Hawkes Bay,Asian,30-34,Unknown/Other,27,26,6,4500,4333
Hawkes Bay,Asian,35-39,Female,443,433,397,1116,1091
Hawkes Bay,Asian,35-39,Male,574,568,403,1424,1409
Hawkes Bay,Asian,40-44,Female,367,358,354,1037,1011
Hawkes Bay,Asian,40-44,Male,412,402,307,1342,1309
Hawkes Bay,Asian,45-49,Female,290,286,271,1070,1055
Hawkes Bay,Asian,45-49,Male,273,272,211,1294,1289
Hawkes Bay,Asian,50-54,Female,207,205,186,1113,1102
Hawkes Bay,Asian,50-54,Male,180,175,173,1040,1012
Hawkes Bay,Asian,55-59,Female,187,182,181,1033,1006
Hawkes Bay,Asian,55-59,Male,148,148,137,1080,1080
Hawkes Bay,Asian,60-64,Female,156,153,171,912,895
Hawkes Bay,Asian,60-64,Male,107,106,100,1070,1060
Hawkes Bay,Asian,65-69,Female,127,123,130,977,946
Hawkes Bay,Asian,65-69,Male,71,71,74,959,959
Hawkes Bay,Asian,70-74,Female,85,84,78,1090,1077
Hawkes Bay,Asian,70-74,Male,52,52,69,754,754
Hawkes Bay,Asian,75-79,Female,39,39,51,765,765
Hawkes Bay,Asian,75-79,Male,38,38,44,864,864
Hawkes Bay,Asian,80-84,Female,44,44,37,1189,1189
Hawkes Bay,Asian,80-84,Male,23,23,26,885,885
Hawkes Bay,Asian,85-89,Female,16,15,16,1000,938
Hawkes Bay,Asian,85-89,Male,19,19,20,950,950
Hawkes Bay,European or Other,12-15,Female,2479,2335,2623,945,890
Hawkes Bay,European or Other,12-15,Male,2475,2314,2646,935,875
Hawkes Bay,European or Other,16-19,Female,2127,2046,2240,950,913
Hawkes Bay,European or Other,16-19,Male,2271,2158,2394,949,901
Hawkes Bay,European or Other,20-24,Female,2137,2069,2335,915,886
Hawkes Bay,European or Other,20-24,Male,2353,2202,2597,906,848
Hawkes Bay,European or Other,25-29,Female,2415,2327,2883,838,807
Hawkes Bay,European or Other,25-29,Male,2403,2278,2705,888,842
Hawkes Bay,European or Other,25-29,Unknown/Other,7,6,8,875,750
Hawkes Bay,European or Other,30-34,Female,2777,2652,2972,934,892
Hawkes Bay,European or Other,30-34,Male,2649,2503,2765,958,905
Hawkes Bay,European or Other,35-39,Female,2619,2525,3004,872,841
Hawkes Bay,European or Other,35-39,Male,2488,2372,2739,908,866
Hawkes Bay,European or Other,40-44,Female,2956,2875,3313,892,868
Hawkes Bay,European or Other,40-44,Male,2656,2572,2987,889,861
Hawkes Bay,European or Other,45-49,Female,3576,3509,4128,866,850
Hawkes Bay,European or Other,45-49,Male,3231,3138,3702,873,848
Hawkes Bay,European or Other,50-54,Female,3951,3887,4096,965,949
Hawkes Bay,European or Other,50-54,Male,3684,3587,3928,938,913
Hawkes Bay,European or Other,55-59,Female,4193,4122,4612,909,894
Hawkes Bay,European or Other,55-59,Male,3896,3837,4301,906,892
Hawkes Bay,European or Other,60-64,Female,4172,4115,4361,957,944
Hawkes Bay,European or Other,60-64,Male,4049,4003,4125,982,970
Hawkes Bay,European or Other,65-69,Female,3980,3952,4174,954,947
Hawkes Bay,European or Other,65-69,Male,3660,3627,3822,958,949
Hawkes Bay,European or Other,70-74,Female,3860,3822,3942,979,970
Hawkes Bay,European or Other,70-74,Male,3617,3594,3734,969,963
Hawkes Bay,European or Other,75-79,Female,2772,2749,2792,993,985
Hawkes Bay,European or Other,75-79,Male,2564,2547,2604,985,978
Hawkes Bay,European or Other,80-84,Female,2036,2014,1961,1038,1027
Hawkes Bay,European or Other,80-84,Male,1666,1651,1636,1018,1009
Hawkes Bay,European or Other,85-89,Female,1195,1179,1242,962,949
Hawkes Bay,European or Other,85-89,Male,859,842,871,986,967
Hawkes Bay,European or Other,90+,Female,765,738,791,967,933
Hawkes Bay,European or Other,90+,Male,422,415,437,966,950
Hawkes Bay,Maori,12-15,Female,1611,1400,1885,855,743
Hawkes Bay,Maori,12-15,Male,1530,1311,1828,837,717
Hawkes Bay,Maori,16-19,Female,1414,1239,1619,873,765
Hawkes Bay,Maori,16-19,Male,1364,1143,1567,870,729
Hawkes Bay,Maori,20-24,Female,1499,1286,1857,807,693
Hawkes Bay,Maori,20-24,Male,1446,1205,1755,824,687
Hawkes Bay,Maori,25-29,Female,1407,1233,1795,784,687
Hawkes Bay,Maori,25-29,Male,1332,1143,1624,820,704
Hawkes Bay,Maori,30-34,Female,1372,1210,1641,836,737
Hawkes Bay,Maori,30-34,Male,1123,956,1348,833,709
Hawkes Bay,Maori,35-39,Female,1105,1007,1339,825,752
Hawkes Bay,Maori,35-39,Male,978,845,1108,883,763
Hawkes Bay,Maori,40-44,Female,1096,1013,1278,858,793
Hawkes Bay,Maori,40-44,Male,945,869,1064,888,817
Hawkes Bay,Maori,45-49,Female,1233,1174,1434,860,819
Hawkes Bay,Maori,45-49,Male,991,927,1193,831,777
Hawkes Bay,Maori,50-54,Female,1171,1114,1289,908,864
Hawkes Bay,Maori,50-54,Male,931,865,1005,926,861
Hawkes Bay,Maori,55-59,Female,1132,1092,1266,894,863
Hawkes Bay,Maori,55-59,Male,934,903,1050,890,860
Hawkes Bay,Maori,60-64,Female,1006,986,1000,1006,986
Hawkes Bay,Maori,60-64,Male,852,828,850,1002,974
Hawkes Bay,Maori,65-69,Female,738,725,749,985,968
Hawkes Bay,Maori,65-69,Male,598,584,621,963,940
Hawkes Bay,Maori,70-74,Female,507,500,523,969,956
Hawkes Bay,Maori,70-74,Male,443,438,404,1097,1084
Hawkes Bay,Maori,75-79,Female,301,297,286,1052,1038
Hawkes Bay,Maori,75-79,Male,199,193,219,909,881
Hawkes Bay,Maori,80-84,Female,148,144,183,809,787
Hawkes Bay,Maori,80-84,Male,116,112,114,1018,982
Hawkes Bay,Maori,85-89,Female,77,75,89,865,843
Hawkes Bay,Maori,85-89,Male,44,43,49,898,878
Hawkes Bay,Maori,90+,Female,23,22,17,1353,1294
Hawkes Bay,Maori,90+,Male,7,7,9,778,778
Hawkes Bay,Pacific Peoples,12-15,Female,232,216,253,917,854
Hawkes Bay,Pacific Peoples,12-15,Male,225,198,245,918,808
Hawkes Bay,Pacific Peoples,16-19,Female,204,192,224,911,857
Hawkes Bay,Pacific Peoples,16-19,Male,257,228,240,1071,950
Hawkes Bay,Pacific Peoples,20-24,Female,252,234,282,894,830
Hawkes Bay,Pacific Peoples,20-24,Male,529,493,338,1565,1459
Hawkes Bay,Pacific Peoples,25-29,Female,262,244,261,1004,935
Hawkes Bay,Pacific Peoples,25-29,Male,656,619,311,2109,1990
Hawkes Bay,Pacific Peoples,30-34,Female,226,210,239,946,879
Hawkes Bay,Pacific Peoples,30-34,Male,607,571,278,2183,2054
Hawkes Bay,Pacific Peoples,35-39,Female,190,175,190,1000,921
Hawkes Bay,Pacific Peoples,35-39,Male,476,464,257,1852,1805
Hawkes Bay,Pacific Peoples,40-44,Female,175,164,167,1048,982
Hawkes Bay,Pacific Peoples,40-44,Male,368,356,207,1778,1720
Hawkes Bay,Pacific Peoples,45-49,Female,170,166,162,1049,1025
Hawkes Bay,Pacific Peoples,45-49,Male,258,251,190,1358,1321
Hawkes Bay,Pacific Peoples,50-54,Female,153,151,174,879,868
Hawkes Bay,Pacific Peoples,50-54,Male,184,180,167,1102,1078
Hawkes Bay,Pacific Peoples,55-59,Female,129,126,124,1040,1016
Hawkes Bay,Pacific Peoples,55-59,Male,126,123,118,1068,1042
Hawkes Bay,Pacific Peoples,60-64,Female,96,95,99,970,960
Hawkes Bay,Pacific Peoples,60-64,Male,112,112,119,941,941
Hawkes Bay,Pacific Peoples,65-69,Female,76,73,78,974,936
Hawkes Bay,Pacific Peoples,65-69,Male,81,80,73,1110,1096
Hawkes Bay,Pacific Peoples,70-74,Female,49,47,54,907,870
Hawkes Bay,Pacific Peoples,70-74,Male,52,48,58,897,828
Hawkes Bay,Pacific Peoples,75-79,Female,25,24,27,926,889
Hawkes Bay,Pacific Peoples,75-79,Male,20,18,24,833,750
Hawkes Bay,Pacific Peoples,80-84,Female,14,14,21,667,667
Hawkes Bay,Pacific Peoples,80-84,Male,13,13,12,1083,1083
Hawkes Bay,Pacific Peoples,85-89,Female,12,12,14,857,857
Hawkes Bay,Pacific Peoples,85-89,Male,7,7,6,1167,1167
Hawkes Bay,Unknown,12-15,Female,16,15,9,1778,1667
Hawkes Bay,Unknown,12-15,Male,14,14,5,2800,2800
Hawkes Bay,Unknown,25-29,Female,48,45,8,6000,5625
Hawkes Bay,Unknown,25-29,Male,69,52,15,4600,3467
Hawkes Bay,Unknown,30-34,Female,47,47,11,4273,4273
Hawkes Bay,Unknown,30-34,Male,96,81,17,5647,4765
Hawkes Bay,Unknown,35-39,Female,33,31,13,2538,2385
Hawkes Bay,Unknown,35-39,Male,72,58,19,3789,3053
Hawkes Bay,Unknown,40-44,Female,29,29,5,5800,5800
Hawkes Bay,Unknown,40-44,Male,79,70,29,2724,2414
Hawkes Bay,Unknown,45-49,Female,15,15,8,1875,1875
Hawkes Bay,Unknown,45-49,Male,71,66,35,2029,1886
Hawkes Bay,Unknown,50-54,Female,18,16,10,1800,1600
Hawkes Bay,Unknown,50-54,Male,66,59,28,2357,2107
Hawkes Bay,Unknown,55-59,Female,20,20,18,1111,1111
Hawkes Bay,Unknown,55-59,Male,52,49,25,2080,1960
Hawkes Bay,Unknown,60-64,Female,14,13,13,1077,1000
Hawkes Bay,Unknown,60-64,Male,40,38,23,1739,1652
Hawkes Bay,Unknown,65-69,Female,26,26,20,1300,1300
Hawkes Bay,Unknown,65-69,Male,42,41,37,1135,1108
Hawkes Bay,Unknown,70-74,Female,20,19,14,1429,1357
Hawkes Bay,Unknown,70-74,Male,30,29,22,1364,1318
Hawkes Bay,Unknown,75-79,Male,11,8,10,1100,800
Hutt Valley,Asian,12-15,Female,503,486,440,1143,1105
Hutt Valley,Asian,12-15,Male,477,460,436,1094,1055
Hutt Valley,Asian,16-19,Female,404,398,373,1083,1067
Hutt Valley,Asian,16-19,Male,407,403,378,1077,1066
Hutt Valley,Asian,20-24,Female,466,461,438,1064,1053
Hutt Valley,Asian,20-24,Male,569,562,510,1116,1102
Hutt Valley,Asian,25-29,Female,947,941,951,996,989
Hutt Valley,Asian,25-29,Male,1144,1136,935,1224,1215
Hutt Valley,Asian,30-34,Female,1479,1465,1442,1026,1016
Hutt Valley,Asian,30-34,Male,1337,1319,1146,1167,1151
Hutt Valley,Asian,35-39,Female,1249,1229,1214,1029,1012
Hutt Valley,Asian,35-39,Male,1334,1322,1204,1108,1098
Hutt Valley,Asian,40-44,Female,867,860,806,1076,1067
Hutt Valley,Asian,40-44,Male,894,887,768,1164,1155
Hutt Valley,Asian,45-49,Female,675,662,682,990,971
Hutt Valley,Asian,45-49,Male,632,626,585,1080,1070
Hutt Valley,Asian,50-54,Female,571,563,566,1009,995
Hutt Valley,Asian,50-54,Male,512,506,464,1103,1091
Hutt Valley,Asian,55-59,Female,520,517,555,937,932
Hutt Valley,Asian,55-59,Male,402,399,388,1036,1028
Hutt Valley,Asian,60-64,Female,479,475,504,950,942
Hutt Valley,Asian,60-64,Male,331,330,387,855,853
Hutt Valley,Asian,65-69,Female,404,401,439,920,913
Hutt Valley,Asian,65-69,Male,334,328,339,985,968
Hutt Valley,Asian,70-74,Female,272,271,261,1042,1038
Hutt Valley,Asian,70-74,Male,221,220,229,965,961
Hutt Valley,Asian,75-79,Female,133,132,154,864,857
Hutt Valley,Asian,75-79,Male,123,121,126,976,960
Hutt Valley,Asian,80-84,Female,116,114,119,975,958
Hutt Valley,Asian,80-84,Male,93,90,90,1033,1000
Hutt Valley,Asian,85-89,Female,58,57,56,1036,1018
Hutt Valley,Asian,85-89,Male,45,43,46,978,935
Hutt Valley,Asian,90+,Female,25,25,23,1087,1087
Hutt Valley,Asian,90+,Male,12,12,12,1000,1000
Hutt Valley,European or Other,12-15,Female,2055,1983,2072,992,957
Hutt Valley,European or Other,12-15,Male,2188,2100,2212,989,949
Hutt Valley,European or Other,16-19,Female,1808,1774,1958,923,906
Hutt Valley,European or Other,16-19,Male,1979,1910,2133,928,895
Hutt Valley,European or Other,16-19,Unknown/Other,6,6,8,750,750
Hutt Valley,European or Other,20-24,Female,2148,2091,2384,901,877
Hutt Valley,European or Other,20-24,Male,2348,2281,2446,960,933
Hutt Valley,European or Other,25-29,Female,2625,2566,3001,875,855
Hutt Valley,European or Other,25-29,Male,2516,2423,2823,891,858
Hutt Valley,European or Other,30-34,Female,3101,3031,3348,926,905
Hutt Valley,European or Other,30-34,Male,2876,2769,3142,915,881
Hutt Valley,European or Other,35-39,Female,3021,2958,3223,937,918
Hutt Valley,European or Other,35-39,Male,2843,2759,2985,952,924
Hutt Valley,European or Other,40-44,Female,3012,2964,3212,938,923
Hutt Valley,European or Other,40-44,Male,2882,2814,2968,971,948
Hutt Valley,European or Other,45-49,Female,3207,3153,3631,883,868
Hutt Valley,European or Other,45-49,Male,3151,3087,3477,906,888
Hutt Valley,European or Other,50-54,Female,3412,3366,3544,963,950
Hutt Valley,European or Other,50-54,Male,3461,3403,3593,963,947
Hutt Valley,European or Other,55-59,Female,3301,3274,3580,922,915
Hutt Valley,European or Other,55-59,Male,3247,3192,3530,920,904
Hutt Valley,European or Other,60-64,Female,3180,3153,3229,985,976
Hutt Valley,European or Other,60-64,Male,3228,3186,3284,983,970
Hutt Valley,European or Other,65-69,Female,2438,2422,2505,973,967
Hutt Valley,European or Other,65-69,Male,2480,2451,2504,990,979
Hutt Valley,European or Other,70-74,Female,2333,2316,2458,949,942
Hutt Valley,European or Other,70-74,Male,2207,2192,2241,985,978
Hutt Valley,European or Other,75-79,Female,1837,1819,1873,981,971
Hutt Valley,European or Other,75-79,Male,1477,1465,1605,920,913
Hutt Valley,European or Other,80-84,Female,1409,1393,1396,1009,998
Hutt Valley,European or Other,80-84,Male,1085,1075,1027,1056,1047
Hutt Valley,European or Other,85-89,Female,882,861,914,965,942
Hutt Valley,European or Other,85-89,Male,563,547,598,941,915
Hutt Valley,European or Other,90+,Female,568,541,579,981,934
Hutt Valley,European or Other,90+,Male,307,294,274,1120,1073
Hutt Valley,Maori,12-15,Female,760,665,869,875,765
Hutt Valley,Maori,12-15,Male,894,786,993,900,792
Hutt Valley,Maori,16-19,Female,769,698,843,912,828
Hutt Valley,Maori,16-19,Male,779,687,882,883,779
Hutt Valley,Maori,20-24,Female,886,797,1080,820,738
Hutt Valley,Maori,20-24,Male,1002,898,1087,922,826
Hutt Valley,Maori,25-29,Female,922,846,1086,849,779
Hutt Valley,Maori,25-29,Male,853,756,979,871,772
Hutt Valley,Maori,30-34,Female,798,751,942,847,797
Hutt Valley,Maori,30-34,Male,835,745,935,893,797
Hutt Valley,Maori,35-39,Female,749,702,819,915,857
Hutt Valley,Maori,35-39,Male,640,586,695,921,843
Hutt Valley,Maori,40-44,Female,655,620,755,868,821
Hutt Valley,Maori,40-44,Male,635,583,695,914,839
Hutt Valley,Maori,45-49,Female,714,680,791,903,860
Hutt Valley,Maori,45-49,Male,618,588,676,914,870
Hutt Valley,Maori,50-54,Female,677,654,718,943,911
Hutt Valley,Maori,50-54,Male,578,556,592,976,939
Hutt Valley,Maori,55-59,Female,578,569,626,923,909
Hutt Valley,Maori,55-59,Male,557,542,589,946,920
Hutt Valley,Maori,60-64,Female,532,520,547,973,951
Hutt Valley,Maori,60-64,Male,463,454,473,979,960
Hutt Valley,Maori,65-69,Female,348,345,342,1018,1009
Hutt Valley,Maori,65-69,Male,292,285,323,904,882
Hutt Valley,Maori,70-74,Female,217,216,202,1074,1069
Hutt Valley,Maori,70-74,Male,205,202,191,1073,1058
Hutt Valley,Maori,75-79,Female,111,108,124,895,871
Hutt Valley,Maori,75-79,Male,106,103,111,955,928
Hutt Valley,Maori,80-84,Female,59,59,59,1000,1000
Hutt Valley,Maori,80-84,Male,50,48,38,1316,1263
Hutt Valley,Maori,85-89,Female,25,25,24,1042,1042
Hutt Valley,Maori,85-89,Male,18,18,15,1200,1200
Hutt Valley,Maori,90+,Female,12,12,9,1333,1333
Hutt Valley,Pacific Peoples,12-15,Female,421,384,392,1074,980
Hutt Valley,Pacific Peoples,12-15,Male,431,391,463,931,844
Hutt Valley,Pacific Peoples,16-19,Female,348,332,411,847,808
Hutt Valley,Pacific Peoples,16-19,Male,408,370,411,993,900
Hutt Valley,Pacific Peoples,20-24,Female,440,407,487,903,836
Hutt Valley,Pacific Peoples,20-24,Male,466,430,500,932,860
Hutt Valley,Pacific Peoples,25-29,Female,428,404,479,894,843
Hutt Valley,Pacific Peoples,25-29,Male,431,394,480,898,821
Hutt Valley,Pacific Peoples,30-34,Female,406,384,477,851,805
Hutt Valley,Pacific Peoples,30-34,Male,398,377,457,871,825
Hutt Valley,Pacific Peoples,35-39,Female,413,396,453,912,874
Hutt Valley,Pacific Peoples,35-39,Male,390,366,423,922,865
Hutt Valley,Pacific Peoples,40-44,Female,381,371,405,941,916
Hutt Valley,Pacific Peoples,40-44,Male,398,380,428,930,888
Hutt Valley,Pacific Peoples,45-49,Female,361,349,385,938,906
Hutt Valley,Pacific Peoples,45-49,Male,385,376,382,1008,984
Hutt Valley,Pacific Peoples,50-54,Female,339,327,353,960,926
Hutt Valley,Pacific Peoples,50-54,Male,346,337,364,951,926
Hutt Valley,Pacific Peoples,55-59,Female,306,299,304,1007,984
Hutt Valley,Pacific Peoples,55-59,Male,304,300,305,997,984
Hutt Valley,Pacific Peoples,60-64,Female,236,228,254,929,898
Hutt Valley,Pacific Peoples,60-64,Male,224,222,224,1000,991
Hutt Valley,Pacific Peoples,65-69,Female,201,200,220,914,909
Hutt Valley,Pacific Peoples,65-69,Male,194,190,224,866,848
Hutt Valley,Pacific Peoples,70-74,Female,141,139,150,940,927
Hutt Valley,Pacific Peoples,70-74,Male,139,139,142,979,979
Hutt Valley,Pacific Peoples,75-79,Female,104,103,98,1061,1051
Hutt Valley,Pacific Peoples,75-79,Male,81,79,92,880,859
Hutt Valley,Pacific Peoples,80-84,Female,48,45,53,906,849
Hutt Valley,Pacific Peoples,80-84,Male,34,33,27,1259,1222
Hutt Valley,Pacific Peoples,85-89,Female,22,22,25,880,880
Hutt Valley,Pacific Peoples,85-89,Male,9,8,13,692,615
Hutt Valley,Pacific Peoples,90+,Female,9,8,9,1000,889
Hutt Valley,Unknown,20-24,Female,15,15,7,2143,2143
Hutt Valley,Unknown,20-24,Male,11,11,5,2200,2200
Hutt Valley,Unknown,25-29,Female,26,25,12,2167,2083
Hutt Valley,Unknown,25-29,Male,22,22,15,1467,1467
Hutt Valley,Unknown,30-34,Female,24,21,15,1600,1400
Hutt Valley,Unknown,30-34,Male,45,41,18,2500,2278
Hutt Valley,Unknown,35-39,Female,29,27,14,2071,1929
Hutt Valley,Unknown,35-39,Male,50,49,30,1667,1633
Hutt Valley,Unknown,40-44,Female,20,19,9,2222,2111
Hutt Valley,Unknown,40-44,Male,57,52,23,2478,2261
Hutt Valley,Unknown,45-49,Female,17,17,12,1417,1417
Hutt Valley,Unknown,45-49,Male,34,32,19,1789,1684
Hutt Valley,Unknown,50-54,Female,10,10,7,1429,1429
Hutt Valley,Unknown,50-54,Male,44,43,27,1630,1593
Hutt Valley,Unknown,55-59,Female,12,12,18,667,667
Hutt Valley,Unknown,55-59,Male,47,47,29,1621,1621
Hutt Valley,Unknown,60-64,Female,19,17,16,1188,1062
Hutt Valley,Unknown,60-64,Male,42,41,27,1556,1519
Hutt Valley,Unknown,65-69,Female,13,13,10,1300,1300
Hutt Valley,Unknown,65-69,Male,26,25,20,1300,1250
Hutt Valley,Unknown,70-74,Male,17,15,10,1700,1500
Hutt Valley,Unknown,80-84,Male,6,6,5,1200,1200
Lakes,Asian,12-15,Female,187,182,184,1016,989
Lakes,Asian,12-15,Male,173,165,167,1036,988
Lakes,Asian,16-19,Female,137,137,121,1132,1132
Lakes,Asian,16-19,Male,177,174,143,1238,1217
Lakes,Asian,20-24,Female,188,185,155,1213,1194
