DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Population,At least partially vaccinated uptake per 1000 people,Fully vaccinated uptake per 1000 people
Counties Manukau,Maori,12-17,Male,4612,4284,5148,896,832
Counties Manukau,Maori,18-24,Female,4684,4458,5574,840,800
Counties Manukau,Maori,18-24,Male,4682,4389,5135,912,855
Counties Manukau,Maori,25-29,Female,3282,3123,4029,815,775
Counties Manukau,Maori,25-29,Male,2815,2647,3278,859,808
Counties Manukau,Maori,30-34,Female,3024,2899,3437,880,843
Counties Manukau,Maori,30-34,Male,2470,2338,2767,893,845
Counties Manukau,Maori,35-39,Female,2268,2192,2571,882,853
Counties Manukau,Maori,35-39,Male,1821,1731,2039,893,849
Counties Manukau,Maori,40-44,Female,2140,2069,2411,888,858
Counties Manukau,Maori,40-44,Male,1734,1670,1943,892,859
Counties Manukau,Maori,45-49,Female,2199,2146,2559,859,839
Counties Manukau,Maori,45-49,Male,1795,1742,2171,827,802
Counties Manukau,Maori,5-11,Female,1890,42,6640,285,6
Counties Manukau,Maori,5-11,Male,1902,45,7014,271,6
Counties Manukau,Maori,50-54,Female,2329,2279,2443,953,933
Counties Manukau,Maori,50-54,Male,1896,1847,2024,937,913
Counties Manukau,Maori,55-59,Female,1943,1911,2128,913,898
Counties Manukau,Maori,55-59,Male,1701,1674,1799,946,931
Counties Manukau,Maori,60-64,Female,1557,1541,1579,986,976
Counties Manukau,Maori,60-64,Male,1280,1259,1260,1016,999
Counties Manukau,Maori,65-69,Female,1095,1084,1076,1018,1007
Counties Manukau,Maori,65-69,Male,834,829,829,1006,1000
Counties Manukau,Maori,70-74,Female,719,713,681,1056,1047
Counties Manukau,Maori,70-74,Male,539,532,516,1045,1031
Counties Manukau,Maori,75-79,Female,379,374,399,950,937
Counties Manukau,Maori,75-79,Male,306,304,273,1121,1114
Counties Manukau,Maori,80-84,Female,241,237,233,1034,1017
Counties Manukau,Maori,80-84,Male,147,143,150,980,953
Counties Manukau,Maori,85-89,Female,91,89,89,1022,1000
Counties Manukau,Maori,85-89,Male,51,49,39,1308,1256
Counties Manukau,Maori,90+,Female,31,31,26,1192,1192
Counties Manukau,Maori,90+,Male,10,10,9,1111,1111
Counties Manukau,Pacific Peoples,12-17,Female,7689,7364,8090,950,910
Counties Manukau,Pacific Peoples,12-17,Male,7676,7341,8309,924,883
Counties Manukau,Pacific Peoples,18-24,Female,9166,8973,9987,918,898
Counties Manukau,Pacific Peoples,18-24,Male,8852,8491,9348,947,908
Counties Manukau,Pacific Peoples,18-24,Unknown/Other,30,29,6,5000,4833
Counties Manukau,Pacific Peoples,25-29,Female,6013,5853,6800,884,861
Counties Manukau,Pacific Peoples,25-29,Male,5687,5457,6045,941,903
Counties Manukau,Pacific Peoples,30-34,Female,5258,5160,5627,934,917
Counties Manukau,Pacific Peoples,30-34,Male,4934,4787,5160,956,928
Counties Manukau,Pacific Peoples,35-39,Female,4548,4479,4921,924,910
Counties Manukau,Pacific Peoples,35-39,Male,4303,4183,4562,943,917
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,7,7,5,1400,1400
Counties Manukau,Pacific Peoples,40-44,Female,4181,4126,4420,946,933
Counties Manukau,Pacific Peoples,40-44,Male,4020,3935,4196,958,938
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,13,13,5,2600,2600
Counties Manukau,Pacific Peoples,45-49,Female,4042,3995,4343,931,920
Counties Manukau,Pacific Peoples,45-49,Male,3631,3571,3965,916,901
Counties Manukau,Pacific Peoples,5-11,Female,4117,110,9937,414,11
Counties Manukau,Pacific Peoples,5-11,Male,4121,89,10542,391,8
Counties Manukau,Pacific Peoples,5-11,Unknown/Other,7,0,9,778,0
Counties Manukau,Pacific Peoples,50-54,Female,4037,4011,4367,924,918
Counties Manukau,Pacific Peoples,50-54,Male,3668,3629,3849,953,943
Counties Manukau,Pacific Peoples,55-59,Female,3587,3545,3639,986,974
Counties Manukau,Pacific Peoples,55-59,Male,3258,3223,3317,982,972
Counties Manukau,Pacific Peoples,60-64,Female,2772,2756,2855,971,965
Counties Manukau,Pacific Peoples,60-64,Male,2488,2471,2475,1005,998
Counties Manukau,Pacific Peoples,65-69,Female,2097,2086,2099,999,994
Counties Manukau,Pacific Peoples,65-69,Male,1839,1827,1902,967,961
Counties Manukau,Pacific Peoples,70-74,Female,1523,1507,1539,990,979
Counties Manukau,Pacific Peoples,70-74,Male,1297,1286,1370,947,939
Counties Manukau,Pacific Peoples,75-79,Female,996,977,1005,991,972
Counties Manukau,Pacific Peoples,75-79,Male,769,756,755,1019,1001
Counties Manukau,Pacific Peoples,80-84,Female,549,543,547,1004,993
Counties Manukau,Pacific Peoples,80-84,Male,408,402,410,995,980
Counties Manukau,Pacific Peoples,85-89,Female,228,219,277,823,791
Counties Manukau,Pacific Peoples,85-89,Male,129,123,131,985,939
Counties Manukau,Pacific Peoples,90+,Female,107,103,117,915,880
Counties Manukau,Pacific Peoples,90+,Male,37,36,42,881,857
Counties Manukau,Unknown,12-17,Female,64,64,27,2370,2370
Counties Manukau,Unknown,12-17,Male,80,76,20,4000,3800
Counties Manukau,Unknown,18-24,Female,131,128,53,2472,2415
Counties Manukau,Unknown,18-24,Male,157,152,55,2855,2764
Counties Manukau,Unknown,25-29,Female,168,165,57,2947,2895
Counties Manukau,Unknown,25-29,Male,161,149,55,2927,2709
Counties Manukau,Unknown,30-34,Female,164,157,50,3280,3140
Counties Manukau,Unknown,30-34,Male,213,205,72,2958,2847
Counties Manukau,Unknown,30-34,Unknown/Other,11,11,5,2200,2200
Counties Manukau,Unknown,35-39,Female,107,106,43,2488,2465
Counties Manukau,Unknown,35-39,Male,223,215,86,2593,2500
Counties Manukau,Unknown,40-44,Female,96,96,70,1371,1371
Counties Manukau,Unknown,40-44,Male,234,228,109,2147,2092
Counties Manukau,Unknown,45-49,Female,88,87,40,2200,2175
Counties Manukau,Unknown,45-49,Male,230,218,134,1716,1627
Counties Manukau,Unknown,5-11,Female,33,0,18,1833,0
Counties Manukau,Unknown,5-11,Male,37,0,31,1194,0
Counties Manukau,Unknown,50-54,Female,73,73,40,1825,1825
Counties Manukau,Unknown,50-54,Male,228,224,163,1399,1374
Counties Manukau,Unknown,55-59,Female,74,71,41,1805,1732
Counties Manukau,Unknown,55-59,Male,257,248,183,1404,1355
Counties Manukau,Unknown,60-64,Female,76,74,35,2171,2114
Counties Manukau,Unknown,60-64,Male,222,220,169,1314,1302
Counties Manukau,Unknown,65-69,Female,71,68,38,1868,1789
Counties Manukau,Unknown,65-69,Male,177,174,136,1301,1279
Counties Manukau,Unknown,70-74,Female,63,62,51,1235,1216
Counties Manukau,Unknown,70-74,Male,135,134,107,1262,1252
Counties Manukau,Unknown,75-79,Female,47,46,41,1146,1122
Counties Manukau,Unknown,75-79,Male,72,72,60,1200,1200
Counties Manukau,Unknown,80-84,Female,30,29,20,1500,1450
Counties Manukau,Unknown,80-84,Male,35,35,31,1129,1129
Counties Manukau,Unknown,85-89,Female,28,27,26,1077,1038
Counties Manukau,Unknown,85-89,Male,13,12,12,1083,1000
Counties Manukau,Unknown,90+,Female,13,13,9,1444,1444
Counties Manukau,Unknown,90+,Male,7,7,8,875,875
Hawkes Bay,Asian,12-17,Female,321,317,296,1084,1071
Hawkes Bay,Asian,12-17,Male,336,324,315,1067,1029
Hawkes Bay,Asian,18-24,Female,284,282,244,1164,1156
Hawkes Bay,Asian,18-24,Male,347,343,261,1330,1314
Hawkes Bay,Asian,25-29,Female,460,453,447,1029,1013
Hawkes Bay,Asian,25-29,Male,669,662,446,1500,1484
Hawkes Bay,Asian,25-29,Unknown/Other,32,32,5,6400,6400
Hawkes Bay,Asian,30-34,Female,693,690,576,1203,1198
Hawkes Bay,Asian,30-34,Male,725,712,529,1371,1346
Hawkes Bay,Asian,30-34,Unknown/Other,29,29,6,4833,4833
Hawkes Bay,Asian,35-39,Female,464,460,397,1169,1159
Hawkes Bay,Asian,35-39,Male,587,585,403,1457,1452
Hawkes Bay,Asian,40-44,Female,377,375,354,1065,1059
Hawkes Bay,Asian,40-44,Male,431,425,307,1404,1384
Hawkes Bay,Asian,45-49,Female,297,295,271,1096,1089
Hawkes Bay,Asian,45-49,Male,296,294,211,1403,1393
Hawkes Bay,Asian,5-11,Female,264,0,454,581,0
Hawkes Bay,Asian,5-11,Male,243,0,494,492,0
Hawkes Bay,Asian,50-54,Female,204,202,186,1097,1086
Hawkes Bay,Asian,50-54,Male,179,177,173,1035,1023
Hawkes Bay,Asian,55-59,Female,200,197,181,1105,1088
Hawkes Bay,Asian,55-59,Male,158,158,137,1153,1153
Hawkes Bay,Asian,60-64,Female,156,155,171,912,906
Hawkes Bay,Asian,60-64,Male,108,107,100,1080,1070
Hawkes Bay,Asian,65-69,Female,134,133,130,1031,1023
Hawkes Bay,Asian,65-69,Male,72,71,74,973,959
Hawkes Bay,Asian,70-74,Female,87,87,78,1115,1115
Hawkes Bay,Asian,70-74,Male,55,55,69,797,797
Hawkes Bay,Asian,75-79,Female,40,40,51,784,784
Hawkes Bay,Asian,75-79,Male,42,42,44,955,955
Hawkes Bay,Asian,80-84,Female,42,42,37,1135,1135
Hawkes Bay,Asian,80-84,Male,25,25,26,962,962
Hawkes Bay,Asian,85-89,Female,17,16,16,1062,1000
Hawkes Bay,Asian,85-89,Male,20,20,20,1000,1000
Hawkes Bay,European or Other,12-17,Female,3599,3482,3854,934,903
Hawkes Bay,European or Other,12-17,Male,3680,3554,3951,931,900
Hawkes Bay,European or Other,18-24,Female,3162,3123,3344,946,934
Hawkes Bay,European or Other,18-24,Male,3492,3409,3686,947,925
Hawkes Bay,European or Other,25-29,Female,2447,2409,2883,849,836
Hawkes Bay,European or Other,25-29,Male,2427,2372,2705,897,877
Hawkes Bay,European or Other,25-29,Unknown/Other,5,5,8,625,625
Hawkes Bay,European or Other,30-34,Female,2845,2785,2972,957,937
Hawkes Bay,European or Other,30-34,Male,2697,2615,2765,975,946
Hawkes Bay,European or Other,35-39,Female,2634,2593,3004,877,863
Hawkes Bay,European or Other,35-39,Male,2529,2460,2739,923,898
Hawkes Bay,European or Other,40-44,Female,2937,2896,3313,887,874
Hawkes Bay,European or Other,40-44,Male,2653,2610,2987,888,874
Hawkes Bay,European or Other,45-49,Female,3500,3468,4128,848,840
Hawkes Bay,European or Other,45-49,Male,3250,3199,3702,878,864
Hawkes Bay,European or Other,5-11,Female,2107,9,4329,487,2
Hawkes Bay,European or Other,5-11,Male,2121,14,4345,488,3
Hawkes Bay,European or Other,50-54,Female,4046,4008,4096,988,979
Hawkes Bay,European or Other,50-54,Male,3662,3626,3928,932,923
Hawkes Bay,European or Other,55-59,Female,4114,4082,4612,892,885
Hawkes Bay,European or Other,55-59,Male,3850,3821,4301,895,888
Hawkes Bay,European or Other,60-64,Female,4243,4210,4361,973,965
Hawkes Bay,European or Other,60-64,Male,4076,4049,4125,988,982
Hawkes Bay,European or Other,65-69,Female,3951,3927,4174,947,941
Hawkes Bay,European or Other,65-69,Male,3683,3665,3822,964,959
Hawkes Bay,European or Other,70-74,Female,3885,3865,3942,986,980
Hawkes Bay,European or Other,70-74,Male,3613,3600,3734,968,964
Hawkes Bay,European or Other,75-79,Female,2928,2912,2792,1049,1043
Hawkes Bay,European or Other,75-79,Male,2709,2701,2604,1040,1037
Hawkes Bay,European or Other,80-84,Female,2137,2124,1961,1090,1083
Hawkes Bay,European or Other,80-84,Male,1772,1761,1636,1083,1076
Hawkes Bay,European or Other,85-89,Female,1254,1244,1242,1010,1002
Hawkes Bay,European or Other,85-89,Male,938,922,871,1077,1059
Hawkes Bay,European or Other,90+,Female,847,829,791,1071,1048
Hawkes Bay,European or Other,90+,Male,475,469,437,1087,1073
Hawkes Bay,Maori,12-17,Female,2482,2327,2710,916,859
Hawkes Bay,Maori,12-17,Male,2366,2154,2616,904,823
Hawkes Bay,Maori,18-24,Female,2269,2122,2651,856,800
Hawkes Bay,Maori,18-24,Male,2256,2079,2534,890,820
Hawkes Bay,Maori,25-29,Female,1481,1382,1795,825,770
Hawkes Bay,Maori,25-29,Male,1401,1300,1624,863,800
Hawkes Bay,Maori,30-34,Female,1466,1401,1641,893,854
Hawkes Bay,Maori,30-34,Male,1199,1105,1348,889,820
Hawkes Bay,Maori,35-39,Female,1151,1098,1339,860,820
Hawkes Bay,Maori,35-39,Male,1035,971,1108,934,876
Hawkes Bay,Maori,40-44,Female,1126,1079,1278,881,844
Hawkes Bay,Maori,40-44,Male,977,940,1064,918,883
Hawkes Bay,Maori,45-49,Female,1223,1188,1434,853,828
Hawkes Bay,Maori,45-49,Male,992,952,1193,832,798
Hawkes Bay,Maori,5-11,Female,853,5,3507,243,1
Hawkes Bay,Maori,5-11,Male,824,12,3603,229,3
Hawkes Bay,Maori,50-54,Female,1221,1189,1289,947,922
Hawkes Bay,Maori,50-54,Male,980,947,1005,975,942
Hawkes Bay,Maori,55-59,Female,1132,1112,1266,894,878
Hawkes Bay,Maori,55-59,Male,936,915,1050,891,871
Hawkes Bay,Maori,60-64,Female,1033,1021,1000,1033,1021
Hawkes Bay,Maori,60-64,Male,866,852,850,1019,1002
Hawkes Bay,Maori,65-69,Female,760,752,749,1015,1004
Hawkes Bay,Maori,65-69,Male,613,603,621,987,971
Hawkes Bay,Maori,70-74,Female,539,537,523,1031,1027
Hawkes Bay,Maori,70-74,Male,463,460,404,1146,1139
Hawkes Bay,Maori,75-79,Female,307,306,286,1073,1070
Hawkes Bay,Maori,75-79,Male,209,204,219,954,932
Hawkes Bay,Maori,80-84,Female,159,155,183,869,847
Hawkes Bay,Maori,80-84,Male,137,135,114,1202,1184
Hawkes Bay,Maori,85-89,Female,87,85,89,978,955
Hawkes Bay,Maori,85-89,Male,45,43,49,918,878
Hawkes Bay,Maori,90+,Female,27,26,17,1588,1529
Hawkes Bay,Maori,90+,Male,10,10,9,1111,1111
Hawkes Bay,Pacific Peoples,12-17,Female,362,343,365,992,940
Hawkes Bay,Pacific Peoples,12-17,Male,349,321,362,964,887
Hawkes Bay,Pacific Peoples,18-24,Female,364,348,394,924,883
Hawkes Bay,Pacific Peoples,18-24,Male,815,797,461,1768,1729
Hawkes Bay,Pacific Peoples,25-29,Female,287,276,261,1100,1057
Hawkes Bay,Pacific Peoples,25-29,Male,863,843,311,2775,2711
Hawkes Bay,Pacific Peoples,30-34,Female,239,233,239,1000,975
Hawkes Bay,Pacific Peoples,30-34,Male,753,739,278,2709,2658
Hawkes Bay,Pacific Peoples,35-39,Female,208,202,190,1095,1063
Hawkes Bay,Pacific Peoples,35-39,Male,580,573,257,2257,2230
Hawkes Bay,Pacific Peoples,40-44,Female,185,180,167,1108,1078
Hawkes Bay,Pacific Peoples,40-44,Male,426,419,207,2058,2024
Hawkes Bay,Pacific Peoples,45-49,Female,175,171,162,1080,1056
Hawkes Bay,Pacific Peoples,45-49,Male,307,304,190,1616,1600
Hawkes Bay,Pacific Peoples,5-11,Female,157,0,501,313,2
Hawkes Bay,Pacific Peoples,5-11,Male,171,0,493,347,4
Hawkes Bay,Pacific Peoples,50-54,Female,158,156,174,908,897
Hawkes Bay,Pacific Peoples,50-54,Male,201,200,167,1204,1198
Hawkes Bay,Pacific Peoples,55-59,Female,132,130,124,1065,1048
Hawkes Bay,Pacific Peoples,55-59,Male,137,133,118,1161,1127
Hawkes Bay,Pacific Peoples,60-64,Female,100,100,99,1010,1010
Hawkes Bay,Pacific Peoples,60-64,Male,115,115,119,966,966
Hawkes Bay,Pacific Peoples,65-69,Female,79,75,78,1013,962
Hawkes Bay,Pacific Peoples,65-69,Male,83,83,73,1137,1137
Hawkes Bay,Pacific Peoples,70-74,Female,48,46,54,889,852
Hawkes Bay,Pacific Peoples,70-74,Male,57,55,58,983,948
Hawkes Bay,Pacific Peoples,75-79,Female,31,31,27,1148,1148
Hawkes Bay,Pacific Peoples,75-79,Male,19,17,24,792,708
Hawkes Bay,Pacific Peoples,80-84,Female,14,14,21,667,667
Hawkes Bay,Pacific Peoples,80-84,Male,13,13,12,1083,1083
Hawkes Bay,Pacific Peoples,85-89,Female,12,12,14,857,857
Hawkes Bay,Pacific Peoples,85-89,Male,8,8,6,1333,1333
Hawkes Bay,Unknown,12-17,Female,21,21,9,2333,2333
Hawkes Bay,Unknown,12-17,Male,22,22,6,3667,3667
Hawkes Bay,Unknown,25-29,Female,57,52,8,7125,6500
Hawkes Bay,Unknown,25-29,Male,93,85,15,6200,5667
Hawkes Bay,Unknown,30-34,Female,61,60,11,5545,5455
Hawkes Bay,Unknown,30-34,Male,114,108,17,6706,6353
Hawkes Bay,Unknown,35-39,Female,43,41,13,3308,3154
Hawkes Bay,Unknown,35-39,Male,104,98,19,5474,5158
Hawkes Bay,Unknown,40-44,Female,35,35,5,7000,7000
Hawkes Bay,Unknown,40-44,Male,93,89,29,3207,3069
Hawkes Bay,Unknown,45-49,Female,20,20,8,2500,2500
Hawkes Bay,Unknown,45-49,Male,81,78,35,2314,2229
Hawkes Bay,Unknown,5-11,Female,17,0,9,1889,0
Hawkes Bay,Unknown,5-11,Male,16,0,10,1600,0
Hawkes Bay,Unknown,50-54,Female,25,24,10,2500,2400
Hawkes Bay,Unknown,50-54,Male,71,66,28,2536,2357
Hawkes Bay,Unknown,55-59,Female,19,19,18,1056,1056
Hawkes Bay,Unknown,55-59,Male,57,56,25,2280,2240
Hawkes Bay,Unknown,60-64,Female,14,14,13,1077,1077
Hawkes Bay,Unknown,60-64,Male,48,47,23,2087,2043
Hawkes Bay,Unknown,65-69,Female,20,20,20,1000,1000
Hawkes Bay,Unknown,65-69,Male,39,38,37,1054,1027
Hawkes Bay,Unknown,70-74,Female,20,20,14,1429,1429
Hawkes Bay,Unknown,70-74,Male,36,35,22,1636,1591
Hawkes Bay,Unknown,75-79,Male,9,9,10,900,900
Hutt Valley,Asian,12-17,Female,698,683,654,1067,1044
Hutt Valley,Asian,12-17,Male,682,661,634,1076,1043
Hutt Valley,Asian,18-24,Female,665,662,597,1114,1109
Hutt Valley,Asian,18-24,Male,778,772,690,1128,1119
Hutt Valley,Asian,25-29,Female,897,896,951,943,942
Hutt Valley,Asian,25-29,Male,1135,1132,935,1214,1211
Hutt Valley,Asian,30-34,Female,1506,1498,1442,1044,1039
Hutt Valley,Asian,30-34,Male,1362,1354,1146,1188,1182
Hutt Valley,Asian,35-39,Female,1292,1284,1214,1064,1058
Hutt Valley,Asian,35-39,Male,1340,1335,1204,1113,1109
Hutt Valley,Asian,40-44,Female,887,884,806,1100,1097
Hutt Valley,Asian,40-44,Male,923,921,768,1202,1199
Hutt Valley,Asian,45-49,Female,693,686,682,1016,1006
Hutt Valley,Asian,45-49,Male,650,648,585,1111,1108
Hutt Valley,Asian,5-11,Female,842,0,1152,731,1
Hutt Valley,Asian,5-11,Male,894,0,1166,767,0
Hutt Valley,Asian,50-54,Female,579,575,566,1023,1016
Hutt Valley,Asian,50-54,Male,533,531,464,1149,1144
Hutt Valley,Asian,55-59,Female,528,526,555,951,948
Hutt Valley,Asian,55-59,Male,396,395,388,1021,1018
Hutt Valley,Asian,60-64,Female,478,474,504,948,940
Hutt Valley,Asian,60-64,Male,338,337,387,873,871
Hutt Valley,Asian,65-69,Female,429,426,439,977,970
Hutt Valley,Asian,65-69,Male,342,339,339,1009,1000
Hutt Valley,Asian,70-74,Female,286,284,261,1096,1088
Hutt Valley,Asian,70-74,Male,228,228,229,996,996
Hutt Valley,Asian,75-79,Female,143,140,154,929,909
Hutt Valley,Asian,75-79,Male,132,132,126,1048,1048
Hutt Valley,Asian,80-84,Female,121,117,119,1017,983
Hutt Valley,Asian,80-84,Male,98,94,90,1089,1044
Hutt Valley,Asian,85-89,Female,64,64,56,1143,1143
Hutt Valley,Asian,85-89,Male,47,45,46,1022,978
Hutt Valley,Asian,90+,Female,29,29,23,1261,1261
Hutt Valley,Asian,90+,Male,17,17,12,1417,1417
Hutt Valley,European or Other,12-17,Female,2967,2910,3077,964,946
Hutt Valley,European or Other,12-17,Male,3157,3091,3309,954,934
Hutt Valley,European or Other,12-17,Unknown/Other,7,7,6,1167,1167
Hutt Valley,European or Other,18-24,Female,3029,3002,3337,908,900
Hutt Valley,European or Other,18-24,Male,3382,3338,3482,971,959
Hutt Valley,European or Other,18-24,Unknown/Other,12,12,9,1333,1333
Hutt Valley,European or Other,25-29,Female,2615,2590,3001,871,863
Hutt Valley,European or Other,25-29,Male,2534,2485,2823,898,880
Hutt Valley,European or Other,30-34,Female,3148,3119,3348,940,932
Hutt Valley,European or Other,30-34,Male,2870,2830,3142,913,901
Hutt Valley,European or Other,35-39,Female,3002,2975,3223,931,923
Hutt Valley,European or Other,35-39,Male,2866,2827,2985,960,947
Hutt Valley,European or Other,40-44,Female,3035,3020,3212,945,940
Hutt Valley,European or Other,40-44,Male,2876,2840,2968,969,957
Hutt Valley,European or Other,45-49,Female,3154,3130,3631,869,862
Hutt Valley,European or Other,45-49,Male,3148,3125,3477,905,899
Hutt Valley,European or Other,5-11,Female,2346,15,3633,646,4
Hutt Valley,European or Other,5-11,Male,2372,8,3735,635,2
Hutt Valley,European or Other,50-54,Female,3412,3388,3544,963,956
Hutt Valley,European or Other,50-54,Male,3478,3452,3593,968,961
Hutt Valley,European or Other,55-59,Female,3285,3273,3580,918,914
Hutt Valley,European or Other,55-59,Male,3220,3199,3530,912,906
Hutt Valley,European or Other,60-64,Female,3197,3185,3229,990,986
Hutt Valley,European or Other,60-64,Male,3262,3233,3284,993,984
Hutt Valley,European or Other,65-69,Female,2497,2489,2505,997,994
Hutt Valley,European or Other,65-69,Male,2518,2507,2504,1006,1001
Hutt Valley,European or Other,70-74,Female,2311,2301,2458,940,936
Hutt Valley,European or Other,70-74,Male,2198,2189,2241,981,977
Hutt Valley,European or Other,75-79,Female,1888,1876,1873,1008,1002
Hutt Valley,European or Other,75-79,Male,1555,1548,1605,969,964
Hutt Valley,European or Other,80-84,Female,1502,1493,1396,1076,1069
Hutt Valley,European or Other,80-84,Male,1158,1152,1027,1128,1122
Hutt Valley,European or Other,85-89,Female,901,884,914,986,967
Hutt Valley,European or Other,85-89,Male,594,582,598,993,973
Hutt Valley,European or Other,90+,Female,636,620,579,1098,1071
Hutt Valley,European or Other,90+,Male,341,330,274,1245,1204
Hutt Valley,Maori,12-17,Female,1183,1117,1294,914,863
Hutt Valley,Maori,12-17,Male,1361,1275,1437,947,887
Hutt Valley,Maori,18-24,Female,1313,1254,1498,877,837
Hutt Valley,Maori,18-24,Male,1428,1360,1525,936,892
Hutt Valley,Maori,25-29,Female,937,903,1086,863,831
Hutt Valley,Maori,25-29,Male,899,851,979,918,869
Hutt Valley,Maori,30-34,Female,844,814,942,896,864
Hutt Valley,Maori,30-34,Male,870,827,935,930,884
Hutt Valley,Maori,35-39,Female,755,738,819,922,901
Hutt Valley,Maori,35-39,Male,665,635,695,957,914
Hutt Valley,Maori,40-44,Female,685,664,755,907,879
Hutt Valley,Maori,40-44,Male,657,627,695,945,902
Hutt Valley,Maori,45-49,Female,716,699,791,905,884
Hutt Valley,Maori,45-49,Male,631,606,676,933,896
Hutt Valley,Maori,5-11,Female,710,0,1753,405,2
Hutt Valley,Maori,5-11,Male,763,0,1921,397,2
Hutt Valley,Maori,50-54,Female,699,692,718,974,964
Hutt Valley,Maori,50-54,Male,604,586,592,1020,990
Hutt Valley,Maori,55-59,Female,574,569,626,917,909
Hutt Valley,Maori,55-59,Male,563,559,589,956,949
Hutt Valley,Maori,60-64,Female,537,532,547,982,973
Hutt Valley,Maori,60-64,Male,479,477,473,1013,1008
Hutt Valley,Maori,65-69,Female,375,374,342,1096,1094
Hutt Valley,Maori,65-69,Male,301,295,323,932,913
Hutt Valley,Maori,70-74,Female,224,222,202,1109,1099
Hutt Valley,Maori,70-74,Male,213,213,191,1115,1115
Hutt Valley,Maori,75-79,Female,121,120,124,976,968
Hutt Valley,Maori,75-79,Male,110,109,111,991,982
Hutt Valley,Maori,80-84,Female,62,62,59,1051,1051
Hutt Valley,Maori,80-84,Male,55,54,38,1447,1421
Hutt Valley,Maori,85-89,Female,26,25,24,1083,1042
Hutt Valley,Maori,85-89,Male,19,19,15,1267,1267
Hutt Valley,Maori,90+,Female,15,15,9,1667,1667
Hutt Valley,Pacific Peoples,12-17,Female,596,568,569,1047,998
Hutt Valley,Pacific Peoples,12-17,Male,661,639,664,995,962
Hutt Valley,Pacific Peoples,18-24,Female,650,634,721,902,879
Hutt Valley,Pacific Peoples,18-24,Male,703,682,710,990,961
Hutt Valley,Pacific Peoples,25-29,Female,436,422,479,910,881
Hutt Valley,Pacific Peoples,25-29,Male,441,428,480,919,892
Hutt Valley,Pacific Peoples,30-34,Female,433,419,477,908,878
Hutt Valley,Pacific Peoples,30-34,Male,415,403,457,908,882
Hutt Valley,Pacific Peoples,35-39,Female,425,421,453,938,929
Hutt Valley,Pacific Peoples,35-39,Male,406,394,423,960,931
Hutt Valley,Pacific Peoples,40-44,Female,382,380,405,943,938
Hutt Valley,Pacific Peoples,40-44,Male,412,401,428,963,937
Hutt Valley,Pacific Peoples,45-49,Female,369,365,385,958,948
Hutt Valley,Pacific Peoples,45-49,Male,377,371,382,987,971
Hutt Valley,Pacific Peoples,5-11,Female,361,0,798,452,1
Hutt Valley,Pacific Peoples,5-11,Male,338,0,723,467,0
Hutt Valley,Pacific Peoples,50-54,Female,335,330,353,949,935
Hutt Valley,Pacific Peoples,50-54,Male,364,360,364,1000,989
Hutt Valley,Pacific Peoples,55-59,Female,309,303,304,1016,997
Hutt Valley,Pacific Peoples,55-59,Male,305,305,305,1000,1000
Hutt Valley,Pacific Peoples,60-64,Female,248,243,254,976,957
Hutt Valley,Pacific Peoples,60-64,Male,225,223,224,1004,996
Hutt Valley,Pacific Peoples,65-69,Female,205,204,220,932,927
Hutt Valley,Pacific Peoples,65-69,Male,190,187,224,848,835
Hutt Valley,Pacific Peoples,70-74,Female,152,150,150,1013,1000
Hutt Valley,Pacific Peoples,70-74,Male,152,152,142,1070,1070
Hutt Valley,Pacific Peoples,75-79,Female,105,105,98,1071,1071
Hutt Valley,Pacific Peoples,75-79,Male,93,92,92,1011,1000
Hutt Valley,Pacific Peoples,80-84,Female,52,49,53,981,925
Hutt Valley,Pacific Peoples,80-84,Male,36,36,27,1333,1333
Hutt Valley,Pacific Peoples,85-89,Female,22,22,25,880,880
Hutt Valley,Pacific Peoples,85-89,Male,9,8,13,692,615
Hutt Valley,Pacific Peoples,90+,Female,11,10,9,1222,1111
Hutt Valley,Unknown,18-24,Female,21,21,9,2333,2333
Hutt Valley,Unknown,18-24,Male,15,15,6,2500,2500
Hutt Valley,Unknown,25-29,Female,26,26,12,2167,2167
Hutt Valley,Unknown,25-29,Male,20,20,15,1333,1333
Hutt Valley,Unknown,30-34,Female,25,23,15,1667,1533
Hutt Valley,Unknown,30-34,Male,45,43,18,2500,2389
Hutt Valley,Unknown,35-39,Female,26,26,14,1857,1857
Hutt Valley,Unknown,35-39,Male,51,50,30,1700,1667
Hutt Valley,Unknown,40-44,Female,17,16,9,1889,1778
Hutt Valley,Unknown,40-44,Male,57,56,23,2478,2435
Hutt Valley,Unknown,45-49,Female,22,22,12,1833,1833
Hutt Valley,Unknown,45-49,Male,42,41,19,2211,2158
Hutt Valley,Unknown,50-54,Female,10,10,7,1429,1429
Hutt Valley,Unknown,50-54,Male,40,39,27,1481,1444
Hutt Valley,Unknown,55-59,Female,13,12,18,722,667
Hutt Valley,Unknown,55-59,Male,48,48,29,1655,1655
Hutt Valley,Unknown,60-64,Female,23,21,16,1438,1312
Hutt Valley,Unknown,60-64,Male,41,40,27,1519,1481
Hutt Valley,Unknown,65-69,Female,15,15,10,1500,1500
Hutt Valley,Unknown,65-69,Male,23,23,20,1150,1150
