SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
132000,Avondale North (Auckland),Auckland,Pacific Peoples,5-11,80,41,14,NA,NA,NA,NA,51%,18%,NA,NA
132100,Grey Lynn West,Auckland,Maori,12+,269,242,237,219,131,59,36,90%,88%,60%,61%
132100,Grey Lynn West,Auckland,Pacific Peoples,12+,376,337,333,312,195,103,54,90%,89%,62%,52%
132100,Grey Lynn West,Auckland,Pacific Peoples,5-11,53,37,14,NA,NA,NA,NA,70%,26%,NA,NA
132200,Mount Albert North,Auckland,Maori,12+,269,236,234,220,141,58,40,88%,87%,64%,69%
132200,Mount Albert North,Auckland,Maori,5-11,42,18,14,NA,NA,NA,NA,43%,33%,NA,NA
132200,Mount Albert North,Auckland,Pacific Peoples,12+,321,293,290,271,171,80,39,91%,90%,63%,49%
132200,Mount Albert North,Auckland,Pacific Peoples,5-11,55,26,13,NA,NA,NA,NA,47%,24%,NA,NA
132300,New Lynn North,Waitemata,Maori,12+,294,257,246,224,131,59,33,87%,84%,58%,56%
132300,New Lynn North,Waitemata,Maori,5-11,57,28,8,NA,NA,NA,NA,49%,14%,NA,NA
132300,New Lynn North,Waitemata,Pacific Peoples,12+,541,485,477,441,237,120,42,90%,88%,54%,35%
132300,New Lynn North,Waitemata,Pacific Peoples,5-11,90,31,14,NA,NA,NA,NA,34%,16%,NA,NA
132400,Victoria Park ,Auckland,Maori,12+,133,121,120,119,71,16,6,91%,90%,60%,38%
132400,Victoria Park ,Auckland,Pacific Peoples,12+,77,70,68,68,40,7,Masked,91%,88%,59%,71%
132500,Konini,Waitemata,Maori,12+,276,252,248,220,117,47,22,91%,90%,53%,47%
132500,Konini,Waitemata,Maori,5-11,63,28,18,NA,NA,NA,NA,44%,29%,NA,NA
132500,Konini,Waitemata,Pacific Peoples,12+,190,169,169,154,90,34,17,89%,89%,58%,50%
132600,New Lynn North West,Waitemata,Maori,12+,254,216,210,197,107,40,17,85%,83%,54%,42%
132600,New Lynn North West,Waitemata,Pacific Peoples,12+,453,402,399,369,231,103,39,89%,88%,63%,38%
132600,New Lynn North West,Waitemata,Pacific Peoples,5-11,59,31,15,NA,NA,NA,NA,53%,25%,NA,NA
132700,Hobson Ridge North,Auckland,Maori,12+,156,133,128,128,67,21,12,85%,82%,52%,57%
132700,Hobson Ridge North,Auckland,Pacific Peoples,12+,94,83,81,79,49,12,Masked,88%,86%,62%,8%
132800,Grey Lynn Central,Auckland,Maori,12+,209,Masked,196,186,122,37,22,>95%,94%,66%,59%
132800,Grey Lynn Central,Auckland,Pacific Peoples,12+,366,327,323,312,197,107,57,89%,88%,63%,53%
132900,Fruitvale,Waitemata,Maori,12+,257,232,226,211,120,50,26,90%,88%,57%,52%
132900,Fruitvale,Waitemata,Pacific Peoples,12+,339,307,303,281,176,70,23,91%,89%,63%,33%
132900,Fruitvale,Waitemata,Pacific Peoples,5-11,42,22,10,NA,NA,NA,NA,52%,24%,NA,NA
133000,Devonport,Waitemata,Maori,12+,147,Masked,138,127,95,45,23,>95%,94%,75%,51%
133000,Devonport,Waitemata,Pacific Peoples,12+,47,Masked,Masked,47,38,24,13,>95%,>95%,81%,54%
133100,Avondale Central (Auckland),Auckland,Maori,12+,225,198,194,181,107,57,33,88%,86%,59%,58%
133100,Avondale Central (Auckland),Auckland,Pacific Peoples,12+,478,434,429,408,251,120,44,91%,90%,62%,37%
133100,Avondale Central (Auckland),Auckland,Pacific Peoples,5-11,51,37,14,NA,NA,NA,NA,73%,27%,NA,NA
133200,Queen Street,Auckland,Maori,12+,129,118,113,111,62,16,9,91%,88%,56%,56%
133200,Queen Street,Auckland,Pacific Peoples,12+,72,Masked,67,66,40,11,Masked,>95%,93%,61%,45%
133300,Quay Street-Customs Street,Auckland,Maori,12+,129,110,107,105,67,29,8,85%,83%,64%,28%
133300,Quay Street-Customs Street,Auckland,Pacific Peoples,12+,114,90,87,84,45,15,Masked,79%,76%,54%,27%
133400,Hobson Ridge Central,Auckland,Maori,12+,278,248,239,237,122,48,25,89%,86%,51%,52%
133400,Hobson Ridge Central,Auckland,Pacific Peoples,12+,145,135,131,130,71,15,8,93%,90%,55%,53%
133500,Grey Lynn East,Auckland,Maori,12+,137,122,120,117,76,17,Masked,89%,88%,65%,>95%
133500,Grey Lynn East,Auckland,Pacific Peoples,12+,122,Masked,Masked,113,71,26,14,>95%,>95%,63%,54%
133600,Morningside (Auckland),Auckland,Maori,12+,286,267,262,255,171,61,36,93%,92%,67%,59%
133600,Morningside (Auckland),Auckland,Pacific Peoples,12+,356,318,316,293,201,91,58,89%,89%,69%,64%
133700,Shortland Street,Auckland,Maori,12+,109,101,101,101,60,28,11,93%,93%,59%,39%
133700,Shortland Street,Auckland,Pacific Peoples,12+,45,37,37,37,23,9,Masked,82%,82%,62%,44%
133800,Hobson Ridge South,Auckland,Maori,12+,126,107,104,103,53,14,Masked,85%,83%,51%,21%
133800,Hobson Ridge South,Auckland,Pacific Peoples,12+,55,48,47,45,29,5,Masked,87%,85%,64%,80%
133900,New Lynn Central,Waitemata,Maori,12+,51,42,42,42,19,13,7,82%,82%,45%,54%
133900,New Lynn Central,Waitemata,Pacific Peoples,12+,51,44,44,43,24,12,6,86%,86%,56%,50%
134000,Cheltenham,Waitemata,Maori,12+,58,55,55,52,43,26,16,95%,95%,83%,62%
134100,Queen Street South West,Auckland,Maori,12+,139,123,121,120,78,27,17,88%,87%,65%,63%
134100,Queen Street South West,Auckland,Pacific Peoples,12+,72,57,57,56,34,12,7,79%,79%,61%,58%
134200,Mount Albert Central,Auckland,Maori,12+,223,207,201,193,124,55,28,93%,90%,64%,51%
134200,Mount Albert Central,Auckland,Pacific Peoples,12+,197,173,172,163,105,49,23,88%,87%,64%,47%
134300,Karangahape,Auckland,Maori,12+,169,154,154,153,96,31,16,91%,91%,63%,52%
134300,Karangahape,Auckland,Pacific Peoples,12+,107,94,93,89,59,19,18,88%,87%,66%,95%
134400,Kingsland,Auckland,Maori,12+,288,263,261,249,173,46,27,91%,91%,69%,59%
134400,Kingsland,Auckland,Pacific Peoples,12+,352,320,315,304,206,114,39,91%,89%,68%,34%
134500,Anzac Avenue,Auckland,Maori,12+,178,160,159,159,103,29,20,90%,89%,65%,69%
134500,Anzac Avenue,Auckland,Pacific Peoples,12+,99,Masked,87,87,55,15,10,>95%,88%,63%,67%
134600,Waima-Woodlands Park,Waitemata,Maori,12+,130,114,110,105,70,27,13,88%,85%,67%,48%
134600,Waima-Woodlands Park,Waitemata,Pacific Peoples,12+,59,55,54,48,32,15,7,93%,92%,67%,47%
134700,Kaurilands,Waitemata,Maori,12+,246,228,228,213,137,59,33,93%,93%,64%,56%
134700,Kaurilands,Waitemata,Pacific Peoples,12+,109,95,95,89,68,27,9,87%,87%,76%,33%
134900,New Lynn Seabrook,Waitemata,Maori,12+,200,180,175,165,91,44,22,90%,88%,55%,50%
134900,New Lynn Seabrook,Waitemata,Pacific Peoples,12+,355,318,314,291,182,82,38,90%,88%,63%,46%
134900,New Lynn Seabrook,Waitemata,Pacific Peoples,5-11,54,35,17,NA,NA,NA,NA,65%,31%,NA,NA
135000,Avondale South (Auckland),Auckland,Maori,12+,297,253,244,223,123,52,28,85%,82%,55%,54%
135000,Avondale South (Auckland),Auckland,Maori,5-11,49,25,14,NA,NA,NA,NA,51%,29%,NA,NA
135000,Avondale South (Auckland),Auckland,Pacific Peoples,12+,780,710,696,663,443,206,98,91%,89%,67%,48%
135000,Avondale South (Auckland),Auckland,Pacific Peoples,5-11,90,44,29,NA,NA,NA,NA,49%,32%,NA,NA
135100,Symonds Street North West,Auckland,Maori,12+,164,152,149,148,80,15,7,93%,91%,54%,47%
135100,Symonds Street North West,Auckland,Pacific Peoples,12+,109,99,97,97,47,6,Masked,91%,89%,48%,50%
135200,Mount Albert South,Auckland,Maori,12+,112,104,101,97,69,35,17,93%,90%,71%,49%
135200,Mount Albert South,Auckland,Pacific Peoples,12+,117,99,99,92,64,29,18,85%,85%,70%,62%
135300,Symonds Street West,Auckland,Maori,12+,251,220,211,208,107,30,17,88%,84%,51%,57%
135300,Symonds Street West,Auckland,Pacific Peoples,12+,136,121,119,116,61,11,Masked,89%,88%,53%,9%
135400,West Lynn,Waitemata,Maori,12+,210,195,194,177,110,51,26,93%,92%,62%,51%
135400,West Lynn,Waitemata,Pacific Peoples,12+,220,195,195,178,112,50,17,89%,89%,63%,34%
135500,Owairaka West,Auckland,Maori,12+,178,151,144,138,88,29,10,85%,81%,64%,34%
135500,Owairaka West,Auckland,Pacific Peoples,12+,341,277,271,248,144,66,31,81%,79%,58%,47%
135500,Owairaka West,Auckland,Pacific Peoples,5-11,56,23,12,NA,NA,NA,NA,41%,21%,NA,NA
135600,New Lynn Central South,Waitemata,Maori,12+,236,206,198,185,109,45,18,87%,84%,59%,40%
135600,New Lynn Central South,Waitemata,Pacific Peoples,12+,393,369,360,335,194,94,43,94%,92%,58%,46%
135600,New Lynn Central South,Waitemata,Pacific Peoples,5-11,68,35,18,NA,NA,NA,NA,51%,26%,NA,NA
135700,The Strand,Auckland,Maori,12+,101,Masked,Masked,95,49,11,7,>95%,>95%,52%,64%
135700,The Strand,Auckland,Pacific Peoples,12+,73,67,65,64,37,7,NA,92%,89%,58%,0%
135800,St Lukes,Auckland,Maori,12+,106,97,96,85,50,22,11,92%,91%,59%,50%
135800,St Lukes,Auckland,Pacific Peoples,12+,162,136,133,121,83,25,14,84%,82%,69%,56%
135900,Symonds Street East,Auckland,Maori,12+,229,208,207,203,111,14,Masked,91%,90%,55%,29%
135900,Symonds Street East,Auckland,Pacific Peoples,12+,122,114,112,112,51,5,Masked,93%,92%,46%,20%
136000,Eden Terrace,Auckland,Maori,12+,244,231,231,229,151,38,19,95%,95%,66%,50%
136000,Eden Terrace,Auckland,Pacific Peoples,12+,147,137,137,135,94,34,12,93%,93%,70%,35%
136100,Grafton,Auckland,Maori,12+,119,109,102,97,61,17,8,92%,86%,63%,47%
136100,Grafton,Auckland,Pacific Peoples,12+,51,47,47,46,29,8,Masked,92%,92%,63%,25%
136200,Eden Park,Auckland,Maori,12+,88,77,77,75,49,17,13,88%,88%,65%,76%
136200,Eden Park,Auckland,Pacific Peoples,12+,112,106,106,103,71,31,17,95%,95%,69%,55%
136300,Sandringham North,Auckland,Maori,12+,179,165,161,151,97,37,17,92%,90%,64%,46%
136300,Sandringham North,Auckland,Pacific Peoples,12+,295,258,254,233,149,75,22,87%,86%,64%,29%
136300,Sandringham North,Auckland,Pacific Peoples,5-11,49,24,10,NA,NA,NA,NA,49%,20%,NA,NA
136400,Parnell West,Auckland,Maori,12+,232,212,209,206,137,40,20,91%,90%,67%,50%
136400,Parnell West,Auckland,Pacific Peoples,12+,98,Masked,93,91,63,19,10,>95%,95%,69%,53%
136500,New Lynn South,Waitemata,Maori,12+,341,295,290,266,148,66,28,87%,85%,56%,42%
136500,New Lynn South,Waitemata,Maori,5-11,59,23,13,NA,NA,NA,NA,39%,22%,NA,NA
136500,New Lynn South,Waitemata,Pacific Peoples,12+,538,494,489,446,280,122,57,92%,91%,63%,47%
136500,New Lynn South,Waitemata,Pacific Peoples,5-11,82,38,14,NA,NA,NA,NA,46%,17%,NA,NA
136600,New Windsor North,Auckland,Maori,12+,194,176,174,156,93,37,17,91%,90%,60%,46%
136600,New Windsor North,Auckland,Pacific Peoples,12+,501,452,443,423,276,135,68,90%,88%,65%,50%
136600,New Windsor North,Auckland,Pacific Peoples,5-11,54,27,11,NA,NA,NA,NA,50%,20%,NA,NA
136700,Titirangi South,Waitemata,Maori,12+,168,Masked,159,147,94,45,25,>95%,95%,64%,56%
136700,Titirangi South,Waitemata,Pacific Peoples,12+,103,95,94,87,58,28,14,92%,91%,67%,50%
136800,Owairaka East,Auckland,Maori,12+,101,92,89,87,56,30,17,91%,88%,64%,57%
136800,Owairaka East,Auckland,Pacific Peoples,12+,261,227,226,210,123,55,26,87%,87%,59%,47%
136800,Owairaka East,Auckland,Pacific Peoples,5-11,53,27,12,NA,NA,NA,NA,51%,23%,NA,NA
136900,Eden Valley,Auckland,Maori,12+,148,137,133,129,89,33,24,93%,90%,69%,73%
136900,Eden Valley,Auckland,Pacific Peoples,12+,77,Masked,Masked,73,46,17,8,>95%,>95%,63%,47%
137000,Sandringham Central,Auckland,Maori,12+,115,Masked,Masked,106,71,28,22,>95%,>95%,67%,79%
137000,Sandringham Central,Auckland,Pacific Peoples,12+,257,219,214,199,119,55,33,85%,83%,60%,60%
137100,Glenavon,Auckland,Maori,12+,248,211,205,189,85,35,18,85%,83%,45%,51%
137100,Glenavon,Auckland,Maori,5-11,53,15,6,NA,NA,NA,NA,28%,11%,NA,NA
137100,Glenavon,Auckland,Pacific Peoples,12+,760,659,647,590,320,144,51,87%,85%,54%,35%
137100,Glenavon,Auckland,Pacific Peoples,5-11,111,35,12,NA,NA,NA,NA,32%,11%,NA,NA
137200,Blockhouse Bay North,Auckland,Maori,12+,161,142,139,129,80,39,22,88%,86%,62%,56%
137200,Blockhouse Bay North,Auckland,Pacific Peoples,12+,462,413,407,381,227,121,46,89%,88%,60%,38%
137200,Blockhouse Bay North,Auckland,Pacific Peoples,5-11,55,29,Masked,NA,NA,NA,NA,53%,9%,NA,NA
137300,Green Bay North,Waitemata,Maori,12+,116,107,103,94,58,28,12,92%,89%,62%,43%
137300,Green Bay North,Waitemata,Pacific Peoples,12+,150,Masked,Masked,134,85,48,27,>95%,>95%,63%,56%
137400,Parnell East,Auckland,Maori,12+,119,Masked,Masked,109,80,29,21,>95%,>95%,73%,72%
137400,Parnell East,Auckland,Pacific Peoples,12+,62,Masked,Masked,60,49,25,13,>95%,>95%,82%,52%
137500,Laingholm,Waitemata,Maori,12+,139,126,126,113,63,35,16,91%,91%,56%,46%
137600,Sandringham West,Auckland,Maori,12+,110,97,94,91,61,18,6,88%,85%,67%,33%
137600,Sandringham West,Auckland,Pacific Peoples,12+,201,182,180,176,122,56,23,91%,90%,69%,41%
137700,Mount Eden North East,Auckland,Maori,12+,91,84,80,80,51,13,Masked,92%,88%,64%,31%
137700,Mount Eden North East,Auckland,Pacific Peoples,12+,53,47,45,44,31,7,Masked,89%,85%,70%,71%
137800,Mount Eden North,Auckland,Maori,12+,129,Masked,Masked,115,78,25,18,>95%,>95%,68%,72%
137800,Mount Eden North,Auckland,Pacific Peoples,12+,103,84,84,82,54,29,19,82%,82%,66%,66%
137900,Wesley West,Auckland,Maori,12+,222,188,172,157,80,35,9,85%,77%,51%,26%
137900,Wesley West,Auckland,Maori,5-11,46,15,10,NA,NA,NA,NA,33%,22%,NA,NA
137900,Wesley West,Auckland,Pacific Peoples,12+,"1,136",974,952,894,496,227,78,86%,84%,55%,34%
137900,Wesley West,Auckland,Pacific Peoples,5-11,177,87,43,NA,NA,NA,NA,49%,24%,NA,NA
138000,Green Bay South,Waitemata,Maori,12+,161,151,144,135,81,39,22,94%,89%,60%,56%
138000,Green Bay South,Waitemata,Pacific Peoples,12+,151,140,139,125,78,33,12,93%,92%,62%,36%
138100,Balmoral,Auckland,Maori,12+,156,137,135,126,88,26,16,88%,87%,70%,62%
138100,Balmoral,Auckland,Pacific Peoples,12+,187,174,171,160,103,49,20,93%,91%,64%,41%
138200,Sandringham East,Auckland,Maori,12+,185,169,164,152,93,35,23,91%,89%,61%,66%
138200,Sandringham East,Auckland,Pacific Peoples,12+,330,292,285,269,170,87,37,88%,86%,63%,43%
138300,New Windsor South,Auckland,Maori,12+,230,198,193,176,91,35,10,86%,84%,52%,29%
138300,New Windsor South,Auckland,Maori,5-11,47,21,12,NA,NA,NA,NA,45%,26%,NA,NA
138300,New Windsor South,Auckland,Pacific Peoples,12+,651,564,557,517,302,136,40,87%,86%,58%,29%
138300,New Windsor South,Auckland,Pacific Peoples,5-11,65,27,13,NA,NA,NA,NA,42%,20%,NA,NA
138400,Mount Eden West,Auckland,Maori,12+,113,106,104,97,73,27,16,94%,92%,75%,59%
138400,Mount Eden West,Auckland,Pacific Peoples,12+,122,Masked,Masked,104,70,30,11,>95%,>95%,67%,37%
138500,Newmarket,Auckland,Maori,12+,144,132,127,125,83,23,14,92%,88%,66%,61%
138500,Newmarket,Auckland,Pacific Peoples,12+,117,96,92,85,61,15,8,82%,79%,72%,53%
138600,Blockhouse Bay North East,Auckland,Maori,12+,106,88,86,77,42,20,Masked,83%,81%,55%,25%
138600,Blockhouse Bay North East,Auckland,Pacific Peoples,12+,264,242,242,224,149,67,31,92%,92%,67%,46%
138700,Epsom North,Auckland,Maori,12+,124,109,106,100,60,28,15,88%,85%,60%,54%
138700,Epsom North,Auckland,Pacific Peoples,12+,110,100,99,92,66,32,15,91%,90%,72%,47%
138900,Blockhouse Bay South,Auckland,Maori,12+,192,172,169,150,79,31,14,90%,88%,53%,45%
138900,Blockhouse Bay South,Auckland,Pacific Peoples,12+,304,271,269,255,155,71,38,89%,88%,61%,54%
139000,Mount Eden East,Auckland,Maori,12+,122,Masked,Masked,108,78,30,20,>95%,>95%,72%,67%
139000,Mount Eden East,Auckland,Pacific Peoples,12+,88,82,81,76,46,23,12,93%,92%,61%,52%
139100,Wesley East,Auckland,Maori,12+,181,162,158,140,77,38,23,90%,87%,55%,61%
139100,Wesley East,Auckland,Pacific Peoples,12+,653,581,569,527,294,158,52,89%,87%,56%,33%
139100,Wesley East,Auckland,Pacific Peoples,5-11,91,40,16,NA,NA,NA,NA,44%,18%,NA,NA
139200,Orakei West,Auckland,Maori,12+,182,166,165,155,90,46,29,91%,91%,58%,63%
139200,Orakei West,Auckland,Pacific Peoples,12+,65,61,61,56,38,25,7,94%,94%,68%,28%
139300,Maungawhau,Auckland,Maori,12+,95,Masked,Masked,84,57,23,17,>95%,>95%,68%,74%
139300,Maungawhau,Auckland,Pacific Peoples,12+,96,86,86,82,61,25,20,90%,90%,74%,80%
139400,Remuera West,Auckland,Maori,12+,68,Masked,Masked,66,43,21,14,>95%,>95%,65%,67%
139400,Remuera West,Auckland,Pacific Peoples,12+,69,56,55,52,34,13,Masked,81%,80%,65%,38%
139500,Blockhouse Bay East,Auckland,Maori,12+,76,58,57,52,21,10,Masked,76%,75%,40%,40%
139500,Blockhouse Bay East,Auckland,Pacific Peoples,12+,168,150,148,141,107,53,29,89%,88%,76%,55%
139600,Lynfield North,Auckland,Maori,12+,124,105,103,92,50,21,12,85%,83%,54%,57%
139600,Lynfield North,Auckland,Pacific Peoples,12+,207,176,175,160,109,55,30,85%,85%,68%,55%
139700,Mount Roskill North,Auckland,Maori,12+,167,151,148,143,89,33,16,90%,89%,62%,48%
139700,Mount Roskill North,Auckland,Pacific Peoples,12+,357,310,305,292,177,81,40,87%,85%,61%,49%
139700,Mount Roskill North,Auckland,Pacific Peoples,5-11,50,20,6,NA,NA,NA,NA,40%,12%,NA,NA
139800,Mount Roskill White Swan,Auckland,Maori,12+,154,133,131,124,72,32,13,86%,85%,58%,41%
139800,Mount Roskill White Swan,Auckland,Pacific Peoples,12+,571,490,477,456,247,106,37,86%,84%,54%,35%
139800,Mount Roskill White Swan,Auckland,Pacific Peoples,5-11,62,29,10,NA,NA,NA,NA,47%,16%,NA,NA
139900,Mount Eden South,Auckland,Maori,12+,135,Masked,128,118,97,34,20,>95%,95%,82%,59%
139900,Mount Eden South,Auckland,Pacific Peoples,12+,91,86,86,79,56,26,15,95%,95%,71%,58%
140000,Remuera Waitaramoa,Auckland,Maori,12+,104,Masked,Masked,94,67,32,21,>95%,>95%,71%,66%
140000,Remuera Waitaramoa,Auckland,Pacific Peoples,12+,42,Masked,39,39,29,17,9,>95%,93%,74%,53%
140100,Orakei East,Auckland,Maori,12+,676,610,600,558,345,180,81,90%,89%,62%,45%
140100,Orakei East,Auckland,Maori,5-11,112,56,32,NA,NA,NA,NA,50%,29%,NA,NA
140100,Orakei East,Auckland,Pacific Peoples,12+,123,110,109,101,55,26,13,89%,89%,54%,50%
140200,Epsom Central-North,Auckland,Maori,12+,79,72,72,68,46,21,9,91%,91%,68%,43%
140200,Epsom Central-North,Auckland,Pacific Peoples,12+,74,Masked,Masked,68,45,20,12,>95%,>95%,66%,60%
140300,Mount St John,Auckland,Maori,12+,218,190,183,174,112,37,14,87%,84%,64%,38%
140300,Mount St John,Auckland,Pacific Peoples,12+,128,118,114,107,65,28,12,92%,89%,61%,43%
140400,Mount Roskill Central North,Auckland,Maori,12+,134,108,107,101,61,31,16,81%,80%,60%,52%
140400,Mount Roskill Central North,Auckland,Pacific Peoples,12+,451,397,392,364,210,105,35,88%,87%,58%,33%
140400,Mount Roskill Central North,Auckland,Pacific Peoples,5-11,57,21,Masked,NA,NA,NA,NA,37%,7%,NA,NA
140500,Remuera North,Auckland,Maori,12+,58,Masked,Masked,52,39,13,8,>95%,>95%,75%,62%
140500,Remuera North,Auckland,Pacific Peoples,12+,47,Masked,Masked,43,28,14,11,>95%,>95%,65%,79%
140600,Three Kings West,Auckland,Maori,12+,187,155,149,139,83,42,27,83%,80%,60%,64%
140600,Three Kings West,Auckland,Pacific Peoples,12+,461,406,397,364,197,89,31,88%,86%,54%,35%
140600,Three Kings West,Auckland,Pacific Peoples,5-11,81,35,18,NA,NA,NA,NA,43%,22%,NA,NA
140700,Mount Roskill Central South,Auckland,Maori,12+,153,131,125,110,46,20,9,86%,82%,42%,45%
140700,Mount Roskill Central South,Auckland,Pacific Peoples,12+,548,480,472,432,235,112,33,88%,86%,54%,29%
140700,Mount Roskill Central South,Auckland,Pacific Peoples,5-11,96,46,20,NA,NA,NA,NA,48%,21%,NA,NA
140800,Epsom Central-South,Auckland,Maori,12+,87,77,77,68,46,21,11,89%,89%,68%,52%
140800,Epsom Central-South,Auckland,Pacific Peoples,12+,115,106,104,97,70,30,16,92%,90%,72%,53%
140900,Lynfield South,Auckland,Maori,12+,118,111,109,100,64,27,16,94%,92%,64%,59%
140900,Lynfield South,Auckland,Pacific Peoples,12+,298,268,267,239,162,63,32,90%,90%,68%,51%
141000,Remuera South,Auckland,Maori,12+,101,92,92,85,56,25,15,91%,91%,66%,60%
141000,Remuera South,Auckland,Pacific Peoples,12+,119,Masked,113,104,72,32,15,>95%,95%,69%,47%
141100,Mission Bay,Auckland,Maori,12+,118,94,93,90,71,30,19,80%,79%,79%,63%
141100,Mission Bay,Auckland,Pacific Peoples,12+,70,Masked,Masked,61,42,21,10,>95%,>95%,69%,48%
141200,Three Kings East,Auckland,Maori,12+,58,48,47,42,30,14,10,83%,81%,71%,71%
141200,Three Kings East,Auckland,Pacific Peoples,12+,59,48,48,47,38,17,Masked,81%,81%,81%,24%
141300,Mount Roskill South,Auckland,Maori,12+,86,Masked,Masked,79,43,22,16,>95%,>95%,54%,73%
141300,Mount Roskill South,Auckland,Pacific Peoples,12+,216,194,190,182,121,54,23,90%,88%,66%,43%
141500,Epsom East,Auckland,Maori,12+,122,106,104,99,64,22,15,87%,85%,65%,68%
141500,Epsom East,Auckland,Pacific Peoples,12+,112,92,92,88,63,36,15,82%,82%,72%,42%
141600,Remuera Waiata,Auckland,Maori,12+,52,45,45,39,31,17,13,87%,87%,79%,76%
141700,Epsom South,Auckland,Maori,12+,117,Masked,Masked,105,64,27,21,>95%,>95%,61%,78%
141700,Epsom South,Auckland,Pacific Peoples,12+,63,53,52,51,38,10,Masked,84%,83%,75%,10%
141800,Kohimarama,Auckland,Maori,12+,93,Masked,Masked,84,61,27,16,>95%,>95%,73%,59%
141900,Meadowbank West,Auckland,Maori,12+,124,115,112,100,63,32,19,93%,90%,63%,59%
141900,Meadowbank West,Auckland,Pacific Peoples,12+,121,104,103,97,60,28,9,86%,85%,62%,32%
142000,Hillsborough North (Auckland),Auckland,Maori,12+,107,97,93,91,51,23,13,91%,87%,56%,57%
142000,Hillsborough North (Auckland),Auckland,Pacific Peoples,12+,328,302,296,277,177,87,36,92%,90%,64%,41%
142000,Hillsborough North (Auckland),Auckland,Pacific Peoples,5-11,43,22,10,NA,NA,NA,NA,51%,23%,NA,NA
142100,Hillsborough West (Auckland),Auckland,Maori,12+,120,108,106,103,55,17,12,90%,88%,53%,71%
142100,Hillsborough West (Auckland),Auckland,Pacific Peoples,12+,280,252,251,238,144,63,26,90%,90%,61%,41%
142200,Greenlane North,Auckland,Maori,12+,142,Masked,Masked,130,86,30,21,>95%,>95%,66%,70%
142200,Greenlane North,Auckland,Pacific Peoples,12+,112,105,103,97,70,29,11,94%,92%,72%,38%
142300,Waikowhai North,Auckland,Maori,12+,206,166,161,148,75,31,17,81%,78%,51%,55%
142300,Waikowhai North,Auckland,Maori,5-11,44,13,Masked,NA,NA,NA,NA,30%,9%,NA,NA
142300,Waikowhai North,Auckland,Pacific Peoples,12+,941,826,812,746,442,198,73,88%,86%,59%,37%
142300,Waikowhai North,Auckland,Pacific Peoples,5-11,131,61,28,NA,NA,NA,NA,47%,21%,NA,NA
142400,Remuera East,Auckland,Maori,12+,68,57,56,48,39,20,10,84%,82%,81%,50%
142500,Waikowhai South,Auckland,Maori,12+,64,56,56,54,35,12,8,88%,88%,65%,67%
142500,Waikowhai South,Auckland,Pacific Peoples,12+,140,133,131,128,76,30,17,95%,94%,59%,57%
142600,Royal Oak West (Auckland),Auckland,Maori,12+,124,109,106,103,60,31,17,88%,85%,58%,55%
142600,Royal Oak West (Auckland),Auckland,Pacific Peoples,12+,170,152,151,144,103,60,26,89%,89%,72%,43%
142700,Saint Heliers West,Auckland,Maori,12+,81,Masked,Masked,71,52,25,16,>95%,>95%,73%,64%
142700,Saint Heliers West,Auckland,Pacific Peoples,12+,44,40,39,37,20,12,Masked,91%,89%,54%,42%
142800,One Tree Hill,Auckland,Maori,12+,255,232,230,206,127,51,30,91%,90%,62%,59%
142800,One Tree Hill,Auckland,Maori,5-11,57,26,13,NA,NA,NA,NA,46%,23%,NA,NA
142800,One Tree Hill,Auckland,Pacific Peoples,12+,397,358,350,325,182,75,30,90%,88%,56%,40%
142800,One Tree Hill,Auckland,Pacific Peoples,5-11,68,26,17,NA,NA,NA,NA,38%,25%,NA,NA
142900,Hillsborough East (Auckland),Auckland,Maori,12+,86,80,78,72,35,12,7,93%,91%,49%,58%
142900,Hillsborough East (Auckland),Auckland,Pacific Peoples,12+,184,173,170,155,92,42,18,94%,92%,59%,43%
143000,Saint Heliers North,Auckland,Maori,12+,66,Masked,Masked,61,42,22,13,>95%,>95%,69%,59%
143100,Remuera Abbotts Park,Auckland,Maori,12+,162,150,147,128,75,23,8,93%,91%,59%,35%
143100,Remuera Abbotts Park,Auckland,Pacific Peoples,12+,73,65,65,61,48,15,10,89%,89%,79%,67%
143200,Meadowbank East,Auckland,Maori,12+,109,Masked,103,95,69,15,13,>95%,94%,73%,87%
143200,Meadowbank East,Auckland,Pacific Peoples,12+,67,58,57,53,43,17,7,87%,85%,81%,41%
143300,Ellerslie Central,Auckland,Maori,12+,179,161,156,146,103,46,25,90%,87%,71%,54%
143300,Ellerslie Central,Auckland,Pacific Peoples,12+,159,138,135,130,96,36,19,87%,85%,74%,53%
143400,Royal Oak East (Auckland),Auckland,Maori,12+,131,Masked,Masked,120,85,37,23,>95%,>95%,71%,62%
143400,Royal Oak East (Auckland),Auckland,Pacific Peoples,12+,242,210,207,194,125,64,31,87%,86%,64%,48%
143500,Saint Heliers South,Auckland,Maori,12+,111,102,102,95,63,40,12,92%,92%,66%,30%
143500,Saint Heliers South,Auckland,Pacific Peoples,12+,80,76,75,70,50,20,10,95%,94%,71%,50%
143600,Hillsborough South (Auckland),Auckland,Maori,12+,124,108,106,101,55,24,12,87%,85%,54%,50%
