DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Population,At least partially vaccinated uptake per 1000 people,Fully vaccinated uptake per 1000 people
Canterbury,Pacific Peoples,50-54,Female,364,360,374,973,963
Canterbury,Pacific Peoples,50-54,Male,370,368,349,1060,1054
Canterbury,Pacific Peoples,55-59,Female,335,331,357,938,927
Canterbury,Pacific Peoples,55-59,Male,313,311,320,978,972
Canterbury,Pacific Peoples,60-64,Female,280,277,262,1069,1057
Canterbury,Pacific Peoples,60-64,Male,269,268,258,1043,1039
Canterbury,Pacific Peoples,65-69,Female,195,192,189,1032,1016
Canterbury,Pacific Peoples,65-69,Male,198,196,186,1065,1054
Canterbury,Pacific Peoples,70-74,Female,125,123,116,1078,1060
Canterbury,Pacific Peoples,70-74,Male,121,118,111,1090,1063
Canterbury,Pacific Peoples,75-79,Female,81,79,82,988,963
Canterbury,Pacific Peoples,75-79,Male,67,66,64,1047,1031
Canterbury,Pacific Peoples,80-84,Female,43,42,47,915,894
Canterbury,Pacific Peoples,80-84,Male,36,36,34,1059,1059
Canterbury,Pacific Peoples,85-89,Female,21,20,13,1615,1538
Canterbury,Pacific Peoples,85-89,Male,10,10,11,909,909
Canterbury,Pacific Peoples,90+,Female,7,7,8,875,875
Canterbury,Unknown,12-17,Female,48,48,15,3200,3200
Canterbury,Unknown,12-17,Male,64,61,22,2909,2773
Canterbury,Unknown,18-24,Female,142,141,46,3087,3065
Canterbury,Unknown,18-24,Male,187,183,56,3339,3268
Canterbury,Unknown,25-29,Female,183,181,62,2952,2919
Canterbury,Unknown,25-29,Male,270,260,96,2812,2708
Canterbury,Unknown,30-34,Female,208,205,81,2568,2531
Canterbury,Unknown,30-34,Male,372,354,120,3100,2950
Canterbury,Unknown,35-39,Female,188,183,68,2765,2691
Canterbury,Unknown,35-39,Male,457,431,183,2497,2355
Canterbury,Unknown,40-44,Female,136,131,71,1915,1845
Canterbury,Unknown,40-44,Male,370,348,155,2387,2245
Canterbury,Unknown,45-49,Female,208,205,193,1078,1062
Canterbury,Unknown,45-49,Male,393,366,216,1819,1694
Canterbury,Unknown,50-54,Female,201,197,141,1426,1397
Canterbury,Unknown,50-54,Male,378,364,206,1835,1767
Canterbury,Unknown,55-59,Female,135,126,86,1570,1465
Canterbury,Unknown,55-59,Male,365,346,188,1941,1840
Canterbury,Unknown,60-64,Female,120,118,72,1667,1639
Canterbury,Unknown,60-64,Male,257,255,150,1713,1700
Canterbury,Unknown,65-69,Female,86,86,62,1387,1387
Canterbury,Unknown,65-69,Male,163,162,85,1918,1906
Canterbury,Unknown,70-74,Female,52,50,52,1000,962
Canterbury,Unknown,70-74,Male,84,82,67,1254,1224
Canterbury,Unknown,75-79,Female,42,41,42,1000,976
Canterbury,Unknown,75-79,Male,42,42,30,1400,1400
Canterbury,Unknown,80-84,Female,26,26,21,1238,1238
Canterbury,Unknown,80-84,Male,16,15,16,1000,938
Canterbury,Unknown,85-89,Female,5,5,8,625,625
Canterbury,Unknown,85-89,Male,14,13,5,2800,2600
Capital and Coast,Asian,12-17,Female,1470,1431,1380,1065,1037
Capital and Coast,Asian,12-17,Male,1533,1496,1441,1064,1038
Capital and Coast,Asian,18-24,Female,2068,2060,1883,1098,1094
Capital and Coast,Asian,18-24,Male,2044,2029,1615,1266,1256
Capital and Coast,Asian,18-24,Unknown/Other,19,19,6,3167,3167
Capital and Coast,Asian,25-29,Female,2258,2246,2255,1001,996
Capital and Coast,Asian,25-29,Male,2253,2235,1867,1207,1197
Capital and Coast,Asian,25-29,Unknown/Other,32,32,16,2000,2000
Capital and Coast,Asian,30-34,Female,2784,2768,2769,1005,1000
Capital and Coast,Asian,30-34,Male,2418,2407,2154,1123,1117
Capital and Coast,Asian,30-34,Unknown/Other,22,22,7,3143,3143
Capital and Coast,Asian,35-39,Female,2623,2612,2576,1018,1014
Capital and Coast,Asian,35-39,Male,2346,2337,2230,1052,1048
Capital and Coast,Asian,35-39,Unknown/Other,26,26,6,4333,4333
Capital and Coast,Asian,40-44,Female,1872,1862,1819,1029,1024
Capital and Coast,Asian,40-44,Male,1830,1821,1564,1170,1164
Capital and Coast,Asian,45-49,Female,1512,1506,1508,1003,999
Capital and Coast,Asian,45-49,Male,1410,1402,1208,1167,1161
Capital and Coast,Asian,50-54,Female,1353,1347,1283,1055,1050
Capital and Coast,Asian,50-54,Male,1001,999,940,1065,1063
Capital and Coast,Asian,55-59,Female,1204,1199,1183,1018,1014
Capital and Coast,Asian,55-59,Male,955,948,913,1046,1038
Capital and Coast,Asian,60-64,Female,939,936,962,976,973
Capital and Coast,Asian,60-64,Male,711,707,714,996,990
Capital and Coast,Asian,65-69,Female,821,817,871,943,938
Capital and Coast,Asian,65-69,Male,601,599,630,954,951
Capital and Coast,Asian,70-74,Female,590,585,564,1046,1037
Capital and Coast,Asian,70-74,Male,453,449,481,942,933
Capital and Coast,Asian,75-79,Female,337,334,338,997,988
Capital and Coast,Asian,75-79,Male,279,278,257,1086,1082
Capital and Coast,Asian,80-84,Female,225,224,210,1071,1067
Capital and Coast,Asian,80-84,Male,198,197,195,1015,1010
Capital and Coast,Asian,85-89,Female,123,121,128,961,945
Capital and Coast,Asian,85-89,Male,86,85,90,956,944
Capital and Coast,Asian,90+,Female,60,57,51,1176,1118
Capital and Coast,Asian,90+,Male,46,44,34,1353,1294
Capital and Coast,European or Other,12-17,Female,6575,6453,6754,973,955
Capital and Coast,European or Other,12-17,Male,6818,6687,6882,991,972
Capital and Coast,European or Other,12-17,Unknown/Other,36,35,22,1636,1591
Capital and Coast,European or Other,18-24,Female,10866,10821,11498,945,941
Capital and Coast,European or Other,18-24,Male,9712,9626,9941,977,968
Capital and Coast,European or Other,18-24,Unknown/Other,59,58,28,2107,2071
Capital and Coast,European or Other,25-29,Female,8185,8133,9015,908,902
Capital and Coast,European or Other,25-29,Male,7973,7894,8217,970,961
Capital and Coast,European or Other,25-29,Unknown/Other,50,50,27,1852,1852
Capital and Coast,European or Other,30-34,Female,7511,7471,7728,972,967
Capital and Coast,European or Other,30-34,Male,7532,7450,7234,1041,1030
Capital and Coast,European or Other,30-34,Unknown/Other,37,36,22,1682,1636
Capital and Coast,European or Other,35-39,Female,6565,6525,7118,922,917
Capital and Coast,European or Other,35-39,Male,6311,6260,6631,952,944
Capital and Coast,European or Other,35-39,Unknown/Other,28,28,7,4000,4000
Capital and Coast,European or Other,40-44,Female,6507,6468,7072,920,915
Capital and Coast,European or Other,40-44,Male,6405,6368,6832,938,932
Capital and Coast,European or Other,40-44,Unknown/Other,13,13,5,2600,2600
Capital and Coast,European or Other,45-49,Female,7202,7169,8064,893,889
Capital and Coast,European or Other,45-49,Male,6899,6854,7395,933,927
Capital and Coast,European or Other,50-54,Female,7532,7495,7657,984,979
Capital and Coast,European or Other,50-54,Male,7147,7103,7310,978,972
Capital and Coast,European or Other,55-59,Female,7047,7020,7316,963,960
Capital and Coast,European or Other,55-59,Male,6840,6803,7071,967,962
Capital and Coast,European or Other,60-64,Female,6133,6110,6115,1003,999
Capital and Coast,European or Other,60-64,Male,6040,6008,5970,1012,1006
Capital and Coast,European or Other,65-69,Female,5116,5092,5195,985,980
Capital and Coast,European or Other,65-69,Male,4676,4648,4887,957,951
Capital and Coast,European or Other,70-74,Female,4585,4573,4777,960,957
Capital and Coast,European or Other,70-74,Male,4297,4277,4333,992,987
Capital and Coast,European or Other,75-79,Female,3606,3582,3545,1017,1010
Capital and Coast,European or Other,75-79,Male,3192,3173,2962,1078,1071
Capital and Coast,European or Other,80-84,Female,2713,2696,2537,1069,1063
Capital and Coast,European or Other,80-84,Male,2019,2004,1852,1090,1082
Capital and Coast,European or Other,85-89,Female,1689,1667,1631,1036,1022
Capital and Coast,European or Other,85-89,Male,1147,1136,1138,1008,998
Capital and Coast,European or Other,90+,Female,1196,1167,1101,1086,1060
Capital and Coast,European or Other,90+,Male,662,645,561,1180,1150
Capital and Coast,Maori,12-17,Female,1655,1562,1735,954,900
Capital and Coast,Maori,12-17,Male,1761,1674,1871,941,895
Capital and Coast,Maori,18-24,Female,2467,2410,2704,912,891
Capital and Coast,Maori,18-24,Male,2190,2111,2327,941,907
Capital and Coast,Maori,25-29,Female,1554,1503,1666,933,902
Capital and Coast,Maori,25-29,Male,1498,1448,1584,946,914
Capital and Coast,Maori,30-34,Female,1208,1167,1242,973,940
Capital and Coast,Maori,30-34,Male,1218,1176,1227,993,958
Capital and Coast,Maori,35-39,Female,922,902,1047,881,862
Capital and Coast,Maori,35-39,Male,823,791,873,943,906
Capital and Coast,Maori,40-44,Female,913,888,1045,874,850
Capital and Coast,Maori,40-44,Male,829,800,912,909,877
Capital and Coast,Maori,45-49,Female,1033,1021,1076,960,949
Capital and Coast,Maori,45-49,Male,897,873,996,901,877
Capital and Coast,Maori,50-54,Female,963,949,1007,956,942
Capital and Coast,Maori,50-54,Male,875,862,918,953,939
Capital and Coast,Maori,55-59,Female,828,821,873,948,940
Capital and Coast,Maori,55-59,Male,810,794,798,1015,995
Capital and Coast,Maori,60-64,Female,658,655,646,1019,1014
Capital and Coast,Maori,60-64,Male,569,557,515,1105,1082
Capital and Coast,Maori,65-69,Female,447,446,432,1035,1032
Capital and Coast,Maori,65-69,Male,395,390,389,1015,1003
Capital and Coast,Maori,70-74,Female,290,289,267,1086,1082
Capital and Coast,Maori,70-74,Male,261,258,222,1176,1162
Capital and Coast,Maori,75-79,Female,186,186,179,1039,1039
Capital and Coast,Maori,75-79,Male,134,133,133,1008,1000
Capital and Coast,Maori,80-84,Female,125,124,112,1116,1107
Capital and Coast,Maori,80-84,Male,92,91,82,1122,1110
Capital and Coast,Maori,85-89,Female,41,41,39,1051,1051
Capital and Coast,Maori,85-89,Male,24,24,19,1263,1263
Capital and Coast,Maori,90+,Female,22,20,17,1294,1176
Capital and Coast,Pacific Peoples,12-17,Female,1130,1084,1176,961,922
Capital and Coast,Pacific Peoples,12-17,Male,1080,1034,1142,946,905
Capital and Coast,Pacific Peoples,18-24,Female,1498,1474,1586,945,929
Capital and Coast,Pacific Peoples,18-24,Male,1453,1414,1476,984,958
Capital and Coast,Pacific Peoples,25-29,Female,944,921,1004,940,917
Capital and Coast,Pacific Peoples,25-29,Male,961,926,967,994,958
Capital and Coast,Pacific Peoples,30-34,Female,819,808,907,903,891
Capital and Coast,Pacific Peoples,30-34,Male,834,799,849,982,941
Capital and Coast,Pacific Peoples,35-39,Female,683,666,717,953,929
Capital and Coast,Pacific Peoples,35-39,Male,708,682,739,958,923
Capital and Coast,Pacific Peoples,40-44,Female,673,665,764,881,870
Capital and Coast,Pacific Peoples,40-44,Male,654,642,707,925,908
Capital and Coast,Pacific Peoples,45-49,Female,765,760,779,982,976
Capital and Coast,Pacific Peoples,45-49,Male,671,663,723,928,917
Capital and Coast,Pacific Peoples,50-54,Female,706,699,767,920,911
Capital and Coast,Pacific Peoples,50-54,Male,636,624,669,951,933
Capital and Coast,Pacific Peoples,55-59,Female,604,602,636,950,947
Capital and Coast,Pacific Peoples,55-59,Male,571,566,573,997,988
Capital and Coast,Pacific Peoples,60-64,Female,513,511,531,966,962
Capital and Coast,Pacific Peoples,60-64,Male,453,447,431,1051,1037
Capital and Coast,Pacific Peoples,65-69,Female,365,361,371,984,973
Capital and Coast,Pacific Peoples,65-69,Male,366,363,353,1037,1028
Capital and Coast,Pacific Peoples,70-74,Female,333,333,322,1034,1034
Capital and Coast,Pacific Peoples,70-74,Male,271,268,275,985,975
Capital and Coast,Pacific Peoples,75-79,Female,206,202,204,1010,990
Capital and Coast,Pacific Peoples,75-79,Male,169,168,176,960,955
Capital and Coast,Pacific Peoples,80-84,Female,121,118,127,953,929
Capital and Coast,Pacific Peoples,80-84,Male,93,93,79,1177,1177
Capital and Coast,Pacific Peoples,85-89,Female,58,57,62,935,919
Capital and Coast,Pacific Peoples,85-89,Male,33,31,34,971,912
Capital and Coast,Pacific Peoples,90+,Female,21,21,16,1312,1312
Capital and Coast,Pacific Peoples,90+,Male,11,10,9,1222,1111
Capital and Coast,Unknown,12-17,Female,75,75,33,2273,2273
Capital and Coast,Unknown,12-17,Male,62,60,25,2480,2400
Capital and Coast,Unknown,18-24,Female,90,88,52,1731,1692
Capital and Coast,Unknown,18-24,Male,74,72,41,1805,1756
Capital and Coast,Unknown,25-29,Female,138,137,62,2226,2210
Capital and Coast,Unknown,25-29,Male,193,192,79,2443,2430
Capital and Coast,Unknown,30-34,Female,155,155,82,1890,1890
Capital and Coast,Unknown,30-34,Male,210,207,77,2727,2688
Capital and Coast,Unknown,35-39,Female,161,157,91,1769,1725
Capital and Coast,Unknown,35-39,Male,230,228,126,1825,1810
Capital and Coast,Unknown,40-44,Female,163,159,77,2117,2065
Capital and Coast,Unknown,40-44,Male,231,228,122,1893,1869
Capital and Coast,Unknown,45-49,Female,112,111,81,1383,1370
Capital and Coast,Unknown,45-49,Male,228,225,139,1640,1619
Capital and Coast,Unknown,50-54,Female,86,83,67,1284,1239
Capital and Coast,Unknown,50-54,Male,236,235,156,1513,1506
Capital and Coast,Unknown,55-59,Female,73,73,66,1106,1106
Capital and Coast,Unknown,55-59,Male,246,242,169,1456,1432
Capital and Coast,Unknown,60-64,Female,77,75,75,1027,1000
Capital and Coast,Unknown,60-64,Male,225,221,186,1210,1188
Capital and Coast,Unknown,65-69,Female,73,71,63,1159,1127
Capital and Coast,Unknown,65-69,Male,144,143,127,1134,1126
Capital and Coast,Unknown,70-74,Female,64,64,74,865,865
Capital and Coast,Unknown,70-74,Male,107,107,121,884,884
Capital and Coast,Unknown,75-79,Female,60,59,45,1333,1311
Capital and Coast,Unknown,75-79,Male,89,87,73,1219,1192
Capital and Coast,Unknown,80-84,Female,26,25,29,897,862
Capital and Coast,Unknown,80-84,Male,33,33,30,1100,1100
Capital and Coast,Unknown,85-89,Female,13,13,15,867,867
Capital and Coast,Unknown,85-89,Male,13,13,13,1000,1000
Counties Manukau,Asian,12-17,Female,5288,5166,4968,1064,1040
Counties Manukau,Asian,12-17,Male,5867,5734,5502,1066,1042
Counties Manukau,Asian,18-24,Female,5626,5599,5624,1000,996
Counties Manukau,Asian,18-24,Male,7068,7007,6264,1128,1119
Counties Manukau,Asian,18-24,Unknown/Other,61,60,13,4692,4615
Counties Manukau,Asian,25-29,Female,6747,6703,7287,926,920
Counties Manukau,Asian,25-29,Male,8365,8297,7949,1052,1044
Counties Manukau,Asian,25-29,Unknown/Other,53,51,15,3533,3400
Counties Manukau,Asian,30-34,Female,8880,8832,8763,1013,1008
Counties Manukau,Asian,30-34,Male,9393,9329,8477,1108,1101
Counties Manukau,Asian,30-34,Unknown/Other,60,60,20,3000,3000
Counties Manukau,Asian,35-39,Female,8190,8126,8190,1000,992
Counties Manukau,Asian,35-39,Male,8303,8254,7504,1106,1100
Counties Manukau,Asian,35-39,Unknown/Other,36,36,11,3273,3273
Counties Manukau,Asian,40-44,Female,6242,6208,5748,1086,1080
Counties Manukau,Asian,40-44,Male,6601,6566,5549,1190,1183
Counties Manukau,Asian,40-44,Unknown/Other,43,43,7,6143,6143
Counties Manukau,Asian,45-49,Female,4743,4719,4617,1027,1022
Counties Manukau,Asian,45-49,Male,4834,4803,4515,1071,1064
Counties Manukau,Asian,50-54,Female,4234,4208,4225,1002,996
Counties Manukau,Asian,50-54,Male,4022,4005,3865,1041,1036
Counties Manukau,Asian,50-54,Unknown/Other,15,14,5,3000,2800
Counties Manukau,Asian,55-59,Female,3971,3949,4152,956,951
Counties Manukau,Asian,55-59,Male,3778,3755,3697,1022,1016
Counties Manukau,Asian,55-59,Unknown/Other,7,7,6,1167,1167
Counties Manukau,Asian,60-64,Female,3559,3536,3874,919,913
Counties Manukau,Asian,60-64,Male,3126,3110,3344,935,930
Counties Manukau,Asian,65-69,Female,3130,3112,3318,943,938
Counties Manukau,Asian,65-69,Male,2796,2782,2937,952,947
Counties Manukau,Asian,70-74,Female,2064,2043,2050,1007,997
Counties Manukau,Asian,70-74,Male,1962,1952,2012,975,970
Counties Manukau,Asian,75-79,Female,1191,1181,1251,952,944
Counties Manukau,Asian,75-79,Male,1072,1066,1091,983,977
Counties Manukau,Asian,80-84,Female,723,713,773,935,922
Counties Manukau,Asian,80-84,Male,643,636,728,883,874
Counties Manukau,Asian,85-89,Female,383,375,363,1055,1033
Counties Manukau,Asian,85-89,Male,288,283,284,1014,996
Counties Manukau,Asian,90+,Female,138,136,131,1053,1038
Counties Manukau,Asian,90+,Male,99,97,91,1088,1066
Counties Manukau,European or Other,12-17,Female,6320,6180,6762,935,914
Counties Manukau,European or Other,12-17,Male,6709,6544,7204,931,908
Counties Manukau,European or Other,18-24,Female,6579,6536,7171,917,911
Counties Manukau,European or Other,18-24,Male,7359,7261,7649,962,949
Counties Manukau,European or Other,18-24,Unknown/Other,11,11,7,1571,1571
Counties Manukau,European or Other,25-29,Female,4980,4935,5988,832,824
Counties Manukau,European or Other,25-29,Male,4992,4918,5529,903,889
Counties Manukau,European or Other,25-29,Unknown/Other,8,7,7,1143,1000
Counties Manukau,European or Other,30-34,Female,5423,5349,5982,907,894
Counties Manukau,European or Other,30-34,Male,5415,5320,5657,957,940
Counties Manukau,European or Other,30-34,Unknown/Other,7,7,9,778,778
Counties Manukau,European or Other,35-39,Female,5358,5298,5899,908,898
Counties Manukau,European or Other,35-39,Male,5184,5114,5686,912,899
Counties Manukau,European or Other,35-39,Unknown/Other,15,15,7,2143,2143
Counties Manukau,European or Other,40-44,Female,5362,5308,6042,887,879
Counties Manukau,European or Other,40-44,Male,5360,5304,5778,928,918
Counties Manukau,European or Other,45-49,Female,6222,6184,7292,853,848
Counties Manukau,European or Other,45-49,Male,6140,6077,7241,848,839
Counties Manukau,European or Other,50-54,Female,6903,6845,7359,938,930
Counties Manukau,European or Other,50-54,Male,7184,7109,7602,945,935
Counties Manukau,European or Other,55-59,Female,6598,6551,7252,910,903
Counties Manukau,European or Other,55-59,Male,7150,7098,7763,921,914
Counties Manukau,European or Other,60-64,Female,6172,6116,6372,969,960
Counties Manukau,European or Other,60-64,Male,6481,6438,6741,961,955
Counties Manukau,European or Other,65-69,Female,5232,5213,5457,959,955
Counties Manukau,European or Other,65-69,Male,5240,5209,5437,964,958
Counties Manukau,European or Other,70-74,Female,4850,4833,5098,951,948
Counties Manukau,European or Other,70-74,Male,4771,4749,5007,953,948
Counties Manukau,European or Other,75-79,Female,3892,3882,3948,986,983
Counties Manukau,European or Other,75-79,Male,3604,3583,3597,1002,996
Counties Manukau,European or Other,80-84,Female,3020,2996,2814,1073,1065
Counties Manukau,European or Other,80-84,Male,2452,2432,2294,1069,1060
Counties Manukau,European or Other,85-89,Female,1766,1743,1762,1002,989
Counties Manukau,European or Other,85-89,Male,1277,1261,1223,1044,1031
Counties Manukau,European or Other,90+,Female,1244,1214,1182,1052,1027
Counties Manukau,European or Other,90+,Male,699,684,640,1092,1069
Counties Manukau,Maori,12-17,Female,4504,4202,4877,924,862
Counties Manukau,Maori,12-17,Male,4600,4258,5148,894,827
Counties Manukau,Maori,18-24,Female,4671,4425,5574,838,794
Counties Manukau,Maori,18-24,Male,4663,4330,5135,908,843
Counties Manukau,Maori,25-29,Female,3287,3116,4029,816,773
Counties Manukau,Maori,25-29,Male,2808,2636,3278,857,804
Counties Manukau,Maori,30-34,Female,3021,2880,3437,879,838
Counties Manukau,Maori,30-34,Male,2462,2313,2767,890,836
Counties Manukau,Maori,35-39,Female,2261,2183,2571,879,849
Counties Manukau,Maori,35-39,Male,1809,1718,2039,887,843
Counties Manukau,Maori,40-44,Female,2145,2066,2411,890,857
Counties Manukau,Maori,40-44,Male,1731,1659,1943,891,854
Counties Manukau,Maori,45-49,Female,2194,2132,2559,857,833
Counties Manukau,Maori,45-49,Male,1795,1738,2171,827,801
Counties Manukau,Maori,50-54,Female,2321,2271,2443,950,930
Counties Manukau,Maori,50-54,Male,1897,1843,2024,937,911
Counties Manukau,Maori,55-59,Female,1941,1906,2128,912,896
Counties Manukau,Maori,55-59,Male,1706,1679,1799,948,933
Counties Manukau,Maori,60-64,Female,1554,1540,1579,984,975
Counties Manukau,Maori,60-64,Male,1273,1252,1260,1010,994
Counties Manukau,Maori,65-69,Female,1094,1083,1076,1017,1007
Counties Manukau,Maori,65-69,Male,838,833,829,1011,1005
Counties Manukau,Maori,70-74,Female,715,709,681,1050,1041
Counties Manukau,Maori,70-74,Male,534,527,516,1035,1021
Counties Manukau,Maori,75-79,Female,383,377,399,960,945
Counties Manukau,Maori,75-79,Male,305,303,273,1117,1110
Counties Manukau,Maori,80-84,Female,240,236,233,1030,1013
Counties Manukau,Maori,80-84,Male,148,144,150,987,960
Counties Manukau,Maori,85-89,Female,91,89,89,1022,1000
Counties Manukau,Maori,85-89,Male,50,48,39,1282,1231
Counties Manukau,Maori,90+,Female,31,31,26,1192,1192
Counties Manukau,Maori,90+,Male,10,10,9,1111,1111
Counties Manukau,Pacific Peoples,12-17,Female,7676,7346,8090,949,908
Counties Manukau,Pacific Peoples,12-17,Male,7669,7331,8309,923,882
Counties Manukau,Pacific Peoples,18-24,Female,9147,8937,9987,916,895
Counties Manukau,Pacific Peoples,18-24,Male,8806,8431,9348,942,902
Counties Manukau,Pacific Peoples,18-24,Unknown/Other,31,29,6,5167,4833
Counties Manukau,Pacific Peoples,25-29,Female,5996,5830,6800,882,857
Counties Manukau,Pacific Peoples,25-29,Male,5668,5427,6045,938,898
Counties Manukau,Pacific Peoples,30-34,Female,5233,5125,5627,930,911
Counties Manukau,Pacific Peoples,30-34,Male,4911,4743,5160,952,919
Counties Manukau,Pacific Peoples,35-39,Female,4549,4473,4921,924,909
Counties Manukau,Pacific Peoples,35-39,Male,4306,4181,4562,944,916
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,7,7,5,1400,1400
Counties Manukau,Pacific Peoples,40-44,Female,4181,4122,4420,946,933
Counties Manukau,Pacific Peoples,40-44,Male,4014,3920,4196,957,934
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,13,13,5,2600,2600
Counties Manukau,Pacific Peoples,45-49,Female,4025,3970,4343,927,914
Counties Manukau,Pacific Peoples,45-49,Male,3632,3566,3965,916,899
Counties Manukau,Pacific Peoples,50-54,Female,4037,4008,4367,924,918
Counties Manukau,Pacific Peoples,50-54,Male,3662,3618,3849,951,940
Counties Manukau,Pacific Peoples,55-59,Female,3556,3508,3639,977,964
Counties Manukau,Pacific Peoples,55-59,Male,3253,3214,3317,981,969
Counties Manukau,Pacific Peoples,60-64,Female,2768,2752,2855,970,964
Counties Manukau,Pacific Peoples,60-64,Male,2476,2459,2475,1000,994
Counties Manukau,Pacific Peoples,65-69,Female,2086,2073,2099,994,988
Counties Manukau,Pacific Peoples,65-69,Male,1829,1817,1902,962,955
Counties Manukau,Pacific Peoples,70-74,Female,1518,1504,1539,986,977
Counties Manukau,Pacific Peoples,70-74,Male,1299,1288,1370,948,940
Counties Manukau,Pacific Peoples,75-79,Female,988,969,1005,983,964
Counties Manukau,Pacific Peoples,75-79,Male,764,753,755,1012,997
Counties Manukau,Pacific Peoples,80-84,Female,550,543,547,1005,993
Counties Manukau,Pacific Peoples,80-84,Male,404,399,410,985,973
Counties Manukau,Pacific Peoples,85-89,Female,225,216,277,812,780
Counties Manukau,Pacific Peoples,85-89,Male,129,121,131,985,924
Counties Manukau,Pacific Peoples,90+,Female,106,102,117,906,872
Counties Manukau,Pacific Peoples,90+,Male,37,35,42,881,833
Counties Manukau,Unknown,12-17,Female,64,64,27,2370,2370
Counties Manukau,Unknown,12-17,Male,80,77,20,4000,3850
Counties Manukau,Unknown,18-24,Female,124,121,53,2340,2283
Counties Manukau,Unknown,18-24,Male,153,148,55,2782,2691
Counties Manukau,Unknown,25-29,Female,162,159,57,2842,2789
Counties Manukau,Unknown,25-29,Male,160,148,55,2909,2691
Counties Manukau,Unknown,30-34,Female,163,156,50,3260,3120
Counties Manukau,Unknown,30-34,Male,210,201,72,2917,2792
Counties Manukau,Unknown,30-34,Unknown/Other,11,11,5,2200,2200
Counties Manukau,Unknown,35-39,Female,107,106,43,2488,2465
Counties Manukau,Unknown,35-39,Male,220,212,86,2558,2465
Counties Manukau,Unknown,40-44,Female,91,90,70,1300,1286
Counties Manukau,Unknown,40-44,Male,235,230,109,2156,2110
Counties Manukau,Unknown,45-49,Female,89,87,40,2225,2175
Counties Manukau,Unknown,45-49,Male,228,217,134,1701,1619
Counties Manukau,Unknown,50-54,Female,75,75,40,1875,1875
Counties Manukau,Unknown,50-54,Male,229,225,163,1405,1380
Counties Manukau,Unknown,55-59,Female,70,67,41,1707,1634
Counties Manukau,Unknown,55-59,Male,248,238,183,1355,1301
Counties Manukau,Unknown,60-64,Female,75,73,35,2143,2086
Counties Manukau,Unknown,60-64,Male,222,221,169,1314,1308
Counties Manukau,Unknown,65-69,Female,67,63,38,1763,1658
Counties Manukau,Unknown,65-69,Male,173,170,136,1272,1250
Counties Manukau,Unknown,70-74,Female,64,63,51,1255,1235
Counties Manukau,Unknown,70-74,Male,135,134,107,1262,1252
Counties Manukau,Unknown,75-79,Female,46,45,41,1122,1098
Counties Manukau,Unknown,75-79,Male,71,71,60,1183,1183
Counties Manukau,Unknown,80-84,Female,31,30,20,1550,1500
Counties Manukau,Unknown,80-84,Male,35,35,31,1129,1129
Counties Manukau,Unknown,85-89,Female,28,27,26,1077,1038
Counties Manukau,Unknown,85-89,Male,13,12,12,1083,1000
Counties Manukau,Unknown,90+,Female,13,13,9,1444,1444
Counties Manukau,Unknown,90+,Male,7,7,8,875,875
Hawkes Bay,Asian,12-17,Female,324,317,296,1095,1071
Hawkes Bay,Asian,12-17,Male,343,330,315,1089,1048
Hawkes Bay,Asian,18-24,Female,287,285,244,1176,1168
Hawkes Bay,Asian,18-24,Male,340,334,261,1303,1280
Hawkes Bay,Asian,25-29,Female,472,463,447,1056,1036
Hawkes Bay,Asian,25-29,Male,667,661,446,1496,1482
Hawkes Bay,Asian,25-29,Unknown/Other,32,32,5,6400,6400
Hawkes Bay,Asian,30-34,Female,685,682,576,1189,1184
Hawkes Bay,Asian,30-34,Male,721,712,529,1363,1346
Hawkes Bay,Asian,30-34,Unknown/Other,29,29,6,4833,4833
Hawkes Bay,Asian,35-39,Female,463,458,397,1166,1154
Hawkes Bay,Asian,35-39,Male,590,588,403,1464,1459
Hawkes Bay,Asian,40-44,Female,376,373,354,1062,1054
Hawkes Bay,Asian,40-44,Male,425,422,307,1384,1375
Hawkes Bay,Asian,45-49,Female,298,296,271,1100,1092
Hawkes Bay,Asian,45-49,Male,294,294,211,1393,1393
Hawkes Bay,Asian,50-54,Female,205,204,186,1102,1097
Hawkes Bay,Asian,50-54,Male,177,175,173,1023,1012
Hawkes Bay,Asian,55-59,Female,198,195,181,1094,1077
Hawkes Bay,Asian,55-59,Male,156,156,137,1139,1139
Hawkes Bay,Asian,60-64,Female,154,153,171,901,895
Hawkes Bay,Asian,60-64,Male,108,107,100,1080,1070
Hawkes Bay,Asian,65-69,Female,134,133,130,1031,1023
Hawkes Bay,Asian,65-69,Male,71,70,74,959,946
Hawkes Bay,Asian,70-74,Female,88,88,78,1128,1128
Hawkes Bay,Asian,70-74,Male,55,55,69,797,797
Hawkes Bay,Asian,75-79,Female,40,40,51,784,784
Hawkes Bay,Asian,75-79,Male,42,42,44,955,955
Hawkes Bay,Asian,80-84,Female,41,41,37,1108,1108
Hawkes Bay,Asian,80-84,Male,25,25,26,962,962
Hawkes Bay,Asian,85-89,Female,17,16,16,1062,1000
Hawkes Bay,Asian,85-89,Male,20,20,20,1000,1000
Hawkes Bay,European or Other,12-17,Female,3614,3483,3854,938,904
Hawkes Bay,European or Other,12-17,Male,3688,3560,3951,933,901
Hawkes Bay,European or Other,18-24,Female,3168,3124,3344,947,934
