SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
132700,Hobson Ridge North,Auckland,Maori,12+,161,134,129,129,67,22,10,83%,80%,52%,45%
132700,Hobson Ridge North,Auckland,Pacific Peoples,12+,99,87,84,82,49,12,Masked,88%,85%,60%,17%
132800,Grey Lynn Central,Auckland,Maori,12+,210,Masked,199,185,124,33,15,>95%,95%,67%,45%
132800,Grey Lynn Central,Auckland,Pacific Peoples,12+,365,327,324,311,197,107,47,90%,89%,63%,44%
132900,Fruitvale,Waitemata,Maori,12+,262,235,230,213,116,47,17,90%,88%,54%,36%
132900,Fruitvale,Waitemata,Pacific Peoples,12+,341,302,298,273,169,61,16,89%,87%,62%,26%
132900,Fruitvale,Waitemata,Pacific Peoples,5-11,41,22,10,NA,NA,NA,NA,54%,24%,NA,NA
133000,Devonport,Waitemata,Maori,12+,144,Masked,134,122,92,42,19,>95%,93%,75%,45%
133000,Devonport,Waitemata,Pacific Peoples,12+,44,Masked,Masked,41,32,19,9,>95%,>95%,78%,47%
133100,Avondale Central (Auckland),Auckland,Maori,12+,220,190,186,174,103,53,24,86%,85%,59%,45%
133100,Avondale Central (Auckland),Auckland,Pacific Peoples,12+,477,429,424,404,244,112,33,90%,89%,60%,29%
133100,Avondale Central (Auckland),Auckland,Pacific Peoples,5-11,51,37,14,NA,NA,NA,NA,73%,27%,NA,NA
133200,Queen Street,Auckland,Maori,12+,129,117,112,111,67,16,Masked,91%,87%,60%,31%
133200,Queen Street,Auckland,Pacific Peoples,12+,70,Masked,64,62,38,10,Masked,>95%,91%,61%,30%
133300,Quay Street-Customs Street,Auckland,Maori,12+,127,110,108,106,63,27,8,87%,85%,59%,30%
133300,Quay Street-Customs Street,Auckland,Pacific Peoples,12+,117,95,92,89,48,16,Masked,81%,79%,54%,19%
133400,Hobson Ridge Central,Auckland,Maori,12+,280,250,241,239,120,43,20,89%,86%,50%,47%
133400,Hobson Ridge Central,Auckland,Pacific Peoples,12+,149,136,132,129,74,16,Masked,91%,89%,57%,25%
133500,Grey Lynn East,Auckland,Maori,12+,132,121,120,117,75,17,14,92%,91%,64%,82%
133500,Grey Lynn East,Auckland,Pacific Peoples,12+,124,Masked,Masked,113,71,25,9,>95%,>95%,63%,36%
133600,Morningside (Auckland),Auckland,Maori,12+,286,268,263,254,171,59,22,94%,92%,67%,37%
133600,Morningside (Auckland),Auckland,Pacific Peoples,12+,348,316,314,293,201,89,48,91%,90%,69%,54%
133700,Shortland Street,Auckland,Maori,12+,113,100,99,99,58,23,8,88%,88%,59%,35%
133700,Shortland Street,Auckland,Pacific Peoples,12+,40,32,32,32,20,7,Masked,80%,80%,62%,29%
133800,Hobson Ridge South,Auckland,Maori,12+,132,110,106,105,56,16,Masked,83%,80%,53%,12%
133800,Hobson Ridge South,Auckland,Pacific Peoples,12+,55,50,48,47,30,5,Masked,91%,87%,64%,60%
133900,New Lynn Central,Waitemata,Maori,12+,53,43,43,42,20,13,Masked,81%,81%,48%,38%
133900,New Lynn Central,Waitemata,Pacific Peoples,12+,47,41,41,40,22,12,Masked,87%,87%,55%,42%
134000,Cheltenham,Waitemata,Maori,12+,61,57,57,54,44,24,12,93%,93%,81%,50%
134100,Queen Street South West,Auckland,Maori,12+,145,127,125,121,77,26,14,88%,86%,64%,54%
134100,Queen Street South West,Auckland,Pacific Peoples,12+,78,62,61,59,39,14,7,79%,78%,66%,50%
134200,Mount Albert Central,Auckland,Maori,12+,224,208,203,191,124,54,24,93%,91%,65%,44%
134200,Mount Albert Central,Auckland,Pacific Peoples,12+,190,169,169,161,105,50,18,89%,89%,65%,36%
134300,Karangahape,Auckland,Maori,12+,162,145,144,143,87,30,14,90%,89%,61%,47%
134300,Karangahape,Auckland,Pacific Peoples,12+,110,97,96,91,62,18,13,88%,87%,68%,72%
134400,Kingsland,Auckland,Maori,12+,284,258,257,245,169,43,18,91%,90%,69%,42%
134400,Kingsland,Auckland,Pacific Peoples,12+,355,323,318,305,208,110,31,91%,90%,68%,28%
134500,Anzac Avenue,Auckland,Maori,12+,182,163,162,162,99,24,14,90%,89%,61%,58%
134500,Anzac Avenue,Auckland,Pacific Peoples,12+,92,Masked,84,84,54,13,Masked,>95%,91%,64%,31%
134600,Waima-Woodlands Park,Waitemata,Maori,12+,126,107,103,97,65,24,8,85%,82%,67%,33%
134600,Waima-Woodlands Park,Waitemata,Pacific Peoples,12+,59,56,55,49,33,16,7,95%,93%,67%,44%
134700,Kaurilands,Waitemata,Maori,12+,246,223,221,205,135,52,21,91%,90%,66%,40%
134700,Kaurilands,Waitemata,Maori,5-11,40,22,12,NA,NA,NA,NA,55%,30%,NA,NA
134700,Kaurilands,Waitemata,Pacific Peoples,12+,115,100,100,94,71,25,7,87%,87%,76%,28%
134900,New Lynn Seabrook,Waitemata,Maori,12+,203,176,171,161,89,40,15,87%,84%,55%,38%
134900,New Lynn Seabrook,Waitemata,Maori,5-11,40,19,11,NA,NA,NA,NA,48%,28%,NA,NA
134900,New Lynn Seabrook,Waitemata,Pacific Peoples,12+,361,320,317,291,180,76,32,89%,88%,62%,42%
134900,New Lynn Seabrook,Waitemata,Pacific Peoples,5-11,54,35,13,NA,NA,NA,NA,65%,24%,NA,NA
135000,Avondale South (Auckland),Auckland,Maori,12+,293,256,249,225,124,54,20,87%,85%,55%,37%
135000,Avondale South (Auckland),Auckland,Maori,5-11,47,27,15,NA,NA,NA,NA,57%,32%,NA,NA
135000,Avondale South (Auckland),Auckland,Pacific Peoples,12+,771,699,685,647,434,197,79,91%,89%,67%,40%
135000,Avondale South (Auckland),Auckland,Pacific Peoples,5-11,91,45,30,NA,NA,NA,NA,49%,33%,NA,NA
135100,Symonds Street North West,Auckland,Maori,12+,174,159,156,155,83,14,Masked,91%,90%,54%,29%
135100,Symonds Street North West,Auckland,Pacific Peoples,12+,112,104,102,102,51,7,Masked,93%,91%,50%,14%
135200,Mount Albert South,Auckland,Maori,12+,114,104,101,97,66,34,10,91%,89%,68%,29%
135200,Mount Albert South,Auckland,Pacific Peoples,12+,117,100,100,93,65,31,17,85%,85%,70%,55%
135300,Symonds Street West,Auckland,Maori,12+,245,217,207,204,107,30,12,89%,84%,52%,40%
135300,Symonds Street West,Auckland,Pacific Peoples,12+,134,119,118,115,64,11,Masked,89%,88%,56%,9%
135400,West Lynn,Waitemata,Maori,12+,210,190,189,174,108,50,24,90%,90%,62%,48%
135400,West Lynn,Waitemata,Pacific Peoples,12+,211,185,185,167,106,47,10,88%,88%,63%,21%
135500,Owairaka West,Auckland,Maori,12+,175,145,139,133,83,26,7,83%,79%,62%,27%
135500,Owairaka West,Auckland,Pacific Peoples,12+,344,283,277,253,146,65,24,82%,81%,58%,37%
135500,Owairaka West,Auckland,Pacific Peoples,5-11,62,28,12,NA,NA,NA,NA,45%,19%,NA,NA
135600,New Lynn Central South,Waitemata,Maori,12+,238,205,199,186,110,40,18,86%,84%,59%,45%
135600,New Lynn Central South,Waitemata,Pacific Peoples,12+,388,361,353,325,191,90,38,93%,91%,59%,42%
135600,New Lynn Central South,Waitemata,Pacific Peoples,5-11,62,33,15,NA,NA,NA,NA,53%,24%,NA,NA
135700,The Strand,Auckland,Maori,12+,105,98,96,93,48,10,6,93%,91%,52%,60%
135700,The Strand,Auckland,Pacific Peoples,12+,76,66,63,62,35,6,NA,87%,83%,56%,0%
135800,St Lukes,Auckland,Maori,12+,106,98,96,86,49,22,8,92%,91%,57%,36%
135800,St Lukes,Auckland,Pacific Peoples,12+,166,136,133,122,83,23,14,82%,80%,68%,61%
135900,Symonds Street East,Auckland,Maori,12+,247,220,219,214,116,15,Masked,89%,89%,54%,33%
135900,Symonds Street East,Auckland,Pacific Peoples,12+,124,114,111,110,49,5,NA,92%,90%,45%,0%
136000,Eden Terrace,Auckland,Maori,12+,297,269,266,261,167,38,16,91%,90%,64%,42%
136000,Eden Terrace,Auckland,Pacific Peoples,12+,171,156,153,152,105,35,9,91%,89%,69%,26%
136100,Grafton,Auckland,Maori,12+,121,114,107,101,65,16,6,94%,88%,64%,38%
136100,Grafton,Auckland,Pacific Peoples,12+,52,47,47,45,32,8,Masked,90%,90%,71%,25%
136200,Eden Park,Auckland,Maori,12+,89,81,81,79,50,15,7,91%,91%,63%,47%
136200,Eden Park,Auckland,Pacific Peoples,12+,114,107,107,103,70,30,15,94%,94%,68%,50%
136300,Sandringham North,Auckland,Maori,12+,189,177,174,162,100,36,14,94%,92%,62%,39%
136300,Sandringham North,Auckland,Pacific Peoples,12+,302,264,260,238,156,73,20,87%,86%,66%,27%
136300,Sandringham North,Auckland,Pacific Peoples,5-11,52,26,10,NA,NA,NA,NA,50%,19%,NA,NA
136400,Parnell West,Auckland,Maori,12+,227,213,210,207,138,39,20,94%,93%,67%,51%
136400,Parnell West,Auckland,Pacific Peoples,12+,97,Masked,Masked,92,62,21,Masked,>95%,>95%,67%,19%
136500,New Lynn South,Waitemata,Maori,12+,339,286,281,258,145,56,22,84%,83%,56%,39%
136500,New Lynn South,Waitemata,Maori,5-11,58,23,12,NA,NA,NA,NA,40%,21%,NA,NA
136500,New Lynn South,Waitemata,Pacific Peoples,12+,535,496,489,439,275,114,44,93%,91%,63%,39%
136500,New Lynn South,Waitemata,Pacific Peoples,5-11,84,38,15,NA,NA,NA,NA,45%,18%,NA,NA
136600,New Windsor North,Auckland,Maori,12+,188,169,167,149,87,32,13,90%,89%,58%,41%
136600,New Windsor North,Auckland,Pacific Peoples,12+,500,451,444,420,273,134,57,90%,89%,65%,43%
136600,New Windsor North,Auckland,Pacific Peoples,5-11,56,26,11,NA,NA,NA,NA,46%,20%,NA,NA
136700,Titirangi South,Waitemata,Maori,12+,171,162,158,145,91,40,19,95%,92%,63%,48%
136700,Titirangi South,Waitemata,Pacific Peoples,12+,104,96,95,87,57,27,10,92%,91%,66%,37%
136800,Owairaka East,Auckland,Maori,12+,106,94,91,89,57,30,16,89%,86%,64%,53%
136800,Owairaka East,Auckland,Pacific Peoples,12+,257,224,222,206,120,54,20,87%,86%,58%,37%
136800,Owairaka East,Auckland,Pacific Peoples,5-11,52,27,10,NA,NA,NA,NA,52%,19%,NA,NA
136900,Eden Valley,Auckland,Maori,12+,145,135,133,129,89,35,19,93%,92%,69%,54%
136900,Eden Valley,Auckland,Pacific Peoples,12+,77,72,72,71,41,14,6,94%,94%,58%,43%
137000,Sandringham Central,Auckland,Maori,12+,115,Masked,Masked,107,75,28,16,>95%,>95%,70%,57%
137000,Sandringham Central,Auckland,Pacific Peoples,12+,255,223,217,202,119,54,28,87%,85%,59%,52%
137100,Glenavon,Auckland,Maori,12+,247,212,205,188,84,34,12,86%,83%,45%,35%
137100,Glenavon,Auckland,Maori,5-11,51,16,7,NA,NA,NA,NA,31%,14%,NA,NA
137100,Glenavon,Auckland,Pacific Peoples,12+,754,656,644,579,316,128,39,87%,85%,55%,30%
137100,Glenavon,Auckland,Pacific Peoples,5-11,115,33,11,NA,NA,NA,NA,29%,10%,NA,NA
137200,Blockhouse Bay North,Auckland,Maori,12+,162,143,142,128,78,36,16,88%,88%,61%,44%
137200,Blockhouse Bay North,Auckland,Pacific Peoples,12+,451,406,400,370,225,117,42,90%,89%,61%,36%
137200,Blockhouse Bay North,Auckland,Pacific Peoples,5-11,58,30,Masked,NA,NA,NA,NA,52%,9%,NA,NA
137300,Green Bay North,Waitemata,Maori,12+,122,111,106,95,60,23,9,91%,87%,63%,39%
137300,Green Bay North,Waitemata,Pacific Peoples,12+,152,143,143,134,83,44,23,94%,94%,62%,52%
137400,Parnell East,Auckland,Maori,12+,115,108,108,102,76,30,17,94%,94%,75%,57%
137400,Parnell East,Auckland,Pacific Peoples,12+,64,Masked,Masked,62,49,25,12,>95%,>95%,79%,48%
137500,Laingholm,Waitemata,Maori,12+,139,120,120,107,59,32,12,86%,86%,55%,38%
137600,Sandringham West,Auckland,Maori,12+,109,97,95,93,60,19,7,89%,87%,65%,37%
137600,Sandringham West,Auckland,Pacific Peoples,12+,203,183,181,177,122,53,22,90%,89%,69%,42%
137700,Mount Eden North East,Auckland,Maori,12+,90,85,81,81,51,12,Masked,94%,90%,63%,42%
137700,Mount Eden North East,Auckland,Pacific Peoples,12+,51,45,43,43,31,7,Masked,88%,84%,72%,43%
137800,Mount Eden North,Auckland,Maori,12+,123,Masked,Masked,106,72,21,13,>95%,>95%,68%,62%
137800,Mount Eden North,Auckland,Pacific Peoples,12+,110,90,90,88,60,29,12,82%,82%,68%,41%
137900,Wesley West,Auckland,Maori,12+,225,193,176,161,84,34,8,86%,78%,52%,24%
137900,Wesley West,Auckland,Maori,5-11,49,14,9,NA,NA,NA,NA,29%,18%,NA,NA
137900,Wesley West,Auckland,Pacific Peoples,12+,"1,145",983,960,890,500,223,58,86%,84%,56%,26%
137900,Wesley West,Auckland,Pacific Peoples,5-11,182,90,44,NA,NA,NA,NA,49%,24%,NA,NA
138000,Green Bay South,Waitemata,Maori,12+,161,148,141,133,76,33,14,92%,88%,57%,42%
138000,Green Bay South,Waitemata,Pacific Peoples,12+,151,137,137,124,77,29,9,91%,91%,62%,31%
138100,Balmoral,Auckland,Maori,12+,154,138,136,126,90,26,11,90%,88%,71%,42%
138100,Balmoral,Auckland,Pacific Peoples,12+,192,180,177,165,106,52,17,94%,92%,64%,33%
138200,Sandringham East,Auckland,Maori,12+,180,165,161,149,93,35,18,92%,89%,62%,51%
138200,Sandringham East,Auckland,Pacific Peoples,12+,328,291,284,267,170,82,29,89%,87%,64%,35%
138300,New Windsor South,Auckland,Maori,12+,226,194,190,170,87,33,10,86%,84%,51%,30%
138300,New Windsor South,Auckland,Maori,5-11,49,20,12,NA,NA,NA,NA,41%,24%,NA,NA
138300,New Windsor South,Auckland,Pacific Peoples,12+,665,576,569,524,310,135,34,87%,86%,59%,25%
138300,New Windsor South,Auckland,Pacific Peoples,5-11,67,27,13,NA,NA,NA,NA,40%,19%,NA,NA
138400,Mount Eden West,Auckland,Maori,12+,111,102,100,91,68,26,8,92%,90%,75%,31%
138400,Mount Eden West,Auckland,Pacific Peoples,12+,118,111,111,100,66,30,7,94%,94%,66%,23%
138500,Newmarket,Auckland,Maori,12+,86,81,80,78,58,21,14,94%,93%,74%,67%
138500,Newmarket,Auckland,Pacific Peoples,12+,89,76,76,71,53,16,8,85%,85%,75%,50%
138600,Blockhouse Bay North East,Auckland,Maori,12+,109,93,91,82,46,19,Masked,85%,83%,56%,21%
138600,Blockhouse Bay North East,Auckland,Pacific Peoples,12+,263,243,243,223,149,65,28,92%,92%,67%,43%
138700,Epsom North,Auckland,Maori,12+,129,112,110,99,59,28,13,87%,85%,60%,46%
138700,Epsom North,Auckland,Pacific Peoples,12+,115,105,103,94,66,32,13,91%,90%,70%,41%
138900,Blockhouse Bay South,Auckland,Maori,12+,180,160,157,139,69,28,12,89%,87%,50%,43%
138900,Blockhouse Bay South,Auckland,Pacific Peoples,12+,295,259,258,241,151,67,26,88%,87%,63%,39%
139000,Mount Eden East,Auckland,Maori,12+,122,Masked,Masked,107,80,32,18,>95%,>95%,75%,56%
139000,Mount Eden East,Auckland,Pacific Peoples,12+,84,77,76,72,43,21,10,92%,90%,60%,48%
139100,Wesley East,Auckland,Maori,12+,173,152,150,133,75,36,18,88%,87%,56%,50%
139100,Wesley East,Auckland,Pacific Peoples,12+,652,579,567,523,288,152,44,89%,87%,55%,29%
139100,Wesley East,Auckland,Pacific Peoples,5-11,93,40,16,NA,NA,NA,NA,43%,17%,NA,NA
139200,Orakei West,Auckland,Maori,12+,181,164,162,153,90,44,22,91%,90%,59%,50%
139200,Orakei West,Auckland,Pacific Peoples,12+,63,58,58,53,35,23,Masked,92%,92%,66%,22%
139300,Maungawhau,Auckland,Maori,12+,94,Masked,89,82,55,20,12,>95%,95%,67%,60%
139300,Maungawhau,Auckland,Pacific Peoples,12+,97,85,85,81,60,23,14,88%,88%,74%,61%
139400,Remuera West,Auckland,Maori,12+,67,Masked,Masked,61,41,18,9,>95%,>95%,67%,50%
139400,Remuera West,Auckland,Pacific Peoples,12+,71,58,57,54,34,13,Masked,82%,80%,63%,15%
139500,Blockhouse Bay East,Auckland,Maori,12+,73,58,57,53,23,12,Masked,79%,78%,43%,33%
139500,Blockhouse Bay East,Auckland,Pacific Peoples,12+,168,149,148,141,106,53,21,89%,88%,75%,40%
139600,Lynfield North,Auckland,Maori,12+,121,105,103,91,52,21,12,87%,85%,57%,57%
139600,Lynfield North,Auckland,Pacific Peoples,12+,209,180,179,162,116,58,27,86%,86%,72%,47%
139700,Mount Roskill North,Auckland,Maori,12+,173,157,153,146,89,34,13,91%,88%,61%,38%
139700,Mount Roskill North,Auckland,Pacific Peoples,12+,360,312,306,295,177,79,25,87%,85%,60%,32%
139700,Mount Roskill North,Auckland,Pacific Peoples,5-11,51,21,Masked,NA,NA,NA,NA,41%,10%,NA,NA
139800,Mount Roskill White Swan,Auckland,Maori,12+,151,136,135,125,73,34,14,90%,89%,58%,41%
139800,Mount Roskill White Swan,Auckland,Pacific Peoples,12+,575,492,480,460,246,102,28,86%,83%,53%,27%
139800,Mount Roskill White Swan,Auckland,Pacific Peoples,5-11,58,25,9,NA,NA,NA,NA,43%,16%,NA,NA
139900,Mount Eden South,Auckland,Maori,12+,139,132,130,120,97,34,18,95%,94%,81%,53%
139900,Mount Eden South,Auckland,Pacific Peoples,12+,90,85,85,79,56,27,11,94%,94%,71%,41%
140000,Remuera Waitaramoa,Auckland,Maori,12+,108,Masked,Masked,96,67,32,15,>95%,>95%,70%,47%
140000,Remuera Waitaramoa,Auckland,Pacific Peoples,12+,42,Masked,Masked,40,28,16,6,>95%,>95%,70%,38%
140100,Orakei East,Auckland,Maori,12+,670,607,596,552,344,174,57,91%,89%,62%,33%
140100,Orakei East,Auckland,Maori,5-11,115,54,31,NA,NA,NA,NA,47%,27%,NA,NA
140100,Orakei East,Auckland,Pacific Peoples,12+,118,108,107,98,51,25,12,92%,91%,52%,48%
140200,Epsom Central-North,Auckland,Maori,12+,75,69,69,65,45,18,7,92%,92%,69%,39%
140200,Epsom Central-North,Auckland,Pacific Peoples,12+,72,Masked,Masked,65,42,17,11,>95%,>95%,65%,65%
140300,Mount St John,Auckland,Maori,12+,219,198,191,182,120,32,14,90%,87%,66%,44%
140300,Mount St John,Auckland,Pacific Peoples,12+,125,115,113,107,60,26,10,92%,90%,56%,38%
140400,Mount Roskill Central North,Auckland,Maori,12+,132,107,106,98,63,32,10,81%,80%,64%,31%
140400,Mount Roskill Central North,Auckland,Pacific Peoples,12+,453,395,392,363,211,104,26,87%,87%,58%,25%
140400,Mount Roskill Central North,Auckland,Pacific Peoples,5-11,59,21,Masked,NA,NA,NA,NA,36%,7%,NA,NA
140500,Remuera North,Auckland,Maori,12+,57,54,53,49,38,11,Masked,95%,93%,78%,45%
140500,Remuera North,Auckland,Pacific Peoples,12+,45,Masked,Masked,42,29,14,7,>95%,>95%,69%,50%
140600,Three Kings West,Auckland,Maori,12+,191,161,154,144,86,44,20,84%,81%,60%,45%
140600,Three Kings West,Auckland,Pacific Peoples,12+,458,405,395,360,194,85,21,88%,86%,54%,25%
140600,Three Kings West,Auckland,Pacific Peoples,5-11,87,35,17,NA,NA,NA,NA,40%,20%,NA,NA
140700,Mount Roskill Central South,Auckland,Maori,12+,149,130,124,108,46,22,10,87%,83%,43%,45%
140700,Mount Roskill Central South,Auckland,Pacific Peoples,12+,556,486,476,436,236,111,23,87%,86%,54%,21%
140700,Mount Roskill Central South,Auckland,Pacific Peoples,5-11,96,46,21,NA,NA,NA,NA,48%,22%,NA,NA
140800,Epsom Central-South,Auckland,Maori,12+,86,78,78,68,47,21,12,91%,91%,69%,57%
140800,Epsom Central-South,Auckland,Pacific Peoples,12+,110,102,100,92,67,32,14,93%,91%,73%,44%
140900,Lynfield South,Auckland,Maori,12+,121,113,111,101,66,26,13,93%,92%,65%,50%
140900,Lynfield South,Auckland,Pacific Peoples,12+,299,273,272,243,166,62,24,91%,91%,68%,39%
141000,Remuera South,Auckland,Maori,12+,99,92,92,84,56,28,14,93%,93%,67%,50%
141000,Remuera South,Auckland,Pacific Peoples,12+,120,113,111,101,71,32,11,94%,92%,70%,34%
141100,Mission Bay,Auckland,Maori,12+,112,92,92,89,71,28,18,82%,82%,80%,64%
141100,Mission Bay,Auckland,Pacific Peoples,12+,69,Masked,Masked,60,41,20,7,>95%,>95%,68%,35%
141200,Three Kings East,Auckland,Maori,12+,57,49,48,43,34,17,10,86%,84%,79%,59%
141200,Three Kings East,Auckland,Pacific Peoples,12+,55,44,44,43,35,15,Masked,80%,80%,81%,27%
141300,Mount Roskill South,Auckland,Maori,12+,87,Masked,82,77,43,21,14,>95%,94%,56%,67%
141300,Mount Roskill South,Auckland,Pacific Peoples,12+,214,191,187,178,119,50,21,89%,87%,67%,42%
141500,Epsom East,Auckland,Maori,12+,114,97,96,90,61,19,10,85%,84%,68%,53%
141500,Epsom East,Auckland,Pacific Peoples,12+,117,95,95,91,68,35,12,81%,81%,75%,34%
141600,Remuera Waiata,Auckland,Maori,12+,54,48,48,42,32,17,11,89%,89%,76%,65%
141700,Epsom South,Auckland,Maori,12+,118,Masked,Masked,102,64,26,19,>95%,>95%,63%,73%
141700,Epsom South,Auckland,Pacific Peoples,12+,57,48,47,46,34,9,Masked,84%,82%,74%,11%
141800,Kohimarama,Auckland,Maori,12+,89,82,81,76,54,21,11,92%,91%,71%,52%
141900,Meadowbank West,Auckland,Maori,12+,127,118,115,102,66,32,18,93%,91%,65%,56%
141900,Meadowbank West,Auckland,Pacific Peoples,12+,121,106,105,99,62,28,6,88%,87%,63%,21%
142000,Hillsborough North (Auckland),Auckland,Maori,12+,109,98,94,92,49,21,10,90%,86%,53%,48%
142000,Hillsborough North (Auckland),Auckland,Pacific Peoples,12+,327,300,294,272,172,83,28,92%,90%,63%,34%
142000,Hillsborough North (Auckland),Auckland,Pacific Peoples,5-11,44,23,10,NA,NA,NA,NA,52%,23%,NA,NA
142100,Hillsborough West (Auckland),Auckland,Maori,12+,124,110,108,104,54,13,8,89%,87%,52%,62%
142100,Hillsborough West (Auckland),Auckland,Pacific Peoples,12+,287,259,258,243,148,64,21,90%,90%,61%,33%
142100,Hillsborough West (Auckland),Auckland,Pacific Peoples,5-11,40,25,9,NA,NA,NA,NA,62%,22%,NA,NA
142200,Greenlane North,Auckland,Maori,12+,130,Masked,Masked,116,80,25,12,>95%,>95%,69%,48%
142200,Greenlane North,Auckland,Pacific Peoples,12+,111,105,103,96,66,26,7,95%,93%,69%,27%
142300,Waikowhai North,Auckland,Maori,12+,203,166,162,149,75,29,15,82%,80%,50%,52%
142300,Waikowhai North,Auckland,Maori,5-11,46,14,Masked,NA,NA,NA,NA,30%,11%,NA,NA
142300,Waikowhai North,Auckland,Pacific Peoples,12+,940,825,813,743,440,185,53,88%,86%,59%,29%
142300,Waikowhai North,Auckland,Pacific Peoples,5-11,132,63,29,NA,NA,NA,NA,48%,22%,NA,NA
142400,Remuera East,Auckland,Maori,12+,72,62,61,53,42,23,11,86%,85%,79%,48%
142500,Waikowhai South,Auckland,Maori,12+,67,57,57,54,36,13,8,85%,85%,67%,62%
142500,Waikowhai South,Auckland,Pacific Peoples,12+,137,127,125,121,69,27,16,93%,91%,57%,59%
142600,Royal Oak West (Auckland),Auckland,Maori,12+,116,105,102,99,56,29,17,91%,88%,57%,59%
142600,Royal Oak West (Auckland),Auckland,Pacific Peoples,12+,171,153,152,141,104,59,26,89%,89%,74%,44%
142700,Saint Heliers West,Auckland,Maori,12+,84,Masked,Masked,73,53,24,13,>95%,>95%,73%,54%
142700,Saint Heliers West,Auckland,Pacific Peoples,12+,41,38,37,34,19,11,Masked,93%,90%,56%,45%
142800,One Tree Hill,Auckland,Maori,12+,253,230,228,204,125,52,21,91%,90%,61%,40%
142800,One Tree Hill,Auckland,Maori,5-11,56,27,15,NA,NA,NA,NA,48%,27%,NA,NA
142800,One Tree Hill,Auckland,Pacific Peoples,12+,402,363,356,328,185,74,24,90%,89%,56%,32%
142800,One Tree Hill,Auckland,Pacific Peoples,5-11,65,26,17,NA,NA,NA,NA,40%,26%,NA,NA
142900,Hillsborough East (Auckland),Auckland,Maori,12+,87,81,80,75,34,12,Masked,93%,92%,45%,25%
142900,Hillsborough East (Auckland),Auckland,Pacific Peoples,12+,184,172,169,155,93,42,13,93%,92%,60%,31%
143000,Saint Heliers North,Auckland,Maori,12+,69,Masked,Masked,64,45,24,15,>95%,>95%,70%,62%
143100,Remuera Abbotts Park,Auckland,Maori,12+,152,140,137,119,74,20,7,92%,90%,62%,35%
143100,Remuera Abbotts Park,Auckland,Pacific Peoples,12+,74,65,65,60,48,15,7,88%,88%,80%,47%
143200,Meadowbank East,Auckland,Maori,12+,114,107,106,96,71,16,12,94%,93%,74%,75%
143200,Meadowbank East,Auckland,Pacific Peoples,12+,68,61,60,56,46,18,6,90%,88%,82%,33%
143300,Ellerslie Central,Auckland,Maori,12+,183,163,159,145,103,42,17,89%,87%,71%,40%
143300,Ellerslie Central,Auckland,Pacific Peoples,12+,155,136,133,129,94,37,14,88%,86%,73%,38%
143400,Royal Oak East (Auckland),Auckland,Maori,12+,127,Masked,Masked,116,84,34,19,>95%,>95%,72%,56%
143400,Royal Oak East (Auckland),Auckland,Pacific Peoples,12+,232,202,199,188,123,63,25,87%,86%,65%,40%
143500,Saint Heliers South,Auckland,Maori,12+,108,99,99,92,62,41,11,92%,92%,67%,27%
143500,Saint Heliers South,Auckland,Pacific Peoples,12+,79,74,73,69,48,19,9,94%,92%,70%,47%
143600,Hillsborough South (Auckland),Auckland,Maori,12+,123,105,103,98,53,25,9,85%,84%,54%,36%
143600,Hillsborough South (Auckland),Auckland,Pacific Peoples,12+,168,153,151,141,91,36,10,91%,90%,65%,28%
143700,Saint Johns West,Auckland,Maori,12+,86,80,80,74,49,16,Masked,93%,93%,66%,25%
143700,Saint Johns West,Auckland,Pacific Peoples,12+,89,79,79,67,46,14,7,89%,89%,69%,50%
143800,Greenlane South,Auckland,Maori,12+,214,183,179,167,100,39,21,86%,84%,60%,54%
143800,Greenlane South,Auckland,Pacific Peoples,12+,316,283,280,259,159,70,23,90%,89%,61%,33%
143800,Greenlane South,Auckland,Pacific Peoples,5-11,56,22,11,NA,NA,NA,NA,39%,20%,NA,NA
143900,Remuera Waiatarua,Auckland,Maori,12+,69,Masked,64,58,33,9,Masked,>95%,93%,57%,56%
143900,Remuera Waiatarua,Auckland,Pacific Peoples,12+,67,Masked,60,55,36,13,7,>95%,90%,65%,54%
144000,Glendowie North,Auckland,Maori,12+,102,90,90,81,61,22,10,88%,88%,75%,45%
144000,Glendowie North,Auckland,Pacific Peoples,12+,49,45,45,40,24,9,Masked,92%,92%,60%,56%
144100,Onehunga West,Auckland,Maori,12+,281,252,250,235,141,60,21,90%,89%,60%,35%
144100,Onehunga West,Auckland,Maori,5-11,41,19,11,NA,NA,NA,NA,46%,27%,NA,NA
144100,Onehunga West,Auckland,Pacific Peoples,12+,417,380,371,340,231,110,42,91%,89%,68%,38%
144100,Onehunga West,Auckland,Pacific Peoples,5-11,47,30,14,NA,NA,NA,NA,64%,30%,NA,NA
144300,Onehunga North,Auckland,Maori,12+,237,219,216,202,141,55,26,92%,91%,70%,47%
144300,Onehunga North,Auckland,Pacific Peoples,12+,512,466,457,426,260,99,39,91%,89%,61%,39%
144300,Onehunga North,Auckland,Pacific Peoples,5-11,81,35,17,NA,NA,NA,NA,43%,21%,NA,NA
144400,Ellerslie East,Auckland,Maori,12+,111,98,98,89,60,25,11,88%,88%,67%,44%
