SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
139600,Lynfield North,Auckland,Pacific Peoples,12+,195,183,181,161,106,94%,93%,66%
139700,Mount Roskill North,Auckland,Maori,12+,180,167,164,150,87,93%,91%,58%
139700,Mount Roskill North,Auckland,Pacific Peoples,12+,349,304,297,283,162,87%,85%,57%
139700,Mount Roskill North,Auckland,Pacific Peoples,5-11,41,20,Masked,NA,NA,49%,10%,NA
139800,Mount Roskill White Swan,Auckland,Maori,12+,127,Masked,Masked,116,72,>95%,>95%,62%
139800,Mount Roskill White Swan,Auckland,Pacific Peoples,12+,532,478,468,426,227,90%,88%,53%
139800,Mount Roskill White Swan,Auckland,Pacific Peoples,5-11,68,27,6,NA,NA,40%,9%,NA
139900,Mount Eden South,Auckland,Maori,12+,115,Masked,Masked,109,90,>95%,>95%,83%
139900,Mount Eden South,Auckland,Pacific Peoples,12+,84,Masked,78,73,48,>95%,93%,66%
140000,Remuera Waitaramoa,Auckland,Maori,12+,86,Masked,Masked,84,59,>95%,>95%,70%
140000,Remuera Waitaramoa,Auckland,Pacific Peoples,12+,42,Masked,Masked,38,28,>95%,>95%,74%
140100,Orakei East,Auckland,Maori,12+,628,595,585,523,325,95%,93%,62%
140100,Orakei East,Auckland,Maori,5-11,117,57,24,NA,NA,49%,21%,NA
140100,Orakei East,Auckland,Pacific Peoples,12+,105,Masked,Masked,88,48,>95%,>95%,55%
140200,Epsom Central-North,Auckland,Maori,12+,73,65,65,60,42,89%,89%,70%
140200,Epsom Central-North,Auckland,Pacific Peoples,12+,70,Masked,Masked,62,41,>95%,>95%,66%
140300,Mount St John,Auckland,Maori,12+,203,179,172,158,100,88%,85%,63%
140300,Mount St John,Auckland,Pacific Peoples,12+,132,109,108,96,50,83%,82%,52%
140400,Mount Roskill Central North,Auckland,Maori,12+,128,109,109,94,67,85%,85%,71%
140400,Mount Roskill Central North,Auckland,Pacific Peoples,12+,434,383,378,338,195,88%,87%,58%
140400,Mount Roskill Central North,Auckland,Pacific Peoples,5-11,65,22,Masked,NA,NA,34%,6%,NA
140500,Remuera North,Auckland,Maori,12+,55,Masked,Masked,52,38,>95%,>95%,73%
140500,Remuera North,Auckland,Pacific Peoples,12+,44,Masked,Masked,39,29,>95%,>95%,74%
140600,Three Kings West,Auckland,Maori,12+,181,164,158,136,83,91%,87%,61%
140600,Three Kings West,Auckland,Pacific Peoples,12+,429,Masked,402,349,186,>95%,94%,53%
140600,Three Kings West,Auckland,Pacific Peoples,5-11,93,34,13,NA,NA,37%,14%,NA
140700,Mount Roskill Central South,Auckland,Maori,12+,129,120,116,98,40,93%,90%,41%
140700,Mount Roskill Central South,Auckland,Pacific Peoples,12+,510,478,469,408,217,94%,92%,53%
140700,Mount Roskill Central South,Auckland,Pacific Peoples,5-11,92,39,15,NA,NA,42%,16%,NA
140800,Epsom Central-South,Auckland,Maori,12+,78,Masked,Masked,66,46,>95%,>95%,70%
140800,Epsom Central-South,Auckland,Pacific Peoples,12+,104,Masked,97,86,63,>95%,93%,73%
140900,Lynfield South,Auckland,Maori,12+,121,Masked,Masked,104,71,>95%,>95%,68%
140900,Lynfield South,Auckland,Pacific Peoples,12+,274,Masked,Masked,232,158,>95%,>95%,68%
141000,Remuera South,Auckland,Maori,12+,105,Masked,Masked,92,61,>95%,>95%,66%
141000,Remuera South,Auckland,Pacific Peoples,12+,100,Masked,Masked,93,64,>95%,>95%,69%
141100,Mission Bay,Auckland,Maori,12+,113,101,101,96,71,89%,89%,74%
141100,Mission Bay,Auckland,Pacific Peoples,12+,55,Masked,Masked,57,39,>95%,>95%,68%
141200,Three Kings East,Auckland,Maori,12+,51,Masked,Masked,44,34,>95%,>95%,77%
141200,Three Kings East,Auckland,Pacific Peoples,12+,62,51,51,48,37,82%,82%,77%
141300,Mount Roskill South,Auckland,Maori,12+,81,Masked,Masked,75,44,>95%,>95%,59%
141300,Mount Roskill South,Auckland,Pacific Peoples,12+,202,Masked,187,171,111,>95%,93%,65%
141500,Epsom East,Auckland,Maori,12+,101,93,90,79,57,92%,89%,72%
141500,Epsom East,Auckland,Pacific Peoples,12+,104,96,96,89,69,92%,92%,78%
141600,Remuera Waiata,Auckland,Maori,12+,54,46,46,42,34,85%,85%,81%
141700,Epsom South,Auckland,Maori,12+,109,Masked,Masked,98,60,>95%,>95%,61%
141700,Epsom South,Auckland,Pacific Peoples,12+,53,43,42,39,24,81%,79%,62%
141800,Kohimarama,Auckland,Maori,12+,88,82,82,77,53,93%,93%,69%
141900,Meadowbank West,Auckland,Maori,12+,116,Masked,Masked,98,63,>95%,>95%,64%
141900,Meadowbank West,Auckland,Pacific Peoples,12+,110,Masked,Masked,96,61,>95%,>95%,64%
142000,Hillsborough North (Auckland),Auckland,Maori,12+,108,Masked,100,94,50,>95%,93%,53%
142000,Hillsborough North (Auckland),Auckland,Pacific Peoples,12+,317,301,295,262,154,95%,93%,59%
142000,Hillsborough North (Auckland),Auckland,Pacific Peoples,5-11,50,21,Masked,NA,NA,42%,10%,NA
142100,Hillsborough West (Auckland),Auckland,Maori,12+,110,Masked,103,100,48,>95%,94%,48%
142100,Hillsborough West (Auckland),Auckland,Pacific Peoples,12+,265,Masked,Masked,237,142,>95%,>95%,60%
142200,Greenlane North,Auckland,Maori,12+,116,Masked,Masked,103,67,>95%,>95%,65%
142200,Greenlane North,Auckland,Pacific Peoples,12+,108,Masked,Masked,97,65,>95%,>95%,67%
142300,Waikowhai North,Auckland,Maori,12+,186,166,161,134,68,89%,87%,51%
142300,Waikowhai North,Auckland,Maori,5-11,51,17,Masked,NA,NA,33%,10%,NA
142300,Waikowhai North,Auckland,Pacific Peoples,12+,907,842,828,722,411,93%,91%,57%
142300,Waikowhai North,Auckland,Pacific Peoples,5-11,147,68,20,NA,NA,46%,14%,NA
142400,Remuera East,Auckland,Maori,12+,64,60,59,51,42,94%,92%,82%
142500,Waikowhai South,Auckland,Maori,12+,64,58,58,55,35,91%,91%,64%
142500,Waikowhai South,Auckland,Pacific Peoples,12+,133,Masked,Masked,124,71,>95%,>95%,57%
142600,Royal Oak West (Auckland),Auckland,Maori,12+,117,108,106,96,56,92%,91%,58%
142600,Royal Oak West (Auckland),Auckland,Pacific Peoples,12+,178,161,160,143,99,90%,90%,69%
142700,Saint Heliers West,Auckland,Maori,12+,76,Masked,Masked,62,45,>95%,>95%,73%
142800,One Tree Hill,Auckland,Maori,12+,232,Masked,218,186,113,>95%,94%,61%
142800,One Tree Hill,Auckland,Maori,5-11,51,28,14,NA,NA,55%,27%,NA
142800,One Tree Hill,Auckland,Pacific Peoples,12+,359,Masked,338,294,152,>95%,94%,52%
142800,One Tree Hill,Auckland,Pacific Peoples,5-11,63,23,14,NA,NA,37%,22%,NA
142900,Hillsborough East (Auckland),Auckland,Maori,12+,83,Masked,Masked,68,30,>95%,>95%,44%
142900,Hillsborough East (Auckland),Auckland,Pacific Peoples,12+,169,Masked,Masked,148,90,>95%,>95%,61%
143000,Saint Heliers North,Auckland,Maori,12+,72,Masked,Masked,61,47,>95%,>95%,77%
143100,Remuera Abbotts Park,Auckland,Maori,12+,131,Masked,Masked,113,74,>95%,>95%,65%
143100,Remuera Abbotts Park,Auckland,Pacific Peoples,12+,76,66,66,63,48,87%,87%,76%
143200,Meadowbank East,Auckland,Maori,12+,96,Masked,Masked,88,63,>95%,>95%,72%
143200,Meadowbank East,Auckland,Pacific Peoples,12+,65,Masked,Masked,58,48,>95%,>95%,83%
143300,Ellerslie Central,Auckland,Maori,12+,179,161,157,141,95,90%,88%,67%
143300,Ellerslie Central,Auckland,Pacific Peoples,12+,156,144,142,134,97,92%,91%,72%
143400,Royal Oak East (Auckland),Auckland,Maori,12+,131,Masked,Masked,115,77,>95%,>95%,67%
143400,Royal Oak East (Auckland),Auckland,Pacific Peoples,12+,219,203,200,183,116,93%,91%,63%
143500,Saint Heliers South,Auckland,Maori,12+,103,Masked,Masked,91,62,>95%,>95%,68%
143500,Saint Heliers South,Auckland,Pacific Peoples,12+,69,Masked,Masked,63,42,>95%,>95%,67%
143600,Hillsborough South (Auckland),Auckland,Maori,12+,114,98,97,90,50,86%,85%,56%
143600,Hillsborough South (Auckland),Auckland,Pacific Peoples,12+,161,150,149,137,85,93%,93%,62%
143700,Saint Johns West,Auckland,Maori,12+,79,Masked,Masked,70,43,>95%,>95%,61%
143700,Saint Johns West,Auckland,Pacific Peoples,12+,75,Masked,Masked,62,45,>95%,>95%,73%
143800,Greenlane South,Auckland,Maori,12+,193,178,172,153,90,92%,89%,59%
143800,Greenlane South,Auckland,Pacific Peoples,12+,283,Masked,Masked,245,146,>95%,>95%,60%
143800,Greenlane South,Auckland,Pacific Peoples,5-11,51,21,6,NA,NA,41%,12%,NA
143900,Remuera Waiatarua,Auckland,Maori,12+,58,Masked,Masked,54,30,>95%,>95%,56%
143900,Remuera Waiatarua,Auckland,Pacific Peoples,12+,57,Masked,Masked,54,37,>95%,>95%,69%
144000,Glendowie North,Auckland,Maori,12+,93,88,87,72,58,95%,94%,81%
144000,Glendowie North,Auckland,Pacific Peoples,12+,40,Masked,Masked,35,18,>95%,>95%,51%
144100,Onehunga West,Auckland,Maori,12+,270,Masked,256,233,138,>95%,95%,59%
144100,Onehunga West,Auckland,Pacific Peoples,12+,402,Masked,Masked,347,230,>95%,>95%,66%
144100,Onehunga West,Auckland,Pacific Peoples,5-11,57,29,11,NA,NA,51%,19%,NA
144300,Onehunga North,Auckland,Maori,12+,228,Masked,Masked,195,138,>95%,>95%,71%
144300,Onehunga North,Auckland,Pacific Peoples,12+,490,460,452,409,244,94%,92%,60%
144300,Onehunga North,Auckland,Pacific Peoples,5-11,80,32,10,NA,NA,40%,12%,NA
144400,Ellerslie East,Auckland,Maori,12+,109,101,101,87,53,93%,93%,61%
144400,Ellerslie East,Auckland,Pacific Peoples,12+,127,Masked,Masked,115,61,>95%,>95%,53%
144500,Saint Johns East,Auckland,Maori,12+,164,153,153,138,76,93%,93%,55%
144500,Saint Johns East,Auckland,Pacific Peoples,12+,169,160,156,142,87,95%,92%,61%
144600,Oneroa West,Auckland,Maori,12+,89,81,80,73,44,91%,90%,60%
144700,Glen Innes West,Auckland,Maori,12+,549,Masked,499,412,196,>95%,91%,48%
144700,Glen Innes West,Auckland,Maori,5-11,160,62,31,NA,NA,39%,19%,NA
144700,Glen Innes West,Auckland,Pacific Peoples,12+,"1,225","1,115","1,091",938,453,91%,89%,48%
144700,Glen Innes West,Auckland,Pacific Peoples,5-11,222,98,28,NA,NA,44%,13%,NA
144800,Ellerslie South,Auckland,Maori,12+,111,Masked,Masked,96,62,>95%,>95%,65%
144800,Ellerslie South,Auckland,Pacific Peoples,12+,106,Masked,Masked,95,70,>95%,>95%,74%
144900,Stonefields West,Auckland,Maori,12+,45,Masked,Masked,39,27,>95%,>95%,69%
144900,Stonefields West,Auckland,Pacific Peoples,12+,41,33,33,30,19,80%,80%,63%
145000,Onehunga Central,Auckland,Maori,12+,258,243,240,218,138,94%,93%,63%
145000,Onehunga Central,Auckland,Pacific Peoples,12+,530,499,494,452,297,94%,93%,66%
145000,Onehunga Central,Auckland,Pacific Peoples,5-11,76,35,12,NA,NA,46%,16%,NA
145100,Glendowie South,Auckland,Maori,12+,187,175,173,145,86,94%,93%,59%
145100,Glendowie South,Auckland,Pacific Peoples,12+,159,149,148,121,74,94%,93%,61%
145200,Oranga,Auckland,Maori,12+,337,305,298,249,135,91%,88%,54%
145200,Oranga,Auckland,Maori,5-11,71,38,11,NA,NA,54%,15%,NA
145200,Oranga,Auckland,Pacific Peoples,12+,"1,023",961,945,838,429,94%,92%,51%
145200,Oranga,Auckland,Pacific Peoples,5-11,176,75,15,NA,NA,43%,9%,NA
145300,Mount Wellington North West,Auckland,Maori,12+,128,115,114,103,62,90%,89%,60%
145300,Mount Wellington North West,Auckland,Pacific Peoples,12+,168,157,157,144,94,93%,93%,65%
145400,Panmure Glen Innes Industrial,Auckland,Maori,12+,62,56,54,49,24,90%,87%,49%
145400,Panmure Glen Innes Industrial,Auckland,Pacific Peoples,12+,65,60,58,51,33,92%,89%,65%
145500,Onehunga-Te Papapa Industrial,Auckland,Maori,12+,113,105,102,95,60,93%,90%,63%
145500,Onehunga-Te Papapa Industrial,Auckland,Pacific Peoples,12+,164,153,147,131,71,93%,90%,54%
145600,Te Papapa,Auckland,Maori,12+,282,Masked,265,233,140,>95%,94%,60%
145600,Te Papapa,Auckland,Maori,5-11,46,23,7,NA,NA,50%,15%,NA
145600,Te Papapa,Auckland,Pacific Peoples,12+,602,Masked,567,499,290,>95%,94%,58%
145600,Te Papapa,Auckland,Pacific Peoples,5-11,108,60,19,NA,NA,56%,18%,NA
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Maori,12+,616,571,545,455,239,93%,88%,53%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Maori,5-11,141,52,18,NA,NA,37%,13%,NA
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Pacific Peoples,12+,"1,259",Masked,"1,175",998,504,>95%,93%,51%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Pacific Peoples,5-11,257,127,39,NA,NA,49%,15%,NA
145900,Penrose,Auckland,Maori,12+,69,56,54,53,33,81%,78%,62%
145900,Penrose,Auckland,Pacific Peoples,12+,103,95,91,82,47,92%,88%,57%
146000,Mount Wellington North East,Auckland,Maori,12+,115,109,106,93,62,95%,92%,67%
146000,Mount Wellington North East,Auckland,Pacific Peoples,12+,124,Masked,Masked,122,67,>95%,>95%,55%
146100,Mangere Bridge Ambury,Counties Manukau,Maori,12+,394,Masked,374,328,206,>95%,95%,63%
146100,Mangere Bridge Ambury,Counties Manukau,Maori,5-11,77,45,23,NA,NA,58%,30%,NA
146100,Mangere Bridge Ambury,Counties Manukau,Pacific Peoples,12+,656,606,601,547,327,92%,92%,60%
146100,Mangere Bridge Ambury,Counties Manukau,Pacific Peoples,5-11,99,56,14,NA,NA,57%,14%,NA
146200,Mount Wellington Ferndale,Auckland,Maori,12+,310,Masked,Masked,260,148,>95%,>95%,57%
146200,Mount Wellington Ferndale,Auckland,Maori,5-11,60,21,8,NA,NA,35%,13%,NA
146200,Mount Wellington Ferndale,Auckland,Pacific Peoples,12+,627,Masked,590,534,308,>95%,94%,58%
146200,Mount Wellington Ferndale,Auckland,Pacific Peoples,5-11,94,39,6,NA,NA,41%,6%,NA
146300,Point England,Auckland,Maori,12+,838,740,717,590,262,88%,86%,44%
146300,Point England,Auckland,Maori,5-11,193,50,14,NA,NA,26%,7%,NA
146300,Point England,Auckland,Pacific Peoples,12+,"1,814","1,687","1,652","1,427",696,93%,91%,49%
146300,Point England,Auckland,Pacific Peoples,5-11,328,146,32,NA,NA,45%,10%,NA
146400,Bucklands Beach North,Counties Manukau,Maori,12+,54,49,49,45,32,91%,91%,71%
146400,Bucklands Beach North,Counties Manukau,Pacific Peoples,12+,48,40,40,39,21,83%,83%,54%
146500,Mount Wellington East,Auckland,Maori,12+,205,175,168,140,73,85%,82%,52%
146500,Mount Wellington East,Auckland,Pacific Peoples,12+,448,423,418,365,214,94%,93%,59%
146500,Mount Wellington East,Auckland,Pacific Peoples,5-11,77,25,Masked,NA,NA,32%,5%,NA
146600,Mount Wellington West,Auckland,Maori,12+,291,268,261,224,107,92%,90%,48%
146600,Mount Wellington West,Auckland,Maori,5-11,56,29,6,NA,NA,52%,11%,NA
146600,Mount Wellington West,Auckland,Pacific Peoples,12+,563,Masked,Masked,475,301,>95%,>95%,63%
146600,Mount Wellington West,Auckland,Pacific Peoples,5-11,93,53,17,NA,NA,57%,18%,NA
146700,Panmure West,Auckland,Pacific Peoples,12+,47,43,41,40,18,91%,87%,45%
146800,Mangere Bridge,Counties Manukau,Maori,12+,424,Masked,401,355,233,>95%,95%,66%
146800,Mangere Bridge,Counties Manukau,Maori,5-11,80,40,8,NA,NA,50%,10%,NA
146800,Mangere Bridge,Counties Manukau,Pacific Peoples,12+,688,628,613,551,354,91%,89%,64%
146800,Mangere Bridge,Counties Manukau,Pacific Peoples,5-11,100,50,13,NA,NA,50%,13%,NA
146900,Oneroa East-Palm Beach,Auckland,Maori,12+,68,59,57,56,24,87%,84%,43%
147000,Tamaki,Auckland,Maori,12+,706,643,617,542,270,91%,87%,50%
147000,Tamaki,Auckland,Maori,5-11,135,43,11,NA,NA,32%,8%,NA
147000,Tamaki,Auckland,Pacific Peoples,12+,"1,230","1,148","1,123",992,495,93%,91%,50%
147000,Tamaki,Auckland,Pacific Peoples,5-11,217,90,25,NA,NA,41%,12%,NA
147100,Panmure East,Auckland,Maori,12+,364,333,320,284,153,91%,88%,54%
147100,Panmure East,Auckland,Maori,5-11,62,21,8,NA,NA,34%,13%,NA
147100,Panmure East,Auckland,Pacific Peoples,12+,525,Masked,494,438,241,>95%,94%,55%
147100,Panmure East,Auckland,Pacific Peoples,5-11,66,25,Masked,NA,NA,38%,6%,NA
147200,Mount Wellington Central,Auckland,Maori,12+,408,374,365,326,197,92%,89%,60%
147200,Mount Wellington Central,Auckland,Maori,5-11,56,29,7,NA,NA,52%,12%,NA
147200,Mount Wellington Central,Auckland,Pacific Peoples,12+,675,621,613,550,328,92%,91%,60%
147200,Mount Wellington Central,Auckland,Pacific Peoples,5-11,95,47,16,NA,NA,49%,17%,NA
147500,Mangere Mountain View,Counties Manukau,Maori,12+,574,538,521,442,253,94%,91%,57%
147500,Mangere Mountain View,Counties Manukau,Maori,5-11,129,41,17,NA,NA,32%,13%,NA
147500,Mangere Mountain View,Counties Manukau,Pacific Peoples,12+,"1,460","1,340","1,310","1,147",579,92%,90%,50%
147500,Mangere Mountain View,Counties Manukau,Pacific Peoples,5-11,264,126,29,NA,NA,48%,11%,NA
147600,Surfdale,Auckland,Maori,12+,178,169,164,142,80,95%,92%,56%
147800,Half Moon Bay West,Counties Manukau,Maori,12+,89,81,80,72,43,91%,90%,60%
147800,Half Moon Bay West,Counties Manukau,Pacific Peoples,12+,63,Masked,Masked,54,38,>95%,>95%,70%
147900,Auckland Airport,Counties Manukau,Maori,12+,239,219,216,194,90,92%,90%,46%
147900,Auckland Airport,Counties Manukau,Maori,5-11,59,12,6,NA,NA,20%,10%,NA
147900,Auckland Airport,Counties Manukau,Pacific Peoples,12+,120,90,87,82,42,75%,72%,51%
148000,Eastern Beach,Counties Manukau,Maori,12+,48,Masked,Masked,40,26,>95%,>95%,65%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Maori,12+,135,Masked,Masked,116,70,>95%,>95%,60%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Pacific Peoples,12+,94,Masked,Masked,81,50,>95%,>95%,62%
148200,Favona North,Counties Manukau,Maori,12+,324,280,269,239,131,86%,83%,55%
148200,Favona North,Counties Manukau,Maori,5-11,70,17,Masked,NA,NA,24%,<5%,NA
148200,Favona North,Counties Manukau,Pacific Peoples,12+,"1,555","1,432","1,415","1,267",689,92%,91%,54%
148200,Favona North,Counties Manukau,Pacific Peoples,5-11,243,104,21,NA,NA,43%,9%,NA
148400,Farm Cove,Counties Manukau,Maori,12+,63,58,58,53,40,92%,92%,75%
148400,Farm Cove,Counties Manukau,Pacific Peoples,12+,40,36,36,33,22,90%,90%,67%
148500,Mangere North,Counties Manukau,Maori,12+,294,251,243,206,94,85%,83%,46%
148500,Mangere North,Counties Manukau,Maori,5-11,49,12,Masked,NA,NA,24%,8%,NA
148500,Mangere North,Counties Manukau,Pacific Peoples,12+,"1,233","1,131","1,109",970,504,92%,90%,52%
148500,Mangere North,Counties Manukau,Pacific Peoples,5-11,228,98,30,NA,NA,43%,13%,NA
148600,Favona West,Counties Manukau,Maori,12+,353,Masked,324,263,108,>95%,92%,41%
148600,Favona West,Counties Manukau,Maori,5-11,82,31,9,NA,NA,38%,11%,NA
148600,Favona West,Counties Manukau,Pacific Peoples,12+,"1,924","1,815","1,780","1,538",852,94%,93%,55%
148600,Favona West,Counties Manukau,Pacific Peoples,5-11,358,165,44,NA,NA,46%,12%,NA
148700,Ostend,Auckland,Maori,12+,156,Masked,146,130,77,>95%,94%,59%
148700,Ostend,Auckland,Pacific Peoples,12+,44,41,41,39,22,93%,93%,56%
148900,Mangere West,Counties Manukau,Maori,12+,599,515,488,407,191,86%,81%,47%
148900,Mangere West,Counties Manukau,Maori,5-11,146,41,12,NA,NA,28%,8%,NA
148900,Mangere West,Counties Manukau,Pacific Peoples,12+,"2,525","2,321","2,272","2,009","1,005",92%,90%,50%
148900,Mangere West,Counties Manukau,Pacific Peoples,5-11,460,196,50,NA,NA,43%,11%,NA
149000,Pakuranga West,Counties Manukau,Maori,12+,403,369,364,325,173,92%,90%,53%
149000,Pakuranga West,Counties Manukau,Maori,5-11,83,33,8,NA,NA,40%,10%,NA
149000,Pakuranga West,Counties Manukau,Pacific Peoples,12+,471,Masked,446,394,214,>95%,95%,54%
149000,Pakuranga West,Counties Manukau,Pacific Peoples,5-11,75,36,8,NA,NA,48%,11%,NA
149100,Mount Wellington South West,Auckland,Maori,12+,313,288,281,240,115,92%,90%,48%
149100,Mount Wellington South West,Auckland,Maori,5-11,62,22,Masked,NA,NA,35%,6%,NA
149100,Mount Wellington South West,Auckland,Pacific Peoples,12+,660,Masked,625,557,302,>95%,95%,54%
149100,Mount Wellington South West,Auckland,Pacific Peoples,5-11,109,50,19,NA,NA,46%,17%,NA
149200,Sunnyhills East,Counties Manukau,Maori,12+,130,Masked,Masked,113,56,>95%,>95%,50%
149200,Sunnyhills East,Counties Manukau,Pacific Peoples,12+,78,Masked,Masked,71,40,>95%,>95%,56%
149300,Half Moon Bay South East,Counties Manukau,Maori,12+,153,Masked,142,117,71,>95%,93%,61%
149300,Half Moon Bay South East,Counties Manukau,Pacific Peoples,12+,152,134,134,120,73,88%,88%,61%
149400,Favona East,Counties Manukau,Maori,12+,351,312,305,256,121,89%,87%,47%
149400,Favona East,Counties Manukau,Maori,5-11,71,15,Masked,NA,NA,21%,7%,NA
149400,Favona East,Counties Manukau,Pacific Peoples,12+,"2,070","1,942","1,907","1,671",909,94%,92%,54%
149400,Favona East,Counties Manukau,Pacific Peoples,5-11,335,138,40,NA,NA,41%,12%,NA
149500,Mount Wellington South East,Auckland,Maori,12+,455,432,415,345,197,95%,91%,57%
149500,Mount Wellington South East,Auckland,Maori,5-11,92,35,14,NA,NA,38%,15%,NA
149500,Mount Wellington South East,Auckland,Pacific Peoples,12+,"1,231","1,140","1,122",991,535,93%,91%,54%
149500,Mount Wellington South East,Auckland,Pacific Peoples,5-11,240,97,31,NA,NA,40%,13%,NA
149700,Bucklands Beach South,Counties Manukau,Maori,12+,97,89,88,76,34,92%,91%,45%
149700,Bucklands Beach South,Counties Manukau,Pacific Peoples,12+,107,95,95,85,51,89%,89%,60%
149800,Pakuranga Central,Counties Manukau,Maori,12+,254,Masked,234,199,101,>95%,92%,51%
149800,Pakuranga Central,Counties Manukau,Maori,5-11,63,21,7,NA,NA,33%,11%,NA
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,12+,347,322,321,280,181,93%,93%,65%
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,5-11,46,16,6,NA,NA,35%,13%,NA
149900,Awhitu,Counties Manukau,Maori,12+,267,227,219,184,116,85%,82%,63%
149900,Awhitu,Counties Manukau,Maori,5-11,52,10,Masked,NA,NA,19%,<5%,NA
149900,Awhitu,Counties Manukau,Pacific Peoples,12+,53,44,44,42,26,83%,83%,62%
150000,Harania North,Counties Manukau,Maori,12+,415,372,355,288,120,90%,86%,42%
150000,Harania North,Counties Manukau,Maori,5-11,125,28,8,NA,NA,22%,6%,NA
150000,Harania North,Counties Manukau,Pacific Peoples,12+,"2,698","2,544","2,470","2,170","1,071",94%,92%,49%
150000,Harania North,Counties Manukau,Pacific Peoples,5-11,470,241,46,NA,NA,51%,10%,NA
150100,Otahuhu Central,Auckland,Maori,12+,300,267,258,231,119,89%,86%,52%
150100,Otahuhu Central,Auckland,Pacific Peoples,12+,603,Masked,Masked,549,312,>95%,>95%,57%
150100,Otahuhu Central,Auckland,Pacific Peoples,5-11,72,47,19,NA,NA,65%,26%,NA
150200,Mangere Central,Counties Manukau,Maori,12+,471,432,421,355,166,92%,89%,47%
150200,Mangere Central,Counties Manukau,Maori,5-11,99,32,8,NA,NA,32%,8%,NA
150200,Mangere Central,Counties Manukau,Pacific Peoples,12+,"2,126","1,991","1,948","1,713",923,94%,92%,54%
150200,Mangere Central,Counties Manukau,Pacific Peoples,5-11,404,174,58,NA,NA,43%,14%,NA
150300,Otahuhu North,Auckland,Maori,12+,407,346,336,284,142,85%,83%,50%
150300,Otahuhu North,Auckland,Maori,5-11,79,28,6,NA,NA,35%,8%,NA
150300,Otahuhu North,Auckland,Pacific Peoples,12+,"1,663",Masked,Masked,"1,426",763,>95%,>95%,54%
150300,Otahuhu North,Auckland,Pacific Peoples,5-11,366,195,59,NA,NA,53%,16%,NA
150400,Howick West,Counties Manukau,Maori,12+,152,Masked,Masked,121,66,>95%,>95%,55%
150400,Howick West,Counties Manukau,Pacific Peoples,12+,130,Masked,Masked,111,78,>95%,>95%,70%
150500,Pakuranga Heights North West,Counties Manukau,Maori,12+,217,194,189,151,59,89%,87%,39%
150500,Pakuranga Heights North West,Counties Manukau,Maori,5-11,54,20,12,NA,NA,37%,22%,NA
150500,Pakuranga Heights North West,Counties Manukau,Pacific Peoples,12+,219,204,198,174,106,93%,90%,61%
150600,Mellons Bay,Counties Manukau,Maori,12+,100,Masked,94,85,55,>95%,94%,65%
150600,Mellons Bay,Counties Manukau,Pacific Peoples,12+,43,38,38,35,25,88%,88%,71%
150700,Pakuranga Heights East,Counties Manukau,Maori,12+,247,224,220,198,98,91%,89%,49%
150700,Pakuranga Heights East,Counties Manukau,Pacific Peoples,12+,218,Masked,Masked,184,104,>95%,>95%,57%
150700,Pakuranga Heights East,Counties Manukau,Pacific Peoples,5-11,50,30,10,NA,NA,60%,20%,NA
150800,Sutton Park,Counties Manukau,Maori,12+,428,375,364,309,142,88%,85%,46%
150800,Sutton Park,Counties Manukau,Maori,5-11,93,39,12,NA,NA,42%,13%,NA
150800,Sutton Park,Counties Manukau,Pacific Peoples,12+,"2,426","2,280","2,242","1,984","1,076",94%,92%,54%
150800,Sutton Park,Counties Manukau,Pacific Peoples,5-11,460,235,48,NA,NA,51%,10%,NA
150900,Otahuhu East,Auckland,Maori,12+,276,252,244,216,108,91%,88%,50%
150900,Otahuhu East,Auckland,Maori,5-11,54,12,Masked,NA,NA,22%,9%,NA
150900,Otahuhu East,Auckland,Pacific Peoples,12+,899,Masked,843,764,395,>95%,94%,52%
150900,Otahuhu East,Auckland,Pacific Peoples,5-11,136,53,13,NA,NA,39%,10%,NA
151000,Mangere South,Counties Manukau,Maori,12+,343,317,310,250,104,92%,90%,42%
151000,Mangere South,Counties Manukau,Maori,5-11,79,24,8,NA,NA,30%,10%,NA
151000,Mangere South,Counties Manukau,Pacific Peoples,12+,"1,900","1,750","1,711","1,524",815,92%,90%,53%
151000,Mangere South,Counties Manukau,Pacific Peoples,5-11,286,137,37,NA,NA,48%,13%,NA
151100,Onetangi,Auckland,Maori,12+,100,90,88,74,37,90%,88%,50%
151200,Harania South,Counties Manukau,Maori,12+,454,393,381,336,158,87%,84%,47%
151200,Harania South,Counties Manukau,Maori,5-11,99,30,6,NA,NA,30%,6%,NA
151200,Harania South,Counties Manukau,Pacific Peoples,12+,"1,898",Masked,"1,790","1,566",839,>95%,94%,54%
151200,Harania South,Counties Manukau,Pacific Peoples,5-11,335,153,37,NA,NA,46%,11%,NA
