SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
143800,Greenlane South,Auckland,Pacific Peoples,5-11,56,22,11,NA,NA,NA,NA,39%,20%,NA,NA
143900,Remuera Waiatarua,Auckland,Maori,12+,68,Masked,63,57,33,9,Masked,>95%,93%,58%,56%
143900,Remuera Waiatarua,Auckland,Pacific Peoples,12+,67,Masked,60,55,36,13,7,>95%,90%,65%,54%
144000,Glendowie North,Auckland,Maori,12+,102,90,90,81,61,22,10,88%,88%,75%,45%
144000,Glendowie North,Auckland,Pacific Peoples,12+,49,45,45,40,24,9,Masked,92%,92%,60%,56%
144100,Onehunga West,Auckland,Maori,12+,284,255,253,238,141,63,21,90%,89%,59%,33%
144100,Onehunga West,Auckland,Maori,5-11,41,19,11,NA,NA,NA,NA,46%,27%,NA,NA
144100,Onehunga West,Auckland,Pacific Peoples,12+,417,380,371,340,232,109,43,91%,89%,68%,39%
144100,Onehunga West,Auckland,Pacific Peoples,5-11,47,30,14,NA,NA,NA,NA,64%,30%,NA,NA
144300,Onehunga North,Auckland,Maori,12+,239,221,218,204,142,56,26,92%,91%,70%,46%
144300,Onehunga North,Auckland,Pacific Peoples,12+,516,470,461,431,263,101,41,91%,89%,61%,41%
144300,Onehunga North,Auckland,Pacific Peoples,5-11,81,35,17,NA,NA,NA,NA,43%,21%,NA,NA
144400,Ellerslie East,Auckland,Maori,12+,110,96,96,87,58,25,11,87%,87%,67%,44%
144400,Ellerslie East,Auckland,Pacific Peoples,12+,149,138,134,121,71,34,Masked,93%,90%,59%,15%
144500,Saint Johns East,Auckland,Maori,12+,191,174,173,156,89,29,18,91%,91%,57%,62%
144500,Saint Johns East,Auckland,Pacific Peoples,12+,179,Masked,168,154,98,45,23,>95%,94%,64%,51%
144600,Oneroa West,Auckland,Maori,12+,95,86,85,80,46,28,9,91%,89%,57%,32%
144700,Glen Innes West,Auckland,Maori,12+,603,525,499,441,214,88,31,87%,83%,49%,35%
144700,Glen Innes West,Auckland,Maori,5-11,153,65,35,NA,NA,NA,NA,42%,23%,NA,NA
144700,Glen Innes West,Auckland,Pacific Peoples,12+,"1,268","1,091","1,066",975,483,226,46,86%,84%,50%,20%
144700,Glen Innes West,Auckland,Pacific Peoples,5-11,209,99,43,NA,NA,NA,NA,47%,21%,NA,NA
144800,Ellerslie South,Auckland,Maori,12+,112,106,106,95,62,25,10,95%,95%,65%,40%
144800,Ellerslie South,Auckland,Pacific Peoples,12+,103,96,93,86,64,27,9,93%,90%,74%,33%
144900,Stonefields West,Auckland,Maori,12+,48,44,44,40,28,8,Masked,92%,92%,70%,62%
145000,Onehunga Central,Auckland,Maori,12+,265,232,229,213,136,66,26,88%,86%,64%,39%
145000,Onehunga Central,Auckland,Pacific Peoples,12+,553,503,499,472,320,139,49,91%,90%,68%,35%
145000,Onehunga Central,Auckland,Pacific Peoples,5-11,71,36,18,NA,NA,NA,NA,51%,25%,NA,NA
145100,Glendowie South,Auckland,Maori,12+,195,176,174,152,86,38,21,90%,89%,57%,55%
145100,Glendowie South,Auckland,Pacific Peoples,12+,161,146,144,133,81,37,18,91%,89%,61%,49%
145200,Oranga,Auckland,Maori,12+,349,303,296,265,149,60,22,87%,85%,56%,37%
145200,Oranga,Auckland,Maori,5-11,63,37,22,NA,NA,NA,NA,59%,35%,NA,NA
145200,Oranga,Auckland,Pacific Peoples,12+,"1,055",934,916,843,450,209,56,89%,87%,53%,27%
145200,Oranga,Auckland,Pacific Peoples,5-11,157,75,29,NA,NA,NA,NA,48%,18%,NA,NA
145300,Mount Wellington North West,Auckland,Maori,12+,134,115,114,108,64,31,18,86%,85%,59%,58%
145300,Mount Wellington North West,Auckland,Pacific Peoples,12+,178,160,160,149,93,31,11,90%,90%,62%,35%
145400,Panmure Glen Innes Industrial,Auckland,Maori,12+,63,55,54,51,26,14,6,87%,86%,51%,43%
145400,Panmure Glen Innes Industrial,Auckland,Pacific Peoples,12+,65,54,53,49,35,19,6,83%,82%,71%,32%
145500,Onehunga-Te Papapa Industrial,Auckland,Maori,12+,121,108,106,102,66,33,14,89%,88%,65%,42%
145500,Onehunga-Te Papapa Industrial,Auckland,Pacific Peoples,12+,178,153,145,136,75,24,9,86%,81%,55%,38%
145500,Onehunga-Te Papapa Industrial,Auckland,Pacific Peoples,5-11,42,21,6,NA,NA,NA,NA,50%,14%,NA,NA
145600,Te Papapa,Auckland,Maori,12+,307,275,268,249,147,59,22,90%,87%,59%,37%
145600,Te Papapa,Auckland,Maori,5-11,42,23,9,NA,NA,NA,NA,55%,21%,NA,NA
145600,Te Papapa,Auckland,Pacific Peoples,12+,629,569,564,521,303,153,49,90%,90%,58%,32%
145600,Te Papapa,Auckland,Pacific Peoples,5-11,100,56,28,NA,NA,NA,NA,56%,28%,NA,NA
145700,Stonefields East,Auckland,Pacific Peoples,12+,41,Masked,Masked,42,26,6,Masked,>95%,>95%,62%,33%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Maori,12+,642,559,535,482,251,97,30,87%,83%,52%,31%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Maori,5-11,132,49,30,NA,NA,NA,NA,37%,23%,NA,NA
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Pacific Peoples,12+,"1,358","1,220","1,188","1,077",551,220,74,90%,87%,51%,34%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Pacific Peoples,5-11,239,123,47,NA,NA,NA,NA,51%,20%,NA,NA
145900,Penrose,Auckland,Maori,12+,74,56,55,55,36,14,Masked,76%,74%,65%,29%
145900,Penrose,Auckland,Pacific Peoples,12+,104,84,80,74,43,20,Masked,81%,77%,58%,20%
146000,Mount Wellington North East,Auckland,Maori,12+,122,109,108,101,62,19,7,89%,89%,61%,37%
146000,Mount Wellington North East,Auckland,Pacific Peoples,12+,154,Masked,144,132,72,26,6,>95%,94%,55%,23%
146100,Mangere Bridge Ambury,Counties Manukau,Maori,12+,449,396,387,350,213,101,34,88%,86%,61%,34%
146100,Mangere Bridge Ambury,Counties Manukau,Maori,5-11,84,44,29,NA,NA,NA,NA,52%,35%,NA,NA
146100,Mangere Bridge Ambury,Counties Manukau,Pacific Peoples,12+,716,638,634,589,358,153,41,89%,89%,61%,27%
146100,Mangere Bridge Ambury,Counties Manukau,Pacific Peoples,5-11,105,57,21,NA,NA,NA,NA,54%,20%,NA,NA
146200,Mount Wellington Ferndale,Auckland,Maori,12+,338,299,296,273,152,54,15,88%,88%,56%,28%
146200,Mount Wellington Ferndale,Auckland,Maori,5-11,58,22,9,NA,NA,NA,NA,38%,16%,NA,NA
146200,Mount Wellington Ferndale,Auckland,Pacific Peoples,12+,659,595,588,555,319,148,55,90%,89%,57%,37%
146200,Mount Wellington Ferndale,Auckland,Pacific Peoples,5-11,98,41,17,NA,NA,NA,NA,42%,17%,NA,NA
146300,Point England,Auckland,Maori,12+,871,728,701,620,296,137,51,84%,80%,48%,37%
146300,Point England,Auckland,Maori,5-11,204,57,30,NA,NA,NA,NA,28%,15%,NA,NA
146300,Point England,Auckland,Pacific Peoples,12+,"1,900","1,674","1,640","1,505",766,351,106,88%,86%,51%,30%
146300,Point England,Auckland,Pacific Peoples,5-11,294,140,51,NA,NA,NA,NA,48%,17%,NA,NA
146400,Bucklands Beach North,Counties Manukau,Maori,12+,59,54,53,51,32,20,10,92%,90%,63%,50%
146400,Bucklands Beach North,Counties Manukau,Pacific Peoples,12+,52,42,42,42,24,7,NA,81%,81%,57%,0%
146500,Mount Wellington East,Auckland,Maori,12+,207,177,171,154,82,33,14,86%,83%,53%,42%
146500,Mount Wellington East,Auckland,Pacific Peoples,12+,482,423,417,389,232,75,30,88%,87%,60%,40%
146500,Mount Wellington East,Auckland,Pacific Peoples,5-11,74,28,8,NA,NA,NA,NA,38%,11%,NA,NA
146600,Mount Wellington West,Auckland,Maori,12+,324,285,279,252,126,44,17,88%,86%,50%,39%
146600,Mount Wellington West,Auckland,Maori,5-11,54,30,10,NA,NA,NA,NA,56%,19%,NA,NA
146600,Mount Wellington West,Auckland,Pacific Peoples,12+,613,557,550,504,326,131,41,91%,90%,65%,31%
146600,Mount Wellington West,Auckland,Pacific Peoples,5-11,87,55,28,NA,NA,NA,NA,63%,32%,NA,NA
146700,Panmure West,Auckland,Pacific Peoples,12+,51,44,44,43,23,8,NA,86%,86%,53%,0%
146800,Mangere Bridge,Counties Manukau,Maori,12+,459,410,405,372,241,119,54,89%,88%,65%,45%
146800,Mangere Bridge,Counties Manukau,Maori,5-11,78,43,17,NA,NA,NA,NA,55%,22%,NA,NA
146800,Mangere Bridge,Counties Manukau,Pacific Peoples,12+,730,643,631,586,371,161,52,88%,86%,63%,32%
146800,Mangere Bridge,Counties Manukau,Pacific Peoples,5-11,100,55,23,NA,NA,NA,NA,55%,23%,NA,NA
146900,Oneroa East-Palm Beach,Auckland,Maori,12+,68,56,56,55,28,17,6,82%,82%,51%,35%
147000,Tamaki,Auckland,Maori,12+,748,641,614,569,300,161,66,86%,82%,53%,41%
147000,Tamaki,Auckland,Maori,5-11,142,46,16,NA,NA,NA,NA,32%,11%,NA,NA
147000,Tamaki,Auckland,Pacific Peoples,12+,"1,310","1,128","1,107","1,013",537,220,65,86%,85%,53%,30%
147000,Tamaki,Auckland,Pacific Peoples,5-11,214,97,41,NA,NA,NA,NA,45%,19%,NA,NA
147100,Panmure East,Auckland,Maori,12+,361,322,312,295,161,72,27,89%,86%,55%,38%
147100,Panmure East,Auckland,Maori,5-11,56,19,9,NA,NA,NA,NA,34%,16%,NA,NA
147100,Panmure East,Auckland,Pacific Peoples,12+,559,502,491,450,251,128,38,90%,88%,56%,30%
147100,Panmure East,Auckland,Pacific Peoples,5-11,65,26,8,NA,NA,NA,NA,40%,12%,NA,NA
147200,Mount Wellington Central,Auckland,Maori,12+,425,377,369,349,208,92,35,89%,87%,60%,38%
147200,Mount Wellington Central,Auckland,Maori,5-11,56,30,9,NA,NA,NA,NA,54%,16%,NA,NA
147200,Mount Wellington Central,Auckland,Pacific Peoples,12+,697,612,604,569,342,168,55,88%,87%,60%,33%
147200,Mount Wellington Central,Auckland,Pacific Peoples,5-11,92,52,27,NA,NA,NA,NA,57%,29%,NA,NA
147500,Mangere Mountain View,Counties Manukau,Maori,12+,593,520,503,460,272,131,63,88%,85%,59%,48%
147500,Mangere Mountain View,Counties Manukau,Maori,5-11,113,47,24,NA,NA,NA,NA,42%,21%,NA,NA
147500,Mangere Mountain View,Counties Manukau,Pacific Peoples,12+,"1,568","1,342","1,313","1,194",641,265,83,86%,84%,54%,31%
147500,Mangere Mountain View,Counties Manukau,Pacific Peoples,5-11,258,134,52,NA,NA,NA,NA,52%,20%,NA,NA
147600,Surfdale,Auckland,Maori,12+,192,170,166,153,82,54,21,89%,86%,54%,39%
147800,Half Moon Bay West,Counties Manukau,Maori,12+,85,77,76,71,43,17,7,91%,89%,61%,41%
147800,Half Moon Bay West,Counties Manukau,Pacific Peoples,12+,70,60,60,56,40,18,9,86%,86%,71%,50%
147900,Auckland Airport,Counties Manukau,Maori,12+,251,216,213,195,102,53,18,86%,85%,52%,34%
147900,Auckland Airport,Counties Manukau,Maori,5-11,52,11,6,NA,NA,NA,NA,21%,12%,NA,NA
147900,Auckland Airport,Counties Manukau,Pacific Peoples,12+,98,88,84,80,46,16,6,90%,86%,57%,38%
148000,Eastern Beach,Counties Manukau,Maori,12+,49,46,46,41,26,15,Masked,94%,94%,63%,27%
148000,Eastern Beach,Counties Manukau,Pacific Peoples,12+,42,Masked,Masked,38,22,11,Masked,>95%,>95%,58%,27%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Maori,12+,150,141,140,128,73,28,12,94%,93%,57%,43%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Pacific Peoples,12+,112,98,97,87,55,23,8,88%,87%,63%,35%
148200,Favona North,Counties Manukau,Maori,12+,346,289,280,255,138,67,23,84%,81%,54%,34%
148200,Favona North,Counties Manukau,Maori,5-11,76,24,Masked,NA,NA,NA,NA,32%,7%,NA,NA
148200,Favona North,Counties Manukau,Pacific Peoples,12+,"1,676","1,452","1,436","1,318",772,363,93,87%,86%,59%,26%
148200,Favona North,Counties Manukau,Pacific Peoples,5-11,234,110,37,NA,NA,NA,NA,47%,16%,NA,NA
148400,Farm Cove,Counties Manukau,Maori,12+,61,Masked,Masked,54,44,21,11,>95%,>95%,81%,52%
148400,Farm Cove,Counties Manukau,Pacific Peoples,12+,45,39,39,39,28,8,Masked,87%,87%,72%,38%
148500,Mangere North,Counties Manukau,Maori,12+,307,256,246,230,96,43,15,83%,80%,42%,35%
148500,Mangere North,Counties Manukau,Maori,5-11,49,14,Masked,NA,NA,NA,NA,29%,10%,NA,NA
148500,Mangere North,Counties Manukau,Pacific Peoples,12+,"1,311","1,140","1,122","1,020",554,224,64,87%,86%,54%,29%
148500,Mangere North,Counties Manukau,Pacific Peoples,5-11,214,98,51,NA,NA,NA,NA,46%,24%,NA,NA
148600,Favona West,Counties Manukau,Maori,12+,377,340,326,288,119,55,21,90%,86%,41%,38%
148600,Favona West,Counties Manukau,Maori,5-11,85,30,13,NA,NA,NA,NA,35%,15%,NA,NA
148600,Favona West,Counties Manukau,Pacific Peoples,12+,"2,028","1,805","1,775","1,630",939,362,107,89%,88%,58%,30%
148600,Favona West,Counties Manukau,Pacific Peoples,5-11,363,176,76,NA,NA,NA,NA,48%,21%,NA,NA
148700,Ostend,Auckland,Maori,12+,156,138,135,125,74,46,13,88%,87%,59%,28%
148700,Ostend,Auckland,Pacific Peoples,12+,49,45,45,44,26,14,Masked,92%,92%,59%,36%
148800,Half Moon Bay North East,Counties Manukau,Pacific Peoples,12+,49,44,43,39,25,9,Masked,90%,88%,64%,22%
148900,Mangere West,Counties Manukau,Maori,12+,601,483,463,425,211,92,36,80%,77%,50%,39%
148900,Mangere West,Counties Manukau,Maori,5-11,141,42,20,NA,NA,NA,NA,30%,14%,NA,NA
148900,Mangere West,Counties Manukau,Pacific Peoples,12+,"2,672","2,315","2,269","2,087","1,111",493,137,87%,85%,53%,28%
148900,Mangere West,Counties Manukau,Pacific Peoples,5-11,432,198,74,NA,NA,NA,NA,46%,17%,NA,NA
149000,Pakuranga West,Counties Manukau,Maori,12+,428,369,364,339,192,76,29,86%,85%,57%,38%
149000,Pakuranga West,Counties Manukau,Maori,5-11,78,34,15,NA,NA,NA,NA,44%,19%,NA,NA
149000,Pakuranga West,Counties Manukau,Pacific Peoples,12+,501,451,443,413,232,88,39,90%,88%,56%,44%
149000,Pakuranga West,Counties Manukau,Pacific Peoples,5-11,75,37,12,NA,NA,NA,NA,49%,16%,NA,NA
149100,Mount Wellington South West,Auckland,Maori,12+,341,301,292,268,134,51,13,88%,86%,50%,25%
149100,Mount Wellington South West,Auckland,Maori,5-11,65,23,Masked,NA,NA,NA,NA,35%,8%,NA,NA
149100,Mount Wellington South West,Auckland,Pacific Peoples,12+,739,649,642,592,341,128,36,88%,87%,58%,28%
149100,Mount Wellington South West,Auckland,Pacific Peoples,5-11,101,52,29,NA,NA,NA,NA,51%,29%,NA,NA
149200,Sunnyhills East,Counties Manukau,Maori,12+,140,Masked,Masked,119,64,25,11,>95%,>95%,54%,44%
149200,Sunnyhills East,Counties Manukau,Pacific Peoples,12+,81,72,70,67,43,17,6,89%,86%,64%,35%
149300,Half Moon Bay South East,Counties Manukau,Maori,12+,166,141,138,122,70,22,11,85%,83%,57%,50%
149300,Half Moon Bay South East,Counties Manukau,Pacific Peoples,12+,161,142,141,131,81,27,14,88%,88%,62%,52%
149400,Favona East,Counties Manukau,Maori,12+,364,312,304,272,128,55,15,86%,84%,47%,27%
149400,Favona East,Counties Manukau,Maori,5-11,72,17,6,NA,NA,NA,NA,24%,8%,NA,NA
149400,Favona East,Counties Manukau,Pacific Peoples,12+,"2,145","1,911","1,876","1,706",965,443,99,89%,87%,57%,22%
149400,Favona East,Counties Manukau,Pacific Peoples,5-11,286,149,62,NA,NA,NA,NA,52%,22%,NA,NA
149500,Mount Wellington South East,Auckland,Maori,12+,485,424,405,365,195,80,27,87%,84%,53%,34%
149500,Mount Wellington South East,Auckland,Maori,5-11,90,41,20,NA,NA,NA,NA,46%,22%,NA,NA
149500,Mount Wellington South East,Auckland,Pacific Peoples,12+,"1,276","1,117","1,097","1,009",554,248,82,88%,86%,55%,33%
149500,Mount Wellington South East,Auckland,Pacific Peoples,5-11,232,106,38,NA,NA,NA,NA,46%,16%,NA,NA
149700,Bucklands Beach South,Counties Manukau,Maori,12+,99,88,87,80,41,16,Masked,89%,88%,51%,25%
149700,Bucklands Beach South,Counties Manukau,Pacific Peoples,12+,104,84,84,79,47,20,8,81%,81%,59%,40%
149800,Pakuranga Central,Counties Manukau,Maori,12+,262,232,224,193,101,39,18,89%,85%,52%,46%
149800,Pakuranga Central,Counties Manukau,Maori,5-11,54,20,9,NA,NA,NA,NA,37%,17%,NA,NA
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,12+,377,331,328,301,190,72,17,88%,87%,63%,24%
149900,Awhitu,Counties Manukau,Maori,12+,276,225,220,192,120,74,24,82%,80%,62%,32%
149900,Awhitu,Counties Manukau,Maori,5-11,57,11,Masked,NA,NA,NA,NA,19%,7%,NA,NA
149900,Awhitu,Counties Manukau,Pacific Peoples,12+,56,48,48,46,28,19,Masked,86%,86%,61%,16%
150000,Harania North,Counties Manukau,Maori,12+,471,376,359,316,133,57,17,80%,76%,42%,30%
150000,Harania North,Counties Manukau,Maori,5-11,116,30,9,NA,NA,NA,NA,26%,8%,NA,NA
150000,Harania North,Counties Manukau,Pacific Peoples,12+,"2,849","2,526","2,461","2,264","1,204",511,167,89%,86%,53%,33%
150000,Harania North,Counties Manukau,Pacific Peoples,5-11,469,241,84,NA,NA,NA,NA,51%,18%,NA,NA
150100,Otahuhu Central,Auckland,Maori,12+,298,259,252,245,133,54,25,87%,85%,54%,46%
150100,Otahuhu Central,Auckland,Pacific Peoples,12+,699,628,621,594,366,151,37,90%,89%,62%,25%
150100,Otahuhu Central,Auckland,Pacific Peoples,5-11,64,46,22,NA,NA,NA,NA,72%,34%,NA,NA
150200,Mangere Central,Counties Manukau,Maori,12+,483,410,400,367,173,88,33,85%,83%,47%,38%
150200,Mangere Central,Counties Manukau,Maori,5-11,93,39,15,NA,NA,NA,NA,42%,16%,NA,NA
150200,Mangere Central,Counties Manukau,Pacific Peoples,12+,"2,258","2,014","1,967","1,802","1,033",460,126,89%,87%,57%,27%
150200,Mangere Central,Counties Manukau,Pacific Peoples,5-11,375,177,81,NA,NA,NA,NA,47%,22%,NA,NA
150300,Otahuhu North,Auckland,Maori,12+,423,334,325,297,145,62,24,79%,77%,49%,39%
150300,Otahuhu North,Auckland,Maori,5-11,74,24,Masked,NA,NA,NA,NA,32%,7%,NA,NA
150300,Otahuhu North,Auckland,Pacific Peoples,12+,"1,837","1,661","1,622","1,490",829,311,65,90%,88%,56%,21%
150300,Otahuhu North,Auckland,Pacific Peoples,5-11,342,196,88,NA,NA,NA,NA,57%,26%,NA,NA
150400,Howick West,Counties Manukau,Maori,12+,183,164,160,141,81,34,11,90%,87%,57%,32%
150400,Howick West,Counties Manukau,Maori,5-11,40,22,11,NA,NA,NA,NA,55%,28%,NA,NA
150400,Howick West,Counties Manukau,Pacific Peoples,12+,151,136,135,117,76,24,7,90%,89%,65%,29%
150500,Pakuranga Heights North West,Counties Manukau,Maori,12+,244,201,196,174,59,22,Masked,82%,80%,34%,23%
150500,Pakuranga Heights North West,Counties Manukau,Maori,5-11,57,19,12,NA,NA,NA,NA,33%,21%,NA,NA
150500,Pakuranga Heights North West,Counties Manukau,Pacific Peoples,12+,251,218,212,198,112,43,9,87%,84%,57%,21%
150600,Mellons Bay,Counties Manukau,Maori,12+,99,90,88,83,56,24,6,91%,89%,67%,25%
150600,Mellons Bay,Counties Manukau,Pacific Peoples,12+,45,Masked,Masked,44,28,9,Masked,>95%,>95%,64%,11%
150700,Pakuranga Heights East,Counties Manukau,Maori,12+,257,229,222,205,102,39,11,89%,86%,50%,28%
150700,Pakuranga Heights East,Counties Manukau,Maori,5-11,44,10,Masked,NA,NA,NA,NA,23%,11%,NA,NA
150700,Pakuranga Heights East,Counties Manukau,Pacific Peoples,12+,237,223,220,194,113,43,13,94%,93%,58%,30%
150700,Pakuranga Heights East,Counties Manukau,Pacific Peoples,5-11,43,31,13,NA,NA,NA,NA,72%,30%,NA,NA
150800,Sutton Park,Counties Manukau,Maori,12+,439,367,361,331,154,59,27,84%,82%,47%,46%
150800,Sutton Park,Counties Manukau,Maori,5-11,91,39,19,NA,NA,NA,NA,43%,21%,NA,NA
150800,Sutton Park,Counties Manukau,Pacific Peoples,12+,"2,575","2,265","2,228","2,031","1,159",505,137,88%,87%,57%,27%
150800,Sutton Park,Counties Manukau,Pacific Peoples,5-11,408,238,95,NA,NA,NA,NA,58%,23%,NA,NA
150900,Otahuhu East,Auckland,Maori,12+,272,234,228,213,114,49,18,86%,84%,54%,37%
150900,Otahuhu East,Auckland,Maori,5-11,48,13,9,NA,NA,NA,NA,27%,19%,NA,NA
150900,Otahuhu East,Auckland,Pacific Peoples,12+,959,859,849,793,431,173,51,90%,89%,54%,29%
150900,Otahuhu East,Auckland,Pacific Peoples,5-11,140,58,23,NA,NA,NA,NA,41%,16%,NA,NA
151000,Mangere South,Counties Manukau,Maori,12+,383,334,328,289,118,55,18,87%,86%,41%,33%
151000,Mangere South,Counties Manukau,Maori,5-11,76,23,11,NA,NA,NA,NA,30%,14%,NA,NA
151000,Mangere South,Counties Manukau,Pacific Peoples,12+,"2,003","1,741","1,706","1,570",892,389,116,87%,85%,57%,30%
151000,Mangere South,Counties Manukau,Pacific Peoples,5-11,269,142,60,NA,NA,NA,NA,53%,22%,NA,NA
151100,Onetangi,Auckland,Maori,12+,112,98,94,83,46,28,8,88%,84%,55%,29%
151200,Harania South,Counties Manukau,Maori,12+,457,377,369,345,172,99,29,82%,81%,50%,29%
151200,Harania South,Counties Manukau,Maori,5-11,88,28,7,NA,NA,NA,NA,32%,8%,NA,NA
151200,Harania South,Counties Manukau,Pacific Peoples,12+,"1,983","1,771","1,742","1,591",887,390,128,89%,88%,56%,33%
151200,Harania South,Counties Manukau,Pacific Peoples,5-11,322,159,63,NA,NA,NA,NA,49%,20%,NA,NA
151300,Highland Park (Auckland),Counties Manukau,Maori,12+,171,153,149,138,77,33,10,89%,87%,56%,30%
151300,Highland Park (Auckland),Counties Manukau,Pacific Peoples,12+,192,182,176,163,95,35,13,95%,92%,58%,37%
151400,Otahuhu South West,Auckland,Maori,12+,528,458,441,411,238,137,53,87%,84%,58%,39%
151400,Otahuhu South West,Auckland,Maori,5-11,59,19,9,NA,NA,NA,NA,32%,15%,NA,NA
151400,Otahuhu South West,Auckland,Pacific Peoples,12+,"1,594","1,429","1,404","1,299",751,301,82,90%,88%,58%,27%
151400,Otahuhu South West,Auckland,Pacific Peoples,5-11,248,119,67,NA,NA,NA,NA,48%,27%,NA,NA
151500,Pakuranga Heights South West,Counties Manukau,Maori,12+,274,242,238,210,115,45,16,88%,87%,55%,36%
151500,Pakuranga Heights South West,Counties Manukau,Maori,5-11,58,23,12,NA,NA,NA,NA,40%,21%,NA,NA
151500,Pakuranga Heights South West,Counties Manukau,Pacific Peoples,12+,372,346,339,312,168,64,20,93%,91%,54%,31%
151500,Pakuranga Heights South West,Counties Manukau,Pacific Peoples,5-11,73,35,22,NA,NA,NA,NA,48%,30%,NA,NA
151600,Mangere Mascot,Counties Manukau,Maori,12+,460,395,380,347,175,86,32,86%,83%,50%,37%
151600,Mangere Mascot,Counties Manukau,Maori,5-11,75,20,6,NA,NA,NA,NA,27%,8%,NA,NA
151600,Mangere Mascot,Counties Manukau,Pacific Peoples,12+,"2,374","2,092","2,057","1,875","1,052",507,151,88%,87%,56%,30%
151600,Mangere Mascot,Counties Manukau,Pacific Peoples,5-11,350,186,86,NA,NA,NA,NA,53%,25%,NA,NA
151700,Waiheke East,Auckland,Maori,12+,73,54,53,52,26,12,7,74%,73%,50%,58%
151800,Massey Road West,Counties Manukau,Maori,12+,456,389,379,354,163,80,30,85%,83%,46%,38%
151800,Massey Road West,Counties Manukau,Maori,5-11,74,25,12,NA,NA,NA,NA,34%,16%,NA,NA
151800,Massey Road West,Counties Manukau,Pacific Peoples,12+,"2,173","1,934","1,894","1,763","1,022",429,127,89%,87%,58%,30%
151800,Massey Road West,Counties Manukau,Pacific Peoples,5-11,357,178,76,NA,NA,NA,NA,50%,21%,NA,NA
151900,Otahuhu South,Auckland,Maori,12+,474,412,402,377,206,115,55,87%,85%,55%,48%
151900,Otahuhu South,Auckland,Maori,5-11,68,25,9,NA,NA,NA,NA,37%,13%,NA,NA
151900,Otahuhu South,Auckland,Pacific Peoples,12+,"1,484","1,342","1,318","1,235",707,311,94,90%,89%,57%,30%
151900,Otahuhu South,Auckland,Pacific Peoples,5-11,261,141,58,NA,NA,NA,NA,54%,22%,NA,NA
152000,Howick Central,Counties Manukau,Maori,12+,168,150,150,135,75,33,13,89%,89%,56%,39%
152000,Howick Central,Counties Manukau,Pacific Peoples,12+,138,120,117,105,74,25,7,87%,85%,70%,28%
152100,Massey Road North,Counties Manukau,Maori,12+,419,354,340,314,164,85,38,84%,81%,52%,45%
152100,Massey Road North,Counties Manukau,Maori,5-11,84,34,12,NA,NA,NA,NA,40%,14%,NA,NA
152100,Massey Road North,Counties Manukau,Pacific Peoples,12+,"1,628","1,451","1,429","1,327",760,306,76,89%,88%,57%,25%
152100,Massey Road North,Counties Manukau,Pacific Peoples,5-11,261,141,50,NA,NA,NA,NA,54%,19%,NA,NA
152200,Botany Downs West,Counties Manukau,Maori,12+,106,Masked,98,93,55,27,11,>95%,92%,59%,41%
152200,Botany Downs West,Counties Manukau,Pacific Peoples,12+,126,Masked,119,112,55,21,10,>95%,94%,49%,48%
152400,Howick East,Counties Manukau,Maori,12+,168,147,147,138,86,32,12,88%,88%,62%,38%
152400,Howick East,Counties Manukau,Pacific Peoples,12+,101,91,86,83,45,19,6,90%,85%,54%,32%
152500,Burswood,Counties Manukau,Maori,12+,66,60,59,51,26,15,Masked,91%,89%,51%,27%
152500,Burswood,Counties Manukau,Pacific Peoples,12+,97,90,88,82,60,26,11,93%,91%,73%,42%
152600,Massey Road South,Counties Manukau,Maori,12+,233,191,186,169,95,46,19,82%,80%,56%,41%
152600,Massey Road South,Counties Manukau,Maori,5-11,55,13,Masked,NA,NA,NA,NA,24%,5%,NA,NA
152600,Massey Road South,Counties Manukau,Pacific Peoples,12+,"1,071",972,960,899,502,198,73,91%,90%,56%,37%
152600,Massey Road South,Counties Manukau,Pacific Peoples,5-11,166,93,32,NA,NA,NA,NA,56%,19%,NA,NA
152800,Mangere South East,Counties Manukau,Maori,12+,374,324,313,284,163,83,41,87%,84%,57%,49%
152800,Mangere South East,Counties Manukau,Maori,5-11,64,31,10,NA,NA,NA,NA,48%,16%,NA,NA
152800,Mangere South East,Counties Manukau,Pacific Peoples,12+,"1,931","1,715","1,692","1,565",897,366,94,89%,88%,57%,26%
152800,Mangere South East,Counties Manukau,Pacific Peoples,5-11,254,127,48,NA,NA,NA,NA,50%,19%,NA,NA
152900,Botany Downs East,Counties Manukau,Maori,12+,69,Masked,Masked,58,40,15,Masked,>95%,>95%,69%,20%
152900,Botany Downs East,Counties Manukau,Pacific Peoples,12+,81,Masked,75,70,46,21,8,>95%,93%,66%,38%
153000,Grange,Counties Manukau,Maori,12+,268,230,223,203,101,42,6,86%,83%,50%,14%
