Week ending,Group,DHB of service,Dose number,# doses administered
2021-07-18,Group 3,Tairawhiti,2,466
2021-07-18,Group 3,Taranaki,1,973
2021-07-18,Group 3,Taranaki,2,173
2021-07-18,Group 3,Waikato,1,3706
2021-07-18,Group 3,Waikato,2,1185
2021-07-18,Group 3,Wairarapa,1,843
2021-07-18,Group 3,Wairarapa,2,372
2021-07-18,Group 3,West Coast,1,402
2021-07-18,Group 3,West Coast,2,422
2021-07-18,Group 3,Whanganui,1,670
2021-07-18,Group 3,Whanganui,2,185
2021-07-18,Group 4,Auckland Metro,1,12799
2021-07-18,Group 4,Auckland Metro,2,5538
2021-07-18,Group 4,Bay of Plenty,1,281
2021-07-18,Group 4,Bay of Plenty,2,80
2021-07-18,Group 4,Canterbury,1,867
2021-07-18,Group 4,Canterbury,2,246
2021-07-18,Group 4,Capital & Coast and Hutt Valley,1,362
2021-07-18,Group 4,Capital & Coast and Hutt Valley,2,286
2021-07-18,Group 4,Hawke's Bay,1,379
2021-07-18,Group 4,Hawke's Bay,2,365
2021-07-18,Group 4,Lakes,1,818
2021-07-18,Group 4,Lakes,2,59
2021-07-18,Group 4,MidCentral,1,561
2021-07-18,Group 4,MidCentral,2,270
2021-07-18,Group 4,Nelson Marlborough,1,244
2021-07-18,Group 4,Nelson Marlborough,2,8
2021-07-18,Group 4,Northland,1,1160
2021-07-18,Group 4,Northland,2,546
2021-07-18,Group 4,Other Sites,1,27
2021-07-18,Group 4,Other Sites,2,286
2021-07-18,Group 4,South Canterbury,1,207
2021-07-18,Group 4,South Canterbury,2,39
2021-07-18,Group 4,Southern,1,383
2021-07-18,Group 4,Southern,2,41
2021-07-18,Group 4,Tairawhiti,1,50
2021-07-18,Group 4,Tairawhiti,2,25
2021-07-18,Group 4,Taranaki,1,220
2021-07-18,Group 4,Taranaki,2,95
2021-07-18,Group 4,Waikato,1,736
2021-07-18,Group 4,Waikato,2,153
2021-07-18,Group 4,Wairarapa,1,308
2021-07-18,Group 4,Wairarapa,2,42
2021-07-18,Group 4,West Coast,1,372
2021-07-18,Group 4,West Coast,2,24
2021-07-18,Group 4,Whanganui,1,310
2021-07-18,Group 4,Whanganui,2,8
2021-07-25,Group 1,Auckland Metro,1,255
2021-07-25,Group 1,Auckland Metro,2,319
2021-07-25,Group 1,Bay of Plenty,1,50
2021-07-25,Group 1,Bay of Plenty,2,30
2021-07-25,Group 1,Canterbury,1,153
2021-07-25,Group 1,Canterbury,2,182
2021-07-25,Group 1,Capital & Coast and Hutt Valley,1,78
2021-07-25,Group 1,Capital & Coast and Hutt Valley,2,79
2021-07-25,Group 1,Hawke's Bay,1,5
2021-07-25,Group 1,Hawke's Bay,2,14
2021-07-25,Group 1,Lakes,1,5
2021-07-25,Group 1,Lakes,2,14
2021-07-25,Group 1,MidCentral,1,11
2021-07-25,Group 1,MidCentral,2,10
2021-07-25,Group 1,Nelson Marlborough,1,46
2021-07-25,Group 1,Nelson Marlborough,2,19
2021-07-25,Group 1,Northland,1,15
2021-07-25,Group 1,South Canterbury,1,11
2021-07-25,Group 1,Southern,1,75
2021-07-25,Group 1,Southern,2,83
2021-07-25,Group 1,Taranaki,1,24
2021-07-25,Group 1,Taranaki,2,6
2021-07-25,Group 1,Waikato,1,12
2021-07-25,Group 1,Waikato,2,29
2021-07-25,Group 2,Auckland Metro,1,9147
2021-07-25,Group 2,Auckland Metro,2,12545
2021-07-25,Group 2,Bay of Plenty,1,405
2021-07-25,Group 2,Bay of Plenty,2,564
2021-07-25,Group 2,Canterbury,1,821
2021-07-25,Group 2,Canterbury,2,2759
2021-07-25,Group 2,Capital & Coast and Hutt Valley,1,526
2021-07-25,Group 2,Capital & Coast and Hutt Valley,2,555
2021-07-25,Group 2,Hawke's Bay,1,168
2021-07-25,Group 2,Hawke's Bay,2,393
2021-07-25,Group 2,Lakes,1,219
2021-07-25,Group 2,Lakes,2,208
2021-07-25,Group 2,MidCentral,1,491
2021-07-25,Group 2,MidCentral,2,626
2021-07-25,Group 2,Nelson Marlborough,1,337
2021-07-25,Group 2,Nelson Marlborough,2,334
2021-07-25,Group 2,Northland,1,369
2021-07-25,Group 2,Northland,2,703
2021-07-25,Group 2,Other Sites,1,178
2021-07-25,Group 2,Other Sites,2,729
2021-07-25,Group 2,South Canterbury,1,39
2021-07-25,Group 2,South Canterbury,2,40
2021-07-25,Group 2,Southern,1,528
2021-07-25,Group 2,Southern,2,1679
2021-07-25,Group 2,Tairawhiti,1,18
2021-07-25,Group 2,Tairawhiti,2,266
2021-07-25,Group 2,Taranaki,1,205
2021-07-25,Group 2,Taranaki,2,333
2021-07-25,Group 2,Waikato,1,1656
2021-07-25,Group 2,Waikato,2,2325
2021-07-25,Group 2,Wairarapa,1,24
2021-07-25,Group 2,Wairarapa,2,123
2021-07-25,Group 2,West Coast,1,12
2021-07-25,Group 2,West Coast,2,50
2021-07-25,Group 2,Whanganui,1,25
2021-07-25,Group 2,Whanganui,2,43
2021-07-25,Group 3,Auckland Metro,1,12787
2021-07-25,Group 3,Auckland Metro,2,8936
2021-07-25,Group 3,Bay of Plenty,1,3300
2021-07-25,Group 3,Bay of Plenty,2,2879
2021-07-25,Group 3,Canterbury,1,10211
2021-07-25,Group 3,Canterbury,2,2746
2021-07-25,Group 3,Capital & Coast and Hutt Valley,1,8742
2021-07-25,Group 3,Capital & Coast and Hutt Valley,2,2392
2021-07-25,Group 3,Hawke's Bay,1,2759
2021-07-25,Group 3,Hawke's Bay,2,1488
2021-07-25,Group 3,Lakes,1,1208
2021-07-25,Group 3,Lakes,2,986
2021-07-25,Group 3,MidCentral,1,3085
2021-07-25,Group 3,MidCentral,2,3477
2021-07-25,Group 3,Nelson Marlborough,1,3629
2021-07-25,Group 3,Nelson Marlborough,2,2354
2021-07-25,Group 3,Northland,1,1365
2021-07-25,Group 3,Northland,2,1093
2021-07-25,Group 3,Other Sites,1,21
2021-07-25,Group 3,Other Sites,2,106
2021-07-25,Group 3,South Canterbury,1,1025
2021-07-25,Group 3,South Canterbury,2,277
2021-07-25,Group 3,Southern,1,5332
2021-07-25,Group 3,Southern,2,3337
2021-07-25,Group 3,Tairawhiti,1,569
2021-07-25,Group 3,Tairawhiti,2,550
2021-07-25,Group 3,Taranaki,1,2861
2021-07-25,Group 3,Taranaki,2,924
2021-07-25,Group 3,Waikato,1,6256
2021-07-25,Group 3,Waikato,2,2178
2021-07-25,Group 3,Wairarapa,1,752
2021-07-25,Group 3,Wairarapa,2,1041
2021-07-25,Group 3,West Coast,1,223
2021-07-25,Group 3,West Coast,2,455
2021-07-25,Group 3,Whanganui,1,1385
2021-07-25,Group 3,Whanganui,2,287
2021-07-25,Group 4,Auckland Metro,1,19371
2021-07-25,Group 4,Auckland Metro,2,6218
2021-07-25,Group 4,Bay of Plenty,1,684
2021-07-25,Group 4,Bay of Plenty,2,109
2021-07-25,Group 4,Canterbury,1,2482
2021-07-25,Group 4,Canterbury,2,587
2021-07-25,Group 4,Capital & Coast and Hutt Valley,1,1610
2021-07-25,Group 4,Capital & Coast and Hutt Valley,2,419
2021-07-25,Group 4,Hawke's Bay,1,835
2021-07-25,Group 4,Hawke's Bay,2,546
2021-07-25,Group 4,Lakes,1,2114
2021-07-25,Group 4,Lakes,2,471
2021-07-25,Group 4,MidCentral,1,883
2021-07-25,Group 4,MidCentral,2,367
2021-07-25,Group 4,Nelson Marlborough,1,843
2021-07-25,Group 4,Nelson Marlborough,2,15
2021-07-25,Group 4,Northland,1,1474
2021-07-25,Group 4,Northland,2,382
2021-07-25,Group 4,Other Sites,1,113
2021-07-25,Group 4,Other Sites,2,317
2021-07-25,Group 4,South Canterbury,1,456
2021-07-25,Group 4,South Canterbury,2,11
2021-07-25,Group 4,Southern,1,1510
2021-07-25,Group 4,Southern,2,128
2021-07-25,Group 4,Tairawhiti,1,259
2021-07-25,Group 4,Tairawhiti,2,49
2021-07-25,Group 4,Taranaki,1,420
2021-07-25,Group 4,Taranaki,2,60
2021-07-25,Group 4,Waikato,1,2934
2021-07-25,Group 4,Waikato,2,242
2021-07-25,Group 4,Wairarapa,1,531
2021-07-25,Group 4,Wairarapa,2,91
2021-07-25,Group 4,West Coast,1,131
2021-07-25,Group 4,West Coast,2,74
2021-07-25,Group 4,Whanganui,1,404
2021-07-25,Group 4,Whanganui,2,9
2021-08-01,Group 1,Auckland Metro,1,313
2021-08-01,Group 1,Auckland Metro,2,315
2021-08-01,Group 1,Bay of Plenty,1,47
2021-08-01,Group 1,Bay of Plenty,2,18
2021-08-01,Group 1,Canterbury,1,156
2021-08-01,Group 1,Canterbury,2,181
2021-08-01,Group 1,Capital & Coast and Hutt Valley,1,88
2021-08-01,Group 1,Capital & Coast and Hutt Valley,2,94
2021-08-01,Group 1,Hawke's Bay,1,16
2021-08-01,Group 1,Hawke's Bay,2,7
2021-08-01,Group 1,Lakes,1,7
2021-08-01,Group 1,Lakes,2,15
2021-08-01,Group 1,MidCentral,2,5
2021-08-01,Group 1,Nelson Marlborough,1,33
2021-08-01,Group 1,Nelson Marlborough,2,9
2021-08-01,Group 1,Northland,1,5
2021-08-01,Group 1,Northland,2,5
2021-08-01,Group 1,Other Sites,1,17
2021-08-01,Group 1,Other Sites,2,36
2021-08-01,Group 1,South Canterbury,1,13
2021-08-01,Group 1,South Canterbury,2,6
2021-08-01,Group 1,Southern,1,195
2021-08-01,Group 1,Southern,2,46
2021-08-01,Group 1,Tairawhiti,1,5
2021-08-01,Group 1,Taranaki,1,8
2021-08-01,Group 1,Taranaki,2,9
2021-08-01,Group 1,Waikato,1,7
2021-08-01,Group 1,Waikato,2,34
2021-08-01,Group 2,Auckland Metro,1,10536
2021-08-01,Group 2,Auckland Metro,2,10589
2021-08-01,Group 2,Bay of Plenty,1,385
2021-08-01,Group 2,Bay of Plenty,2,448
2021-08-01,Group 2,Canterbury,1,524
2021-08-01,Group 2,Canterbury,2,1474
2021-08-01,Group 2,Capital & Coast and Hutt Valley,1,545
2021-08-01,Group 2,Capital & Coast and Hutt Valley,2,487
2021-08-01,Group 2,Hawke's Bay,1,215
2021-08-01,Group 2,Hawke's Bay,2,354
2021-08-01,Group 2,Lakes,1,28
2021-08-01,Group 2,Lakes,2,145
2021-08-01,Group 2,MidCentral,1,404
2021-08-01,Group 2,MidCentral,2,471
2021-08-01,Group 2,Nelson Marlborough,1,339
2021-08-01,Group 2,Nelson Marlborough,2,259
2021-08-01,Group 2,Northland,1,285
2021-08-01,Group 2,Northland,2,648
2021-08-01,Group 2,Other Sites,1,439
2021-08-01,Group 2,Other Sites,2,807
2021-08-01,Group 2,South Canterbury,1,118
2021-08-01,Group 2,South Canterbury,2,44
2021-08-01,Group 2,Southern,1,731
2021-08-01,Group 2,Southern,2,1028
2021-08-01,Group 2,Tairawhiti,1,104
2021-08-01,Group 2,Tairawhiti,2,38
2021-08-01,Group 2,Taranaki,1,155
2021-08-01,Group 2,Taranaki,2,227
2021-08-01,Group 2,Waikato,1,1716
2021-08-01,Group 2,Waikato,2,1607
2021-08-01,Group 2,Wairarapa,1,29
2021-08-01,Group 2,Wairarapa,2,142
2021-08-01,Group 2,West Coast,1,5
2021-08-01,Group 2,West Coast,2,99
2021-08-01,Group 2,Whanganui,1,27
2021-08-01,Group 2,Whanganui,2,111
2021-08-01,Group 3,Auckland Metro,1,12098
2021-08-01,Group 3,Auckland Metro,2,10002
2021-08-01,Group 3,Bay of Plenty,1,4099
2021-08-01,Group 3,Bay of Plenty,2,2414
2021-08-01,Group 3,Canterbury,1,12972
2021-08-01,Group 3,Canterbury,2,4281
2021-08-01,Group 3,Capital & Coast and Hutt Valley,1,15061
2021-08-01,Group 3,Capital & Coast and Hutt Valley,2,3134
2021-08-01,Group 3,Hawke's Bay,1,6500
2021-08-01,Group 3,Hawke's Bay,2,990
2021-08-01,Group 3,Lakes,1,955
2021-08-01,Group 3,Lakes,2,1030
2021-08-01,Group 3,MidCentral,1,3673
2021-08-01,Group 3,MidCentral,2,3115
2021-08-01,Group 3,Nelson Marlborough,1,4629
2021-08-01,Group 3,Nelson Marlborough,2,2241
2021-08-01,Group 3,Northland,1,2143
2021-08-01,Group 3,Northland,2,2070
2021-08-01,Group 3,Other Sites,1,29
2021-08-01,Group 3,Other Sites,2,34
2021-08-01,Group 3,South Canterbury,1,1886
2021-08-01,Group 3,South Canterbury,2,312
2021-08-01,Group 3,Southern,1,9674
2021-08-01,Group 3,Southern,2,1781
2021-08-01,Group 3,Tairawhiti,1,609
2021-08-01,Group 3,Tairawhiti,2,399
2021-08-01,Group 3,Taranaki,1,2712
2021-08-01,Group 3,Taranaki,2,828
2021-08-01,Group 3,Waikato,1,9154
2021-08-01,Group 3,Waikato,2,2143
2021-08-01,Group 3,Wairarapa,1,969
2021-08-01,Group 3,Wairarapa,2,1361
2021-08-01,Group 3,West Coast,1,224
2021-08-01,Group 3,West Coast,2,426
2021-08-01,Group 3,Whanganui,1,1809
2021-08-01,Group 3,Whanganui,2,1023
2021-08-01,Group 4,Auckland Metro,1,40341
2021-08-01,Group 4,Auckland Metro,2,7216
2021-08-01,Group 4,Bay of Plenty,1,2053
2021-08-01,Group 4,Bay of Plenty,2,147
2021-08-01,Group 4,Canterbury,1,3888
2021-08-01,Group 4,Canterbury,2,664
2021-08-01,Group 4,Capital & Coast and Hutt Valley,1,3933
2021-08-01,Group 4,Capital & Coast and Hutt Valley,2,491
2021-08-01,Group 4,Hawke's Bay,1,2521
2021-08-01,Group 4,Hawke's Bay,2,776
2021-08-01,Group 4,Lakes,1,2060
2021-08-01,Group 4,Lakes,2,588
2021-08-01,Group 4,MidCentral,1,1266
2021-08-01,Group 4,MidCentral,2,331
2021-08-01,Group 4,Nelson Marlborough,1,2695
2021-08-01,Group 4,Nelson Marlborough,2,116
2021-08-01,Group 4,Northland,1,1959
2021-08-01,Group 4,Northland,2,676
2021-08-01,Group 4,Other Sites,1,124
2021-08-01,Group 4,Other Sites,2,220
2021-08-01,Group 4,South Canterbury,1,1374
2021-08-01,Group 4,South Canterbury,2,18
2021-08-01,Group 4,Southern,1,5043
2021-08-01,Group 4,Southern,2,294
2021-08-01,Group 4,Tairawhiti,1,967
2021-08-01,Group 4,Tairawhiti,2,8
2021-08-01,Group 4,Taranaki,1,779
2021-08-01,Group 4,Taranaki,2,107
2021-08-01,Group 4,Waikato,1,7145
2021-08-01,Group 4,Waikato,2,269
2021-08-01,Group 4,Wairarapa,1,828
2021-08-01,Group 4,Wairarapa,2,243
2021-08-01,Group 4,West Coast,1,173
2021-08-01,Group 4,West Coast,2,161
2021-08-01,Group 4,Whanganui,1,929
2021-08-01,Group 4,Whanganui,2,52
2021-08-08,Group 1,Auckland Metro,1,288
2021-08-08,Group 1,Auckland Metro,2,311
2021-08-08,Group 1,Bay of Plenty,1,58
2021-08-08,Group 1,Bay of Plenty,2,18
2021-08-08,Group 1,Canterbury,1,152
2021-08-08,Group 1,Canterbury,2,166
2021-08-08,Group 1,Capital & Coast and Hutt Valley,1,231
2021-08-08,Group 1,Capital & Coast and Hutt Valley,2,64
2021-08-08,Group 1,Hawke's Bay,1,5
2021-08-08,Group 1,Hawke's Bay,2,7
2021-08-08,Group 1,Lakes,1,6
2021-08-08,Group 1,Lakes,2,9
2021-08-08,Group 1,MidCentral,1,7
2021-08-08,Group 1,Nelson Marlborough,1,29
2021-08-08,Group 1,Nelson Marlborough,2,9
2021-08-08,Group 1,Northland,1,15
2021-08-08,Group 1,Northland,2,8
2021-08-08,Group 1,Other Sites,2,6
2021-08-08,Group 1,South Canterbury,1,12
2021-08-08,Group 1,South Canterbury,2,6
2021-08-08,Group 1,Southern,1,141
2021-08-08,Group 1,Southern,2,26
2021-08-08,Group 1,Tairawhiti,1,8
2021-08-08,Group 1,Taranaki,1,13
2021-08-08,Group 1,Waikato,1,14
2021-08-08,Group 1,Waikato,2,11
2021-08-08,Group 2,Auckland Metro,1,9836
2021-08-08,Group 2,Auckland Metro,2,8707
2021-08-08,Group 2,Bay of Plenty,1,468
2021-08-08,Group 2,Bay of Plenty,2,447
2021-08-08,Group 2,Canterbury,1,650
2021-08-08,Group 2,Canterbury,2,1055
2021-08-08,Group 2,Capital & Coast and Hutt Valley,1,903
2021-08-08,Group 2,Capital & Coast and Hutt Valley,2,391
2021-08-08,Group 2,Hawke's Bay,1,50
2021-08-08,Group 2,Hawke's Bay,2,144
2021-08-08,Group 2,Lakes,1,23
2021-08-08,Group 2,Lakes,2,167
2021-08-08,Group 2,MidCentral,1,426
2021-08-08,Group 2,MidCentral,2,349
2021-08-08,Group 2,Nelson Marlborough,1,346
2021-08-08,Group 2,Nelson Marlborough,2,170
2021-08-08,Group 2,Northland,1,364
2021-08-08,Group 2,Northland,2,637
2021-08-08,Group 2,Other Sites,1,1184
2021-08-08,Group 2,Other Sites,2,694
2021-08-08,Group 2,South Canterbury,1,73
2021-08-08,Group 2,South Canterbury,2,42
2021-08-08,Group 2,Southern,1,861
2021-08-08,Group 2,Southern,2,1218
2021-08-08,Group 2,Tairawhiti,1,634
2021-08-08,Group 2,Tairawhiti,2,51
2021-08-08,Group 2,Taranaki,1,109
2021-08-08,Group 2,Taranaki,2,141
2021-08-08,Group 2,Waikato,1,1071
2021-08-08,Group 2,Waikato,2,1467
2021-08-08,Group 2,Wairarapa,1,23
2021-08-08,Group 2,Wairarapa,2,58
2021-08-08,Group 2,West Coast,1,10
2021-08-08,Group 2,West Coast,2,82
2021-08-08,Group 2,Whanganui,1,70
2021-08-08,Group 2,Whanganui,2,62
2021-08-08,Group 3,Auckland Metro,1,11317
2021-08-08,Group 3,Auckland Metro,2,10648
2021-08-08,Group 3,Bay of Plenty,1,4925
2021-08-08,Group 3,Bay of Plenty,2,1868
2021-08-08,Group 3,Canterbury,1,13971
2021-08-08,Group 3,Canterbury,2,4519
2021-08-08,Group 3,Capital & Coast and Hutt Valley,1,15949
2021-08-08,Group 3,Capital & Coast and Hutt Valley,2,2974
2021-08-08,Group 3,Hawke's Bay,1,3604
2021-08-08,Group 3,Hawke's Bay,2,1196
2021-08-08,Group 3,Lakes,1,519
2021-08-08,Group 3,Lakes,2,1779
2021-08-08,Group 3,MidCentral,1,2641
2021-08-08,Group 3,MidCentral,2,2852
2021-08-08,Group 3,Nelson Marlborough,1,2771
2021-08-08,Group 3,Nelson Marlborough,2,1715
2021-08-08,Group 3,Northland,1,2089
2021-08-08,Group 3,Northland,2,2056
2021-08-08,Group 3,Other Sites,1,14
2021-08-08,Group 3,Other Sites,2,29
2021-08-08,Group 3,South Canterbury,1,735
2021-08-08,Group 3,South Canterbury,2,1303
2021-08-08,Group 3,Southern,1,9352
2021-08-08,Group 3,Southern,2,1745
2021-08-08,Group 3,Tairawhiti,1,576
2021-08-08,Group 3,Tairawhiti,2,522
2021-08-08,Group 3,Taranaki,1,3011
2021-08-08,Group 3,Taranaki,2,944
2021-08-08,Group 3,Waikato,1,7252
2021-08-08,Group 3,Waikato,2,3632
2021-08-08,Group 3,Wairarapa,1,754
2021-08-08,Group 3,Wairarapa,2,876
2021-08-08,Group 3,West Coast,1,195
2021-08-08,Group 3,West Coast,2,536
2021-08-08,Group 3,Whanganui,1,1123
2021-08-08,Group 3,Whanganui,2,615
2021-08-08,Group 4,Auckland Metro,1,31502
2021-08-08,Group 4,Auckland Metro,2,10092
2021-08-08,Group 4,Bay of Plenty,1,1998
2021-08-08,Group 4,Bay of Plenty,2,206
2021-08-08,Group 4,Canterbury,1,7391
2021-08-08,Group 4,Canterbury,2,636
2021-08-08,Group 4,Capital & Coast and Hutt Valley,1,7811
2021-08-08,Group 4,Capital & Coast and Hutt Valley,2,373
2021-08-08,Group 4,Hawke's Bay,1,3758
2021-08-08,Group 4,Hawke's Bay,2,380
2021-08-08,Group 4,Lakes,1,1816
2021-08-08,Group 4,Lakes,2,755
2021-08-08,Group 4,MidCentral,1,2786
2021-08-08,Group 4,MidCentral,2,526
2021-08-08,Group 4,Nelson Marlborough,1,4873
2021-08-08,Group 4,Nelson Marlborough,2,180
2021-08-08,Group 4,Northland,1,2498
2021-08-08,Group 4,Northland,2,1047
2021-08-08,Group 4,Other Sites,1,58
2021-08-08,Group 4,Other Sites,2,40
2021-08-08,Group 4,South Canterbury,1,1015
2021-08-08,Group 4,South Canterbury,2,183
2021-08-08,Group 4,Southern,1,10940
2021-08-08,Group 4,Southern,2,444
2021-08-08,Group 4,Tairawhiti,1,1261
2021-08-08,Group 4,Tairawhiti,2,69
2021-08-08,Group 4,Taranaki,1,3180
2021-08-08,Group 4,Taranaki,2,173
2021-08-08,Group 4,Waikato,1,9228
2021-08-08,Group 4,Waikato,2,586
2021-08-08,Group 4,Wairarapa,1,918
2021-08-08,Group 4,Wairarapa,2,230
2021-08-08,Group 4,West Coast,1,703
2021-08-08,Group 4,West Coast,2,399
2021-08-08,Group 4,Whanganui,1,1239
2021-08-08,Group 4,Whanganui,2,335
2021-08-15,Group 1,Auckland Metro,1,286
2021-08-15,Group 1,Auckland Metro,2,275
2021-08-15,Group 1,Bay of Plenty,1,85
2021-08-15,Group 1,Bay of Plenty,2,39
2021-08-15,Group 1,Canterbury,1,187
2021-08-15,Group 1,Canterbury,2,174
2021-08-15,Group 1,Capital & Coast and Hutt Valley,1,164
2021-08-15,Group 1,Capital & Coast and Hutt Valley,2,82
2021-08-15,Group 1,Hawke's Bay,1,22
2021-08-15,Group 1,Hawke's Bay,2,11
2021-08-15,Group 1,Lakes,2,7
2021-08-15,Group 1,MidCentral,2,8
2021-08-15,Group 1,Nelson Marlborough,1,36
2021-08-15,Group 1,Nelson Marlborough,2,34
2021-08-15,Group 1,Northland,1,21
2021-08-15,Group 1,Northland,2,10
2021-08-15,Group 1,Other Sites,1,9
2021-08-15,Group 1,Other Sites,2,7
2021-08-15,Group 1,South Canterbury,1,14
2021-08-15,Group 1,South Canterbury,2,9
2021-08-15,Group 1,Southern,1,63
2021-08-15,Group 1,Southern,2,71
2021-08-15,Group 1,Tairawhiti,1,17
2021-08-15,Group 1,Taranaki,1,7
2021-08-15,Group 1,Taranaki,2,16
2021-08-15,Group 1,Waikato,1,10
2021-08-15,Group 1,Waikato,2,12
2021-08-15,Group 2,Auckland Metro,1,8833
2021-08-15,Group 2,Auckland Metro,2,8236
2021-08-15,Group 2,Bay of Plenty,1,583
2021-08-15,Group 2,Bay of Plenty,2,936
2021-08-15,Group 2,Canterbury,1,622
2021-08-15,Group 2,Canterbury,2,967
2021-08-15,Group 2,Capital & Coast and Hutt Valley,1,739
2021-08-15,Group 2,Capital & Coast and Hutt Valley,2,502
2021-08-15,Group 2,Hawke's Bay,1,287
2021-08-15,Group 2,Hawke's Bay,2,201
2021-08-15,Group 2,Lakes,1,19
2021-08-15,Group 2,Lakes,2,202
2021-08-15,Group 2,MidCentral,1,414
2021-08-15,Group 2,MidCentral,2,342
2021-08-15,Group 2,Nelson Marlborough,1,264
2021-08-15,Group 2,Nelson Marlborough,2,232
2021-08-15,Group 2,Northland,1,142
2021-08-15,Group 2,Northland,2,374
2021-08-15,Group 2,Other Sites,1,1933
2021-08-15,Group 2,Other Sites,2,1013
2021-08-15,Group 2,South Canterbury,1,63
2021-08-15,Group 2,South Canterbury,2,37
2021-08-15,Group 2,Southern,1,478
2021-08-15,Group 2,Southern,2,497
2021-08-15,Group 2,Tairawhiti,1,157
2021-08-15,Group 2,Tairawhiti,2,68
2021-08-15,Group 2,Taranaki,1,137
2021-08-15,Group 2,Taranaki,2,192
2021-08-15,Group 2,Waikato,1,1245
2021-08-15,Group 2,Waikato,2,1559
2021-08-15,Group 2,Wairarapa,1,52
2021-08-15,Group 2,Wairarapa,2,29
2021-08-15,Group 2,West Coast,2,24
2021-08-15,Group 2,Whanganui,1,38
2021-08-15,Group 2,Whanganui,2,30
2021-08-15,Group 3,Auckland Metro,1,9862
2021-08-15,Group 3,Auckland Metro,2,9900
2021-08-15,Group 3,Bay of Plenty,1,3778
2021-08-15,Group 3,Bay of Plenty,2,2907
2021-08-15,Group 3,Canterbury,1,11193
2021-08-15,Group 3,Canterbury,2,7919
2021-08-15,Group 3,Capital & Coast and Hutt Valley,1,12982
2021-08-15,Group 3,Capital & Coast and Hutt Valley,2,6344
2021-08-15,Group 3,Hawke's Bay,1,2926
2021-08-15,Group 3,Hawke's Bay,2,2104
2021-08-15,Group 3,Lakes,1,336
2021-08-15,Group 3,Lakes,2,1230
2021-08-15,Group 3,MidCentral,1,1833
2021-08-15,Group 3,MidCentral,2,2745
2021-08-15,Group 3,Nelson Marlborough,1,1017
2021-08-15,Group 3,Nelson Marlborough,2,3252
2021-08-15,Group 3,Northland,1,1976
2021-08-15,Group 3,Northland,2,1784
2021-08-15,Group 3,Other Sites,1,16
2021-08-15,Group 3,Other Sites,2,323
2021-08-15,Group 3,South Canterbury,1,411
2021-08-15,Group 3,South Canterbury,2,945
2021-08-15,Group 3,Southern,1,5682
2021-08-15,Group 3,Southern,2,4000
2021-08-15,Group 3,Tairawhiti,1,403
2021-08-15,Group 3,Tairawhiti,2,507
2021-08-15,Group 3,Taranaki,1,968
2021-08-15,Group 3,Taranaki,2,2342
2021-08-15,Group 3,Waikato,1,6325
2021-08-15,Group 3,Waikato,2,4964
2021-08-15,Group 3,Wairarapa,1,581
2021-08-15,Group 3,Wairarapa,2,734
2021-08-15,Group 3,West Coast,1,544
2021-08-15,Group 3,West Coast,2,384
2021-08-15,Group 3,Whanganui,1,1026
2021-08-15,Group 3,Whanganui,2,1383
2021-08-15,Group 4,Auckland Metro,1,44472
2021-08-15,Group 4,Auckland Metro,2,14209
2021-08-15,Group 4,Bay of Plenty,1,4416
2021-08-15,Group 4,Bay of Plenty,2,593
2021-08-15,Group 4,Canterbury,1,9932
2021-08-15,Group 4,Canterbury,2,1686
2021-08-15,Group 4,Capital & Coast and Hutt Valley,1,11903
2021-08-15,Group 4,Capital & Coast and Hutt Valley,2,1097
2021-08-15,Group 4,Hawke's Bay,1,3982
2021-08-15,Group 4,Hawke's Bay,2,706
2021-08-15,Group 4,Lakes,1,1791
2021-08-15,Group 4,Lakes,2,1720
2021-08-15,Group 4,MidCentral,1,3170
2021-08-15,Group 4,MidCentral,2,615
2021-08-15,Group 4,Nelson Marlborough,1,5444
2021-08-15,Group 4,Nelson Marlborough,2,637
2021-08-15,Group 4,Northland,1,3255
2021-08-15,Group 4,Northland,2,1309
2021-08-15,Group 4,Other Sites,1,956
2021-08-15,Group 4,Other Sites,2,35
2021-08-15,Group 4,South Canterbury,1,1611
2021-08-15,Group 4,South Canterbury,2,379
2021-08-15,Group 4,Southern,1,14214
2021-08-15,Group 4,Southern,2,871
2021-08-15,Group 4,Tairawhiti,1,1380
2021-08-15,Group 4,Tairawhiti,2,134
2021-08-15,Group 4,Taranaki,1,1356
2021-08-15,Group 4,Taranaki,2,360
2021-08-15,Group 4,Waikato,1,12227
2021-08-15,Group 4,Waikato,2,1957
2021-08-15,Group 4,Wairarapa,1,1592
2021-08-15,Group 4,Wairarapa,2,454
2021-08-15,Group 4,West Coast,1,701
2021-08-15,Group 4,West Coast,2,124
2021-08-15,Group 4,Whanganui,1,1387
2021-08-15,Group 4,Whanganui,2,366
2021-08-22,Group 1,Auckland Metro,1,213
2021-08-22,Group 1,Auckland Metro,2,175
2021-08-22,Group 1,Bay of Plenty,1,142
2021-08-22,Group 1,Bay of Plenty,2,55
2021-08-22,Group 1,Canterbury,1,300
2021-08-22,Group 1,Canterbury,2,135
2021-08-22,Group 1,Capital & Coast and Hutt Valley,1,104
2021-08-22,Group 1,Capital & Coast and Hutt Valley,2,54
2021-08-22,Group 1,Hawke's Bay,1,13
2021-08-22,Group 1,Hawke's Bay,2,12
2021-08-22,Group 1,MidCentral,1,10
2021-08-22,Group 1,Nelson Marlborough,1,14
