DHB of residence,Ethnic group,Age group,Gender,First dose administered,Second dose administered,Population,First dose uptake per 1000 people,Second dose uptake per 1000 people
Canterbury,Maori,12-15,Male,628,10,1964,320,5
Canterbury,Maori,16-19,Female,653,192,1739,376,110
Canterbury,Maori,16-19,Male,611,183,1741,351,105
Canterbury,Maori,20-24,Female,894,336,2319,386,145
Canterbury,Maori,20-24,Male,707,246,2273,311,108
Canterbury,Maori,25-29,Female,736,311,2108,349,148
Canterbury,Maori,25-29,Male,622,232,2139,291,108
Canterbury,Maori,30-34,Female,722,307,1858,389,165
Canterbury,Maori,30-34,Male,650,213,1768,368,120
Canterbury,Maori,35-39,Female,619,260,1356,456,192
Canterbury,Maori,35-39,Male,519,144,1359,382,106
Canterbury,Maori,40-44,Female,730,308,1371,532,225
Canterbury,Maori,40-44,Male,553,195,1270,435,154
Canterbury,Maori,45-49,Female,838,370,1409,595,263
Canterbury,Maori,45-49,Male,609,250,1240,491,202
Canterbury,Maori,50-54,Female,944,474,1365,692,347
Canterbury,Maori,50-54,Male,761,312,1311,580,238
Canterbury,Maori,55-59,Female,862,582,1180,731,493
Canterbury,Maori,55-59,Male,680,428,1008,675,425
Canterbury,Maori,60-64,Female,698,530,848,823,625
Canterbury,Maori,60-64,Male,672,484,833,807,581
Canterbury,Maori,65-69,Female,511,415,577,886,719
Canterbury,Maori,65-69,Male,446,336,570,782,589
Canterbury,Maori,70-74,Female,384,314,401,958,783
Canterbury,Maori,70-74,Male,355,309,350,1014,883
Canterbury,Maori,75-79,Female,213,187,223,955,839
Canterbury,Maori,75-79,Male,214,183,223,960,821
Canterbury,Maori,80-84,Female,109,91,114,956,798
Canterbury,Maori,80-84,Male,90,73,83,1084,880
Canterbury,Maori,85-89,Female,40,27,47,851,574
Canterbury,Maori,85-89,Male,28,22,37,757,595
Canterbury,Maori,90+,Female,26,26,23,1130,1130
Canterbury,Maori,90+,Male,11,9,11,1000,818
Canterbury,Pacific Peoples,12-15,Female,270,9,613,440,15
Canterbury,Pacific Peoples,12-15,Male,282,8,639,441,13
Canterbury,Pacific Peoples,16-19,Female,266,82,516,516,159
Canterbury,Pacific Peoples,16-19,Male,314,102,594,529,172
Canterbury,Pacific Peoples,20-24,Female,363,150,717,506,209
Canterbury,Pacific Peoples,20-24,Male,348,114,788,442,145
Canterbury,Pacific Peoples,25-29,Female,343,153,715,480,214
Canterbury,Pacific Peoples,25-29,Male,267,110,781,342,141
Canterbury,Pacific Peoples,30-34,Female,368,178,747,493,238
Canterbury,Pacific Peoples,30-34,Male,324,113,733,442,154
Canterbury,Pacific Peoples,35-39,Female,344,171,549,627,311
Canterbury,Pacific Peoples,35-39,Male,322,121,604,533,200
Canterbury,Pacific Peoples,40-44,Female,343,182,492,697,370
Canterbury,Pacific Peoples,40-44,Male,342,138,534,640,258
Canterbury,Pacific Peoples,45-49,Female,327,208,431,759,483
Canterbury,Pacific Peoples,45-49,Male,305,152,498,612,305
Canterbury,Pacific Peoples,50-54,Female,267,171,374,714,457
Canterbury,Pacific Peoples,50-54,Male,251,123,349,719,352
Canterbury,Pacific Peoples,55-59,Female,253,184,357,709,515
Canterbury,Pacific Peoples,55-59,Male,224,151,320,700,472
Canterbury,Pacific Peoples,60-64,Female,234,163,262,893,622
Canterbury,Pacific Peoples,60-64,Male,223,164,258,864,636
Canterbury,Pacific Peoples,65-69,Female,157,122,189,831,646
Canterbury,Pacific Peoples,65-69,Male,161,126,186,866,677
Canterbury,Pacific Peoples,70-74,Female,104,85,116,897,733
Canterbury,Pacific Peoples,70-74,Male,100,80,111,901,721
Canterbury,Pacific Peoples,75-79,Female,68,52,82,829,634
Canterbury,Pacific Peoples,75-79,Male,58,43,64,906,672
Canterbury,Pacific Peoples,80-84,Female,40,36,47,851,766
Canterbury,Pacific Peoples,80-84,Male,33,29,34,971,853
Canterbury,Pacific Peoples,85-89,Female,14,7,13,1077,538
Canterbury,Pacific Peoples,85-89,Male,7,7,11,636,636
Canterbury,Pacific Peoples,90+,Female,6,5,8,750,625
Canterbury,Unknown,12-15,Female,8,0,8,1000,0
Canterbury,Unknown,12-15,Male,9,0,15,600,0
Canterbury,Unknown,16-19,Female,18,6,14,1286,429
Canterbury,Unknown,16-19,Male,19,5,22,864,227
Canterbury,Unknown,20-24,Female,31,14,39,795,359
Canterbury,Unknown,20-24,Male,48,19,41,1171,463
Canterbury,Unknown,25-29,Female,64,35,62,1032,565
Canterbury,Unknown,25-29,Male,85,43,96,885,448
Canterbury,Unknown,30-34,Female,78,39,81,963,481
Canterbury,Unknown,30-34,Male,130,48,120,1083,400
Canterbury,Unknown,35-39,Female,77,31,68,1132,456
Canterbury,Unknown,35-39,Male,160,59,183,874,322
Canterbury,Unknown,40-44,Female,61,19,71,859,268
Canterbury,Unknown,40-44,Male,166,50,155,1071,323
Canterbury,Unknown,45-49,Female,119,43,193,617,223
Canterbury,Unknown,45-49,Male,190,53,216,880,245
Canterbury,Unknown,50-54,Female,116,54,141,823,383
Canterbury,Unknown,50-54,Male,206,64,206,1000,311
Canterbury,Unknown,55-59,Female,77,33,86,895,384
Canterbury,Unknown,55-59,Male,195,73,188,1037,388
Canterbury,Unknown,60-64,Female,70,45,72,972,625
Canterbury,Unknown,60-64,Male,171,86,150,1140,573
Canterbury,Unknown,65-69,Female,60,35,62,968,565
Canterbury,Unknown,65-69,Male,111,69,85,1306,812
Canterbury,Unknown,70-74,Female,46,30,52,885,577
Canterbury,Unknown,70-74,Male,66,50,67,985,746
Canterbury,Unknown,75-79,Female,36,29,42,857,690
Canterbury,Unknown,75-79,Male,36,30,30,1200,1000
Canterbury,Unknown,80-84,Female,20,17,21,952,810
Canterbury,Unknown,80-84,Male,11,9,16,688,562
Canterbury,Unknown,85-89,Female,6,6,8,750,750
Canterbury,Unknown,85-89,Male,9,8,5,1800,1600
Capital & Coast and Hutt Valley,Asian,12-15,Female,988,17,1395,708,12
Capital & Coast and Hutt Valley,Asian,12-15,Male,1011,21,1420,712,15
Capital & Coast and Hutt Valley,Asian,16-19,Female,989,150,1232,803,122
Capital & Coast and Hutt Valley,Asian,16-19,Male,1008,153,1246,809,123
Capital & Coast and Hutt Valley,Asian,20-24,Female,1533,451,1887,812,239
Capital & Coast and Hutt Valley,Asian,20-24,Male,1364,302,1714,796,176
Capital & Coast and Hutt Valley,Asian,20-24,Unknown/Other,8,0,6,1333,0
Capital & Coast and Hutt Valley,Asian,25-29,Female,2462,798,3206,768,249
Capital & Coast and Hutt Valley,Asian,25-29,Male,2376,588,2802,848,210
Capital & Coast and Hutt Valley,Asian,25-29,Unknown/Other,27,9,17,1588,529
Capital & Coast and Hutt Valley,Asian,30-34,Female,3238,1179,4211,769,280
Capital & Coast and Hutt Valley,Asian,30-34,Male,2909,836,3300,882,253
Capital & Coast and Hutt Valley,Asian,30-34,Unknown/Other,26,14,9,2889,1556
Capital & Coast and Hutt Valley,Asian,35-39,Female,3005,1023,3790,793,270
Capital & Coast and Hutt Valley,Asian,35-39,Male,2856,833,3434,832,243
Capital & Coast and Hutt Valley,Asian,35-39,Unknown/Other,19,6,9,2111,667
Capital & Coast and Hutt Valley,Asian,40-44,Female,2301,738,2625,877,281
Capital & Coast and Hutt Valley,Asian,40-44,Male,2231,635,2332,957,272
Capital & Coast and Hutt Valley,Asian,45-49,Female,1891,725,2190,863,331
Capital & Coast and Hutt Valley,Asian,45-49,Male,1689,536,1793,942,299
Capital & Coast and Hutt Valley,Asian,50-54,Female,1709,779,1849,924,421
Capital & Coast and Hutt Valley,Asian,50-54,Male,1329,512,1404,947,365
Capital & Coast and Hutt Valley,Asian,55-59,Female,1551,872,1738,892,502
Capital & Coast and Hutt Valley,Asian,55-59,Male,1243,646,1301,955,497
Capital & Coast and Hutt Valley,Asian,60-64,Female,1276,754,1466,870,514
Capital & Coast and Hutt Valley,Asian,60-64,Male,941,616,1101,855,559
Capital & Coast and Hutt Valley,Asian,65-69,Female,1126,838,1310,860,640
Capital & Coast and Hutt Valley,Asian,65-69,Male,874,605,969,902,624
Capital & Coast and Hutt Valley,Asian,70-74,Female,783,548,825,949,664
Capital & Coast and Hutt Valley,Asian,70-74,Male,619,450,710,872,634
Capital & Coast and Hutt Valley,Asian,75-79,Female,414,310,492,841,630
Capital & Coast and Hutt Valley,Asian,75-79,Male,347,259,383,906,676
Capital & Coast and Hutt Valley,Asian,80-84,Female,306,223,329,930,678
Capital & Coast and Hutt Valley,Asian,80-84,Male,258,178,285,905,625
Capital & Coast and Hutt Valley,Asian,85-89,Female,161,122,184,875,663
Capital & Coast and Hutt Valley,Asian,85-89,Male,110,84,136,809,618
Capital & Coast and Hutt Valley,Asian,90+,Female,69,51,74,932,689
Capital & Coast and Hutt Valley,Asian,90+,Male,46,35,46,1000,761
Capital & Coast and Hutt Valley,European or Other,12-15,Female,4559,51,6611,690,8
Capital & Coast and Hutt Valley,European or Other,12-15,Male,4647,56,6798,684,8
Capital & Coast and Hutt Valley,European or Other,12-15,Unknown/Other,14,0,16,875,0
Capital & Coast and Hutt Valley,European or Other,16-19,Female,4786,722,6926,691,104
Capital & Coast and Hutt Valley,European or Other,16-19,Male,4409,540,6799,648,79
Capital & Coast and Hutt Valley,European or Other,16-19,Unknown/Other,28,9,22,1273,409
Capital & Coast and Hutt Valley,European or Other,20-24,Female,7253,1954,11129,652,176
Capital & Coast and Hutt Valley,European or Other,20-24,Male,5665,1115,10017,566,111
Capital & Coast and Hutt Valley,European or Other,20-24,Unknown/Other,19,0,27,704,111
Capital & Coast and Hutt Valley,European or Other,25-29,Female,7895,2416,12016,657,201
Capital & Coast and Hutt Valley,European or Other,25-29,Male,6890,1501,11040,624,136
Capital & Coast and Hutt Valley,European or Other,25-29,Unknown/Other,34,7,29,1172,241
Capital & Coast and Hutt Valley,European or Other,30-34,Female,7464,2133,11076,674,193
Capital & Coast and Hutt Valley,European or Other,30-34,Male,6758,1555,10376,651,150
Capital & Coast and Hutt Valley,European or Other,30-34,Unknown/Other,24,6,24,1000,250
Capital & Coast and Hutt Valley,European or Other,35-39,Female,7188,2066,10341,695,200
Capital & Coast and Hutt Valley,European or Other,35-39,Male,6565,1565,9616,683,163
Capital & Coast and Hutt Valley,European or Other,35-39,Unknown/Other,15,0,7,2143,571
Capital & Coast and Hutt Valley,European or Other,40-44,Female,7995,2374,10284,777,231
Capital & Coast and Hutt Valley,European or Other,40-44,Male,7235,1696,9800,738,173
Capital & Coast and Hutt Valley,European or Other,40-44,Unknown/Other,9,0,6,1500,167
Capital & Coast and Hutt Valley,European or Other,45-49,Female,8978,2963,11695,768,253
Capital & Coast and Hutt Valley,European or Other,45-49,Male,8126,2164,10872,747,199
Capital & Coast and Hutt Valley,European or Other,50-54,Female,9803,3775,11201,875,337
Capital & Coast and Hutt Valley,European or Other,50-54,Male,9106,2985,10903,835,274
Capital & Coast and Hutt Valley,European or Other,55-59,Female,9487,4844,10896,871,445
Capital & Coast and Hutt Valley,European or Other,55-59,Male,8930,4193,10601,842,396
Capital & Coast and Hutt Valley,European or Other,60-64,Female,8599,5207,9344,920,557
Capital & Coast and Hutt Valley,European or Other,60-64,Male,8445,4808,9254,913,520
Capital & Coast and Hutt Valley,European or Other,65-69,Female,7194,5253,7700,934,682
Capital & Coast and Hutt Valley,European or Other,65-69,Male,6741,4894,7391,912,662
Capital & Coast and Hutt Valley,European or Other,70-74,Female,6600,5218,7235,912,721
Capital & Coast and Hutt Valley,European or Other,70-74,Male,6161,4835,6574,937,735
Capital & Coast and Hutt Valley,European or Other,75-79,Female,5064,4060,5418,935,749
Capital & Coast and Hutt Valley,European or Other,75-79,Male,4305,3493,4567,943,765
Capital & Coast and Hutt Valley,European or Other,80-84,Female,3824,3123,3933,972,794
Capital & Coast and Hutt Valley,European or Other,80-84,Male,2876,2388,2879,999,829
Capital & Coast and Hutt Valley,European or Other,85-89,Female,2363,1938,2545,928,761
Capital & Coast and Hutt Valley,European or Other,85-89,Male,1594,1319,1736,918,760
Capital & Coast and Hutt Valley,European or Other,90+,Female,1511,1280,1680,899,762
Capital & Coast and Hutt Valley,European or Other,90+,Male,843,708,835,1010,848
Capital & Coast and Hutt Valley,Maori,12-15,Female,912,11,2069,441,5
Capital & Coast and Hutt Valley,Maori,12-15,Male,958,16,2251,426,7
Capital & Coast and Hutt Valley,Maori,16-19,Female,930,197,2092,445,94
Capital & Coast and Hutt Valley,Maori,16-19,Male,855,185,2113,405,88
Capital & Coast and Hutt Valley,Maori,20-24,Female,1422,442,3070,463,144
Capital & Coast and Hutt Valley,Maori,20-24,Male,1091,271,2796,390,97
Capital & Coast and Hutt Valley,Maori,25-29,Female,1248,414,2752,453,150
Capital & Coast and Hutt Valley,Maori,25-29,Male,1054,299,2563,411,117
Capital & Coast and Hutt Valley,Maori,30-34,Female,1016,351,2184,465,161
Capital & Coast and Hutt Valley,Maori,30-34,Male,941,262,2162,435,121
Capital & Coast and Hutt Valley,Maori,35-39,Female,942,321,1866,505,172
Capital & Coast and Hutt Valley,Maori,35-39,Male,752,224,1568,480,143
Capital & Coast and Hutt Valley,Maori,40-44,Female,1068,370,1800,593,206
Capital & Coast and Hutt Valley,Maori,40-44,Male,900,264,1607,560,164
Capital & Coast and Hutt Valley,Maori,45-49,Female,1301,528,1867,697,283
Capital & Coast and Hutt Valley,Maori,45-49,Male,1028,337,1672,615,202
Capital & Coast and Hutt Valley,Maori,50-54,Female,1297,586,1725,752,340
Capital & Coast and Hutt Valley,Maori,50-54,Male,1088,452,1510,721,299
Capital & Coast and Hutt Valley,Maori,55-59,Female,1214,909,1499,810,606
Capital & Coast and Hutt Valley,Maori,55-59,Male,1113,788,1387,802,568
Capital & Coast and Hutt Valley,Maori,60-64,Female,1047,829,1193,878,695
Capital & Coast and Hutt Valley,Maori,60-64,Male,885,708,988,896,717
Capital & Coast and Hutt Valley,Maori,65-69,Female,691,593,774,893,766
Capital & Coast and Hutt Valley,Maori,65-69,Male,596,506,712,837,711
Capital & Coast and Hutt Valley,Maori,70-74,Female,446,390,469,951,832
Capital & Coast and Hutt Valley,Maori,70-74,Male,423,384,413,1024,930
Capital & Coast and Hutt Valley,Maori,75-79,Female,267,228,303,881,752
Capital & Coast and Hutt Valley,Maori,75-79,Male,225,198,244,922,811
Capital & Coast and Hutt Valley,Maori,80-84,Female,156,138,171,912,807
Capital & Coast and Hutt Valley,Maori,80-84,Male,129,108,120,1075,900
Capital & Coast and Hutt Valley,Maori,85-89,Female,59,55,63,937,873
Capital & Coast and Hutt Valley,Maori,85-89,Male,34,33,34,1000,971
Capital & Coast and Hutt Valley,Maori,90+,Female,29,24,26,1115,923
Capital & Coast and Hutt Valley,Maori,90+,Male,8,7,9,889,778
Capital & Coast and Hutt Valley,Pacific Peoples,12-15,Female,636,10,1163,547,9
Capital & Coast and Hutt Valley,Pacific Peoples,12-15,Male,636,0,1198,531,2
Capital & Coast and Hutt Valley,Pacific Peoples,16-19,Female,705,183,1241,568,147
Capital & Coast and Hutt Valley,Pacific Peoples,16-19,Male,645,176,1226,526,144
Capital & Coast and Hutt Valley,Pacific Peoples,20-24,Female,846,312,1648,513,189
Capital & Coast and Hutt Valley,Pacific Peoples,20-24,Male,734,208,1568,468,133
Capital & Coast and Hutt Valley,Pacific Peoples,25-29,Female,772,317,1483,521,214
Capital & Coast and Hutt Valley,Pacific Peoples,25-29,Male,634,202,1447,438,140
Capital & Coast and Hutt Valley,Pacific Peoples,30-34,Female,745,295,1384,538,213
Capital & Coast and Hutt Valley,Pacific Peoples,30-34,Male,633,185,1306,485,142
Capital & Coast and Hutt Valley,Pacific Peoples,35-39,Female,726,289,1170,621,247
Capital & Coast and Hutt Valley,Pacific Peoples,35-39,Male,650,200,1162,559,172
Capital & Coast and Hutt Valley,Pacific Peoples,40-44,Female,810,362,1169,693,310
Capital & Coast and Hutt Valley,Pacific Peoples,40-44,Male,705,236,1135,621,208
Capital & Coast and Hutt Valley,Pacific Peoples,45-49,Female,860,436,1164,739,375
Capital & Coast and Hutt Valley,Pacific Peoples,45-49,Male,766,309,1105,693,280
Capital & Coast and Hutt Valley,Pacific Peoples,50-54,Female,858,483,1120,766,431
Capital & Coast and Hutt Valley,Pacific Peoples,50-54,Male,778,373,1033,753,361
Capital & Coast and Hutt Valley,Pacific Peoples,55-59,Female,788,587,940,838,624
Capital & Coast and Hutt Valley,Pacific Peoples,55-59,Male,737,513,878,839,584
Capital & Coast and Hutt Valley,Pacific Peoples,60-64,Female,676,545,785,861,694
Capital & Coast and Hutt Valley,Pacific Peoples,60-64,Male,580,452,655,885,690
Capital & Coast and Hutt Valley,Pacific Peoples,65-69,Female,500,439,591,846,743
Capital & Coast and Hutt Valley,Pacific Peoples,65-69,Male,507,441,577,879,764
Capital & Coast and Hutt Valley,Pacific Peoples,70-74,Female,428,371,472,907,786
Capital & Coast and Hutt Valley,Pacific Peoples,70-74,Male,372,330,417,892,791
Capital & Coast and Hutt Valley,Pacific Peoples,75-79,Female,269,229,302,891,758
Capital & Coast and Hutt Valley,Pacific Peoples,75-79,Male,214,184,268,799,687
Capital & Coast and Hutt Valley,Pacific Peoples,80-84,Female,140,128,180,778,711
Capital & Coast and Hutt Valley,Pacific Peoples,80-84,Male,109,97,106,1028,915
Capital & Coast and Hutt Valley,Pacific Peoples,85-89,Female,69,55,87,793,632
Capital & Coast and Hutt Valley,Pacific Peoples,85-89,Male,34,26,47,723,553
Capital & Coast and Hutt Valley,Pacific Peoples,90+,Female,19,16,25,760,640
Capital & Coast and Hutt Valley,Pacific Peoples,90+,Male,10,9,12,833,750
Capital & Coast and Hutt Valley,Unknown,12-15,Female,21,0,23,913,0
Capital & Coast and Hutt Valley,Unknown,12-15,Male,22,0,17,1294,0
Capital & Coast and Hutt Valley,Unknown,16-19,Female,39,7,23,1696,304
Capital & Coast and Hutt Valley,Unknown,16-19,Male,24,10,24,1000,417
Capital & Coast and Hutt Valley,Unknown,20-24,Female,50,19,51,980,373
Capital & Coast and Hutt Valley,Unknown,20-24,Male,39,8,35,1114,229
Capital & Coast and Hutt Valley,Unknown,25-29,Female,93,25,74,1257,338
Capital & Coast and Hutt Valley,Unknown,25-29,Male,132,28,94,1404,298
Capital & Coast and Hutt Valley,Unknown,30-34,Female,112,40,97,1155,412
Capital & Coast and Hutt Valley,Unknown,30-34,Male,162,42,95,1705,442
Capital & Coast and Hutt Valley,Unknown,35-39,Female,125,38,105,1190,362
Capital & Coast and Hutt Valley,Unknown,35-39,Male,164,38,156,1051,244
Capital & Coast and Hutt Valley,Unknown,40-44,Female,123,40,86,1430,465
Capital & Coast and Hutt Valley,Unknown,40-44,Male,188,44,145,1297,303
Capital & Coast and Hutt Valley,Unknown,45-49,Female,89,32,93,957,344
Capital & Coast and Hutt Valley,Unknown,45-49,Male,192,51,158,1215,323
Capital & Coast and Hutt Valley,Unknown,50-54,Female,79,34,74,1068,459
Capital & Coast and Hutt Valley,Unknown,50-54,Male,207,64,183,1131,350
Capital & Coast and Hutt Valley,Unknown,55-59,Female,73,39,84,869,464
Capital & Coast and Hutt Valley,Unknown,55-59,Male,248,103,198,1253,520
Capital & Coast and Hutt Valley,Unknown,60-64,Female,72,39,91,791,429
Capital & Coast and Hutt Valley,Unknown,60-64,Male,249,139,213,1169,653
Capital & Coast and Hutt Valley,Unknown,65-69,Female,76,48,73,1041,658
Capital & Coast and Hutt Valley,Unknown,65-69,Male,150,104,147,1020,707
Capital & Coast and Hutt Valley,Unknown,70-74,Female,73,51,76,961,671
Capital & Coast and Hutt Valley,Unknown,70-74,Male,128,88,131,977,672
Capital & Coast and Hutt Valley,Unknown,75-79,Female,57,40,48,1188,833
Capital & Coast and Hutt Valley,Unknown,75-79,Male,82,64,79,1038,810
Capital & Coast and Hutt Valley,Unknown,80-84,Female,29,20,31,935,645
Capital & Coast and Hutt Valley,Unknown,80-84,Male,39,32,35,1114,914
Capital & Coast and Hutt Valley,Unknown,85-89,Female,15,14,15,1000,933
Capital & Coast and Hutt Valley,Unknown,85-89,Male,14,10,14,1000,714
Hawkes Bay,Asian,12-15,Female,152,0,213,714,14
Hawkes Bay,Asian,12-15,Male,154,5,203,759,25
Hawkes Bay,Asian,16-19,Female,129,20,146,884,137
Hawkes Bay,Asian,16-19,Male,119,16,174,684,92
Hawkes Bay,Asian,20-24,Female,166,64,181,917,354
Hawkes Bay,Asian,20-24,Male,151,24,199,759,121
Hawkes Bay,Asian,25-29,Female,382,166,447,855,371
Hawkes Bay,Asian,25-29,Male,464,135,446,1040,303
Hawkes Bay,Asian,25-29,Unknown/Other,22,7,5,4400,1400
Hawkes Bay,Asian,30-34,Female,530,257,576,920,446
Hawkes Bay,Asian,30-34,Male,552,173,529,1043,327
Hawkes Bay,Asian,30-34,Unknown/Other,24,5,6,4000,833
Hawkes Bay,Asian,35-39,Female,355,139,397,894,350
Hawkes Bay,Asian,35-39,Male,468,140,403,1161,347
Hawkes Bay,Asian,40-44,Female,309,108,354,873,305
Hawkes Bay,Asian,40-44,Male,344,98,307,1121,319
Hawkes Bay,Asian,45-49,Female,240,93,271,886,343
Hawkes Bay,Asian,45-49,Male,234,55,211,1109,261
Hawkes Bay,Asian,50-54,Female,177,68,186,952,366
Hawkes Bay,Asian,50-54,Male,157,53,173,908,306
Hawkes Bay,Asian,55-59,Female,165,94,181,912,519
Hawkes Bay,Asian,55-59,Male,128,66,137,934,482
Hawkes Bay,Asian,60-64,Female,144,113,171,842,661
Hawkes Bay,Asian,60-64,Male,99,58,100,990,580
Hawkes Bay,Asian,65-69,Female,114,87,130,877,669
Hawkes Bay,Asian,65-69,Male,67,52,74,905,703
Hawkes Bay,Asian,70-74,Female,77,58,78,987,744
Hawkes Bay,Asian,70-74,Male,50,43,69,725,623
Hawkes Bay,Asian,75-79,Female,39,32,51,765,627
Hawkes Bay,Asian,75-79,Male,35,30,44,795,682
Hawkes Bay,Asian,80-84,Female,40,27,37,1081,730
Hawkes Bay,Asian,80-84,Male,23,20,26,885,769
Hawkes Bay,Asian,85-89,Female,15,12,16,938,750
Hawkes Bay,Asian,85-89,Male,17,14,20,850,700
Hawkes Bay,European or Other,12-15,Female,1574,23,2623,600,9
Hawkes Bay,European or Other,12-15,Male,1569,25,2646,593,9
Hawkes Bay,European or Other,16-19,Female,1377,224,2240,615,100
Hawkes Bay,European or Other,16-19,Male,1395,179,2394,583,75
Hawkes Bay,European or Other,20-24,Female,1283,400,2335,549,171
Hawkes Bay,European or Other,20-24,Male,1103,227,2597,425,87
Hawkes Bay,European or Other,25-29,Female,1468,506,2883,509,176
Hawkes Bay,European or Other,25-29,Male,1236,301,2705,457,111
Hawkes Bay,European or Other,25-29,Unknown/Other,5,0,8,625,250
Hawkes Bay,European or Other,30-34,Female,1764,503,2972,594,169
Hawkes Bay,European or Other,30-34,Male,1587,341,2765,574,123
Hawkes Bay,European or Other,35-39,Female,1906,534,3004,634,178
Hawkes Bay,European or Other,35-39,Male,1666,356,2739,608,130
Hawkes Bay,European or Other,40-44,Female,2272,760,3313,686,229
Hawkes Bay,European or Other,40-44,Male,1961,462,2987,657,155
Hawkes Bay,European or Other,45-49,Female,2950,1083,4128,715,262
Hawkes Bay,European or Other,45-49,Male,2515,660,3702,679,178
Hawkes Bay,European or Other,50-54,Female,3377,1443,4096,824,352
Hawkes Bay,European or Other,50-54,Male,3022,933,3928,769,238
Hawkes Bay,European or Other,55-59,Female,3743,2210,4612,812,479
Hawkes Bay,European or Other,55-59,Male,3385,1758,4301,787,409
Hawkes Bay,European or Other,60-64,Female,3782,2740,4361,867,628
Hawkes Bay,European or Other,60-64,Male,3671,2468,4125,890,598
Hawkes Bay,European or Other,65-69,Female,3741,3163,4174,896,758
Hawkes Bay,European or Other,65-69,Male,3410,2826,3822,892,739
Hawkes Bay,European or Other,70-74,Female,3676,3244,3942,933,823
Hawkes Bay,European or Other,70-74,Male,3430,3024,3734,919,810
Hawkes Bay,European or Other,75-79,Female,2638,2401,2792,945,860
Hawkes Bay,European or Other,75-79,Male,2444,2238,2604,939,859
Hawkes Bay,European or Other,80-84,Female,1939,1755,1961,989,895
Hawkes Bay,European or Other,80-84,Male,1593,1441,1636,974,881
Hawkes Bay,European or Other,85-89,Female,1138,997,1242,916,803
Hawkes Bay,European or Other,85-89,Male,833,741,871,956,851
Hawkes Bay,European or Other,90+,Female,707,634,791,894,802
Hawkes Bay,European or Other,90+,Male,399,357,437,913,817
Hawkes Bay,Maori,12-15,Female,683,11,1885,362,6
Hawkes Bay,Maori,12-15,Male,636,13,1828,348,7
Hawkes Bay,Maori,16-19,Female,600,132,1619,371,82
Hawkes Bay,Maori,16-19,Male,530,101,1567,338,64
Hawkes Bay,Maori,20-24,Female,494,175,1857,266,94
Hawkes Bay,Maori,20-24,Male,432,124,1755,246,71
Hawkes Bay,Maori,25-29,Female,508,189,1795,283,105
Hawkes Bay,Maori,25-29,Male,435,134,1624,268,83
Hawkes Bay,Maori,30-34,Female,582,215,1641,355,131
Hawkes Bay,Maori,30-34,Male,459,117,1348,341,87
Hawkes Bay,Maori,35-39,Female,581,226,1339,434,169
Hawkes Bay,Maori,35-39,Male,439,123,1108,396,111
Hawkes Bay,Maori,40-44,Female,653,268,1278,511,210
Hawkes Bay,Maori,40-44,Male,505,149,1064,475,140
Hawkes Bay,Maori,45-49,Female,817,362,1434,570,252
Hawkes Bay,Maori,45-49,Male,613,221,1193,514,185
Hawkes Bay,Maori,50-54,Female,829,433,1289,643,336
Hawkes Bay,Maori,50-54,Male,625,271,1005,622,270
Hawkes Bay,Maori,55-59,Female,873,551,1266,690,435
Hawkes Bay,Maori,55-59,Male,683,401,1050,650,382
Hawkes Bay,Maori,60-64,Female,828,637,1000,828,637
Hawkes Bay,Maori,60-64,Male,696,512,850,819,602
Hawkes Bay,Maori,65-69,Female,641,527,749,856,704
Hawkes Bay,Maori,65-69,Male,500,422,621,805,680
Hawkes Bay,Maori,70-74,Female,450,388,523,860,742
Hawkes Bay,Maori,70-74,Male,395,350,404,978,866
Hawkes Bay,Maori,75-79,Female,272,235,286,951,822
Hawkes Bay,Maori,75-79,Male,189,160,219,863,731
Hawkes Bay,Maori,80-84,Female,129,117,183,705,639
Hawkes Bay,Maori,80-84,Male,102,96,114,895,842
Hawkes Bay,Maori,85-89,Female,69,61,89,775,685
Hawkes Bay,Maori,85-89,Male,42,37,49,857,755
Hawkes Bay,Maori,90+,Female,19,17,17,1118,1000
Hawkes Bay,Maori,90+,Male,6,7,9,667,778
Hawkes Bay,Pacific Peoples,12-15,Female,125,0,253,494,4
Hawkes Bay,Pacific Peoples,12-15,Male,116,0,245,473,4
Hawkes Bay,Pacific Peoples,16-19,Female,127,57,224,567,254
Hawkes Bay,Pacific Peoples,16-19,Male,142,38,240,592,158
Hawkes Bay,Pacific Peoples,20-24,Female,145,57,282,514,202
Hawkes Bay,Pacific Peoples,20-24,Male,298,184,338,882,544
Hawkes Bay,Pacific Peoples,25-29,Female,152,62,261,582,238
Hawkes Bay,Pacific Peoples,25-29,Male,386,282,311,1241,907
Hawkes Bay,Pacific Peoples,30-34,Female,135,58,239,565,243
Hawkes Bay,Pacific Peoples,30-34,Male,390,257,278,1403,924
Hawkes Bay,Pacific Peoples,35-39,Female,131,69,190,689,363
Hawkes Bay,Pacific Peoples,35-39,Male,316,211,257,1230,821
Hawkes Bay,Pacific Peoples,40-44,Female,134,70,167,802,419
Hawkes Bay,Pacific Peoples,40-44,Male,259,157,207,1251,758
Hawkes Bay,Pacific Peoples,45-49,Female,138,68,162,852,420
Hawkes Bay,Pacific Peoples,45-49,Male,193,115,190,1016,605
Hawkes Bay,Pacific Peoples,50-54,Female,118,71,174,678,408
Hawkes Bay,Pacific Peoples,50-54,Male,146,86,167,874,515
