DHB of residence,Ethnic group,Age group,Gender,First dose administered,Second dose administered,Population,First dose uptake per 1000 people,Second dose uptake per 1000 people
Canterbury,Pacific Peoples,12-15,Female,502,355,613,819,579
Canterbury,Pacific Peoples,12-15,Male,533,392,639,834,613
Canterbury,Pacific Peoples,16-19,Female,433,325,516,839,630
Canterbury,Pacific Peoples,16-19,Male,512,389,594,862,655
Canterbury,Pacific Peoples,20-24,Female,617,441,717,861,615
Canterbury,Pacific Peoples,20-24,Male,694,458,788,881,581
Canterbury,Pacific Peoples,25-29,Female,591,423,715,827,592
Canterbury,Pacific Peoples,25-29,Male,582,373,781,745,478
Canterbury,Pacific Peoples,30-34,Female,600,461,747,803,617
Canterbury,Pacific Peoples,30-34,Male,616,424,733,840,578
Canterbury,Pacific Peoples,35-39,Female,504,418,549,918,761
Canterbury,Pacific Peoples,35-39,Male,522,406,604,864,672
Canterbury,Pacific Peoples,40-44,Female,445,387,492,904,787
Canterbury,Pacific Peoples,40-44,Male,526,419,534,985,785
Canterbury,Pacific Peoples,45-49,Female,406,369,431,942,856
Canterbury,Pacific Peoples,45-49,Male,441,372,498,886,747
Canterbury,Pacific Peoples,50-54,Female,352,310,374,941,829
Canterbury,Pacific Peoples,50-54,Male,335,307,349,960,880
Canterbury,Pacific Peoples,55-59,Female,293,271,357,821,759
Canterbury,Pacific Peoples,55-59,Male,288,256,320,900,800
Canterbury,Pacific Peoples,60-64,Female,263,250,262,1004,954
Canterbury,Pacific Peoples,60-64,Male,259,251,258,1004,973
Canterbury,Pacific Peoples,65-69,Female,182,166,189,963,878
Canterbury,Pacific Peoples,65-69,Male,177,170,186,952,914
Canterbury,Pacific Peoples,70-74,Female,111,108,116,957,931
Canterbury,Pacific Peoples,70-74,Male,113,109,111,1018,982
Canterbury,Pacific Peoples,75-79,Female,76,70,82,927,854
Canterbury,Pacific Peoples,75-79,Male,63,62,64,984,969
Canterbury,Pacific Peoples,80-84,Female,45,40,47,957,851
Canterbury,Pacific Peoples,80-84,Male,35,33,34,1029,971
Canterbury,Pacific Peoples,85-89,Female,16,16,13,1231,1231
Canterbury,Pacific Peoples,85-89,Male,7,7,11,636,636
Canterbury,Pacific Peoples,90+,Female,5,5,8,625,625
Canterbury,Unknown,12-15,Female,18,13,8,2250,1625
Canterbury,Unknown,12-15,Male,26,19,15,1733,1267
Canterbury,Unknown,16-19,Female,38,30,14,2714,2143
Canterbury,Unknown,16-19,Male,33,28,22,1500,1273
Canterbury,Unknown,20-24,Female,56,50,39,1436,1282
Canterbury,Unknown,20-24,Male,97,69,41,2366,1683
Canterbury,Unknown,25-29,Female,125,94,62,2016,1516
Canterbury,Unknown,25-29,Male,142,114,96,1479,1188
Canterbury,Unknown,30-34,Female,130,110,81,1605,1358
Canterbury,Unknown,30-34,Male,220,158,120,1833,1317
Canterbury,Unknown,35-39,Female,113,97,68,1662,1426
Canterbury,Unknown,35-39,Male,285,240,183,1557,1311
Canterbury,Unknown,40-44,Female,93,78,71,1310,1099
Canterbury,Unknown,40-44,Male,261,217,155,1684,1400
Canterbury,Unknown,45-49,Female,169,147,193,876,762
Canterbury,Unknown,45-49,Male,289,243,216,1338,1125
Canterbury,Unknown,50-54,Female,160,142,141,1135,1007
Canterbury,Unknown,50-54,Male,311,264,206,1510,1282
Canterbury,Unknown,55-59,Female,104,94,86,1209,1093
Canterbury,Unknown,55-59,Male,270,236,188,1436,1255
Canterbury,Unknown,60-64,Female,90,87,72,1250,1208
Canterbury,Unknown,60-64,Male,212,194,150,1413,1293
Canterbury,Unknown,65-69,Female,71,65,62,1145,1048
Canterbury,Unknown,65-69,Male,131,119,85,1541,1400
Canterbury,Unknown,70-74,Female,53,49,52,1019,942
Canterbury,Unknown,70-74,Male,82,74,67,1224,1104
Canterbury,Unknown,75-79,Female,42,38,42,1000,905
Canterbury,Unknown,75-79,Male,36,34,30,1200,1133
Canterbury,Unknown,80-84,Female,22,22,21,1048,1048
Canterbury,Unknown,80-84,Male,14,13,16,875,812
Canterbury,Unknown,85-89,Female,5,0,8,625,500
Canterbury,Unknown,85-89,Male,10,10,5,2000,2000
Capital and Coast,Asian,12-15,Female,931,805,955,975,843
Capital and Coast,Asian,12-15,Male,944,801,984,959,814
Capital and Coast,Asian,16-19,Female,903,825,859,1051,960
Capital and Coast,Asian,16-19,Male,942,829,868,1085,955
Capital and Coast,Asian,20-24,Female,1585,1398,1449,1094,965
Capital and Coast,Asian,20-24,Male,1453,1219,1204,1207,1012
Capital and Coast,Asian,20-24,Unknown/Other,12,9,6,2000,1500
Capital and Coast,Asian,25-29,Female,2230,2007,2255,989,890
Capital and Coast,Asian,25-29,Male,2159,1887,1867,1156,1011
Capital and Coast,Asian,25-29,Unknown/Other,29,26,16,1812,1625
Capital and Coast,Asian,30-34,Female,2638,2417,2769,953,873
Capital and Coast,Asian,30-34,Male,2319,2138,2154,1077,993
Capital and Coast,Asian,30-34,Unknown/Other,27,25,7,3857,3571
Capital and Coast,Asian,35-39,Female,2484,2284,2576,964,887
Capital and Coast,Asian,35-39,Male,2243,2086,2230,1006,935
Capital and Coast,Asian,35-39,Unknown/Other,19,19,6,3167,3167
Capital and Coast,Asian,40-44,Female,1829,1715,1819,1005,943
Capital and Coast,Asian,40-44,Male,1749,1676,1564,1118,1072
Capital and Coast,Asian,45-49,Female,1477,1400,1508,979,928
Capital and Coast,Asian,45-49,Male,1360,1286,1208,1126,1065
Capital and Coast,Asian,50-54,Female,1282,1251,1283,999,975
Capital and Coast,Asian,50-54,Male,950,925,940,1011,984
Capital and Coast,Asian,55-59,Female,1157,1123,1183,978,949
Capital and Coast,Asian,55-59,Male,935,892,913,1024,977
Capital and Coast,Asian,60-64,Female,888,856,962,923,890
Capital and Coast,Asian,60-64,Male,675,660,714,945,924
Capital and Coast,Asian,65-69,Female,787,773,871,904,887
Capital and Coast,Asian,65-69,Male,596,585,630,946,929
Capital and Coast,Asian,70-74,Female,565,545,564,1002,966
Capital and Coast,Asian,70-74,Male,439,419,481,913,871
Capital and Coast,Asian,75-79,Female,315,303,338,932,896
Capital and Coast,Asian,75-79,Male,251,248,257,977,965
Capital and Coast,Asian,80-84,Female,217,210,210,1033,1000
Capital and Coast,Asian,80-84,Male,191,184,195,979,944
Capital and Coast,Asian,85-89,Female,115,110,128,898,859
Capital and Coast,Asian,85-89,Male,80,74,90,889,822
Capital and Coast,Asian,90+,Female,54,47,51,1059,922
Capital and Coast,Asian,90+,Male,40,35,34,1176,1029
Capital and Coast,European or Other,12-15,Female,4269,3681,4539,941,811
Capital and Coast,European or Other,12-15,Male,4348,3666,4586,948,799
Capital and Coast,European or Other,12-15,Unknown/Other,18,13,12,1500,1083
Capital and Coast,European or Other,16-19,Female,4657,4052,4968,937,816
Capital and Coast,European or Other,16-19,Male,4314,3715,4666,925,796
Capital and Coast,European or Other,16-19,Unknown/Other,35,33,14,2500,2357
Capital and Coast,European or Other,20-24,Female,7993,6894,8745,914,788
Capital and Coast,European or Other,20-24,Male,6849,5479,7571,905,724
Capital and Coast,European or Other,20-24,Unknown/Other,33,25,24,1375,1042
Capital and Coast,European or Other,25-29,Female,7873,7067,9015,873,784
Capital and Coast,European or Other,25-29,Male,7596,6436,8217,924,783
Capital and Coast,European or Other,25-29,Unknown/Other,50,42,27,1852,1556
Capital and Coast,European or Other,30-34,Female,6997,6241,7728,905,808
Capital and Coast,European or Other,30-34,Male,6894,6074,7234,953,840
Capital and Coast,European or Other,30-34,Unknown/Other,38,34,22,1727,1545
Capital and Coast,European or Other,35-39,Female,6274,5749,7118,881,808
Capital and Coast,European or Other,35-39,Male,6017,5377,6631,907,811
Capital and Coast,European or Other,35-39,Unknown/Other,24,22,7,3429,3143
Capital and Coast,European or Other,40-44,Female,6418,5992,7072,908,847
Capital and Coast,European or Other,40-44,Male,6195,5709,6832,907,836
Capital and Coast,European or Other,40-44,Unknown/Other,11,11,5,2200,2200
Capital and Coast,European or Other,45-49,Female,7102,6691,8064,881,830
Capital and Coast,European or Other,45-49,Male,6712,6215,7395,908,840
Capital and Coast,European or Other,50-54,Female,7373,7070,7657,963,923
Capital and Coast,European or Other,50-54,Male,6890,6576,7310,943,900
Capital and Coast,European or Other,55-59,Female,6904,6640,7316,944,908
Capital and Coast,European or Other,55-59,Male,6651,6339,7071,941,896
Capital and Coast,European or Other,60-64,Female,5909,5734,6115,966,938
Capital and Coast,European or Other,60-64,Male,5835,5649,5970,977,946
Capital and Coast,European or Other,65-69,Female,5052,4899,5195,972,943
Capital and Coast,European or Other,65-69,Male,4631,4516,4887,948,924
Capital and Coast,European or Other,70-74,Female,4531,4461,4777,949,934
Capital and Coast,European or Other,70-74,Male,4200,4127,4333,969,952
Capital and Coast,European or Other,75-79,Female,3448,3371,3545,973,951
Capital and Coast,European or Other,75-79,Male,3004,2946,2962,1014,995
Capital and Coast,European or Other,80-84,Female,2581,2514,2537,1017,991
Capital and Coast,European or Other,80-84,Male,1893,1871,1852,1022,1010
Capital and Coast,European or Other,85-89,Female,1607,1562,1631,985,958
Capital and Coast,European or Other,85-89,Male,1102,1075,1138,968,945
Capital and Coast,European or Other,90+,Female,1064,1024,1101,966,930
Capital and Coast,European or Other,90+,Male,586,566,561,1045,1009
Capital and Coast,Maori,12-15,Female,940,707,1200,783,589
Capital and Coast,Maori,12-15,Male,962,719,1258,765,572
Capital and Coast,Maori,16-19,Female,929,707,1249,744,566
Capital and Coast,Maori,16-19,Male,889,642,1231,722,522
Capital and Coast,Maori,20-24,Female,1598,1231,1990,803,619
Capital and Coast,Maori,20-24,Male,1305,894,1709,764,523
Capital and Coast,Maori,25-29,Female,1264,989,1666,759,594
Capital and Coast,Maori,25-29,Male,1202,854,1584,759,539
Capital and Coast,Maori,30-34,Female,971,760,1242,782,612
Capital and Coast,Maori,30-34,Male,937,710,1227,764,579
Capital and Coast,Maori,35-39,Female,765,621,1047,731,593
Capital and Coast,Maori,35-39,Male,655,519,873,750,595
Capital and Coast,Maori,40-44,Female,868,725,1045,831,694
Capital and Coast,Maori,40-44,Male,748,609,912,820,668
Capital and Coast,Maori,45-49,Female,945,841,1076,878,782
Capital and Coast,Maori,45-49,Male,807,712,996,810,715
Capital and Coast,Maori,50-54,Female,896,811,1007,890,805
Capital and Coast,Maori,50-54,Male,802,718,918,874,782
Capital and Coast,Maori,55-59,Female,815,772,873,934,884
Capital and Coast,Maori,55-59,Male,758,689,798,950,863
Capital and Coast,Maori,60-64,Female,620,607,646,960,940
Capital and Coast,Maori,60-64,Male,543,522,515,1054,1014
Capital and Coast,Maori,65-69,Female,409,394,432,947,912
Capital and Coast,Maori,65-69,Male,363,352,389,933,905
Capital and Coast,Maori,70-74,Female,268,256,267,1004,959
Capital and Coast,Maori,70-74,Male,248,246,222,1117,1108
Capital and Coast,Maori,75-79,Female,176,164,179,983,916
Capital and Coast,Maori,75-79,Male,131,125,133,985,940
Capital and Coast,Maori,80-84,Female,113,106,112,1009,946
Capital and Coast,Maori,80-84,Male,83,82,82,1012,1000
Capital and Coast,Maori,85-89,Female,41,39,39,1051,1000
Capital and Coast,Maori,85-89,Male,20,19,19,1053,1000
Capital and Coast,Maori,90+,Female,21,19,17,1235,1118
Capital and Coast,Pacific Peoples,12-15,Female,609,451,771,790,585
Capital and Coast,Pacific Peoples,12-15,Male,631,466,735,859,634
Capital and Coast,Pacific Peoples,16-19,Female,666,534,830,802,643
Capital and Coast,Pacific Peoples,16-19,Male,612,454,815,751,557
Capital and Coast,Pacific Peoples,20-24,Female,895,680,1161,771,586
Capital and Coast,Pacific Peoples,20-24,Male,806,540,1068,755,506
Capital and Coast,Pacific Peoples,25-29,Female,789,599,1004,786,597
Capital and Coast,Pacific Peoples,25-29,Male,733,540,967,758,558
Capital and Coast,Pacific Peoples,30-34,Female,685,558,907,755,615
Capital and Coast,Pacific Peoples,30-34,Male,662,498,849,780,587
Capital and Coast,Pacific Peoples,35-39,Female,599,509,717,835,710
Capital and Coast,Pacific Peoples,35-39,Male,587,453,739,794,613
Capital and Coast,Pacific Peoples,40-44,Female,616,548,764,806,717
Capital and Coast,Pacific Peoples,40-44,Male,573,477,707,810,675
Capital and Coast,Pacific Peoples,45-49,Female,720,630,779,924,809
Capital and Coast,Pacific Peoples,45-49,Male,621,534,723,859,739
Capital and Coast,Pacific Peoples,50-54,Female,662,598,767,863,780
Capital and Coast,Pacific Peoples,50-54,Male,602,535,669,900,800
Capital and Coast,Pacific Peoples,55-59,Female,582,550,636,915,865
Capital and Coast,Pacific Peoples,55-59,Male,530,512,573,925,894
Capital and Coast,Pacific Peoples,60-64,Female,491,480,531,925,904
Capital and Coast,Pacific Peoples,60-64,Male,423,406,431,981,942
Capital and Coast,Pacific Peoples,65-69,Female,341,323,371,919,871
Capital and Coast,Pacific Peoples,65-69,Male,352,337,353,997,955
Capital and Coast,Pacific Peoples,70-74,Female,317,309,322,984,960
Capital and Coast,Pacific Peoples,70-74,Male,258,257,275,938,935
Capital and Coast,Pacific Peoples,75-79,Female,187,180,204,917,882
Capital and Coast,Pacific Peoples,75-79,Male,153,141,176,869,801
Capital and Coast,Pacific Peoples,80-84,Female,113,109,127,890,858
Capital and Coast,Pacific Peoples,80-84,Male,85,83,79,1076,1051
Capital and Coast,Pacific Peoples,85-89,Female,53,49,62,855,790
Capital and Coast,Pacific Peoples,85-89,Male,33,31,34,971,912
Capital and Coast,Pacific Peoples,90+,Female,12,13,16,750,812
Capital and Coast,Pacific Peoples,90+,Male,9,8,9,1000,889
Capital and Coast,Unknown,12-15,Female,34,27,20,1700,1350
Capital and Coast,Unknown,12-15,Male,30,25,14,2143,1786
Capital and Coast,Unknown,16-19,Female,40,35,21,1905,1667
Capital and Coast,Unknown,16-19,Male,30,27,22,1364,1227
Capital and Coast,Unknown,20-24,Female,54,47,44,1227,1068
Capital and Coast,Unknown,20-24,Male,49,42,30,1633,1400
Capital and Coast,Unknown,25-29,Female,100,86,62,1613,1387
Capital and Coast,Unknown,25-29,Male,169,148,79,2139,1873
Capital and Coast,Unknown,30-34,Female,121,110,82,1476,1341
Capital and Coast,Unknown,30-34,Male,179,153,77,2325,1987
Capital and Coast,Unknown,35-39,Female,116,106,91,1275,1165
Capital and Coast,Unknown,35-39,Male,180,153,126,1429,1214
Capital and Coast,Unknown,40-44,Female,127,118,77,1649,1532
Capital and Coast,Unknown,40-44,Male,198,171,122,1623,1402
Capital and Coast,Unknown,45-49,Female,88,82,81,1086,1012
Capital and Coast,Unknown,45-49,Male,192,181,139,1381,1302
Capital and Coast,Unknown,50-54,Female,79,70,67,1179,1045
Capital and Coast,Unknown,50-54,Male,201,183,156,1288,1173
Capital and Coast,Unknown,55-59,Female,59,55,66,894,833
Capital and Coast,Unknown,55-59,Male,212,194,169,1254,1148
Capital and Coast,Unknown,60-64,Female,69,63,75,920,840
Capital and Coast,Unknown,60-64,Male,224,211,186,1204,1134
Capital and Coast,Unknown,65-69,Female,64,57,63,1016,905
Capital and Coast,Unknown,65-69,Male,134,131,127,1055,1031
Capital and Coast,Unknown,70-74,Female,70,70,74,946,946
Capital and Coast,Unknown,70-74,Male,114,109,121,942,901
Capital and Coast,Unknown,75-79,Female,56,55,45,1244,1222
Capital and Coast,Unknown,75-79,Male,80,77,73,1096,1055
Capital and Coast,Unknown,80-84,Female,25,21,29,862,724
Capital and Coast,Unknown,80-84,Male,31,31,30,1033,1033
Capital and Coast,Unknown,85-89,Female,14,17,15,933,1133
Capital and Coast,Unknown,85-89,Male,10,9,13,769,692
Counties Manukau,Asian,12-15,Female,3492,3061,3369,1037,909
Counties Manukau,Asian,12-15,Male,3787,3328,3784,1001,879
Counties Manukau,Asian,16-19,Female,3144,2974,3005,1046,990
Counties Manukau,Asian,16-19,Male,3550,3276,3217,1104,1018
Counties Manukau,Asian,16-19,Unknown/Other,15,14,7,2143,2000
Counties Manukau,Asian,20-24,Female,4051,3719,4218,960,882
Counties Manukau,Asian,20-24,Male,5200,4673,4765,1091,981
Counties Manukau,Asian,20-24,Unknown/Other,58,47,9,6444,5222
Counties Manukau,Asian,25-29,Female,6571,6058,7287,902,831
Counties Manukau,Asian,25-29,Male,8247,7479,7949,1037,941
Counties Manukau,Asian,25-29,Unknown/Other,53,46,15,3533,3067
Counties Manukau,Asian,30-34,Female,8594,7987,8763,981,911
Counties Manukau,Asian,30-34,Male,9144,8561,8477,1079,1010
Counties Manukau,Asian,30-34,Unknown/Other,60,58,20,3000,2900
Counties Manukau,Asian,35-39,Female,7950,7549,8190,971,922
Counties Manukau,Asian,35-39,Male,8009,7666,7504,1067,1022
Counties Manukau,Asian,35-39,Unknown/Other,38,36,11,3455,3273
Counties Manukau,Asian,40-44,Female,5896,5729,5748,1026,997
Counties Manukau,Asian,40-44,Male,6351,6179,5549,1145,1114
Counties Manukau,Asian,40-44,Unknown/Other,45,43,7,6429,6143
Counties Manukau,Asian,45-49,Female,4630,4451,4617,1003,964
Counties Manukau,Asian,45-49,Male,4674,4533,4515,1035,1004
Counties Manukau,Asian,50-54,Female,4102,3973,4225,971,940
Counties Manukau,Asian,50-54,Male,3882,3778,3865,1004,977
Counties Manukau,Asian,50-54,Unknown/Other,15,15,5,3000,3000
Counties Manukau,Asian,55-59,Female,3868,3727,4152,932,898
Counties Manukau,Asian,55-59,Male,3661,3557,3697,990,962
Counties Manukau,Asian,55-59,Unknown/Other,5,5,6,833,833
Counties Manukau,Asian,60-64,Female,3496,3415,3874,902,882
Counties Manukau,Asian,60-64,Male,3083,3009,3344,922,900
Counties Manukau,Asian,60-64,Unknown/Other,6,5,7,857,714
Counties Manukau,Asian,65-69,Female,3026,2945,3318,912,888
Counties Manukau,Asian,65-69,Male,2685,2630,2937,914,895
Counties Manukau,Asian,70-74,Female,1909,1864,2050,931,909
Counties Manukau,Asian,70-74,Male,1855,1830,2012,922,910
Counties Manukau,Asian,75-79,Female,1103,1070,1251,882,855
Counties Manukau,Asian,75-79,Male,977,964,1091,896,884
Counties Manukau,Asian,80-84,Female,665,637,773,860,824
Counties Manukau,Asian,80-84,Male,598,575,728,821,790
Counties Manukau,Asian,85-89,Female,345,327,363,950,901
Counties Manukau,Asian,85-89,Male,252,236,284,887,831
Counties Manukau,Asian,90+,Female,111,104,131,847,794
Counties Manukau,Asian,90+,Male,83,79,91,912,868
Counties Manukau,European or Other,12-15,Female,4099,3451,4527,905,762
Counties Manukau,European or Other,12-15,Male,4325,3710,4859,890,764
Counties Manukau,European or Other,16-19,Female,3914,3503,4262,918,822
Counties Manukau,European or Other,16-19,Male,4190,3635,4595,912,791
Counties Manukau,European or Other,20-24,Female,4431,3923,5144,861,763
Counties Manukau,European or Other,20-24,Male,4882,4073,5399,904,754
Counties Manukau,European or Other,25-29,Female,4748,4120,5988,793,688
Counties Manukau,European or Other,25-29,Male,4684,3896,5529,847,705
Counties Manukau,European or Other,25-29,Unknown/Other,9,8,7,1286,1143
Counties Manukau,European or Other,30-34,Female,5204,4607,5982,870,770
Counties Manukau,European or Other,30-34,Male,5089,4381,5657,900,774
Counties Manukau,European or Other,30-34,Unknown/Other,6,6,9,667,667
Counties Manukau,European or Other,35-39,Female,5112,4631,5899,867,785
Counties Manukau,European or Other,35-39,Male,4964,4447,5686,873,782
Counties Manukau,European or Other,35-39,Unknown/Other,11,8,7,1571,1143
Counties Manukau,European or Other,40-44,Female,5273,4904,6042,873,812
Counties Manukau,European or Other,40-44,Male,5182,4755,5778,897,823
Counties Manukau,European or Other,45-49,Female,6256,5870,7292,858,805
Counties Manukau,European or Other,45-49,Male,6120,5656,7241,845,781
Counties Manukau,European or Other,50-54,Female,6820,6436,7359,927,875
Counties Manukau,European or Other,50-54,Male,6984,6568,7602,919,864
Counties Manukau,European or Other,55-59,Female,6535,6237,7252,901,860
Counties Manukau,European or Other,55-59,Male,7073,6718,7763,911,865
Counties Manukau,European or Other,60-64,Female,6040,5799,6372,948,910
Counties Manukau,European or Other,60-64,Male,6429,6174,6741,954,916
Counties Manukau,European or Other,65-69,Female,5195,5053,5457,952,926
Counties Manukau,European or Other,65-69,Male,5152,5010,5437,948,921
Counties Manukau,European or Other,70-74,Female,4827,4735,5098,947,929
Counties Manukau,European or Other,70-74,Male,4748,4642,5007,948,927
Counties Manukau,European or Other,75-79,Female,3815,3730,3948,966,945
Counties Manukau,European or Other,75-79,Male,3446,3402,3597,958,946
Counties Manukau,European or Other,80-84,Female,2846,2782,2814,1011,989
Counties Manukau,European or Other,80-84,Male,2328,2281,2294,1015,994
Counties Manukau,European or Other,85-89,Female,1660,1598,1762,942,907
Counties Manukau,European or Other,85-89,Male,1161,1129,1223,949,923
Counties Manukau,European or Other,90+,Female,1121,1069,1182,948,904
Counties Manukau,European or Other,90+,Male,614,601,640,959,939
Counties Manukau,Maori,12-15,Female,2519,1743,3376,746,516
Counties Manukau,Maori,12-15,Male,2516,1814,3533,712,513
Counties Manukau,Maori,16-19,Female,2225,1535,3118,714,492
Counties Manukau,Maori,16-19,Male,2227,1504,3142,709,479
Counties Manukau,Maori,20-24,Female,2624,1760,3957,663,445
Counties Manukau,Maori,20-24,Male,2541,1611,3608,704,447
Counties Manukau,Maori,25-29,Female,2593,1755,4029,644,436
Counties Manukau,Maori,25-29,Male,2204,1429,3278,672,436
Counties Manukau,Maori,30-34,Female,2483,1783,3437,722,519
Counties Manukau,Maori,30-34,Male,2006,1382,2767,725,499
Counties Manukau,Maori,35-39,Female,1944,1503,2571,756,585
Counties Manukau,Maori,35-39,Male,1488,1087,2039,730,533
Counties Manukau,Maori,40-44,Female,1921,1560,2411,797,647
Counties Manukau,Maori,40-44,Male,1526,1224,1943,785,630
Counties Manukau,Maori,45-49,Female,2029,1738,2559,793,679
Counties Manukau,Maori,45-49,Male,1692,1413,2171,779,651
Counties Manukau,Maori,50-54,Female,2125,1861,2443,870,762
Counties Manukau,Maori,50-54,Male,1767,1537,2024,873,759
Counties Manukau,Maori,55-59,Female,1855,1699,2128,872,798
Counties Manukau,Maori,55-59,Male,1593,1439,1799,885,800
Counties Manukau,Maori,60-64,Female,1475,1378,1579,934,873
Counties Manukau,Maori,60-64,Male,1224,1154,1260,971,916
Counties Manukau,Maori,65-69,Female,1009,960,1076,938,892
Counties Manukau,Maori,65-69,Male,799,746,829,964,900
Counties Manukau,Maori,70-74,Female,665,645,681,977,947
Counties Manukau,Maori,70-74,Male,501,486,516,971,942
Counties Manukau,Maori,75-79,Female,352,328,399,882,822
Counties Manukau,Maori,75-79,Male,276,264,273,1011,967
Counties Manukau,Maori,80-84,Female,231,211,233,991,906
Counties Manukau,Maori,80-84,Male,140,135,150,933,900
Counties Manukau,Maori,85-89,Female,79,72,89,888,809
Counties Manukau,Maori,85-89,Male,40,37,39,1026,949
Counties Manukau,Maori,90+,Female,30,26,26,1154,1000
Counties Manukau,Maori,90+,Male,8,8,9,889,889
Counties Manukau,Pacific Peoples,12-15,Female,4597,3642,5417,849,672
Counties Manukau,Pacific Peoples,12-15,Male,4665,3682,5577,836,660
Counties Manukau,Pacific Peoples,16-19,Female,4628,3757,5467,847,687
Counties Manukau,Pacific Peoples,16-19,Male,4322,3391,5443,794,623
Counties Manukau,Pacific Peoples,20-24,Female,5706,4383,7193,793,609
Counties Manukau,Pacific Peoples,20-24,Male,5248,3779,6637,791,569
Counties Manukau,Pacific Peoples,20-24,Unknown/Other,23,17,6,3833,2833
Counties Manukau,Pacific Peoples,25-29,Female,5289,4070,6800,778,599
Counties Manukau,Pacific Peoples,25-29,Male,4765,3473,6045,788,575
Counties Manukau,Pacific Peoples,30-34,Female,4641,3799,5627,825,675
Counties Manukau,Pacific Peoples,30-34,Male,4336,3379,5160,840,655
Counties Manukau,Pacific Peoples,35-39,Female,4240,3650,4921,862,742
Counties Manukau,Pacific Peoples,35-39,Male,3899,3291,4562,855,721
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,8,7,5,1600,1400
Counties Manukau,Pacific Peoples,40-44,Female,3915,3538,4420,886,800
Counties Manukau,Pacific Peoples,40-44,Male,3751,3318,4196,894,791
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,13,12,5,2600,2400
Counties Manukau,Pacific Peoples,45-49,Female,3864,3569,4343,890,822
Counties Manukau,Pacific Peoples,45-49,Male,3437,3069,3965,867,774
Counties Manukau,Pacific Peoples,50-54,Female,3858,3565,4367,883,816
Counties Manukau,Pacific Peoples,50-54,Male,3537,3269,3849,919,849
Counties Manukau,Pacific Peoples,55-59,Female,3382,3178,3639,929,873
Counties Manukau,Pacific Peoples,55-59,Male,3096,2920,3317,933,880
Counties Manukau,Pacific Peoples,60-64,Female,2591,2478,2855,908,868
Counties Manukau,Pacific Peoples,60-64,Male,2361,2279,2475,954,921
Counties Manukau,Pacific Peoples,65-69,Female,1949,1879,2099,929,895
Counties Manukau,Pacific Peoples,65-69,Male,1706,1669,1902,897,877
Counties Manukau,Pacific Peoples,70-74,Female,1394,1342,1539,906,872
Counties Manukau,Pacific Peoples,70-74,Male,1200,1162,1370,876,848
Counties Manukau,Pacific Peoples,75-79,Female,917,857,1005,912,853
Counties Manukau,Pacific Peoples,75-79,Male,714,684,755,946,906
Counties Manukau,Pacific Peoples,80-84,Female,482,451,547,881,824
Counties Manukau,Pacific Peoples,80-84,Male,353,334,410,861,815
Counties Manukau,Pacific Peoples,85-89,Female,199,189,277,718,682
Counties Manukau,Pacific Peoples,85-89,Male,105,97,131,802,740
Counties Manukau,Pacific Peoples,90+,Female,92,70,117,786,598
Counties Manukau,Pacific Peoples,90+,Male,33,27,42,786,643
Counties Manukau,Unknown,12-15,Female,31,28,19,1632,1474
Counties Manukau,Unknown,12-15,Male,44,31,14,3143,2214
Counties Manukau,Unknown,16-19,Female,52,42,16,3250,2625
Counties Manukau,Unknown,16-19,Male,47,39,12,3917,3250
Counties Manukau,Unknown,20-24,Female,75,69,45,1667,1533
Counties Manukau,Unknown,20-24,Male,106,89,49,2163,1816
Counties Manukau,Unknown,25-29,Female,113,101,57,1982,1772
Counties Manukau,Unknown,25-29,Male,140,110,55,2545,2000
Counties Manukau,Unknown,30-34,Female,116,95,50,2320,1900
Counties Manukau,Unknown,30-34,Male,166,141,72,2306,1958
Counties Manukau,Unknown,30-34,Unknown/Other,16,15,5,3200,3000
Counties Manukau,Unknown,35-39,Female,76,71,43,1767,1651
Counties Manukau,Unknown,35-39,Male,202,160,86,2349,1860
Counties Manukau,Unknown,40-44,Female,70,64,70,1000,914
Counties Manukau,Unknown,40-44,Male,188,170,109,1725,1560
Counties Manukau,Unknown,45-49,Female,72,65,40,1800,1625
Counties Manukau,Unknown,45-49,Male,184,165,134,1373,1231
Counties Manukau,Unknown,50-54,Female,54,49,40,1350,1225
Counties Manukau,Unknown,50-54,Male,214,193,163,1313,1184
Counties Manukau,Unknown,55-59,Female,63,53,41,1537,1293
Counties Manukau,Unknown,55-59,Male,225,203,183,1230,1109
Counties Manukau,Unknown,60-64,Female,62,56,35,1771,1600
Counties Manukau,Unknown,60-64,Male,193,184,169,1142,1089
Counties Manukau,Unknown,65-69,Female,51,42,38,1342,1105
Counties Manukau,Unknown,65-69,Male,155,153,136,1140,1125
Counties Manukau,Unknown,70-74,Female,60,55,51,1176,1078
Counties Manukau,Unknown,70-74,Male,123,118,107,1150,1103
Counties Manukau,Unknown,75-79,Female,35,34,41,854,829
Counties Manukau,Unknown,75-79,Male,59,58,60,983,967
Counties Manukau,Unknown,80-84,Female,24,25,20,1200,1250
Counties Manukau,Unknown,80-84,Male,33,31,31,1065,1000
Counties Manukau,Unknown,85-89,Female,21,20,26,808,769
Counties Manukau,Unknown,85-89,Male,9,9,12,750,750
Counties Manukau,Unknown,90+,Female,13,13,9,1444,1444
Counties Manukau,Unknown,90+,Male,7,7,8,875,875
Hawkes Bay,Asian,12-15,Female,200,166,213,939,779
