DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster Received,Population
Counties Manukau,European or Other,70-74,Female,4843,4829,"4,800","4,484",5098
Counties Manukau,European or Other,70-74,Male,4706,4695,"4,670","4,342",5007
Counties Manukau,European or Other,75-79,Female,3831,3824,"3,803","3,582",3948
Counties Manukau,European or Other,75-79,Male,3530,3524,"3,514","3,308",3597
Counties Manukau,European or Other,80-84,Female,2961,2947,"2,930","2,797",2814
Counties Manukau,European or Other,80-84,Male,2359,2358,"2,348","2,238",2294
Counties Manukau,European or Other,85-89,Female,1666,1658,"1,652","1,555",1762
Counties Manukau,European or Other,85-89,Male,1174,1174,"1,169","1,114",1223
Counties Manukau,European or Other,90+,Female,1074,1070,"1,062","1,003",1182
Counties Manukau,European or Other,90+,Male,599,597,594,569,640
Counties Manukau,Maori,12-17,Female,4542,4318,786,17,4877
Counties Manukau,Maori,12-17,Male,4674,4386,779,20,5148
Counties Manukau,Maori,18-24,Female,4711,4529,"4,216","1,310",5574
Counties Manukau,Maori,18-24,Male,4723,4480,"4,106","1,060",5135
Counties Manukau,Maori,25-29,Female,3315,3187,"2,999","1,017",4029
Counties Manukau,Maori,25-29,Male,2843,2707,"2,511",699,3278
Counties Manukau,Maori,30-34,Female,3037,2934,"2,730","1,094",3437
Counties Manukau,Maori,30-34,Male,2514,2392,"2,220",743,2767
Counties Manukau,Maori,35-39,Female,2287,2230,"2,136","1,039",2571
Counties Manukau,Maori,35-39,Male,1826,1755,"1,650",672,2039
Counties Manukau,Maori,40-44,Female,2161,2110,"2,022","1,131",2411
Counties Manukau,Maori,40-44,Male,1731,1682,"1,605",788,1943
Counties Manukau,Maori,45-49,Female,2190,2153,"2,075","1,333",2559
Counties Manukau,Maori,45-49,Male,1805,1763,"1,708","1,030",2171
Counties Manukau,Maori,5-11,Female,2232,532,NA,NA,6640
Counties Manukau,Maori,5-11,Male,2236,563,NA,NA,7014
Counties Manukau,Maori,50-54,Female,2308,2269,"2,205","1,541",2443
Counties Manukau,Maori,50-54,Male,1887,1847,"1,801","1,203",2024
Counties Manukau,Maori,55-59,Female,1929,1904,"1,875","1,441",2128
Counties Manukau,Maori,55-59,Male,1678,1653,"1,620","1,193",1799
Counties Manukau,Maori,60-64,Female,1553,1543,"1,526","1,275",1579
Counties Manukau,Maori,60-64,Male,1276,1260,"1,250","1,038",1260
Counties Manukau,Maori,65-69,Female,1068,1062,"1,059",911,1076
Counties Manukau,Maori,65-69,Male,828,824,818,721,829
Counties Manukau,Maori,70-74,Female,703,697,687,611,681
Counties Manukau,Maori,70-74,Male,520,515,510,465,516
Counties Manukau,Maori,75-79,Female,369,366,365,328,399
Counties Manukau,Maori,75-79,Male,299,297,294,268,273
Counties Manukau,Maori,80-84,Female,228,228,226,194,233
Counties Manukau,Maori,80-84,Male,130,129,128,118,150
Counties Manukau,Maori,85-89,Female,83,83,83,73,89
Counties Manukau,Maori,85-89,Male,47,47,47,44,39
Counties Manukau,Maori,90+,Female,28,28,28,23,26
Counties Manukau,Maori,90+,Male,9,9,9,9,9
Counties Manukau,Pacific Peoples,12-17,Female,7694,7413,"1,816",29,8090
Counties Manukau,Pacific Peoples,12-17,Male,7710,7436,"1,754",28,8309
Counties Manukau,Pacific Peoples,18-24,Female,9220,9077,"8,735","3,366",9987
Counties Manukau,Pacific Peoples,18-24,Male,8959,8666,"8,184","2,485",9348
Counties Manukau,Pacific Peoples,18-24,Unknown/Other,28,27,26,9,6
Counties Manukau,Pacific Peoples,25-29,Female,6064,5949,"5,714","2,391",6800
Counties Manukau,Pacific Peoples,25-29,Male,5714,5543,"5,229","1,702",6045
Counties Manukau,Pacific Peoples,30-34,Female,5285,5209,"5,015","2,508",5627
Counties Manukau,Pacific Peoples,30-34,Male,4956,4843,"4,590","1,884",5160
Counties Manukau,Pacific Peoples,35-39,Female,4566,4508,"4,390","2,532",4921
Counties Manukau,Pacific Peoples,35-39,Male,4339,4240,"4,098","2,076",4562
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,6,6,6,<5,5
Counties Manukau,Pacific Peoples,40-44,Female,4199,4157,"4,076","2,706",4420
Counties Manukau,Pacific Peoples,40-44,Male,4025,3959,"3,847","2,296",4196
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,13,13,13,<5,5
Counties Manukau,Pacific Peoples,45-49,Female,4045,4012,"3,942","2,746",4343
Counties Manukau,Pacific Peoples,45-49,Male,3646,3604,"3,525","2,288",3965
Counties Manukau,Pacific Peoples,5-11,Female,4785,1136,NA,NA,9937
Counties Manukau,Pacific Peoples,5-11,Male,4819,1095,NA,NA,10542
Counties Manukau,Pacific Peoples,50-54,Female,4027,4007,"3,949","2,848",4367
Counties Manukau,Pacific Peoples,50-54,Male,3669,3633,"3,563","2,538",3849
Counties Manukau,Pacific Peoples,55-59,Female,3601,3564,"3,527","2,677",3639
Counties Manukau,Pacific Peoples,55-59,Male,3264,3236,"3,204","2,459",3317
Counties Manukau,Pacific Peoples,60-64,Female,2753,2742,"2,716","2,169",2855
Counties Manukau,Pacific Peoples,60-64,Male,2494,2481,"2,463","2,069",2475
Counties Manukau,Pacific Peoples,65-69,Female,2085,2074,"2,057","1,719",2099
Counties Manukau,Pacific Peoples,65-69,Male,1833,1825,"1,807","1,534",1902
Counties Manukau,Pacific Peoples,70-74,Female,1503,1491,"1,480","1,226",1539
Counties Manukau,Pacific Peoples,70-74,Male,1287,1277,"1,268","1,092",1370
Counties Manukau,Pacific Peoples,75-79,Female,985,971,955,786,1005
Counties Manukau,Pacific Peoples,75-79,Male,755,743,738,632,755
Counties Manukau,Pacific Peoples,80-84,Female,539,533,521,400,547
Counties Manukau,Pacific Peoples,80-84,Male,377,375,371,308,410
Counties Manukau,Pacific Peoples,85-89,Female,213,209,204,157,277
Counties Manukau,Pacific Peoples,85-89,Male,126,123,121,91,131
Counties Manukau,Pacific Peoples,90+,Female,91,89,86,61,117
Counties Manukau,Pacific Peoples,90+,Male,25,25,24,20,42
Counties Manukau,Unknown,12-17,Female,66,66,22,<5,27
Counties Manukau,Unknown,12-17,Male,82,79,17,<5,20
Counties Manukau,Unknown,18-24,Female,128,125,123,51,53
Counties Manukau,Unknown,18-24,Male,159,155,149,59,55
Counties Manukau,Unknown,25-29,Female,173,170,168,75,57
Counties Manukau,Unknown,25-29,Male,162,150,148,54,55
Counties Manukau,Unknown,30-34,Female,153,146,145,96,50
Counties Manukau,Unknown,30-34,Male,211,203,197,111,72
Counties Manukau,Unknown,30-34,Unknown/Other,9,9,9,7,5
Counties Manukau,Unknown,35-39,Female,105,105,103,64,43
Counties Manukau,Unknown,35-39,Male,211,205,202,111,86
Counties Manukau,Unknown,40-44,Female,93,92,90,60,70
Counties Manukau,Unknown,40-44,Male,224,218,212,122,109
Counties Manukau,Unknown,45-49,Female,92,92,88,57,40
Counties Manukau,Unknown,45-49,Male,233,224,219,144,134
Counties Manukau,Unknown,5-11,Female,37,20,NA,NA,18
Counties Manukau,Unknown,5-11,Male,45,12,NA,NA,31
Counties Manukau,Unknown,50-54,Female,73,72,72,48,40
Counties Manukau,Unknown,50-54,Male,220,216,210,130,163
Counties Manukau,Unknown,55-59,Female,72,70,67,49,41
Counties Manukau,Unknown,55-59,Male,243,236,230,168,183
Counties Manukau,Unknown,60-64,Female,67,65,65,42,35
Counties Manukau,Unknown,60-64,Male,209,206,205,165,169
Counties Manukau,Unknown,65-69,Female,69,66,66,46,38
Counties Manukau,Unknown,65-69,Male,175,172,168,142,136
Counties Manukau,Unknown,70-74,Female,57,55,54,40,51
Counties Manukau,Unknown,70-74,Male,137,136,136,117,107
Counties Manukau,Unknown,75-79,Female,45,45,45,42,41
Counties Manukau,Unknown,75-79,Male,69,68,68,63,60
Counties Manukau,Unknown,80-84,Female,27,27,27,22,20
Counties Manukau,Unknown,80-84,Male,32,32,31,29,31
Counties Manukau,Unknown,85-89,Female,27,26,26,24,26
Counties Manukau,Unknown,85-89,Male,13,13,12,11,12
Counties Manukau,Unknown,90+,Female,10,10,10,7,9
Hawkes Bay,Asian,12-17,Female,319,314,85,<5,296
Hawkes Bay,Asian,12-17,Male,348,338,76,<5,315
Hawkes Bay,Asian,18-24,Female,276,273,272,178,244
Hawkes Bay,Asian,18-24,Male,339,335,329,140,261
Hawkes Bay,Asian,25-29,Female,459,455,451,287,447
Hawkes Bay,Asian,25-29,Male,679,674,666,317,446
Hawkes Bay,Asian,25-29,Unknown/Other,33,33,32,20,5
Hawkes Bay,Asian,30-34,Female,711,710,698,511,576
Hawkes Bay,Asian,30-34,Male,763,754,743,474,529
Hawkes Bay,Asian,30-34,Unknown/Other,27,27,27,21,6
Hawkes Bay,Asian,35-39,Female,477,475,466,349,397
Hawkes Bay,Asian,35-39,Male,599,598,593,427,403
Hawkes Bay,Asian,40-44,Female,379,376,370,287,354
Hawkes Bay,Asian,40-44,Male,441,436,427,320,307
Hawkes Bay,Asian,45-49,Female,300,298,296,224,271
Hawkes Bay,Asian,45-49,Male,304,302,302,236,211
Hawkes Bay,Asian,5-11,Female,318,126,NA,NA,454
Hawkes Bay,Asian,5-11,Male,312,97,NA,NA,494
Hawkes Bay,Asian,50-54,Female,209,208,206,167,186
Hawkes Bay,Asian,50-54,Male,182,180,178,133,173
Hawkes Bay,Asian,55-59,Female,204,201,201,168,181
Hawkes Bay,Asian,55-59,Male,158,158,158,131,137
Hawkes Bay,Asian,60-64,Female,152,152,151,125,171
Hawkes Bay,Asian,60-64,Male,109,108,107,84,100
Hawkes Bay,Asian,65-69,Female,133,132,131,111,130
Hawkes Bay,Asian,65-69,Male,74,74,71,62,74
Hawkes Bay,Asian,70-74,Female,85,85,85,78,78
Hawkes Bay,Asian,70-74,Male,55,55,55,45,69
Hawkes Bay,Asian,75-79,Female,41,41,41,37,51
Hawkes Bay,Asian,75-79,Male,42,42,42,32,44
Hawkes Bay,Asian,80-84,Female,38,38,38,29,37
Hawkes Bay,Asian,80-84,Male,23,23,23,22,26
Hawkes Bay,Asian,85-89,Female,17,17,17,15,16
Hawkes Bay,Asian,85-89,Male,21,21,21,20,20
Hawkes Bay,European or Other,12-17,Female,3589,3498,796,49,3854
Hawkes Bay,European or Other,12-17,Male,3666,3581,806,44,3951
Hawkes Bay,European or Other,18-24,Female,3080,3049,"2,982","1,666",3344
Hawkes Bay,European or Other,18-24,Male,3463,3397,"3,281","1,345",3686
Hawkes Bay,European or Other,25-29,Female,2461,2430,"2,374","1,313",2883
Hawkes Bay,European or Other,25-29,Male,2439,2392,"2,298",976,2705
Hawkes Bay,European or Other,25-29,Unknown/Other,6,6,6,<5,8
Hawkes Bay,European or Other,30-34,Female,2849,2799,"2,715","1,615",2972
Hawkes Bay,European or Other,30-34,Male,2730,2664,"2,587","1,290",2765
Hawkes Bay,European or Other,35-39,Female,2660,2627,"2,576","1,724",3004
Hawkes Bay,European or Other,35-39,Male,2553,2504,"2,423","1,371",2739
Hawkes Bay,European or Other,40-44,Female,2938,2899,"2,853","2,051",3313
Hawkes Bay,European or Other,40-44,Male,2656,2619,"2,562","1,671",2987
Hawkes Bay,European or Other,45-49,Female,3508,3478,"3,437","2,661",4128
Hawkes Bay,European or Other,45-49,Male,3241,3201,"3,149","2,198",3702
Hawkes Bay,European or Other,5-11,Female,2293,874,NA,NA,4329
Hawkes Bay,European or Other,5-11,Male,2338,927,NA,NA,4345
Hawkes Bay,European or Other,50-54,Female,4040,4016,"3,960","3,171",4096
Hawkes Bay,European or Other,50-54,Male,3675,3642,"3,588","2,668",3928
Hawkes Bay,European or Other,55-59,Female,4131,4101,"4,059","3,468",4612
Hawkes Bay,European or Other,55-59,Male,3859,3834,"3,796","3,095",4301
Hawkes Bay,European or Other,60-64,Female,4245,4218,"4,183","3,692",4361
Hawkes Bay,European or Other,60-64,Male,4102,4084,"4,049","3,508",4125
Hawkes Bay,European or Other,65-69,Female,3946,3930,"3,903","3,589",4174
Hawkes Bay,European or Other,65-69,Male,3661,3648,"3,629","3,325",3822
Hawkes Bay,European or Other,70-74,Female,3851,3838,"3,821","3,592",3942
Hawkes Bay,European or Other,70-74,Male,3583,3571,"3,556","3,333",3734
Hawkes Bay,European or Other,75-79,Female,2892,2883,"2,863","2,700",2792
Hawkes Bay,European or Other,75-79,Male,2647,2645,"2,632","2,498",2604
Hawkes Bay,European or Other,80-84,Female,2074,2070,"2,066","1,964",1961
Hawkes Bay,European or Other,80-84,Male,1700,1696,"1,685","1,611",1636
Hawkes Bay,European or Other,85-89,Female,1180,1179,"1,172","1,117",1242
Hawkes Bay,European or Other,85-89,Male,858,854,852,816,871
Hawkes Bay,European or Other,90+,Female,729,727,720,672,791
Hawkes Bay,European or Other,90+,Male,408,407,405,392,437
Hawkes Bay,Maori,12-17,Female,2501,2373,387,12,2710
Hawkes Bay,Maori,12-17,Male,2385,2196,342,<5,2616
Hawkes Bay,Maori,18-24,Female,2281,2155,"1,958",649,2651
Hawkes Bay,Maori,18-24,Male,2300,2172,"1,911",500,2534
Hawkes Bay,Maori,25-29,Female,1489,1407,"1,297",469,1795
Hawkes Bay,Maori,25-29,Male,1396,1314,"1,185",336,1624
Hawkes Bay,Maori,30-34,Female,1486,1442,"1,306",536,1641
Hawkes Bay,Maori,30-34,Male,1204,1134,"1,016",337,1348
Hawkes Bay,Maori,35-39,Female,1163,1119,"1,044",524,1339
Hawkes Bay,Maori,35-39,Male,1045,995,902,369,1108
Hawkes Bay,Maori,40-44,Female,1133,1095,"1,037",591,1278
Hawkes Bay,Maori,40-44,Male,973,935,884,432,1064
Hawkes Bay,Maori,45-49,Female,1219,1194,"1,148",727,1434
Hawkes Bay,Maori,45-49,Male,1010,980,920,535,1193
Hawkes Bay,Maori,5-11,Female,1167,292,NA,NA,3507
Hawkes Bay,Maori,5-11,Male,1113,241,NA,NA,3603
Hawkes Bay,Maori,50-54,Female,1226,1201,"1,154",790,1289
Hawkes Bay,Maori,50-54,Male,980,953,906,595,1005
Hawkes Bay,Maori,55-59,Female,1130,1121,"1,090",823,1266
Hawkes Bay,Maori,55-59,Male,930,916,892,637,1050
Hawkes Bay,Maori,60-64,Female,1038,1033,"1,003",814,1000
Hawkes Bay,Maori,60-64,Male,858,850,836,677,850
Hawkes Bay,Maori,65-69,Female,761,753,747,646,749
Hawkes Bay,Maori,65-69,Male,607,599,595,514,621
Hawkes Bay,Maori,70-74,Female,532,530,526,463,523
Hawkes Bay,Maori,70-74,Male,456,455,447,410,404
Hawkes Bay,Maori,75-79,Female,302,302,300,258,286
Hawkes Bay,Maori,75-79,Male,198,197,195,177,219
Hawkes Bay,Maori,80-84,Female,154,152,151,133,183
Hawkes Bay,Maori,80-84,Male,130,128,127,116,114
Hawkes Bay,Maori,85-89,Female,74,74,72,65,89
Hawkes Bay,Maori,85-89,Male,38,38,38,28,49
Hawkes Bay,Maori,90+,Female,25,23,23,19,17
Hawkes Bay,Maori,90+,Male,10,10,10,8,9
Hawkes Bay,Pacific Peoples,12-17,Female,363,347,76,<5,365
Hawkes Bay,Pacific Peoples,12-17,Male,352,329,80,<5,362
Hawkes Bay,Pacific Peoples,18-24,Female,362,352,330,139,394
Hawkes Bay,Pacific Peoples,18-24,Male,891,873,821,385,461
Hawkes Bay,Pacific Peoples,25-29,Female,283,273,256,125,261
Hawkes Bay,Pacific Peoples,25-29,Male,973,957,911,484,311
Hawkes Bay,Pacific Peoples,30-34,Female,242,240,224,110,239
Hawkes Bay,Pacific Peoples,30-34,Male,839,828,789,457,278
Hawkes Bay,Pacific Peoples,35-39,Female,214,210,200,108,190
Hawkes Bay,Pacific Peoples,35-39,Male,649,647,621,342,257
Hawkes Bay,Pacific Peoples,40-44,Female,184,180,173,114,167
Hawkes Bay,Pacific Peoples,40-44,Male,463,461,446,244,207
Hawkes Bay,Pacific Peoples,45-49,Female,178,176,171,118,162
Hawkes Bay,Pacific Peoples,45-49,Male,322,319,307,205,190
Hawkes Bay,Pacific Peoples,5-11,Female,202,39,NA,NA,501
Hawkes Bay,Pacific Peoples,5-11,Male,228,41,NA,NA,493
Hawkes Bay,Pacific Peoples,50-54,Female,156,155,152,99,174
Hawkes Bay,Pacific Peoples,50-54,Male,208,207,200,134,167
Hawkes Bay,Pacific Peoples,55-59,Female,133,131,129,94,124
Hawkes Bay,Pacific Peoples,55-59,Male,140,137,130,89,118
Hawkes Bay,Pacific Peoples,60-64,Female,99,99,98,80,99
Hawkes Bay,Pacific Peoples,60-64,Male,112,112,112,86,119
Hawkes Bay,Pacific Peoples,65-69,Female,76,73,72,65,78
Hawkes Bay,Pacific Peoples,65-69,Male,83,83,80,70,73
Hawkes Bay,Pacific Peoples,70-74,Female,50,50,46,38,54
Hawkes Bay,Pacific Peoples,70-74,Male,57,55,55,46,58
Hawkes Bay,Pacific Peoples,75-79,Female,30,30,30,26,27
Hawkes Bay,Pacific Peoples,75-79,Male,16,16,16,12,24
Hawkes Bay,Pacific Peoples,80-84,Female,14,14,14,12,21
Hawkes Bay,Pacific Peoples,80-84,Male,13,13,13,12,12
Hawkes Bay,Pacific Peoples,85-89,Female,11,11,11,9,14
Hawkes Bay,Pacific Peoples,85-89,Male,6,6,6,5,6
Hawkes Bay,Unknown,12-17,Female,21,21,<5,<5,9
Hawkes Bay,Unknown,12-17,Male,20,20,5,<5,6
Hawkes Bay,Unknown,25-29,Female,56,53,51,32,8
Hawkes Bay,Unknown,25-29,Male,104,95,88,49,15
Hawkes Bay,Unknown,30-34,Female,55,55,55,38,11
Hawkes Bay,Unknown,30-34,Male,135,130,125,67,17
Hawkes Bay,Unknown,35-39,Female,42,40,37,24,13
Hawkes Bay,Unknown,35-39,Male,107,101,97,53,19
Hawkes Bay,Unknown,40-44,Female,36,36,35,23,5
Hawkes Bay,Unknown,40-44,Male,97,95,89,43,29
Hawkes Bay,Unknown,45-49,Female,22,22,22,13,8
Hawkes Bay,Unknown,45-49,Male,85,84,84,58,35
Hawkes Bay,Unknown,5-11,Female,23,13,NA,NA,9
Hawkes Bay,Unknown,50-54,Female,24,23,22,13,10
Hawkes Bay,Unknown,50-54,Male,73,69,68,42,28
Hawkes Bay,Unknown,55-59,Female,18,18,18,10,18
Hawkes Bay,Unknown,55-59,Male,59,57,55,33,25
Hawkes Bay,Unknown,60-64,Female,13,13,13,10,13
Hawkes Bay,Unknown,60-64,Male,50,49,49,34,23
Hawkes Bay,Unknown,65-69,Female,19,19,19,14,20
Hawkes Bay,Unknown,65-69,Male,40,40,39,29,37
Hawkes Bay,Unknown,70-74,Female,19,19,19,16,14
Hawkes Bay,Unknown,70-74,Male,34,32,32,26,22
Hawkes Bay,Unknown,75-79,Male,10,10,9,9,10
Hutt Valley,Asian,12-17,Female,684,675,142,10,654
Hutt Valley,Asian,12-17,Male,683,671,156,12,634
Hutt Valley,Asian,18-24,Female,652,649,645,482,597
Hutt Valley,Asian,18-24,Male,756,754,742,459,690
Hutt Valley,Asian,25-29,Female,910,909,903,639,951
Hutt Valley,Asian,25-29,Male,1137,1133,"1,127",628,935
Hutt Valley,Asian,30-34,Female,1517,1514,"1,498","1,126",1442
Hutt Valley,Asian,30-34,Male,1357,1355,"1,341",858,1146
Hutt Valley,Asian,35-39,Female,1313,1306,"1,294","1,022",1214
Hutt Valley,Asian,35-39,Male,1358,1352,"1,342",989,1204
Hutt Valley,Asian,40-44,Female,893,891,885,745,806
Hutt Valley,Asian,40-44,Male,941,939,934,737,768
Hutt Valley,Asian,45-49,Female,704,699,695,596,682
Hutt Valley,Asian,45-49,Male,646,644,642,516,585
Hutt Valley,Asian,5-11,Female,967,439,NA,NA,1152
Hutt Valley,Asian,5-11,Male,1009,446,NA,NA,1166
Hutt Valley,Asian,50-54,Female,585,581,578,493,566
Hutt Valley,Asian,50-54,Male,543,541,537,441,464
Hutt Valley,Asian,55-59,Female,522,518,514,442,555
Hutt Valley,Asian,55-59,Male,400,399,399,352,388
Hutt Valley,Asian,60-64,Female,483,481,478,408,504
Hutt Valley,Asian,60-64,Male,339,338,337,308,387
Hutt Valley,Asian,65-69,Female,431,429,427,378,439
Hutt Valley,Asian,65-69,Male,339,336,334,288,339
Hutt Valley,Asian,70-74,Female,285,283,283,247,261
Hutt Valley,Asian,70-74,Male,228,228,228,209,229
Hutt Valley,Asian,75-79,Female,146,145,143,125,154
Hutt Valley,Asian,75-79,Male,136,136,134,126,126
Hutt Valley,Asian,80-84,Female,119,118,115,106,119
Hutt Valley,Asian,80-84,Male,92,89,88,79,90
Hutt Valley,Asian,85-89,Female,64,64,63,55,56
Hutt Valley,Asian,85-89,Male,44,44,43,43,46
Hutt Valley,Asian,90+,Female,29,29,29,25,23
Hutt Valley,Asian,90+,Male,18,18,17,17,12
Hutt Valley,European or Other,12-17,Female,2947,2908,604,48,3077
Hutt Valley,European or Other,12-17,Male,3152,3115,694,36,3309
Hutt Valley,European or Other,12-17,Unknown/Other,10,10,<5,<5,6
Hutt Valley,European or Other,18-24,Female,2986,2970,"2,912","1,896",3337
Hutt Valley,European or Other,18-24,Male,3359,3326,"3,259","1,769",3482
Hutt Valley,European or Other,18-24,Unknown/Other,13,13,13,7,9
Hutt Valley,European or Other,25-29,Female,2621,2601,"2,563","1,771",3001
Hutt Valley,European or Other,25-29,Male,2535,2492,"2,436","1,403",2823
Hutt Valley,European or Other,30-34,Female,3152,3132,"3,084","2,256",3348
Hutt Valley,European or Other,30-34,Male,2893,2858,"2,796","1,758",3142
Hutt Valley,European or Other,35-39,Female,3004,2981,"2,935","2,313",3223
Hutt Valley,European or Other,35-39,Male,2871,2837,"2,778","1,956",2985
Hutt Valley,European or Other,40-44,Female,3051,3037,"3,014","2,492",3212
Hutt Valley,European or Other,40-44,Male,2897,2874,"2,826","2,120",2968
Hutt Valley,European or Other,45-49,Female,3140,3119,"3,081","2,611",3631
Hutt Valley,European or Other,45-49,Male,3164,3143,"3,094","2,415",3477
Hutt Valley,European or Other,5-11,Female,2491,1241,NA,NA,3633
Hutt Valley,European or Other,5-11,Male,2513,1204,NA,NA,3735
Hutt Valley,European or Other,50-54,Female,3422,3398,"3,360","2,881",3544
Hutt Valley,European or Other,50-54,Male,3455,3433,"3,402","2,808",3593
Hutt Valley,European or Other,55-59,Female,3286,3274,"3,252","2,893",3580
Hutt Valley,European or Other,55-59,Male,3234,3215,"3,172","2,681",3530
Hutt Valley,European or Other,60-64,Female,3207,3198,"3,166","2,903",3229
Hutt Valley,European or Other,60-64,Male,3243,3225,"3,190","2,865",3284
Hutt Valley,European or Other,65-69,Female,2480,2474,"2,458","2,265",2505
Hutt Valley,European or Other,65-69,Male,2503,2497,"2,479","2,276",2504
Hutt Valley,European or Other,70-74,Female,2296,2291,"2,270","2,138",2458
Hutt Valley,European or Other,70-74,Male,2162,2160,"2,152","2,050",2241
Hutt Valley,European or Other,75-79,Female,1853,1846,"1,834","1,727",1873
Hutt Valley,European or Other,75-79,Male,1532,1531,"1,521","1,447",1605
Hutt Valley,European or Other,80-84,Female,1455,1452,"1,448","1,372",1396
Hutt Valley,European or Other,80-84,Male,1115,1113,"1,109","1,064",1027
Hutt Valley,European or Other,85-89,Female,836,834,828,785,914
Hutt Valley,European or Other,85-89,Male,545,543,539,520,598
Hutt Valley,European or Other,90+,Female,551,549,541,514,579
Hutt Valley,European or Other,90+,Male,282,282,280,267,274
Hutt Valley,Maori,12-17,Female,1221,1166,191,6,1294
Hutt Valley,Maori,12-17,Male,1378,1307,226,<5,1437
Hutt Valley,Maori,18-24,Female,1319,1280,"1,201",486,1498
Hutt Valley,Maori,18-24,Male,1439,1385,"1,291",415,1525
Hutt Valley,Maori,25-29,Female,940,912,864,354,1086
Hutt Valley,Maori,25-29,Male,906,865,801,294,979
Hutt Valley,Maori,30-34,Female,852,830,786,392,942
Hutt Valley,Maori,30-34,Male,885,857,789,341,935
Hutt Valley,Maori,35-39,Female,757,738,702,425,819
Hutt Valley,Maori,35-39,Male,670,644,600,296,695
Hutt Valley,Maori,40-44,Female,682,669,643,416,755
Hutt Valley,Maori,40-44,Male,655,626,591,351,695
Hutt Valley,Maori,45-49,Female,715,704,678,507,791
Hutt Valley,Maori,45-49,Male,630,612,586,396,676
Hutt Valley,Maori,5-11,Female,810,268,NA,NA,1753
Hutt Valley,Maori,5-11,Male,880,266,NA,NA,1921
Hutt Valley,Maori,50-54,Female,703,698,685,518,718
Hutt Valley,Maori,50-54,Male,606,593,570,427,592
Hutt Valley,Maori,55-59,Female,581,576,571,465,626
Hutt Valley,Maori,55-59,Male,564,562,549,437,589
Hutt Valley,Maori,60-64,Female,528,525,517,448,547
Hutt Valley,Maori,60-64,Male,480,478,475,418,473
Hutt Valley,Maori,65-69,Female,373,372,369,339,342
Hutt Valley,Maori,65-69,Male,294,294,292,270,323
Hutt Valley,Maori,70-74,Female,219,218,217,191,202
Hutt Valley,Maori,70-74,Male,211,211,208,194,191
Hutt Valley,Maori,75-79,Female,117,116,113,108,124
Hutt Valley,Maori,75-79,Male,107,106,103,97,111
Hutt Valley,Maori,80-84,Female,63,62,61,58,59
Hutt Valley,Maori,80-84,Male,52,51,51,47,38
Hutt Valley,Maori,85-89,Female,25,25,24,23,24
Hutt Valley,Maori,85-89,Male,17,17,17,17,15
Hutt Valley,Maori,90+,Female,12,12,12,10,9
Hutt Valley,Pacific Peoples,12-17,Female,596,576,96,<5,569
Hutt Valley,Pacific Peoples,12-17,Male,666,637,140,<5,664
Hutt Valley,Pacific Peoples,18-24,Female,663,646,621,278,721
Hutt Valley,Pacific Peoples,18-24,Male,690,679,644,213,710
Hutt Valley,Pacific Peoples,25-29,Female,445,433,417,193,479
Hutt Valley,Pacific Peoples,25-29,Male,452,441,412,144,480
Hutt Valley,Pacific Peoples,30-34,Female,429,421,402,233,477
Hutt Valley,Pacific Peoples,30-34,Male,417,410,388,182,457
Hutt Valley,Pacific Peoples,35-39,Female,431,427,422,255,453
Hutt Valley,Pacific Peoples,35-39,Male,414,403,395,227,423
Hutt Valley,Pacific Peoples,40-44,Female,379,379,376,277,405
Hutt Valley,Pacific Peoples,40-44,Male,411,402,388,246,428
Hutt Valley,Pacific Peoples,45-49,Female,373,369,364,269,385
Hutt Valley,Pacific Peoples,45-49,Male,382,379,373,263,382
Hutt Valley,Pacific Peoples,5-11,Female,430,112,NA,NA,798
Hutt Valley,Pacific Peoples,5-11,Male,398,89,NA,NA,723
Hutt Valley,Pacific Peoples,50-54,Female,335,333,329,258,353
Hutt Valley,Pacific Peoples,50-54,Male,366,362,354,273,364
Hutt Valley,Pacific Peoples,55-59,Female,314,310,304,243,304
Hutt Valley,Pacific Peoples,55-59,Male,311,309,302,249,305
Hutt Valley,Pacific Peoples,60-64,Female,243,242,239,213,254
Hutt Valley,Pacific Peoples,60-64,Male,221,221,218,195,224
Hutt Valley,Pacific Peoples,65-69,Female,207,207,204,181,220
Hutt Valley,Pacific Peoples,65-69,Male,190,188,187,172,224
Hutt Valley,Pacific Peoples,70-74,Female,151,150,149,142,150
Hutt Valley,Pacific Peoples,70-74,Male,148,148,146,142,142
Hutt Valley,Pacific Peoples,75-79,Female,102,102,101,96,98
Hutt Valley,Pacific Peoples,75-79,Male,88,88,87,81,92
Hutt Valley,Pacific Peoples,80-84,Female,53,51,51,39,53
Hutt Valley,Pacific Peoples,80-84,Male,34,34,34,29,27
Hutt Valley,Pacific Peoples,85-89,Female,21,21,21,19,25
Hutt Valley,Pacific Peoples,85-89,Male,7,7,7,6,13
Hutt Valley,Pacific Peoples,90+,Female,10,10,9,7,9
Hutt Valley,Unknown,18-24,Female,21,21,21,9,9
Hutt Valley,Unknown,18-24,Male,14,14,14,6,6
Hutt Valley,Unknown,25-29,Female,27,27,27,18,12
Hutt Valley,Unknown,25-29,Male,17,17,17,11,15
