SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
138500,Newmarket,Auckland,Maori,12+,84,77,76,74,55,18,10,92%,90%,74%,56%
138500,Newmarket,Auckland,Pacific Peoples,12+,87,73,73,68,51,13,6,84%,84%,75%,46%
138600,Blockhouse Bay North East,Auckland,Maori,12+,110,95,93,84,47,15,Masked,86%,85%,56%,20%
138600,Blockhouse Bay North East,Auckland,Pacific Peoples,12+,265,246,246,224,145,54,21,93%,93%,65%,39%
138700,Epsom North,Auckland,Maori,12+,125,109,105,92,57,23,8,87%,84%,62%,35%
138700,Epsom North,Auckland,Pacific Peoples,12+,114,106,104,95,65,28,10,93%,91%,68%,36%
138900,Blockhouse Bay South,Auckland,Maori,12+,180,161,158,139,69,26,9,89%,88%,50%,35%
138900,Blockhouse Bay South,Auckland,Pacific Peoples,12+,289,256,255,238,148,58,18,89%,88%,62%,31%
139000,Mount Eden East,Auckland,Maori,12+,122,Masked,Masked,107,77,30,15,>95%,>95%,72%,50%
139000,Mount Eden East,Auckland,Pacific Peoples,12+,83,77,76,71,43,19,8,93%,92%,61%,42%
139100,Wesley East,Auckland,Maori,12+,165,147,145,128,72,31,10,89%,88%,56%,32%
139100,Wesley East,Auckland,Pacific Peoples,12+,647,578,566,522,291,125,26,89%,87%,56%,21%
139100,Wesley East,Auckland,Pacific Peoples,5-11,91,40,13,NA,NA,NA,NA,44%,14%,NA,NA
139200,Orakei West,Auckland,Maori,12+,179,162,160,148,88,38,15,91%,89%,59%,39%
139200,Orakei West,Auckland,Pacific Peoples,12+,65,60,60,56,37,21,Masked,92%,92%,66%,10%
139300,Maungawhau,Auckland,Maori,12+,91,86,84,77,54,17,8,95%,92%,70%,47%
139300,Maungawhau,Auckland,Pacific Peoples,12+,95,84,84,80,61,22,10,88%,88%,76%,45%
139400,Remuera West,Auckland,Maori,12+,68,Masked,Masked,61,40,16,7,>95%,>95%,66%,44%
139400,Remuera West,Auckland,Pacific Peoples,12+,70,58,57,54,33,11,Masked,83%,81%,61%,18%
139500,Blockhouse Bay East,Auckland,Maori,12+,68,54,53,48,21,11,Masked,79%,78%,44%,27%
139500,Blockhouse Bay East,Auckland,Pacific Peoples,12+,171,153,152,145,111,49,20,89%,89%,77%,41%
139600,Lynfield North,Auckland,Maori,12+,111,98,96,84,49,19,9,88%,86%,58%,47%
139600,Lynfield North,Auckland,Pacific Peoples,12+,204,174,173,155,113,51,15,85%,85%,73%,29%
139700,Mount Roskill North,Auckland,Maori,12+,173,157,153,145,89,32,11,91%,88%,61%,34%
139700,Mount Roskill North,Auckland,Pacific Peoples,12+,361,315,309,298,172,68,19,87%,86%,58%,28%
139700,Mount Roskill North,Auckland,Pacific Peoples,5-11,51,21,Masked,NA,NA,NA,NA,41%,10%,NA,NA
139800,Mount Roskill White Swan,Auckland,Maori,12+,149,134,134,127,76,27,11,90%,90%,60%,41%
139800,Mount Roskill White Swan,Auckland,Pacific Peoples,12+,561,481,470,449,238,73,22,86%,84%,53%,30%
139800,Mount Roskill White Swan,Auckland,Pacific Peoples,5-11,60,25,8,NA,NA,NA,NA,42%,13%,NA,NA
139900,Mount Eden South,Auckland,Maori,12+,135,127,125,113,94,28,14,94%,93%,83%,50%
139900,Mount Eden South,Auckland,Pacific Peoples,12+,91,85,85,79,54,23,10,93%,93%,68%,43%
140000,Remuera Waitaramoa,Auckland,Maori,12+,106,Masked,Masked,92,63,24,12,>95%,>95%,68%,50%
140000,Remuera Waitaramoa,Auckland,Pacific Peoples,12+,43,Masked,40,39,27,14,Masked,>95%,93%,69%,36%
140100,Orakei East,Auckland,Maori,12+,671,607,597,551,342,160,41,90%,89%,62%,26%
140100,Orakei East,Auckland,Maori,5-11,115,56,32,NA,NA,NA,NA,49%,28%,NA,NA
140100,Orakei East,Auckland,Pacific Peoples,12+,121,110,109,100,54,20,11,91%,90%,54%,55%
140200,Epsom Central-North,Auckland,Maori,12+,76,70,70,66,48,17,Masked,92%,92%,73%,29%
140200,Epsom Central-North,Auckland,Pacific Peoples,12+,74,Masked,Masked,67,41,16,9,>95%,>95%,61%,56%
140300,Mount St John,Auckland,Maori,12+,212,195,188,179,114,23,10,92%,89%,64%,43%
140300,Mount St John,Auckland,Pacific Peoples,12+,115,103,101,95,54,21,8,90%,88%,57%,38%
140400,Mount Roskill Central North,Auckland,Maori,12+,135,111,109,99,65,30,Masked,82%,81%,66%,13%
140400,Mount Roskill Central North,Auckland,Pacific Peoples,12+,447,391,387,355,202,75,13,87%,87%,57%,17%
140400,Mount Roskill Central North,Auckland,Pacific Peoples,5-11,59,20,Masked,NA,NA,NA,NA,34%,7%,NA,NA
140500,Remuera North,Auckland,Maori,12+,57,Masked,54,49,39,11,Masked,>95%,95%,80%,36%
140500,Remuera North,Auckland,Pacific Peoples,12+,48,Masked,Masked,43,30,12,6,>95%,>95%,70%,50%
140600,Three Kings West,Auckland,Maori,12+,187,161,154,144,84,37,12,86%,82%,58%,32%
140600,Three Kings West,Auckland,Pacific Peoples,12+,459,406,396,361,190,65,14,88%,86%,53%,22%
140600,Three Kings West,Auckland,Pacific Peoples,5-11,87,35,16,NA,NA,NA,NA,40%,18%,NA,NA
140700,Mount Roskill Central South,Auckland,Maori,12+,141,122,119,106,45,20,Masked,87%,84%,42%,25%
140700,Mount Roskill Central South,Auckland,Maori,5-11,41,14,Masked,NA,NA,NA,NA,34%,10%,NA,NA
140700,Mount Roskill Central South,Auckland,Pacific Peoples,12+,554,484,474,433,232,73,17,87%,86%,54%,23%
140700,Mount Roskill Central South,Auckland,Pacific Peoples,5-11,95,46,19,NA,NA,NA,NA,48%,20%,NA,NA
140800,Epsom Central-South,Auckland,Maori,12+,85,80,79,69,47,21,9,94%,93%,68%,43%
140800,Epsom Central-South,Auckland,Pacific Peoples,12+,110,99,97,89,66,28,12,90%,88%,74%,43%
140900,Lynfield South,Auckland,Maori,12+,125,118,115,104,69,27,12,94%,92%,66%,44%
140900,Lynfield South,Auckland,Pacific Peoples,12+,301,274,273,244,165,54,17,91%,91%,68%,31%
141000,Remuera South,Auckland,Maori,12+,98,92,92,85,58,24,12,94%,94%,68%,50%
141000,Remuera South,Auckland,Pacific Peoples,12+,117,109,107,97,66,25,10,93%,91%,68%,40%
141100,Mission Bay,Auckland,Maori,12+,114,94,94,92,70,26,15,82%,82%,76%,58%
141100,Mission Bay,Auckland,Pacific Peoples,12+,70,Masked,Masked,60,42,17,6,>95%,>95%,70%,35%
141200,Three Kings East,Auckland,Maori,12+,60,50,49,44,34,15,7,83%,82%,77%,47%
141200,Three Kings East,Auckland,Pacific Peoples,12+,57,47,47,46,36,14,Masked,82%,82%,78%,7%
141300,Mount Roskill South,Auckland,Maori,12+,88,Masked,82,78,42,17,11,>95%,93%,54%,65%
141300,Mount Roskill South,Auckland,Pacific Peoples,12+,215,190,186,175,117,39,14,88%,87%,67%,36%
141500,Epsom East,Auckland,Maori,12+,115,97,96,88,60,17,7,84%,83%,68%,41%
141500,Epsom East,Auckland,Pacific Peoples,12+,117,98,98,95,71,30,11,84%,84%,75%,37%
141600,Remuera Waiata,Auckland,Maori,12+,56,49,49,44,34,17,9,88%,88%,77%,53%
141700,Epsom South,Auckland,Maori,12+,113,Masked,107,94,60,20,14,>95%,95%,64%,70%
141700,Epsom South,Auckland,Pacific Peoples,12+,55,47,46,44,32,7,Masked,85%,84%,73%,29%
141800,Kohimarama,Auckland,Maori,12+,87,81,80,75,53,19,8,93%,92%,71%,42%
141900,Meadowbank West,Auckland,Maori,12+,128,119,116,103,67,30,15,93%,91%,65%,50%
141900,Meadowbank West,Auckland,Pacific Peoples,12+,122,107,106,99,63,22,Masked,88%,87%,64%,14%
142000,Hillsborough North (Auckland),Auckland,Maori,12+,111,101,97,95,50,20,8,91%,87%,53%,40%
142000,Hillsborough North (Auckland),Auckland,Pacific Peoples,12+,325,297,291,266,168,60,17,91%,90%,63%,28%
142000,Hillsborough North (Auckland),Auckland,Pacific Peoples,5-11,45,23,10,NA,NA,NA,NA,51%,22%,NA,NA
142100,Hillsborough West (Auckland),Auckland,Maori,12+,120,106,104,100,51,12,6,88%,87%,51%,50%
142100,Hillsborough West (Auckland),Auckland,Pacific Peoples,12+,289,261,259,242,148,51,15,90%,90%,61%,29%
142200,Greenlane North,Auckland,Maori,12+,124,Masked,Masked,110,74,22,9,>95%,>95%,67%,41%
142200,Greenlane North,Auckland,Pacific Peoples,12+,109,Masked,102,95,62,19,6,>95%,94%,65%,32%
142300,Waikowhai North,Auckland,Maori,12+,204,169,165,152,78,24,11,83%,81%,51%,46%
142300,Waikowhai North,Auckland,Maori,5-11,49,16,Masked,NA,NA,NA,NA,33%,10%,NA,NA
142300,Waikowhai North,Auckland,Pacific Peoples,12+,935,819,807,737,434,148,42,88%,86%,59%,28%
142300,Waikowhai North,Auckland,Pacific Peoples,5-11,134,65,27,NA,NA,NA,NA,49%,20%,NA,NA
142400,Remuera East,Auckland,Maori,12+,68,58,57,49,39,18,9,85%,84%,80%,50%
142500,Waikowhai South,Auckland,Maori,12+,68,59,59,55,36,13,6,87%,87%,65%,46%
142500,Waikowhai South,Auckland,Pacific Peoples,12+,138,127,125,121,71,25,12,92%,91%,59%,48%
142600,Royal Oak West (Auckland),Auckland,Maori,12+,119,106,103,100,53,25,14,89%,87%,53%,56%
142600,Royal Oak West (Auckland),Auckland,Pacific Peoples,12+,168,152,151,139,103,49,22,90%,90%,74%,45%
142700,Saint Heliers West,Auckland,Maori,12+,80,Masked,76,66,48,19,11,>95%,95%,73%,58%
142700,Saint Heliers West,Auckland,Pacific Peoples,12+,44,40,39,35,20,10,Masked,91%,89%,57%,50%
142800,One Tree Hill,Auckland,Maori,12+,252,229,226,202,123,46,15,91%,90%,61%,33%
142800,One Tree Hill,Auckland,Maori,5-11,56,27,15,NA,NA,NA,NA,48%,27%,NA,NA
142800,One Tree Hill,Auckland,Pacific Peoples,12+,392,353,346,317,180,61,18,90%,88%,57%,30%
142800,One Tree Hill,Auckland,Pacific Peoples,5-11,64,26,16,NA,NA,NA,NA,41%,25%,NA,NA
142900,Hillsborough East (Auckland),Auckland,Maori,12+,85,79,78,72,34,9,Masked,93%,92%,47%,11%
142900,Hillsborough East (Auckland),Auckland,Pacific Peoples,12+,184,172,168,153,92,36,9,93%,91%,60%,25%
143000,Saint Heliers North,Auckland,Maori,12+,72,Masked,Masked,63,47,23,13,>95%,>95%,75%,57%
143100,Remuera Abbotts Park,Auckland,Maori,12+,146,135,132,114,71,16,Masked,92%,90%,62%,25%
143100,Remuera Abbotts Park,Auckland,Pacific Peoples,12+,77,67,67,63,51,17,Masked,87%,87%,81%,29%
143200,Meadowbank East,Auckland,Maori,12+,119,112,111,100,73,16,11,94%,93%,73%,69%
143200,Meadowbank East,Auckland,Pacific Peoples,12+,67,60,59,56,45,17,Masked,90%,88%,80%,29%
143300,Ellerslie Central,Auckland,Maori,12+,184,163,159,145,104,36,13,89%,86%,72%,36%
143300,Ellerslie Central,Auckland,Pacific Peoples,12+,151,134,131,127,92,32,8,89%,87%,72%,25%
143400,Royal Oak East (Auckland),Auckland,Maori,12+,132,Masked,Masked,119,86,35,11,>95%,>95%,72%,31%
143400,Royal Oak East (Auckland),Auckland,Pacific Peoples,12+,232,201,198,187,120,56,13,87%,85%,64%,23%
143500,Saint Heliers South,Auckland,Maori,12+,107,97,97,88,61,34,7,91%,91%,69%,21%
143500,Saint Heliers South,Auckland,Pacific Peoples,12+,78,73,72,68,47,16,7,94%,92%,69%,44%
143600,Hillsborough South (Auckland),Auckland,Maori,12+,122,104,103,98,54,23,9,85%,84%,55%,39%
143600,Hillsborough South (Auckland),Auckland,Pacific Peoples,12+,169,154,152,141,92,31,7,91%,90%,65%,23%
143700,Saint Johns West,Auckland,Maori,12+,85,78,78,72,46,15,Masked,92%,92%,64%,20%
143700,Saint Johns West,Auckland,Pacific Peoples,12+,87,78,78,66,47,14,Masked,90%,90%,71%,36%
143800,Greenlane South,Auckland,Maori,12+,211,185,181,170,101,35,16,88%,86%,59%,46%
143800,Greenlane South,Auckland,Pacific Peoples,12+,311,277,273,253,155,51,19,89%,88%,61%,37%
143800,Greenlane South,Auckland,Pacific Peoples,5-11,52,22,11,NA,NA,NA,NA,42%,21%,NA,NA
143900,Remuera Waiatarua,Auckland,Maori,12+,67,63,61,55,33,7,Masked,94%,91%,60%,71%
143900,Remuera Waiatarua,Auckland,Pacific Peoples,12+,66,Masked,60,55,36,12,Masked,>95%,91%,65%,33%
144000,Glendowie North,Auckland,Maori,12+,100,90,89,80,61,21,8,90%,89%,76%,38%
144000,Glendowie North,Auckland,Pacific Peoples,12+,48,44,44,39,23,8,Masked,92%,92%,59%,25%
144100,Onehunga West,Auckland,Maori,12+,284,258,256,243,145,52,18,91%,90%,60%,35%
144100,Onehunga West,Auckland,Maori,5-11,40,19,11,NA,NA,NA,NA,48%,28%,NA,NA
144100,Onehunga West,Auckland,Pacific Peoples,12+,421,383,374,339,230,100,32,91%,89%,68%,32%
144100,Onehunga West,Auckland,Pacific Peoples,5-11,47,30,14,NA,NA,NA,NA,64%,30%,NA,NA
144300,Onehunga North,Auckland,Maori,12+,239,220,216,199,138,50,22,92%,90%,69%,44%
144300,Onehunga North,Auckland,Pacific Peoples,12+,514,464,456,426,256,82,25,90%,89%,60%,30%
144300,Onehunga North,Auckland,Pacific Peoples,5-11,80,34,16,NA,NA,NA,NA,42%,20%,NA,NA
144400,Ellerslie East,Auckland,Maori,12+,112,98,97,88,59,23,10,88%,87%,67%,43%
144400,Ellerslie East,Auckland,Pacific Peoples,12+,148,138,135,122,69,30,Masked,93%,91%,57%,13%
144500,Saint Johns East,Auckland,Maori,12+,189,166,165,150,85,24,12,88%,87%,57%,50%
144500,Saint Johns East,Auckland,Pacific Peoples,12+,175,Masked,163,149,95,37,15,>95%,93%,64%,41%
144600,Oneroa West,Auckland,Maori,12+,94,85,84,78,44,17,Masked,90%,89%,56%,29%
144700,Glen Innes West,Auckland,Maori,12+,602,525,499,441,212,72,20,87%,83%,48%,28%
144700,Glen Innes West,Auckland,Maori,5-11,151,63,35,NA,NA,NA,NA,42%,23%,NA,NA
144700,Glen Innes West,Auckland,Pacific Peoples,12+,"1,270","1,091","1,069",970,469,180,28,86%,84%,48%,16%
144700,Glen Innes West,Auckland,Pacific Peoples,5-11,208,100,42,NA,NA,NA,NA,48%,20%,NA,NA
144800,Ellerslie South,Auckland,Maori,12+,112,Masked,Masked,96,64,25,Masked,>95%,>95%,67%,20%
144800,Ellerslie South,Auckland,Pacific Peoples,12+,107,Masked,98,90,65,27,8,>95%,92%,72%,30%
144900,Stonefields West,Auckland,Maori,12+,48,44,44,40,29,8,Masked,92%,92%,72%,62%
145000,Onehunga Central,Auckland,Maori,12+,264,228,225,211,134,53,21,86%,85%,64%,40%
145000,Onehunga Central,Auckland,Pacific Peoples,12+,551,502,497,471,321,109,33,91%,90%,68%,30%
145000,Onehunga Central,Auckland,Pacific Peoples,5-11,70,36,17,NA,NA,NA,NA,51%,24%,NA,NA
145100,Glendowie South,Auckland,Maori,12+,192,175,172,148,87,32,14,91%,90%,59%,44%
145100,Glendowie South,Auckland,Pacific Peoples,12+,164,147,146,133,78,28,15,90%,89%,59%,54%
145200,Oranga,Auckland,Maori,12+,355,308,301,270,149,46,14,87%,85%,55%,30%
145200,Oranga,Auckland,Maori,5-11,64,37,22,NA,NA,NA,NA,58%,34%,NA,NA
145200,Oranga,Auckland,Pacific Peoples,12+,"1,063",943,924,849,452,169,41,89%,87%,53%,24%
145200,Oranga,Auckland,Pacific Peoples,5-11,154,72,22,NA,NA,NA,NA,47%,14%,NA,NA
145300,Mount Wellington North West,Auckland,Maori,12+,134,112,111,104,60,24,12,84%,83%,58%,50%
145300,Mount Wellington North West,Auckland,Pacific Peoples,12+,177,158,157,145,93,24,6,89%,89%,64%,25%
145400,Panmure Glen Innes Industrial,Auckland,Maori,12+,71,61,59,56,26,13,Masked,86%,83%,46%,31%
145400,Panmure Glen Innes Industrial,Auckland,Pacific Peoples,12+,65,54,53,49,32,12,Masked,83%,82%,65%,8%
145500,Onehunga-Te Papapa Industrial,Auckland,Maori,12+,126,109,107,103,65,30,10,87%,85%,63%,33%
145500,Onehunga-Te Papapa Industrial,Auckland,Pacific Peoples,12+,170,146,138,129,70,21,Masked,86%,81%,54%,5%
145600,Te Papapa,Auckland,Maori,12+,309,273,266,243,144,50,18,88%,86%,59%,36%
145600,Te Papapa,Auckland,Maori,5-11,44,24,9,NA,NA,NA,NA,55%,20%,NA,NA
145600,Te Papapa,Auckland,Pacific Peoples,12+,636,578,573,524,309,117,31,91%,90%,59%,26%
145600,Te Papapa,Auckland,Pacific Peoples,5-11,102,57,28,NA,NA,NA,NA,56%,27%,NA,NA
145700,Stonefields East,Auckland,Pacific Peoples,12+,40,Masked,Masked,41,27,6,Masked,>95%,>95%,66%,50%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Maori,12+,631,547,523,464,242,74,15,87%,83%,52%,20%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Maori,5-11,138,51,31,NA,NA,NA,NA,37%,22%,NA,NA
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Pacific Peoples,12+,"1,353","1,214","1,180","1,067",539,163,50,90%,87%,51%,31%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Pacific Peoples,5-11,242,124,47,NA,NA,NA,NA,51%,19%,NA,NA
145900,Penrose,Auckland,Maori,12+,74,59,58,58,38,15,Masked,80%,78%,66%,27%
145900,Penrose,Auckland,Pacific Peoples,12+,109,89,86,80,50,21,Masked,82%,79%,62%,14%
146000,Mount Wellington North East,Auckland,Maori,12+,122,108,107,100,64,14,Masked,89%,88%,64%,36%
146000,Mount Wellington North East,Auckland,Pacific Peoples,12+,150,142,139,127,70,18,Masked,95%,93%,55%,28%
146100,Mangere Bridge Ambury,Counties Manukau,Maori,12+,440,389,380,341,211,87,22,88%,86%,62%,25%
146100,Mangere Bridge Ambury,Counties Manukau,Maori,5-11,83,44,27,NA,NA,NA,NA,53%,33%,NA,NA
146100,Mangere Bridge Ambury,Counties Manukau,Pacific Peoples,12+,700,623,619,574,351,140,29,89%,88%,61%,21%
146100,Mangere Bridge Ambury,Counties Manukau,Pacific Peoples,5-11,103,57,17,NA,NA,NA,NA,55%,17%,NA,NA
146200,Mount Wellington Ferndale,Auckland,Maori,12+,342,301,298,273,150,44,9,88%,87%,55%,20%
146200,Mount Wellington Ferndale,Auckland,Maori,5-11,57,22,9,NA,NA,NA,NA,39%,16%,NA,NA
146200,Mount Wellington Ferndale,Auckland,Pacific Peoples,12+,660,594,587,553,320,129,37,90%,89%,58%,29%
146200,Mount Wellington Ferndale,Auckland,Pacific Peoples,5-11,98,38,16,NA,NA,NA,NA,39%,16%,NA,NA
146300,Point England,Auckland,Maori,12+,877,737,710,626,293,117,31,84%,81%,47%,26%
146300,Point England,Auckland,Maori,5-11,203,56,29,NA,NA,NA,NA,28%,14%,NA,NA
146300,Point England,Auckland,Pacific Peoples,12+,"1,914","1,678","1,643","1,501",740,277,66,88%,86%,49%,24%
146300,Point England,Auckland,Pacific Peoples,5-11,297,142,51,NA,NA,NA,NA,48%,17%,NA,NA
146400,Bucklands Beach North,Counties Manukau,Maori,12+,58,52,52,50,33,17,7,90%,90%,66%,41%
146400,Bucklands Beach North,Counties Manukau,Pacific Peoples,12+,50,39,39,39,23,7,NA,78%,78%,59%,0%
146500,Mount Wellington East,Auckland,Maori,12+,205,176,170,152,79,22,8,86%,83%,52%,36%
146500,Mount Wellington East,Auckland,Pacific Peoples,12+,482,427,421,389,228,67,19,89%,87%,59%,28%
146500,Mount Wellington East,Auckland,Pacific Peoples,5-11,73,28,8,NA,NA,NA,NA,38%,11%,NA,NA
146600,Mount Wellington West,Auckland,Maori,12+,321,282,276,250,121,28,12,88%,86%,48%,43%
146600,Mount Wellington West,Auckland,Maori,5-11,52,30,10,NA,NA,NA,NA,58%,19%,NA,NA
146600,Mount Wellington West,Auckland,Pacific Peoples,12+,614,560,553,507,327,107,28,91%,90%,64%,26%
146600,Mount Wellington West,Auckland,Pacific Peoples,5-11,86,56,25,NA,NA,NA,NA,65%,29%,NA,NA
146700,Panmure West,Auckland,Pacific Peoples,12+,52,45,43,43,22,5,NA,87%,83%,51%,0%
146800,Mangere Bridge,Counties Manukau,Maori,12+,453,407,402,370,235,105,41,90%,89%,64%,39%
146800,Mangere Bridge,Counties Manukau,Maori,5-11,78,42,17,NA,NA,NA,NA,54%,22%,NA,NA
146800,Mangere Bridge,Counties Manukau,Pacific Peoples,12+,728,641,629,583,369,135,43,88%,86%,63%,32%
146800,Mangere Bridge,Counties Manukau,Pacific Peoples,5-11,100,54,22,NA,NA,NA,NA,54%,22%,NA,NA
146900,Oneroa East-Palm Beach,Auckland,Maori,12+,66,56,56,55,28,13,7,85%,85%,51%,54%
147000,Tamaki,Auckland,Maori,12+,747,636,610,561,293,130,45,85%,82%,52%,35%
147000,Tamaki,Auckland,Maori,5-11,142,44,16,NA,NA,NA,NA,31%,11%,NA,NA
147000,Tamaki,Auckland,Pacific Peoples,12+,"1,317","1,139","1,115","1,024",531,189,44,86%,85%,52%,23%
147000,Tamaki,Auckland,Pacific Peoples,5-11,215,94,40,NA,NA,NA,NA,44%,19%,NA,NA
147100,Panmure East,Auckland,Maori,12+,361,321,311,291,156,62,22,89%,86%,54%,35%
147100,Panmure East,Auckland,Maori,5-11,58,18,9,NA,NA,NA,NA,31%,16%,NA,NA
147100,Panmure East,Auckland,Pacific Peoples,12+,564,505,493,451,251,111,20,90%,87%,56%,18%
147100,Panmure East,Auckland,Pacific Peoples,5-11,64,27,8,NA,NA,NA,NA,42%,12%,NA,NA
147200,Mount Wellington Central,Auckland,Maori,12+,424,375,365,342,204,87,21,88%,86%,60%,24%
147200,Mount Wellington Central,Auckland,Maori,5-11,57,29,9,NA,NA,NA,NA,51%,16%,NA,NA
147200,Mount Wellington Central,Auckland,Pacific Peoples,12+,697,614,607,566,335,128,34,88%,87%,59%,27%
147200,Mount Wellington Central,Auckland,Pacific Peoples,5-11,90,49,21,NA,NA,NA,NA,54%,23%,NA,NA
147500,Mangere Mountain View,Counties Manukau,Maori,12+,600,529,512,466,265,119,37,88%,85%,57%,31%
147500,Mangere Mountain View,Counties Manukau,Maori,5-11,116,50,25,NA,NA,NA,NA,43%,22%,NA,NA
147500,Mangere Mountain View,Counties Manukau,Pacific Peoples,12+,"1,574","1,346","1,318","1,192",629,221,59,86%,84%,53%,27%
147500,Mangere Mountain View,Counties Manukau,Pacific Peoples,5-11,254,131,47,NA,NA,NA,NA,52%,19%,NA,NA
147600,Surfdale,Auckland,Maori,12+,191,169,165,151,83,47,15,88%,86%,55%,32%
147800,Half Moon Bay West,Counties Manukau,Maori,12+,85,77,76,70,42,16,6,91%,89%,60%,38%
147800,Half Moon Bay West,Counties Manukau,Pacific Peoples,12+,68,58,58,54,37,14,Masked,85%,85%,69%,36%
147900,Auckland Airport,Counties Manukau,Maori,12+,262,223,218,201,103,46,15,85%,83%,51%,33%
147900,Auckland Airport,Counties Manukau,Maori,5-11,56,12,6,NA,NA,NA,NA,21%,11%,NA,NA
147900,Auckland Airport,Counties Manukau,Pacific Peoples,12+,96,86,82,78,46,13,Masked,90%,85%,59%,31%
148000,Eastern Beach,Counties Manukau,Maori,12+,48,43,43,38,24,13,Masked,90%,90%,63%,31%
148000,Eastern Beach,Counties Manukau,Pacific Peoples,12+,44,Masked,Masked,38,21,11,Masked,>95%,>95%,55%,18%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Maori,12+,144,136,134,121,71,27,10,94%,93%,59%,37%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Pacific Peoples,12+,112,98,97,88,56,19,7,88%,87%,64%,37%
148200,Favona North,Counties Manukau,Maori,12+,345,287,277,252,137,53,18,83%,80%,54%,34%
148200,Favona North,Counties Manukau,Maori,5-11,76,23,Masked,NA,NA,NA,NA,30%,5%,NA,NA
148200,Favona North,Counties Manukau,Pacific Peoples,12+,"1,671","1,448","1,431","1,311",761,293,54,87%,86%,58%,18%
148200,Favona North,Counties Manukau,Pacific Peoples,5-11,231,107,37,NA,NA,NA,NA,46%,16%,NA,NA
148400,Farm Cove,Counties Manukau,Maori,12+,58,Masked,Masked,51,41,18,Masked,>95%,>95%,80%,28%
148400,Farm Cove,Counties Manukau,Pacific Peoples,12+,45,39,39,39,27,7,Masked,87%,87%,69%,43%
148500,Mangere North,Counties Manukau,Maori,12+,311,260,252,235,96,30,6,84%,81%,41%,20%
148500,Mangere North,Counties Manukau,Maori,5-11,45,13,Masked,NA,NA,NA,NA,29%,11%,NA,NA
148500,Mangere North,Counties Manukau,Pacific Peoples,12+,"1,311","1,139","1,119","1,014",550,191,37,87%,85%,54%,19%
148500,Mangere North,Counties Manukau,Pacific Peoples,5-11,214,98,48,NA,NA,NA,NA,46%,22%,NA,NA
148600,Favona West,Counties Manukau,Maori,12+,381,342,326,284,119,40,15,90%,86%,42%,38%
148600,Favona West,Counties Manukau,Maori,5-11,87,31,13,NA,NA,NA,NA,36%,15%,NA,NA
148600,Favona West,Counties Manukau,Pacific Peoples,12+,"2,032","1,810","1,777","1,626",932,281,60,89%,87%,57%,21%
148600,Favona West,Counties Manukau,Pacific Peoples,5-11,366,173,76,NA,NA,NA,NA,47%,21%,NA,NA
148700,Ostend,Auckland,Maori,12+,160,144,141,130,75,38,13,90%,88%,58%,34%
148700,Ostend,Auckland,Pacific Peoples,12+,49,45,45,44,26,10,Masked,92%,92%,59%,20%
148800,Half Moon Bay North East,Counties Manukau,Pacific Peoples,12+,49,43,42,38,25,9,Masked,88%,86%,66%,11%
148900,Mangere West,Counties Manukau,Maori,12+,605,484,463,423,209,76,26,80%,77%,49%,34%
148900,Mangere West,Counties Manukau,Maori,5-11,144,46,18,NA,NA,NA,NA,32%,12%,NA,NA
148900,Mangere West,Counties Manukau,Pacific Peoples,12+,"2,681","2,315","2,271","2,086","1,091",380,70,86%,85%,52%,18%
148900,Mangere West,Counties Manukau,Pacific Peoples,5-11,431,198,72,NA,NA,NA,NA,46%,17%,NA,NA
149000,Pakuranga West,Counties Manukau,Maori,12+,423,368,362,336,190,63,21,87%,86%,57%,33%
149000,Pakuranga West,Counties Manukau,Maori,5-11,79,34,14,NA,NA,NA,NA,43%,18%,NA,NA
149000,Pakuranga West,Counties Manukau,Pacific Peoples,12+,505,454,446,414,230,74,31,90%,88%,56%,42%
149000,Pakuranga West,Counties Manukau,Pacific Peoples,5-11,73,38,13,NA,NA,NA,NA,52%,18%,NA,NA
149100,Mount Wellington South West,Auckland,Maori,12+,338,296,287,262,131,37,Masked,88%,85%,50%,14%
149100,Mount Wellington South West,Auckland,Maori,5-11,64,22,Masked,NA,NA,NA,NA,34%,8%,NA,NA
149100,Mount Wellington South West,Auckland,Pacific Peoples,12+,730,646,639,587,332,109,20,88%,88%,57%,18%
149100,Mount Wellington South West,Auckland,Pacific Peoples,5-11,100,50,30,NA,NA,NA,NA,50%,30%,NA,NA
149200,Sunnyhills East,Counties Manukau,Maori,12+,142,Masked,Masked,121,62,23,8,>95%,>95%,51%,35%
149200,Sunnyhills East,Counties Manukau,Pacific Peoples,12+,78,69,69,66,44,15,Masked,88%,88%,67%,33%
149300,Half Moon Bay South East,Counties Manukau,Maori,12+,161,141,138,119,71,18,8,88%,86%,60%,44%
149300,Half Moon Bay South East,Counties Manukau,Pacific Peoples,12+,162,141,141,131,82,20,8,87%,87%,63%,40%
