SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
149500,Mount Wellington South East,Auckland,Pacific Peoples,5-11,237,90,Masked,NA,NA,38%,<5%,NA
149700,Bucklands Beach South,Counties Manukau,Maori,12+,99,94,93,66,37,95%,94%,56%
149700,Bucklands Beach South,Counties Manukau,Pacific Peoples,12+,101,90,90,68,45,89%,89%,66%
149800,Pakuranga Central,Counties Manukau,Maori,12+,256,Masked,234,181,99,>95%,91%,55%
149800,Pakuranga Central,Counties Manukau,Maori,5-11,63,19,Masked,NA,NA,30%,<5%,NA
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,12+,349,325,321,261,176,93%,92%,67%
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,5-11,46,16,Masked,NA,NA,35%,9%,NA
149900,Awhitu,Counties Manukau,Maori,12+,262,219,212,161,107,84%,81%,66%
149900,Awhitu,Counties Manukau,Maori,5-11,50,11,0,NA,NA,22%,<5%,NA
149900,Awhitu,Counties Manukau,Pacific Peoples,12+,52,44,44,38,24,85%,85%,63%
150000,Harania North,Counties Manukau,Maori,12+,411,371,352,247,118,90%,86%,48%
150000,Harania North,Counties Manukau,Maori,5-11,124,28,6,NA,NA,23%,<5%,NA
150000,Harania North,Counties Manukau,Pacific Peoples,12+,"2,703","2,561","2,479","1,947","1,025",95%,92%,53%
150000,Harania North,Counties Manukau,Pacific Peoples,5-11,469,226,8,NA,NA,48%,<5%,NA
150100,Otahuhu Central,Auckland,Maori,12+,296,266,257,211,103,90%,87%,49%
150100,Otahuhu Central,Auckland,Pacific Peoples,12+,595,Masked,Masked,493,287,>95%,>95%,58%
150100,Otahuhu Central,Auckland,Pacific Peoples,5-11,72,45,Masked,NA,NA,62%,<5%,NA
150200,Mangere Central,Counties Manukau,Maori,12+,469,427,413,290,156,91%,88%,54%
150200,Mangere Central,Counties Manukau,Maori,5-11,101,32,Masked,NA,NA,32%,<5%,NA
150200,Mangere Central,Counties Manukau,Pacific Peoples,12+,"2,148","2,006","1,954","1,534",878,93%,91%,57%
150200,Mangere Central,Counties Manukau,Pacific Peoples,5-11,402,170,18,NA,NA,42%,<5%,NA
150300,Otahuhu North,Auckland,Maori,12+,405,340,327,236,115,84%,81%,49%
150300,Otahuhu North,Auckland,Maori,5-11,76,28,Masked,NA,NA,37%,<5%,NA
150300,Otahuhu North,Auckland,Pacific Peoples,12+,"1,649",Masked,Masked,"1,289",706,>95%,>95%,55%
150300,Otahuhu North,Auckland,Pacific Peoples,5-11,365,195,19,NA,NA,53%,5%,NA
150400,Howick West,Counties Manukau,Maori,12+,151,Masked,Masked,109,63,>95%,>95%,58%
150400,Howick West,Counties Manukau,Pacific Peoples,12+,131,Masked,Masked,106,75,>95%,>95%,71%
150500,Pakuranga Heights North West,Counties Manukau,Maori,12+,219,195,188,126,53,89%,86%,42%
150500,Pakuranga Heights North West,Counties Manukau,Maori,5-11,52,20,Masked,NA,NA,38%,10%,NA
150500,Pakuranga Heights North West,Counties Manukau,Pacific Peoples,12+,217,199,193,156,103,92%,89%,66%
150600,Mellons Bay,Counties Manukau,Maori,12+,97,92,91,73,50,95%,94%,68%
150600,Mellons Bay,Counties Manukau,Pacific Peoples,12+,44,36,36,32,24,82%,82%,75%
150700,Pakuranga Heights East,Counties Manukau,Maori,12+,244,222,217,175,99,91%,89%,57%
150700,Pakuranga Heights East,Counties Manukau,Pacific Peoples,12+,218,Masked,Masked,165,100,>95%,>95%,61%
150700,Pakuranga Heights East,Counties Manukau,Pacific Peoples,5-11,49,29,7,NA,NA,59%,14%,NA
150800,Sutton Park,Counties Manukau,Maori,12+,425,376,363,258,137,88%,85%,53%
150800,Sutton Park,Counties Manukau,Maori,5-11,90,38,Masked,NA,NA,42%,<5%,NA
150800,Sutton Park,Counties Manukau,Pacific Peoples,12+,"2,439","2,295","2,253","1,794","1,003",94%,92%,56%
150800,Sutton Park,Counties Manukau,Pacific Peoples,5-11,456,225,12,NA,NA,49%,<5%,NA
150900,Otahuhu East,Auckland,Maori,12+,266,244,236,182,96,92%,89%,53%
150900,Otahuhu East,Auckland,Maori,5-11,54,13,Masked,NA,NA,24%,6%,NA
150900,Otahuhu East,Auckland,Pacific Peoples,12+,897,851,837,694,365,95%,93%,53%
150900,Otahuhu East,Auckland,Pacific Peoples,5-11,133,50,Masked,NA,NA,38%,<5%,NA
151000,Mangere South,Counties Manukau,Maori,12+,339,311,302,220,100,92%,89%,45%
151000,Mangere South,Counties Manukau,Maori,5-11,80,23,Masked,NA,NA,29%,6%,NA
151000,Mangere South,Counties Manukau,Pacific Peoples,12+,"1,907","1,753","1,710","1,387",765,92%,90%,55%
151000,Mangere South,Counties Manukau,Pacific Peoples,5-11,291,134,Masked,NA,NA,46%,<5%,NA
151100,Onetangi,Auckland,Maori,12+,99,89,87,64,38,90%,88%,59%
151200,Harania South,Counties Manukau,Maori,12+,444,385,373,294,145,87%,84%,49%
151200,Harania South,Counties Manukau,Maori,5-11,96,28,Masked,NA,NA,29%,<5%,NA
151200,Harania South,Counties Manukau,Pacific Peoples,12+,"1,873",Masked,"1,756","1,379",784,>95%,94%,57%
151200,Harania South,Counties Manukau,Pacific Peoples,5-11,333,150,9,NA,NA,45%,<5%,NA
151300,Highland Park (Auckland),Counties Manukau,Maori,12+,149,Masked,138,115,74,>95%,93%,64%
151300,Highland Park (Auckland),Counties Manukau,Pacific Peoples,12+,175,Masked,Masked,125,76,>95%,>95%,61%
151400,Otahuhu South West,Auckland,Maori,12+,517,450,432,347,205,87%,84%,59%
151400,Otahuhu South West,Auckland,Maori,5-11,75,17,Masked,NA,NA,23%,<5%,NA
151400,Otahuhu South West,Auckland,Pacific Peoples,12+,"1,519",Masked,"1,432","1,179",662,>95%,94%,56%
151400,Otahuhu South West,Auckland,Pacific Peoples,5-11,252,119,16,NA,NA,47%,6%,NA
151500,Pakuranga Heights South West,Counties Manukau,Maori,12+,242,229,225,169,98,95%,93%,58%
151500,Pakuranga Heights South West,Counties Manukau,Maori,5-11,62,23,Masked,NA,NA,37%,<5%,NA
151500,Pakuranga Heights South West,Counties Manukau,Pacific Peoples,12+,347,Masked,Masked,269,155,>95%,>95%,58%
151500,Pakuranga Heights South West,Counties Manukau,Pacific Peoples,5-11,66,33,Masked,NA,NA,50%,<5%,NA
151600,Mangere Mascot,Counties Manukau,Maori,12+,441,400,383,277,146,91%,87%,53%
151600,Mangere Mascot,Counties Manukau,Maori,5-11,85,18,Masked,NA,NA,21%,<5%,NA
151600,Mangere Mascot,Counties Manukau,Pacific Peoples,12+,"2,292","2,136","2,089","1,661",913,93%,91%,55%
151600,Mangere Mascot,Counties Manukau,Pacific Peoples,5-11,378,174,6,NA,NA,46%,<5%,NA
151700,Waiheke East,Auckland,Maori,12+,67,56,54,43,25,84%,81%,58%
151800,Massey Road West,Counties Manukau,Maori,12+,428,395,386,280,130,92%,90%,46%
151800,Massey Road West,Counties Manukau,Maori,5-11,77,22,Masked,NA,NA,29%,<5%,NA
151800,Massey Road West,Counties Manukau,Pacific Peoples,12+,"2,095","1,953","1,902","1,541",867,93%,91%,56%
151800,Massey Road West,Counties Manukau,Pacific Peoples,5-11,383,162,Masked,NA,NA,42%,<5%,NA
151900,Otahuhu South,Auckland,Maori,12+,436,395,383,306,172,91%,88%,56%
151900,Otahuhu South,Auckland,Maori,5-11,69,23,Masked,NA,NA,33%,<5%,NA
151900,Otahuhu South,Auckland,Pacific Peoples,12+,"1,421",Masked,"1,334","1,097",606,>95%,94%,55%
151900,Otahuhu South,Auckland,Pacific Peoples,5-11,274,141,14,NA,NA,51%,5%,NA
152000,Howick Central,Counties Manukau,Maori,12+,153,144,142,108,67,94%,93%,62%
152000,Howick Central,Counties Manukau,Pacific Peoples,12+,124,Masked,116,87,66,>95%,94%,76%
152100,Massey Road North,Counties Manukau,Maori,12+,421,371,357,266,143,88%,85%,54%
152100,Massey Road North,Counties Manukau,Maori,5-11,83,32,Masked,NA,NA,39%,<5%,NA
152100,Massey Road North,Counties Manukau,Pacific Peoples,12+,"1,521","1,441","1,417","1,151",668,95%,93%,58%
152100,Massey Road North,Counties Manukau,Pacific Peoples,5-11,263,129,11,NA,NA,49%,<5%,NA
152200,Botany Downs West,Counties Manukau,Maori,12+,95,Masked,88,70,45,>95%,93%,64%
152200,Botany Downs West,Counties Manukau,Pacific Peoples,12+,110,Masked,Masked,90,40,>95%,>95%,44%
152400,Howick East,Counties Manukau,Maori,12+,166,143,142,117,78,86%,86%,67%
152400,Howick East,Counties Manukau,Pacific Peoples,12+,83,Masked,75,66,44,>95%,90%,67%
152500,Burswood,Counties Manukau,Maori,12+,57,52,51,40,24,91%,89%,60%
152500,Burswood,Counties Manukau,Pacific Peoples,12+,88,Masked,83,72,55,>95%,94%,76%
152600,Massey Road South,Counties Manukau,Maori,12+,222,187,178,129,74,84%,80%,57%
152600,Massey Road South,Counties Manukau,Maori,5-11,59,14,0,NA,NA,24%,<5%,NA
152600,Massey Road South,Counties Manukau,Pacific Peoples,12+,"1,041",987,972,779,433,95%,93%,56%
152600,Massey Road South,Counties Manukau,Pacific Peoples,5-11,171,95,Masked,NA,NA,56%,<5%,NA
152800,Mangere South East,Counties Manukau,Maori,12+,360,332,321,253,142,92%,89%,56%
152800,Mangere South East,Counties Manukau,Maori,5-11,70,27,Masked,NA,NA,39%,<5%,NA
152800,Mangere South East,Counties Manukau,Pacific Peoples,12+,"1,893","1,781","1,750","1,411",813,94%,92%,58%
152800,Mangere South East,Counties Manukau,Pacific Peoples,5-11,276,126,Masked,NA,NA,46%,<5%,NA
152900,Botany Downs East,Counties Manukau,Maori,12+,67,Masked,Masked,50,36,>95%,>95%,72%
152900,Botany Downs East,Counties Manukau,Pacific Peoples,12+,74,Masked,Masked,56,41,>95%,>95%,73%
153000,Grange,Counties Manukau,Maori,12+,254,229,221,171,83,90%,87%,49%
153000,Grange,Counties Manukau,Maori,5-11,53,14,Masked,NA,NA,26%,<5%,NA
153000,Grange,Counties Manukau,Pacific Peoples,12+,"1,159",Masked,"1,084",850,467,>95%,94%,55%
153000,Grange,Counties Manukau,Pacific Peoples,5-11,223,93,Masked,NA,NA,42%,<5%,NA
153100,Golflands,Counties Manukau,Maori,12+,78,74,71,60,46,95%,91%,77%
153100,Golflands,Counties Manukau,Pacific Peoples,12+,67,Masked,Masked,57,42,>95%,>95%,74%
153200,Aorere North,Counties Manukau,Maori,12+,184,164,161,122,64,89%,88%,52%
153200,Aorere North,Counties Manukau,Pacific Peoples,12+,819,772,750,599,332,94%,92%,55%
153200,Aorere North,Counties Manukau,Pacific Peoples,5-11,130,49,6,NA,NA,38%,<5%,NA
153300,Mangere East,Counties Manukau,Maori,12+,355,Masked,332,247,129,>95%,94%,52%
153300,Mangere East,Counties Manukau,Maori,5-11,76,26,Masked,NA,NA,34%,<5%,NA
153300,Mangere East,Counties Manukau,Pacific Peoples,12+,"1,558",Masked,Masked,"1,223",747,>95%,>95%,61%
153300,Mangere East,Counties Manukau,Pacific Peoples,5-11,256,122,7,NA,NA,48%,<5%,NA
153400,Cockle Bay,Counties Manukau,Maori,12+,140,Masked,Masked,115,75,>95%,>95%,65%
153400,Cockle Bay,Counties Manukau,Pacific Peoples,12+,75,Masked,Masked,60,45,>95%,>95%,75%
153500,Otara West,Counties Manukau,Maori,12+,620,540,494,352,165,87%,80%,47%
153500,Otara West,Counties Manukau,Maori,5-11,165,47,Masked,NA,NA,28%,<5%,NA
153500,Otara West,Counties Manukau,Pacific Peoples,12+,"1,952","1,776","1,736","1,361",664,91%,89%,49%
153500,Otara West,Counties Manukau,Pacific Peoples,5-11,360,157,Masked,NA,NA,44%,<5%,NA
153600,Aorere Central,Counties Manukau,Maori,12+,256,240,234,174,94,94%,91%,54%
153600,Aorere Central,Counties Manukau,Maori,5-11,62,16,Masked,NA,NA,26%,6%,NA
153600,Aorere Central,Counties Manukau,Pacific Peoples,12+,"1,023",960,945,773,433,94%,92%,56%
153600,Aorere Central,Counties Manukau,Pacific Peoples,5-11,139,67,Masked,NA,NA,48%,<5%,NA
153700,Northpark North,Counties Manukau,Maori,12+,63,Masked,58,50,36,>95%,92%,72%
153700,Northpark North,Counties Manukau,Pacific Peoples,12+,73,68,66,58,39,93%,90%,67%
153800,Somerville,Counties Manukau,Maori,12+,97,Masked,Masked,79,54,>95%,>95%,68%
153800,Somerville,Counties Manukau,Pacific Peoples,12+,92,Masked,87,71,50,>95%,95%,70%
153900,Northpark South,Counties Manukau,Pacific Peoples,12+,64,Masked,Masked,56,35,>95%,>95%,62%
154000,Papatoetoe North,Counties Manukau,Maori,12+,432,377,369,296,159,87%,85%,54%
154000,Papatoetoe North,Counties Manukau,Maori,5-11,73,26,Masked,NA,NA,36%,<5%,NA
154000,Papatoetoe North,Counties Manukau,Pacific Peoples,12+,"1,389",Masked,"1,307","1,091",702,>95%,94%,64%
154000,Papatoetoe North,Counties Manukau,Pacific Peoples,5-11,239,123,10,NA,NA,51%,<5%,NA
154100,Dingwall,Counties Manukau,Maori,12+,274,254,249,186,117,93%,91%,63%
154100,Dingwall,Counties Manukau,Maori,5-11,63,20,Masked,NA,NA,32%,<5%,NA
154100,Dingwall,Counties Manukau,Pacific Peoples,12+,744,Masked,Masked,601,384,>95%,>95%,64%
154100,Dingwall,Counties Manukau,Pacific Peoples,5-11,114,61,Masked,NA,NA,54%,<5%,NA
154200,Aorere South,Counties Manukau,Maori,12+,559,501,487,360,198,90%,87%,55%
154200,Aorere South,Counties Manukau,Maori,5-11,125,42,Masked,NA,NA,34%,<5%,NA
154200,Aorere South,Counties Manukau,Pacific Peoples,12+,"1,867",Masked,"1,759","1,434",912,>95%,94%,64%
154200,Aorere South,Counties Manukau,Pacific Peoples,5-11,288,154,12,NA,NA,53%,<5%,NA
154300,Shelly Park,Counties Manukau,Maori,12+,90,Masked,85,67,48,>95%,94%,72%
154300,Shelly Park,Counties Manukau,Pacific Peoples,12+,52,48,48,38,23,92%,92%,61%
154400,Otara Central,Counties Manukau,Maori,12+,448,386,365,267,132,86%,81%,49%
154400,Otara Central,Counties Manukau,Maori,5-11,84,29,Masked,NA,NA,35%,<5%,NA
154400,Otara Central,Counties Manukau,Pacific Peoples,12+,"1,678","1,513","1,480","1,166",588,90%,88%,50%
154400,Otara Central,Counties Manukau,Pacific Peoples,5-11,292,115,Masked,NA,NA,39%,<5%,NA
154500,Huntington Park,Counties Manukau,Maori,12+,69,Masked,Masked,52,33,>95%,>95%,63%
154500,Huntington Park,Counties Manukau,Pacific Peoples,12+,75,Masked,Masked,64,39,>95%,>95%,61%
154700,Botany North,Counties Manukau,Maori,12+,67,Masked,Masked,59,36,>95%,>95%,61%
154700,Botany North,Counties Manukau,Pacific Peoples,12+,72,Masked,Masked,59,36,>95%,>95%,61%
154800,Papatoetoe West,Counties Manukau,Maori,12+,464,Masked,428,318,191,>95%,92%,60%
154800,Papatoetoe West,Counties Manukau,Maori,5-11,94,32,Masked,NA,NA,34%,<5%,NA
154800,Papatoetoe West,Counties Manukau,Pacific Peoples,12+,"1,579","1,494","1,470","1,222",773,95%,93%,63%
154800,Papatoetoe West,Counties Manukau,Pacific Peoples,5-11,247,138,13,NA,NA,56%,5%,NA
154900,Papatoetoe Central,Counties Manukau,Maori,12+,422,396,388,315,194,94%,92%,62%
154900,Papatoetoe Central,Counties Manukau,Maori,5-11,64,27,Masked,NA,NA,42%,<5%,NA
154900,Papatoetoe Central,Counties Manukau,Pacific Peoples,12+,"1,102",Masked,Masked,940,630,>95%,>95%,67%
154900,Papatoetoe Central,Counties Manukau,Pacific Peoples,5-11,133,81,Masked,NA,NA,61%,<5%,NA
155000,Sunkist Bay,Counties Manukau,Maori,12+,183,Masked,Masked,147,98,>95%,>95%,67%
155000,Sunkist Bay,Counties Manukau,Pacific Peoples,12+,57,54,54,47,32,95%,95%,68%
155100,Otara East,Counties Manukau,Maori,12+,602,544,522,366,176,90%,87%,48%
155100,Otara East,Counties Manukau,Maori,5-11,147,30,0,NA,NA,20%,<5%,NA
155100,Otara East,Counties Manukau,Pacific Peoples,12+,"2,332","2,199","2,140","1,691",877,94%,92%,52%
155100,Otara East,Counties Manukau,Pacific Peoples,5-11,473,189,11,NA,NA,40%,<5%,NA
155200,Redcastle,Counties Manukau,Maori,12+,113,104,101,86,62,92%,89%,72%
155200,Redcastle,Counties Manukau,Pacific Peoples,12+,196,184,180,149,100,94%,92%,67%
155300,Botany East,Counties Manukau,Maori,12+,52,Masked,Masked,41,26,>95%,>95%,63%
155300,Botany East,Counties Manukau,Pacific Peoples,12+,67,62,62,59,50,93%,93%,85%
155400,Botany South,Counties Manukau,Maori,12+,104,95,95,74,49,91%,91%,66%
155400,Botany South,Counties Manukau,Pacific Peoples,12+,102,Masked,Masked,87,61,>95%,>95%,70%
155500,Manukau Central,Counties Manukau,Maori,12+,224,203,194,159,79,91%,87%,50%
155500,Manukau Central,Counties Manukau,Pacific Peoples,12+,284,268,263,226,112,94%,93%,50%
155600,Papatoetoe East,Counties Manukau,Maori,12+,422,389,379,290,181,92%,90%,62%
155600,Papatoetoe East,Counties Manukau,Maori,5-11,77,18,Masked,NA,NA,23%,<5%,NA
155600,Papatoetoe East,Counties Manukau,Pacific Peoples,12+,"1,296","1,216","1,199","1,002",650,94%,93%,65%
155600,Papatoetoe East,Counties Manukau,Pacific Peoples,5-11,204,103,Masked,NA,NA,50%,<5%,NA
155700,Otara South,Counties Manukau,Maori,12+,521,454,426,299,140,87%,82%,47%
155700,Otara South,Counties Manukau,Maori,5-11,138,40,0,NA,NA,29%,<5%,NA
155700,Otara South,Counties Manukau,Pacific Peoples,12+,"2,403","2,178","2,125","1,670",863,91%,88%,52%
155700,Otara South,Counties Manukau,Pacific Peoples,5-11,421,192,10,NA,NA,46%,<5%,NA
155800,Ferguson,Counties Manukau,Maori,12+,742,617,581,428,197,83%,78%,46%
155800,Ferguson,Counties Manukau,Maori,5-11,163,38,Masked,NA,NA,23%,<5%,NA
155800,Ferguson,Counties Manukau,Pacific Peoples,12+,"2,732","2,529","2,463","1,929",931,93%,90%,48%
155800,Ferguson,Counties Manukau,Pacific Peoples,5-11,514,209,8,NA,NA,41%,<5%,NA
155900,Papatoetoe South West,Counties Manukau,Maori,12+,402,364,354,261,144,91%,88%,55%
155900,Papatoetoe South West,Counties Manukau,Maori,5-11,74,20,Masked,NA,NA,27%,<5%,NA
155900,Papatoetoe South West,Counties Manukau,Pacific Peoples,12+,"1,326",Masked,"1,258","1,017",640,>95%,95%,63%
155900,Papatoetoe South West,Counties Manukau,Pacific Peoples,5-11,210,119,6,NA,NA,57%,<5%,NA
156100,Dannemora North,Counties Manukau,Maori,12+,72,62,62,48,27,86%,86%,56%
156100,Dannemora North,Counties Manukau,Pacific Peoples,12+,119,111,111,93,58,93%,93%,62%
156200,Papatoetoe South,Counties Manukau,Maori,12+,367,330,314,250,146,90%,86%,58%
156200,Papatoetoe South,Counties Manukau,Maori,5-11,44,24,0,NA,NA,55%,<5%,NA
156200,Papatoetoe South,Counties Manukau,Pacific Peoples,12+,904,Masked,Masked,740,499,>95%,>95%,67%
156200,Papatoetoe South,Counties Manukau,Pacific Peoples,5-11,119,61,7,NA,NA,51%,6%,NA
156300,East Tamaki Heights,Counties Manukau,Maori,12+,53,43,42,37,26,81%,79%,70%
156300,East Tamaki Heights,Counties Manukau,Pacific Peoples,12+,96,91,91,82,62,95%,95%,76%
156400,Te Puru,Counties Manukau,Maori,12+,179,Masked,Masked,141,93,>95%,>95%,66%
156400,Te Puru,Counties Manukau,Maori,5-11,48,28,Masked,NA,NA,58%,<5%,NA
156400,Te Puru,Counties Manukau,Pacific Peoples,12+,76,Masked,Masked,63,46,>95%,>95%,73%
156500,Puhinui North,Counties Manukau,Maori,12+,286,264,257,214,132,92%,90%,62%
156500,Puhinui North,Counties Manukau,Maori,5-11,45,19,Masked,NA,NA,42%,7%,NA
156500,Puhinui North,Counties Manukau,Pacific Peoples,12+,913,Masked,Masked,758,520,>95%,>95%,69%
156500,Puhinui North,Counties Manukau,Pacific Peoples,5-11,132,88,Masked,NA,NA,67%,<5%,NA
156600,Dannemora South,Counties Manukau,Maori,12+,57,Masked,Masked,48,23,>95%,>95%,48%
156600,Dannemora South,Counties Manukau,Pacific Peoples,12+,199,Masked,Masked,165,123,>95%,>95%,75%
156700,Puhinui South,Counties Manukau,Maori,12+,243,220,213,162,86,91%,88%,53%
156700,Puhinui South,Counties Manukau,Pacific Peoples,12+,689,Masked,Masked,560,360,>95%,>95%,64%
156700,Puhinui South,Counties Manukau,Pacific Peoples,5-11,105,51,Masked,NA,NA,49%,<5%,NA
156800,Rongomai West,Counties Manukau,Maori,12+,408,355,337,247,126,87%,83%,51%
156800,Rongomai West,Counties Manukau,Maori,5-11,79,11,Masked,NA,NA,14%,<5%,NA
156800,Rongomai West,Counties Manukau,Pacific Peoples,12+,"1,519","1,376","1,334","1,032",534,91%,88%,52%
156800,Rongomai West,Counties Manukau,Pacific Peoples,5-11,263,97,Masked,NA,NA,37%,<5%,NA
156900,Baverstock,Counties Manukau,Maori,12+,169,142,137,106,64,84%,81%,60%
156900,Baverstock,Counties Manukau,Pacific Peoples,12+,377,Masked,Masked,316,190,>95%,>95%,60%
156900,Baverstock,Counties Manukau,Pacific Peoples,5-11,50,22,Masked,NA,NA,44%,<5%,NA
157000,Puhinui East,Counties Manukau,Maori,12+,186,161,157,113,71,87%,84%,63%
157000,Puhinui East,Counties Manukau,Pacific Peoples,12+,674,Masked,639,532,348,>95%,95%,65%
157000,Puhinui East,Counties Manukau,Pacific Peoples,5-11,107,51,Masked,NA,NA,48%,<5%,NA
157100,Turanga,Counties Manukau,Maori,12+,167,Masked,Masked,130,77,>95%,>95%,59%
157100,Turanga,Counties Manukau,Pacific Peoples,12+,60,54,54,44,29,90%,90%,66%
157200,Rongomai East,Counties Manukau,Maori,12+,227,198,183,119,56,87%,81%,47%
157200,Rongomai East,Counties Manukau,Maori,5-11,54,15,Masked,NA,NA,28%,<5%,NA
157200,Rongomai East,Counties Manukau,Pacific Peoples,12+,"1,171","1,057","1,039",802,410,90%,89%,51%
157200,Rongomai East,Counties Manukau,Pacific Peoples,5-11,211,84,Masked,NA,NA,40%,<5%,NA
157300,Ormiston North,Counties Manukau,Maori,12+,65,61,60,48,30,94%,92%,62%
157300,Ormiston North,Counties Manukau,Pacific Peoples,12+,204,Masked,Masked,162,108,>95%,>95%,67%
157300,Ormiston North,Counties Manukau,Pacific Peoples,5-11,40,20,Masked,NA,NA,50%,<5%,NA
157400,Maraetai,Counties Manukau,Maori,12+,121,Masked,Masked,104,65,>95%,>95%,62%
157500,Chapel Downs,Counties Manukau,Maori,12+,260,210,200,152,86,81%,77%,57%
157500,Chapel Downs,Counties Manukau,Maori,5-11,42,10,0,NA,NA,24%,<5%,NA
157500,Chapel Downs,Counties Manukau,Pacific Peoples,12+,833,Masked,777,620,366,>95%,93%,59%
157500,Chapel Downs,Counties Manukau,Pacific Peoples,5-11,139,51,0,NA,NA,37%,<5%,NA
157600,Wiri West,Counties Manukau,Maori,12+,355,312,286,212,108,88%,81%,51%
157600,Wiri West,Counties Manukau,Pacific Peoples,12+,186,176,168,133,70,95%,90%,53%
157700,Clover Park North,Counties Manukau,Maori,12+,647,573,549,404,211,89%,85%,52%
157700,Clover Park North,Counties Manukau,Maori,5-11,155,49,Masked,NA,NA,32%,<5%,NA
157700,Clover Park North,Counties Manukau,Pacific Peoples,12+,"2,532","2,319","2,288","1,799","1,039",92%,90%,58%
157700,Clover Park North,Counties Manukau,Pacific Peoples,5-11,451,184,7,NA,NA,41%,<5%,NA
157800,Mission Heights North,Counties Manukau,Maori,12+,111,100,99,86,45,90%,89%,52%
157800,Mission Heights North,Counties Manukau,Pacific Peoples,12+,235,Masked,Masked,197,131,>95%,>95%,66%
157900,Clover Park South,Counties Manukau,Maori,12+,445,395,382,296,158,89%,86%,53%
157900,Clover Park South,Counties Manukau,Maori,5-11,96,25,Masked,NA,NA,26%,<5%,NA
157900,Clover Park South,Counties Manukau,Pacific Peoples,12+,"1,348","1,279","1,256","1,022",630,95%,93%,62%
157900,Clover Park South,Counties Manukau,Pacific Peoples,5-11,234,114,Masked,NA,NA,49%,<5%,NA
158000,Donegal Park,Counties Manukau,Maori,12+,137,122,120,91,53,89%,88%,58%
158000,Donegal Park,Counties Manukau,Pacific Peoples,12+,635,Masked,Masked,512,336,>95%,>95%,66%
158000,Donegal Park,Counties Manukau,Pacific Peoples,5-11,74,44,Masked,NA,NA,59%,<5%,NA
158100,Ormiston South,Counties Manukau,Maori,12+,176,160,158,128,71,91%,90%,55%
158100,Ormiston South,Counties Manukau,Pacific Peoples,12+,624,Masked,Masked,512,378,>95%,>95%,74%
158100,Ormiston South,Counties Manukau,Pacific Peoples,5-11,87,47,Masked,NA,NA,54%,<5%,NA
158200,Mission Heights South,Counties Manukau,Maori,12+,90,84,82,67,39,93%,91%,58%
158200,Mission Heights South,Counties Manukau,Pacific Peoples,12+,314,Masked,Masked,242,151,>95%,>95%,62%
158200,Mission Heights South,Counties Manukau,Pacific Peoples,5-11,46,26,0,NA,NA,57%,<5%,NA
158300,Hilltop (Auckland),Counties Manukau,Maori,12+,247,219,215,158,80,89%,87%,51%
158300,Hilltop (Auckland),Counties Manukau,Maori,5-11,46,10,0,NA,NA,22%,<5%,NA
158300,Hilltop (Auckland),Counties Manukau,Pacific Peoples,12+,750,711,701,599,393,95%,93%,66%
158300,Hilltop (Auckland),Counties Manukau,Pacific Peoples,5-11,95,51,Masked,NA,NA,54%,<5%,NA
158400,Wiri East,Counties Manukau,Maori,12+,833,715,672,482,225,86%,81%,47%
158400,Wiri East,Counties Manukau,Maori,5-11,198,55,Masked,NA,NA,28%,<5%,NA
158400,Wiri East,Counties Manukau,Pacific Peoples,12+,"1,715","1,537","1,493","1,153",607,90%,87%,53%
158400,Wiri East,Counties Manukau,Pacific Peoples,5-11,351,142,Masked,NA,NA,40%,<5%,NA
158500,Goodwood Heights,Counties Manukau,Maori,12+,376,330,322,244,134,88%,86%,55%
158500,Goodwood Heights,Counties Manukau,Maori,5-11,73,29,Masked,NA,NA,40%,<5%,NA
158500,Goodwood Heights,Counties Manukau,Pacific Peoples,12+,942,Masked,Masked,772,490,>95%,>95%,63%
158500,Goodwood Heights,Counties Manukau,Pacific Peoples,5-11,122,60,6,NA,NA,49%,<5%,NA
158600,Ormiston East,Counties Manukau,Maori,12+,99,86,83,71,42,87%,84%,59%
158600,Ormiston East,Counties Manukau,Pacific Peoples,12+,326,Masked,Masked,282,200,>95%,>95%,71%
158600,Ormiston East,Counties Manukau,Pacific Peoples,5-11,40,19,Masked,NA,NA,48%,<5%,NA
158700,Clendon Park North,Counties Manukau,Maori,12+,772,696,666,467,221,90%,86%,47%
158700,Clendon Park North,Counties Manukau,Maori,5-11,181,47,6,NA,NA,26%,<5%,NA
158700,Clendon Park North,Counties Manukau,Pacific Peoples,12+,"1,356","1,263","1,226",977,518,93%,90%,53%
158700,Clendon Park North,Counties Manukau,Pacific Peoples,5-11,276,133,9,NA,NA,48%,<5%,NA
158800,Burbank,Counties Manukau,Maori,12+,940,841,801,544,275,89%,85%,51%
158800,Burbank,Counties Manukau,Maori,5-11,225,55,Masked,NA,NA,24%,<5%,NA
158800,Burbank,Counties Manukau,Pacific Peoples,12+,"1,652","1,558","1,520","1,177",600,94%,92%,51%
158800,Burbank,Counties Manukau,Pacific Peoples,5-11,330,140,12,NA,NA,42%,<5%,NA
158900,Tuscany Heights,Counties Manukau,Maori,12+,65,Masked,Masked,49,27,>95%,>95%,55%
