SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
148700,Ostend,Auckland,Pacific Peoples,12+,50,41,41,40,21,15,Masked,82%,82%,52%,33%
148800,Half Moon Bay North East,Counties Manukau,Maori,12+,41,33,33,31,16,13,Masked,80%,80%,52%,31%
148800,Half Moon Bay North East,Counties Manukau,Pacific Peoples,12+,44,Masked,Masked,39,24,18,Masked,>95%,>95%,62%,6%
148900,Mangere West,Counties Manukau,Maori,12+,601,483,464,434,206,168,44,80%,77%,47%,26%
148900,Mangere West,Counties Manukau,Maori,5-11,151,49,25,NA,NA,NA,NA,32%,17%,NA,NA
148900,Mangere West,Counties Manukau,Pacific Peoples,12+,"2,680","2,301","2,256","2,105","1,118",878,193,86%,84%,53%,22%
148900,Mangere West,Counties Manukau,Pacific Peoples,5-11,420,194,86,NA,NA,NA,NA,46%,20%,NA,NA
149000,Pakuranga West,Counties Manukau,Maori,12+,413,356,353,334,194,154,39,86%,85%,58%,25%
149000,Pakuranga West,Counties Manukau,Maori,5-11,91,32,14,NA,NA,NA,NA,35%,15%,NA,NA
149000,Pakuranga West,Counties Manukau,Pacific Peoples,12+,492,438,430,403,229,171,55,89%,87%,57%,32%
149000,Pakuranga West,Counties Manukau,Pacific Peoples,5-11,88,44,14,NA,NA,NA,NA,50%,16%,NA,NA
149100,Mount Wellington South West,Auckland,Maori,12+,345,296,288,266,132,101,25,86%,83%,50%,25%
149100,Mount Wellington South West,Auckland,Maori,5-11,64,22,Masked,NA,NA,NA,NA,34%,8%,NA,NA
149100,Mount Wellington South West,Auckland,Pacific Peoples,12+,743,657,648,602,354,276,57,88%,87%,59%,21%
149100,Mount Wellington South West,Auckland,Pacific Peoples,5-11,100,54,30,NA,NA,NA,NA,54%,30%,NA,NA
149200,Sunnyhills East,Counties Manukau,Maori,12+,131,Masked,Masked,116,67,44,17,>95%,>95%,58%,39%
149200,Sunnyhills East,Counties Manukau,Pacific Peoples,12+,95,88,86,82,52,35,9,93%,91%,63%,26%
149300,Half Moon Bay South East,Counties Manukau,Maori,12+,144,128,127,114,61,47,13,89%,88%,54%,28%
149300,Half Moon Bay South East,Counties Manukau,Pacific Peoples,12+,169,140,139,128,79,62,18,83%,82%,62%,29%
149400,Favona East,Counties Manukau,Maori,12+,365,307,298,270,134,112,22,84%,82%,50%,20%
149400,Favona East,Counties Manukau,Maori,5-11,61,19,8,NA,NA,NA,NA,31%,13%,NA,NA
149400,Favona East,Counties Manukau,Pacific Peoples,12+,"2,186","1,923","1,888","1,757",992,799,162,88%,86%,56%,20%
149400,Favona East,Counties Manukau,Pacific Peoples,5-11,266,147,59,NA,NA,NA,NA,55%,22%,NA,NA
149500,Mount Wellington South East,Auckland,Maori,12+,479,403,384,346,183,149,30,84%,80%,53%,20%
149500,Mount Wellington South East,Auckland,Maori,5-11,92,38,20,NA,NA,NA,NA,41%,22%,NA,NA
149500,Mount Wellington South East,Auckland,Pacific Peoples,12+,"1,283","1,106","1,085","1,011",558,433,109,86%,85%,55%,25%
149500,Mount Wellington South East,Auckland,Pacific Peoples,5-11,233,106,40,NA,NA,NA,NA,45%,17%,NA,NA
149700,Bucklands Beach South,Counties Manukau,Maori,12+,98,87,86,79,42,34,7,89%,88%,53%,21%
149700,Bucklands Beach South,Counties Manukau,Pacific Peoples,12+,107,87,87,83,51,40,12,81%,81%,61%,30%
149800,Pakuranga Central,Counties Manukau,Maori,12+,264,230,221,199,103,82,23,87%,84%,52%,28%
149800,Pakuranga Central,Counties Manukau,Maori,5-11,61,23,10,NA,NA,NA,NA,38%,16%,NA,NA
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,12+,392,339,336,313,200,148,29,86%,86%,64%,20%
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,5-11,42,17,8,NA,NA,NA,NA,40%,19%,NA,NA
149900,Awhitu,Counties Manukau,Maori,12+,289,216,210,191,112,99,30,75%,73%,59%,30%
149900,Awhitu,Counties Manukau,Maori,5-11,54,13,6,NA,NA,NA,NA,24%,11%,NA,NA
149900,Awhitu,Counties Manukau,Pacific Peoples,12+,59,46,46,44,27,24,6,78%,78%,61%,25%
150000,Harania North,Counties Manukau,Maori,12+,461,368,351,314,141,111,29,80%,76%,45%,26%
150000,Harania North,Counties Manukau,Maori,5-11,120,30,11,NA,NA,NA,NA,25%,9%,NA,NA
150000,Harania North,Counties Manukau,Pacific Peoples,12+,"2,844","2,459","2,400","2,235","1,188",942,212,86%,84%,53%,23%
150000,Harania North,Counties Manukau,Pacific Peoples,5-11,445,226,91,NA,NA,NA,NA,51%,20%,NA,NA
150100,Otahuhu Central,Auckland,Maori,12+,321,273,264,258,136,120,39,85%,82%,53%,32%
150100,Otahuhu Central,Auckland,Pacific Peoples,12+,695,609,599,575,350,291,63,88%,86%,61%,22%
150100,Otahuhu Central,Auckland,Pacific Peoples,5-11,68,44,24,NA,NA,NA,NA,65%,35%,NA,NA
150200,Mangere Central,Counties Manukau,Maori,12+,493,406,396,367,183,143,45,82%,80%,50%,31%
150200,Mangere Central,Counties Manukau,Maori,5-11,96,36,16,NA,NA,NA,NA,38%,17%,NA,NA
150200,Mangere Central,Counties Manukau,Pacific Peoples,12+,"2,284","1,977","1,930","1,789","1,017",809,189,87%,85%,57%,23%
150200,Mangere Central,Counties Manukau,Pacific Peoples,5-11,336,169,82,NA,NA,NA,NA,50%,24%,NA,NA
150300,Otahuhu North,Auckland,Maori,12+,433,344,333,314,146,123,35,79%,77%,46%,28%
150300,Otahuhu North,Auckland,Maori,5-11,78,25,8,NA,NA,NA,NA,32%,10%,NA,NA
150300,Otahuhu North,Auckland,Pacific Peoples,12+,"1,851","1,617","1,582","1,471",816,651,93,87%,85%,55%,14%
150300,Otahuhu North,Auckland,Pacific Peoples,5-11,331,193,92,NA,NA,NA,NA,58%,28%,NA,NA
150400,Howick West,Counties Manukau,Maori,12+,200,173,169,149,84,68,15,86%,84%,56%,22%
150400,Howick West,Counties Manukau,Maori,5-11,43,23,12,NA,NA,NA,NA,53%,28%,NA,NA
150400,Howick West,Counties Manukau,Pacific Peoples,12+,140,130,130,119,77,56,13,93%,93%,65%,23%
150500,Pakuranga Heights North West,Counties Manukau,Maori,12+,246,200,195,175,70,56,13,81%,79%,40%,23%
150500,Pakuranga Heights North West,Counties Manukau,Maori,5-11,52,16,8,NA,NA,NA,NA,31%,15%,NA,NA
150500,Pakuranga Heights North West,Counties Manukau,Pacific Peoples,12+,248,215,208,196,109,78,9,87%,84%,56%,12%
150600,Mellons Bay,Counties Manukau,Maori,12+,101,88,86,83,56,37,12,87%,85%,67%,32%
150600,Mellons Bay,Counties Manukau,Pacific Peoples,12+,49,45,44,43,26,22,Masked,92%,90%,60%,23%
150700,Pakuranga Heights East,Counties Manukau,Maori,12+,263,221,214,195,98,73,22,84%,81%,50%,30%
150700,Pakuranga Heights East,Counties Manukau,Maori,5-11,45,11,6,NA,NA,NA,NA,24%,13%,NA,NA
150700,Pakuranga Heights East,Counties Manukau,Pacific Peoples,12+,254,236,233,209,121,99,14,93%,92%,58%,14%
150800,Sutton Park,Counties Manukau,Maori,12+,459,377,371,343,160,133,38,82%,81%,47%,29%
150800,Sutton Park,Counties Manukau,Maori,5-11,89,39,20,NA,NA,NA,NA,44%,22%,NA,NA
150800,Sutton Park,Counties Manukau,Pacific Peoples,12+,"2,556","2,208","2,171","2,013","1,138",932,186,86%,85%,57%,20%
150800,Sutton Park,Counties Manukau,Pacific Peoples,5-11,394,236,100,NA,NA,NA,NA,60%,25%,NA,NA
150900,Otahuhu East,Auckland,Maori,12+,274,226,219,204,112,86,26,82%,80%,55%,30%
150900,Otahuhu East,Auckland,Maori,5-11,47,16,11,NA,NA,NA,NA,34%,23%,NA,NA
150900,Otahuhu East,Auckland,Pacific Peoples,12+,948,830,818,776,428,334,72,88%,86%,55%,22%
150900,Otahuhu East,Auckland,Pacific Peoples,5-11,129,61,26,NA,NA,NA,NA,47%,20%,NA,NA
151000,Mangere South,Counties Manukau,Maori,12+,367,317,310,280,118,96,25,86%,84%,42%,26%
151000,Mangere South,Counties Manukau,Maori,5-11,75,23,10,NA,NA,NA,NA,31%,13%,NA,NA
151000,Mangere South,Counties Manukau,Pacific Peoples,12+,"1,984","1,690","1,658","1,542",872,698,156,85%,84%,57%,22%
151000,Mangere South,Counties Manukau,Pacific Peoples,5-11,256,143,65,NA,NA,NA,NA,56%,25%,NA,NA
151100,Onetangi,Auckland,Maori,12+,112,94,90,84,41,34,13,84%,80%,49%,38%
151200,Harania South,Counties Manukau,Maori,12+,473,386,376,354,177,146,46,82%,79%,50%,32%
151200,Harania South,Counties Manukau,Maori,5-11,84,25,7,NA,NA,NA,NA,30%,8%,NA,NA
151200,Harania South,Counties Manukau,Pacific Peoples,12+,"1,990","1,770","1,745","1,604",899,710,175,89%,88%,56%,25%
151200,Harania South,Counties Manukau,Pacific Peoples,5-11,322,169,68,NA,NA,NA,NA,52%,21%,NA,NA
151300,Highland Park (Auckland),Counties Manukau,Maori,12+,187,164,161,149,82,64,16,88%,86%,55%,25%
151300,Highland Park (Auckland),Counties Manukau,Pacific Peoples,12+,215,195,189,180,109,85,26,91%,88%,61%,31%
151400,Otahuhu South West,Auckland,Maori,12+,562,478,459,435,247,217,69,85%,82%,57%,32%
151400,Otahuhu South West,Auckland,Maori,5-11,58,18,7,NA,NA,NA,NA,31%,12%,NA,NA
151400,Otahuhu South West,Auckland,Pacific Peoples,12+,"1,567","1,372","1,353","1,264",734,589,127,88%,86%,58%,22%
151400,Otahuhu South West,Auckland,Pacific Peoples,5-11,227,114,64,NA,NA,NA,NA,50%,28%,NA,NA
151500,Pakuranga Heights South West,Counties Manukau,Maori,12+,279,244,241,219,119,99,23,87%,86%,54%,23%
151500,Pakuranga Heights South West,Counties Manukau,Maori,5-11,58,23,10,NA,NA,NA,NA,40%,17%,NA,NA
151500,Pakuranga Heights South West,Counties Manukau,Pacific Peoples,12+,387,349,341,316,172,137,27,90%,88%,54%,20%
151500,Pakuranga Heights South West,Counties Manukau,Pacific Peoples,5-11,78,35,20,NA,NA,NA,NA,45%,26%,NA,NA
151600,Mangere Mascot,Counties Manukau,Maori,12+,468,392,378,347,190,143,44,84%,81%,55%,31%
151600,Mangere Mascot,Counties Manukau,Maori,5-11,81,25,11,NA,NA,NA,NA,31%,14%,NA,NA
151600,Mangere Mascot,Counties Manukau,Pacific Peoples,12+,"2,399","2,058","2,026","1,873","1,035",869,206,86%,84%,55%,24%
151600,Mangere Mascot,Counties Manukau,Pacific Peoples,5-11,339,183,93,NA,NA,NA,NA,54%,27%,NA,NA
151700,Waiheke East,Auckland,Maori,12+,76,53,52,52,26,18,8,70%,68%,50%,44%
151800,Massey Road West,Counties Manukau,Maori,12+,462,389,381,356,164,126,43,84%,82%,46%,34%
151800,Massey Road West,Counties Manukau,Maori,5-11,74,23,11,NA,NA,NA,NA,31%,15%,NA,NA
151800,Massey Road West,Counties Manukau,Pacific Peoples,12+,"2,228","1,937","1,894","1,773","1,044",837,190,87%,85%,59%,23%
151800,Massey Road West,Counties Manukau,Pacific Peoples,5-11,352,185,80,NA,NA,NA,NA,53%,23%,NA,NA
151900,Otahuhu South,Auckland,Maori,12+,476,403,392,369,206,173,63,85%,82%,56%,36%
151900,Otahuhu South,Auckland,Maori,5-11,61,23,10,NA,NA,NA,NA,38%,16%,NA,NA
151900,Otahuhu South,Auckland,Pacific Peoples,12+,"1,504","1,330","1,306","1,236",701,573,115,88%,87%,57%,20%
151900,Otahuhu South,Auckland,Pacific Peoples,5-11,250,133,59,NA,NA,NA,NA,53%,24%,NA,NA
152000,Howick Central,Counties Manukau,Maori,12+,172,153,150,140,75,56,13,89%,87%,54%,23%
152000,Howick Central,Counties Manukau,Pacific Peoples,12+,150,130,126,117,79,62,16,87%,84%,68%,26%
152100,Massey Road North,Counties Manukau,Maori,12+,417,345,334,317,169,143,46,83%,80%,53%,32%
152100,Massey Road North,Counties Manukau,Maori,5-11,80,29,9,NA,NA,NA,NA,36%,11%,NA,NA
152100,Massey Road North,Counties Manukau,Pacific Peoples,12+,"1,635","1,444","1,425","1,334",773,642,109,88%,87%,58%,17%
152100,Massey Road North,Counties Manukau,Pacific Peoples,5-11,267,147,60,NA,NA,NA,NA,55%,22%,NA,NA
152200,Botany Downs West,Counties Manukau,Maori,12+,113,101,97,92,52,43,14,89%,86%,57%,33%
152200,Botany Downs West,Counties Manukau,Pacific Peoples,12+,120,113,113,107,53,41,17,94%,94%,50%,41%
152300,East Tamaki,Counties Manukau,Pacific Peoples,12+,40,35,35,33,18,16,Masked,88%,88%,55%,6%
152400,Howick East,Counties Manukau,Maori,12+,176,152,152,146,87,67,17,86%,86%,60%,25%
152400,Howick East,Counties Manukau,Pacific Peoples,12+,113,100,96,93,47,37,7,88%,85%,51%,19%
152500,Burswood,Counties Manukau,Maori,12+,80,72,71,63,31,28,Masked,90%,89%,49%,18%
152500,Burswood,Counties Manukau,Pacific Peoples,12+,106,94,93,86,61,51,13,89%,88%,71%,25%
152600,Massey Road South,Counties Manukau,Maori,12+,230,182,177,163,85,71,23,79%,77%,52%,32%
152600,Massey Road South,Counties Manukau,Maori,5-11,53,14,Masked,NA,NA,NA,NA,26%,6%,NA,NA
152600,Massey Road South,Counties Manukau,Pacific Peoples,12+,"1,057",949,938,884,500,395,98,90%,89%,57%,25%
152600,Massey Road South,Counties Manukau,Pacific Peoples,5-11,159,92,31,NA,NA,NA,NA,58%,19%,NA,NA
152800,Mangere South East,Counties Manukau,Maori,12+,366,309,298,276,165,130,51,84%,81%,60%,39%
152800,Mangere South East,Counties Manukau,Maori,5-11,55,29,12,NA,NA,NA,NA,53%,22%,NA,NA
152800,Mangere South East,Counties Manukau,Pacific Peoples,12+,"1,934","1,690","1,666","1,557",905,706,141,87%,86%,58%,20%
152800,Mangere South East,Counties Manukau,Pacific Peoples,5-11,231,122,45,NA,NA,NA,NA,53%,19%,NA,NA
152900,Botany Downs East,Counties Manukau,Maori,12+,82,75,74,65,41,31,6,91%,90%,63%,19%
152900,Botany Downs East,Counties Manukau,Pacific Peoples,12+,88,81,79,76,50,38,10,92%,90%,66%,26%
153000,Grange,Counties Manukau,Maori,12+,284,236,229,212,108,79,15,83%,81%,51%,19%
153000,Grange,Counties Manukau,Maori,5-11,55,16,9,NA,NA,NA,NA,29%,16%,NA,NA
153000,Grange,Counties Manukau,Pacific Peoples,12+,"1,251","1,107","1,086","1,024",548,424,79,88%,87%,54%,19%
153000,Grange,Counties Manukau,Pacific Peoples,5-11,212,100,39,NA,NA,NA,NA,47%,18%,NA,NA
153100,Golflands,Counties Manukau,Maori,12+,68,59,57,53,37,25,9,87%,84%,70%,36%
153100,Golflands,Counties Manukau,Pacific Peoples,12+,73,67,66,64,46,38,15,92%,90%,72%,39%
153200,Aorere North,Counties Manukau,Maori,12+,198,160,158,147,74,58,15,81%,80%,50%,26%
153200,Aorere North,Counties Manukau,Pacific Peoples,12+,814,715,702,659,364,283,68,88%,86%,55%,24%
153200,Aorere North,Counties Manukau,Pacific Peoples,5-11,117,44,26,NA,NA,NA,NA,38%,22%,NA,NA
153300,Mangere East,Counties Manukau,Maori,12+,396,351,334,304,153,118,49,89%,84%,50%,42%
153300,Mangere East,Counties Manukau,Maori,5-11,74,23,8,NA,NA,NA,NA,31%,11%,NA,NA
153300,Mangere East,Counties Manukau,Pacific Peoples,12+,"1,679","1,490","1,474","1,392",867,705,139,89%,88%,62%,20%
153300,Mangere East,Counties Manukau,Pacific Peoples,5-11,247,129,59,NA,NA,NA,NA,52%,24%,NA,NA
153400,Cockle Bay,Counties Manukau,Maori,12+,154,140,139,130,87,70,23,91%,90%,67%,33%
153400,Cockle Bay,Counties Manukau,Pacific Peoples,12+,78,71,69,67,44,28,7,91%,88%,66%,25%
153500,Otara West,Counties Manukau,Maori,12+,632,516,480,437,181,151,38,82%,76%,41%,25%
153500,Otara West,Counties Manukau,Maori,5-11,143,46,15,NA,NA,NA,NA,32%,10%,NA,NA
153500,Otara West,Counties Manukau,Pacific Peoples,12+,"1,997","1,690","1,654","1,530",778,618,122,85%,83%,51%,20%
153500,Otara West,Counties Manukau,Pacific Peoples,5-11,352,178,65,NA,NA,NA,NA,51%,18%,NA,NA
153600,Aorere Central,Counties Manukau,Maori,12+,278,234,230,204,107,89,29,84%,83%,52%,33%
153600,Aorere Central,Counties Manukau,Maori,5-11,58,22,9,NA,NA,NA,NA,38%,16%,NA,NA
153600,Aorere Central,Counties Manukau,Pacific Peoples,12+,"1,075",932,918,863,507,398,88,87%,85%,59%,22%
153600,Aorere Central,Counties Manukau,Pacific Peoples,5-11,141,76,28,NA,NA,NA,NA,54%,20%,NA,NA
153700,Northpark North,Counties Manukau,Maori,12+,70,61,59,56,38,29,10,87%,84%,68%,34%
153700,Northpark North,Counties Manukau,Pacific Peoples,12+,76,71,69,66,41,33,10,93%,91%,62%,30%
153800,Somerville,Counties Manukau,Maori,12+,102,Masked,Masked,89,59,53,20,>95%,>95%,66%,38%
153800,Somerville,Counties Manukau,Pacific Peoples,12+,101,93,93,83,57,48,18,92%,92%,69%,38%
153900,Northpark South,Counties Manukau,Maori,12+,50,38,37,36,26,24,10,76%,74%,72%,42%
153900,Northpark South,Counties Manukau,Pacific Peoples,12+,75,71,70,66,37,30,8,95%,93%,56%,27%
154000,Papatoetoe North,Counties Manukau,Maori,12+,468,379,372,355,179,143,39,81%,79%,50%,27%
154000,Papatoetoe North,Counties Manukau,Maori,5-11,82,28,14,NA,NA,NA,NA,34%,17%,NA,NA
154000,Papatoetoe North,Counties Manukau,Pacific Peoples,12+,"1,537","1,366","1,347","1,261",820,660,136,89%,88%,65%,21%
154000,Papatoetoe North,Counties Manukau,Pacific Peoples,5-11,225,126,69,NA,NA,NA,NA,56%,31%,NA,NA
154100,Dingwall,Counties Manukau,Maori,12+,301,254,250,225,130,110,40,84%,83%,58%,36%
154100,Dingwall,Counties Manukau,Maori,5-11,51,21,9,NA,NA,NA,NA,41%,18%,NA,NA
154100,Dingwall,Counties Manukau,Pacific Peoples,12+,815,725,718,683,446,355,78,89%,88%,65%,22%
154100,Dingwall,Counties Manukau,Pacific Peoples,5-11,131,86,40,NA,NA,NA,NA,66%,31%,NA,NA
154200,Aorere South,Counties Manukau,Maori,12+,581,493,479,436,224,185,49,85%,82%,51%,26%
154200,Aorere South,Counties Manukau,Maori,5-11,118,49,20,NA,NA,NA,NA,42%,17%,NA,NA
154200,Aorere South,Counties Manukau,Pacific Peoples,12+,"2,033","1,805","1,783","1,654","1,033",817,180,89%,88%,62%,22%
154200,Aorere South,Counties Manukau,Pacific Peoples,5-11,281,161,72,NA,NA,NA,NA,57%,26%,NA,NA
154300,Shelly Park,Counties Manukau,Maori,12+,89,Masked,Masked,76,49,38,9,>95%,>95%,64%,24%
154300,Shelly Park,Counties Manukau,Pacific Peoples,12+,54,Masked,Masked,48,25,16,Masked,>95%,>95%,52%,12%
154400,Otara Central,Counties Manukau,Maori,12+,463,380,364,334,166,137,42,82%,79%,50%,31%
154400,Otara Central,Counties Manukau,Maori,5-11,80,33,13,NA,NA,NA,NA,41%,16%,NA,NA
154400,Otara Central,Counties Manukau,Pacific Peoples,12+,"1,725","1,479","1,449","1,342",717,577,131,86%,84%,53%,23%
154400,Otara Central,Counties Manukau,Pacific Peoples,5-11,251,115,48,NA,NA,NA,NA,46%,19%,NA,NA
154500,Huntington Park,Counties Manukau,Maori,12+,73,64,64,57,32,24,10,88%,88%,56%,42%
154500,Huntington Park,Counties Manukau,Pacific Peoples,12+,111,94,93,89,44,38,Masked,85%,84%,49%,13%
154700,Botany North,Counties Manukau,Maori,12+,60,54,54,52,32,23,9,90%,90%,62%,39%
154700,Botany North,Counties Manukau,Pacific Peoples,12+,71,65,64,61,39,27,Masked,92%,90%,64%,7%
154800,Papatoetoe West,Counties Manukau,Maori,12+,498,429,414,390,201,157,49,86%,83%,52%,31%
154800,Papatoetoe West,Counties Manukau,Maori,5-11,84,37,13,NA,NA,NA,NA,44%,15%,NA,NA
154800,Papatoetoe West,Counties Manukau,Pacific Peoples,12+,"1,781","1,581","1,559","1,482",923,755,154,89%,88%,62%,20%
154800,Papatoetoe West,Counties Manukau,Pacific Peoples,5-11,245,143,75,NA,NA,NA,NA,58%,31%,NA,NA
154900,Papatoetoe Central,Counties Manukau,Maori,12+,460,411,403,377,233,199,68,89%,88%,62%,34%
154900,Papatoetoe Central,Counties Manukau,Maori,5-11,59,29,18,NA,NA,NA,NA,49%,31%,NA,NA
154900,Papatoetoe Central,Counties Manukau,Pacific Peoples,12+,"1,327","1,182","1,167","1,131",765,631,142,89%,88%,68%,23%
154900,Papatoetoe Central,Counties Manukau,Pacific Peoples,5-11,140,85,42,NA,NA,NA,NA,61%,30%,NA,NA
155000,Sunkist Bay,Counties Manukau,Maori,12+,203,188,187,167,113,92,21,93%,92%,68%,23%
155000,Sunkist Bay,Counties Manukau,Pacific Peoples,12+,62,55,55,52,37,28,7,89%,89%,71%,25%
155100,Otara East,Counties Manukau,Maori,12+,620,518,500,459,210,173,33,84%,81%,46%,19%
155100,Otara East,Counties Manukau,Maori,5-11,133,31,9,NA,NA,NA,NA,23%,7%,NA,NA
155100,Otara East,Counties Manukau,Pacific Peoples,12+,"2,391","2,061","2,011","1,861","1,018",810,156,86%,84%,55%,19%
155100,Otara East,Counties Manukau,Pacific Peoples,5-11,412,204,78,NA,NA,NA,NA,50%,19%,NA,NA
155200,Redcastle,Counties Manukau,Maori,12+,121,106,103,98,62,44,18,88%,85%,63%,41%
155200,Redcastle,Counties Manukau,Pacific Peoples,12+,225,195,194,185,114,100,23,87%,86%,62%,23%
155300,Botany East,Counties Manukau,Maori,12+,50,46,46,41,25,23,7,92%,92%,61%,30%
155300,Botany East,Counties Manukau,Pacific Peoples,12+,86,79,79,76,58,51,18,92%,92%,76%,35%
155400,Botany South,Counties Manukau,Maori,12+,93,80,80,75,42,31,9,86%,86%,56%,29%
155400,Botany South,Counties Manukau,Pacific Peoples,12+,115,104,102,95,63,51,13,90%,89%,66%,25%
155500,Manukau Central,Counties Manukau,Maori,12+,231,196,189,185,96,71,26,85%,82%,52%,37%
155500,Manukau Central,Counties Manukau,Pacific Peoples,12+,300,266,263,257,134,108,21,89%,88%,52%,19%
155600,Papatoetoe East,Counties Manukau,Maori,12+,457,386,375,349,183,153,51,84%,82%,52%,33%
155600,Papatoetoe East,Counties Manukau,Maori,5-11,66,17,6,NA,NA,NA,NA,26%,9%,NA,NA
155600,Papatoetoe East,Counties Manukau,Pacific Peoples,12+,"1,490","1,313","1,299","1,233",752,584,112,88%,87%,61%,19%
155600,Papatoetoe East,Counties Manukau,Pacific Peoples,5-11,221,104,46,NA,NA,NA,NA,47%,21%,NA,NA
155700,Otara South,Counties Manukau,Maori,12+,555,459,433,402,163,142,37,83%,78%,41%,26%
155700,Otara South,Counties Manukau,Maori,5-11,116,45,15,NA,NA,NA,NA,39%,13%,NA,NA
155700,Otara South,Counties Manukau,Pacific Peoples,12+,"2,460","2,089","2,051","1,931","1,026",823,171,85%,83%,53%,21%
155700,Otara South,Counties Manukau,Pacific Peoples,5-11,395,197,83,NA,NA,NA,NA,50%,21%,NA,NA
155800,Ferguson,Counties Manukau,Maori,12+,762,593,566,521,226,196,49,78%,74%,43%,25%
155800,Ferguson,Counties Manukau,Maori,5-11,158,39,7,NA,NA,NA,NA,25%,<5%,NA,NA
155800,Ferguson,Counties Manukau,Pacific Peoples,12+,"2,784","2,399","2,337","2,207","1,079",850,175,86%,84%,49%,21%
155800,Ferguson,Counties Manukau,Pacific Peoples,5-11,497,223,86,NA,NA,NA,NA,45%,17%,NA,NA
155900,Papatoetoe South West,Counties Manukau,Maori,12+,441,376,361,331,172,143,50,85%,82%,52%,35%
155900,Papatoetoe South West,Counties Manukau,Maori,5-11,84,23,12,NA,NA,NA,NA,27%,14%,NA,NA
155900,Papatoetoe South West,Counties Manukau,Pacific Peoples,12+,"1,469","1,306","1,283","1,200",727,560,98,89%,87%,61%,18%
155900,Papatoetoe South West,Counties Manukau,Pacific Peoples,5-11,208,123,57,NA,NA,NA,NA,59%,27%,NA,NA
156100,Dannemora North,Counties Manukau,Maori,12+,75,66,66,64,26,17,7,88%,88%,41%,41%
156100,Dannemora North,Counties Manukau,Pacific Peoples,12+,130,112,112,107,68,54,14,86%,86%,64%,26%
156200,Papatoetoe South,Counties Manukau,Maori,12+,399,343,329,301,180,147,47,86%,82%,60%,32%
156200,Papatoetoe South,Counties Manukau,Maori,5-11,57,19,12,NA,NA,NA,NA,33%,21%,NA,NA
156200,Papatoetoe South,Counties Manukau,Pacific Peoples,12+,"1,039",950,941,902,603,503,102,91%,91%,67%,20%
156200,Papatoetoe South,Counties Manukau,Pacific Peoples,5-11,138,78,39,NA,NA,NA,NA,57%,28%,NA,NA
156300,East Tamaki Heights,Counties Manukau,Maori,12+,58,44,43,41,25,17,Masked,76%,74%,61%,18%
156300,East Tamaki Heights,Counties Manukau,Pacific Peoples,12+,118,104,103,100,74,57,16,88%,87%,74%,28%
156400,Te Puru,Counties Manukau,Maori,12+,202,184,183,164,92,72,19,91%,91%,56%,26%
156400,Te Puru,Counties Manukau,Maori,5-11,45,32,20,NA,NA,NA,NA,71%,44%,NA,NA
156400,Te Puru,Counties Manukau,Pacific Peoples,12+,98,86,86,83,57,45,14,88%,88%,69%,31%
156500,Puhinui North,Counties Manukau,Maori,12+,308,272,262,252,146,126,40,88%,85%,58%,32%
156500,Puhinui North,Counties Manukau,Maori,5-11,43,18,8,NA,NA,NA,NA,42%,19%,NA,NA
156500,Puhinui North,Counties Manukau,Pacific Peoples,12+,"1,026",940,932,885,584,490,104,92%,91%,66%,21%
156500,Puhinui North,Counties Manukau,Pacific Peoples,5-11,148,84,49,NA,NA,NA,NA,57%,33%,NA,NA
156600,Dannemora South,Counties Manukau,Maori,12+,71,63,62,59,30,23,Masked,89%,87%,51%,22%
156600,Dannemora South,Counties Manukau,Pacific Peoples,12+,199,Masked,Masked,178,126,106,21,>95%,>95%,71%,20%
156700,Puhinui South,Counties Manukau,Maori,12+,256,218,211,198,94,79,25,85%,82%,47%,32%
156700,Puhinui South,Counties Manukau,Maori,5-11,40,11,7,NA,NA,NA,NA,28%,18%,NA,NA
156700,Puhinui South,Counties Manukau,Pacific Peoples,12+,794,700,694,652,433,346,82,88%,87%,66%,24%
156700,Puhinui South,Counties Manukau,Pacific Peoples,5-11,107,65,28,NA,NA,NA,NA,61%,26%,NA,NA
156800,Rongomai West,Counties Manukau,Maori,12+,406,342,328,309,148,117,20,84%,81%,48%,17%
156800,Rongomai West,Counties Manukau,Maori,5-11,76,15,6,NA,NA,NA,NA,20%,8%,NA,NA
156800,Rongomai West,Counties Manukau,Pacific Peoples,12+,"1,593","1,363","1,329","1,220",634,481,109,86%,83%,52%,23%
156800,Rongomai West,Counties Manukau,Pacific Peoples,5-11,230,97,40,NA,NA,NA,NA,42%,17%,NA,NA
156900,Baverstock,Counties Manukau,Maori,12+,192,160,156,146,76,59,13,83%,81%,52%,22%
156900,Baverstock,Counties Manukau,Pacific Peoples,12+,470,427,425,389,239,193,45,91%,90%,61%,23%
156900,Baverstock,Counties Manukau,Pacific Peoples,5-11,58,32,12,NA,NA,NA,NA,55%,21%,NA,NA
157000,Puhinui East,Counties Manukau,Maori,12+,192,165,163,149,69,58,14,86%,85%,46%,24%
157000,Puhinui East,Counties Manukau,Pacific Peoples,12+,731,659,652,613,395,333,86,90%,89%,64%,26%
