DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Population,At least partially vaccinated uptake per 1000 people,Fully vaccinated uptake per 1000 people
Counties Manukau,Maori,12-15,Female,2939,2534,3376,871,751
Counties Manukau,Maori,12-15,Male,2991,2556,3533,847,723
Counties Manukau,Maori,16-19,Female,2613,2235,3118,838,717
Counties Manukau,Maori,16-19,Male,2642,2192,3142,841,698
Counties Manukau,Maori,20-24,Female,3116,2639,3957,787,667
Counties Manukau,Maori,20-24,Male,3058,2521,3608,848,699
Counties Manukau,Maori,25-29,Female,3067,2658,4029,761,660
Counties Manukau,Maori,25-29,Male,2635,2225,3278,804,679
Counties Manukau,Maori,30-34,Female,2900,2527,3437,844,735
Counties Manukau,Maori,30-34,Male,2335,1994,2767,844,721
Counties Manukau,Maori,35-39,Female,2195,1960,2571,854,762
Counties Manukau,Maori,35-39,Male,1705,1492,2039,836,732
Counties Manukau,Maori,40-44,Female,2096,1911,2411,869,793
Counties Manukau,Maori,40-44,Male,1679,1518,1943,864,781
Counties Manukau,Maori,45-49,Female,2185,2046,2559,854,800
Counties Manukau,Maori,45-49,Male,1806,1678,2171,832,773
Counties Manukau,Maori,50-54,Female,2260,2119,2443,925,867
Counties Manukau,Maori,50-54,Male,1883,1762,2024,930,871
Counties Manukau,Maori,55-59,Female,1909,1836,2128,897,863
Counties Manukau,Maori,55-59,Male,1658,1582,1799,922,879
Counties Manukau,Maori,60-64,Female,1511,1467,1579,957,929
Counties Manukau,Maori,60-64,Male,1245,1206,1260,988,957
Counties Manukau,Maori,65-69,Female,1035,1003,1076,962,932
Counties Manukau,Maori,65-69,Male,805,796,829,971,960
Counties Manukau,Maori,70-74,Female,678,665,681,996,977
Counties Manukau,Maori,70-74,Male,505,494,516,979,957
Counties Manukau,Maori,75-79,Female,352,342,399,882,857
Counties Manukau,Maori,75-79,Male,280,273,273,1026,1000
Counties Manukau,Maori,80-84,Female,232,224,233,996,961
Counties Manukau,Maori,80-84,Male,143,136,150,953,907
Counties Manukau,Maori,85-89,Female,79,76,89,888,854
Counties Manukau,Maori,85-89,Male,39,37,39,1000,949
Counties Manukau,Maori,90+,Female,31,29,26,1192,1115
Counties Manukau,Maori,90+,Male,9,9,9,1000,1000
Counties Manukau,Pacific Peoples,12-15,Female,4998,4590,5417,923,847
Counties Manukau,Pacific Peoples,12-15,Male,5061,4636,5577,907,831
Counties Manukau,Pacific Peoples,16-19,Female,4960,4592,5467,907,840
Counties Manukau,Pacific Peoples,16-19,Male,4749,4217,5443,872,775
Counties Manukau,Pacific Peoples,20-24,Female,6258,5711,7193,870,794
Counties Manukau,Pacific Peoples,20-24,Male,5928,5146,6637,893,775
Counties Manukau,Pacific Peoples,20-24,Unknown/Other,24,20,6,4000,3333
Counties Manukau,Pacific Peoples,25-29,Female,5779,5288,6800,850,778
Counties Manukau,Pacific Peoples,25-29,Male,5342,4700,6045,884,778
Counties Manukau,Pacific Peoples,30-34,Female,5024,4650,5627,893,826
Counties Manukau,Pacific Peoples,30-34,Male,4748,4301,5160,920,834
Counties Manukau,Pacific Peoples,35-39,Female,4462,4225,4921,907,859
Counties Manukau,Pacific Peoples,35-39,Male,4164,3865,4562,913,847
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,9,9,5,1800,1800
Counties Manukau,Pacific Peoples,40-44,Female,4046,3902,4420,915,883
Counties Manukau,Pacific Peoples,40-44,Male,3934,3742,4196,938,892
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,13,13,5,2600,2600
Counties Manukau,Pacific Peoples,45-49,Female,3964,3826,4343,913,881
Counties Manukau,Pacific Peoples,45-49,Male,3561,3409,3965,898,860
Counties Manukau,Pacific Peoples,50-54,Female,3954,3846,4367,905,881
Counties Manukau,Pacific Peoples,50-54,Male,3626,3501,3849,942,910
Counties Manukau,Pacific Peoples,55-59,Female,3467,3386,3639,953,930
Counties Manukau,Pacific Peoples,55-59,Male,3157,3083,3317,952,929
Counties Manukau,Pacific Peoples,60-64,Female,2646,2591,2855,927,908
Counties Manukau,Pacific Peoples,60-64,Male,2392,2358,2475,966,953
Counties Manukau,Pacific Peoples,65-69,Female,1992,1964,2099,949,936
Counties Manukau,Pacific Peoples,65-69,Male,1731,1704,1902,910,896
Counties Manukau,Pacific Peoples,70-74,Female,1424,1395,1539,925,906
Counties Manukau,Pacific Peoples,70-74,Male,1225,1203,1370,894,878
Counties Manukau,Pacific Peoples,75-79,Female,941,914,1005,936,909
Counties Manukau,Pacific Peoples,75-79,Male,734,714,755,972,946
Counties Manukau,Pacific Peoples,80-84,Female,500,484,547,914,885
Counties Manukau,Pacific Peoples,80-84,Male,355,350,410,866,854
Counties Manukau,Pacific Peoples,85-89,Female,209,198,277,755,715
Counties Manukau,Pacific Peoples,85-89,Male,108,104,131,824,794
Counties Manukau,Pacific Peoples,90+,Female,94,92,117,803,786
Counties Manukau,Pacific Peoples,90+,Male,34,32,42,810,762
Counties Manukau,Unknown,12-15,Female,32,30,19,1684,1579
Counties Manukau,Unknown,12-15,Male,52,41,14,3714,2929
Counties Manukau,Unknown,16-19,Female,60,59,16,3750,3688
Counties Manukau,Unknown,16-19,Male,50,47,12,4167,3917
Counties Manukau,Unknown,20-24,Female,81,76,45,1800,1689
Counties Manukau,Unknown,20-24,Male,112,105,49,2286,2143
Counties Manukau,Unknown,25-29,Female,135,128,57,2368,2246
Counties Manukau,Unknown,25-29,Male,148,134,55,2691,2436
Counties Manukau,Unknown,30-34,Female,129,117,50,2580,2340
Counties Manukau,Unknown,30-34,Male,193,175,72,2681,2431
Counties Manukau,Unknown,30-34,Unknown/Other,16,15,5,3200,3000
Counties Manukau,Unknown,35-39,Female,91,88,43,2116,2047
Counties Manukau,Unknown,35-39,Male,210,197,86,2442,2291
Counties Manukau,Unknown,40-44,Female,77,77,70,1100,1100
Counties Manukau,Unknown,40-44,Male,214,198,109,1963,1817
Counties Manukau,Unknown,45-49,Female,77,75,40,1925,1875
Counties Manukau,Unknown,45-49,Male,208,193,134,1552,1440
Counties Manukau,Unknown,50-54,Female,62,58,40,1550,1450
Counties Manukau,Unknown,50-54,Male,222,210,163,1362,1288
Counties Manukau,Unknown,55-59,Female,60,57,41,1463,1390
Counties Manukau,Unknown,55-59,Male,232,223,183,1268,1219
Counties Manukau,Unknown,60-64,Female,66,61,35,1886,1743
Counties Manukau,Unknown,60-64,Male,212,208,169,1254,1231
Counties Manukau,Unknown,65-69,Female,57,52,38,1500,1368
Counties Manukau,Unknown,65-69,Male,160,155,136,1176,1140
Counties Manukau,Unknown,70-74,Female,63,61,51,1235,1196
Counties Manukau,Unknown,70-74,Male,125,124,107,1168,1159
Counties Manukau,Unknown,75-79,Female,37,36,41,902,878
Counties Manukau,Unknown,75-79,Male,58,58,60,967,967
Counties Manukau,Unknown,80-84,Female,29,28,20,1450,1400
Counties Manukau,Unknown,80-84,Male,38,38,31,1226,1226
Counties Manukau,Unknown,85-89,Female,23,22,26,885,846
Counties Manukau,Unknown,85-89,Male,10,10,12,833,833
Counties Manukau,Unknown,90+,Female,12,11,9,1333,1222
Counties Manukau,Unknown,90+,Male,7,7,8,875,875
Hawkes Bay,Asian,12-15,Female,217,199,213,1019,934
Hawkes Bay,Asian,12-15,Male,232,209,203,1143,1030
Hawkes Bay,Asian,16-19,Female,177,170,146,1212,1164
Hawkes Bay,Asian,16-19,Male,181,170,174,1040,977
Hawkes Bay,Asian,20-24,Female,218,211,181,1204,1166
Hawkes Bay,Asian,20-24,Male,259,249,199,1302,1251
Hawkes Bay,Asian,25-29,Female,483,456,447,1081,1020
Hawkes Bay,Asian,25-29,Male,649,618,446,1455,1386
Hawkes Bay,Asian,25-29,Unknown/Other,36,36,5,7200,7200
Hawkes Bay,Asian,30-34,Female,672,651,576,1167,1130
Hawkes Bay,Asian,30-34,Male,718,692,529,1357,1308
Hawkes Bay,Asian,30-34,Unknown/Other,27,26,6,4500,4333
Hawkes Bay,Asian,35-39,Female,442,427,397,1113,1076
Hawkes Bay,Asian,35-39,Male,569,555,403,1412,1377
Hawkes Bay,Asian,40-44,Female,363,352,354,1025,994
Hawkes Bay,Asian,40-44,Male,408,400,307,1329,1303
Hawkes Bay,Asian,45-49,Female,291,284,271,1074,1048
Hawkes Bay,Asian,45-49,Male,274,269,211,1299,1275
Hawkes Bay,Asian,50-54,Female,205,201,186,1102,1081
Hawkes Bay,Asian,50-54,Male,178,173,173,1029,1000
Hawkes Bay,Asian,55-59,Female,186,177,181,1028,978
Hawkes Bay,Asian,55-59,Male,147,144,137,1073,1051
Hawkes Bay,Asian,60-64,Female,154,149,171,901,871
Hawkes Bay,Asian,60-64,Male,106,103,100,1060,1030
Hawkes Bay,Asian,65-69,Female,126,122,130,969,938
Hawkes Bay,Asian,65-69,Male,71,71,74,959,959
Hawkes Bay,Asian,70-74,Female,85,84,78,1090,1077
Hawkes Bay,Asian,70-74,Male,52,52,69,754,754
Hawkes Bay,Asian,75-79,Female,39,39,51,765,765
Hawkes Bay,Asian,75-79,Male,38,37,44,864,841
Hawkes Bay,Asian,80-84,Female,44,43,37,1189,1162
Hawkes Bay,Asian,80-84,Male,23,23,26,885,885
Hawkes Bay,Asian,85-89,Female,16,15,16,1000,938
Hawkes Bay,Asian,85-89,Male,19,19,20,950,950
Hawkes Bay,European or Other,12-15,Female,2432,2201,2623,927,839
Hawkes Bay,European or Other,12-15,Male,2426,2211,2646,917,836
Hawkes Bay,European or Other,16-19,Female,2096,1943,2240,936,867
Hawkes Bay,European or Other,16-19,Male,2251,2039,2394,940,852
Hawkes Bay,European or Other,20-24,Female,2109,1959,2335,903,839
Hawkes Bay,European or Other,20-24,Male,2327,2048,2597,896,789
Hawkes Bay,European or Other,25-29,Female,2375,2220,2883,824,770
Hawkes Bay,European or Other,25-29,Male,2380,2171,2705,880,803
Hawkes Bay,European or Other,25-29,Unknown/Other,7,6,8,875,750
Hawkes Bay,European or Other,30-34,Female,2749,2558,2972,925,861
Hawkes Bay,European or Other,30-34,Male,2612,2381,2765,945,861
Hawkes Bay,European or Other,35-39,Female,2602,2457,3004,866,818
Hawkes Bay,European or Other,35-39,Male,2457,2267,2739,897,828
Hawkes Bay,European or Other,40-44,Female,2939,2801,3313,887,845
Hawkes Bay,European or Other,40-44,Male,2633,2491,2987,881,834
Hawkes Bay,European or Other,45-49,Female,3561,3435,4128,863,832
Hawkes Bay,European or Other,45-49,Male,3217,3062,3702,869,827
Hawkes Bay,European or Other,50-54,Female,3939,3826,4096,962,934
Hawkes Bay,European or Other,50-54,Male,3660,3518,3928,932,896
Hawkes Bay,European or Other,55-59,Female,4190,4086,4612,908,886
Hawkes Bay,European or Other,55-59,Male,3878,3779,4301,902,879
Hawkes Bay,European or Other,60-64,Female,4162,4085,4361,954,937
Hawkes Bay,European or Other,60-64,Male,4041,3970,4125,980,962
Hawkes Bay,European or Other,65-69,Female,3971,3923,4174,951,940
Hawkes Bay,European or Other,65-69,Male,3653,3593,3822,956,940
Hawkes Bay,European or Other,70-74,Female,3856,3811,3942,978,967
Hawkes Bay,European or Other,70-74,Male,3617,3577,3734,969,958
Hawkes Bay,European or Other,75-79,Female,2771,2734,2792,992,979
Hawkes Bay,European or Other,75-79,Male,2561,2533,2604,983,973
Hawkes Bay,European or Other,80-84,Female,2034,2000,1961,1037,1020
Hawkes Bay,European or Other,80-84,Male,1662,1640,1636,1016,1002
Hawkes Bay,European or Other,85-89,Female,1194,1175,1242,961,946
Hawkes Bay,European or Other,85-89,Male,858,839,871,985,963
Hawkes Bay,European or Other,90+,Female,762,731,791,963,924
Hawkes Bay,European or Other,90+,Male,422,414,437,966,947
Hawkes Bay,Maori,12-15,Female,1545,1238,1885,820,657
Hawkes Bay,Maori,12-15,Male,1468,1163,1828,803,636
Hawkes Bay,Maori,16-19,Female,1375,1107,1619,849,684
Hawkes Bay,Maori,16-19,Male,1320,991,1567,842,632
Hawkes Bay,Maori,20-24,Female,1445,1130,1857,778,609
Hawkes Bay,Maori,20-24,Male,1400,1033,1755,798,589
Hawkes Bay,Maori,25-29,Female,1376,1088,1795,767,606
Hawkes Bay,Maori,25-29,Male,1294,977,1624,797,602
Hawkes Bay,Maori,30-34,Female,1336,1082,1641,814,659
Hawkes Bay,Maori,30-34,Male,1088,857,1348,807,636
Hawkes Bay,Maori,35-39,Female,1080,931,1339,807,695
Hawkes Bay,Maori,35-39,Male,947,769,1108,855,694
Hawkes Bay,Maori,40-44,Female,1078,952,1278,844,745
Hawkes Bay,Maori,40-44,Male,937,801,1064,881,753
Hawkes Bay,Maori,45-49,Female,1219,1108,1434,850,773
Hawkes Bay,Maori,45-49,Male,979,875,1193,821,733
Hawkes Bay,Maori,50-54,Female,1166,1067,1289,905,828
Hawkes Bay,Maori,50-54,Male,918,828,1005,913,824
Hawkes Bay,Maori,55-59,Female,1123,1058,1266,887,836
Hawkes Bay,Maori,55-59,Male,931,867,1050,887,826
Hawkes Bay,Maori,60-64,Female,1000,956,1000,1000,956
Hawkes Bay,Maori,60-64,Male,850,808,850,1000,951
Hawkes Bay,Maori,65-69,Female,738,713,749,985,952
Hawkes Bay,Maori,65-69,Male,589,570,621,948,918
Hawkes Bay,Maori,70-74,Female,504,490,523,964,937
Hawkes Bay,Maori,70-74,Male,444,435,404,1099,1077
Hawkes Bay,Maori,75-79,Female,300,295,286,1049,1031
Hawkes Bay,Maori,75-79,Male,200,193,219,913,881
Hawkes Bay,Maori,80-84,Female,148,144,183,809,787
Hawkes Bay,Maori,80-84,Male,114,111,114,1000,974
Hawkes Bay,Maori,85-89,Female,76,71,89,854,798
Hawkes Bay,Maori,85-89,Male,44,43,49,898,878
Hawkes Bay,Maori,90+,Female,23,22,17,1353,1294
Hawkes Bay,Maori,90+,Male,7,7,9,778,778
Hawkes Bay,Pacific Peoples,12-15,Female,230,204,253,909,806
Hawkes Bay,Pacific Peoples,12-15,Male,223,183,245,910,747
Hawkes Bay,Pacific Peoples,16-19,Female,200,181,224,893,808
Hawkes Bay,Pacific Peoples,16-19,Male,246,198,240,1025,825
Hawkes Bay,Pacific Peoples,20-24,Female,251,212,282,890,752
Hawkes Bay,Pacific Peoples,20-24,Male,488,428,338,1444,1266
Hawkes Bay,Pacific Peoples,25-29,Female,254,221,261,973,847
Hawkes Bay,Pacific Peoples,25-29,Male,592,537,311,1904,1727
Hawkes Bay,Pacific Peoples,30-34,Female,226,195,239,946,816
Hawkes Bay,Pacific Peoples,30-34,Male,550,502,278,1978,1806
Hawkes Bay,Pacific Peoples,35-39,Female,187,160,190,984,842
Hawkes Bay,Pacific Peoples,35-39,Male,439,415,257,1708,1615
Hawkes Bay,Pacific Peoples,40-44,Female,176,160,167,1054,958
Hawkes Bay,Pacific Peoples,40-44,Male,353,332,207,1705,1604
Hawkes Bay,Pacific Peoples,45-49,Female,168,165,162,1037,1019
Hawkes Bay,Pacific Peoples,45-49,Male,246,233,190,1295,1226
Hawkes Bay,Pacific Peoples,50-54,Female,152,139,174,874,799
Hawkes Bay,Pacific Peoples,50-54,Male,182,176,167,1090,1054
Hawkes Bay,Pacific Peoples,55-59,Female,130,125,124,1048,1008
Hawkes Bay,Pacific Peoples,55-59,Male,126,121,118,1068,1025
Hawkes Bay,Pacific Peoples,60-64,Female,98,96,99,990,970
Hawkes Bay,Pacific Peoples,60-64,Male,112,110,119,941,924
Hawkes Bay,Pacific Peoples,65-69,Female,77,73,78,987,936
Hawkes Bay,Pacific Peoples,65-69,Male,81,79,73,1110,1082
Hawkes Bay,Pacific Peoples,70-74,Female,49,47,54,907,870
Hawkes Bay,Pacific Peoples,70-74,Male,50,46,58,862,793
Hawkes Bay,Pacific Peoples,75-79,Female,25,24,27,926,889
Hawkes Bay,Pacific Peoples,75-79,Male,20,18,24,833,750
Hawkes Bay,Pacific Peoples,80-84,Female,14,14,21,667,667
Hawkes Bay,Pacific Peoples,80-84,Male,13,13,12,1083,1083
Hawkes Bay,Pacific Peoples,85-89,Female,12,12,14,857,857
Hawkes Bay,Pacific Peoples,85-89,Male,7,7,6,1167,1167
Hawkes Bay,Unknown,12-15,Female,16,15,9,1778,1667
Hawkes Bay,Unknown,12-15,Male,14,14,5,2800,2800
Hawkes Bay,Unknown,25-29,Female,46,40,8,5750,5000
Hawkes Bay,Unknown,25-29,Male,63,50,15,4200,3333
Hawkes Bay,Unknown,30-34,Female,44,43,11,4000,3909
Hawkes Bay,Unknown,30-34,Male,90,79,17,5294,4647
Hawkes Bay,Unknown,35-39,Female,31,29,13,2385,2231
Hawkes Bay,Unknown,35-39,Male,64,55,19,3368,2895
Hawkes Bay,Unknown,40-44,Female,27,26,5,5400,5200
Hawkes Bay,Unknown,40-44,Male,78,69,29,2690,2379
Hawkes Bay,Unknown,45-49,Female,13,13,8,1625,1625
Hawkes Bay,Unknown,45-49,Male,68,63,35,1943,1800
Hawkes Bay,Unknown,50-54,Female,16,14,10,1600,1400
Hawkes Bay,Unknown,50-54,Male,63,57,28,2250,2036
Hawkes Bay,Unknown,55-59,Female,20,20,18,1111,1111
Hawkes Bay,Unknown,55-59,Male,50,45,25,2000,1800
Hawkes Bay,Unknown,60-64,Female,13,13,13,1000,1000
Hawkes Bay,Unknown,60-64,Male,38,37,23,1652,1609
Hawkes Bay,Unknown,65-69,Female,27,24,20,1350,1200
Hawkes Bay,Unknown,65-69,Male,41,40,37,1108,1081
Hawkes Bay,Unknown,70-74,Female,20,19,14,1429,1357
Hawkes Bay,Unknown,70-74,Male,29,28,22,1318,1273
Hawkes Bay,Unknown,75-79,Male,11,8,10,1100,800
Hutt Valley,Asian,12-15,Female,495,469,440,1125,1066
Hutt Valley,Asian,12-15,Male,473,451,436,1085,1034
Hutt Valley,Asian,16-19,Female,404,393,373,1083,1054
Hutt Valley,Asian,16-19,Male,403,390,378,1066,1032
Hutt Valley,Asian,20-24,Female,460,452,438,1050,1032
Hutt Valley,Asian,20-24,Male,562,538,510,1102,1055
Hutt Valley,Asian,25-29,Female,936,920,951,984,967
Hutt Valley,Asian,25-29,Male,1127,1104,935,1205,1181
Hutt Valley,Asian,30-34,Female,1466,1439,1442,1017,998
Hutt Valley,Asian,30-34,Male,1329,1301,1146,1160,1135
Hutt Valley,Asian,35-39,Female,1243,1214,1214,1024,1000
Hutt Valley,Asian,35-39,Male,1326,1307,1204,1101,1086
Hutt Valley,Asian,40-44,Female,865,850,806,1073,1055
Hutt Valley,Asian,40-44,Male,895,880,768,1165,1146
Hutt Valley,Asian,45-49,Female,677,656,682,993,962
Hutt Valley,Asian,45-49,Male,631,619,585,1079,1058
Hutt Valley,Asian,50-54,Female,571,561,566,1009,991
Hutt Valley,Asian,50-54,Male,511,501,464,1101,1080
Hutt Valley,Asian,55-59,Female,520,509,555,937,917
Hutt Valley,Asian,55-59,Male,400,397,388,1031,1023
Hutt Valley,Asian,60-64,Female,479,472,504,950,937
Hutt Valley,Asian,60-64,Male,330,327,387,853,845
Hutt Valley,Asian,65-69,Female,404,400,439,920,911
Hutt Valley,Asian,65-69,Male,333,325,339,982,959
Hutt Valley,Asian,70-74,Female,271,268,261,1038,1027
Hutt Valley,Asian,70-74,Male,221,219,229,965,956
Hutt Valley,Asian,75-79,Female,133,132,154,864,857
Hutt Valley,Asian,75-79,Male,122,120,126,968,952
Hutt Valley,Asian,80-84,Female,115,112,119,966,941
Hutt Valley,Asian,80-84,Male,92,90,90,1022,1000
Hutt Valley,Asian,85-89,Female,58,56,56,1036,1000
Hutt Valley,Asian,85-89,Male,45,43,46,978,935
Hutt Valley,Asian,90+,Female,25,25,23,1087,1087
Hutt Valley,Asian,90+,Male,12,12,12,1000,1000
Hutt Valley,European or Other,12-15,Female,2028,1893,2072,979,914
Hutt Valley,European or Other,12-15,Male,2167,2001,2212,980,905
Hutt Valley,European or Other,16-19,Female,1796,1712,1958,917,874
Hutt Valley,European or Other,16-19,Male,1961,1811,2133,919,849
Hutt Valley,European or Other,16-19,Unknown/Other,7,7,8,875,875
Hutt Valley,European or Other,20-24,Female,2132,2011,2384,894,844
Hutt Valley,European or Other,20-24,Male,2322,2178,2446,949,890
Hutt Valley,European or Other,25-29,Female,2601,2482,3001,867,827
Hutt Valley,European or Other,25-29,Male,2502,2320,2823,886,822
Hutt Valley,European or Other,30-34,Female,3086,2963,3348,922,885
Hutt Valley,European or Other,30-34,Male,2861,2684,3142,911,854
Hutt Valley,European or Other,35-39,Female,2999,2893,3223,930,898
Hutt Valley,European or Other,35-39,Male,2817,2664,2985,944,892
Hutt Valley,European or Other,40-44,Female,3011,2928,3212,937,912
Hutt Valley,European or Other,40-44,Male,2868,2768,2968,966,933
Hutt Valley,European or Other,45-49,Female,3196,3114,3631,880,858
Hutt Valley,European or Other,45-49,Male,3141,3043,3477,903,875
Hutt Valley,European or Other,50-54,Female,3397,3327,3544,959,939
Hutt Valley,European or Other,50-54,Male,3450,3355,3593,960,934
Hutt Valley,European or Other,55-59,Female,3299,3253,3580,922,909
Hutt Valley,European or Other,55-59,Male,3242,3151,3530,918,893
Hutt Valley,European or Other,60-64,Female,3181,3138,3229,985,972
Hutt Valley,European or Other,60-64,Male,3216,3153,3284,979,960
Hutt Valley,European or Other,65-69,Female,2436,2407,2505,972,961
Hutt Valley,European or Other,65-69,Male,2481,2439,2504,991,974
Hutt Valley,European or Other,70-74,Female,2331,2308,2458,948,939
Hutt Valley,European or Other,70-74,Male,2203,2180,2241,983,973
Hutt Valley,European or Other,75-79,Female,1839,1812,1873,982,967
Hutt Valley,European or Other,75-79,Male,1474,1459,1605,918,909
Hutt Valley,European or Other,80-84,Female,1408,1388,1396,1009,994
Hutt Valley,European or Other,80-84,Male,1085,1070,1027,1056,1042
Hutt Valley,European or Other,85-89,Female,880,858,914,963,939
Hutt Valley,European or Other,85-89,Male,562,547,598,940,915
Hutt Valley,European or Other,90+,Female,566,537,579,978,927
Hutt Valley,European or Other,90+,Male,306,292,274,1117,1066
Hutt Valley,Maori,12-15,Female,736,588,869,847,677
Hutt Valley,Maori,12-15,Male,858,713,993,864,718
Hutt Valley,Maori,16-19,Female,757,622,843,898,738
Hutt Valley,Maori,16-19,Male,761,610,882,863,692
Hutt Valley,Maori,20-24,Female,871,720,1080,806,667
Hutt Valley,Maori,20-24,Male,982,783,1087,903,720
Hutt Valley,Maori,25-29,Female,908,761,1086,836,701
Hutt Valley,Maori,25-29,Male,833,665,979,851,679
Hutt Valley,Maori,30-34,Female,791,693,942,840,736
Hutt Valley,Maori,30-34,Male,813,671,935,870,718
Hutt Valley,Maori,35-39,Female,741,666,819,905,813
Hutt Valley,Maori,35-39,Male,630,538,695,906,774
Hutt Valley,Maori,40-44,Female,646,587,755,856,777
Hutt Valley,Maori,40-44,Male,627,557,695,902,801
Hutt Valley,Maori,45-49,Female,703,654,791,889,827
Hutt Valley,Maori,45-49,Male,612,552,676,905,817
Hutt Valley,Maori,50-54,Female,681,640,718,948,891
Hutt Valley,Maori,50-54,Male,571,542,592,965,916
Hutt Valley,Maori,55-59,Female,576,560,626,920,895
Hutt Valley,Maori,55-59,Male,557,534,589,946,907
Hutt Valley,Maori,60-64,Female,529,512,547,967,936
Hutt Valley,Maori,60-64,Male,456,442,473,964,934
Hutt Valley,Maori,65-69,Female,347,338,342,1015,988
Hutt Valley,Maori,65-69,Male,293,285,323,907,882
Hutt Valley,Maori,70-74,Female,217,213,202,1074,1054
Hutt Valley,Maori,70-74,Male,203,198,191,1063,1037
Hutt Valley,Maori,75-79,Female,110,106,124,887,855
Hutt Valley,Maori,75-79,Male,105,101,111,946,910
Hutt Valley,Maori,80-84,Female,59,59,59,1000,1000
Hutt Valley,Maori,80-84,Male,50,48,38,1316,1263
Hutt Valley,Maori,85-89,Female,24,24,24,1000,1000
Hutt Valley,Maori,85-89,Male,18,18,15,1200,1200
Hutt Valley,Maori,90+,Female,12,12,9,1333,1333
Hutt Valley,Pacific Peoples,12-15,Female,408,357,392,1041,911
Hutt Valley,Pacific Peoples,12-15,Male,422,373,463,911,806
Hutt Valley,Pacific Peoples,16-19,Female,344,310,411,837,754
Hutt Valley,Pacific Peoples,16-19,Male,401,333,411,976,810
Hutt Valley,Pacific Peoples,20-24,Female,433,382,487,889,784
Hutt Valley,Pacific Peoples,20-24,Male,459,394,500,918,788
Hutt Valley,Pacific Peoples,25-29,Female,420,365,479,877,762
Hutt Valley,Pacific Peoples,25-29,Male,422,354,480,879,738
Hutt Valley,Pacific Peoples,30-34,Female,403,364,477,845,763
Hutt Valley,Pacific Peoples,30-34,Male,396,346,457,867,757
Hutt Valley,Pacific Peoples,35-39,Female,410,374,453,905,826
Hutt Valley,Pacific Peoples,35-39,Male,384,345,423,908,816
Hutt Valley,Pacific Peoples,40-44,Female,376,361,405,928,891
Hutt Valley,Pacific Peoples,40-44,Male,390,368,428,911,860
Hutt Valley,Pacific Peoples,45-49,Female,358,341,385,930,886
Hutt Valley,Pacific Peoples,45-49,Male,383,352,382,1003,921
Hutt Valley,Pacific Peoples,50-54,Female,335,315,353,949,892
Hutt Valley,Pacific Peoples,50-54,Male,342,329,364,940,904
Hutt Valley,Pacific Peoples,55-59,Female,303,287,304,997,944
Hutt Valley,Pacific Peoples,55-59,Male,298,282,305,977,925
Hutt Valley,Pacific Peoples,60-64,Female,234,227,254,921,894
Hutt Valley,Pacific Peoples,60-64,Male,223,218,224,996,973
Hutt Valley,Pacific Peoples,65-69,Female,201,199,220,914,905
Hutt Valley,Pacific Peoples,65-69,Male,195,191,224,871,853
Hutt Valley,Pacific Peoples,70-74,Female,141,139,150,940,927
Hutt Valley,Pacific Peoples,70-74,Male,138,137,142,972,965
Hutt Valley,Pacific Peoples,75-79,Female,103,102,98,1051,1041
Hutt Valley,Pacific Peoples,75-79,Male,81,78,92,880,848
Hutt Valley,Pacific Peoples,80-84,Female,47,43,53,887,811
Hutt Valley,Pacific Peoples,80-84,Male,33,33,27,1222,1222
Hutt Valley,Pacific Peoples,85-89,Female,22,21,25,880,840
Hutt Valley,Pacific Peoples,85-89,Male,9,8,13,692,615
Hutt Valley,Pacific Peoples,90+,Female,9,8,9,1000,889
Hutt Valley,Unknown,20-24,Female,16,15,7,2286,2143
Hutt Valley,Unknown,20-24,Male,12,10,5,2400,2000
Hutt Valley,Unknown,25-29,Female,24,22,12,2000,1833
Hutt Valley,Unknown,25-29,Male,18,17,15,1200,1133
Hutt Valley,Unknown,30-34,Female,24,20,15,1600,1333
Hutt Valley,Unknown,30-34,Male,42,38,18,2333,2111
Hutt Valley,Unknown,35-39,Female,28,27,14,2000,1929
Hutt Valley,Unknown,35-39,Male,50,48,30,1667,1600
Hutt Valley,Unknown,40-44,Female,19,18,9,2111,2000
Hutt Valley,Unknown,40-44,Male,52,50,23,2261,2174
Hutt Valley,Unknown,45-49,Female,17,17,12,1417,1417
Hutt Valley,Unknown,45-49,Male,32,30,19,1684,1579
Hutt Valley,Unknown,50-54,Female,10,10,7,1429,1429
Hutt Valley,Unknown,50-54,Male,42,40,27,1556,1481
Hutt Valley,Unknown,55-59,Female,12,12,18,667,667
Hutt Valley,Unknown,55-59,Male,46,45,29,1586,1552
Hutt Valley,Unknown,60-64,Female,18,16,16,1125,1000
Hutt Valley,Unknown,60-64,Male,43,41,27,1593,1519
Hutt Valley,Unknown,65-69,Female,13,11,10,1300,1100
Hutt Valley,Unknown,65-69,Male,26,26,20,1300,1300
Hutt Valley,Unknown,70-74,Male,17,15,10,1700,1500
Hutt Valley,Unknown,80-84,Male,6,5,5,1200,1000
Lakes,Asian,12-15,Female,183,179,184,995,973
Lakes,Asian,12-15,Male,173,160,167,1036,958
Lakes,Asian,16-19,Female,136,134,121,1124,1107
Lakes,Asian,16-19,Male,177,169,143,1238,1182
Lakes,Asian,20-24,Female,190,184,155,1226,1187
