DHB of residence,Ethnic group,Age group,Gender,First dose administered,Second dose administered,Population,First dose uptake per 1000 people,Second dose uptake per 1000 people
Canterbury,Maori,90+,Male,13,13,11,1182,1182
Canterbury,Pacific Peoples,12-15,Female,510,382,613,832,623
Canterbury,Pacific Peoples,12-15,Male,544,414,639,851,648
Canterbury,Pacific Peoples,16-19,Female,443,337,516,859,653
Canterbury,Pacific Peoples,16-19,Male,519,407,594,874,685
Canterbury,Pacific Peoples,20-24,Female,633,478,717,883,667
Canterbury,Pacific Peoples,20-24,Male,715,489,788,907,621
Canterbury,Pacific Peoples,25-29,Female,605,455,715,846,636
Canterbury,Pacific Peoples,25-29,Male,609,406,781,780,520
Canterbury,Pacific Peoples,30-34,Female,610,487,747,817,652
Canterbury,Pacific Peoples,30-34,Male,634,448,733,865,611
Canterbury,Pacific Peoples,35-39,Female,514,436,549,936,794
Canterbury,Pacific Peoples,35-39,Male,537,434,604,889,719
Canterbury,Pacific Peoples,40-44,Female,450,396,492,915,805
Canterbury,Pacific Peoples,40-44,Male,527,433,534,987,811
Canterbury,Pacific Peoples,45-49,Female,409,373,431,949,865
Canterbury,Pacific Peoples,45-49,Male,445,380,498,894,763
Canterbury,Pacific Peoples,50-54,Female,355,315,374,949,842
Canterbury,Pacific Peoples,50-54,Male,337,318,349,966,911
Canterbury,Pacific Peoples,55-59,Female,297,275,357,832,770
Canterbury,Pacific Peoples,55-59,Male,292,266,320,912,831
Canterbury,Pacific Peoples,60-64,Female,267,256,262,1019,977
Canterbury,Pacific Peoples,60-64,Male,259,253,258,1004,981
Canterbury,Pacific Peoples,65-69,Female,184,171,189,974,905
Canterbury,Pacific Peoples,65-69,Male,177,173,186,952,930
Canterbury,Pacific Peoples,70-74,Female,111,109,116,957,940
Canterbury,Pacific Peoples,70-74,Male,113,111,111,1018,1000
Canterbury,Pacific Peoples,75-79,Female,76,71,82,927,866
Canterbury,Pacific Peoples,75-79,Male,63,63,64,984,984
Canterbury,Pacific Peoples,80-84,Female,45,41,47,957,872
Canterbury,Pacific Peoples,80-84,Male,35,34,34,1029,1000
Canterbury,Pacific Peoples,85-89,Female,16,16,13,1231,1231
Canterbury,Pacific Peoples,85-89,Male,7,7,11,636,636
Canterbury,Pacific Peoples,90+,Female,5,5,8,625,625
Canterbury,Unknown,12-15,Female,21,17,8,2625,2125
Canterbury,Unknown,12-15,Male,28,24,15,1867,1600
Canterbury,Unknown,16-19,Female,38,32,14,2714,2286
Canterbury,Unknown,16-19,Male,34,31,22,1545,1409
Canterbury,Unknown,20-24,Female,56,52,39,1436,1333
Canterbury,Unknown,20-24,Male,96,74,41,2341,1805
Canterbury,Unknown,25-29,Female,123,101,62,1984,1629
Canterbury,Unknown,25-29,Male,146,124,96,1521,1292
Canterbury,Unknown,30-34,Female,134,116,81,1654,1432
Canterbury,Unknown,30-34,Male,226,174,120,1883,1450
Canterbury,Unknown,35-39,Female,114,103,68,1676,1515
Canterbury,Unknown,35-39,Male,285,251,183,1557,1372
Canterbury,Unknown,40-44,Female,101,84,71,1423,1183
Canterbury,Unknown,40-44,Male,265,232,155,1710,1497
Canterbury,Unknown,45-49,Female,174,159,193,902,824
Canterbury,Unknown,45-49,Male,291,252,216,1347,1167
Canterbury,Unknown,50-54,Female,161,149,141,1142,1057
Canterbury,Unknown,50-54,Male,313,272,206,1519,1320
Canterbury,Unknown,55-59,Female,103,94,86,1198,1093
Canterbury,Unknown,55-59,Male,273,247,188,1452,1314
Canterbury,Unknown,60-64,Female,92,89,72,1278,1236
Canterbury,Unknown,60-64,Male,212,201,150,1413,1340
Canterbury,Unknown,65-69,Female,71,68,62,1145,1097
Canterbury,Unknown,65-69,Male,132,123,85,1553,1447
Canterbury,Unknown,70-74,Female,54,49,52,1038,942
Canterbury,Unknown,70-74,Male,82,74,67,1224,1104
Canterbury,Unknown,75-79,Female,42,38,42,1000,905
Canterbury,Unknown,75-79,Male,35,34,30,1167,1133
Canterbury,Unknown,80-84,Female,21,21,21,1000,1000
Canterbury,Unknown,80-84,Male,16,15,16,1000,938
Canterbury,Unknown,85-89,Female,6,0,8,750,500
Canterbury,Unknown,85-89,Male,10,10,5,2000,2000
Capital and Coast,Asian,12-15,Female,941,832,955,985,871
Capital and Coast,Asian,12-15,Male,958,839,984,974,853
Capital and Coast,Asian,16-19,Female,907,849,859,1056,988
Capital and Coast,Asian,16-19,Male,957,862,868,1103,993
Capital and Coast,Asian,20-24,Female,1591,1455,1449,1098,1004
Capital and Coast,Asian,20-24,Male,1470,1275,1204,1221,1059
Capital and Coast,Asian,20-24,Unknown/Other,13,9,6,2167,1500
Capital and Coast,Asian,25-29,Female,2241,2090,2255,994,927
Capital and Coast,Asian,25-29,Male,2181,1981,1867,1168,1061
Capital and Coast,Asian,25-29,Unknown/Other,30,27,16,1875,1688
Capital and Coast,Asian,30-34,Female,2658,2491,2769,960,900
Capital and Coast,Asian,30-34,Male,2323,2189,2154,1078,1016
Capital and Coast,Asian,30-34,Unknown/Other,26,25,7,3714,3571
Capital and Coast,Asian,35-39,Female,2494,2346,2576,968,911
Capital and Coast,Asian,35-39,Male,2250,2146,2230,1009,962
Capital and Coast,Asian,35-39,Unknown/Other,20,20,6,3333,3333
Capital and Coast,Asian,40-44,Female,1844,1750,1819,1014,962
Capital and Coast,Asian,40-44,Male,1752,1708,1564,1120,1092
Capital and Coast,Asian,45-49,Female,1480,1420,1508,981,942
Capital and Coast,Asian,45-49,Male,1365,1305,1208,1130,1080
Capital and Coast,Asian,50-54,Female,1284,1266,1283,1001,987
Capital and Coast,Asian,50-54,Male,953,933,940,1014,993
Capital and Coast,Asian,55-59,Female,1160,1136,1183,981,960
Capital and Coast,Asian,55-59,Male,938,904,913,1027,990
Capital and Coast,Asian,60-64,Female,891,861,962,926,895
Capital and Coast,Asian,60-64,Male,678,663,714,950,929
Capital and Coast,Asian,65-69,Female,788,779,871,905,894
Capital and Coast,Asian,65-69,Male,595,589,630,944,935
Capital and Coast,Asian,70-74,Female,567,555,564,1005,984
Capital and Coast,Asian,70-74,Male,439,423,481,913,879
Capital and Coast,Asian,75-79,Female,317,303,338,938,896
Capital and Coast,Asian,75-79,Male,252,253,257,981,984
Capital and Coast,Asian,80-84,Female,218,211,210,1038,1005
Capital and Coast,Asian,80-84,Male,191,186,195,979,954
Capital and Coast,Asian,85-89,Female,116,112,128,906,875
Capital and Coast,Asian,85-89,Male,81,77,90,900,856
Capital and Coast,Asian,90+,Female,54,49,51,1059,961
Capital and Coast,Asian,90+,Male,39,36,34,1147,1059
Capital and Coast,European or Other,12-15,Female,4314,3830,4539,950,844
Capital and Coast,European or Other,12-15,Male,4395,3842,4586,958,838
Capital and Coast,European or Other,12-15,Unknown/Other,19,15,12,1583,1250
Capital and Coast,European or Other,16-19,Female,4691,4206,4968,944,847
Capital and Coast,European or Other,16-19,Male,4354,3895,4666,933,835
Capital and Coast,European or Other,16-19,Unknown/Other,35,34,14,2500,2429
Capital and Coast,European or Other,20-24,Female,8056,7256,8745,921,830
Capital and Coast,European or Other,20-24,Male,6935,5901,7571,916,779
Capital and Coast,European or Other,20-24,Unknown/Other,33,28,24,1375,1167
Capital and Coast,European or Other,25-29,Female,7913,7317,9015,878,812
Capital and Coast,European or Other,25-29,Male,7677,6795,8217,934,827
Capital and Coast,European or Other,25-29,Unknown/Other,51,43,27,1889,1593
Capital and Coast,European or Other,30-34,Female,7051,6473,7728,912,838
Capital and Coast,European or Other,30-34,Male,6956,6332,7234,962,875
Capital and Coast,European or Other,30-34,Unknown/Other,38,36,22,1727,1636
Capital and Coast,European or Other,35-39,Female,6327,5912,7118,889,831
Capital and Coast,European or Other,35-39,Male,6065,5564,6631,915,839
Capital and Coast,European or Other,35-39,Unknown/Other,24,23,7,3429,3286
Capital and Coast,European or Other,40-44,Female,6463,6111,7072,914,864
Capital and Coast,European or Other,40-44,Male,6243,5853,6832,914,857
Capital and Coast,European or Other,40-44,Unknown/Other,13,13,5,2600,2600
Capital and Coast,European or Other,45-49,Female,7131,6790,8064,884,842
Capital and Coast,European or Other,45-49,Male,6755,6350,7395,913,859
Capital and Coast,European or Other,50-54,Female,7403,7152,7657,967,934
Capital and Coast,European or Other,50-54,Male,6924,6653,7310,947,910
Capital and Coast,European or Other,55-59,Female,6926,6697,7316,947,915
Capital and Coast,European or Other,55-59,Male,6685,6412,7071,945,907
Capital and Coast,European or Other,60-64,Female,5934,5774,6115,970,944
Capital and Coast,European or Other,60-64,Male,5854,5693,5970,981,954
Capital and Coast,European or Other,65-69,Female,5065,4928,5195,975,949
Capital and Coast,European or Other,65-69,Male,4640,4545,4887,949,930
Capital and Coast,European or Other,70-74,Female,4540,4478,4777,950,937
Capital and Coast,European or Other,70-74,Male,4207,4142,4333,971,956
Capital and Coast,European or Other,75-79,Female,3455,3402,3545,975,960
Capital and Coast,European or Other,75-79,Male,3011,2967,2962,1017,1002
Capital and Coast,European or Other,80-84,Female,2582,2533,2537,1018,998
Capital and Coast,European or Other,80-84,Male,1896,1881,1852,1024,1016
Capital and Coast,European or Other,85-89,Female,1608,1567,1631,986,961
Capital and Coast,European or Other,85-89,Male,1106,1081,1138,972,950
Capital and Coast,European or Other,90+,Female,1066,1035,1101,968,940
Capital and Coast,European or Other,90+,Male,587,569,561,1046,1014
Capital and Coast,Maori,12-15,Female,967,768,1200,806,640
Capital and Coast,Maori,12-15,Male,984,770,1258,782,612
Capital and Coast,Maori,16-19,Female,958,762,1249,767,610
Capital and Coast,Maori,16-19,Male,924,709,1231,751,576
Capital and Coast,Maori,20-24,Female,1662,1340,1990,835,673
Capital and Coast,Maori,20-24,Male,1358,985,1709,795,576
Capital and Coast,Maori,25-29,Female,1311,1054,1666,787,633
Capital and Coast,Maori,25-29,Male,1244,943,1584,785,595
Capital and Coast,Maori,30-34,Female,1009,814,1242,812,655
Capital and Coast,Maori,30-34,Male,980,763,1227,799,622
Capital and Coast,Maori,35-39,Female,804,662,1047,768,632
Capital and Coast,Maori,35-39,Male,680,562,873,779,644
Capital and Coast,Maori,40-44,Female,890,755,1045,852,722
Capital and Coast,Maori,40-44,Male,764,636,912,838,697
Capital and Coast,Maori,45-49,Female,958,871,1076,890,809
Capital and Coast,Maori,45-49,Male,819,733,996,822,736
Capital and Coast,Maori,50-54,Female,905,835,1007,899,829
Capital and Coast,Maori,50-54,Male,823,746,918,897,813
Capital and Coast,Maori,55-59,Female,826,782,873,946,896
Capital and Coast,Maori,55-59,Male,770,709,798,965,888
Capital and Coast,Maori,60-64,Female,628,615,646,972,952
Capital and Coast,Maori,60-64,Male,547,531,515,1062,1031
Capital and Coast,Maori,65-69,Female,412,404,432,954,935
Capital and Coast,Maori,65-69,Male,362,355,389,931,913
Capital and Coast,Maori,70-74,Female,270,261,267,1011,978
Capital and Coast,Maori,70-74,Male,247,247,222,1113,1113
Capital and Coast,Maori,75-79,Female,177,165,179,989,922
Capital and Coast,Maori,75-79,Male,131,126,133,985,947
Capital and Coast,Maori,80-84,Female,114,107,112,1018,955
Capital and Coast,Maori,80-84,Male,83,82,82,1012,1000
Capital and Coast,Maori,85-89,Female,42,41,39,1077,1051
Capital and Coast,Maori,85-89,Male,20,19,19,1053,1000
Capital and Coast,Maori,90+,Female,22,19,17,1294,1118
Capital and Coast,Pacific Peoples,12-15,Female,626,481,771,812,624
Capital and Coast,Pacific Peoples,12-15,Male,644,498,735,876,678
Capital and Coast,Pacific Peoples,16-19,Female,679,563,830,818,678
Capital and Coast,Pacific Peoples,16-19,Male,625,483,815,767,593
Capital and Coast,Pacific Peoples,20-24,Female,925,724,1161,797,624
Capital and Coast,Pacific Peoples,20-24,Male,832,597,1068,779,559
Capital and Coast,Pacific Peoples,25-29,Female,815,639,1004,812,636
Capital and Coast,Pacific Peoples,25-29,Male,759,573,967,785,593
Capital and Coast,Pacific Peoples,30-34,Female,711,588,907,784,648
Capital and Coast,Pacific Peoples,30-34,Male,690,532,849,813,627
Capital and Coast,Pacific Peoples,35-39,Female,614,525,717,856,732
Capital and Coast,Pacific Peoples,35-39,Male,613,484,739,829,655
Capital and Coast,Pacific Peoples,40-44,Female,630,564,764,825,738
Capital and Coast,Pacific Peoples,40-44,Male,581,498,707,822,704
Capital and Coast,Pacific Peoples,45-49,Female,726,649,779,932,833
Capital and Coast,Pacific Peoples,45-49,Male,635,547,723,878,757
Capital and Coast,Pacific Peoples,50-54,Female,676,610,767,881,795
Capital and Coast,Pacific Peoples,50-54,Male,610,548,669,912,819
Capital and Coast,Pacific Peoples,55-59,Female,586,554,636,921,871
Capital and Coast,Pacific Peoples,55-59,Male,534,517,573,932,902
Capital and Coast,Pacific Peoples,60-64,Female,492,479,531,927,902
Capital and Coast,Pacific Peoples,60-64,Male,428,412,431,993,956
Capital and Coast,Pacific Peoples,65-69,Female,341,327,371,919,881
Capital and Coast,Pacific Peoples,65-69,Male,352,339,353,997,960
Capital and Coast,Pacific Peoples,70-74,Female,317,311,322,984,966
Capital and Coast,Pacific Peoples,70-74,Male,257,258,275,935,938
Capital and Coast,Pacific Peoples,75-79,Female,187,183,204,917,897
Capital and Coast,Pacific Peoples,75-79,Male,153,142,176,869,807
Capital and Coast,Pacific Peoples,80-84,Female,115,110,127,906,866
Capital and Coast,Pacific Peoples,80-84,Male,86,85,79,1089,1076
Capital and Coast,Pacific Peoples,85-89,Female,53,50,62,855,806
Capital and Coast,Pacific Peoples,85-89,Male,32,30,34,941,882
Capital and Coast,Pacific Peoples,90+,Female,12,13,16,750,812
Capital and Coast,Pacific Peoples,90+,Male,9,8,9,1000,889
Capital and Coast,Unknown,12-15,Female,34,28,20,1700,1400
Capital and Coast,Unknown,12-15,Male,31,26,14,2214,1857
Capital and Coast,Unknown,16-19,Female,40,36,21,1905,1714
Capital and Coast,Unknown,16-19,Male,30,28,22,1364,1273
Capital and Coast,Unknown,20-24,Female,54,50,44,1227,1136
Capital and Coast,Unknown,20-24,Male,51,42,30,1700,1400
Capital and Coast,Unknown,25-29,Female,101,89,62,1629,1435
Capital and Coast,Unknown,25-29,Male,174,159,79,2203,2013
Capital and Coast,Unknown,30-34,Female,118,114,82,1439,1390
Capital and Coast,Unknown,30-34,Male,181,155,77,2351,2013
Capital and Coast,Unknown,35-39,Female,117,106,91,1286,1165
Capital and Coast,Unknown,35-39,Male,179,158,126,1421,1254
Capital and Coast,Unknown,40-44,Female,127,119,77,1649,1545
Capital and Coast,Unknown,40-44,Male,203,180,122,1664,1475
Capital and Coast,Unknown,45-49,Female,90,84,81,1111,1037
Capital and Coast,Unknown,45-49,Male,191,184,139,1374,1324
Capital and Coast,Unknown,50-54,Female,79,72,67,1179,1075
Capital and Coast,Unknown,50-54,Male,202,188,156,1295,1205
Capital and Coast,Unknown,55-59,Female,58,55,66,879,833
Capital and Coast,Unknown,55-59,Male,215,202,169,1272,1195
Capital and Coast,Unknown,60-64,Female,69,64,75,920,853
Capital and Coast,Unknown,60-64,Male,224,211,186,1204,1134
Capital and Coast,Unknown,65-69,Female,64,59,63,1016,937
Capital and Coast,Unknown,65-69,Male,135,133,127,1063,1047
Capital and Coast,Unknown,70-74,Female,68,68,74,919,919
Capital and Coast,Unknown,70-74,Male,114,110,121,942,909
Capital and Coast,Unknown,75-79,Female,57,56,45,1267,1244
Capital and Coast,Unknown,75-79,Male,80,77,73,1096,1055
Capital and Coast,Unknown,80-84,Female,25,21,29,862,724
Capital and Coast,Unknown,80-84,Male,31,31,30,1033,1033
Capital and Coast,Unknown,85-89,Female,14,17,15,933,1133
Capital and Coast,Unknown,85-89,Male,10,9,13,769,692
Counties Manukau,Asian,12-15,Female,3535,3207,3369,1049,952
Counties Manukau,Asian,12-15,Male,3830,3463,3784,1012,915
Counties Manukau,Asian,16-19,Female,3158,3041,3005,1051,1012
Counties Manukau,Asian,16-19,Male,3561,3363,3217,1107,1045
Counties Manukau,Asian,16-19,Unknown/Other,15,14,7,2143,2000
Counties Manukau,Asian,20-24,Female,4066,3789,4218,964,898
Counties Manukau,Asian,20-24,Male,5227,4824,4765,1097,1012
Counties Manukau,Asian,20-24,Unknown/Other,57,46,9,6333,5111
Counties Manukau,Asian,25-29,Female,6603,6191,7287,906,850
Counties Manukau,Asian,25-29,Male,8261,7627,7949,1039,959
Counties Manukau,Asian,25-29,Unknown/Other,53,46,15,3533,3067
Counties Manukau,Asian,30-34,Female,8629,8122,8763,985,927
Counties Manukau,Asian,30-34,Male,9177,8734,8477,1083,1030
Counties Manukau,Asian,30-34,Unknown/Other,60,59,20,3000,2950
Counties Manukau,Asian,35-39,Female,7987,7656,8190,975,935
Counties Manukau,Asian,35-39,Male,8034,7762,7504,1071,1034
Counties Manukau,Asian,35-39,Unknown/Other,38,38,11,3455,3455
Counties Manukau,Asian,40-44,Female,5906,5780,5748,1027,1006
Counties Manukau,Asian,40-44,Male,6361,6241,5549,1146,1125
Counties Manukau,Asian,40-44,Unknown/Other,45,43,7,6429,6143
Counties Manukau,Asian,45-49,Female,4637,4479,4617,1004,970
Counties Manukau,Asian,45-49,Male,4689,4573,4515,1039,1013
Counties Manukau,Asian,50-54,Female,4104,4006,4225,971,948
Counties Manukau,Asian,50-54,Male,3884,3803,3865,1005,984
Counties Manukau,Asian,50-54,Unknown/Other,15,15,5,3000,3000
Counties Manukau,Asian,55-59,Female,3869,3754,4152,932,904
Counties Manukau,Asian,55-59,Male,3667,3580,3697,992,968
Counties Manukau,Asian,55-59,Unknown/Other,5,5,6,833,833
Counties Manukau,Asian,60-64,Female,3501,3443,3874,904,889
Counties Manukau,Asian,60-64,Male,3084,3027,3344,922,905
Counties Manukau,Asian,60-64,Unknown/Other,6,5,7,857,714
Counties Manukau,Asian,65-69,Female,3037,2968,3318,915,895
Counties Manukau,Asian,65-69,Male,2696,2651,2937,918,903
Counties Manukau,Asian,70-74,Female,1911,1872,2050,932,913
Counties Manukau,Asian,70-74,Male,1859,1838,2012,924,914
Counties Manukau,Asian,75-79,Female,1107,1081,1251,885,864
Counties Manukau,Asian,75-79,Male,980,968,1091,898,887
Counties Manukau,Asian,80-84,Female,669,641,773,865,829
Counties Manukau,Asian,80-84,Male,600,581,728,824,798
Counties Manukau,Asian,85-89,Female,348,336,363,959,926
Counties Manukau,Asian,85-89,Male,255,246,284,898,866
Counties Manukau,Asian,90+,Female,112,108,131,855,824
Counties Manukau,Asian,90+,Male,86,82,91,945,901
Counties Manukau,European or Other,12-15,Female,4146,3621,4527,916,800
Counties Manukau,European or Other,12-15,Male,4380,3866,4859,901,796
Counties Manukau,European or Other,16-19,Female,3939,3614,4262,924,848
Counties Manukau,European or Other,16-19,Male,4211,3790,4595,916,825
Counties Manukau,European or Other,20-24,Female,4453,4068,5144,866,791
Counties Manukau,European or Other,20-24,Male,4942,4283,5399,915,793
Counties Manukau,European or Other,25-29,Female,4804,4278,5988,802,714
Counties Manukau,European or Other,25-29,Male,4732,4087,5529,856,739
Counties Manukau,European or Other,25-29,Unknown/Other,8,8,7,1143,1143
Counties Manukau,European or Other,30-34,Female,5248,4764,5982,877,796
Counties Manukau,European or Other,30-34,Male,5135,4579,5657,908,809
Counties Manukau,European or Other,30-34,Unknown/Other,6,6,9,667,667
Counties Manukau,European or Other,35-39,Female,5160,4752,5899,875,806
Counties Manukau,European or Other,35-39,Male,5021,4587,5686,883,807
Counties Manukau,European or Other,35-39,Unknown/Other,12,9,7,1714,1286
Counties Manukau,European or Other,40-44,Female,5305,4995,6042,878,827
Counties Manukau,European or Other,40-44,Male,5223,4875,5778,904,844
Counties Manukau,European or Other,45-49,Female,6293,5976,7292,863,820
Counties Manukau,European or Other,45-49,Male,6145,5749,7241,849,794
Counties Manukau,European or Other,50-54,Female,6838,6511,7359,929,885
Counties Manukau,European or Other,50-54,Male,7018,6662,7602,923,876
Counties Manukau,European or Other,55-59,Female,6569,6311,7252,906,870
Counties Manukau,European or Other,55-59,Male,7097,6814,7763,914,878
Counties Manukau,European or Other,60-64,Female,6058,5834,6372,951,916
Counties Manukau,European or Other,60-64,Male,6436,6223,6741,955,923
Counties Manukau,European or Other,65-69,Female,5209,5084,5457,955,932
Counties Manukau,European or Other,65-69,Male,5167,5044,5437,950,928
Counties Manukau,European or Other,70-74,Female,4830,4753,5098,947,932
Counties Manukau,European or Other,70-74,Male,4756,4676,5007,950,934
Counties Manukau,European or Other,75-79,Female,3820,3752,3948,968,950
Counties Manukau,European or Other,75-79,Male,3445,3411,3597,958,948
Counties Manukau,European or Other,80-84,Female,2847,2796,2814,1012,994
Counties Manukau,European or Other,80-84,Male,2329,2285,2294,1015,996
Counties Manukau,European or Other,85-89,Female,1665,1618,1762,945,918
Counties Manukau,European or Other,85-89,Male,1160,1128,1223,948,922
Counties Manukau,European or Other,90+,Female,1124,1081,1182,951,915
Counties Manukau,European or Other,90+,Male,615,603,640,961,942
Counties Manukau,Maori,12-15,Female,2644,1912,3376,783,566
Counties Manukau,Maori,12-15,Male,2622,1999,3533,742,566
Counties Manukau,Maori,16-19,Female,2323,1670,3118,745,536
Counties Manukau,Maori,16-19,Male,2321,1633,3142,739,520
Counties Manukau,Maori,20-24,Female,2724,1925,3957,688,486
Counties Manukau,Maori,20-24,Male,2665,1794,3608,739,497
Counties Manukau,Maori,25-29,Female,2712,1947,4029,673,483
Counties Manukau,Maori,25-29,Male,2312,1615,3278,705,493
Counties Manukau,Maori,30-34,Female,2597,1954,3437,756,569
Counties Manukau,Maori,30-34,Male,2078,1530,2767,751,553
Counties Manukau,Maori,35-39,Female,2009,1589,2571,781,618
Counties Manukau,Maori,35-39,Male,1539,1170,2039,755,574
Counties Manukau,Maori,40-44,Female,1975,1647,2411,819,683
Counties Manukau,Maori,40-44,Male,1562,1298,1943,804,668
Counties Manukau,Maori,45-49,Female,2070,1804,2559,809,705
Counties Manukau,Maori,45-49,Male,1726,1475,2171,795,679
Counties Manukau,Maori,50-54,Female,2166,1927,2443,887,789
Counties Manukau,Maori,50-54,Male,1796,1594,2024,887,788
Counties Manukau,Maori,55-59,Female,1870,1732,2128,879,814
Counties Manukau,Maori,55-59,Male,1608,1474,1799,894,819
Counties Manukau,Maori,60-64,Female,1488,1409,1579,942,892
Counties Manukau,Maori,60-64,Male,1229,1170,1260,975,929
Counties Manukau,Maori,65-69,Female,1016,976,1076,944,907
Counties Manukau,Maori,65-69,Male,801,756,829,966,912
Counties Manukau,Maori,70-74,Female,670,652,681,984,957
Counties Manukau,Maori,70-74,Male,499,486,516,967,942
Counties Manukau,Maori,75-79,Female,351,334,399,880,837
Counties Manukau,Maori,75-79,Male,279,268,273,1022,982
Counties Manukau,Maori,80-84,Female,233,215,233,1000,923
Counties Manukau,Maori,80-84,Male,141,137,150,940,913
Counties Manukau,Maori,85-89,Female,78,71,89,876,798
Counties Manukau,Maori,85-89,Male,40,37,39,1026,949
Counties Manukau,Maori,90+,Female,30,26,26,1154,1000
Counties Manukau,Maori,90+,Male,9,9,9,1000,1000
Counties Manukau,Pacific Peoples,12-15,Female,4700,3903,5417,868,721
Counties Manukau,Pacific Peoples,12-15,Male,4757,3950,5577,853,708
Counties Manukau,Pacific Peoples,16-19,Female,4699,3983,5467,860,729
Counties Manukau,Pacific Peoples,16-19,Male,4415,3595,5443,811,660
Counties Manukau,Pacific Peoples,20-24,Female,5850,4709,7193,813,655
Counties Manukau,Pacific Peoples,20-24,Male,5421,4048,6637,817,610
Counties Manukau,Pacific Peoples,20-24,Unknown/Other,24,18,6,4000,3000
Counties Manukau,Pacific Peoples,25-29,Female,5407,4356,6800,795,641
Counties Manukau,Pacific Peoples,25-29,Male,4903,3760,6045,811,622
Counties Manukau,Pacific Peoples,30-34,Female,4731,3998,5627,841,711
Counties Manukau,Pacific Peoples,30-34,Male,4457,3597,5160,864,697
Counties Manukau,Pacific Peoples,35-39,Female,4288,3807,4921,871,774
Counties Manukau,Pacific Peoples,35-39,Male,3965,3425,4562,869,751
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,9,7,5,1800,1400
Counties Manukau,Pacific Peoples,40-44,Female,3962,3648,4420,896,825
Counties Manukau,Pacific Peoples,40-44,Male,3802,3433,4196,906,818
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,13,13,5,2600,2600
Counties Manukau,Pacific Peoples,45-49,Female,3886,3641,4343,895,838
Counties Manukau,Pacific Peoples,45-49,Male,3467,3157,3965,874,796
Counties Manukau,Pacific Peoples,50-54,Female,3884,3644,4367,889,834
Counties Manukau,Pacific Peoples,50-54,Male,3558,3329,3849,924,865
Counties Manukau,Pacific Peoples,55-59,Female,3405,3235,3639,936,889
Counties Manukau,Pacific Peoples,55-59,Male,3109,2959,3317,937,892
Counties Manukau,Pacific Peoples,60-64,Female,2603,2506,2855,912,878
Counties Manukau,Pacific Peoples,60-64,Male,2368,2295,2475,957,927
Counties Manukau,Pacific Peoples,65-69,Female,1956,1901,2099,932,906
Counties Manukau,Pacific Peoples,65-69,Male,1710,1683,1902,899,885
Counties Manukau,Pacific Peoples,70-74,Female,1403,1359,1539,912,883
Counties Manukau,Pacific Peoples,70-74,Male,1201,1177,1370,877,859
Counties Manukau,Pacific Peoples,75-79,Female,923,873,1005,918,869
Counties Manukau,Pacific Peoples,75-79,Male,715,690,755,947,914
Counties Manukau,Pacific Peoples,80-84,Female,485,457,547,887,835
Counties Manukau,Pacific Peoples,80-84,Male,354,341,410,863,832
Counties Manukau,Pacific Peoples,85-89,Female,202,193,277,729,697
Counties Manukau,Pacific Peoples,85-89,Male,106,98,131,809,748
Counties Manukau,Pacific Peoples,90+,Female,93,77,117,795,658
Counties Manukau,Pacific Peoples,90+,Male,32,28,42,762,667
Counties Manukau,Unknown,12-15,Female,31,28,19,1632,1474
Counties Manukau,Unknown,12-15,Male,45,35,14,3214,2500
Counties Manukau,Unknown,16-19,Female,53,44,16,3312,2750
Counties Manukau,Unknown,16-19,Male,47,40,12,3917,3333
Counties Manukau,Unknown,20-24,Female,76,69,45,1689,1533
Counties Manukau,Unknown,20-24,Male,106,93,49,2163,1898
Counties Manukau,Unknown,25-29,Female,115,107,57,2018,1877
Counties Manukau,Unknown,25-29,Male,140,117,55,2545,2127
Counties Manukau,Unknown,30-34,Female,118,97,50,2360,1940
Counties Manukau,Unknown,30-34,Male,169,146,72,2347,2028
Counties Manukau,Unknown,30-34,Unknown/Other,17,17,5,3400,3400
Counties Manukau,Unknown,35-39,Female,77,72,43,1791,1674
Counties Manukau,Unknown,35-39,Male,204,172,86,2372,2000
Counties Manukau,Unknown,40-44,Female,73,64,70,1043,914
Counties Manukau,Unknown,40-44,Male,194,181,109,1780,1661
Counties Manukau,Unknown,45-49,Female,74,70,40,1850,1750
Counties Manukau,Unknown,45-49,Male,188,167,134,1403,1246
Counties Manukau,Unknown,50-54,Female,56,53,40,1400,1325
Counties Manukau,Unknown,50-54,Male,215,199,163,1319,1221
Counties Manukau,Unknown,55-59,Female,64,53,41,1561,1293
Counties Manukau,Unknown,55-59,Male,227,207,183,1240,1131
Counties Manukau,Unknown,60-64,Female,63,57,35,1800,1629
Counties Manukau,Unknown,60-64,Male,199,192,169,1178,1136
Counties Manukau,Unknown,65-69,Female,52,44,38,1368,1158
Counties Manukau,Unknown,65-69,Male,155,153,136,1140,1125
Counties Manukau,Unknown,70-74,Female,61,58,51,1196,1137
Counties Manukau,Unknown,70-74,Male,123,120,107,1150,1121
Counties Manukau,Unknown,75-79,Female,35,33,41,854,805
Counties Manukau,Unknown,75-79,Male,58,57,60,967,950
Counties Manukau,Unknown,80-84,Female,28,28,20,1400,1400
Counties Manukau,Unknown,80-84,Male,36,32,31,1161,1032
Counties Manukau,Unknown,85-89,Female,21,20,26,808,769
Counties Manukau,Unknown,85-89,Male,10,11,12,833,917
Counties Manukau,Unknown,90+,Female,13,14,9,1444,1556
