SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
150100,Otahuhu Central,Auckland,Maori,12+,312,264,258,251,130,98,36,85%,83%,52%,37%
150100,Otahuhu Central,Auckland,Pacific Peoples,12+,692,613,605,579,359,222,66,89%,87%,62%,30%
150100,Otahuhu Central,Auckland,Pacific Peoples,5-11,68,44,24,NA,NA,NA,NA,65%,35%,NA,NA
150200,Mangere Central,Counties Manukau,Maori,12+,490,401,391,361,181,123,43,82%,80%,50%,35%
150200,Mangere Central,Counties Manukau,Maori,5-11,96,36,15,NA,NA,NA,NA,38%,16%,NA,NA
150200,Mangere Central,Counties Manukau,Pacific Peoples,12+,"2,295","1,985","1,936","1,794","1,026",666,184,86%,84%,57%,28%
150200,Mangere Central,Counties Manukau,Pacific Peoples,5-11,339,168,80,NA,NA,NA,NA,50%,24%,NA,NA
150300,Otahuhu North,Auckland,Maori,12+,428,343,332,312,145,90,35,80%,78%,46%,39%
150300,Otahuhu North,Auckland,Maori,5-11,75,23,7,NA,NA,NA,NA,31%,9%,NA,NA
150300,Otahuhu North,Auckland,Pacific Peoples,12+,"1,866","1,637","1,603","1,491",826,500,94,88%,86%,55%,19%
150300,Otahuhu North,Auckland,Pacific Peoples,5-11,331,195,91,NA,NA,NA,NA,59%,27%,NA,NA
150400,Howick West,Counties Manukau,Maori,12+,201,173,169,148,82,51,14,86%,84%,55%,27%
150400,Howick West,Counties Manukau,Maori,5-11,44,22,11,NA,NA,NA,NA,50%,25%,NA,NA
150400,Howick West,Counties Manukau,Pacific Peoples,12+,141,130,130,118,75,44,12,92%,92%,64%,27%
150500,Pakuranga Heights North West,Counties Manukau,Maori,12+,244,199,194,174,68,47,13,82%,80%,39%,28%
150500,Pakuranga Heights North West,Counties Manukau,Maori,5-11,49,15,9,NA,NA,NA,NA,31%,18%,NA,NA
150500,Pakuranga Heights North West,Counties Manukau,Pacific Peoples,12+,248,210,203,189,107,59,9,85%,82%,57%,15%
150600,Mellons Bay,Counties Manukau,Maori,12+,100,86,84,81,54,33,12,86%,84%,67%,36%
150600,Mellons Bay,Counties Manukau,Pacific Peoples,12+,49,45,44,43,26,17,Masked,92%,90%,60%,24%
150700,Pakuranga Heights East,Counties Manukau,Maori,12+,259,220,213,194,98,54,22,85%,82%,51%,41%
150700,Pakuranga Heights East,Counties Manukau,Maori,5-11,48,11,6,NA,NA,NA,NA,23%,12%,NA,NA
150700,Pakuranga Heights East,Counties Manukau,Pacific Peoples,12+,245,227,224,198,115,68,15,93%,91%,58%,22%
150700,Pakuranga Heights East,Counties Manukau,Pacific Peoples,5-11,40,28,13,NA,NA,NA,NA,70%,32%,NA,NA
150800,Sutton Park,Counties Manukau,Maori,12+,453,368,362,332,158,99,38,81%,80%,48%,38%
150800,Sutton Park,Counties Manukau,Maori,5-11,93,39,21,NA,NA,NA,NA,42%,23%,NA,NA
150800,Sutton Park,Counties Manukau,Pacific Peoples,12+,"2,562","2,214","2,179","2,016","1,150",728,190,86%,85%,57%,26%
150800,Sutton Park,Counties Manukau,Pacific Peoples,5-11,395,235,101,NA,NA,NA,NA,59%,26%,NA,NA
150900,Otahuhu East,Auckland,Maori,12+,274,228,221,206,113,67,25,83%,81%,55%,37%
150900,Otahuhu East,Auckland,Maori,5-11,48,16,11,NA,NA,NA,NA,33%,23%,NA,NA
150900,Otahuhu East,Auckland,Pacific Peoples,12+,947,835,823,780,429,254,72,88%,87%,55%,28%
150900,Otahuhu East,Auckland,Pacific Peoples,5-11,129,61,26,NA,NA,NA,NA,47%,20%,NA,NA
151000,Mangere South,Counties Manukau,Maori,12+,369,316,309,278,116,80,22,86%,84%,42%,28%
151000,Mangere South,Counties Manukau,Maori,5-11,76,23,11,NA,NA,NA,NA,30%,14%,NA,NA
151000,Mangere South,Counties Manukau,Pacific Peoples,12+,"1,986","1,701","1,668","1,552",879,561,153,86%,84%,57%,27%
151000,Mangere South,Counties Manukau,Pacific Peoples,5-11,259,143,65,NA,NA,NA,NA,55%,25%,NA,NA
151100,Onetangi,Auckland,Maori,12+,111,95,91,85,42,33,12,86%,82%,49%,36%
151200,Harania South,Counties Manukau,Maori,12+,469,379,371,350,174,122,47,81%,79%,50%,39%
151200,Harania South,Counties Manukau,Maori,5-11,86,27,8,NA,NA,NA,NA,31%,9%,NA,NA
151200,Harania South,Counties Manukau,Pacific Peoples,12+,"1,992","1,773","1,749","1,605",900,562,170,89%,88%,56%,30%
151200,Harania South,Counties Manukau,Pacific Peoples,5-11,323,166,68,NA,NA,NA,NA,51%,21%,NA,NA
151300,Highland Park (Auckland),Counties Manukau,Maori,12+,181,161,158,145,80,50,14,89%,87%,55%,28%
151300,Highland Park (Auckland),Counties Manukau,Pacific Peoples,12+,216,195,189,179,107,69,24,90%,88%,60%,35%
151400,Otahuhu South West,Auckland,Maori,12+,538,458,440,412,238,172,69,85%,82%,58%,40%
151400,Otahuhu South West,Auckland,Maori,5-11,61,20,9,NA,NA,NA,NA,33%,15%,NA,NA
151400,Otahuhu South West,Auckland,Pacific Peoples,12+,"1,580","1,383","1,363","1,271",739,460,123,88%,86%,58%,27%
151400,Otahuhu South West,Auckland,Pacific Peoples,5-11,233,117,67,NA,NA,NA,NA,50%,29%,NA,NA
151500,Pakuranga Heights South West,Counties Manukau,Maori,12+,282,249,246,223,121,78,24,88%,87%,54%,31%
151500,Pakuranga Heights South West,Counties Manukau,Maori,5-11,59,23,10,NA,NA,NA,NA,39%,17%,NA,NA
151500,Pakuranga Heights South West,Counties Manukau,Pacific Peoples,12+,386,349,342,318,172,106,27,90%,89%,54%,25%
151500,Pakuranga Heights South West,Counties Manukau,Pacific Peoples,5-11,80,36,20,NA,NA,NA,NA,45%,25%,NA,NA
151600,Mangere Mascot,Counties Manukau,Maori,12+,476,400,387,357,190,124,46,84%,81%,53%,37%
151600,Mangere Mascot,Counties Manukau,Maori,5-11,78,25,11,NA,NA,NA,NA,32%,14%,NA,NA
151600,Mangere Mascot,Counties Manukau,Pacific Peoples,12+,"2,399","2,069","2,038","1,884","1,046",719,203,86%,85%,56%,28%
151600,Mangere Mascot,Counties Manukau,Pacific Peoples,5-11,338,185,95,NA,NA,NA,NA,55%,28%,NA,NA
151700,Waiheke East,Auckland,Maori,12+,74,53,52,52,26,17,8,72%,70%,50%,47%
151800,Massey Road West,Counties Manukau,Maori,12+,467,391,382,357,164,103,42,84%,82%,46%,41%
151800,Massey Road West,Counties Manukau,Maori,5-11,76,23,11,NA,NA,NA,NA,30%,14%,NA,NA
151800,Massey Road West,Counties Manukau,Pacific Peoples,12+,"2,217","1,931","1,889","1,762","1,035",660,185,87%,85%,59%,28%
151800,Massey Road West,Counties Manukau,Pacific Peoples,5-11,344,180,79,NA,NA,NA,NA,52%,23%,NA,NA
151900,Otahuhu South,Auckland,Maori,12+,465,399,388,364,203,145,59,86%,83%,56%,41%
151900,Otahuhu South,Auckland,Maori,5-11,59,22,10,NA,NA,NA,NA,37%,17%,NA,NA
151900,Otahuhu South,Auckland,Pacific Peoples,12+,"1,496","1,324","1,300","1,227",693,454,114,89%,87%,56%,25%
151900,Otahuhu South,Auckland,Pacific Peoples,5-11,249,132,57,NA,NA,NA,NA,53%,23%,NA,NA
152000,Howick Central,Counties Manukau,Maori,12+,169,151,148,136,75,48,13,89%,88%,55%,27%
152000,Howick Central,Counties Manukau,Pacific Peoples,12+,148,129,125,117,80,53,17,87%,84%,68%,32%
152100,Massey Road North,Counties Manukau,Maori,12+,418,347,335,314,171,109,45,83%,80%,54%,41%
152100,Massey Road North,Counties Manukau,Maori,5-11,80,29,9,NA,NA,NA,NA,36%,11%,NA,NA
152100,Massey Road North,Counties Manukau,Pacific Peoples,12+,"1,644","1,449","1,427","1,334",774,480,107,88%,87%,58%,22%
152100,Massey Road North,Counties Manukau,Pacific Peoples,5-11,267,147,58,NA,NA,NA,NA,55%,22%,NA,NA
152200,Botany Downs West,Counties Manukau,Maori,12+,107,99,95,90,51,36,14,93%,89%,57%,39%
152200,Botany Downs West,Counties Manukau,Pacific Peoples,12+,124,117,117,110,54,34,16,94%,94%,49%,47%
152300,East Tamaki,Counties Manukau,Pacific Peoples,12+,40,35,35,33,18,9,Masked,88%,88%,55%,11%
152400,Howick East,Counties Manukau,Maori,12+,174,149,149,142,86,49,16,86%,86%,61%,33%
152400,Howick East,Counties Manukau,Pacific Peoples,12+,114,100,96,93,48,31,7,88%,84%,52%,23%
152500,Burswood,Counties Manukau,Maori,12+,78,70,69,61,32,20,Masked,90%,88%,52%,25%
152500,Burswood,Counties Manukau,Pacific Peoples,12+,106,94,93,87,60,35,13,89%,88%,69%,37%
152600,Massey Road South,Counties Manukau,Maori,12+,227,180,175,161,84,59,22,79%,77%,52%,37%
152600,Massey Road South,Counties Manukau,Maori,5-11,52,14,Masked,NA,NA,NA,NA,27%,6%,NA,NA
152600,Massey Road South,Counties Manukau,Pacific Peoples,12+,"1,076",973,960,904,511,320,90,90%,89%,57%,28%
152600,Massey Road South,Counties Manukau,Pacific Peoples,5-11,158,91,31,NA,NA,NA,NA,58%,20%,NA,NA
152800,Mangere South East,Counties Manukau,Maori,12+,366,309,298,274,163,114,51,84%,81%,59%,45%
152800,Mangere South East,Counties Manukau,Maori,5-11,55,29,12,NA,NA,NA,NA,53%,22%,NA,NA
152800,Mangere South East,Counties Manukau,Pacific Peoples,12+,"1,948","1,710","1,686","1,572",910,574,134,88%,87%,58%,23%
152800,Mangere South East,Counties Manukau,Pacific Peoples,5-11,233,122,45,NA,NA,NA,NA,52%,19%,NA,NA
152900,Botany Downs East,Counties Manukau,Maori,12+,79,73,72,63,40,21,7,92%,91%,63%,33%
152900,Botany Downs East,Counties Manukau,Pacific Peoples,12+,87,81,79,76,50,32,10,93%,91%,66%,31%
153000,Grange,Counties Manukau,Maori,12+,282,234,227,210,104,62,15,83%,80%,50%,24%
153000,Grange,Counties Manukau,Maori,5-11,56,17,9,NA,NA,NA,NA,30%,16%,NA,NA
153000,Grange,Counties Manukau,Pacific Peoples,12+,"1,255","1,115","1,094","1,029",549,338,78,89%,87%,53%,23%
153000,Grange,Counties Manukau,Pacific Peoples,5-11,210,99,40,NA,NA,NA,NA,47%,19%,NA,NA
153100,Golflands,Counties Manukau,Maori,12+,71,64,62,58,39,22,9,90%,87%,67%,41%
153100,Golflands,Counties Manukau,Pacific Peoples,12+,75,67,66,64,46,35,16,89%,88%,72%,46%
153200,Aorere North,Counties Manukau,Maori,12+,198,165,162,150,77,47,14,83%,82%,51%,30%
153200,Aorere North,Counties Manukau,Pacific Peoples,12+,831,732,719,676,375,234,67,88%,87%,55%,29%
153200,Aorere North,Counties Manukau,Pacific Peoples,5-11,118,43,24,NA,NA,NA,NA,36%,20%,NA,NA
153300,Mangere East,Counties Manukau,Maori,12+,393,348,332,303,153,95,49,89%,84%,50%,52%
153300,Mangere East,Counties Manukau,Maori,5-11,74,23,8,NA,NA,NA,NA,31%,11%,NA,NA
153300,Mangere East,Counties Manukau,Pacific Peoples,12+,"1,672","1,484","1,467","1,383",867,547,135,89%,88%,63%,25%
153300,Mangere East,Counties Manukau,Pacific Peoples,5-11,248,129,57,NA,NA,NA,NA,52%,23%,NA,NA
153400,Cockle Bay,Counties Manukau,Maori,12+,157,142,140,131,87,57,24,90%,89%,66%,42%
153400,Cockle Bay,Counties Manukau,Pacific Peoples,12+,81,76,75,72,47,29,7,94%,93%,65%,24%
153500,Otara West,Counties Manukau,Maori,12+,636,520,484,442,185,124,37,82%,76%,42%,30%
153500,Otara West,Counties Manukau,Maori,5-11,143,46,15,NA,NA,NA,NA,32%,10%,NA,NA
153500,Otara West,Counties Manukau,Pacific Peoples,12+,"2,013","1,704","1,667","1,541",788,490,121,85%,83%,51%,25%
153500,Otara West,Counties Manukau,Pacific Peoples,5-11,355,180,66,NA,NA,NA,NA,51%,19%,NA,NA
153600,Aorere Central,Counties Manukau,Maori,12+,279,234,230,202,104,66,26,84%,82%,51%,39%
153600,Aorere Central,Counties Manukau,Maori,5-11,59,22,9,NA,NA,NA,NA,37%,15%,NA,NA
153600,Aorere Central,Counties Manukau,Pacific Peoples,12+,"1,063",923,909,850,503,316,85,87%,86%,59%,27%
153600,Aorere Central,Counties Manukau,Pacific Peoples,5-11,138,75,27,NA,NA,NA,NA,54%,20%,NA,NA
153700,Northpark North,Counties Manukau,Maori,12+,70,61,60,57,39,27,9,87%,86%,68%,33%
153700,Northpark North,Counties Manukau,Pacific Peoples,12+,77,71,69,66,40,28,10,92%,90%,61%,36%
153800,Somerville,Counties Manukau,Maori,12+,100,Masked,Masked,89,60,48,22,>95%,>95%,67%,46%
153800,Somerville,Counties Manukau,Pacific Peoples,12+,100,90,90,81,57,42,18,90%,90%,70%,43%
153900,Northpark South,Counties Manukau,Maori,12+,48,37,36,35,25,21,9,77%,75%,71%,43%
153900,Northpark South,Counties Manukau,Pacific Peoples,12+,75,Masked,71,67,37,26,8,>95%,95%,55%,31%
154000,Papatoetoe North,Counties Manukau,Maori,12+,477,382,374,355,175,112,37,80%,78%,49%,33%
154000,Papatoetoe North,Counties Manukau,Maori,5-11,85,30,14,NA,NA,NA,NA,35%,16%,NA,NA
154000,Papatoetoe North,Counties Manukau,Pacific Peoples,12+,"1,533","1,367","1,346","1,258",815,511,127,89%,88%,65%,25%
154000,Papatoetoe North,Counties Manukau,Pacific Peoples,5-11,231,129,69,NA,NA,NA,NA,56%,30%,NA,NA
154100,Dingwall,Counties Manukau,Maori,12+,295,249,245,221,129,93,37,84%,83%,58%,40%
154100,Dingwall,Counties Manukau,Maori,5-11,51,21,9,NA,NA,NA,NA,41%,18%,NA,NA
154100,Dingwall,Counties Manukau,Pacific Peoples,12+,817,731,723,688,450,276,77,89%,88%,65%,28%
154100,Dingwall,Counties Manukau,Pacific Peoples,5-11,127,83,40,NA,NA,NA,NA,65%,31%,NA,NA
154200,Aorere South,Counties Manukau,Maori,12+,582,496,482,436,226,146,47,85%,83%,52%,32%
154200,Aorere South,Counties Manukau,Maori,5-11,119,49,21,NA,NA,NA,NA,41%,18%,NA,NA
154200,Aorere South,Counties Manukau,Pacific Peoples,12+,"2,020","1,799","1,777","1,640","1,028",642,173,89%,88%,63%,27%
154200,Aorere South,Counties Manukau,Pacific Peoples,5-11,283,162,73,NA,NA,NA,NA,57%,26%,NA,NA
154300,Shelly Park,Counties Manukau,Maori,12+,88,Masked,Masked,75,48,25,8,>95%,>95%,64%,32%
154300,Shelly Park,Counties Manukau,Pacific Peoples,12+,55,Masked,Masked,51,28,13,Masked,>95%,>95%,55%,15%
154400,Otara Central,Counties Manukau,Maori,12+,465,383,365,334,167,104,41,82%,78%,50%,39%
154400,Otara Central,Counties Manukau,Maori,5-11,79,33,13,NA,NA,NA,NA,42%,16%,NA,NA
154400,Otara Central,Counties Manukau,Pacific Peoples,12+,"1,720","1,479","1,450","1,341",715,456,127,86%,84%,53%,28%
154400,Otara Central,Counties Manukau,Pacific Peoples,5-11,251,115,47,NA,NA,NA,NA,46%,19%,NA,NA
154500,Huntington Park,Counties Manukau,Maori,12+,77,68,67,59,34,23,11,88%,87%,58%,48%
154500,Huntington Park,Counties Manukau,Pacific Peoples,12+,111,97,96,91,46,29,6,87%,86%,51%,21%
154700,Botany North,Counties Manukau,Maori,12+,62,56,56,53,33,21,9,90%,90%,62%,43%
154700,Botany North,Counties Manukau,Pacific Peoples,12+,71,64,63,60,38,20,Masked,90%,89%,63%,10%
154800,Papatoetoe West,Counties Manukau,Maori,12+,496,429,414,392,200,124,48,86%,83%,51%,39%
154800,Papatoetoe West,Counties Manukau,Maori,5-11,84,36,13,NA,NA,NA,NA,43%,15%,NA,NA
154800,Papatoetoe West,Counties Manukau,Pacific Peoples,12+,"1,761","1,564","1,543","1,466",914,585,154,89%,88%,62%,26%
154800,Papatoetoe West,Counties Manukau,Pacific Peoples,5-11,247,145,75,NA,NA,NA,NA,59%,30%,NA,NA
154900,Papatoetoe Central,Counties Manukau,Maori,12+,456,402,395,369,228,169,65,88%,87%,62%,38%
154900,Papatoetoe Central,Counties Manukau,Maori,5-11,58,25,15,NA,NA,NA,NA,43%,26%,NA,NA
154900,Papatoetoe Central,Counties Manukau,Pacific Peoples,12+,"1,321","1,166","1,152","1,117",761,485,141,88%,87%,68%,29%
154900,Papatoetoe Central,Counties Manukau,Pacific Peoples,5-11,137,85,45,NA,NA,NA,NA,62%,33%,NA,NA
155000,Sunkist Bay,Counties Manukau,Maori,12+,205,191,190,169,114,84,21,93%,93%,67%,25%
155000,Sunkist Bay,Counties Manukau,Pacific Peoples,12+,63,55,55,52,37,23,7,87%,87%,71%,30%
155100,Otara East,Counties Manukau,Maori,12+,616,515,498,457,210,135,32,84%,81%,46%,24%
155100,Otara East,Counties Manukau,Maori,5-11,132,29,9,NA,NA,NA,NA,22%,7%,NA,NA
155100,Otara East,Counties Manukau,Pacific Peoples,12+,"2,401","2,072","2,025","1,869","1,018",638,152,86%,84%,54%,24%
155100,Otara East,Counties Manukau,Pacific Peoples,5-11,407,205,76,NA,NA,NA,NA,50%,19%,NA,NA
155200,Redcastle,Counties Manukau,Maori,12+,119,103,100,95,62,35,18,87%,84%,65%,51%
155200,Redcastle,Counties Manukau,Pacific Peoples,12+,219,189,188,179,109,71,25,86%,86%,61%,35%
155300,Botany East,Counties Manukau,Maori,12+,51,48,48,43,27,23,8,94%,94%,63%,35%
155300,Botany East,Counties Manukau,Pacific Peoples,12+,84,79,79,76,59,41,18,94%,94%,78%,44%
155400,Botany South,Counties Manukau,Maori,12+,95,82,82,76,45,27,9,86%,86%,59%,33%
155400,Botany South,Counties Manukau,Pacific Peoples,12+,111,100,98,91,60,38,10,90%,88%,66%,26%
155500,Manukau Central,Counties Manukau,Maori,12+,230,194,187,184,92,53,24,84%,81%,50%,45%
155500,Manukau Central,Counties Manukau,Pacific Peoples,12+,300,269,266,259,137,72,19,90%,89%,53%,26%
155600,Papatoetoe East,Counties Manukau,Maori,12+,455,386,374,347,181,113,53,85%,82%,52%,47%
155600,Papatoetoe East,Counties Manukau,Maori,5-11,69,16,6,NA,NA,NA,NA,23%,9%,NA,NA
155600,Papatoetoe East,Counties Manukau,Pacific Peoples,12+,"1,486","1,307","1,294","1,224",743,444,107,88%,87%,61%,24%
155600,Papatoetoe East,Counties Manukau,Pacific Peoples,5-11,215,105,46,NA,NA,NA,NA,49%,21%,NA,NA
155700,Otara South,Counties Manukau,Maori,12+,553,457,431,397,160,110,36,83%,78%,40%,33%
155700,Otara South,Counties Manukau,Maori,5-11,115,45,15,NA,NA,NA,NA,39%,13%,NA,NA
155700,Otara South,Counties Manukau,Pacific Peoples,12+,"2,474","2,105","2,067","1,942","1,025",645,170,85%,84%,53%,26%
155700,Otara South,Counties Manukau,Pacific Peoples,5-11,401,197,82,NA,NA,NA,NA,49%,20%,NA,NA
155800,Ferguson,Counties Manukau,Maori,12+,763,595,566,520,226,159,51,78%,74%,43%,32%
155800,Ferguson,Counties Manukau,Maori,5-11,159,39,7,NA,NA,NA,NA,25%,<5%,NA,NA
155800,Ferguson,Counties Manukau,Pacific Peoples,12+,"2,808","2,419","2,358","2,220","1,087",669,176,86%,84%,49%,26%
155800,Ferguson,Counties Manukau,Pacific Peoples,5-11,498,225,86,NA,NA,NA,NA,45%,17%,NA,NA
155900,Papatoetoe South West,Counties Manukau,Maori,12+,441,380,365,337,173,114,49,86%,83%,51%,43%
155900,Papatoetoe South West,Counties Manukau,Maori,5-11,86,22,13,NA,NA,NA,NA,26%,15%,NA,NA
155900,Papatoetoe South West,Counties Manukau,Pacific Peoples,12+,"1,459","1,299","1,277","1,192",720,424,93,89%,88%,60%,22%
155900,Papatoetoe South West,Counties Manukau,Pacific Peoples,5-11,215,124,58,NA,NA,NA,NA,58%,27%,NA,NA
156100,Dannemora North,Counties Manukau,Maori,12+,78,68,68,65,28,17,8,87%,87%,43%,47%
156100,Dannemora North,Counties Manukau,Pacific Peoples,12+,131,113,113,108,70,51,14,86%,86%,65%,27%
156200,Papatoetoe South,Counties Manukau,Maori,12+,385,331,320,295,177,120,43,86%,83%,60%,36%
156200,Papatoetoe South,Counties Manukau,Maori,5-11,58,20,12,NA,NA,NA,NA,34%,21%,NA,NA
156200,Papatoetoe South,Counties Manukau,Pacific Peoples,12+,"1,035",946,936,892,602,390,99,91%,90%,67%,25%
156200,Papatoetoe South,Counties Manukau,Pacific Peoples,5-11,136,76,38,NA,NA,NA,NA,56%,28%,NA,NA
156300,East Tamaki Heights,Counties Manukau,Maori,12+,58,44,43,41,25,13,Masked,76%,74%,61%,23%
156300,East Tamaki Heights,Counties Manukau,Pacific Peoples,12+,114,102,102,98,73,47,15,89%,89%,74%,32%
156400,Te Puru,Counties Manukau,Maori,12+,201,185,184,163,93,65,19,92%,92%,57%,29%
156400,Te Puru,Counties Manukau,Maori,5-11,45,32,20,NA,NA,NA,NA,71%,44%,NA,NA
156400,Te Puru,Counties Manukau,Pacific Peoples,12+,98,84,84,80,53,32,13,86%,86%,66%,41%
156500,Puhinui North,Counties Manukau,Maori,12+,308,272,263,251,149,96,40,88%,85%,59%,42%
156500,Puhinui North,Counties Manukau,Maori,5-11,40,18,8,NA,NA,NA,NA,45%,20%,NA,NA
156500,Puhinui North,Counties Manukau,Pacific Peoples,12+,"1,022",942,933,885,587,384,98,92%,91%,66%,26%
156500,Puhinui North,Counties Manukau,Pacific Peoples,5-11,144,87,50,NA,NA,NA,NA,60%,35%,NA,NA
156600,Dannemora South,Counties Manukau,Maori,12+,69,62,61,58,31,18,Masked,90%,88%,53%,28%
156600,Dannemora South,Counties Manukau,Pacific Peoples,12+,201,189,189,175,128,92,20,94%,94%,73%,22%
156700,Puhinui South,Counties Manukau,Maori,12+,256,218,212,198,94,66,26,85%,83%,47%,39%
156700,Puhinui South,Counties Manukau,Maori,5-11,40,12,7,NA,NA,NA,NA,30%,18%,NA,NA
156700,Puhinui South,Counties Manukau,Pacific Peoples,12+,786,704,698,654,433,256,79,90%,89%,66%,31%
156700,Puhinui South,Counties Manukau,Pacific Peoples,5-11,101,61,26,NA,NA,NA,NA,60%,26%,NA,NA
156800,Rongomai West,Counties Manukau,Maori,12+,411,346,332,310,146,88,20,84%,81%,47%,23%
156800,Rongomai West,Counties Manukau,Maori,5-11,77,16,7,NA,NA,NA,NA,21%,9%,NA,NA
156800,Rongomai West,Counties Manukau,Pacific Peoples,12+,"1,596","1,365","1,331","1,216",632,388,105,86%,83%,52%,27%
156800,Rongomai West,Counties Manukau,Pacific Peoples,5-11,232,99,41,NA,NA,NA,NA,43%,18%,NA,NA
156900,Baverstock,Counties Manukau,Maori,12+,193,164,160,150,77,48,13,85%,83%,51%,27%
156900,Baverstock,Counties Manukau,Pacific Peoples,12+,467,425,424,388,238,148,42,91%,91%,61%,28%
156900,Baverstock,Counties Manukau,Pacific Peoples,5-11,57,32,12,NA,NA,NA,NA,56%,21%,NA,NA
157000,Puhinui East,Counties Manukau,Maori,12+,187,161,159,145,67,50,14,86%,85%,46%,28%
157000,Puhinui East,Counties Manukau,Pacific Peoples,12+,729,656,649,607,387,263,86,90%,89%,64%,33%
157000,Puhinui East,Counties Manukau,Pacific Peoples,5-11,109,59,29,NA,NA,NA,NA,54%,27%,NA,NA
157100,Turanga,Counties Manukau,Maori,12+,188,170,169,157,87,57,22,90%,90%,55%,39%
157100,Turanga,Counties Manukau,Pacific Peoples,12+,69,61,61,57,35,27,9,88%,88%,61%,33%
157200,Rongomai East,Counties Manukau,Maori,12+,227,188,177,161,68,40,6,83%,78%,42%,15%
157200,Rongomai East,Counties Manukau,Maori,5-11,55,19,6,NA,NA,NA,NA,35%,11%,NA,NA
157200,Rongomai East,Counties Manukau,Pacific Peoples,12+,"1,167",994,976,914,472,300,69,85%,84%,52%,23%
157200,Rongomai East,Counties Manukau,Pacific Peoples,5-11,192,99,34,NA,NA,NA,NA,52%,18%,NA,NA
157300,Ormiston North,Counties Manukau,Maori,12+,75,66,65,61,36,23,12,88%,87%,59%,52%
157300,Ormiston North,Counties Manukau,Pacific Peoples,12+,257,230,227,207,135,90,26,89%,88%,65%,29%
157400,Maraetai,Counties Manukau,Maori,12+,138,Masked,131,122,84,57,17,>95%,95%,69%,30%
157400,Maraetai,Counties Manukau,Pacific Peoples,12+,44,41,41,36,27,16,Masked,93%,93%,75%,31%
157500,Chapel Downs,Counties Manukau,Maori,12+,273,215,209,196,96,55,12,79%,77%,49%,22%
157500,Chapel Downs,Counties Manukau,Maori,5-11,51,15,7,NA,NA,NA,NA,29%,14%,NA,NA
157500,Chapel Downs,Counties Manukau,Pacific Peoples,12+,866,760,750,708,395,249,72,88%,87%,56%,29%
157500,Chapel Downs,Counties Manukau,Pacific Peoples,5-11,125,50,23,NA,NA,NA,NA,40%,18%,NA,NA
157600,Wiri West,Counties Manukau,Maori,12+,420,326,295,275,137,69,11,78%,70%,50%,16%
157600,Wiri West,Counties Manukau,Pacific Peoples,12+,190,158,152,144,90,53,6,83%,80%,62%,11%
157700,Clover Park North,Counties Manukau,Maori,12+,672,552,537,488,242,158,53,82%,80%,50%,34%
157700,Clover Park North,Counties Manukau,Maori,5-11,143,51,19,NA,NA,NA,NA,36%,13%,NA,NA
157700,Clover Park North,Counties Manukau,Pacific Peoples,12+,"2,695","2,294","2,265","2,102","1,197",766,222,85%,84%,57%,29%
157700,Clover Park North,Counties Manukau,Pacific Peoples,5-11,402,194,64,NA,NA,NA,NA,48%,16%,NA,NA
157800,Mission Heights North,Counties Manukau,Maori,12+,113,106,103,95,49,37,11,94%,91%,52%,30%
157800,Mission Heights North,Counties Manukau,Pacific Peoples,12+,262,246,243,229,144,92,27,94%,93%,63%,29%
157900,Clover Park South,Counties Manukau,Maori,12+,468,389,381,363,175,120,35,83%,81%,48%,29%
157900,Clover Park South,Counties Manukau,Maori,5-11,108,20,11,NA,NA,NA,NA,19%,10%,NA,NA
157900,Clover Park South,Counties Manukau,Pacific Peoples,12+,"1,427","1,259","1,240","1,147",691,408,86,88%,87%,60%,21%
157900,Clover Park South,Counties Manukau,Pacific Peoples,5-11,216,109,50,NA,NA,NA,NA,50%,23%,NA,NA
158000,Donegal Park,Counties Manukau,Maori,12+,155,132,132,120,58,39,17,85%,85%,48%,44%
158000,Donegal Park,Counties Manukau,Pacific Peoples,12+,710,653,638,611,395,258,73,92%,90%,65%,28%
158000,Donegal Park,Counties Manukau,Pacific Peoples,5-11,81,49,26,NA,NA,NA,NA,60%,32%,NA,NA
158100,Ormiston South,Counties Manukau,Maori,12+,200,171,168,159,76,40,13,86%,84%,48%,32%
158100,Ormiston South,Counties Manukau,Pacific Peoples,12+,796,745,739,695,485,307,77,94%,93%,70%,25%
158100,Ormiston South,Counties Manukau,Pacific Peoples,5-11,92,59,34,NA,NA,NA,NA,64%,37%,NA,NA
158200,Mission Heights South,Counties Manukau,Maori,12+,98,87,84,75,43,22,6,89%,86%,57%,27%
158200,Mission Heights South,Counties Manukau,Pacific Peoples,12+,341,314,311,289,166,102,22,92%,91%,57%,22%
158200,Mission Heights South,Counties Manukau,Pacific Peoples,5-11,43,30,12,NA,NA,NA,NA,70%,28%,NA,NA
158300,Hilltop (Auckland),Counties Manukau,Maori,12+,266,230,221,207,84,54,19,86%,83%,41%,35%
158300,Hilltop (Auckland),Counties Manukau,Pacific Peoples,12+,842,769,762,715,469,303,82,91%,90%,66%,27%
158300,Hilltop (Auckland),Counties Manukau,Pacific Peoples,5-11,83,57,21,NA,NA,NA,NA,69%,25%,NA,NA
