DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Population,At least partially vaccinated uptake per 1000 people,Fully vaccinated uptake per 1000 people
Canterbury,Maori,85-89,Female,45,42,47,957,894
Canterbury,Maori,85-89,Male,31,29,37,838,784
Canterbury,Maori,90+,Female,32,28,23,1391,1217
Canterbury,Maori,90+,Male,13,13,11,1182,1182
Canterbury,Pacific Peoples,12-15,Female,524,443,613,855,723
Canterbury,Pacific Peoples,12-15,Male,572,488,639,895,764
Canterbury,Pacific Peoples,16-19,Female,465,394,516,901,764
Canterbury,Pacific Peoples,16-19,Male,542,464,594,912,781
Canterbury,Pacific Peoples,20-24,Female,656,555,717,915,774
Canterbury,Pacific Peoples,20-24,Male,751,603,788,953,765
Canterbury,Pacific Peoples,25-29,Female,640,534,715,895,747
Canterbury,Pacific Peoples,25-29,Male,652,503,781,835,644
Canterbury,Pacific Peoples,30-34,Female,636,545,747,851,730
Canterbury,Pacific Peoples,30-34,Male,659,538,733,899,734
Canterbury,Pacific Peoples,35-39,Female,535,475,549,974,865
Canterbury,Pacific Peoples,35-39,Male,562,493,604,930,816
Canterbury,Pacific Peoples,40-44,Female,458,430,492,931,874
Canterbury,Pacific Peoples,40-44,Male,544,491,534,1019,919
Canterbury,Pacific Peoples,45-49,Female,413,386,431,958,896
Canterbury,Pacific Peoples,45-49,Male,464,409,498,932,821
Canterbury,Pacific Peoples,50-54,Female,360,339,374,963,906
Canterbury,Pacific Peoples,50-54,Male,346,327,349,991,937
Canterbury,Pacific Peoples,55-59,Female,307,291,357,860,815
Canterbury,Pacific Peoples,55-59,Male,299,278,320,934,869
Canterbury,Pacific Peoples,60-64,Female,270,260,262,1031,992
Canterbury,Pacific Peoples,60-64,Male,263,258,258,1019,1000
Canterbury,Pacific Peoples,65-69,Female,182,173,189,963,915
Canterbury,Pacific Peoples,65-69,Male,182,175,186,978,941
Canterbury,Pacific Peoples,70-74,Female,114,111,116,983,957
Canterbury,Pacific Peoples,70-74,Male,114,112,111,1027,1009
Canterbury,Pacific Peoples,75-79,Female,77,74,82,939,902
Canterbury,Pacific Peoples,75-79,Male,63,62,64,984,969
Canterbury,Pacific Peoples,80-84,Female,44,42,47,936,894
Canterbury,Pacific Peoples,80-84,Male,35,35,34,1029,1029
Canterbury,Pacific Peoples,85-89,Female,16,15,13,1231,1154
Canterbury,Pacific Peoples,85-89,Male,7,7,11,636,636
Canterbury,Pacific Peoples,90+,Female,5,5,8,625,625
Canterbury,Unknown,12-15,Female,25,19,8,3125,2375
Canterbury,Unknown,12-15,Male,33,27,15,2200,1800
Canterbury,Unknown,16-19,Female,41,39,14,2929,2786
Canterbury,Unknown,16-19,Male,38,36,22,1727,1636
Canterbury,Unknown,20-24,Female,61,56,39,1564,1436
Canterbury,Unknown,20-24,Male,100,90,41,2439,2195
Canterbury,Unknown,25-29,Female,135,124,62,2177,2000
Canterbury,Unknown,25-29,Male,154,140,96,1604,1458
Canterbury,Unknown,30-34,Female,140,128,81,1728,1580
Canterbury,Unknown,30-34,Male,238,203,120,1983,1692
Canterbury,Unknown,35-39,Female,120,108,68,1765,1588
Canterbury,Unknown,35-39,Male,312,284,183,1705,1552
Canterbury,Unknown,40-44,Female,105,91,71,1479,1282
Canterbury,Unknown,40-44,Male,281,257,155,1813,1658
Canterbury,Unknown,45-49,Female,181,170,193,938,881
Canterbury,Unknown,45-49,Male,306,278,216,1417,1287
Canterbury,Unknown,50-54,Female,166,152,141,1177,1078
Canterbury,Unknown,50-54,Male,318,299,206,1544,1451
Canterbury,Unknown,55-59,Female,107,99,86,1244,1151
Canterbury,Unknown,55-59,Male,283,259,188,1505,1378
Canterbury,Unknown,60-64,Female,97,91,72,1347,1264
Canterbury,Unknown,60-64,Male,218,204,150,1453,1360
Canterbury,Unknown,65-69,Female,74,69,62,1194,1113
Canterbury,Unknown,65-69,Male,136,129,85,1600,1518
Canterbury,Unknown,70-74,Female,54,50,52,1038,962
Canterbury,Unknown,70-74,Male,86,79,67,1284,1179
Canterbury,Unknown,75-79,Female,42,40,42,1000,952
Canterbury,Unknown,75-79,Male,36,34,30,1200,1133
Canterbury,Unknown,80-84,Female,22,22,21,1048,1048
Canterbury,Unknown,80-84,Male,16,15,16,1000,938
Canterbury,Unknown,85-89,Female,6,5,8,750,625
Canterbury,Unknown,85-89,Male,12,12,5,2400,2400
Capital and Coast,Asian,12-15,Female,961,906,955,1006,949
Capital and Coast,Asian,12-15,Male,987,907,984,1003,922
Capital and Coast,Asian,16-19,Female,913,882,859,1063,1027
Capital and Coast,Asian,16-19,Male,970,909,868,1118,1047
Capital and Coast,Asian,20-24,Female,1603,1558,1449,1106,1075
Capital and Coast,Asian,20-24,Male,1510,1423,1204,1254,1182
Capital and Coast,Asian,20-24,Unknown/Other,13,10,6,2167,1667
Capital and Coast,Asian,25-29,Female,2274,2208,2255,1008,979
Capital and Coast,Asian,25-29,Male,2218,2104,1867,1188,1127
Capital and Coast,Asian,25-29,Unknown/Other,30,28,16,1875,1750
Capital and Coast,Asian,30-34,Female,2691,2600,2769,972,939
Capital and Coast,Asian,30-34,Male,2350,2267,2154,1091,1052
Capital and Coast,Asian,30-34,Unknown/Other,26,25,7,3714,3571
Capital and Coast,Asian,35-39,Female,2513,2442,2576,976,948
Capital and Coast,Asian,35-39,Male,2266,2191,2230,1016,983
Capital and Coast,Asian,35-39,Unknown/Other,21,20,6,3500,3333
Capital and Coast,Asian,40-44,Female,1856,1790,1819,1020,984
Capital and Coast,Asian,40-44,Male,1765,1723,1564,1129,1102
Capital and Coast,Asian,45-49,Female,1490,1462,1508,988,969
Capital and Coast,Asian,45-49,Male,1371,1338,1208,1135,1108
Capital and Coast,Asian,50-54,Female,1301,1269,1283,1014,989
Capital and Coast,Asian,50-54,Male,956,942,940,1017,1002
Capital and Coast,Asian,55-59,Female,1168,1152,1183,987,974
Capital and Coast,Asian,55-59,Male,940,925,913,1030,1013
Capital and Coast,Asian,60-64,Female,904,880,962,940,915
Capital and Coast,Asian,60-64,Male,681,665,714,954,931
Capital and Coast,Asian,65-69,Female,789,778,871,906,893
Capital and Coast,Asian,65-69,Male,598,588,630,949,933
Capital and Coast,Asian,70-74,Female,566,553,564,1004,980
Capital and Coast,Asian,70-74,Male,440,430,481,915,894
Capital and Coast,Asian,75-79,Female,318,309,338,941,914
Capital and Coast,Asian,75-79,Male,253,251,257,984,977
Capital and Coast,Asian,80-84,Female,221,214,210,1052,1019
Capital and Coast,Asian,80-84,Male,191,189,195,979,969
Capital and Coast,Asian,85-89,Female,115,110,128,898,859
Capital and Coast,Asian,85-89,Male,81,80,90,900,889
Capital and Coast,Asian,90+,Female,55,51,51,1078,1000
Capital and Coast,Asian,90+,Male,39,36,34,1147,1059
Capital and Coast,European or Other,12-15,Female,4450,4141,4539,980,912
Capital and Coast,European or Other,12-15,Male,4544,4174,4586,991,910
Capital and Coast,European or Other,12-15,Unknown/Other,19,18,12,1583,1500
Capital and Coast,European or Other,16-19,Female,4802,4529,4968,967,912
Capital and Coast,European or Other,16-19,Male,4458,4128,4666,955,885
Capital and Coast,European or Other,16-19,Unknown/Other,34,33,14,2429,2357
Capital and Coast,European or Other,20-24,Female,8195,7814,8745,937,894
Capital and Coast,European or Other,20-24,Male,7139,6579,7571,943,869
Capital and Coast,European or Other,20-24,Unknown/Other,33,31,24,1375,1292
Capital and Coast,European or Other,25-29,Female,8039,7720,9015,892,856
Capital and Coast,European or Other,25-29,Male,7828,7317,8217,953,890
Capital and Coast,European or Other,25-29,Unknown/Other,54,49,27,2000,1815
Capital and Coast,European or Other,30-34,Female,7186,6817,7728,930,882
Capital and Coast,European or Other,30-34,Male,7139,6722,7234,987,929
Capital and Coast,European or Other,30-34,Unknown/Other,36,35,22,1636,1591
Capital and Coast,European or Other,35-39,Female,6433,6146,7118,904,863
Capital and Coast,European or Other,35-39,Male,6179,5850,6631,932,882
Capital and Coast,European or Other,35-39,Unknown/Other,24,23,7,3429,3286
Capital and Coast,European or Other,40-44,Female,6524,6308,7072,923,892
Capital and Coast,European or Other,40-44,Male,6341,6074,6832,928,889
Capital and Coast,European or Other,40-44,Unknown/Other,13,13,5,2600,2600
Capital and Coast,European or Other,45-49,Female,7179,7004,8064,890,869
Capital and Coast,European or Other,45-49,Male,6834,6583,7395,924,890
Capital and Coast,European or Other,50-54,Female,7422,7267,7657,969,949
Capital and Coast,European or Other,50-54,Male,6994,6786,7310,957,928
Capital and Coast,European or Other,55-59,Female,6967,6821,7316,952,932
Capital and Coast,European or Other,55-59,Male,6726,6541,7071,951,925
Capital and Coast,European or Other,60-64,Female,5959,5830,6115,974,953
Capital and Coast,European or Other,60-64,Male,5877,5755,5970,984,964
Capital and Coast,European or Other,65-69,Female,5056,4992,5195,973,961
Capital and Coast,European or Other,65-69,Male,4660,4577,4887,954,937
Capital and Coast,European or Other,70-74,Female,4551,4491,4777,953,940
Capital and Coast,European or Other,70-74,Male,4212,4159,4333,972,960
Capital and Coast,European or Other,75-79,Female,3454,3397,3545,974,958
Capital and Coast,European or Other,75-79,Male,3008,2976,2962,1016,1005
Capital and Coast,European or Other,80-84,Female,2589,2547,2537,1020,1004
Capital and Coast,European or Other,80-84,Male,1899,1877,1852,1025,1013
Capital and Coast,European or Other,85-89,Female,1610,1577,1631,987,967
Capital and Coast,European or Other,85-89,Male,1104,1080,1138,970,949
Capital and Coast,European or Other,90+,Female,1074,1031,1101,975,936
Capital and Coast,European or Other,90+,Male,588,563,561,1048,1004
Capital and Coast,Maori,12-15,Female,1036,863,1200,863,719
Capital and Coast,Maori,12-15,Male,1065,874,1258,847,695
Capital and Coast,Maori,16-19,Female,1017,854,1249,814,684
Capital and Coast,Maori,16-19,Male,997,773,1231,810,628
Capital and Coast,Maori,20-24,Female,1772,1497,1990,890,752
Capital and Coast,Maori,20-24,Male,1472,1167,1709,861,683
Capital and Coast,Maori,25-29,Female,1405,1166,1666,843,700
Capital and Coast,Maori,25-29,Male,1354,1086,1584,855,686
Capital and Coast,Maori,30-34,Female,1086,906,1242,874,729
Capital and Coast,Maori,30-34,Male,1067,868,1227,870,707
Capital and Coast,Maori,35-39,Female,839,725,1047,801,692
Capital and Coast,Maori,35-39,Male,729,602,873,835,690
Capital and Coast,Maori,40-44,Female,917,819,1045,878,784
Capital and Coast,Maori,40-44,Male,805,699,912,883,766
Capital and Coast,Maori,45-49,Female,986,920,1076,916,855
Capital and Coast,Maori,45-49,Male,841,772,996,844,775
Capital and Coast,Maori,50-54,Female,924,874,1007,918,868
Capital and Coast,Maori,50-54,Male,838,785,918,913,855
Capital and Coast,Maori,55-59,Female,829,792,873,950,907
Capital and Coast,Maori,55-59,Male,781,728,798,979,912
Capital and Coast,Maori,60-64,Female,630,608,646,975,941
Capital and Coast,Maori,60-64,Male,550,531,515,1068,1031
Capital and Coast,Maori,65-69,Female,414,406,432,958,940
Capital and Coast,Maori,65-69,Male,373,359,389,959,923
Capital and Coast,Maori,70-74,Female,273,267,267,1022,1000
Capital and Coast,Maori,70-74,Male,248,245,222,1117,1104
Capital and Coast,Maori,75-79,Female,177,173,179,989,966
Capital and Coast,Maori,75-79,Male,131,128,133,985,962
Capital and Coast,Maori,80-84,Female,115,108,112,1027,964
Capital and Coast,Maori,80-84,Male,82,81,82,1000,988
Capital and Coast,Maori,85-89,Female,41,41,39,1051,1051
Capital and Coast,Maori,85-89,Male,20,20,19,1053,1053
Capital and Coast,Maori,90+,Female,21,19,17,1235,1118
Capital and Coast,Pacific Peoples,12-15,Female,667,559,771,865,725
Capital and Coast,Pacific Peoples,12-15,Male,670,570,735,912,776
Capital and Coast,Pacific Peoples,16-19,Female,728,615,830,877,741
Capital and Coast,Pacific Peoples,16-19,Male,661,542,815,811,665
Capital and Coast,Pacific Peoples,20-24,Female,998,832,1161,860,717
Capital and Coast,Pacific Peoples,20-24,Male,929,697,1068,870,653
Capital and Coast,Pacific Peoples,25-29,Female,874,745,1004,871,742
Capital and Coast,Pacific Peoples,25-29,Male,830,663,967,858,686
Capital and Coast,Pacific Peoples,30-34,Female,759,636,907,837,701
Capital and Coast,Pacific Peoples,30-34,Male,741,595,849,873,701
Capital and Coast,Pacific Peoples,35-39,Female,636,561,717,887,782
Capital and Coast,Pacific Peoples,35-39,Male,653,544,739,884,736
Capital and Coast,Pacific Peoples,40-44,Female,648,596,764,848,780
Capital and Coast,Pacific Peoples,40-44,Male,607,540,707,859,764
Capital and Coast,Pacific Peoples,45-49,Female,743,684,779,954,878
Capital and Coast,Pacific Peoples,45-49,Male,657,593,723,909,820
Capital and Coast,Pacific Peoples,50-54,Female,686,636,767,894,829
Capital and Coast,Pacific Peoples,50-54,Male,623,582,669,931,870
Capital and Coast,Pacific Peoples,55-59,Female,591,566,636,929,890
Capital and Coast,Pacific Peoples,55-59,Male,545,517,573,951,902
Capital and Coast,Pacific Peoples,60-64,Female,496,479,531,934,902
Capital and Coast,Pacific Peoples,60-64,Male,436,420,431,1012,974
Capital and Coast,Pacific Peoples,65-69,Female,345,333,371,930,898
Capital and Coast,Pacific Peoples,65-69,Male,352,347,353,997,983
Capital and Coast,Pacific Peoples,70-74,Female,323,314,322,1003,975
Capital and Coast,Pacific Peoples,70-74,Male,260,256,275,945,931
Capital and Coast,Pacific Peoples,75-79,Female,187,183,204,917,897
Capital and Coast,Pacific Peoples,75-79,Male,154,149,176,875,847
Capital and Coast,Pacific Peoples,80-84,Female,115,110,127,906,866
Capital and Coast,Pacific Peoples,80-84,Male,85,84,79,1076,1063
Capital and Coast,Pacific Peoples,85-89,Female,54,53,62,871,855
Capital and Coast,Pacific Peoples,85-89,Male,33,30,34,971,882
Capital and Coast,Pacific Peoples,90+,Female,13,11,16,812,688
Capital and Coast,Pacific Peoples,90+,Male,9,8,9,1000,889
Capital and Coast,Unknown,12-15,Female,37,31,20,1850,1550
Capital and Coast,Unknown,12-15,Male,31,29,14,2214,2071
Capital and Coast,Unknown,16-19,Female,43,39,21,2048,1857
Capital and Coast,Unknown,16-19,Male,34,33,22,1545,1500
Capital and Coast,Unknown,20-24,Female,56,54,44,1273,1227
Capital and Coast,Unknown,20-24,Male,53,47,30,1767,1567
Capital and Coast,Unknown,25-29,Female,110,102,62,1774,1645
Capital and Coast,Unknown,25-29,Male,177,165,79,2241,2089
Capital and Coast,Unknown,30-34,Female,132,127,82,1610,1549
Capital and Coast,Unknown,30-34,Male,192,176,77,2494,2286
Capital and Coast,Unknown,35-39,Female,122,113,91,1341,1242
Capital and Coast,Unknown,35-39,Male,192,174,126,1524,1381
Capital and Coast,Unknown,40-44,Female,132,127,77,1714,1649
Capital and Coast,Unknown,40-44,Male,207,189,122,1697,1549
Capital and Coast,Unknown,45-49,Female,94,89,81,1160,1099
Capital and Coast,Unknown,45-49,Male,204,194,139,1468,1396
Capital and Coast,Unknown,50-54,Female,80,76,67,1194,1134
Capital and Coast,Unknown,50-54,Male,209,200,156,1340,1282
Capital and Coast,Unknown,55-59,Female,60,59,66,909,894
Capital and Coast,Unknown,55-59,Male,213,202,169,1260,1195
Capital and Coast,Unknown,60-64,Female,73,68,75,973,907
Capital and Coast,Unknown,60-64,Male,228,220,186,1226,1183
Capital and Coast,Unknown,65-69,Female,62,59,63,984,937
Capital and Coast,Unknown,65-69,Male,135,133,127,1063,1047
Capital and Coast,Unknown,70-74,Female,67,66,74,905,892
Capital and Coast,Unknown,70-74,Male,115,114,121,950,942
Capital and Coast,Unknown,75-79,Female,58,55,45,1289,1222
Capital and Coast,Unknown,75-79,Male,81,77,73,1110,1055
Capital and Coast,Unknown,80-84,Female,25,24,29,862,828
Capital and Coast,Unknown,80-84,Male,31,31,30,1033,1033
Capital and Coast,Unknown,85-89,Female,14,14,15,933,933
Capital and Coast,Unknown,85-89,Male,9,9,13,692,692
Counties Manukau,Asian,12-15,Female,3583,3404,3369,1064,1010
Counties Manukau,Asian,12-15,Male,3896,3674,3784,1030,971
Counties Manukau,Asian,16-19,Female,3176,3090,3005,1057,1028
Counties Manukau,Asian,16-19,Male,3596,3479,3217,1118,1081
Counties Manukau,Asian,16-19,Unknown/Other,15,14,7,2143,2000
Counties Manukau,Asian,20-24,Female,4081,3960,4218,968,939
Counties Manukau,Asian,20-24,Male,5275,5038,4765,1107,1057
Counties Manukau,Asian,20-24,Unknown/Other,57,52,9,6333,5778
Counties Manukau,Asian,25-29,Female,6678,6427,7287,916,882
Counties Manukau,Asian,25-29,Male,8332,7973,7949,1048,1003
Counties Manukau,Asian,25-29,Unknown/Other,55,50,15,3667,3333
Counties Manukau,Asian,30-34,Female,8701,8387,8763,993,957
Counties Manukau,Asian,30-34,Male,9225,8945,8477,1088,1055
Counties Manukau,Asian,30-34,Unknown/Other,61,58,20,3050,2900
Counties Manukau,Asian,35-39,Female,8032,7804,8190,981,953
Counties Manukau,Asian,35-39,Male,8085,7902,7504,1077,1053
Counties Manukau,Asian,35-39,Unknown/Other,36,35,11,3273,3182
Counties Manukau,Asian,40-44,Female,5929,5814,5748,1031,1011
Counties Manukau,Asian,40-44,Male,6389,6277,5549,1151,1131
Counties Manukau,Asian,40-44,Unknown/Other,45,45,7,6429,6429
Counties Manukau,Asian,45-49,Female,4669,4556,4617,1011,987
Counties Manukau,Asian,45-49,Male,4707,4623,4515,1043,1024
Counties Manukau,Asian,50-54,Female,4124,4042,4225,976,957
Counties Manukau,Asian,50-54,Male,3910,3843,3865,1012,994
Counties Manukau,Asian,50-54,Unknown/Other,14,13,5,2800,2600
Counties Manukau,Asian,55-59,Female,3893,3806,4152,938,917
Counties Manukau,Asian,55-59,Male,3686,3625,3697,997,981
Counties Manukau,Asian,55-59,Unknown/Other,5,5,6,833,833
Counties Manukau,Asian,60-64,Female,3508,3458,3874,906,893
Counties Manukau,Asian,60-64,Male,3085,3044,3344,923,910
Counties Manukau,Asian,60-64,Unknown/Other,6,6,7,857,857
Counties Manukau,Asian,65-69,Female,3044,2998,3318,917,904
Counties Manukau,Asian,65-69,Male,2697,2656,2937,918,904
Counties Manukau,Asian,70-74,Female,1918,1878,2050,936,916
Counties Manukau,Asian,70-74,Male,1873,1848,2012,931,918
Counties Manukau,Asian,75-79,Female,1117,1090,1251,893,871
Counties Manukau,Asian,75-79,Male,980,968,1091,898,887
Counties Manukau,Asian,80-84,Female,674,653,773,872,845
Counties Manukau,Asian,80-84,Male,602,590,728,827,810
Counties Manukau,Asian,85-89,Female,353,339,363,972,934
Counties Manukau,Asian,85-89,Male,259,245,284,912,863
Counties Manukau,Asian,90+,Female,114,107,131,870,817
Counties Manukau,Asian,90+,Male,87,83,91,956,912
Counties Manukau,European or Other,12-15,Female,4222,3927,4527,933,867
Counties Manukau,European or Other,12-15,Male,4446,4164,4859,915,857
Counties Manukau,European or Other,16-19,Female,3986,3767,4262,935,884
Counties Manukau,European or Other,16-19,Male,4284,4005,4595,932,872
Counties Manukau,European or Other,20-24,Female,4500,4287,5144,875,833
Counties Manukau,European or Other,20-24,Male,5034,4633,5399,932,858
Counties Manukau,European or Other,25-29,Female,4913,4599,5988,820,768
Counties Manukau,European or Other,25-29,Male,4845,4419,5529,876,799
Counties Manukau,European or Other,25-29,Unknown/Other,7,6,7,1000,857
Counties Manukau,European or Other,30-34,Female,5320,5021,5982,889,839
Counties Manukau,European or Other,30-34,Male,5247,4861,5657,928,859
Counties Manukau,European or Other,30-34,Unknown/Other,6,6,9,667,667
Counties Manukau,European or Other,35-39,Female,5232,4972,5899,887,843
Counties Manukau,European or Other,35-39,Male,5086,4801,5686,894,844
Counties Manukau,European or Other,35-39,Unknown/Other,13,10,7,1857,1429
Counties Manukau,European or Other,40-44,Female,5342,5145,6042,884,852
Counties Manukau,European or Other,40-44,Male,5266,5031,5778,911,871
Counties Manukau,European or Other,45-49,Female,6325,6129,7292,867,841
Counties Manukau,European or Other,45-49,Male,6213,5960,7241,858,823
Counties Manukau,European or Other,50-54,Female,6864,6680,7359,933,908
Counties Manukau,European or Other,50-54,Male,7079,6823,7602,931,898
Counties Manukau,European or Other,55-59,Female,6604,6419,7252,911,885
Counties Manukau,European or Other,55-59,Male,7122,6952,7763,917,896
Counties Manukau,European or Other,60-64,Female,6044,5899,6372,949,926
Counties Manukau,European or Other,60-64,Male,6436,6298,6741,955,934
Counties Manukau,European or Other,65-69,Female,5191,5113,5457,951,937
Counties Manukau,European or Other,65-69,Male,5167,5087,5437,950,936
Counties Manukau,European or Other,70-74,Female,4828,4775,5098,947,937
Counties Manukau,European or Other,70-74,Male,4751,4704,5007,949,939
Counties Manukau,European or Other,75-79,Female,3807,3772,3948,964,955
Counties Manukau,European or Other,75-79,Male,3431,3393,3597,954,943
Counties Manukau,European or Other,80-84,Female,2839,2804,2814,1009,996
Counties Manukau,European or Other,80-84,Male,2319,2287,2294,1011,997
Counties Manukau,European or Other,85-89,Female,1664,1624,1762,944,922
Counties Manukau,European or Other,85-89,Male,1163,1138,1223,951,930
Counties Manukau,European or Other,90+,Female,1131,1080,1182,957,914
Counties Manukau,European or Other,90+,Male,612,593,640,956,927
Counties Manukau,Maori,12-15,Female,2804,2267,3376,831,672
Counties Manukau,Maori,12-15,Male,2842,2296,3533,804,650
Counties Manukau,Maori,16-19,Female,2491,1996,3118,799,640
Counties Manukau,Maori,16-19,Male,2496,1936,3142,794,616
Counties Manukau,Maori,20-24,Female,2950,2291,3957,746,579
Counties Manukau,Maori,20-24,Male,2911,2171,3608,807,602
Counties Manukau,Maori,25-29,Female,2938,2332,4029,729,579
Counties Manukau,Maori,25-29,Male,2507,1917,3278,765,585
Counties Manukau,Maori,30-34,Female,2777,2249,3437,808,654
Counties Manukau,Maori,30-34,Male,2231,1776,2767,806,642
Counties Manukau,Maori,35-39,Female,2112,1777,2571,821,691
Counties Manukau,Maori,35-39,Male,1629,1329,2039,799,652
Counties Manukau,Maori,40-44,Female,2038,1800,2411,845,747
Counties Manukau,Maori,40-44,Male,1622,1409,1943,835,725
Counties Manukau,Maori,45-49,Female,2139,1923,2559,836,751
Counties Manukau,Maori,45-49,Male,1774,1595,2171,817,735
Counties Manukau,Maori,50-54,Female,2224,2031,2443,910,831
Counties Manukau,Maori,50-54,Male,1845,1698,2024,912,839
Counties Manukau,Maori,55-59,Female,1893,1783,2128,890,838
Counties Manukau,Maori,55-59,Male,1635,1539,1799,909,855
Counties Manukau,Maori,60-64,Female,1507,1453,1579,954,920
Counties Manukau,Maori,60-64,Male,1238,1188,1260,983,943
Counties Manukau,Maori,65-69,Female,1027,994,1076,954,924
Counties Manukau,Maori,65-69,Male,803,777,829,969,937
Counties Manukau,Maori,70-74,Female,670,657,681,984,965
Counties Manukau,Maori,70-74,Male,501,486,516,971,942
Counties Manukau,Maori,75-79,Female,348,336,399,872,842
Counties Manukau,Maori,75-79,Male,279,271,273,1022,993
Counties Manukau,Maori,80-84,Female,231,219,233,991,940
Counties Manukau,Maori,80-84,Male,142,135,150,947,900
Counties Manukau,Maori,85-89,Female,79,75,89,888,843
Counties Manukau,Maori,85-89,Male,39,37,39,1000,949
Counties Manukau,Maori,90+,Female,31,28,26,1192,1077
Counties Manukau,Maori,90+,Male,9,9,9,1000,1000
Counties Manukau,Pacific Peoples,12-15,Female,4870,4329,5417,899,799
Counties Manukau,Pacific Peoples,12-15,Male,4925,4396,5577,883,788
Counties Manukau,Pacific Peoples,16-19,Female,4831,4337,5467,884,793
Counties Manukau,Pacific Peoples,16-19,Male,4584,3925,5443,842,721
Counties Manukau,Pacific Peoples,20-24,Female,6086,5244,7193,846,729
Counties Manukau,Pacific Peoples,20-24,Male,5696,4600,6637,858,693
Counties Manukau,Pacific Peoples,20-24,Unknown/Other,24,20,6,4000,3333
Counties Manukau,Pacific Peoples,25-29,Female,5627,4868,6800,828,716
Counties Manukau,Pacific Peoples,25-29,Male,5136,4249,6045,850,703
Counties Manukau,Pacific Peoples,30-34,Female,4912,4365,5627,873,776
Counties Manukau,Pacific Peoples,30-34,Male,4616,3982,5160,895,772
Counties Manukau,Pacific Peoples,35-39,Female,4392,4060,4921,893,825
Counties Manukau,Pacific Peoples,35-39,Male,4068,3659,4562,892,802
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,9,8,5,1800,1600
Counties Manukau,Pacific Peoples,40-44,Female,4009,3802,4420,907,860
Counties Manukau,Pacific Peoples,40-44,Male,3871,3603,4196,923,859
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,13,13,5,2600,2600
Counties Manukau,Pacific Peoples,45-49,Female,3937,3738,4343,907,861
Counties Manukau,Pacific Peoples,45-49,Male,3513,3310,3965,886,835
Counties Manukau,Pacific Peoples,50-54,Female,3925,3768,4367,899,863
Counties Manukau,Pacific Peoples,50-54,Male,3590,3422,3849,933,889
Counties Manukau,Pacific Peoples,55-59,Female,3445,3337,3639,947,917
Counties Manukau,Pacific Peoples,55-59,Male,3140,3021,3317,947,911
Counties Manukau,Pacific Peoples,60-64,Female,2633,2549,2855,922,893
Counties Manukau,Pacific Peoples,60-64,Male,2387,2343,2475,964,947
Counties Manukau,Pacific Peoples,65-69,Female,1979,1940,2099,943,924
Counties Manukau,Pacific Peoples,65-69,Male,1723,1691,1902,906,889
Counties Manukau,Pacific Peoples,70-74,Female,1414,1376,1539,919,894
Counties Manukau,Pacific Peoples,70-74,Male,1206,1182,1370,880,863
Counties Manukau,Pacific Peoples,75-79,Female,931,899,1005,926,895
Counties Manukau,Pacific Peoples,75-79,Male,720,699,755,954,926
Counties Manukau,Pacific Peoples,80-84,Female,491,472,547,898,863
Counties Manukau,Pacific Peoples,80-84,Male,356,346,410,868,844
Counties Manukau,Pacific Peoples,85-89,Female,207,195,277,747,704
Counties Manukau,Pacific Peoples,85-89,Male,108,103,131,824,786
Counties Manukau,Pacific Peoples,90+,Female,93,88,117,795,752
Counties Manukau,Pacific Peoples,90+,Male,34,32,42,810,762
Counties Manukau,Unknown,12-15,Female,31,28,19,1632,1474
Counties Manukau,Unknown,12-15,Male,50,39,14,3571,2786
Counties Manukau,Unknown,16-19,Female,54,51,16,3375,3188
Counties Manukau,Unknown,16-19,Male,47,41,12,3917,3417
Counties Manukau,Unknown,20-24,Female,82,75,45,1822,1667
Counties Manukau,Unknown,20-24,Male,108,96,49,2204,1959
Counties Manukau,Unknown,25-29,Female,125,113,57,2193,1982
Counties Manukau,Unknown,25-29,Male,141,123,55,2564,2236
Counties Manukau,Unknown,30-34,Female,121,104,50,2420,2080
Counties Manukau,Unknown,30-34,Male,180,157,72,2500,2181
Counties Manukau,Unknown,30-34,Unknown/Other,17,17,5,3400,3400
Counties Manukau,Unknown,35-39,Female,78,76,43,1814,1767
Counties Manukau,Unknown,35-39,Male,213,188,86,2477,2186
Counties Manukau,Unknown,40-44,Female,76,73,70,1086,1043
Counties Manukau,Unknown,40-44,Male,201,183,109,1844,1679
Counties Manukau,Unknown,45-49,Female,76,72,40,1900,1800
Counties Manukau,Unknown,45-49,Male,198,178,134,1478,1328
Counties Manukau,Unknown,50-54,Female,55,51,40,1375,1275
Counties Manukau,Unknown,50-54,Male,218,206,163,1337,1264
Counties Manukau,Unknown,55-59,Female,62,55,41,1512,1341
Counties Manukau,Unknown,55-59,Male,234,223,183,1279,1219
Counties Manukau,Unknown,60-64,Female,65,59,35,1857,1686
Counties Manukau,Unknown,60-64,Male,204,197,169,1207,1166
Counties Manukau,Unknown,65-69,Female,57,49,38,1500,1289
Counties Manukau,Unknown,65-69,Male,156,151,136,1147,1110
Counties Manukau,Unknown,70-74,Female,62,59,51,1216,1157
Counties Manukau,Unknown,70-74,Male,126,123,107,1178,1150
Counties Manukau,Unknown,75-79,Female,38,37,41,927,902
Counties Manukau,Unknown,75-79,Male,58,57,60,967,950
Counties Manukau,Unknown,80-84,Female,27,26,20,1350,1300
