SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
140000,Remuera Waitaramoa,Auckland,Maori,12+,107,Masked,Masked,94,66,30,15,>95%,>95%,70%,50%
140000,Remuera Waitaramoa,Auckland,Pacific Peoples,12+,42,Masked,Masked,40,28,15,Masked,>95%,>95%,70%,33%
140100,Orakei East,Auckland,Maori,12+,670,607,596,551,345,171,49,91%,89%,63%,29%
140100,Orakei East,Auckland,Maori,5-11,116,55,32,NA,NA,NA,NA,47%,28%,NA,NA
140100,Orakei East,Auckland,Pacific Peoples,12+,122,110,109,100,54,26,12,90%,89%,54%,46%
140200,Epsom Central-North,Auckland,Maori,12+,77,71,71,67,47,18,6,92%,92%,70%,33%
140200,Epsom Central-North,Auckland,Pacific Peoples,12+,73,Masked,Masked,67,43,17,11,>95%,>95%,64%,65%
140300,Mount St John,Auckland,Maori,12+,211,190,183,174,114,30,13,90%,87%,66%,43%
140300,Mount St John,Auckland,Pacific Peoples,12+,116,105,103,97,55,24,9,91%,89%,57%,38%
140400,Mount Roskill Central North,Auckland,Maori,12+,132,108,107,97,65,33,9,82%,81%,67%,27%
140400,Mount Roskill Central North,Auckland,Pacific Peoples,12+,451,395,392,362,208,94,24,88%,87%,57%,26%
140400,Mount Roskill Central North,Auckland,Pacific Peoples,5-11,60,21,Masked,NA,NA,NA,NA,35%,7%,NA,NA
140500,Remuera North,Auckland,Maori,12+,59,56,55,51,39,10,Masked,95%,93%,76%,40%
140500,Remuera North,Auckland,Pacific Peoples,12+,46,Masked,Masked,43,30,14,7,>95%,>95%,70%,50%
140600,Three Kings West,Auckland,Maori,12+,190,162,155,145,85,41,19,85%,82%,59%,46%
140600,Three Kings West,Auckland,Pacific Peoples,12+,459,406,395,360,195,78,17,88%,86%,54%,22%
140600,Three Kings West,Auckland,Pacific Peoples,5-11,87,35,17,NA,NA,NA,NA,40%,20%,NA,NA
140700,Mount Roskill Central South,Auckland,Maori,12+,144,125,121,106,46,21,8,87%,84%,43%,38%
140700,Mount Roskill Central South,Auckland,Maori,5-11,40,13,Masked,NA,NA,NA,NA,32%,10%,NA,NA
140700,Mount Roskill Central South,Auckland,Pacific Peoples,12+,555,487,477,437,235,105,19,88%,86%,54%,18%
140700,Mount Roskill Central South,Auckland,Pacific Peoples,5-11,95,46,19,NA,NA,NA,NA,48%,20%,NA,NA
140800,Epsom Central-South,Auckland,Maori,12+,84,79,78,68,46,21,11,94%,93%,68%,52%
140800,Epsom Central-South,Auckland,Pacific Peoples,12+,110,100,97,89,66,30,12,91%,88%,74%,40%
140900,Lynfield South,Auckland,Maori,12+,121,112,110,99,66,26,12,93%,91%,67%,46%
140900,Lynfield South,Auckland,Pacific Peoples,12+,298,271,270,241,164,62,20,91%,91%,68%,32%
141000,Remuera South,Auckland,Maori,12+,101,94,94,87,60,30,15,93%,93%,69%,50%
141000,Remuera South,Auckland,Pacific Peoples,12+,118,110,108,98,70,29,11,93%,92%,71%,38%
141100,Mission Bay,Auckland,Maori,12+,111,91,91,89,68,26,17,82%,82%,76%,65%
141100,Mission Bay,Auckland,Pacific Peoples,12+,69,Masked,Masked,60,41,19,7,>95%,>95%,68%,37%
141200,Three Kings East,Auckland,Maori,12+,57,48,47,42,33,16,7,84%,82%,79%,44%
141200,Three Kings East,Auckland,Pacific Peoples,12+,54,44,44,43,35,15,Masked,81%,81%,81%,13%
141300,Mount Roskill South,Auckland,Maori,12+,87,Masked,81,76,42,20,14,>95%,93%,55%,70%
141300,Mount Roskill South,Auckland,Pacific Peoples,12+,216,192,188,178,120,48,18,89%,87%,67%,38%
141500,Epsom East,Auckland,Maori,12+,116,98,97,90,62,19,9,84%,84%,69%,47%
141500,Epsom East,Auckland,Pacific Peoples,12+,119,99,98,95,71,36,11,83%,82%,75%,31%
141600,Remuera Waiata,Auckland,Maori,12+,55,48,48,42,32,16,9,87%,87%,76%,56%
141700,Epsom South,Auckland,Maori,12+,114,Masked,Masked,96,62,21,17,>95%,>95%,65%,81%
141700,Epsom South,Auckland,Pacific Peoples,12+,56,48,47,45,33,10,Masked,86%,84%,73%,20%
141800,Kohimarama,Auckland,Maori,12+,87,80,79,74,52,19,10,92%,91%,70%,53%
141900,Meadowbank West,Auckland,Maori,12+,128,119,116,103,67,31,14,93%,91%,65%,45%
141900,Meadowbank West,Auckland,Pacific Peoples,12+,121,106,105,99,62,28,Masked,88%,87%,63%,14%
142000,Hillsborough North (Auckland),Auckland,Maori,12+,110,99,95,93,50,22,10,90%,86%,54%,45%
142000,Hillsborough North (Auckland),Auckland,Pacific Peoples,12+,329,302,296,270,172,81,25,92%,90%,64%,31%
142000,Hillsborough North (Auckland),Auckland,Pacific Peoples,5-11,45,23,10,NA,NA,NA,NA,51%,22%,NA,NA
142100,Hillsborough West (Auckland),Auckland,Maori,12+,121,107,105,101,52,13,8,88%,87%,51%,62%
142100,Hillsborough West (Auckland),Auckland,Pacific Peoples,12+,291,263,262,245,150,61,19,90%,90%,61%,31%
142200,Greenlane North,Auckland,Maori,12+,127,Masked,Masked,112,78,26,11,>95%,>95%,70%,42%
142200,Greenlane North,Auckland,Pacific Peoples,12+,110,104,102,95,63,23,6,95%,93%,66%,26%
142300,Waikowhai North,Auckland,Maori,12+,204,168,163,150,79,28,15,82%,80%,53%,54%
142300,Waikowhai North,Auckland,Maori,5-11,47,15,Masked,NA,NA,NA,NA,32%,11%,NA,NA
142300,Waikowhai North,Auckland,Pacific Peoples,12+,937,822,810,738,436,182,44,88%,86%,59%,24%
142300,Waikowhai North,Auckland,Pacific Peoples,5-11,134,64,29,NA,NA,NA,NA,48%,22%,NA,NA
142400,Remuera East,Auckland,Maori,12+,71,61,60,52,41,22,10,86%,85%,79%,45%
142500,Waikowhai South,Auckland,Maori,12+,68,59,59,56,36,13,7,87%,87%,64%,54%
142500,Waikowhai South,Auckland,Pacific Peoples,12+,137,125,123,120,70,27,13,91%,90%,58%,48%
142600,Royal Oak West (Auckland),Auckland,Maori,12+,118,107,104,101,56,28,16,91%,88%,55%,57%
142600,Royal Oak West (Auckland),Auckland,Pacific Peoples,12+,169,152,151,140,103,57,24,90%,89%,74%,42%
142700,Saint Heliers West,Auckland,Maori,12+,84,Masked,Masked,72,51,22,11,>95%,>95%,71%,50%
142700,Saint Heliers West,Auckland,Pacific Peoples,12+,42,38,37,33,19,10,Masked,90%,88%,58%,50%
142800,One Tree Hill,Auckland,Maori,12+,249,225,223,199,121,49,21,90%,90%,61%,43%
142800,One Tree Hill,Auckland,Maori,5-11,56,27,15,NA,NA,NA,NA,48%,27%,NA,NA
142800,One Tree Hill,Auckland,Pacific Peoples,12+,397,359,352,324,182,72,20,90%,89%,56%,28%
142800,One Tree Hill,Auckland,Pacific Peoples,5-11,64,26,16,NA,NA,NA,NA,41%,25%,NA,NA
142900,Hillsborough East (Auckland),Auckland,Maori,12+,85,80,79,73,33,10,Masked,94%,93%,45%,30%
142900,Hillsborough East (Auckland),Auckland,Pacific Peoples,12+,184,172,169,154,93,39,12,93%,92%,60%,31%
143000,Saint Heliers North,Auckland,Maori,12+,71,Masked,Masked,63,47,24,15,>95%,>95%,75%,62%
143100,Remuera Abbotts Park,Auckland,Maori,12+,150,138,135,116,72,17,Masked,92%,90%,62%,29%
143100,Remuera Abbotts Park,Auckland,Pacific Peoples,12+,76,66,66,61,49,16,6,87%,87%,80%,38%
143200,Meadowbank East,Auckland,Maori,12+,115,108,107,96,71,15,11,94%,93%,74%,73%
143200,Meadowbank East,Auckland,Pacific Peoples,12+,69,62,61,58,47,18,Masked,90%,88%,81%,22%
143300,Ellerslie Central,Auckland,Maori,12+,187,166,162,148,105,42,17,89%,87%,71%,40%
143300,Ellerslie Central,Auckland,Pacific Peoples,12+,152,135,132,128,94,36,11,89%,87%,73%,31%
143400,Royal Oak East (Auckland),Auckland,Maori,12+,129,Masked,Masked,118,86,36,16,>95%,>95%,73%,44%
143400,Royal Oak East (Auckland),Auckland,Pacific Peoples,12+,230,200,197,186,122,62,23,87%,86%,66%,37%
143500,Saint Heliers South,Auckland,Maori,12+,110,100,100,92,60,35,10,91%,91%,65%,29%
143500,Saint Heliers South,Auckland,Pacific Peoples,12+,79,74,73,69,48,19,7,94%,92%,70%,37%
143600,Hillsborough South (Auckland),Auckland,Maori,12+,119,102,101,96,53,25,10,86%,85%,55%,40%
143600,Hillsborough South (Auckland),Auckland,Pacific Peoples,12+,168,153,151,141,91,34,10,91%,90%,65%,29%
143700,Saint Johns West,Auckland,Maori,12+,83,76,76,70,47,15,Masked,92%,92%,67%,20%
143700,Saint Johns West,Auckland,Pacific Peoples,12+,89,79,79,67,46,14,Masked,89%,89%,69%,36%
143800,Greenlane South,Auckland,Maori,12+,209,183,179,170,101,39,18,88%,86%,59%,46%
143800,Greenlane South,Auckland,Pacific Peoples,12+,314,280,276,255,156,66,21,89%,88%,61%,32%
143800,Greenlane South,Auckland,Pacific Peoples,5-11,52,22,11,NA,NA,NA,NA,42%,21%,NA,NA
143900,Remuera Waiatarua,Auckland,Maori,12+,68,64,62,56,32,9,Masked,94%,91%,57%,56%
143900,Remuera Waiatarua,Auckland,Pacific Peoples,12+,67,Masked,60,55,36,13,6,>95%,90%,65%,46%
144000,Glendowie North,Auckland,Maori,12+,99,89,89,80,61,22,8,90%,90%,76%,36%
144000,Glendowie North,Auckland,Pacific Peoples,12+,49,45,45,40,24,9,Masked,92%,92%,60%,44%
144100,Onehunga West,Auckland,Maori,12+,282,252,250,238,142,60,20,89%,89%,60%,33%
144100,Onehunga West,Auckland,Maori,5-11,41,19,11,NA,NA,NA,NA,46%,27%,NA,NA
144100,Onehunga West,Auckland,Pacific Peoples,12+,418,380,371,337,229,106,36,91%,89%,68%,34%
144100,Onehunga West,Auckland,Pacific Peoples,5-11,46,30,14,NA,NA,NA,NA,65%,30%,NA,NA
144300,Onehunga North,Auckland,Maori,12+,238,220,217,202,140,58,25,92%,91%,69%,43%
144300,Onehunga North,Auckland,Pacific Peoples,12+,511,462,453,423,255,95,32,90%,89%,60%,34%
144300,Onehunga North,Auckland,Pacific Peoples,5-11,81,35,16,NA,NA,NA,NA,43%,20%,NA,NA
144400,Ellerslie East,Auckland,Maori,12+,114,100,99,89,60,25,11,88%,87%,67%,44%
144400,Ellerslie East,Auckland,Pacific Peoples,12+,147,137,134,121,70,32,Masked,93%,91%,58%,12%
144500,Saint Johns East,Auckland,Maori,12+,192,172,171,154,87,28,17,90%,89%,56%,61%
144500,Saint Johns East,Auckland,Pacific Peoples,12+,174,Masked,163,149,97,44,21,>95%,94%,65%,48%
144600,Oneroa West,Auckland,Maori,12+,95,87,86,80,45,25,8,92%,91%,56%,32%
144700,Glen Innes West,Auckland,Maori,12+,600,520,495,437,211,83,27,87%,82%,48%,33%
144700,Glen Innes West,Auckland,Maori,5-11,153,65,35,NA,NA,NA,NA,42%,23%,NA,NA
144700,Glen Innes West,Auckland,Pacific Peoples,12+,"1,271","1,094","1,068",977,476,210,35,86%,84%,49%,17%
144700,Glen Innes West,Auckland,Pacific Peoples,5-11,210,99,43,NA,NA,NA,NA,47%,20%,NA,NA
144800,Ellerslie South,Auckland,Maori,12+,113,Masked,Masked,97,63,25,6,>95%,>95%,65%,24%
144800,Ellerslie South,Auckland,Pacific Peoples,12+,104,97,94,87,64,26,8,93%,90%,74%,31%
144900,Stonefields West,Auckland,Maori,12+,47,43,43,39,28,8,Masked,91%,91%,72%,62%
145000,Onehunga Central,Auckland,Maori,12+,266,231,228,213,135,63,23,87%,86%,63%,37%
145000,Onehunga Central,Auckland,Pacific Peoples,12+,547,498,493,467,319,126,40,91%,90%,68%,32%
145000,Onehunga Central,Auckland,Pacific Peoples,5-11,70,36,17,NA,NA,NA,NA,51%,24%,NA,NA
145100,Glendowie South,Auckland,Maori,12+,194,176,173,149,87,35,19,91%,89%,58%,54%
145100,Glendowie South,Auckland,Pacific Peoples,12+,161,144,143,131,78,35,16,89%,89%,60%,46%
145200,Oranga,Auckland,Maori,12+,351,305,298,267,148,59,17,87%,85%,55%,29%
145200,Oranga,Auckland,Maori,5-11,63,37,22,NA,NA,NA,NA,59%,35%,NA,NA
145200,Oranga,Auckland,Pacific Peoples,12+,"1,063",943,924,851,452,204,48,89%,87%,53%,24%
145200,Oranga,Auckland,Pacific Peoples,5-11,154,73,28,NA,NA,NA,NA,47%,18%,NA,NA
145300,Mount Wellington North West,Auckland,Maori,12+,132,112,111,105,62,29,14,85%,84%,59%,48%
145300,Mount Wellington North West,Auckland,Pacific Peoples,12+,178,160,160,149,93,32,8,90%,90%,62%,25%
145400,Panmure Glen Innes Industrial,Auckland,Maori,12+,68,58,56,53,26,15,Masked,85%,82%,49%,33%
145400,Panmure Glen Innes Industrial,Auckland,Pacific Peoples,12+,64,53,52,48,33,16,Masked,83%,81%,69%,6%
145500,Onehunga-Te Papapa Industrial,Auckland,Maori,12+,120,106,104,100,65,32,12,88%,87%,65%,38%
145500,Onehunga-Te Papapa Industrial,Auckland,Pacific Peoples,12+,174,150,142,132,71,24,Masked,86%,82%,54%,21%
145500,Onehunga-Te Papapa Industrial,Auckland,Pacific Peoples,5-11,41,21,6,NA,NA,NA,NA,51%,15%,NA,NA
145600,Te Papapa,Auckland,Maori,12+,311,276,269,250,148,59,20,89%,86%,59%,34%
145600,Te Papapa,Auckland,Maori,5-11,43,24,9,NA,NA,NA,NA,56%,21%,NA,NA
145600,Te Papapa,Auckland,Pacific Peoples,12+,634,573,568,522,309,150,44,90%,90%,59%,29%
145600,Te Papapa,Auckland,Pacific Peoples,5-11,101,56,28,NA,NA,NA,NA,55%,28%,NA,NA
145700,Stonefields East,Auckland,Pacific Peoples,12+,41,Masked,Masked,43,27,7,Masked,>95%,>95%,63%,43%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Maori,12+,632,550,526,470,246,90,28,87%,83%,52%,31%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Maori,5-11,133,49,30,NA,NA,NA,NA,37%,23%,NA,NA
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Pacific Peoples,12+,"1,358","1,217","1,185","1,075",545,214,59,90%,87%,51%,28%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Pacific Peoples,5-11,242,124,47,NA,NA,NA,NA,51%,19%,NA,NA
145900,Penrose,Auckland,Maori,12+,75,58,57,57,37,15,Masked,77%,76%,65%,33%
145900,Penrose,Auckland,Pacific Peoples,12+,106,86,84,78,47,22,Masked,81%,79%,60%,18%
146000,Mount Wellington North East,Auckland,Maori,12+,123,110,109,102,63,19,6,89%,89%,62%,32%
146000,Mount Wellington North East,Auckland,Pacific Peoples,12+,151,Masked,141,129,72,23,6,>95%,93%,56%,26%
146100,Mangere Bridge Ambury,Counties Manukau,Maori,12+,444,393,384,345,212,100,28,89%,86%,61%,28%
146100,Mangere Bridge Ambury,Counties Manukau,Maori,5-11,85,45,27,NA,NA,NA,NA,53%,32%,NA,NA
146100,Mangere Bridge Ambury,Counties Manukau,Pacific Peoples,12+,711,633,628,583,355,151,36,89%,88%,61%,24%
146100,Mangere Bridge Ambury,Counties Manukau,Pacific Peoples,5-11,102,55,18,NA,NA,NA,NA,54%,18%,NA,NA
146200,Mount Wellington Ferndale,Auckland,Maori,12+,337,297,294,270,150,49,14,88%,87%,56%,29%
146200,Mount Wellington Ferndale,Auckland,Maori,5-11,56,22,9,NA,NA,NA,NA,39%,16%,NA,NA
146200,Mount Wellington Ferndale,Auckland,Pacific Peoples,12+,661,597,590,557,323,145,49,90%,89%,58%,34%
146200,Mount Wellington Ferndale,Auckland,Pacific Peoples,5-11,96,39,17,NA,NA,NA,NA,41%,18%,NA,NA
146300,Point England,Auckland,Maori,12+,874,732,705,621,296,127,45,84%,81%,48%,35%
146300,Point England,Auckland,Maori,5-11,203,58,30,NA,NA,NA,NA,29%,15%,NA,NA
146300,Point England,Auckland,Pacific Peoples,12+,"1,902","1,672","1,636","1,499",748,331,94,88%,86%,50%,28%
146300,Point England,Auckland,Pacific Peoples,5-11,294,140,50,NA,NA,NA,NA,48%,17%,NA,NA
146400,Bucklands Beach North,Counties Manukau,Maori,12+,60,54,53,51,33,20,10,90%,88%,65%,50%
146400,Bucklands Beach North,Counties Manukau,Pacific Peoples,12+,51,41,41,41,24,7,NA,80%,80%,59%,0%
146500,Mount Wellington East,Auckland,Maori,12+,206,177,171,154,81,30,10,86%,83%,53%,33%
146500,Mount Wellington East,Auckland,Pacific Peoples,12+,482,425,419,389,231,76,28,88%,87%,59%,37%
146500,Mount Wellington East,Auckland,Pacific Peoples,5-11,73,28,8,NA,NA,NA,NA,38%,11%,NA,NA
146600,Mount Wellington West,Auckland,Maori,12+,324,286,280,253,123,37,15,88%,86%,49%,41%
146600,Mount Wellington West,Auckland,Maori,5-11,54,30,10,NA,NA,NA,NA,56%,19%,NA,NA
146600,Mount Wellington West,Auckland,Pacific Peoples,12+,617,563,556,510,329,125,36,91%,90%,65%,29%
146600,Mount Wellington West,Auckland,Pacific Peoples,5-11,88,57,26,NA,NA,NA,NA,65%,30%,NA,NA
146700,Panmure West,Auckland,Pacific Peoples,12+,52,46,44,44,24,7,NA,88%,85%,55%,0%
146800,Mangere Bridge,Counties Manukau,Maori,12+,451,405,400,366,237,114,51,90%,89%,65%,45%
146800,Mangere Bridge,Counties Manukau,Maori,5-11,79,44,18,NA,NA,NA,NA,56%,23%,NA,NA
146800,Mangere Bridge,Counties Manukau,Pacific Peoples,12+,724,636,624,579,369,151,50,88%,86%,64%,33%
146800,Mangere Bridge,Counties Manukau,Pacific Peoples,5-11,99,54,21,NA,NA,NA,NA,55%,21%,NA,NA
146900,Oneroa East-Palm Beach,Auckland,Maori,12+,66,54,54,53,27,16,6,82%,82%,51%,38%
147000,Tamaki,Auckland,Maori,12+,749,642,615,569,296,153,56,86%,82%,52%,37%
147000,Tamaki,Auckland,Maori,5-11,144,45,16,NA,NA,NA,NA,31%,11%,NA,NA
147000,Tamaki,Auckland,Pacific Peoples,12+,"1,314","1,135","1,112","1,019",534,216,60,86%,85%,52%,28%
147000,Tamaki,Auckland,Pacific Peoples,5-11,212,93,40,NA,NA,NA,NA,44%,19%,NA,NA
147100,Panmure East,Auckland,Maori,12+,361,320,309,289,158,70,25,89%,86%,55%,36%
147100,Panmure East,Auckland,Maori,5-11,58,19,9,NA,NA,NA,NA,33%,16%,NA,NA
147100,Panmure East,Auckland,Pacific Peoples,12+,566,508,496,454,251,127,30,90%,88%,55%,24%
147100,Panmure East,Auckland,Pacific Peoples,5-11,68,28,8,NA,NA,NA,NA,41%,12%,NA,NA
147200,Mount Wellington Central,Auckland,Maori,12+,424,372,362,342,203,90,30,88%,85%,59%,33%
147200,Mount Wellington Central,Auckland,Maori,5-11,57,28,9,NA,NA,NA,NA,49%,16%,NA,NA
147200,Mount Wellington Central,Auckland,Pacific Peoples,12+,695,611,603,563,335,155,46,88%,87%,60%,30%
147200,Mount Wellington Central,Auckland,Pacific Peoples,5-11,90,50,21,NA,NA,NA,NA,56%,23%,NA,NA
147500,Mangere Mountain View,Counties Manukau,Maori,12+,598,530,513,467,269,128,53,89%,86%,58%,41%
147500,Mangere Mountain View,Counties Manukau,Maori,5-11,115,50,26,NA,NA,NA,NA,43%,23%,NA,NA
147500,Mangere Mountain View,Counties Manukau,Pacific Peoples,12+,"1,574","1,347","1,318","1,193",637,255,72,86%,84%,53%,28%
147500,Mangere Mountain View,Counties Manukau,Pacific Peoples,5-11,257,133,51,NA,NA,NA,NA,52%,20%,NA,NA
147600,Surfdale,Auckland,Maori,12+,193,171,167,154,83,56,17,89%,87%,54%,30%
147800,Half Moon Bay West,Counties Manukau,Maori,12+,86,78,77,71,42,16,7,91%,90%,59%,44%
147800,Half Moon Bay West,Counties Manukau,Pacific Peoples,12+,69,59,59,55,40,16,7,86%,86%,73%,44%
147900,Auckland Airport,Counties Manukau,Maori,12+,256,216,213,195,101,49,18,84%,83%,52%,37%
147900,Auckland Airport,Counties Manukau,Maori,5-11,55,12,6,NA,NA,NA,NA,22%,11%,NA,NA
147900,Auckland Airport,Counties Manukau,Pacific Peoples,12+,96,86,82,78,46,13,Masked,90%,85%,59%,31%
148000,Eastern Beach,Counties Manukau,Maori,12+,49,45,45,41,26,15,Masked,92%,92%,63%,27%
148000,Eastern Beach,Counties Manukau,Pacific Peoples,12+,43,Masked,Masked,37,21,11,Masked,>95%,>95%,57%,27%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Maori,12+,148,139,137,126,72,27,11,94%,93%,57%,41%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Pacific Peoples,12+,112,98,97,88,56,23,8,88%,87%,64%,35%
148200,Favona North,Counties Manukau,Maori,12+,344,286,277,252,136,63,21,83%,81%,54%,33%
148200,Favona North,Counties Manukau,Maori,5-11,77,24,Masked,NA,NA,NA,NA,31%,6%,NA,NA
148200,Favona North,Counties Manukau,Pacific Peoples,12+,"1,661","1,439","1,423","1,307",761,344,68,87%,86%,58%,20%
148200,Favona North,Counties Manukau,Pacific Peoples,5-11,232,108,38,NA,NA,NA,NA,47%,16%,NA,NA
148400,Farm Cove,Counties Manukau,Maori,12+,60,Masked,Masked,54,44,20,11,>95%,>95%,81%,55%
148400,Farm Cove,Counties Manukau,Pacific Peoples,12+,45,39,39,39,28,8,Masked,87%,87%,72%,38%
148500,Mangere North,Counties Manukau,Maori,12+,312,260,251,235,95,35,11,83%,80%,40%,31%
148500,Mangere North,Counties Manukau,Maori,5-11,46,13,Masked,NA,NA,NA,NA,28%,11%,NA,NA
148500,Mangere North,Counties Manukau,Pacific Peoples,12+,"1,316","1,143","1,123","1,022",552,219,49,87%,85%,54%,22%
148500,Mangere North,Counties Manukau,Pacific Peoples,5-11,213,97,48,NA,NA,NA,NA,46%,23%,NA,NA
148600,Favona West,Counties Manukau,Maori,12+,380,340,325,284,117,50,15,89%,86%,41%,30%
148600,Favona West,Counties Manukau,Maori,5-11,86,30,13,NA,NA,NA,NA,35%,15%,NA,NA
148600,Favona West,Counties Manukau,Pacific Peoples,12+,"2,039","1,816","1,785","1,633",941,345,87,89%,88%,58%,25%
148600,Favona West,Counties Manukau,Pacific Peoples,5-11,361,173,77,NA,NA,NA,NA,48%,21%,NA,NA
148700,Ostend,Auckland,Maori,12+,156,140,137,127,73,44,13,90%,88%,57%,30%
148700,Ostend,Auckland,Pacific Peoples,12+,49,45,45,44,26,12,Masked,92%,92%,59%,33%
148800,Half Moon Bay North East,Counties Manukau,Pacific Peoples,12+,52,46,46,42,28,9,Masked,88%,88%,67%,11%
148900,Mangere West,Counties Manukau,Maori,12+,609,489,468,428,215,88,32,80%,77%,50%,36%
148900,Mangere West,Counties Manukau,Maori,5-11,146,46,18,NA,NA,NA,NA,32%,12%,NA,NA
148900,Mangere West,Counties Manukau,Pacific Peoples,12+,"2,679","2,318","2,273","2,086","1,101",473,106,87%,85%,53%,22%
148900,Mangere West,Counties Manukau,Pacific Peoples,5-11,430,198,73,NA,NA,NA,NA,46%,17%,NA,NA
149000,Pakuranga West,Counties Manukau,Maori,12+,427,370,365,338,191,73,26,87%,85%,57%,36%
149000,Pakuranga West,Counties Manukau,Maori,5-11,78,34,15,NA,NA,NA,NA,44%,19%,NA,NA
149000,Pakuranga West,Counties Manukau,Pacific Peoples,12+,507,456,448,416,234,85,37,90%,88%,56%,44%
149000,Pakuranga West,Counties Manukau,Pacific Peoples,5-11,72,36,12,NA,NA,NA,NA,50%,17%,NA,NA
149100,Mount Wellington South West,Auckland,Maori,12+,339,297,288,264,131,46,11,88%,85%,50%,24%
149100,Mount Wellington South West,Auckland,Maori,5-11,63,21,Masked,NA,NA,NA,NA,33%,8%,NA,NA
149100,Mount Wellington South West,Auckland,Pacific Peoples,12+,737,650,642,590,337,120,28,88%,87%,57%,23%
149100,Mount Wellington South West,Auckland,Pacific Peoples,5-11,99,50,30,NA,NA,NA,NA,51%,30%,NA,NA
149200,Sunnyhills East,Counties Manukau,Maori,12+,140,Masked,Masked,120,64,24,11,>95%,>95%,53%,46%
149200,Sunnyhills East,Counties Manukau,Pacific Peoples,12+,76,67,67,64,44,17,6,88%,88%,69%,35%
149300,Half Moon Bay South East,Counties Manukau,Maori,12+,162,142,139,121,72,23,11,88%,86%,60%,48%
149300,Half Moon Bay South East,Counties Manukau,Pacific Peoples,12+,161,141,141,131,82,23,11,88%,88%,63%,48%
149400,Favona East,Counties Manukau,Maori,12+,365,313,306,272,132,53,14,86%,84%,49%,26%
149400,Favona East,Counties Manukau,Maori,5-11,75,18,7,NA,NA,NA,NA,24%,9%,NA,NA
149400,Favona East,Counties Manukau,Pacific Peoples,12+,"2,146","1,916","1,882","1,707",959,427,88,89%,88%,56%,21%
149400,Favona East,Counties Manukau,Pacific Peoples,5-11,290,146,59,NA,NA,NA,NA,50%,20%,NA,NA
149500,Mount Wellington South East,Auckland,Maori,12+,482,421,403,363,194,77,23,87%,84%,53%,30%
149500,Mount Wellington South East,Auckland,Maori,5-11,93,41,20,NA,NA,NA,NA,44%,22%,NA,NA
149500,Mount Wellington South East,Auckland,Pacific Peoples,12+,"1,282","1,123","1,105","1,013",551,240,65,88%,86%,54%,27%
149500,Mount Wellington South East,Auckland,Pacific Peoples,5-11,231,106,38,NA,NA,NA,NA,46%,16%,NA,NA
149700,Bucklands Beach South,Counties Manukau,Maori,12+,98,88,87,80,40,15,Masked,90%,89%,50%,20%
149700,Bucklands Beach South,Counties Manukau,Pacific Peoples,12+,106,87,87,80,47,19,8,82%,82%,59%,42%
149800,Pakuranga Central,Counties Manukau,Maori,12+,262,234,224,196,101,39,18,89%,85%,52%,46%
149800,Pakuranga Central,Counties Manukau,Maori,5-11,55,20,9,NA,NA,NA,NA,36%,16%,NA,NA
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,12+,377,328,325,297,186,69,12,87%,86%,63%,17%
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,5-11,40,15,7,NA,NA,NA,NA,38%,18%,NA,NA
149900,Awhitu,Counties Manukau,Maori,12+,277,223,218,190,117,72,20,81%,79%,62%,28%
149900,Awhitu,Counties Manukau,Maori,5-11,57,11,Masked,NA,NA,NA,NA,19%,7%,NA,NA
149900,Awhitu,Counties Manukau,Pacific Peoples,12+,56,48,48,46,28,19,Masked,86%,86%,61%,16%
150000,Harania North,Counties Manukau,Maori,12+,465,376,360,314,128,54,15,81%,77%,41%,28%
150000,Harania North,Counties Manukau,Maori,5-11,113,30,9,NA,NA,NA,NA,27%,8%,NA,NA
150000,Harania North,Counties Manukau,Pacific Peoples,12+,"2,848","2,525","2,460","2,259","1,198",500,138,89%,86%,53%,28%
150000,Harania North,Counties Manukau,Pacific Peoples,5-11,470,239,80,NA,NA,NA,NA,51%,17%,NA,NA
150100,Otahuhu Central,Auckland,Maori,12+,299,260,252,244,130,52,23,87%,84%,53%,44%
150100,Otahuhu Central,Auckland,Pacific Peoples,12+,696,626,618,594,367,147,30,90%,89%,62%,20%
150100,Otahuhu Central,Auckland,Pacific Peoples,5-11,62,46,23,NA,NA,NA,NA,74%,37%,NA,NA
150200,Mangere Central,Counties Manukau,Maori,12+,486,418,409,371,177,89,28,86%,84%,48%,31%
150200,Mangere Central,Counties Manukau,Maori,5-11,87,33,12,NA,NA,NA,NA,38%,14%,NA,NA
150200,Mangere Central,Counties Manukau,Pacific Peoples,12+,"2,261","2,015","1,967","1,795","1,028",431,106,89%,87%,57%,25%
150200,Mangere Central,Counties Manukau,Pacific Peoples,5-11,371,177,82,NA,NA,NA,NA,48%,22%,NA,NA
