SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
147500,Mangere Mountain View,Counties Manukau,Maori,5-11,114,48,26,NA,NA,NA,NA,42%,23%,NA,NA
147500,Mangere Mountain View,Counties Manukau,Pacific Peoples,12+,"1,585","1,329","1,300","1,195",645,515,120,84%,82%,54%,23%
147500,Mangere Mountain View,Counties Manukau,Pacific Peoples,5-11,260,140,60,NA,NA,NA,NA,54%,23%,NA,NA
147600,Surfdale,Auckland,Maori,12+,184,158,154,145,84,80,30,86%,84%,58%,38%
147800,Half Moon Bay West,Counties Manukau,Maori,12+,83,75,74,72,46,36,12,90%,89%,64%,33%
147800,Half Moon Bay West,Counties Manukau,Pacific Peoples,12+,67,60,59,56,39,26,13,90%,88%,70%,50%
147900,Auckland Airport,Counties Manukau,Maori,12+,247,205,202,186,96,83,27,83%,82%,52%,33%
147900,Auckland Airport,Counties Manukau,Maori,5-11,55,12,6,NA,NA,NA,NA,22%,11%,NA,NA
147900,Auckland Airport,Counties Manukau,Pacific Peoples,12+,108,85,81,76,43,35,7,79%,75%,57%,20%
148000,Eastern Beach,Counties Manukau,Maori,12+,55,49,49,46,27,21,7,89%,89%,59%,33%
148000,Eastern Beach,Counties Manukau,Pacific Peoples,12+,44,Masked,41,36,22,19,Masked,>95%,93%,61%,26%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Maori,12+,158,144,143,134,79,59,18,91%,91%,59%,31%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Pacific Peoples,12+,115,103,101,93,62,49,11,90%,88%,67%,22%
148200,Favona North,Counties Manukau,Maori,12+,360,301,292,272,142,121,31,84%,81%,52%,26%
148200,Favona North,Counties Manukau,Maori,5-11,80,22,9,NA,NA,NA,NA,28%,11%,NA,NA
148200,Favona North,Counties Manukau,Pacific Peoples,12+,"1,659","1,415","1,398","1,305",762,601,140,85%,84%,58%,23%
148200,Favona North,Counties Manukau,Pacific Peoples,5-11,230,105,39,NA,NA,NA,NA,46%,17%,NA,NA
148400,Farm Cove,Counties Manukau,Maori,12+,68,Masked,Masked,61,47,42,18,>95%,>95%,77%,43%
148400,Farm Cove,Counties Manukau,Pacific Peoples,12+,48,44,44,43,31,22,Masked,92%,92%,72%,23%
148500,Mangere North,Counties Manukau,Maori,12+,289,233,225,214,93,79,30,81%,78%,43%,38%
148500,Mangere North,Counties Manukau,Maori,5-11,40,15,Masked,NA,NA,NA,NA,38%,12%,NA,NA
148500,Mangere North,Counties Manukau,Pacific Peoples,12+,"1,276","1,103","1,082","1,012",541,413,96,86%,85%,53%,23%
148500,Mangere North,Counties Manukau,Pacific Peoples,5-11,208,94,54,NA,NA,NA,NA,45%,26%,NA,NA
148600,Favona West,Counties Manukau,Maori,12+,401,342,325,290,112,94,30,85%,81%,39%,32%
148600,Favona West,Counties Manukau,Maori,5-11,87,29,15,NA,NA,NA,NA,33%,17%,NA,NA
148600,Favona West,Counties Manukau,Pacific Peoples,12+,"2,035","1,775","1,746","1,624",937,706,151,87%,86%,58%,21%
148600,Favona West,Counties Manukau,Pacific Peoples,5-11,349,166,82,NA,NA,NA,NA,48%,23%,NA,NA
148700,Ostend,Auckland,Maori,12+,169,134,132,121,71,62,16,79%,78%,59%,26%
148700,Ostend,Auckland,Pacific Peoples,12+,50,43,42,41,22,16,Masked,86%,84%,54%,31%
148800,Half Moon Bay North East,Counties Manukau,Maori,12+,41,33,33,31,16,13,Masked,80%,80%,52%,38%
148800,Half Moon Bay North East,Counties Manukau,Pacific Peoples,12+,44,Masked,41,38,23,17,Masked,>95%,93%,61%,6%
148900,Mangere West,Counties Manukau,Maori,12+,598,482,463,434,206,169,46,81%,77%,47%,27%
148900,Mangere West,Counties Manukau,Maori,5-11,150,49,25,NA,NA,NA,NA,33%,17%,NA,NA
148900,Mangere West,Counties Manukau,Pacific Peoples,12+,"2,687","2,306","2,260","2,117","1,118",884,201,86%,84%,53%,23%
148900,Mangere West,Counties Manukau,Pacific Peoples,5-11,418,191,85,NA,NA,NA,NA,46%,20%,NA,NA
149000,Pakuranga West,Counties Manukau,Maori,12+,405,350,347,330,189,152,47,86%,86%,57%,31%
149000,Pakuranga West,Counties Manukau,Maori,5-11,90,32,14,NA,NA,NA,NA,36%,16%,NA,NA
149000,Pakuranga West,Counties Manukau,Pacific Peoples,12+,495,445,437,410,232,176,56,90%,88%,57%,32%
149000,Pakuranga West,Counties Manukau,Pacific Peoples,5-11,87,44,14,NA,NA,NA,NA,51%,16%,NA,NA
149100,Mount Wellington South West,Auckland,Maori,12+,339,290,283,261,126,102,29,86%,83%,48%,28%
149100,Mount Wellington South West,Auckland,Maori,5-11,64,22,Masked,NA,NA,NA,NA,34%,8%,NA,NA
149100,Mount Wellington South West,Auckland,Pacific Peoples,12+,746,660,651,606,358,279,65,88%,87%,59%,23%
149100,Mount Wellington South West,Auckland,Pacific Peoples,5-11,97,53,29,NA,NA,NA,NA,55%,30%,NA,NA
149200,Sunnyhills East,Counties Manukau,Maori,12+,131,Masked,Masked,117,65,42,17,>95%,>95%,56%,40%
149200,Sunnyhills East,Counties Manukau,Pacific Peoples,12+,95,87,84,81,50,33,9,92%,88%,62%,27%
149300,Half Moon Bay South East,Counties Manukau,Maori,12+,149,131,130,117,62,49,14,88%,87%,53%,29%
149300,Half Moon Bay South East,Counties Manukau,Pacific Peoples,12+,171,147,146,134,80,63,20,86%,85%,60%,32%
149400,Favona East,Counties Manukau,Maori,12+,366,308,299,271,133,113,24,84%,82%,49%,21%
149400,Favona East,Counties Manukau,Maori,5-11,62,19,8,NA,NA,NA,NA,31%,13%,NA,NA
149400,Favona East,Counties Manukau,Pacific Peoples,12+,"2,191","1,924","1,888","1,760",992,799,169,88%,86%,56%,21%
149400,Favona East,Counties Manukau,Pacific Peoples,5-11,258,142,57,NA,NA,NA,NA,55%,22%,NA,NA
149500,Mount Wellington South East,Auckland,Maori,12+,476,399,378,341,182,150,31,84%,79%,53%,21%
149500,Mount Wellington South East,Auckland,Maori,5-11,93,39,20,NA,NA,NA,NA,42%,22%,NA,NA
149500,Mount Wellington South East,Auckland,Pacific Peoples,12+,"1,286","1,107","1,087","1,018",557,429,109,86%,85%,55%,25%
149500,Mount Wellington South East,Auckland,Pacific Peoples,5-11,234,106,41,NA,NA,NA,NA,45%,18%,NA,NA
149700,Bucklands Beach South,Counties Manukau,Maori,12+,99,89,88,82,42,33,7,90%,89%,51%,21%
149700,Bucklands Beach South,Counties Manukau,Pacific Peoples,12+,108,89,89,85,52,40,13,82%,82%,61%,32%
149800,Pakuranga Central,Counties Manukau,Maori,12+,267,233,225,205,103,81,26,87%,84%,50%,32%
149800,Pakuranga Central,Counties Manukau,Maori,5-11,57,22,10,NA,NA,NA,NA,39%,18%,NA,NA
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,12+,399,344,341,318,202,148,31,86%,85%,64%,21%
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,5-11,47,16,8,NA,NA,NA,NA,34%,17%,NA,NA
149900,Awhitu,Counties Manukau,Maori,12+,287,218,212,194,115,101,33,76%,74%,59%,33%
149900,Awhitu,Counties Manukau,Maori,5-11,56,14,6,NA,NA,NA,NA,25%,11%,NA,NA
149900,Awhitu,Counties Manukau,Pacific Peoples,12+,58,46,46,44,27,24,8,79%,79%,61%,33%
150000,Harania North,Counties Manukau,Maori,12+,461,367,350,313,140,112,31,80%,76%,45%,28%
150000,Harania North,Counties Manukau,Maori,5-11,119,30,11,NA,NA,NA,NA,25%,9%,NA,NA
150000,Harania North,Counties Manukau,Pacific Peoples,12+,"2,832","2,448","2,391","2,230","1,179",938,226,86%,84%,53%,24%
150000,Harania North,Counties Manukau,Pacific Peoples,5-11,447,227,92,NA,NA,NA,NA,51%,21%,NA,NA
150100,Otahuhu Central,Auckland,Maori,12+,323,274,264,258,141,122,42,85%,82%,55%,34%
150100,Otahuhu Central,Auckland,Pacific Peoples,12+,694,609,600,578,352,295,68,88%,86%,61%,23%
150100,Otahuhu Central,Auckland,Pacific Peoples,5-11,68,43,24,NA,NA,NA,NA,63%,35%,NA,NA
150200,Mangere Central,Counties Manukau,Maori,12+,492,406,396,367,180,145,48,83%,80%,49%,33%
150200,Mangere Central,Counties Manukau,Maori,5-11,96,35,16,NA,NA,NA,NA,36%,17%,NA,NA
150200,Mangere Central,Counties Manukau,Pacific Peoples,12+,"2,261","1,949","1,903","1,765","1,000",803,202,86%,84%,57%,25%
150200,Mangere Central,Counties Manukau,Pacific Peoples,5-11,336,169,81,NA,NA,NA,NA,50%,24%,NA,NA
150300,Otahuhu North,Auckland,Maori,12+,433,343,332,314,146,125,38,79%,77%,46%,30%
150300,Otahuhu North,Auckland,Maori,5-11,74,24,7,NA,NA,NA,NA,32%,9%,NA,NA
150300,Otahuhu North,Auckland,Pacific Peoples,12+,"1,846","1,615","1,579","1,470",810,651,102,87%,86%,55%,16%
150300,Otahuhu North,Auckland,Pacific Peoples,5-11,331,193,91,NA,NA,NA,NA,58%,27%,NA,NA
150400,Howick West,Counties Manukau,Maori,12+,200,173,168,149,85,68,17,86%,84%,57%,25%
150400,Howick West,Counties Manukau,Maori,5-11,43,23,12,NA,NA,NA,NA,53%,28%,NA,NA
150400,Howick West,Counties Manukau,Pacific Peoples,12+,138,129,129,118,77,56,14,93%,93%,65%,25%
150500,Pakuranga Heights North West,Counties Manukau,Maori,12+,241,199,193,174,67,54,14,83%,80%,39%,26%
150500,Pakuranga Heights North West,Counties Manukau,Maori,5-11,50,16,8,NA,NA,NA,NA,32%,16%,NA,NA
150500,Pakuranga Heights North West,Counties Manukau,Pacific Peoples,12+,250,218,211,202,112,82,11,87%,84%,55%,13%
150600,Mellons Bay,Counties Manukau,Maori,12+,99,87,85,82,56,38,13,88%,86%,68%,34%
150600,Mellons Bay,Counties Manukau,Pacific Peoples,12+,49,45,44,43,26,22,6,92%,90%,60%,27%
150700,Pakuranga Heights East,Counties Manukau,Maori,12+,264,219,212,194,98,73,23,83%,80%,51%,32%
150700,Pakuranga Heights East,Counties Manukau,Maori,5-11,46,11,6,NA,NA,NA,NA,24%,13%,NA,NA
150700,Pakuranga Heights East,Counties Manukau,Pacific Peoples,12+,257,239,237,212,122,99,15,93%,92%,58%,15%
150800,Sutton Park,Counties Manukau,Maori,12+,458,376,370,344,157,135,38,82%,81%,46%,28%
150800,Sutton Park,Counties Manukau,Maori,5-11,90,39,20,NA,NA,NA,NA,43%,22%,NA,NA
150800,Sutton Park,Counties Manukau,Pacific Peoples,12+,"2,548","2,198","2,161","2,009","1,136",936,194,86%,85%,57%,21%
150800,Sutton Park,Counties Manukau,Pacific Peoples,5-11,389,232,98,NA,NA,NA,NA,60%,25%,NA,NA
150900,Otahuhu East,Auckland,Maori,12+,274,230,222,208,114,88,28,84%,81%,55%,32%
150900,Otahuhu East,Auckland,Maori,5-11,45,16,11,NA,NA,NA,NA,36%,24%,NA,NA
150900,Otahuhu East,Auckland,Pacific Peoples,12+,942,826,814,772,421,332,76,88%,86%,55%,23%
150900,Otahuhu East,Auckland,Pacific Peoples,5-11,127,63,27,NA,NA,NA,NA,50%,21%,NA,NA
151000,Mangere South,Counties Manukau,Maori,12+,365,317,310,280,119,96,26,87%,85%,42%,27%
151000,Mangere South,Counties Manukau,Maori,5-11,75,23,10,NA,NA,NA,NA,31%,13%,NA,NA
151000,Mangere South,Counties Manukau,Pacific Peoples,12+,"1,981","1,681","1,648","1,538",860,693,167,85%,83%,56%,24%
151000,Mangere South,Counties Manukau,Pacific Peoples,5-11,253,141,62,NA,NA,NA,NA,56%,25%,NA,NA
151100,Onetangi,Auckland,Maori,12+,111,95,91,85,41,35,15,86%,82%,48%,43%
151200,Harania South,Counties Manukau,Maori,12+,470,382,373,354,175,147,45,81%,79%,49%,31%
151200,Harania South,Counties Manukau,Maori,5-11,82,24,6,NA,NA,NA,NA,29%,7%,NA,NA
151200,Harania South,Counties Manukau,Pacific Peoples,12+,"1,988","1,765","1,740","1,602",896,711,182,89%,88%,56%,26%
151200,Harania South,Counties Manukau,Pacific Peoples,5-11,319,167,68,NA,NA,NA,NA,52%,21%,NA,NA
151300,Highland Park (Auckland),Counties Manukau,Maori,12+,189,164,161,149,79,63,18,87%,85%,53%,29%
151300,Highland Park (Auckland),Counties Manukau,Pacific Peoples,12+,215,198,193,184,113,86,26,92%,90%,61%,30%
151400,Otahuhu South West,Auckland,Maori,12+,560,476,456,430,246,216,75,85%,81%,57%,35%
151400,Otahuhu South West,Auckland,Maori,5-11,58,18,7,NA,NA,NA,NA,31%,12%,NA,NA
151400,Otahuhu South West,Auckland,Pacific Peoples,12+,"1,561","1,372","1,350","1,262",733,587,134,88%,86%,58%,23%
151400,Otahuhu South West,Auckland,Pacific Peoples,5-11,226,111,60,NA,NA,NA,NA,49%,27%,NA,NA
151500,Pakuranga Heights South West,Counties Manukau,Maori,12+,272,238,235,215,118,98,24,88%,86%,55%,24%
151500,Pakuranga Heights South West,Counties Manukau,Maori,5-11,58,24,10,NA,NA,NA,NA,41%,17%,NA,NA
151500,Pakuranga Heights South West,Counties Manukau,Pacific Peoples,12+,390,355,347,322,176,139,27,91%,89%,55%,19%
151500,Pakuranga Heights South West,Counties Manukau,Pacific Peoples,5-11,77,35,20,NA,NA,NA,NA,45%,26%,NA,NA
151600,Mangere Mascot,Counties Manukau,Maori,12+,467,390,376,346,189,145,47,84%,81%,55%,32%
151600,Mangere Mascot,Counties Manukau,Maori,5-11,80,24,11,NA,NA,NA,NA,30%,14%,NA,NA
151600,Mangere Mascot,Counties Manukau,Pacific Peoples,12+,"2,390","2,052","2,020","1,872","1,031",868,218,86%,85%,55%,25%
151600,Mangere Mascot,Counties Manukau,Pacific Peoples,5-11,339,183,93,NA,NA,NA,NA,54%,27%,NA,NA
151700,Waiheke East,Auckland,Maori,12+,78,55,54,54,27,19,8,71%,69%,50%,42%
151800,Massey Road West,Counties Manukau,Maori,12+,463,388,380,354,166,127,41,84%,82%,47%,32%
151800,Massey Road West,Counties Manukau,Maori,5-11,75,24,12,NA,NA,NA,NA,32%,16%,NA,NA
151800,Massey Road West,Counties Manukau,Pacific Peoples,12+,"2,223","1,932","1,889","1,774","1,048",844,198,87%,85%,59%,23%
151800,Massey Road West,Counties Manukau,Pacific Peoples,5-11,354,187,82,NA,NA,NA,NA,53%,23%,NA,NA
151900,Otahuhu South,Auckland,Maori,12+,477,405,395,372,203,172,68,85%,83%,55%,40%
151900,Otahuhu South,Auckland,Maori,5-11,61,22,10,NA,NA,NA,NA,36%,16%,NA,NA
151900,Otahuhu South,Auckland,Pacific Peoples,12+,"1,505","1,332","1,307","1,237",703,574,120,89%,87%,57%,21%
151900,Otahuhu South,Auckland,Pacific Peoples,5-11,249,132,59,NA,NA,NA,NA,53%,24%,NA,NA
152000,Howick Central,Counties Manukau,Maori,12+,174,157,154,144,78,58,15,90%,89%,54%,26%
152000,Howick Central,Counties Manukau,Pacific Peoples,12+,147,128,124,115,78,62,16,87%,84%,68%,26%
152100,Massey Road North,Counties Manukau,Maori,12+,414,344,333,317,168,142,48,83%,80%,53%,34%
152100,Massey Road North,Counties Manukau,Maori,5-11,81,28,9,NA,NA,NA,NA,35%,11%,NA,NA
152100,Massey Road North,Counties Manukau,Pacific Peoples,12+,"1,632","1,441","1,422","1,335",779,647,114,88%,87%,58%,18%
152100,Massey Road North,Counties Manukau,Pacific Peoples,5-11,265,146,59,NA,NA,NA,NA,55%,22%,NA,NA
152200,Botany Downs West,Counties Manukau,Maori,12+,114,100,96,92,54,44,15,88%,84%,59%,34%
152200,Botany Downs West,Counties Manukau,Pacific Peoples,12+,121,Masked,Masked,109,55,43,20,>95%,>95%,50%,47%
152400,Howick East,Counties Manukau,Maori,12+,177,155,155,150,87,69,17,88%,88%,58%,25%
152400,Howick East,Counties Manukau,Pacific Peoples,12+,114,101,97,94,48,38,9,89%,85%,51%,24%
152500,Burswood,Counties Manukau,Maori,12+,81,71,70,62,30,26,Masked,88%,86%,48%,12%
152500,Burswood,Counties Manukau,Pacific Peoples,12+,107,95,94,87,61,51,14,89%,88%,70%,27%
152600,Massey Road South,Counties Manukau,Maori,12+,228,184,179,163,82,69,21,81%,79%,50%,30%
152600,Massey Road South,Counties Manukau,Maori,5-11,52,14,Masked,NA,NA,NA,NA,27%,6%,NA,NA
152600,Massey Road South,Counties Manukau,Pacific Peoples,12+,"1,055",953,943,890,502,398,101,90%,89%,56%,25%
152600,Massey Road South,Counties Manukau,Pacific Peoples,5-11,163,93,30,NA,NA,NA,NA,57%,18%,NA,NA
152800,Mangere South East,Counties Manukau,Maori,12+,366,311,300,277,167,131,54,85%,82%,60%,41%
152800,Mangere South East,Counties Manukau,Maori,5-11,55,30,12,NA,NA,NA,NA,55%,22%,NA,NA
152800,Mangere South East,Counties Manukau,Pacific Peoples,12+,"1,940","1,692","1,667","1,563",909,714,148,87%,86%,58%,21%
152800,Mangere South East,Counties Manukau,Pacific Peoples,5-11,234,125,45,NA,NA,NA,NA,53%,19%,NA,NA
152900,Botany Downs East,Counties Manukau,Maori,12+,80,74,73,64,41,31,7,92%,91%,64%,23%
152900,Botany Downs East,Counties Manukau,Pacific Peoples,12+,89,82,80,77,51,38,10,92%,90%,66%,26%
153000,Grange,Counties Manukau,Maori,12+,282,235,228,213,107,80,17,83%,81%,50%,21%
153000,Grange,Counties Manukau,Maori,5-11,56,16,9,NA,NA,NA,NA,29%,16%,NA,NA
153000,Grange,Counties Manukau,Pacific Peoples,12+,"1,257","1,113","1,091","1,031",550,430,89,89%,87%,53%,21%
153000,Grange,Counties Manukau,Pacific Peoples,5-11,212,99,39,NA,NA,NA,NA,47%,18%,NA,NA
153100,Golflands,Counties Manukau,Maori,12+,68,59,58,54,38,25,9,87%,85%,70%,36%
153100,Golflands,Counties Manukau,Pacific Peoples,12+,74,70,68,66,48,41,17,95%,92%,73%,41%
153200,Aorere North,Counties Manukau,Maori,12+,200,163,161,150,78,62,16,82%,80%,52%,26%
153200,Aorere North,Counties Manukau,Pacific Peoples,12+,811,713,700,658,365,282,71,88%,86%,55%,25%
153200,Aorere North,Counties Manukau,Pacific Peoples,5-11,116,43,26,NA,NA,NA,NA,37%,22%,NA,NA
153300,Mangere East,Counties Manukau,Maori,12+,401,354,335,307,156,121,53,88%,84%,51%,44%
153300,Mangere East,Counties Manukau,Maori,5-11,71,22,7,NA,NA,NA,NA,31%,10%,NA,NA
153300,Mangere East,Counties Manukau,Pacific Peoples,12+,"1,674","1,487","1,472","1,394",865,703,153,89%,88%,62%,22%
153300,Mangere East,Counties Manukau,Pacific Peoples,5-11,249,130,57,NA,NA,NA,NA,52%,23%,NA,NA
153400,Cockle Bay,Counties Manukau,Maori,12+,155,141,140,131,86,67,26,91%,90%,66%,39%
153400,Cockle Bay,Counties Manukau,Pacific Peoples,12+,77,70,68,66,44,29,8,91%,88%,67%,28%
153500,Otara West,Counties Manukau,Maori,12+,631,512,478,437,182,154,38,81%,76%,42%,25%
153500,Otara West,Counties Manukau,Maori,5-11,139,46,15,NA,NA,NA,NA,33%,11%,NA,NA
153500,Otara West,Counties Manukau,Pacific Peoples,12+,"2,002","1,694","1,658","1,537",777,620,124,85%,83%,51%,20%
153500,Otara West,Counties Manukau,Pacific Peoples,5-11,355,178,64,NA,NA,NA,NA,50%,18%,NA,NA
153600,Aorere Central,Counties Manukau,Maori,12+,276,231,227,202,104,86,30,84%,82%,51%,35%
153600,Aorere Central,Counties Manukau,Maori,5-11,60,23,9,NA,NA,NA,NA,38%,15%,NA,NA
153600,Aorere Central,Counties Manukau,Pacific Peoples,12+,"1,072",932,918,863,508,398,91,87%,86%,59%,23%
153600,Aorere Central,Counties Manukau,Pacific Peoples,5-11,141,76,29,NA,NA,NA,NA,54%,21%,NA,NA
153700,Northpark North,Counties Manukau,Maori,12+,69,60,58,56,38,29,11,87%,84%,68%,38%
153700,Northpark North,Counties Manukau,Pacific Peoples,12+,75,70,68,65,40,32,12,93%,91%,62%,38%
153800,Somerville,Counties Manukau,Maori,12+,100,Masked,Masked,92,61,55,24,>95%,>95%,66%,44%
153800,Somerville,Counties Manukau,Pacific Peoples,12+,102,94,94,84,59,50,19,92%,92%,70%,38%
153900,Northpark South,Counties Manukau,Maori,12+,50,37,36,35,25,23,11,74%,72%,71%,48%
153900,Northpark South,Counties Manukau,Pacific Peoples,12+,76,71,70,66,37,30,9,93%,92%,56%,30%
154000,Papatoetoe North,Counties Manukau,Maori,12+,469,384,379,362,183,147,43,82%,81%,51%,29%
154000,Papatoetoe North,Counties Manukau,Maori,5-11,83,28,14,NA,NA,NA,NA,34%,17%,NA,NA
154000,Papatoetoe North,Counties Manukau,Pacific Peoples,12+,"1,536","1,365","1,346","1,265",825,666,143,89%,88%,65%,21%
154000,Papatoetoe North,Counties Manukau,Pacific Peoples,5-11,223,126,70,NA,NA,NA,NA,57%,31%,NA,NA
154100,Dingwall,Counties Manukau,Maori,12+,300,256,253,229,133,112,42,85%,84%,58%,38%
154100,Dingwall,Counties Manukau,Maori,5-11,51,20,9,NA,NA,NA,NA,39%,18%,NA,NA
154100,Dingwall,Counties Manukau,Pacific Peoples,12+,823,736,728,695,454,365,82,89%,88%,65%,22%
154100,Dingwall,Counties Manukau,Pacific Peoples,5-11,132,87,39,NA,NA,NA,NA,66%,30%,NA,NA
154200,Aorere South,Counties Manukau,Maori,12+,583,495,479,437,223,182,51,85%,82%,51%,28%
154200,Aorere South,Counties Manukau,Maori,5-11,120,49,20,NA,NA,NA,NA,41%,17%,NA,NA
154200,Aorere South,Counties Manukau,Pacific Peoples,12+,"2,040","1,806","1,784","1,658","1,030",821,191,89%,87%,62%,23%
154200,Aorere South,Counties Manukau,Pacific Peoples,5-11,282,162,72,NA,NA,NA,NA,57%,26%,NA,NA
154300,Shelly Park,Counties Manukau,Maori,12+,89,Masked,Masked,76,49,38,8,>95%,>95%,64%,21%
154300,Shelly Park,Counties Manukau,Pacific Peoples,12+,53,Masked,Masked,48,24,16,Masked,>95%,>95%,50%,25%
154400,Otara Central,Counties Manukau,Maori,12+,462,381,366,338,169,141,48,82%,79%,50%,34%
154400,Otara Central,Counties Manukau,Maori,5-11,81,33,13,NA,NA,NA,NA,41%,16%,NA,NA
154400,Otara Central,Counties Manukau,Pacific Peoples,12+,"1,732","1,484","1,454","1,348",725,588,136,86%,84%,54%,23%
154400,Otara Central,Counties Manukau,Pacific Peoples,5-11,252,115,49,NA,NA,NA,NA,46%,19%,NA,NA
154500,Huntington Park,Counties Manukau,Maori,12+,72,62,62,56,32,23,11,86%,86%,57%,48%
154500,Huntington Park,Counties Manukau,Pacific Peoples,12+,112,96,95,91,46,38,Masked,86%,85%,51%,11%
154700,Botany North,Counties Manukau,Maori,12+,60,54,54,52,31,23,9,90%,90%,60%,39%
154700,Botany North,Counties Manukau,Pacific Peoples,12+,71,66,65,62,41,28,Masked,93%,92%,66%,11%
154800,Papatoetoe West,Counties Manukau,Maori,12+,501,431,416,392,207,160,50,86%,83%,53%,31%
154800,Papatoetoe West,Counties Manukau,Maori,5-11,87,39,15,NA,NA,NA,NA,45%,17%,NA,NA
154800,Papatoetoe West,Counties Manukau,Pacific Peoples,12+,"1,779","1,586","1,564","1,492",927,758,166,89%,88%,62%,22%
154800,Papatoetoe West,Counties Manukau,Pacific Peoples,5-11,250,145,77,NA,NA,NA,NA,58%,31%,NA,NA
154900,Papatoetoe Central,Counties Manukau,Maori,12+,450,398,391,369,227,194,69,88%,87%,62%,36%
154900,Papatoetoe Central,Counties Manukau,Maori,5-11,60,29,18,NA,NA,NA,NA,48%,30%,NA,NA
154900,Papatoetoe Central,Counties Manukau,Pacific Peoples,12+,"1,329","1,183","1,168","1,135",763,631,146,89%,88%,67%,23%
154900,Papatoetoe Central,Counties Manukau,Pacific Peoples,5-11,141,87,42,NA,NA,NA,NA,62%,30%,NA,NA
155000,Sunkist Bay,Counties Manukau,Maori,12+,203,188,187,167,112,92,24,93%,92%,67%,26%
155000,Sunkist Bay,Counties Manukau,Pacific Peoples,12+,61,54,54,51,38,28,12,89%,89%,75%,43%
155100,Otara East,Counties Manukau,Maori,12+,630,525,508,468,215,176,35,83%,81%,46%,20%
155100,Otara East,Counties Manukau,Maori,5-11,135,31,9,NA,NA,NA,NA,23%,7%,NA,NA
155100,Otara East,Counties Manukau,Pacific Peoples,12+,"2,386","2,056","2,006","1,861","1,016",806,165,86%,84%,55%,20%
155100,Otara East,Counties Manukau,Pacific Peoples,5-11,408,205,79,NA,NA,NA,NA,50%,19%,NA,NA
155200,Redcastle,Counties Manukau,Maori,12+,124,109,106,101,65,46,20,88%,85%,64%,43%
155200,Redcastle,Counties Manukau,Pacific Peoples,12+,225,195,194,186,118,101,23,87%,86%,63%,23%
155300,Botany East,Counties Manukau,Maori,12+,50,46,46,41,26,24,7,92%,92%,63%,29%
155300,Botany East,Counties Manukau,Pacific Peoples,12+,86,78,78,75,57,50,20,91%,91%,76%,40%
155400,Botany South,Counties Manukau,Maori,12+,89,76,76,72,41,31,9,85%,85%,57%,29%
155400,Botany South,Counties Manukau,Pacific Peoples,12+,114,103,101,94,64,52,14,90%,89%,68%,27%
155500,Manukau Central,Counties Manukau,Maori,12+,234,200,193,190,98,74,27,85%,82%,52%,36%
155500,Manukau Central,Counties Manukau,Pacific Peoples,12+,305,269,266,260,136,108,23,88%,87%,52%,21%
155600,Papatoetoe East,Counties Manukau,Maori,12+,453,382,371,348,180,148,54,84%,82%,52%,36%
155600,Papatoetoe East,Counties Manukau,Maori,5-11,65,16,6,NA,NA,NA,NA,25%,9%,NA,NA
155600,Papatoetoe East,Counties Manukau,Pacific Peoples,12+,"1,490","1,312","1,298","1,233",749,587,115,88%,87%,61%,20%
155600,Papatoetoe East,Counties Manukau,Pacific Peoples,5-11,223,105,48,NA,NA,NA,NA,47%,22%,NA,NA
155700,Otara South,Counties Manukau,Maori,12+,558,463,436,407,166,144,37,83%,78%,41%,26%
155700,Otara South,Counties Manukau,Maori,5-11,119,47,17,NA,NA,NA,NA,39%,14%,NA,NA
155700,Otara South,Counties Manukau,Pacific Peoples,12+,"2,448","2,078","2,040","1,925","1,022",825,183,85%,83%,53%,22%
155700,Otara South,Counties Manukau,Pacific Peoples,5-11,398,198,85,NA,NA,NA,NA,50%,21%,NA,NA
155800,Ferguson,Counties Manukau,Maori,12+,759,590,563,522,225,197,54,78%,74%,43%,27%
155800,Ferguson,Counties Manukau,Maori,5-11,158,39,7,NA,NA,NA,NA,25%,<5%,NA,NA
155800,Ferguson,Counties Manukau,Pacific Peoples,12+,"2,776","2,378","2,318","2,191","1,073",845,180,86%,84%,49%,21%
155800,Ferguson,Counties Manukau,Pacific Peoples,5-11,494,223,86,NA,NA,NA,NA,45%,17%,NA,NA
155900,Papatoetoe South West,Counties Manukau,Maori,12+,441,374,360,332,166,142,54,85%,82%,50%,38%
155900,Papatoetoe South West,Counties Manukau,Maori,5-11,86,25,12,NA,NA,NA,NA,29%,14%,NA,NA
155900,Papatoetoe South West,Counties Manukau,Pacific Peoples,12+,"1,465","1,303","1,280","1,196",722,558,99,89%,87%,60%,18%
155900,Papatoetoe South West,Counties Manukau,Pacific Peoples,5-11,207,122,57,NA,NA,NA,NA,59%,28%,NA,NA
156100,Dannemora North,Counties Manukau,Maori,12+,76,67,67,65,27,18,7,88%,88%,42%,39%
156100,Dannemora North,Counties Manukau,Pacific Peoples,12+,128,111,111,106,67,53,16,87%,87%,63%,30%
156200,Papatoetoe South,Counties Manukau,Maori,12+,397,342,329,300,177,143,49,86%,83%,59%,34%
