SA2 Code 2018,SA2 2018,DHB of residence,Population,At least partially vaccinated,Fully vaccinated,Partially vaccinated uptake,Fully vaccinated uptake
Unknown,Unknown,Unknown,"66,039",Masked,Masked,>950,>950
142200,Greenlane North,Auckland,"3,913",Masked,Masked,>950,>950
142300,Waikowhai North,Auckland,"2,933",Masked,"2,785",>950,950
142400,Remuera East,Auckland,"2,448",Masked,Masked,>950,>950
142500,Waikowhai South,Auckland,"1,755",Masked,Masked,>950,>950
142600,Royal Oak West (Auckland),Auckland,"2,400","2,269","2,240",945,933
142700,Saint Heliers West,Auckland,"3,283",Masked,Masked,>950,>950
142800,One Tree Hill,Auckland,"3,799",Masked,Masked,>950,>950
142900,Hillsborough East (Auckland),Auckland,"2,141",Masked,Masked,>950,>950
143000,Saint Heliers North,Auckland,"3,710",Masked,Masked,>950,>950
143100,Remuera Abbotts Park,Auckland,"3,372",Masked,Masked,>950,>950
143200,Meadowbank East,Auckland,"2,212",Masked,Masked,>950,>950
143300,Ellerslie Central,Auckland,"2,915",Masked,Masked,>950,>950
143400,Royal Oak East (Auckland),Auckland,"2,485",Masked,Masked,>950,>950
143500,Saint Heliers South,Auckland,"3,802",Masked,"3,593",>950,945
143600,Hillsborough South (Auckland),Auckland,"2,531",Masked,Masked,>950,>950
143700,Saint Johns West,Auckland,"2,786",Masked,Masked,>950,>950
143800,Greenlane South,Auckland,"3,376",Masked,Masked,>950,>950
143900,Remuera Waiatarua,Auckland,"2,090",Masked,Masked,>950,>950
144000,Glendowie North,Auckland,"3,749",Masked,Masked,>950,>950
144100,Onehunga West,Auckland,"3,297",Masked,Masked,>950,>950
144200,Ellerslie West,Auckland,170,Masked,Masked,>950,>950
144300,Onehunga North,Auckland,"3,149",Masked,Masked,>950,>950
144400,Ellerslie East,Auckland,"2,557",Masked,Masked,>950,>950
144500,Saint Johns East,Auckland,"2,331",Masked,Masked,>950,>950
144600,Oneroa West,Auckland,"1,265","1,189","1,165",940,921
144700,Glen Innes West,Auckland,"3,628","3,380","3,263",932,899
144800,Ellerslie South,Auckland,"2,144",Masked,Masked,>950,>950
144900,Stonefields West,Auckland,"1,858",Masked,Masked,>950,>950
145000,Onehunga Central,Auckland,"2,823",Masked,Masked,>950,>950
145100,Glendowie South,Auckland,"3,923",Masked,Masked,>950,>950
145200,Oranga,Auckland,"2,361",Masked,"2,170",>950,919
145300,Mount Wellington North West,Auckland,"2,808",Masked,Masked,>950,>950
145400,Panmure Glen Innes Industrial,Auckland,354,327,318,924,898
145500,Onehunga-Te Papapa Industrial,Auckland,"1,081",Masked,"1,022",>950,945
145600,Te Papapa,Auckland,"2,722",Masked,Masked,>950,>950
145700,Stonefields East,Auckland,"1,618",Masked,"1,533",>950,947
145800,Glen Innes East-Wai O Taiki Bay,Auckland,"3,783",Masked,"3,472",>950,918
145900,Penrose,Auckland,"1,091","1,029","1,010",943,926
146000,Mount Wellington North East,Auckland,"1,716",Masked,Masked,>950,>950
146100,Mangere Bridge Ambury,Counties Manukau,"2,967","2,819","2,776",950,936
146200,Mount Wellington Ferndale,Auckland,"3,411",Masked,Masked,>950,>950
146300,Point England,Auckland,"3,927","3,596","3,427",916,873
146400,Bucklands Beach North,Counties Manukau,"2,696",Masked,"2,559",>950,949
146500,Mount Wellington East,Auckland,"2,182",Masked,Masked,>950,>950
146600,Mount Wellington West,Auckland,"2,590",Masked,Masked,>950,>950
146700,Panmure West,Auckland,257,Masked,Masked,>950,>950
146800,Mangere Bridge,Counties Manukau,"2,499","2,342","2,290",937,916
146900,Oneroa East-Palm Beach,Auckland,"1,148","1,074","1,055",936,919
147000,Tamaki,Auckland,"3,487","3,272","3,138",938,900
147100,Panmure East,Auckland,"2,930",Masked,Masked,>950,>950
147200,Mount Wellington Central,Auckland,"4,241",Masked,Masked,>950,>950
147400,Sylvia Park,Auckland,103,Masked,Masked,>950,>950
147500,Mangere Mountain View,Counties Manukau,"3,497","3,229","3,153",923,902
147600,Surfdale,Auckland,"1,807","1,711","1,678",947,929
147800,Half Moon Bay West,Counties Manukau,"2,546",Masked,"2,418",>950,950
147900,Auckland Airport,Counties Manukau,544,503,482,925,886
148000,Eastern Beach,Counties Manukau,"2,065",Masked,"1,959",>950,949
148100,Sunnyhills West-Pakuranga North,Counties Manukau,"2,820",Masked,Masked,>950,>950
148200,Favona North,Counties Manukau,"2,448","2,233","2,162",912,883
148300,Bucklands Beach Central,Counties Manukau,"1,758",Masked,Masked,>950,>950
148400,Farm Cove,Counties Manukau,"2,156",Masked,Masked,>950,>950
148500,Mangere North,Counties Manukau,"1,812","1,626","1,565",897,864
148600,Favona West,Counties Manukau,"2,808","2,607","2,496",928,889
148700,Ostend,Auckland,"1,804","1,657","1,614",919,895
148800,Half Moon Bay North East,Counties Manukau,"1,873",Masked,"1,774",>950,947
148900,Mangere West,Counties Manukau,"3,545","3,161","3,003",892,847
149000,Pakuranga West,Counties Manukau,"3,613",Masked,"3,414",>950,945
149100,Mount Wellington South West,Auckland,"2,381",Masked,Masked,>950,>950
149200,Sunnyhills East,Counties Manukau,"2,973",Masked,Masked,>950,>950
149300,Half Moon Bay South East,Counties Manukau,"2,604",Masked,Masked,>950,>950
149400,Favona East,Counties Manukau,"3,300","3,067","2,970",929,900
149500,Mount Wellington South East,Auckland,"2,542","2,415","2,321",950,913
149600,Otahuhu Industrial,Counties Manukau,44,Masked,Masked,>950,>950
149700,Bucklands Beach South,Counties Manukau,"3,737",Masked,Masked,>950,>950
149800,Pakuranga Central,Counties Manukau,"2,880",Masked,Masked,>950,>950
149900,Awhitu,Counties Manukau,"2,632","2,342","2,294",890,872
150000,Harania North,Counties Manukau,"3,353","3,091","2,936",922,876
150100,Otahuhu Central,Auckland,"1,475",Masked,"1,367",>950,927
150200,Mangere Central,Counties Manukau,"3,128","2,839","2,724",908,871
150300,Otahuhu North,Auckland,"3,064",Masked,"2,860",>950,933
150400,Howick West,Counties Manukau,"3,392",Masked,"3,210",>950,946
150500,Pakuranga Heights North West,Counties Manukau,"2,289","2,160","2,107",944,920
150600,Mellons Bay,Counties Manukau,"3,728",Masked,Masked,>950,>950
150700,Pakuranga Heights East,Counties Manukau,"2,555",Masked,Masked,>950,>950
150800,Sutton Park,Counties Manukau,"3,200","2,940","2,842",919,888
150900,Otahuhu East,Auckland,"1,967",Masked,"1,828",>950,929
151000,Mangere South,Counties Manukau,"3,100","2,849","2,755",919,889
151100,Onetangi,Auckland,"1,155","1,084","1,059",939,917
151200,Harania South,Counties Manukau,"2,779","2,585","2,478",930,892
151300,Highland Park (Auckland),Counties Manukau,"4,035",Masked,"3,789",>950,939
151400,Otahuhu South West,Auckland,"3,085",Masked,"2,858",>950,926
151500,Pakuranga Heights South West,Counties Manukau,"2,801",Masked,Masked,>950,>950
151600,Mangere Mascot,Counties Manukau,"3,218","2,950","2,838",917,882
151700,Waiheke East,Auckland,910,811,797,891,876
151800,Massey Road West,Counties Manukau,"3,143","2,861","2,731",910,869
151900,Otahuhu South,Auckland,"3,041",Masked,"2,856",>950,939
152000,Howick Central,Counties Manukau,"3,100",Masked,"2,919",>950,942
152100,Massey Road North,Counties Manukau,"2,844",Masked,"2,630",>950,925
152200,Botany Downs West,Counties Manukau,"2,552",Masked,"2,394",>950,938
152300,East Tamaki,Counties Manukau,383,Masked,Masked,>950,>950
152400,Howick East,Counties Manukau,"3,034",Masked,"2,856",>950,941
152500,Burswood,Counties Manukau,"1,357",Masked,Masked,>950,>950
152600,Massey Road South,Counties Manukau,"1,542","1,426","1,390",925,901
152800,Mangere South East,Counties Manukau,"3,354","3,162","3,092",943,922
152900,Botany Downs East,Counties Manukau,"1,906",Masked,Masked,>950,>950
153000,Grange,Counties Manukau,"1,822","1,719","1,640",943,900
153100,Golflands,Counties Manukau,"2,207",Masked,Masked,>950,>950
153200,Aorere North,Counties Manukau,"1,288","1,209","1,155",939,897
153300,Mangere East,Counties Manukau,"3,283",Masked,Masked,>950,>950
153400,Cockle Bay,Counties Manukau,"3,788",Masked,Masked,>950,>950
153500,Otara West,Counties Manukau,"2,730","2,385","2,251",874,825
153600,Aorere Central,Counties Manukau,"1,839","1,740","1,695",946,922
153700,Northpark North,Counties Manukau,"2,570","2,404","2,378",935,925
153800,Somerville,Counties Manukau,"4,049","3,836","3,798",947,938
153900,Northpark South,Counties Manukau,"2,010","1,889","1,871",940,931
154000,Papatoetoe North,Counties Manukau,"4,129",Masked,Masked,>950,>950
154100,Dingwall,Counties Manukau,"3,034",Masked,Masked,>950,>950
154200,Aorere South,Counties Manukau,"3,967",Masked,"3,685",>950,929
154300,Shelly Park,Counties Manukau,"2,500",Masked,Masked,>950,>950
154400,Otara Central,Counties Manukau,"2,321","2,061","1,953",888,841
154500,Huntington Park,Counties Manukau,"1,758",Masked,Masked,>950,>950
154700,Botany North,Counties Manukau,"2,439","2,307","2,286",946,937
154800,Papatoetoe West,Counties Manukau,"3,983",Masked,Masked,>950,>950
154900,Papatoetoe Central,Counties Manukau,"4,608",Masked,Masked,>950,>950
155000,Sunkist Bay,Counties Manukau,"2,728",Masked,Masked,>950,>950
155100,Otara East,Counties Manukau,"3,152","2,872","2,713",911,861
155200,Redcastle,Counties Manukau,"2,248","2,106","2,075",937,923
155300,Botany East,Counties Manukau,"1,759",Masked,Masked,>950,>950
155400,Botany South,Counties Manukau,"2,520",Masked,Masked,>950,>950
155500,Manukau Central,Counties Manukau,"1,026",Masked,944,>950,920
155600,Papatoetoe East,Counties Manukau,"3,781",Masked,Masked,>950,>950
155700,Otara South,Counties Manukau,"3,182","2,804","2,653",881,834
155800,Ferguson,Counties Manukau,"3,685","3,270","3,093",887,839
155900,Papatoetoe South West,Counties Manukau,"3,089",Masked,"2,905",>950,940
156000,Botany Junction,Counties Manukau,139,123,121,885,871
156100,Dannemora North,Counties Manukau,"2,211",Masked,Masked,>950,>950
156200,Papatoetoe South,Counties Manukau,"3,575",Masked,Masked,>950,>950
156300,East Tamaki Heights,Counties Manukau,"2,641","2,487","2,461",942,932
156400,Te Puru,Counties Manukau,"3,608",Masked,Masked,>950,>950
156500,Puhinui North,Counties Manukau,"3,296",Masked,Masked,>950,>950
156600,Dannemora South,Counties Manukau,"2,476",Masked,Masked,>950,>950
156700,Puhinui South,Counties Manukau,"2,121",Masked,Masked,>950,>950
156800,Rongomai West,Counties Manukau,"2,053","1,808","1,706",881,831
156900,Baverstock,Counties Manukau,"3,586",Masked,"3,396",>950,947
157000,Puhinui East,Counties Manukau,"2,308",Masked,Masked,>950,>950
157100,Turanga,Counties Manukau,"2,900",Masked,"2,748",>950,948
157200,Rongomai East,Counties Manukau,"1,836","1,650","1,579",899,860
157300,Ormiston North,Counties Manukau,"2,209",Masked,Masked,>950,>950
157400,Maraetai,Counties Manukau,"2,132",Masked,Masked,>950,>950
157500,Chapel Downs,Counties Manukau,"2,891",Masked,Masked,>950,>950
157600,Wiri West,Counties Manukau,817,713,656,873,803
157700,Clover Park North,Counties Manukau,"3,818","3,508","3,381",919,886
157800,Mission Heights North,Counties Manukau,"3,067",Masked,Masked,>950,>950
157900,Clover Park South,Counties Manukau,"3,442",Masked,"3,234",>950,940
158000,Donegal Park,Counties Manukau,"3,705",Masked,Masked,>950,>950
158100,Ormiston South,Counties Manukau,"5,672",Masked,Masked,>950,>950
158200,Mission Heights South,Counties Manukau,"2,954",Masked,Masked,>950,>950
158300,Hilltop (Auckland),Counties Manukau,"3,239",Masked,Masked,>950,>950
158400,Wiri East,Counties Manukau,"3,819","3,390","3,195",888,837
158500,Goodwood Heights,Counties Manukau,"3,968",Masked,Masked,>950,>950
158600,Ormiston East,Counties Manukau,"3,014",Masked,Masked,>950,>950
158700,Clendon Park North,Counties Manukau,"2,608","2,379","2,260",912,867
158800,Burbank,Counties Manukau,"3,155","2,874","2,728",911,865
158900,Tuscany Heights,Counties Manukau,"1,419",Masked,"1,333",>950,939
159000,Totara Heights,Counties Manukau,"2,538",Masked,Masked,>950,>950
159100,Homai East,Counties Manukau,"2,927","2,770","2,703",946,923
159200,Homai West,Counties Manukau,"3,947","3,589","3,424",909,867
159300,The Gardens (Auckland),Counties Manukau,"3,438",Masked,Masked,>950,>950
159400,Clarks Beach,Counties Manukau,"1,232",Masked,"1,165",>950,946
159500,Clendon Park West,Counties Manukau,"2,571","2,405","2,319",935,902
159600,Hillpark North,Counties Manukau,"2,077",Masked,"1,959",>950,943
159700,Clendon Park East,Counties Manukau,"1,729","1,634","1,554",945,899
159800,Karaka Creek,Counties Manukau,"1,308",Masked,Masked,>950,>950
159900,Rowandale West,Counties Manukau,"2,768","2,536","2,424",916,876
160000,Rowandale East,Counties Manukau,"3,176","2,951","2,842",929,895
160100,Manurewa Central,Counties Manukau,"3,082",Masked,"2,898",>950,940
160200,Weymouth North,Counties Manukau,"3,899","3,667","3,518",940,902
160300,Hillpark South,Counties Manukau,"2,687",Masked,"2,542",>950,946
160400,Alfriston,Counties Manukau,"3,519","3,311","3,249",941,923
160500,Weymouth East,Counties Manukau,"3,018","2,767","2,666",917,883
160600,Leabank,Counties Manukau,"3,535","3,286","3,147",930,890
160700,Weymouth South,Counties Manukau,"3,094","2,833","2,731",916,883
160800,Manurewa East,Counties Manukau,"2,413","2,283","2,183",946,905
160900,Manurewa South,Counties Manukau,"3,297","3,102","2,978",941,903
161000,Randwick Park East,Counties Manukau,"2,150","2,011","1,964",935,913
161100,Wattle Downs West,Counties Manukau,"3,201",Masked,"3,024",>950,945
161200,Wattle Downs North,Counties Manukau,"1,967","1,768","1,672",899,850
161300,Randwick Park West,Counties Manukau,"2,746","2,487","2,372",906,864
161400,Kingseat-Karaka,Counties Manukau,"2,508","2,354","2,307",939,920
161500,Wattle Downs East,Counties Manukau,"2,007","1,891","1,860",942,927
161600,Takanini North,Counties Manukau,"2,069","1,942","1,866",939,902
161800,Conifer Grove West,Counties Manukau,"2,764",Masked,Masked,>950,>950
161900,Conifer Grove East,Counties Manukau,"1,790","1,662","1,612",928,901
162000,Takanini West,Counties Manukau,"2,291",Masked,"2,137",>950,933
162100,Takanini South,Counties Manukau,"5,354",Masked,Masked,>950,>950
162200,Takanini Central,Counties Manukau,"1,070",Masked,Masked,>950,>950
162300,Ardmore,Counties Manukau,"1,116",Masked,"1,041",>950,933
162400,Glenbrook,Counties Manukau,"2,109","1,956","1,916",927,908
162500,Hingaia,Counties Manukau,"2,256","2,136","2,100",947,931
162600,Takanini South East,Counties Manukau,"2,441",Masked,Masked,>950,>950
162700,Kawakawa Bay-Orere,Counties Manukau,"1,694","1,582","1,554",934,917
162800,Papakura West,Counties Manukau,"1,592","1,466","1,428",921,897
162900,Clevedon,Counties Manukau,"1,327",Masked,"1,253",>950,944
163000,Papakura North,Counties Manukau,"3,323","3,150","3,036",948,914
163100,Pahurehure,Counties Manukau,"2,790",Masked,Masked,>950,>950
163200,Papakura Central,Counties Manukau,"2,815","2,651","2,576",942,915
163300,Papakura North East,Counties Manukau,"3,146",Masked,Masked,>950,>950
163400,Karaka Lakes,Counties Manukau,"2,064",Masked,Masked,>950,>950
163500,Papakura Kelvin,Counties Manukau,"3,441","3,153","2,972",916,864
163600,Papakura Massey Park,Counties Manukau,"2,171","2,057","1,967",947,906
163700,Rosehill,Counties Manukau,"3,412","3,224","3,121",945,915
163800,Patumahoe,Counties Manukau,"1,944",Masked,Masked,>950,>950
163900,Papakura East,Counties Manukau,"2,584","2,410","2,316",933,896
164000,Opaheke,Counties Manukau,"2,414","2,287","2,249",947,932
164100,Papakura Industrial,Counties Manukau,187,176,167,941,893
164200,Red Hill,Counties Manukau,"2,167","2,033","1,931",938,891
164300,Drury,Counties Manukau,"1,200","1,112","1,079",927,899
164400,Tamakae,Counties Manukau,"2,118","2,003","1,960",946,925
164500,Hamilton Estate,Counties Manukau,"2,183","2,047","1,997",938,915
164600,Drury Rural,Counties Manukau,"2,434","2,284","2,246",938,923
164700,Waiuku Central,Counties Manukau,"1,087","1,000",979,920,901
164800,Waiuku East,Counties Manukau,"1,423",Masked,"1,347",>950,947
164900,Kendallvale,Counties Manukau,922,860,844,933,915
165000,Puni,Counties Manukau,"1,443",Masked,Masked,>950,>950
165100,Ramarama,Counties Manukau,"2,023",Masked,"1,900",>950,939
165200,Hunua,Counties Manukau,"1,227","1,125","1,118",917,911
165300,Pukekohe North West,Counties Manukau,"3,769","3,572","3,446",948,914
165400,Anselmi Ridge,Counties Manukau,"2,442",Masked,"2,307",>950,945
165500,Pukekohe West,Counties Manukau,"4,936",Masked,"4,652",>950,942
165600,Cape Hill,Counties Manukau,"1,226",Masked,Masked,>950,>950
165700,Rosa Birch Park,Counties Manukau,"1,798",Masked,"1,683",>950,936
165800,Rooseville Park,Counties Manukau,"2,059",Masked,"1,925",>950,935
165900,Cloverlea (Auckland),Counties Manukau,"2,129",Masked,Masked,>950,>950
166000,Pukekohe Central,Counties Manukau,337,309,295,917,875
166100,Pukekohe Hospital,Counties Manukau,"1,324",Masked,Masked,>950,>950
166200,Buckland,Counties Manukau,974,Masked,Masked,>950,>950
166300,Bombay Hills,Counties Manukau,"1,717","1,573","1,548",916,902
166400,Ararimu,Counties Manukau,"1,824","1,678","1,649",920,904
166500,Colville,Waikato,"1,356","1,106","1,061",816,782
166700,Coromandel,Waikato,"1,592","1,362","1,315",856,826
166900,Mercury Bay North,Waikato,"1,620","1,377","1,328",850,820
167000,Whitianga North,Waikato,"1,500","1,345","1,308",897,872
167100,Whitianga South,Waikato,"3,714","3,391","3,312",913,892
167200,Thames Coast,Waikato,"1,555","1,401","1,360",901,875
167300,Cooks Beach-Ferry Landing,Waikato,437,392,387,897,886
167400,Mercury Bay South,Waikato,"1,171","1,039","1,002",887,856
167500,Kauaeranga,Waikato,503,425,417,845,829
167600,Thames North,Waikato,"1,754","1,593","1,549",908,883
167700,Thames Central,Waikato,"1,011",927,894,917,884
167800,Thames South,Waikato,"2,956","2,654","2,584",898,874
167900,Hikuai,Waikato,189,156,143,825,757
168000,Totora-Kopu,Waikato,766,715,696,933,909
168100,Tairua,Waikato,"1,342","1,197","1,162",892,866
168200,Pauanui,Waikato,867,796,781,918,901
168300,Matatoki-Puriri,Waikato,967,811,770,839,796
168400,Whangamata Rural,Waikato,403,350,340,868,844
168500,Whangamata,Waikato,"3,649","3,333","3,256",913,892
168600,Miranda-Pukorokoro,Counties Manukau,794,723,703,911,885
168700,Hauraki Plains North,Waikato,991,878,858,886,866
168800,Hauraki Plains East,Waikato,"1,142","1,017",979,891,857
168900,Ngatea,Waikato,"1,267","1,196","1,174",944,927
169000,Hauraki Plains South,Waikato,"1,205","1,015",976,842,810
169100,Paeroa Rural,Waikato,"1,673","1,398","1,335",836,798
169200,Paeroa,Waikato,"3,948","3,532","3,381",895,856
169300,Waihi Rural,Waikato,"1,960","1,631","1,584",832,808
169400,Waihi North,Waikato,"1,635","1,380","1,325",844,810
169500,Waihi East,Waikato,"1,242","1,050","1,006",845,810
169600,Waihi South,Waikato,"2,031","1,745","1,677",859,826
169700,Aka Aka,Counties Manukau,"2,585","2,409","2,375",932,919
169800,Mangatangi,Counties Manukau,859,Masked,804,>950,936
169900,Tuakau Rural,Counties Manukau,"1,371","1,289","1,273",940,929
170000,Tuakau North,Counties Manukau,"2,600",Masked,"2,409",>950,927
170100,Onewhero,Counties Manukau,"1,325","1,204","1,174",909,886
170200,Pokeno Rural,Counties Manukau,"1,455","1,360","1,330",935,914
170300,Tuakau South,Counties Manukau,"1,577",Masked,"1,479",>950,938
170400,Port Waikato-Waikaretu,Counties Manukau,634,569,555,897,875
170500,Pokeno,Counties Manukau,"3,641",Masked,Masked,>950,>950
170600,Pukekawa,Counties Manukau,"1,327","1,237","1,217",932,917
170700,Maramarua,Waikato,"1,390","1,262","1,211",908,871
170800,Rangiriri,Waikato,"1,462","1,307","1,283",894,878
170900,Te Akau,Counties Manukau,277,248,244,895,881
170900,Te Akau,Waikato,"1,369","1,243","1,211",908,885
171100,Te Kauwhata,Waikato,"1,417","1,293","1,242",912,876
171200,Huntly Rural,Waikato,"1,868","1,681","1,611",900,862
171300,Waerenga,Waikato,752,654,634,870,843
171400,Huntly West,Waikato,"2,449","2,090","1,965",853,802
171500,Huntly East,Waikato,"4,130","3,801","3,675",920,890
171600,Raglan,Waikato,"3,064","2,633","2,548",859,832
171700,Whitikahu,Waikato,"1,583","1,502","1,469",949,928
171800,Te Uku,Waikato,"2,342","1,998","1,930",853,824
171900,Taupiri-Lake Kainui,Waikato,"2,084","1,895","1,831",909,879
172000,Ngaruawahia North,Waikato,"1,415","1,280","1,219",905,861
172100,Ngaruawahia Central,Waikato,"2,508","2,249","2,143",897,854
172200,Ngaruawahia South,Waikato,"1,519","1,390","1,323",915,871
172300,Kainui-Gordonton,Waikato,"1,399","1,329","1,302",950,931
172400,Te Kowhai,Waikato,"1,737",Masked,"1,633",>950,940
172500,Whatawhata West,Waikato,378,340,332,899,878
172600,Horotiu,Waikato,503,456,429,907,853
172700,Horsham Downs,Waikato,649,603,595,929,917
172800,Whatawhata East,Waikato,"2,413","2,275","2,206",943,914
172900,Rotokauri ,Waikato,869,817,800,940,921
173000,Hamilton Park,Waikato,"1,319","1,232","1,216",934,922
173100,Eureka-Tauwhare,Waikato,"1,713",Masked,"1,605",>950,937
173200,Tamahere North,Waikato,"3,893",Masked,"3,669",>950,942
173300,Pukemoremore,Waikato,"2,078",Masked,"1,975",>950,950
173400,Tamahere South,Waikato,"1,842",Masked,"1,748",>950,949
173500,Tahuna-Mangateparu,Waikato,"1,270","1,149","1,115",905,878
173600,Mangaiti,Waikato,"1,058",937,897,886,848
173700,Tatuanui,Waikato,"1,096","1,026",997,936,910
173800,Tahuroa,Waikato,"1,472","1,391","1,360",945,924
173900,Morrinsville East,Waikato,"4,334",Masked,"4,043",>950,933
174000,Morrinsville West,Waikato,"2,517","2,332","2,258",926,897
174100,Te Aroha East,Waikato,"2,230","1,924","1,819",863,816
174200,Te Aroha West,Waikato,"1,763","1,617","1,579",917,896
174300,Waihou-Manawaru,Waikato,977,854,820,874,839
174400,Waitoa-Ngarua,Waikato,926,870,848,940,916
174500,Richmond Downs-Wardville,Waikato,997,903,880,906,883
174600,Waharoa-Peria,Waikato,"1,305","1,192","1,131",913,867
174700,Okauia,Waikato,835,764,736,915,881
174800,Hinuera,Waikato,"1,023",963,933,941,912
174900,Matamata North,Waikato,"2,826","2,614","2,527",925,894
175000,Matamata South,Waikato,"4,597","4,254","4,141",925,901
175100,Te Poi,Waikato,676,601,582,889,861
175200,Te Rapa North,Waikato,140,125,124,893,886
175300,Flagstaff North,Waikato,"3,382",Masked,Masked,>950,>950
175400,Rotokauri-Waiwhakareke,Waikato,710,Masked,Masked,>950,>950
175500,Flagstaff South,Waikato,"2,877",Masked,Masked,>950,>950
175600,Rototuna North,Waikato,"1,588",Masked,Masked,>950,>950
175700,Pukete West,Waikato,"1,757",Masked,"1,647",>950,937
175800,Flagstaff East,Waikato,"3,381",Masked,Masked,>950,>950
175900,Rototuna Central,Waikato,"4,057",Masked,Masked,>950,>950
176000,Pukete East,Waikato,"1,981",Masked,Masked,>950,>950
176100,Te Manatu,Waikato,"3,235",Masked,Masked,>950,>950
176200,Rototuna South,Waikato,"3,827",Masked,Masked,>950,>950
176300,Te Rapa South,Waikato,228,Masked,211,>950,925
176400,Saint Andrews West,Waikato,"2,457","2,275","2,179",926,887
176500,Saint Andrews East,Waikato,"2,251","2,139","2,095",950,931
176600,Queenwood (Hamilton City),Waikato,"2,079",Masked,Masked,>950,>950
176700,St James,Waikato,"1,667",Masked,Masked,>950,>950
176800,Crawshaw,Waikato,"2,442","2,224","2,083",911,853
176900,Huntington,Waikato,"2,238",Masked,Masked,>950,>950
177000,Western Heights (Hamilton City),Waikato,"2,620",Masked,Masked,>950,>950
177100,Nawton West,Waikato,"3,088",Masked,"2,861",>950,926
177200,Nawton East,Waikato,"3,433","3,199","3,075",932,896
177300,Chartwell,Waikato,"2,113","1,969","1,896",932,897
177400,Forest Lake (Hamilton City),Waikato,"2,134","2,005","1,956",940,917
177500,Chedworth,Waikato,"1,560","1,479","1,448",948,928
177600,Beerescourt,Waikato,"2,034","1,926","1,899",947,934
177700,Miropiko,Waikato,"2,764",Masked,"2,608",>950,944
177800,Porritt,Waikato,"2,123","1,977","1,902",931,896
177900,Dinsdale North,Waikato,"3,634",Masked,"3,371",>950,928
178000,Maeroa,Waikato,"3,153","2,979","2,883",945,914
178100,Dinsdale South,Waikato,"3,376","3,194","3,097",946,917
178200,Fairfield (Hamilton City),Waikato,"3,651","3,290","3,120",901,855
178300,Whitiora,Waikato,"2,328",Masked,Masked,>950,>950
178400,Enderley North,Waikato,"1,973","1,745","1,628",884,825
178500,Fairview Downs,Waikato,"2,756",Masked,"2,590",>950,940
178600,Temple View,Waikato,"1,048",934,906,891,865
178700,Swarbrick,Waikato,"2,101",Masked,"1,968",>950,937
178800,Kahikatea,Waikato,"2,737","2,564","2,458",937,898
178900,Frankton Junction ,Waikato,619,582,563,940,910
179000,Kirikiriroa,Waikato,466,Masked,Masked,>950,>950
179100,Enderley South,Waikato,"2,309",Masked,"2,082",>950,902
179200,Ruakura,Waikato,"1,694",Masked,Masked,>950,>950
179300,Claudelands,Waikato,"2,544",Masked,Masked,>950,>950
179400,Hamilton Central,Waikato,778,Masked,Masked,>950,>950
179500,Hamilton Lake,Waikato,"3,073",Masked,Masked,>950,>950
179600,Peachgrove,Waikato,"3,119",Masked,Masked,>950,>950
179700,Hamilton East Village,Waikato,"2,721",Masked,Masked,>950,>950
179800,Hamilton West,Waikato,"1,469",Masked,Masked,>950,>950
179900,Greensboro,Waikato,"2,938",Masked,Masked,>950,>950
180000,Hamilton East Cook,Waikato,"1,710",Masked,Masked,>950,>950
180100,Melville North,Waikato,"2,536",Masked,"2,406",>950,949
180200,Hamilton East,Waikato,"3,328",Masked,"3,098",>950,931
180300,Melville South,Waikato,"1,878",Masked,"1,770",>950,942
180400,Deanwell,Waikato,"1,688","1,584","1,535",938,909
180500,Bader,Waikato,"2,072","1,886","1,766",910,852
180600,Hillcrest West (Hamilton City),Waikato,"2,185",Masked,Masked,>950,>950
180700,Hillcrest East (Hamilton City),Waikato,"2,482",Masked,Masked,>950,>950
180800,Silverdale (Hamilton City),Waikato,"1,715",Masked,Masked,>950,>950
180900,Glenview,Waikato,"1,860",Masked,"1,739",>950,935
181000,Resthill,Waikato,"2,096","1,987","1,944",948,927
181100,Fitzroy ,Waikato,"2,942",Masked,"2,787",>950,947
181200,Riverlea,Waikato,"2,383",Masked,Masked,>950,>950
181300,Peacockes,Waikato,266,Masked,Masked,>950,>950
181400,Te Pahu,Waikato,"1,167","1,065","1,037",913,889
181500,Ngahinapouri,Waikato,"1,371",Masked,"1,280",>950,934
181600,Lake Cameron,Waikato,"1,199",Masked,Masked,>950,>950
181700,Lake Ngaroto,Waikato,958,896,879,935,918
181800,Kaipaki,Waikato,"1,373","1,263","1,243",920,905
181900,Pirongia,Waikato,"1,041",962,936,924,899
182000,Hautapu Rural,Waikato,614,Masked,576,>950,938
182100,Pokuru,Waikato,"1,193","1,104","1,078",925,904
182200,Te Rahu,Waikato,"1,030",Masked,964,>950,936
182300,Fencourt,Waikato,648,Masked,610,>950,941
182400,Hautapu,Waikato,530,Masked,503,>950,949
182500,Karapiro,Waikato,"1,993",Masked,"1,873",>950,940
182600,Cambridge North,Waikato,"2,209",Masked,Masked,>950,>950
182700,Cambridge West,Waikato,"2,235","2,105","2,073",942,928
182800,Cambridge East,Waikato,"2,405",Masked,"2,244",>950,933
182900,Cambridge Park-River Garden,Waikato,"1,234",Masked,"1,171",>950,949
183000,Oaklands-St Kilda,Waikato,"1,564","1,483","1,464",948,936
183100,Pukerimu,Waikato,938,Masked,884,>950,942
