SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
153500,Otara West,Counties Manukau,Maori,5-11,152,46,15,NA,NA,NA,NA,30%,10%,NA,NA
153500,Otara West,Counties Manukau,Pacific Peoples,12+,"2,020","1,737","1,701","1,556",787,342,80,86%,84%,51%,23%
153500,Otara West,Counties Manukau,Pacific Peoples,5-11,355,171,61,NA,NA,NA,NA,48%,17%,NA,NA
153600,Aorere Central,Counties Manukau,Maori,12+,279,236,228,197,103,47,19,85%,82%,52%,40%
153600,Aorere Central,Counties Manukau,Maori,5-11,59,21,10,NA,NA,NA,NA,36%,17%,NA,NA
153600,Aorere Central,Counties Manukau,Pacific Peoples,12+,"1,068",938,925,860,499,215,65,88%,87%,58%,30%
153600,Aorere Central,Counties Manukau,Pacific Peoples,5-11,136,74,27,NA,NA,NA,NA,54%,20%,NA,NA
153700,Northpark North,Counties Manukau,Maori,12+,74,66,65,61,42,20,Masked,89%,88%,69%,25%
153700,Northpark North,Counties Manukau,Pacific Peoples,12+,73,66,65,60,38,19,9,90%,89%,63%,47%
153800,Somerville,Counties Manukau,Maori,12+,96,Masked,90,80,53,30,19,>95%,94%,66%,63%
153800,Somerville,Counties Manukau,Pacific Peoples,12+,95,Masked,90,81,58,25,15,>95%,95%,72%,60%
153900,Northpark South,Counties Manukau,Maori,12+,42,35,35,33,25,19,9,83%,83%,76%,47%
153900,Northpark South,Counties Manukau,Pacific Peoples,12+,75,Masked,71,65,37,18,6,>95%,95%,57%,33%
154000,Papatoetoe North,Counties Manukau,Maori,12+,441,373,367,342,169,82,26,85%,83%,49%,32%
154000,Papatoetoe North,Counties Manukau,Maori,5-11,82,30,12,NA,NA,NA,NA,37%,15%,NA,NA
154000,Papatoetoe North,Counties Manukau,Pacific Peoples,12+,"1,482","1,336","1,314","1,210",786,316,77,90%,89%,65%,24%
154000,Papatoetoe North,Counties Manukau,Pacific Peoples,5-11,237,130,54,NA,NA,NA,NA,55%,23%,NA,NA
154100,Dingwall,Counties Manukau,Maori,12+,280,249,245,217,130,63,28,89%,88%,60%,44%
154100,Dingwall,Counties Manukau,Maori,5-11,53,24,12,NA,NA,NA,NA,45%,23%,NA,NA
154100,Dingwall,Counties Manukau,Pacific Peoples,12+,812,728,722,678,440,168,51,90%,89%,65%,30%
154100,Dingwall,Counties Manukau,Pacific Peoples,5-11,124,82,39,NA,NA,NA,NA,66%,31%,NA,NA
154200,Aorere South,Counties Manukau,Maori,12+,569,494,480,430,219,91,38,87%,84%,51%,42%
154200,Aorere South,Counties Manukau,Maori,5-11,119,44,18,NA,NA,NA,NA,37%,15%,NA,NA
154200,Aorere South,Counties Manukau,Pacific Peoples,12+,"1,978","1,798","1,777","1,627","1,008",404,120,91%,90%,62%,30%
154200,Aorere South,Counties Manukau,Pacific Peoples,5-11,261,157,66,NA,NA,NA,NA,60%,25%,NA,NA
154300,Shelly Park,Counties Manukau,Maori,12+,93,86,84,73,49,15,7,92%,90%,67%,47%
154300,Shelly Park,Counties Manukau,Pacific Peoples,12+,55,51,51,45,28,6,Masked,93%,93%,62%,17%
154400,Otara Central,Counties Manukau,Maori,12+,463,381,365,331,164,73,20,82%,79%,50%,27%
154400,Otara Central,Counties Manukau,Maori,5-11,83,31,12,NA,NA,NA,NA,37%,14%,NA,NA
154400,Otara Central,Counties Manukau,Pacific Peoples,12+,"1,743","1,511","1,476","1,354",712,312,78,87%,85%,53%,25%
154400,Otara Central,Counties Manukau,Pacific Peoples,5-11,264,120,45,NA,NA,NA,NA,45%,17%,NA,NA
154500,Huntington Park,Counties Manukau,Maori,12+,79,72,70,62,36,16,7,91%,89%,58%,44%
154500,Huntington Park,Counties Manukau,Pacific Peoples,12+,96,Masked,Masked,87,47,20,6,>95%,>95%,54%,30%
154700,Botany North,Counties Manukau,Maori,12+,64,Masked,Masked,58,38,19,11,>95%,>95%,66%,58%
154700,Botany North,Counties Manukau,Pacific Peoples,12+,77,70,69,66,42,17,Masked,91%,90%,64%,18%
154800,Papatoetoe West,Counties Manukau,Maori,12+,483,432,420,392,201,100,35,89%,87%,51%,35%
154800,Papatoetoe West,Counties Manukau,Maori,5-11,92,32,13,NA,NA,NA,NA,35%,14%,NA,NA
154800,Papatoetoe West,Counties Manukau,Pacific Peoples,12+,"1,691","1,508","1,493","1,401",876,339,100,89%,88%,63%,29%
154800,Papatoetoe West,Counties Manukau,Pacific Peoples,5-11,236,145,73,NA,NA,NA,NA,61%,31%,NA,NA
154900,Papatoetoe Central,Counties Manukau,Maori,12+,445,398,391,367,228,109,51,89%,88%,62%,47%
154900,Papatoetoe Central,Counties Manukau,Maori,5-11,68,27,14,NA,NA,NA,NA,40%,21%,NA,NA
154900,Papatoetoe Central,Counties Manukau,Pacific Peoples,12+,"1,255","1,115","1,102","1,059",715,305,93,89%,88%,68%,30%
154900,Papatoetoe Central,Counties Manukau,Pacific Peoples,5-11,140,85,41,NA,NA,NA,NA,61%,29%,NA,NA
155000,Sunkist Bay,Counties Manukau,Maori,12+,199,Masked,Masked,168,112,42,17,>95%,>95%,67%,40%
155000,Sunkist Bay,Counties Manukau,Pacific Peoples,12+,64,55,55,52,36,14,Masked,86%,86%,69%,29%
155100,Otara East,Counties Manukau,Maori,12+,636,541,520,467,208,89,22,85%,82%,45%,25%
155100,Otara East,Counties Manukau,Maori,5-11,135,29,10,NA,NA,NA,NA,21%,7%,NA,NA
155100,Otara East,Counties Manukau,Pacific Peoples,12+,"2,440","2,127","2,072","1,879","1,038",422,81,87%,85%,55%,19%
155100,Otara East,Counties Manukau,Pacific Peoples,5-11,421,203,76,NA,NA,NA,NA,48%,18%,NA,NA
155200,Redcastle,Counties Manukau,Maori,12+,114,101,99,93,64,28,13,89%,87%,69%,46%
155200,Redcastle,Counties Manukau,Pacific Peoples,12+,210,184,182,170,108,50,21,88%,87%,64%,42%
155300,Botany East,Counties Manukau,Maori,12+,54,51,51,45,27,15,7,94%,94%,60%,47%
155300,Botany East,Counties Manukau,Pacific Peoples,12+,71,Masked,Masked,67,54,30,13,>95%,>95%,81%,43%
155400,Botany South,Counties Manukau,Maori,12+,104,90,90,82,47,21,6,87%,87%,57%,29%
155400,Botany South,Counties Manukau,Pacific Peoples,12+,109,100,98,90,65,26,9,92%,90%,72%,35%
155500,Manukau Central,Counties Manukau,Maori,12+,234,206,198,193,97,42,17,88%,85%,50%,40%
155500,Manukau Central,Counties Manukau,Pacific Peoples,12+,300,263,258,247,130,37,11,88%,86%,53%,30%
155600,Papatoetoe East,Counties Manukau,Maori,12+,457,394,385,350,187,82,31,86%,84%,53%,38%
155600,Papatoetoe East,Counties Manukau,Maori,5-11,70,17,6,NA,NA,NA,NA,24%,9%,NA,NA
155600,Papatoetoe East,Counties Manukau,Pacific Peoples,12+,"1,413","1,265","1,249","1,176",729,278,81,90%,88%,62%,29%
155600,Papatoetoe East,Counties Manukau,Pacific Peoples,5-11,204,104,50,NA,NA,NA,NA,51%,25%,NA,NA
155700,Otara South,Counties Manukau,Maori,12+,545,464,439,400,165,84,24,85%,81%,41%,29%
155700,Otara South,Counties Manukau,Maori,5-11,122,42,15,NA,NA,NA,NA,34%,12%,NA,NA
155700,Otara South,Counties Manukau,Pacific Peoples,12+,"2,471","2,118","2,077","1,919","1,018",418,103,86%,84%,53%,25%
155700,Otara South,Counties Manukau,Pacific Peoples,5-11,426,203,80,NA,NA,NA,NA,48%,19%,NA,NA
155800,Ferguson,Counties Manukau,Maori,12+,760,610,580,521,229,105,38,80%,76%,44%,36%
155800,Ferguson,Counties Manukau,Maori,5-11,156,39,7,NA,NA,NA,NA,25%,<5%,NA,NA
155800,Ferguson,Counties Manukau,Pacific Peoples,12+,"2,821","2,452","2,396","2,222","1,084",440,117,87%,85%,49%,27%
155800,Ferguson,Counties Manukau,Pacific Peoples,5-11,508,230,82,NA,NA,NA,NA,45%,16%,NA,NA
155900,Papatoetoe South West,Counties Manukau,Maori,12+,443,384,374,340,176,82,39,87%,84%,52%,48%
155900,Papatoetoe South West,Counties Manukau,Maori,5-11,78,18,9,NA,NA,NA,NA,23%,12%,NA,NA
155900,Papatoetoe South West,Counties Manukau,Pacific Peoples,12+,"1,439","1,305","1,282","1,187",715,254,63,91%,89%,60%,25%
155900,Papatoetoe South West,Counties Manukau,Pacific Peoples,5-11,214,127,59,NA,NA,NA,NA,59%,28%,NA,NA
156100,Dannemora North,Counties Manukau,Maori,12+,75,65,65,60,28,12,7,87%,87%,47%,58%
156100,Dannemora North,Counties Manukau,Pacific Peoples,12+,119,105,105,98,61,27,11,88%,88%,62%,41%
156200,Papatoetoe South,Counties Manukau,Maori,12+,374,339,329,306,178,93,28,91%,88%,58%,30%
156200,Papatoetoe South,Counties Manukau,Maori,5-11,49,23,14,NA,NA,NA,NA,47%,29%,NA,NA
156200,Papatoetoe South,Counties Manukau,Pacific Peoples,12+,977,890,879,832,568,236,63,91%,90%,68%,27%
156200,Papatoetoe South,Counties Manukau,Pacific Peoples,5-11,111,67,29,NA,NA,NA,NA,60%,26%,NA,NA
156300,East Tamaki Heights,Counties Manukau,Maori,12+,59,46,45,40,25,11,Masked,78%,76%,62%,27%
156300,East Tamaki Heights,Counties Manukau,Pacific Peoples,12+,105,Masked,Masked,94,69,32,12,>95%,>95%,73%,38%
156400,Te Puru,Counties Manukau,Maori,12+,193,182,181,158,96,33,9,94%,94%,61%,27%
156400,Te Puru,Counties Manukau,Maori,5-11,45,31,19,NA,NA,NA,NA,69%,42%,NA,NA
156400,Te Puru,Counties Manukau,Pacific Peoples,12+,84,Masked,Masked,77,50,21,Masked,>95%,>95%,65%,24%
156500,Puhinui North,Counties Manukau,Maori,12+,301,272,266,252,146,68,23,90%,88%,58%,34%
156500,Puhinui North,Counties Manukau,Maori,5-11,45,19,7,NA,NA,NA,NA,42%,16%,NA,NA
156500,Puhinui North,Counties Manukau,Pacific Peoples,12+,968,913,907,856,577,238,48,94%,94%,67%,20%
156500,Puhinui North,Counties Manukau,Pacific Peoples,5-11,131,81,46,NA,NA,NA,NA,62%,35%,NA,NA
156600,Dannemora South,Counties Manukau,Maori,12+,58,Masked,55,52,25,6,Masked,>95%,95%,48%,33%
156600,Dannemora South,Counties Manukau,Pacific Peoples,12+,191,178,177,161,122,48,15,93%,93%,76%,31%
156700,Puhinui South,Counties Manukau,Maori,12+,244,209,202,187,91,46,17,86%,83%,49%,37%
156700,Puhinui South,Counties Manukau,Pacific Peoples,12+,755,704,697,648,425,178,39,93%,92%,66%,22%
156700,Puhinui South,Counties Manukau,Pacific Peoples,5-11,106,63,26,NA,NA,NA,NA,59%,25%,NA,NA
156800,Rongomai West,Counties Manukau,Maori,12+,413,354,339,312,146,66,17,86%,82%,47%,26%
156800,Rongomai West,Counties Manukau,Maori,5-11,85,16,8,NA,NA,NA,NA,19%,9%,NA,NA
156800,Rongomai West,Counties Manukau,Pacific Peoples,12+,"1,575","1,362","1,327","1,204",629,268,72,86%,84%,52%,27%
156800,Rongomai West,Counties Manukau,Pacific Peoples,5-11,237,99,41,NA,NA,NA,NA,42%,17%,NA,NA
156900,Baverstock,Counties Manukau,Maori,12+,174,146,144,130,70,26,8,84%,83%,54%,31%
156900,Baverstock,Counties Manukau,Pacific Peoples,12+,447,416,412,375,229,93,26,93%,92%,61%,28%
156900,Baverstock,Counties Manukau,Pacific Peoples,5-11,50,26,11,NA,NA,NA,NA,52%,22%,NA,NA
157000,Puhinui East,Counties Manukau,Maori,12+,182,156,153,139,70,40,13,86%,84%,50%,32%
157000,Puhinui East,Counties Manukau,Pacific Peoples,12+,717,653,648,600,383,171,57,91%,90%,64%,33%
157000,Puhinui East,Counties Manukau,Pacific Peoples,5-11,107,56,28,NA,NA,NA,NA,52%,26%,NA,NA
157100,Turanga,Counties Manukau,Maori,12+,173,Masked,162,147,88,42,16,>95%,94%,60%,38%
157100,Turanga,Counties Manukau,Pacific Peoples,12+,67,59,59,55,33,18,Masked,88%,88%,60%,28%
157200,Rongomai East,Counties Manukau,Maori,12+,227,188,177,157,65,21,6,83%,78%,41%,29%
157200,Rongomai East,Counties Manukau,Maori,5-11,51,17,7,NA,NA,NA,NA,33%,14%,NA,NA
157200,Rongomai East,Counties Manukau,Pacific Peoples,12+,"1,197","1,039","1,022",949,483,193,46,87%,85%,51%,24%
157200,Rongomai East,Counties Manukau,Pacific Peoples,5-11,199,98,27,NA,NA,NA,NA,49%,14%,NA,NA
157300,Ormiston North,Counties Manukau,Maori,12+,73,64,63,58,35,16,8,88%,86%,60%,50%
157300,Ormiston North,Counties Manukau,Pacific Peoples,12+,235,219,217,196,125,56,16,93%,92%,64%,29%
157400,Maraetai,Counties Manukau,Maori,12+,131,Masked,Masked,118,79,34,13,>95%,>95%,67%,38%
157400,Maraetai,Counties Manukau,Pacific Peoples,12+,40,38,38,32,22,9,Masked,95%,95%,69%,22%
157500,Chapel Downs,Counties Manukau,Maori,12+,264,213,205,191,92,40,7,81%,78%,48%,18%
157500,Chapel Downs,Counties Manukau,Maori,5-11,47,13,Masked,NA,NA,NA,NA,28%,11%,NA,NA
157500,Chapel Downs,Counties Manukau,Pacific Peoples,12+,878,783,771,713,398,164,42,89%,88%,56%,26%
157500,Chapel Downs,Counties Manukau,Pacific Peoples,5-11,127,51,22,NA,NA,NA,NA,40%,17%,NA,NA
157600,Wiri West,Counties Manukau,Maori,12+,363,312,285,266,141,41,Masked,86%,79%,53%,10%
157600,Wiri West,Counties Manukau,Pacific Peoples,12+,189,174,167,158,98,32,6,92%,88%,62%,19%
157700,Clover Park North,Counties Manukau,Maori,12+,681,577,560,509,252,108,28,85%,82%,50%,26%
157700,Clover Park North,Counties Manukau,Maori,5-11,156,55,17,NA,NA,NA,NA,35%,11%,NA,NA
157700,Clover Park North,Counties Manukau,Pacific Peoples,12+,"2,704","2,317","2,286","2,090","1,192",509,134,86%,85%,57%,26%
157700,Clover Park North,Counties Manukau,Pacific Peoples,5-11,413,189,63,NA,NA,NA,NA,46%,15%,NA,NA
157800,Mission Heights North,Counties Manukau,Maori,12+,118,106,104,95,47,27,7,90%,88%,49%,26%
157800,Mission Heights North,Counties Manukau,Pacific Peoples,12+,259,241,237,221,143,53,19,93%,92%,65%,36%
157900,Clover Park South,Counties Manukau,Maori,12+,451,383,374,350,168,76,20,85%,83%,48%,26%
157900,Clover Park South,Counties Manukau,Maori,5-11,108,26,9,NA,NA,NA,NA,24%,8%,NA,NA
157900,Clover Park South,Counties Manukau,Pacific Peoples,12+,"1,428","1,286","1,263","1,155",697,266,62,90%,88%,60%,23%
157900,Clover Park South,Counties Manukau,Pacific Peoples,5-11,229,120,54,NA,NA,NA,NA,52%,24%,NA,NA
158000,Donegal Park,Counties Manukau,Maori,12+,154,130,129,116,58,30,7,84%,84%,50%,23%
158000,Donegal Park,Counties Manukau,Pacific Peoples,12+,692,634,618,590,375,161,51,92%,89%,64%,32%
158000,Donegal Park,Counties Manukau,Pacific Peoples,5-11,74,47,21,NA,NA,NA,NA,64%,28%,NA,NA
158100,Ormiston South,Counties Manukau,Maori,12+,193,168,167,156,76,25,8,87%,87%,49%,32%
158100,Ormiston South,Counties Manukau,Pacific Peoples,12+,721,Masked,Masked,636,435,174,46,>95%,>95%,68%,26%
158100,Ormiston South,Counties Manukau,Pacific Peoples,5-11,81,53,33,NA,NA,NA,NA,65%,41%,NA,NA
158200,Mission Heights South,Counties Manukau,Maori,12+,100,91,88,77,45,16,6,91%,88%,58%,38%
158200,Mission Heights South,Counties Manukau,Pacific Peoples,12+,326,306,302,276,165,58,10,94%,93%,60%,17%
158200,Mission Heights South,Counties Manukau,Pacific Peoples,5-11,46,29,12,NA,NA,NA,NA,63%,26%,NA,NA
158300,Hilltop (Auckland),Counties Manukau,Maori,12+,258,229,222,204,84,36,14,89%,86%,41%,39%
158300,Hilltop (Auckland),Counties Manukau,Maori,5-11,46,10,Masked,NA,NA,NA,NA,22%,11%,NA,NA
158300,Hilltop (Auckland),Counties Manukau,Pacific Peoples,12+,806,740,732,681,440,197,51,92%,91%,65%,26%
158300,Hilltop (Auckland),Counties Manukau,Pacific Peoples,5-11,88,52,18,NA,NA,NA,NA,59%,20%,NA,NA
158400,Wiri East,Counties Manukau,Maori,12+,862,696,658,604,256,108,42,81%,76%,42%,39%
158400,Wiri East,Counties Manukau,Maori,5-11,210,65,21,NA,NA,NA,NA,31%,10%,NA,NA
158400,Wiri East,Counties Manukau,Pacific Peoples,12+,"1,815","1,542","1,505","1,375",728,280,76,85%,83%,53%,27%
158400,Wiri East,Counties Manukau,Pacific Peoples,5-11,335,151,49,NA,NA,NA,NA,45%,15%,NA,NA
158500,Goodwood Heights,Counties Manukau,Maori,12+,385,320,310,284,145,61,24,83%,81%,51%,39%
158500,Goodwood Heights,Counties Manukau,Maori,5-11,67,29,10,NA,NA,NA,NA,43%,15%,NA,NA
158500,Goodwood Heights,Counties Manukau,Pacific Peoples,12+,983,912,903,846,533,255,70,93%,92%,63%,27%
158500,Goodwood Heights,Counties Manukau,Pacific Peoples,5-11,118,63,29,NA,NA,NA,NA,53%,25%,NA,NA
158600,Ormiston East,Counties Manukau,Maori,12+,139,122,118,114,66,17,6,88%,85%,58%,35%
158600,Ormiston East,Counties Manukau,Pacific Peoples,12+,384,Masked,Masked,343,242,80,20,>95%,>95%,71%,25%
158600,Ormiston East,Counties Manukau,Pacific Peoples,5-11,40,21,16,NA,NA,NA,NA,52%,40%,NA,NA
158700,Clendon Park North,Counties Manukau,Maori,12+,777,665,639,588,242,106,38,86%,82%,41%,36%
158700,Clendon Park North,Counties Manukau,Maori,5-11,175,54,22,NA,NA,NA,NA,31%,13%,NA,NA
158700,Clendon Park North,Counties Manukau,Pacific Peoples,12+,"1,419","1,233","1,204","1,094",589,242,38,87%,85%,54%,16%
158700,Clendon Park North,Counties Manukau,Pacific Peoples,5-11,248,124,54,NA,NA,NA,NA,50%,22%,NA,NA
158800,Burbank,Counties Manukau,Maori,12+,955,785,756,670,296,125,42,82%,79%,44%,34%
158800,Burbank,Counties Manukau,Maori,5-11,211,56,12,NA,NA,NA,NA,27%,6%,NA,NA
158800,Burbank,Counties Manukau,Pacific Peoples,12+,"1,746","1,552","1,518","1,403",702,254,61,89%,87%,50%,24%
158800,Burbank,Counties Manukau,Pacific Peoples,5-11,312,138,52,NA,NA,NA,NA,44%,17%,NA,NA
158900,Tuscany Heights,Counties Manukau,Maori,12+,69,58,58,51,29,9,Masked,84%,84%,57%,33%
158900,Tuscany Heights,Counties Manukau,Pacific Peoples,12+,99,Masked,Masked,93,69,30,10,>95%,>95%,74%,33%
159000,Totara Heights,Counties Manukau,Maori,12+,317,269,262,241,127,49,22,85%,83%,53%,45%
159000,Totara Heights,Counties Manukau,Maori,5-11,55,17,9,NA,NA,NA,NA,31%,16%,NA,NA
159000,Totara Heights,Counties Manukau,Pacific Peoples,12+,615,556,553,520,345,137,32,90%,90%,66%,23%
159000,Totara Heights,Counties Manukau,Pacific Peoples,5-11,82,40,17,NA,NA,NA,NA,49%,21%,NA,NA
159100,Homai East,Counties Manukau,Maori,12+,501,413,402,371,165,85,33,82%,80%,44%,39%
159100,Homai East,Counties Manukau,Maori,5-11,104,30,11,NA,NA,NA,NA,29%,11%,NA,NA
159100,Homai East,Counties Manukau,Pacific Peoples,12+,"1,051",907,890,829,486,172,48,86%,85%,59%,28%
159100,Homai East,Counties Manukau,Pacific Peoples,5-11,161,86,36,NA,NA,NA,NA,53%,22%,NA,NA
159200,Homai West,Counties Manukau,Maori,12+,"1,115",941,903,816,314,144,44,84%,81%,38%,31%
159200,Homai West,Counties Manukau,Maori,5-11,239,61,18,NA,NA,NA,NA,26%,8%,NA,NA
159200,Homai West,Counties Manukau,Pacific Peoples,12+,"1,869","1,640","1,617","1,482",830,312,66,88%,87%,56%,21%
159200,Homai West,Counties Manukau,Pacific Peoples,5-11,352,176,83,NA,NA,NA,NA,50%,24%,NA,NA
159300,The Gardens (Auckland),Counties Manukau,Maori,12+,261,238,235,207,128,50,18,91%,90%,62%,36%
159300,The Gardens (Auckland),Counties Manukau,Maori,5-11,45,21,9,NA,NA,NA,NA,47%,20%,NA,NA
159300,The Gardens (Auckland),Counties Manukau,Pacific Peoples,12+,489,430,429,398,263,126,35,88%,88%,66%,28%
159300,The Gardens (Auckland),Counties Manukau,Pacific Peoples,5-11,60,37,26,NA,NA,NA,NA,62%,43%,NA,NA
159400,Clarks Beach,Counties Manukau,Maori,12+,162,152,150,141,77,40,15,94%,93%,55%,38%
159400,Clarks Beach,Counties Manukau,Pacific Peoples,12+,67,Masked,63,61,40,12,Masked,>95%,94%,66%,25%
159500,Clendon Park West,Counties Manukau,Maori,12+,629,529,512,468,182,73,29,84%,81%,39%,40%
159500,Clendon Park West,Counties Manukau,Maori,5-11,143,33,17,NA,NA,NA,NA,23%,12%,NA,NA
159500,Clendon Park West,Counties Manukau,Pacific Peoples,12+,"1,374","1,225","1,208","1,104",583,237,83,89%,88%,53%,35%
159500,Clendon Park West,Counties Manukau,Pacific Peoples,5-11,244,117,57,NA,NA,NA,NA,48%,23%,NA,NA
159600,Hillpark North,Counties Manukau,Maori,12+,273,244,240,216,131,54,22,89%,88%,61%,41%
159600,Hillpark North,Counties Manukau,Maori,5-11,49,23,9,NA,NA,NA,NA,47%,18%,NA,NA
159600,Hillpark North,Counties Manukau,Pacific Peoples,12+,472,428,416,385,232,81,22,91%,88%,60%,27%
159600,Hillpark North,Counties Manukau,Pacific Peoples,5-11,63,35,23,NA,NA,NA,NA,56%,37%,NA,NA
159700,Clendon Park East,Counties Manukau,Maori,12+,413,349,327,302,124,52,16,85%,79%,41%,31%
159700,Clendon Park East,Counties Manukau,Maori,5-11,82,26,14,NA,NA,NA,NA,32%,17%,NA,NA
159700,Clendon Park East,Counties Manukau,Pacific Peoples,12+,"1,104",987,971,882,503,184,47,89%,88%,57%,26%
159700,Clendon Park East,Counties Manukau,Pacific Peoples,5-11,176,98,34,NA,NA,NA,NA,56%,19%,NA,NA
159800,Karaka Creek,Counties Manukau,Maori,12+,84,Masked,77,64,42,24,7,>95%,92%,66%,29%
159900,Rowandale West,Counties Manukau,Maori,12+,810,686,658,584,248,117,31,85%,81%,42%,26%
159900,Rowandale West,Counties Manukau,Maori,5-11,214,48,18,NA,NA,NA,NA,22%,8%,NA,NA
159900,Rowandale West,Counties Manukau,Pacific Peoples,12+,"1,547","1,387","1,352","1,229",676,230,75,90%,87%,55%,33%
159900,Rowandale West,Counties Manukau,Pacific Peoples,5-11,299,136,57,NA,NA,NA,NA,45%,19%,NA,NA
160000,Rowandale East,Counties Manukau,Maori,12+,889,754,731,652,293,133,44,85%,82%,45%,33%
160000,Rowandale East,Counties Manukau,Maori,5-11,218,73,23,NA,NA,NA,NA,33%,11%,NA,NA
160000,Rowandale East,Counties Manukau,Pacific Peoples,12+,"1,464","1,297","1,273","1,142",638,231,65,89%,87%,56%,28%
160000,Rowandale East,Counties Manukau,Pacific Peoples,5-11,278,147,58,NA,NA,NA,NA,53%,21%,NA,NA
160100,Manurewa Central,Counties Manukau,Maori,12+,548,486,470,437,230,121,51,89%,86%,53%,42%
160100,Manurewa Central,Counties Manukau,Maori,5-11,114,28,11,NA,NA,NA,NA,25%,10%,NA,NA
160100,Manurewa Central,Counties Manukau,Pacific Peoples,12+,"1,032",913,902,834,499,177,70,88%,87%,60%,40%
160100,Manurewa Central,Counties Manukau,Pacific Peoples,5-11,169,91,43,NA,NA,NA,NA,54%,25%,NA,NA
160200,Weymouth North,Counties Manukau,Maori,12+,"1,050",913,879,774,353,149,69,87%,84%,46%,46%
160200,Weymouth North,Counties Manukau,Maori,5-11,244,74,30,NA,NA,NA,NA,30%,12%,NA,NA
160200,Weymouth North,Counties Manukau,Pacific Peoples,12+,"1,814","1,616","1,588","1,464",848,293,92,89%,88%,58%,31%
160200,Weymouth North,Counties Manukau,Pacific Peoples,5-11,330,168,56,NA,NA,NA,NA,51%,17%,NA,NA
160300,Hillpark South,Counties Manukau,Maori,12+,400,351,343,308,191,86,36,88%,86%,62%,42%
160300,Hillpark South,Counties Manukau,Maori,5-11,70,35,15,NA,NA,NA,NA,50%,21%,NA,NA
160300,Hillpark South,Counties Manukau,Pacific Peoples,12+,535,484,475,437,255,109,33,90%,89%,58%,30%
160300,Hillpark South,Counties Manukau,Pacific Peoples,5-11,71,40,18,NA,NA,NA,NA,56%,25%,NA,NA
160400,Alfriston,Counties Manukau,Maori,12+,320,255,249,224,130,63,26,80%,78%,58%,41%
160400,Alfriston,Counties Manukau,Maori,5-11,63,26,13,NA,NA,NA,NA,41%,21%,NA,NA
160400,Alfriston,Counties Manukau,Pacific Peoples,12+,597,546,540,508,314,125,46,91%,90%,62%,37%
160400,Alfriston,Counties Manukau,Pacific Peoples,5-11,82,42,19,NA,NA,NA,NA,51%,23%,NA,NA
160500,Weymouth East,Counties Manukau,Maori,12+,707,603,583,527,234,100,37,85%,82%,44%,37%
160500,Weymouth East,Counties Manukau,Maori,5-11,184,51,14,NA,NA,NA,NA,28%,8%,NA,NA
160500,Weymouth East,Counties Manukau,Pacific Peoples,12+,"1,450","1,280","1,263","1,150",641,240,77,88%,87%,56%,32%
160500,Weymouth East,Counties Manukau,Pacific Peoples,5-11,258,119,71,NA,NA,NA,NA,46%,28%,NA,NA
160600,Leabank,Counties Manukau,Maori,12+,"1,009",844,806,729,341,169,57,84%,80%,47%,34%
160600,Leabank,Counties Manukau,Maori,5-11,252,53,14,NA,NA,NA,NA,21%,6%,NA,NA
160600,Leabank,Counties Manukau,Pacific Peoples,12+,"1,499","1,332","1,304","1,211",623,241,58,89%,87%,51%,24%
160600,Leabank,Counties Manukau,Pacific Peoples,5-11,278,119,41,NA,NA,NA,NA,43%,15%,NA,NA
160700,Weymouth South,Counties Manukau,Maori,12+,831,693,666,605,305,140,62,83%,80%,50%,44%
160700,Weymouth South,Counties Manukau,Maori,5-11,168,51,21,NA,NA,NA,NA,30%,12%,NA,NA
160700,Weymouth South,Counties Manukau,Pacific Peoples,12+,"1,162","1,026","1,010",920,512,192,59,88%,87%,56%,31%
160700,Weymouth South,Counties Manukau,Pacific Peoples,5-11,196,92,46,NA,NA,NA,NA,47%,23%,NA,NA
160800,Manurewa East,Counties Manukau,Maori,12+,652,555,532,494,239,104,36,85%,82%,48%,35%
160800,Manurewa East,Counties Manukau,Maori,5-11,134,36,11,NA,NA,NA,NA,27%,8%,NA,NA
160800,Manurewa East,Counties Manukau,Pacific Peoples,12+,"1,007",908,891,809,447,182,55,90%,88%,55%,30%
160800,Manurewa East,Counties Manukau,Pacific Peoples,5-11,137,48,17,NA,NA,NA,NA,35%,12%,NA,NA
160900,Manurewa South,Counties Manukau,Maori,12+,896,769,742,681,326,132,58,86%,83%,48%,44%
160900,Manurewa South,Counties Manukau,Maori,5-11,180,54,20,NA,NA,NA,NA,30%,11%,NA,NA
160900,Manurewa South,Counties Manukau,Pacific Peoples,12+,"1,251","1,116","1,092","1,004",580,191,57,89%,87%,58%,30%
160900,Manurewa South,Counties Manukau,Pacific Peoples,5-11,211,123,50,NA,NA,NA,NA,58%,24%,NA,NA
161000,Randwick Park East,Counties Manukau,Maori,12+,328,285,272,251,113,44,13,87%,83%,45%,30%
161000,Randwick Park East,Counties Manukau,Maori,5-11,70,25,10,NA,NA,NA,NA,36%,14%,NA,NA
161000,Randwick Park East,Counties Manukau,Pacific Peoples,12+,597,523,516,469,288,103,24,88%,86%,61%,23%
161000,Randwick Park East,Counties Manukau,Pacific Peoples,5-11,94,56,18,NA,NA,NA,NA,60%,19%,NA,NA
