DHB of residence,Ethnic group,Age group,Gender,First dose administered,Second dose administered,Population,First dose uptake per 1000 people,Second dose uptake per 1000 people
Canterbury,Pacific Peoples,12-15,Male,523,347,639,818,543
Canterbury,Pacific Peoples,16-19,Female,421,303,516,816,587
Canterbury,Pacific Peoples,16-19,Male,501,360,594,843,606
Canterbury,Pacific Peoples,20-24,Female,597,407,717,833,568
Canterbury,Pacific Peoples,20-24,Male,674,415,788,855,527
Canterbury,Pacific Peoples,25-29,Female,572,393,715,800,550
Canterbury,Pacific Peoples,25-29,Male,553,343,781,708,439
Canterbury,Pacific Peoples,30-34,Female,582,430,747,779,576
Canterbury,Pacific Peoples,30-34,Male,592,382,733,808,521
Canterbury,Pacific Peoples,35-39,Female,494,390,549,900,710
Canterbury,Pacific Peoples,35-39,Male,508,378,604,841,626
Canterbury,Pacific Peoples,40-44,Female,440,372,492,894,756
Canterbury,Pacific Peoples,40-44,Male,519,393,534,972,736
Canterbury,Pacific Peoples,45-49,Female,403,358,431,935,831
Canterbury,Pacific Peoples,45-49,Male,433,352,498,869,707
Canterbury,Pacific Peoples,50-54,Female,348,299,374,930,799
Canterbury,Pacific Peoples,50-54,Male,334,293,349,957,840
Canterbury,Pacific Peoples,55-59,Female,290,265,357,812,742
Canterbury,Pacific Peoples,55-59,Male,284,247,320,888,772
Canterbury,Pacific Peoples,60-64,Female,261,247,262,996,943
Canterbury,Pacific Peoples,60-64,Male,258,243,258,1000,942
Canterbury,Pacific Peoples,65-69,Female,178,163,189,942,862
Canterbury,Pacific Peoples,65-69,Male,176,167,186,946,898
Canterbury,Pacific Peoples,70-74,Female,110,107,116,948,922
Canterbury,Pacific Peoples,70-74,Male,112,106,111,1009,955
Canterbury,Pacific Peoples,75-79,Female,75,68,82,915,829
Canterbury,Pacific Peoples,75-79,Male,63,62,64,984,969
Canterbury,Pacific Peoples,80-84,Female,45,40,47,957,851
Canterbury,Pacific Peoples,80-84,Male,35,33,34,1029,971
Canterbury,Pacific Peoples,85-89,Female,16,15,13,1231,1154
Canterbury,Pacific Peoples,85-89,Male,7,7,11,636,636
Canterbury,Pacific Peoples,90+,Female,5,5,8,625,625
Canterbury,Unknown,12-15,Female,17,12,8,2125,1500
Canterbury,Unknown,12-15,Male,25,17,15,1667,1133
Canterbury,Unknown,16-19,Female,37,25,14,2643,1786
Canterbury,Unknown,16-19,Male,33,26,22,1500,1182
Canterbury,Unknown,20-24,Female,56,39,39,1436,1000
Canterbury,Unknown,20-24,Male,97,62,41,2366,1512
Canterbury,Unknown,25-29,Female,122,87,62,1968,1403
Canterbury,Unknown,25-29,Male,138,104,96,1438,1083
Canterbury,Unknown,30-34,Female,125,94,81,1543,1160
Canterbury,Unknown,30-34,Male,216,145,120,1800,1208
Canterbury,Unknown,35-39,Female,109,90,68,1603,1324
Canterbury,Unknown,35-39,Male,283,215,183,1546,1175
Canterbury,Unknown,40-44,Female,89,72,71,1254,1014
Canterbury,Unknown,40-44,Male,260,210,155,1677,1355
Canterbury,Unknown,45-49,Female,176,144,193,912,746
Canterbury,Unknown,45-49,Male,292,236,216,1352,1093
Canterbury,Unknown,50-54,Female,156,136,141,1106,965
Canterbury,Unknown,50-54,Male,306,246,206,1485,1194
Canterbury,Unknown,55-59,Female,98,88,86,1140,1023
Canterbury,Unknown,55-59,Male,265,227,188,1410,1207
Canterbury,Unknown,60-64,Female,90,85,72,1250,1181
Canterbury,Unknown,60-64,Male,210,187,150,1400,1247
Canterbury,Unknown,65-69,Female,74,67,62,1194,1081
Canterbury,Unknown,65-69,Male,131,120,85,1541,1412
Canterbury,Unknown,70-74,Female,54,49,52,1038,942
Canterbury,Unknown,70-74,Male,83,73,67,1239,1090
Canterbury,Unknown,75-79,Female,41,37,42,976,881
Canterbury,Unknown,75-79,Male,35,34,30,1167,1133
Canterbury,Unknown,80-84,Female,20,20,21,952,952
Canterbury,Unknown,80-84,Male,14,13,16,875,812
Canterbury,Unknown,85-89,Female,5,0,8,625,500
Canterbury,Unknown,85-89,Male,10,10,5,2000,2000
Capital and Coast,Asian,12-15,Female,927,768,955,971,804
Capital and Coast,Asian,12-15,Male,937,760,984,952,772
Capital and Coast,Asian,16-19,Female,900,783,859,1048,912
Capital and Coast,Asian,16-19,Male,929,782,868,1070,901
Capital and Coast,Asian,20-24,Female,1567,1309,1449,1081,903
Capital and Coast,Asian,20-24,Male,1431,1116,1204,1189,927
Capital and Coast,Asian,20-24,Unknown/Other,11,8,6,1833,1333
Capital and Coast,Asian,25-29,Female,2221,1911,2255,985,847
Capital and Coast,Asian,25-29,Male,2152,1767,1867,1153,946
Capital and Coast,Asian,25-29,Unknown/Other,28,24,16,1750,1500
Capital and Coast,Asian,30-34,Female,2627,2289,2769,949,827
Capital and Coast,Asian,30-34,Male,2316,2042,2154,1075,948
Capital and Coast,Asian,30-34,Unknown/Other,27,24,7,3857,3429
Capital and Coast,Asian,35-39,Female,2473,2198,2576,960,853
Capital and Coast,Asian,35-39,Male,2239,2010,2230,1004,901
Capital and Coast,Asian,35-39,Unknown/Other,19,19,6,3167,3167
Capital and Coast,Asian,40-44,Female,1821,1657,1819,1001,911
Capital and Coast,Asian,40-44,Male,1745,1605,1564,1116,1026
Capital and Coast,Asian,45-49,Female,1474,1369,1508,977,908
Capital and Coast,Asian,45-49,Male,1355,1255,1208,1122,1039
Capital and Coast,Asian,50-54,Female,1275,1222,1283,994,952
Capital and Coast,Asian,50-54,Male,948,909,940,1009,967
Capital and Coast,Asian,55-59,Female,1156,1111,1183,977,939
Capital and Coast,Asian,55-59,Male,932,882,913,1021,966
Capital and Coast,Asian,60-64,Female,888,844,962,923,877
Capital and Coast,Asian,60-64,Male,672,649,714,941,909
Capital and Coast,Asian,65-69,Female,783,766,871,899,879
Capital and Coast,Asian,65-69,Male,594,576,630,943,914
Capital and Coast,Asian,70-74,Female,564,541,564,1000,959
Capital and Coast,Asian,70-74,Male,439,417,481,913,867
Capital and Coast,Asian,75-79,Female,314,301,338,929,891
Capital and Coast,Asian,75-79,Male,251,242,257,977,942
Capital and Coast,Asian,80-84,Female,217,208,210,1033,990
Capital and Coast,Asian,80-84,Male,190,180,195,974,923
Capital and Coast,Asian,85-89,Female,114,110,128,891,859
Capital and Coast,Asian,85-89,Male,80,72,90,889,800
Capital and Coast,Asian,90+,Female,54,45,51,1059,882
Capital and Coast,Asian,90+,Male,40,35,34,1176,1029
Capital and Coast,European or Other,12-15,Female,4220,3501,4539,930,771
Capital and Coast,European or Other,12-15,Male,4308,3465,4586,939,756
Capital and Coast,European or Other,12-15,Unknown/Other,17,12,12,1417,1000
Capital and Coast,European or Other,16-19,Female,4622,3832,4968,930,771
Capital and Coast,European or Other,16-19,Male,4278,3482,4666,917,746
Capital and Coast,European or Other,16-19,Unknown/Other,35,32,14,2500,2286
Capital and Coast,European or Other,20-24,Female,7927,6453,8745,906,738
Capital and Coast,European or Other,20-24,Male,6759,4988,7571,893,659
Capital and Coast,European or Other,20-24,Unknown/Other,33,24,24,1375,1000
Capital and Coast,European or Other,25-29,Female,7815,6726,9015,867,746
Capital and Coast,European or Other,25-29,Male,7526,6014,8217,916,732
Capital and Coast,European or Other,25-29,Unknown/Other,47,38,27,1741,1407
Capital and Coast,European or Other,30-34,Female,6959,5947,7728,900,770
Capital and Coast,European or Other,30-34,Male,6843,5680,7234,946,785
Capital and Coast,European or Other,30-34,Unknown/Other,37,33,22,1682,1500
Capital and Coast,European or Other,35-39,Female,6232,5509,7118,876,774
Capital and Coast,European or Other,35-39,Male,5982,5096,6631,902,769
Capital and Coast,European or Other,35-39,Unknown/Other,23,18,7,3286,2571
Capital and Coast,European or Other,40-44,Female,6386,5823,7072,903,823
Capital and Coast,European or Other,40-44,Male,6164,5483,6832,902,803
Capital and Coast,European or Other,40-44,Unknown/Other,11,11,5,2200,2200
Capital and Coast,European or Other,45-49,Female,7076,6530,8064,877,810
Capital and Coast,European or Other,45-49,Male,6683,6021,7395,904,814
Capital and Coast,European or Other,50-54,Female,7359,6989,7657,961,913
Capital and Coast,European or Other,50-54,Male,6864,6438,7310,939,881
Capital and Coast,European or Other,55-59,Female,6890,6563,7316,942,897
Capital and Coast,European or Other,55-59,Male,6634,6250,7071,938,884
Capital and Coast,European or Other,60-64,Female,5896,5681,6115,964,929
Capital and Coast,European or Other,60-64,Male,5826,5580,5970,976,935
Capital and Coast,European or Other,65-69,Female,5041,4868,5195,970,937
Capital and Coast,European or Other,65-69,Male,4617,4481,4887,945,917
Capital and Coast,European or Other,70-74,Female,4527,4437,4777,948,929
Capital and Coast,European or Other,70-74,Male,4193,4108,4333,968,948
Capital and Coast,European or Other,75-79,Female,3444,3349,3545,972,945
Capital and Coast,European or Other,75-79,Male,2995,2931,2962,1011,990
Capital and Coast,European or Other,80-84,Female,2574,2501,2537,1015,986
Capital and Coast,European or Other,80-84,Male,1891,1863,1852,1021,1006
Capital and Coast,European or Other,85-89,Female,1603,1546,1631,983,948
Capital and Coast,European or Other,85-89,Male,1101,1063,1138,967,934
Capital and Coast,European or Other,90+,Female,1058,1015,1101,961,922
Capital and Coast,European or Other,90+,Male,583,562,561,1039,1002
Capital and Coast,Maori,12-15,Female,922,656,1200,768,547
Capital and Coast,Maori,12-15,Male,933,650,1258,742,517
Capital and Coast,Maori,16-19,Female,919,662,1249,736,530
Capital and Coast,Maori,16-19,Male,868,593,1231,705,482
Capital and Coast,Maori,20-24,Female,1560,1129,1990,784,567
Capital and Coast,Maori,20-24,Male,1259,801,1709,737,469
Capital and Coast,Maori,25-29,Female,1232,918,1666,739,551
Capital and Coast,Maori,25-29,Male,1170,787,1584,739,497
Capital and Coast,Maori,30-34,Female,942,694,1242,758,559
Capital and Coast,Maori,30-34,Male,913,647,1227,744,527
Capital and Coast,Maori,35-39,Female,753,593,1047,719,566
Capital and Coast,Maori,35-39,Male,635,478,873,727,548
Capital and Coast,Maori,40-44,Female,854,688,1045,817,658
Capital and Coast,Maori,40-44,Male,734,574,912,805,629
Capital and Coast,Maori,45-49,Female,936,815,1076,870,757
Capital and Coast,Maori,45-49,Male,794,683,996,797,686
Capital and Coast,Maori,50-54,Female,887,785,1007,881,780
Capital and Coast,Maori,50-54,Male,787,699,918,857,761
Capital and Coast,Maori,55-59,Female,808,753,873,926,863
Capital and Coast,Maori,55-59,Male,752,671,798,942,841
Capital and Coast,Maori,60-64,Female,616,599,646,954,927
Capital and Coast,Maori,60-64,Male,538,511,515,1045,992
Capital and Coast,Maori,65-69,Female,409,388,432,947,898
Capital and Coast,Maori,65-69,Male,363,343,389,933,882
Capital and Coast,Maori,70-74,Female,266,255,267,996,955
Capital and Coast,Maori,70-74,Male,247,243,222,1113,1095
Capital and Coast,Maori,75-79,Female,174,164,179,972,916
Capital and Coast,Maori,75-79,Male,131,123,133,985,925
Capital and Coast,Maori,80-84,Female,112,106,112,1000,946
Capital and Coast,Maori,80-84,Male,82,81,82,1000,988
Capital and Coast,Maori,85-89,Female,41,39,39,1051,1000
Capital and Coast,Maori,85-89,Male,20,18,19,1053,947
Capital and Coast,Maori,90+,Female,21,18,17,1235,1059
Capital and Coast,Pacific Peoples,12-15,Female,595,415,771,772,538
Capital and Coast,Pacific Peoples,12-15,Male,617,423,735,839,576
Capital and Coast,Pacific Peoples,16-19,Female,662,507,830,798,611
Capital and Coast,Pacific Peoples,16-19,Male,598,429,815,734,526
Capital and Coast,Pacific Peoples,20-24,Female,880,644,1161,758,555
Capital and Coast,Pacific Peoples,20-24,Male,782,500,1068,732,468
Capital and Coast,Pacific Peoples,25-29,Female,777,563,1004,774,561
Capital and Coast,Pacific Peoples,25-29,Male,708,473,967,732,489
Capital and Coast,Pacific Peoples,30-34,Female,670,515,907,739,568
Capital and Coast,Pacific Peoples,30-34,Male,636,455,849,749,536
Capital and Coast,Pacific Peoples,35-39,Female,589,492,717,821,686
Capital and Coast,Pacific Peoples,35-39,Male,575,432,739,778,585
Capital and Coast,Pacific Peoples,40-44,Female,604,528,764,791,691
Capital and Coast,Pacific Peoples,40-44,Male,563,451,707,796,638
Capital and Coast,Pacific Peoples,45-49,Female,710,605,779,911,777
Capital and Coast,Pacific Peoples,45-49,Male,611,514,723,845,711
Capital and Coast,Pacific Peoples,50-54,Female,657,585,767,857,763
Capital and Coast,Pacific Peoples,50-54,Male,596,515,669,891,770
Capital and Coast,Pacific Peoples,55-59,Female,579,542,636,910,852
Capital and Coast,Pacific Peoples,55-59,Male,526,501,573,918,874
Capital and Coast,Pacific Peoples,60-64,Female,489,473,531,921,891
Capital and Coast,Pacific Peoples,60-64,Male,421,399,431,977,926
Capital and Coast,Pacific Peoples,65-69,Female,338,318,371,911,857
Capital and Coast,Pacific Peoples,65-69,Male,349,332,353,989,941
Capital and Coast,Pacific Peoples,70-74,Female,312,305,322,969,947
Capital and Coast,Pacific Peoples,70-74,Male,257,252,275,935,916
Capital and Coast,Pacific Peoples,75-79,Female,187,178,204,917,873
Capital and Coast,Pacific Peoples,75-79,Male,152,138,176,864,784
Capital and Coast,Pacific Peoples,80-84,Female,113,108,127,890,850
Capital and Coast,Pacific Peoples,80-84,Male,85,84,79,1076,1063
Capital and Coast,Pacific Peoples,85-89,Female,53,49,62,855,790
Capital and Coast,Pacific Peoples,85-89,Male,30,29,34,882,853
Capital and Coast,Pacific Peoples,90+,Female,12,13,16,750,812
Capital and Coast,Pacific Peoples,90+,Male,9,8,9,1000,889
Capital and Coast,Unknown,12-15,Female,32,23,20,1600,1150
Capital and Coast,Unknown,12-15,Male,29,24,14,2071,1714
Capital and Coast,Unknown,16-19,Female,39,32,21,1857,1524
Capital and Coast,Unknown,16-19,Male,30,24,22,1364,1091
Capital and Coast,Unknown,20-24,Female,55,44,44,1250,1000
Capital and Coast,Unknown,20-24,Male,49,38,30,1633,1267
Capital and Coast,Unknown,25-29,Female,98,81,62,1581,1306
Capital and Coast,Unknown,25-29,Male,165,132,79,2089,1671
Capital and Coast,Unknown,30-34,Female,120,105,82,1463,1280
Capital and Coast,Unknown,30-34,Male,176,143,77,2286,1857
Capital and Coast,Unknown,35-39,Female,115,101,91,1264,1110
Capital and Coast,Unknown,35-39,Male,181,144,126,1437,1143
Capital and Coast,Unknown,40-44,Female,125,116,77,1623,1506
Capital and Coast,Unknown,40-44,Male,198,166,122,1623,1361
Capital and Coast,Unknown,45-49,Female,91,79,81,1123,975
Capital and Coast,Unknown,45-49,Male,192,171,139,1381,1230
Capital and Coast,Unknown,50-54,Female,79,67,67,1179,1000
Capital and Coast,Unknown,50-54,Male,201,182,156,1288,1167
Capital and Coast,Unknown,55-59,Female,60,56,66,909,848
Capital and Coast,Unknown,55-59,Male,214,193,169,1266,1142
Capital and Coast,Unknown,60-64,Female,69,61,75,920,813
Capital and Coast,Unknown,60-64,Male,225,212,186,1210,1140
Capital and Coast,Unknown,65-69,Female,64,57,63,1016,905
Capital and Coast,Unknown,65-69,Male,133,129,127,1047,1016
Capital and Coast,Unknown,70-74,Female,70,70,74,946,946
Capital and Coast,Unknown,70-74,Male,114,107,121,942,884
Capital and Coast,Unknown,75-79,Female,56,55,45,1244,1222
Capital and Coast,Unknown,75-79,Male,78,76,73,1068,1041
Capital and Coast,Unknown,80-84,Female,25,21,29,862,724
Capital and Coast,Unknown,80-84,Male,31,31,30,1033,1033
Capital and Coast,Unknown,85-89,Female,14,17,15,933,1133
Capital and Coast,Unknown,85-89,Male,11,9,13,846,692
Counties Manukau,Asian,12-15,Female,3455,2920,3369,1026,867
Counties Manukau,Asian,12-15,Male,3749,3160,3784,991,835
Counties Manukau,Asian,16-19,Female,3138,2892,3005,1044,962
Counties Manukau,Asian,16-19,Male,3540,3163,3217,1100,983
Counties Manukau,Asian,16-19,Unknown/Other,15,14,7,2143,2000
Counties Manukau,Asian,20-24,Female,4033,3622,4218,956,859
Counties Manukau,Asian,20-24,Male,5159,4492,4765,1083,943
Counties Manukau,Asian,20-24,Unknown/Other,57,44,9,6333,4889
Counties Manukau,Asian,25-29,Female,6524,5870,7287,895,806
Counties Manukau,Asian,25-29,Male,8192,7248,7949,1031,912
Counties Manukau,Asian,25-29,Unknown/Other,54,47,15,3600,3133
Counties Manukau,Asian,30-34,Female,8549,7793,8763,976,889
Counties Manukau,Asian,30-34,Male,9104,8337,8477,1074,983
Counties Manukau,Asian,30-34,Unknown/Other,60,56,20,3000,2800
Counties Manukau,Asian,35-39,Female,7914,7398,8190,966,903
Counties Manukau,Asian,35-39,Male,7984,7545,7504,1064,1005
Counties Manukau,Asian,35-39,Unknown/Other,38,35,11,3455,3182
Counties Manukau,Asian,40-44,Female,5877,5635,5748,1022,980
Counties Manukau,Asian,40-44,Male,6342,6104,5549,1143,1100
Counties Manukau,Asian,40-44,Unknown/Other,45,43,7,6429,6143
Counties Manukau,Asian,45-49,Female,4623,4409,4617,1001,955
Counties Manukau,Asian,45-49,Male,4664,4475,4515,1033,991
Counties Manukau,Asian,50-54,Female,4099,3938,4225,970,932
Counties Manukau,Asian,50-54,Male,3876,3731,3865,1003,965
Counties Manukau,Asian,50-54,Unknown/Other,15,15,5,3000,3000
Counties Manukau,Asian,55-59,Female,3857,3705,4152,929,892
Counties Manukau,Asian,55-59,Male,3648,3523,3697,987,953
Counties Manukau,Asian,55-59,Unknown/Other,5,5,6,833,833
Counties Manukau,Asian,60-64,Female,3487,3382,3874,900,873
Counties Manukau,Asian,60-64,Male,3078,2983,3344,920,892
Counties Manukau,Asian,60-64,Unknown/Other,6,5,7,857,714
Counties Manukau,Asian,65-69,Female,3023,2925,3318,911,882
Counties Manukau,Asian,65-69,Male,2678,2605,2937,912,887
Counties Manukau,Asian,70-74,Female,1902,1843,2050,928,899
Counties Manukau,Asian,70-74,Male,1850,1814,2012,919,902
Counties Manukau,Asian,75-79,Female,1097,1051,1251,877,840
Counties Manukau,Asian,75-79,Male,976,956,1091,895,876
Counties Manukau,Asian,80-84,Female,662,629,773,856,814
Counties Manukau,Asian,80-84,Male,598,572,728,821,786
Counties Manukau,Asian,85-89,Female,346,319,363,953,879
Counties Manukau,Asian,85-89,Male,251,235,284,884,827
Counties Manukau,Asian,90+,Female,110,102,131,840,779
Counties Manukau,Asian,90+,Male,83,77,91,912,846
Counties Manukau,European or Other,12-15,Female,4031,3223,4527,890,712
Counties Manukau,European or Other,12-15,Male,4278,3487,4859,880,718
Counties Manukau,European or Other,16-19,Female,3886,3323,4262,912,780
Counties Manukau,European or Other,16-19,Male,4160,3458,4595,905,753
Counties Manukau,European or Other,20-24,Female,4381,3696,5144,852,719
Counties Manukau,European or Other,20-24,Male,4806,3798,5399,890,703
Counties Manukau,European or Other,25-29,Female,4705,3910,5988,786,653
Counties Manukau,European or Other,25-29,Male,4619,3645,5529,835,659
Counties Manukau,European or Other,25-29,Unknown/Other,9,7,7,1286,1000
Counties Manukau,European or Other,30-34,Female,5152,4356,5982,861,728
Counties Manukau,European or Other,30-34,Male,5024,4133,5657,888,731
Counties Manukau,European or Other,30-34,Unknown/Other,7,6,9,778,667
Counties Manukau,European or Other,35-39,Female,5071,4436,5899,860,752
Counties Manukau,European or Other,35-39,Male,4927,4239,5686,867,746
Counties Manukau,European or Other,35-39,Unknown/Other,10,8,7,1429,1143
Counties Manukau,European or Other,40-44,Female,5245,4767,6042,868,789
Counties Manukau,European or Other,40-44,Male,5145,4581,5778,890,793
Counties Manukau,European or Other,45-49,Female,6230,5743,7292,854,788
Counties Manukau,European or Other,45-49,Male,6068,5494,7241,838,759
Counties Manukau,European or Other,50-54,Female,6790,6336,7359,923,861
Counties Manukau,European or Other,50-54,Male,6948,6439,7602,914,847
Counties Manukau,European or Other,55-59,Female,6503,6138,7252,897,846
Counties Manukau,European or Other,55-59,Male,7048,6602,7763,908,850
Counties Manukau,European or Other,60-64,Female,6018,5729,6372,944,899
Counties Manukau,European or Other,60-64,Male,6395,6065,6741,949,900
Counties Manukau,European or Other,65-69,Female,5176,4993,5457,949,915
Counties Manukau,European or Other,65-69,Male,5137,4950,5437,945,910
Counties Manukau,European or Other,70-74,Female,4818,4696,5098,945,921
Counties Manukau,European or Other,70-74,Male,4732,4605,5007,945,920
Counties Manukau,European or Other,75-79,Female,3806,3706,3948,964,939
Counties Manukau,European or Other,75-79,Male,3435,3378,3597,955,939
Counties Manukau,European or Other,80-84,Female,2839,2749,2814,1009,977
Counties Manukau,European or Other,80-84,Male,2319,2268,2294,1011,989
Counties Manukau,European or Other,85-89,Female,1655,1586,1762,939,900
Counties Manukau,European or Other,85-89,Male,1158,1120,1223,947,916
Counties Manukau,European or Other,90+,Female,1116,1045,1182,944,884
Counties Manukau,European or Other,90+,Male,609,594,640,952,928
Counties Manukau,Maori,12-15,Female,2406,1546,3376,713,458
Counties Manukau,Maori,12-15,Male,2423,1587,3533,686,449
Counties Manukau,Maori,16-19,Female,2131,1379,3118,683,442
Counties Manukau,Maori,16-19,Male,2125,1349,3142,676,429
Counties Manukau,Maori,20-24,Female,2503,1526,3957,633,386
Counties Manukau,Maori,20-24,Male,2405,1400,3608,667,388
Counties Manukau,Maori,25-29,Female,2481,1528,4029,616,379
Counties Manukau,Maori,25-29,Male,2107,1252,3278,643,382
Counties Manukau,Maori,30-34,Female,2393,1600,3437,696,466
Counties Manukau,Maori,30-34,Male,1925,1227,2767,696,443
Counties Manukau,Maori,35-39,Female,1895,1372,2571,737,534
Counties Manukau,Maori,35-39,Male,1444,974,2039,708,478
Counties Manukau,Maori,40-44,Female,1883,1464,2411,781,607
Counties Manukau,Maori,40-44,Male,1480,1141,1943,762,587
Counties Manukau,Maori,45-49,Female,1989,1670,2559,777,653
Counties Manukau,Maori,45-49,Male,1668,1336,2171,768,615
Counties Manukau,Maori,50-54,Female,2094,1774,2443,857,726
Counties Manukau,Maori,50-54,Male,1736,1457,2024,858,720
Counties Manukau,Maori,55-59,Female,1837,1645,2128,863,773
Counties Manukau,Maori,55-59,Male,1574,1393,1799,875,774
Counties Manukau,Maori,60-64,Female,1465,1345,1579,928,852
Counties Manukau,Maori,60-64,Male,1216,1134,1260,965,900
Counties Manukau,Maori,65-69,Female,1000,939,1076,929,873
Counties Manukau,Maori,65-69,Male,796,727,829,960,877
Counties Manukau,Maori,70-74,Female,659,635,681,968,932
Counties Manukau,Maori,70-74,Male,498,481,516,965,932
Counties Manukau,Maori,75-79,Female,350,321,399,877,805
Counties Manukau,Maori,75-79,Male,275,262,273,1007,960
Counties Manukau,Maori,80-84,Female,230,205,233,987,880
Counties Manukau,Maori,80-84,Male,139,134,150,927,893
Counties Manukau,Maori,85-89,Female,78,69,89,876,775
Counties Manukau,Maori,85-89,Male,40,36,39,1026,923
Counties Manukau,Maori,90+,Female,30,26,26,1154,1000
Counties Manukau,Maori,90+,Male,8,8,9,889,889
Counties Manukau,Pacific Peoples,12-15,Female,4505,3363,5417,832,621
Counties Manukau,Pacific Peoples,12-15,Male,4580,3370,5577,821,604
Counties Manukau,Pacific Peoples,16-19,Female,4526,3519,5467,828,644
Counties Manukau,Pacific Peoples,16-19,Male,4235,3137,5443,778,576
Counties Manukau,Pacific Peoples,20-24,Female,5530,4045,7193,769,562
Counties Manukau,Pacific Peoples,20-24,Male,5065,3417,6637,763,515
Counties Manukau,Pacific Peoples,20-24,Unknown/Other,24,18,6,4000,3000
Counties Manukau,Pacific Peoples,25-29,Female,5142,3767,6800,756,554
Counties Manukau,Pacific Peoples,25-29,Male,4591,3124,6045,759,517
Counties Manukau,Pacific Peoples,30-34,Female,4553,3564,5627,809,633
Counties Manukau,Pacific Peoples,30-34,Male,4227,3136,5160,819,608
Counties Manukau,Pacific Peoples,35-39,Female,4185,3470,4921,850,705
Counties Manukau,Pacific Peoples,35-39,Male,3854,3117,4562,845,683
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,8,6,5,1600,1200
Counties Manukau,Pacific Peoples,40-44,Female,3878,3401,4420,877,769
Counties Manukau,Pacific Peoples,40-44,Male,3720,3178,4196,887,757
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,14,13,5,2800,2600
Counties Manukau,Pacific Peoples,45-49,Female,3834,3465,4343,883,798
Counties Manukau,Pacific Peoples,45-49,Male,3403,2964,3965,858,748
Counties Manukau,Pacific Peoples,50-54,Female,3838,3466,4367,879,794
Counties Manukau,Pacific Peoples,50-54,Male,3503,3185,3849,910,827
Counties Manukau,Pacific Peoples,55-59,Female,3359,3104,3639,923,853
Counties Manukau,Pacific Peoples,55-59,Male,3082,2856,3317,929,861
Counties Manukau,Pacific Peoples,60-64,Female,2576,2428,2855,902,850
Counties Manukau,Pacific Peoples,60-64,Male,2358,2241,2475,953,905
Counties Manukau,Pacific Peoples,65-69,Female,1934,1839,2099,921,876
Counties Manukau,Pacific Peoples,65-69,Male,1702,1646,1902,895,865
Counties Manukau,Pacific Peoples,70-74,Female,1383,1312,1539,899,853
Counties Manukau,Pacific Peoples,70-74,Male,1192,1151,1370,870,840
Counties Manukau,Pacific Peoples,75-79,Female,910,845,1005,905,841
Counties Manukau,Pacific Peoples,75-79,Male,709,674,755,939,893
Counties Manukau,Pacific Peoples,80-84,Female,475,441,547,868,806
Counties Manukau,Pacific Peoples,80-84,Male,349,323,410,851,788
Counties Manukau,Pacific Peoples,85-89,Female,197,181,277,711,653
Counties Manukau,Pacific Peoples,85-89,Male,104,93,131,794,710
Counties Manukau,Pacific Peoples,90+,Female,89,69,117,761,590
Counties Manukau,Pacific Peoples,90+,Male,32,27,42,762,643
Counties Manukau,Unknown,12-15,Female,30,26,19,1579,1368
Counties Manukau,Unknown,12-15,Male,41,28,14,2929,2000
Counties Manukau,Unknown,16-19,Female,51,40,16,3188,2500
Counties Manukau,Unknown,16-19,Male,46,37,12,3833,3083
Counties Manukau,Unknown,20-24,Female,76,68,45,1689,1511
Counties Manukau,Unknown,20-24,Male,107,85,49,2184,1735
Counties Manukau,Unknown,25-29,Female,115,98,57,2018,1719
Counties Manukau,Unknown,25-29,Male,139,102,55,2527,1855
Counties Manukau,Unknown,30-34,Female,112,91,50,2240,1820
Counties Manukau,Unknown,30-34,Male,159,133,72,2208,1847
Counties Manukau,Unknown,30-34,Unknown/Other,16,14,5,3200,2800
Counties Manukau,Unknown,35-39,Female,76,69,43,1767,1605
Counties Manukau,Unknown,35-39,Male,201,154,86,2337,1791
Counties Manukau,Unknown,40-44,Female,69,61,70,986,871
Counties Manukau,Unknown,40-44,Male,186,163,109,1706,1495
Counties Manukau,Unknown,45-49,Female,73,64,40,1825,1600
Counties Manukau,Unknown,45-49,Male,182,158,134,1358,1179
Counties Manukau,Unknown,50-54,Female,56,49,40,1400,1225
Counties Manukau,Unknown,50-54,Male,210,184,163,1288,1129
Counties Manukau,Unknown,55-59,Female,62,52,41,1512,1268
Counties Manukau,Unknown,55-59,Male,220,195,183,1202,1066
Counties Manukau,Unknown,60-64,Female,61,55,35,1743,1571
Counties Manukau,Unknown,60-64,Male,189,180,169,1118,1065
Counties Manukau,Unknown,65-69,Female,50,40,38,1316,1053
Counties Manukau,Unknown,65-69,Male,156,148,136,1147,1088
Counties Manukau,Unknown,70-74,Female,57,53,51,1118,1039
Counties Manukau,Unknown,70-74,Male,123,115,107,1150,1075
Counties Manukau,Unknown,75-79,Female,34,31,41,829,756
Counties Manukau,Unknown,75-79,Male,57,56,60,950,933
Counties Manukau,Unknown,80-84,Female,24,25,20,1200,1250
Counties Manukau,Unknown,80-84,Male,32,30,31,1032,968
Counties Manukau,Unknown,85-89,Female,20,19,26,769,731
Counties Manukau,Unknown,85-89,Male,9,9,12,750,750
Counties Manukau,Unknown,90+,Female,13,12,9,1444,1333
Counties Manukau,Unknown,90+,Male,9,9,8,1125,1125
Hawkes Bay,Asian,12-15,Female,195,159,213,915,746
Hawkes Bay,Asian,12-15,Male,208,160,203,1025,788
