DHB of residence,Ethnic group,Age group,Gender,First dose administered,Second dose administered,Population,First dose uptake per 1000 people,Second dose uptake per 1000 people
Canterbury,European or Other,85-89,Male,2478,2094,2644,937,792
Canterbury,European or Other,90+,Female,2528,2197,2642,957,832
Canterbury,European or Other,90+,Male,1308,1110,1332,982,833
Canterbury,Maori,12-15,Female,695,24,1851,375,13
Canterbury,Maori,12-15,Male,771,38,1964,393,19
Canterbury,Maori,16-19,Female,753,238,1739,433,137
Canterbury,Maori,16-19,Male,711,206,1741,408,118
Canterbury,Maori,20-24,Female,1016,396,2319,438,171
Canterbury,Maori,20-24,Male,833,278,2273,366,122
Canterbury,Maori,25-29,Female,842,370,2108,399,176
Canterbury,Maori,25-29,Male,713,276,2139,333,129
Canterbury,Maori,30-34,Female,823,342,1858,443,184
Canterbury,Maori,30-34,Male,733,253,1768,415,143
Canterbury,Maori,35-39,Female,700,296,1356,516,218
Canterbury,Maori,35-39,Male,595,168,1359,438,124
Canterbury,Maori,40-44,Female,794,368,1371,579,268
Canterbury,Maori,40-44,Male,628,241,1270,494,190
Canterbury,Maori,45-49,Female,919,427,1409,652,303
Canterbury,Maori,45-49,Male,698,293,1240,563,236
Canterbury,Maori,50-54,Female,997,534,1365,730,391
Canterbury,Maori,50-54,Male,865,365,1311,660,278
Canterbury,Maori,55-59,Female,908,628,1180,769,532
Canterbury,Maori,55-59,Male,718,473,1008,712,469
Canterbury,Maori,60-64,Female,722,556,848,851,656
Canterbury,Maori,60-64,Male,700,524,833,840,629
Canterbury,Maori,65-69,Female,520,438,577,901,759
Canterbury,Maori,65-69,Male,468,363,570,821,637
Canterbury,Maori,70-74,Female,392,329,401,978,820
Canterbury,Maori,70-74,Male,361,315,350,1031,900
Canterbury,Maori,75-79,Female,218,196,223,978,879
Canterbury,Maori,75-79,Male,218,193,223,978,865
Canterbury,Maori,80-84,Female,113,96,114,991,842
Canterbury,Maori,80-84,Male,92,76,83,1108,916
Canterbury,Maori,85-89,Female,41,30,47,872,638
Canterbury,Maori,85-89,Male,30,24,37,811,649
Canterbury,Maori,90+,Female,26,26,23,1130,1130
Canterbury,Maori,90+,Male,11,10,11,1000,909
Canterbury,Pacific Peoples,12-15,Female,322,50,613,525,82
Canterbury,Pacific Peoples,12-15,Male,327,62,639,512,97
Canterbury,Pacific Peoples,16-19,Female,292,108,516,566,209
Canterbury,Pacific Peoples,16-19,Male,350,135,594,589,227
Canterbury,Pacific Peoples,20-24,Female,395,185,717,551,258
Canterbury,Pacific Peoples,20-24,Male,394,145,788,500,184
Canterbury,Pacific Peoples,25-29,Female,393,176,715,550,246
Canterbury,Pacific Peoples,25-29,Male,311,136,781,398,174
Canterbury,Pacific Peoples,30-34,Female,422,216,747,565,289
Canterbury,Pacific Peoples,30-34,Male,369,146,733,503,199
Canterbury,Pacific Peoples,35-39,Female,383,197,549,698,359
Canterbury,Pacific Peoples,35-39,Male,375,154,604,621,255
Canterbury,Pacific Peoples,40-44,Female,363,205,492,738,417
Canterbury,Pacific Peoples,40-44,Male,379,175,534,710,328
Canterbury,Pacific Peoples,45-49,Female,354,227,431,821,527
Canterbury,Pacific Peoples,45-49,Male,338,182,498,679,365
Canterbury,Pacific Peoples,50-54,Female,296,190,374,791,508
Canterbury,Pacific Peoples,50-54,Male,272,153,349,779,438
Canterbury,Pacific Peoples,55-59,Female,263,198,357,737,555
Canterbury,Pacific Peoples,55-59,Male,240,161,320,750,503
Canterbury,Pacific Peoples,60-64,Female,242,179,262,924,683
Canterbury,Pacific Peoples,60-64,Male,233,182,258,903,705
Canterbury,Pacific Peoples,65-69,Female,158,131,189,836,693
Canterbury,Pacific Peoples,65-69,Male,162,140,186,871,753
Canterbury,Pacific Peoples,70-74,Female,108,89,116,931,767
Canterbury,Pacific Peoples,70-74,Male,103,85,111,928,766
Canterbury,Pacific Peoples,75-79,Female,70,57,82,854,695
Canterbury,Pacific Peoples,75-79,Male,60,48,64,938,750
Canterbury,Pacific Peoples,80-84,Female,41,37,47,872,787
Canterbury,Pacific Peoples,80-84,Male,33,28,34,971,824
Canterbury,Pacific Peoples,85-89,Female,14,8,13,1077,615
Canterbury,Pacific Peoples,85-89,Male,7,7,11,636,636
Canterbury,Pacific Peoples,90+,Female,6,5,8,750,625
Canterbury,Unknown,12-15,Female,12,0,8,1500,125
Canterbury,Unknown,12-15,Male,15,0,15,1000,67
Canterbury,Unknown,16-19,Female,25,7,14,1786,500
Canterbury,Unknown,16-19,Male,21,7,22,955,318
Canterbury,Unknown,20-24,Female,36,18,39,923,462
Canterbury,Unknown,20-24,Male,53,23,41,1293,561
Canterbury,Unknown,25-29,Female,74,36,62,1194,581
Canterbury,Unknown,25-29,Male,98,43,96,1021,448
Canterbury,Unknown,30-34,Female,86,42,81,1062,519
Canterbury,Unknown,30-34,Male,150,55,120,1250,458
Canterbury,Unknown,35-39,Female,87,37,68,1279,544
Canterbury,Unknown,35-39,Male,198,65,183,1082,355
Canterbury,Unknown,40-44,Female,67,23,71,944,324
Canterbury,Unknown,40-44,Male,196,54,155,1265,348
Canterbury,Unknown,45-49,Female,136,49,193,705,254
Canterbury,Unknown,45-49,Male,219,64,216,1014,296
Canterbury,Unknown,50-54,Female,127,63,141,901,447
Canterbury,Unknown,50-54,Male,239,74,206,1160,359
Canterbury,Unknown,55-59,Female,82,38,86,953,442
Canterbury,Unknown,55-59,Male,216,89,188,1149,473
Canterbury,Unknown,60-64,Female,80,52,72,1111,722
Canterbury,Unknown,60-64,Male,185,106,150,1233,707
Canterbury,Unknown,65-69,Female,64,43,62,1032,694
Canterbury,Unknown,65-69,Male,115,78,85,1353,918
Canterbury,Unknown,70-74,Female,46,34,52,885,654
Canterbury,Unknown,70-74,Male,68,53,67,1015,791
Canterbury,Unknown,75-79,Female,38,32,42,905,762
Canterbury,Unknown,75-79,Male,36,33,30,1200,1100
Canterbury,Unknown,80-84,Female,19,17,21,905,810
Canterbury,Unknown,80-84,Male,13,10,16,812,625
Canterbury,Unknown,85-89,Female,6,6,8,750,750
Canterbury,Unknown,85-89,Male,9,8,5,1800,1600
Capital & Coast and Hutt Valley,Asian,12-15,Female,1131,107,1395,811,77
Capital & Coast and Hutt Valley,Asian,12-15,Male,1139,91,1420,802,64
Capital & Coast and Hutt Valley,Asian,16-19,Female,1104,210,1232,896,170
Capital & Coast and Hutt Valley,Asian,16-19,Male,1107,221,1246,888,177
Capital & Coast and Hutt Valley,Asian,20-24,Female,1703,524,1887,902,278
Capital & Coast and Hutt Valley,Asian,20-24,Male,1582,372,1714,923,217
Capital & Coast and Hutt Valley,Asian,20-24,Unknown/Other,11,0,6,1833,167
Capital & Coast and Hutt Valley,Asian,25-29,Female,2676,927,3206,835,289
Capital & Coast and Hutt Valley,Asian,25-29,Male,2668,770,2802,952,275
Capital & Coast and Hutt Valley,Asian,25-29,Unknown/Other,29,11,17,1706,647
Capital & Coast and Hutt Valley,Asian,30-34,Female,3505,1403,4211,832,333
Capital & Coast and Hutt Valley,Asian,30-34,Male,3146,1038,3300,953,315
Capital & Coast and Hutt Valley,Asian,30-34,Unknown/Other,29,20,9,3222,2222
Capital & Coast and Hutt Valley,Asian,35-39,Female,3234,1262,3790,853,333
Capital & Coast and Hutt Valley,Asian,35-39,Male,3098,1069,3434,902,311
Capital & Coast and Hutt Valley,Asian,35-39,Unknown/Other,21,10,9,2333,1111
Capital & Coast and Hutt Valley,Asian,40-44,Female,2465,922,2625,939,351
Capital & Coast and Hutt Valley,Asian,40-44,Male,2394,863,2332,1027,370
Capital & Coast and Hutt Valley,Asian,45-49,Female,1997,859,2190,912,392
Capital & Coast and Hutt Valley,Asian,45-49,Male,1802,705,1793,1005,393
Capital & Coast and Hutt Valley,Asian,50-54,Female,1772,908,1849,958,491
Capital & Coast and Hutt Valley,Asian,50-54,Male,1376,639,1404,980,455
Capital & Coast and Hutt Valley,Asian,55-59,Female,1601,1015,1738,921,584
Capital & Coast and Hutt Valley,Asian,55-59,Male,1275,788,1301,980,606
Capital & Coast and Hutt Valley,Asian,60-64,Female,1303,902,1466,889,615
Capital & Coast and Hutt Valley,Asian,60-64,Male,961,698,1101,873,634
Capital & Coast and Hutt Valley,Asian,65-69,Female,1146,929,1310,875,709
Capital & Coast and Hutt Valley,Asian,65-69,Male,887,692,969,915,714
Capital & Coast and Hutt Valley,Asian,70-74,Female,794,621,825,962,753
Capital & Coast and Hutt Valley,Asian,70-74,Male,631,492,710,889,693
Capital & Coast and Hutt Valley,Asian,75-79,Female,428,335,492,870,681
Capital & Coast and Hutt Valley,Asian,75-79,Male,358,287,383,935,749
Capital & Coast and Hutt Valley,Asian,80-84,Female,311,241,329,945,733
Capital & Coast and Hutt Valley,Asian,80-84,Male,266,203,285,933,712
Capital & Coast and Hutt Valley,Asian,85-89,Female,165,130,184,897,707
Capital & Coast and Hutt Valley,Asian,85-89,Male,115,91,136,846,669
Capital & Coast and Hutt Valley,Asian,90+,Female,73,56,74,986,757
Capital & Coast and Hutt Valley,Asian,90+,Male,46,37,46,1000,804
Capital & Coast and Hutt Valley,European or Other,12-15,Female,4993,229,6611,755,35
Capital & Coast and Hutt Valley,European or Other,12-15,Male,5142,214,6798,756,31
Capital & Coast and Hutt Valley,European or Other,12-15,Unknown/Other,15,0,16,938,0
Capital & Coast and Hutt Valley,European or Other,16-19,Female,5226,893,6926,755,129
Capital & Coast and Hutt Valley,European or Other,16-19,Male,4875,709,6799,717,104
Capital & Coast and Hutt Valley,European or Other,16-19,Unknown/Other,35,9,22,1591,409
Capital & Coast and Hutt Valley,European or Other,20-24,Female,8090,2245,11129,727,202
Capital & Coast and Hutt Valley,European or Other,20-24,Male,6550,1328,10017,654,133
Capital & Coast and Hutt Valley,European or Other,20-24,Unknown/Other,29,5,27,1074,185
Capital & Coast and Hutt Valley,European or Other,25-29,Female,8621,2760,12016,717,230
Capital & Coast and Hutt Valley,European or Other,25-29,Male,7737,1762,11040,701,160
Capital & Coast and Hutt Valley,European or Other,25-29,Unknown/Other,41,9,29,1414,310
Capital & Coast and Hutt Valley,European or Other,30-34,Female,8192,2493,11076,740,225
Capital & Coast and Hutt Valley,European or Other,30-34,Male,7576,1874,10376,730,181
Capital & Coast and Hutt Valley,European or Other,30-34,Unknown/Other,34,8,24,1417,333
Capital & Coast and Hutt Valley,European or Other,35-39,Female,7790,2423,10341,753,234
Capital & Coast and Hutt Valley,European or Other,35-39,Male,7213,1919,9616,750,200
Capital & Coast and Hutt Valley,European or Other,35-39,Unknown/Other,20,6,7,2857,857
Capital & Coast and Hutt Valley,European or Other,40-44,Female,8504,2786,10284,827,271
Capital & Coast and Hutt Valley,European or Other,40-44,Male,7871,2102,9800,803,214
Capital & Coast and Hutt Valley,European or Other,40-44,Unknown/Other,11,0,6,1833,167
Capital & Coast and Hutt Valley,European or Other,45-49,Female,9443,3417,11695,807,292
Capital & Coast and Hutt Valley,European or Other,45-49,Male,8761,2626,10872,806,242
Capital & Coast and Hutt Valley,European or Other,50-54,Female,10081,4341,11201,900,388
Capital & Coast and Hutt Valley,European or Other,50-54,Male,9444,3498,10903,866,321
Capital & Coast and Hutt Valley,European or Other,55-59,Female,9679,5642,10896,888,518
Capital & Coast and Hutt Valley,European or Other,55-59,Male,9198,5059,10601,868,477
Capital & Coast and Hutt Valley,European or Other,60-64,Female,8717,5961,9344,933,638
Capital & Coast and Hutt Valley,European or Other,60-64,Male,8618,5585,9254,931,604
Capital & Coast and Hutt Valley,European or Other,65-69,Female,7266,5769,7700,944,749
Capital & Coast and Hutt Valley,European or Other,65-69,Male,6840,5401,7391,925,731
Capital & Coast and Hutt Valley,European or Other,70-74,Female,6648,5609,7235,919,775
Capital & Coast and Hutt Valley,European or Other,70-74,Male,6227,5242,6574,947,797
Capital & Coast and Hutt Valley,European or Other,75-79,Female,5109,4387,5418,943,810
Capital & Coast and Hutt Valley,European or Other,75-79,Male,4347,3758,4567,952,823
Capital & Coast and Hutt Valley,European or Other,80-84,Female,3856,3391,3933,980,862
Capital & Coast and Hutt Valley,European or Other,80-84,Male,2898,2575,2879,1007,894
Capital & Coast and Hutt Valley,European or Other,85-89,Female,2390,2075,2545,939,815
Capital & Coast and Hutt Valley,European or Other,85-89,Male,1607,1406,1736,926,810
Capital & Coast and Hutt Valley,European or Other,90+,Female,1535,1351,1680,914,804
Capital & Coast and Hutt Valley,European or Other,90+,Male,852,750,835,1020,898
Capital & Coast and Hutt Valley,Maori,12-15,Female,1039,66,2069,502,32
Capital & Coast and Hutt Valley,Maori,12-15,Male,1086,62,2251,482,28
Capital & Coast and Hutt Valley,Maori,16-19,Female,1034,248,2092,494,119
Capital & Coast and Hutt Valley,Maori,16-19,Male,954,232,2113,451,110
Capital & Coast and Hutt Valley,Maori,20-24,Female,1585,495,3070,516,161
Capital & Coast and Hutt Valley,Maori,20-24,Male,1265,313,2796,452,112
Capital & Coast and Hutt Valley,Maori,25-29,Female,1387,469,2752,504,170
Capital & Coast and Hutt Valley,Maori,25-29,Male,1170,346,2563,456,135
Capital & Coast and Hutt Valley,Maori,30-34,Female,1132,406,2184,518,186
Capital & Coast and Hutt Valley,Maori,30-34,Male,1060,308,2162,490,142
Capital & Coast and Hutt Valley,Maori,35-39,Female,1042,368,1866,558,197
Capital & Coast and Hutt Valley,Maori,35-39,Male,832,272,1568,531,173
Capital & Coast and Hutt Valley,Maori,40-44,Female,1150,429,1800,639,238
Capital & Coast and Hutt Valley,Maori,40-44,Male,996,323,1607,620,201
Capital & Coast and Hutt Valley,Maori,45-49,Female,1364,619,1867,731,332
Capital & Coast and Hutt Valley,Maori,45-49,Male,1108,407,1672,663,243
Capital & Coast and Hutt Valley,Maori,50-54,Female,1351,675,1725,783,391
Capital & Coast and Hutt Valley,Maori,50-54,Male,1143,529,1510,757,350
Capital & Coast and Hutt Valley,Maori,55-59,Female,1242,970,1499,829,647
Capital & Coast and Hutt Valley,Maori,55-59,Male,1153,832,1387,831,600
Capital & Coast and Hutt Valley,Maori,60-64,Female,1068,879,1193,895,737
Capital & Coast and Hutt Valley,Maori,60-64,Male,914,748,988,925,757
Capital & Coast and Hutt Valley,Maori,65-69,Female,698,618,774,902,798
Capital & Coast and Hutt Valley,Maori,65-69,Male,609,523,712,855,735
Capital & Coast and Hutt Valley,Maori,70-74,Female,455,406,469,970,866
Capital & Coast and Hutt Valley,Maori,70-74,Male,426,391,413,1031,947
Capital & Coast and Hutt Valley,Maori,75-79,Female,267,234,303,881,772
Capital & Coast and Hutt Valley,Maori,75-79,Male,225,200,244,922,820
Capital & Coast and Hutt Valley,Maori,80-84,Female,160,144,171,936,842
Capital & Coast and Hutt Valley,Maori,80-84,Male,129,110,120,1075,917
Capital & Coast and Hutt Valley,Maori,85-89,Female,61,56,63,968,889
Capital & Coast and Hutt Valley,Maori,85-89,Male,34,33,34,1000,971
Capital & Coast and Hutt Valley,Maori,90+,Female,29,25,26,1115,962
Capital & Coast and Hutt Valley,Maori,90+,Male,8,7,9,889,778
Capital & Coast and Hutt Valley,Pacific Peoples,12-15,Female,701,56,1163,603,48
Capital & Coast and Hutt Valley,Pacific Peoples,12-15,Male,709,68,1198,592,57
Capital & Coast and Hutt Valley,Pacific Peoples,16-19,Female,759,227,1241,612,183
Capital & Coast and Hutt Valley,Pacific Peoples,16-19,Male,695,221,1226,567,180
Capital & Coast and Hutt Valley,Pacific Peoples,20-24,Female,946,354,1648,574,215
Capital & Coast and Hutt Valley,Pacific Peoples,20-24,Male,789,252,1568,503,161
Capital & Coast and Hutt Valley,Pacific Peoples,25-29,Female,829,351,1483,559,237
Capital & Coast and Hutt Valley,Pacific Peoples,25-29,Male,709,232,1447,490,160
Capital & Coast and Hutt Valley,Pacific Peoples,30-34,Female,796,339,1384,575,245
Capital & Coast and Hutt Valley,Pacific Peoples,30-34,Male,694,228,1306,531,175
Capital & Coast and Hutt Valley,Pacific Peoples,35-39,Female,778,331,1170,665,283
Capital & Coast and Hutt Valley,Pacific Peoples,35-39,Male,705,241,1162,607,207
Capital & Coast and Hutt Valley,Pacific Peoples,40-44,Female,839,418,1169,718,358
Capital & Coast and Hutt Valley,Pacific Peoples,40-44,Male,765,287,1135,674,253
Capital & Coast and Hutt Valley,Pacific Peoples,45-49,Female,917,503,1164,788,432
Capital & Coast and Hutt Valley,Pacific Peoples,45-49,Male,826,368,1105,748,333
Capital & Coast and Hutt Valley,Pacific Peoples,50-54,Female,882,534,1120,788,477
Capital & Coast and Hutt Valley,Pacific Peoples,50-54,Male,812,443,1033,786,429
Capital & Coast and Hutt Valley,Pacific Peoples,55-59,Female,805,627,940,856,667
Capital & Coast and Hutt Valley,Pacific Peoples,55-59,Male,753,566,878,858,645
Capital & Coast and Hutt Valley,Pacific Peoples,60-64,Female,687,572,785,875,729
Capital & Coast and Hutt Valley,Pacific Peoples,60-64,Male,594,485,655,907,740
Capital & Coast and Hutt Valley,Pacific Peoples,65-69,Female,505,457,591,854,773
Capital & Coast and Hutt Valley,Pacific Peoples,65-69,Male,516,456,577,894,790
Capital & Coast and Hutt Valley,Pacific Peoples,70-74,Female,433,386,472,917,818
Capital & Coast and Hutt Valley,Pacific Peoples,70-74,Male,378,340,417,906,815
Capital & Coast and Hutt Valley,Pacific Peoples,75-79,Female,278,236,302,921,781
Capital & Coast and Hutt Valley,Pacific Peoples,75-79,Male,217,189,268,810,705
Capital & Coast and Hutt Valley,Pacific Peoples,80-84,Female,142,130,180,789,722
Capital & Coast and Hutt Valley,Pacific Peoples,80-84,Male,111,100,106,1047,943
Capital & Coast and Hutt Valley,Pacific Peoples,85-89,Female,69,59,87,793,678
Capital & Coast and Hutt Valley,Pacific Peoples,85-89,Male,35,27,47,745,574
Capital & Coast and Hutt Valley,Pacific Peoples,90+,Female,19,16,25,760,640
Capital & Coast and Hutt Valley,Pacific Peoples,90+,Male,10,9,12,833,750
Capital & Coast and Hutt Valley,Unknown,12-15,Female,23,0,23,1000,0
Capital & Coast and Hutt Valley,Unknown,12-15,Male,23,0,17,1353,176
Capital & Coast and Hutt Valley,Unknown,16-19,Female,41,7,23,1783,304
Capital & Coast and Hutt Valley,Unknown,16-19,Male,29,11,24,1208,458
Capital & Coast and Hutt Valley,Unknown,20-24,Female,54,20,51,1059,392
Capital & Coast and Hutt Valley,Unknown,20-24,Male,45,9,35,1286,257
Capital & Coast and Hutt Valley,Unknown,25-29,Female,100,26,74,1351,351
Capital & Coast and Hutt Valley,Unknown,25-29,Male,141,34,94,1500,362
Capital & Coast and Hutt Valley,Unknown,30-34,Female,125,50,97,1289,515
Capital & Coast and Hutt Valley,Unknown,30-34,Male,175,57,95,1842,600
Capital & Coast and Hutt Valley,Unknown,35-39,Female,133,46,105,1267,438
Capital & Coast and Hutt Valley,Unknown,35-39,Male,179,46,156,1147,295
Capital & Coast and Hutt Valley,Unknown,40-44,Female,134,47,86,1558,547
Capital & Coast and Hutt Valley,Unknown,40-44,Male,212,53,145,1462,366
Capital & Coast and Hutt Valley,Unknown,45-49,Female,95,40,93,1022,430
Capital & Coast and Hutt Valley,Unknown,45-49,Male,213,68,158,1348,430
Capital & Coast and Hutt Valley,Unknown,50-54,Female,85,40,74,1149,541
Capital & Coast and Hutt Valley,Unknown,50-54,Male,217,74,183,1186,404
Capital & Coast and Hutt Valley,Unknown,55-59,Female,75,42,84,893,500
Capital & Coast and Hutt Valley,Unknown,55-59,Male,254,124,198,1283,626
Capital & Coast and Hutt Valley,Unknown,60-64,Female,76,45,91,835,495
Capital & Coast and Hutt Valley,Unknown,60-64,Male,257,154,213,1207,723
Capital & Coast and Hutt Valley,Unknown,65-69,Female,75,55,73,1027,753
Capital & Coast and Hutt Valley,Unknown,65-69,Male,150,114,147,1020,776
Capital & Coast and Hutt Valley,Unknown,70-74,Female,75,58,76,987,763
Capital & Coast and Hutt Valley,Unknown,70-74,Male,126,94,131,962,718
Capital & Coast and Hutt Valley,Unknown,75-79,Female,61,50,48,1271,1042
Capital & Coast and Hutt Valley,Unknown,75-79,Male,81,68,79,1025,861
Capital & Coast and Hutt Valley,Unknown,80-84,Female,29,24,31,935,774
Capital & Coast and Hutt Valley,Unknown,80-84,Male,37,34,35,1057,971
Capital & Coast and Hutt Valley,Unknown,85-89,Female,15,15,15,1000,1000
Capital & Coast and Hutt Valley,Unknown,85-89,Male,14,11,14,1000,786
Hawkes Bay,Asian,12-15,Female,163,22,213,765,103
Hawkes Bay,Asian,12-15,Male,163,22,203,803,108
Hawkes Bay,Asian,16-19,Female,138,27,146,945,185
Hawkes Bay,Asian,16-19,Male,136,25,174,782,144
Hawkes Bay,Asian,20-24,Female,176,76,181,972,420
Hawkes Bay,Asian,20-24,Male,169,36,199,849,181
Hawkes Bay,Asian,25-29,Female,397,196,447,888,438
Hawkes Bay,Asian,25-29,Male,494,179,446,1108,401
Hawkes Bay,Asian,25-29,Unknown/Other,29,7,5,5800,1400
Hawkes Bay,Asian,30-34,Female,552,300,576,958,521
Hawkes Bay,Asian,30-34,Male,596,228,529,1127,431
Hawkes Bay,Asian,30-34,Unknown/Other,28,5,6,4667,833
Hawkes Bay,Asian,35-39,Female,375,167,397,945,421
Hawkes Bay,Asian,35-39,Male,491,198,403,1218,491
Hawkes Bay,Asian,40-44,Female,319,137,354,901,387
Hawkes Bay,Asian,40-44,Male,360,154,307,1173,502
Hawkes Bay,Asian,45-49,Female,250,108,271,923,399
Hawkes Bay,Asian,45-49,Male,246,85,211,1166,403
Hawkes Bay,Asian,50-54,Female,182,84,186,978,452
Hawkes Bay,Asian,50-54,Male,163,69,173,942,399
Hawkes Bay,Asian,55-59,Female,169,112,181,934,619
Hawkes Bay,Asian,55-59,Male,132,82,137,964,599
Hawkes Bay,Asian,60-64,Female,145,124,171,848,725
Hawkes Bay,Asian,60-64,Male,101,67,100,1010,670
Hawkes Bay,Asian,65-69,Female,114,95,130,877,731
Hawkes Bay,Asian,65-69,Male,69,59,74,932,797
Hawkes Bay,Asian,70-74,Female,80,66,78,1026,846
Hawkes Bay,Asian,70-74,Male,50,45,69,725,652
Hawkes Bay,Asian,75-79,Female,40,36,51,784,706
Hawkes Bay,Asian,75-79,Male,35,31,44,795,705
Hawkes Bay,Asian,80-84,Female,40,29,37,1081,784
Hawkes Bay,Asian,80-84,Male,23,20,26,885,769
Hawkes Bay,Asian,85-89,Female,15,12,16,938,750
Hawkes Bay,Asian,85-89,Male,17,15,20,850,750
Hawkes Bay,European or Other,12-15,Female,1687,117,2623,643,45
Hawkes Bay,European or Other,12-15,Male,1676,92,2646,633,35
Hawkes Bay,European or Other,16-19,Female,1476,289,2240,659,129
Hawkes Bay,European or Other,16-19,Male,1513,246,2394,632,103
Hawkes Bay,European or Other,20-24,Female,1404,450,2335,601,193
Hawkes Bay,European or Other,20-24,Male,1224,280,2597,471,108
Hawkes Bay,European or Other,25-29,Female,1588,571,2883,551,198
Hawkes Bay,European or Other,25-29,Male,1392,348,2705,515,129
Hawkes Bay,European or Other,25-29,Unknown/Other,5,0,8,625,250
Hawkes Bay,European or Other,30-34,Female,1874,576,2972,631,194
Hawkes Bay,European or Other,30-34,Male,1724,424,2765,624,153
Hawkes Bay,European or Other,35-39,Female,2010,626,3004,669,208
Hawkes Bay,European or Other,35-39,Male,1788,447,2739,653,163
Hawkes Bay,European or Other,40-44,Female,2396,851,3313,723,257
Hawkes Bay,European or Other,40-44,Male,2105,571,2987,705,191
Hawkes Bay,European or Other,45-49,Female,3043,1243,4128,737,301
Hawkes Bay,European or Other,45-49,Male,2661,836,3702,719,226
Hawkes Bay,European or Other,50-54,Female,3476,1628,4096,849,397
Hawkes Bay,European or Other,50-54,Male,3141,1120,3928,800,285
Hawkes Bay,European or Other,55-59,Female,3810,2490,4612,826,540
Hawkes Bay,European or Other,55-59,Male,3476,2070,4301,808,481
Hawkes Bay,European or Other,60-64,Female,3841,3026,4361,881,694
Hawkes Bay,European or Other,60-64,Male,3756,2803,4125,911,680
Hawkes Bay,European or Other,65-69,Female,3773,3316,4174,904,794
Hawkes Bay,European or Other,65-69,Male,3442,2990,3822,901,782
Hawkes Bay,European or Other,70-74,Female,3699,3360,3942,938,852
Hawkes Bay,European or Other,70-74,Male,3450,3128,3734,924,838
Hawkes Bay,European or Other,75-79,Female,2655,2459,2792,951,881
Hawkes Bay,European or Other,75-79,Male,2455,2305,2604,943,885
Hawkes Bay,European or Other,80-84,Female,1951,1788,1961,995,912
Hawkes Bay,European or Other,80-84,Male,1607,1483,1636,982,906
Hawkes Bay,European or Other,85-89,Female,1147,1029,1242,924,829
Hawkes Bay,European or Other,85-89,Male,837,764,871,961,877
Hawkes Bay,European or Other,90+,Female,714,655,791,903,828
Hawkes Bay,European or Other,90+,Male,401,365,437,918,835
Hawkes Bay,Maori,12-15,Female,747,58,1885,396,31
Hawkes Bay,Maori,12-15,Male,699,54,1828,382,30
Hawkes Bay,Maori,16-19,Female,646,163,1619,399,101
Hawkes Bay,Maori,16-19,Male,590,135,1567,377,86
Hawkes Bay,Maori,20-24,Female,558,210,1857,300,113
Hawkes Bay,Maori,20-24,Male,474,145,1755,270,83
Hawkes Bay,Maori,25-29,Female,556,219,1795,310,122
Hawkes Bay,Maori,25-29,Male,478,162,1624,294,100
Hawkes Bay,Maori,30-34,Female,619,248,1641,377,151
Hawkes Bay,Maori,30-34,Male,493,149,1348,366,111
Hawkes Bay,Maori,35-39,Female,618,254,1339,462,190
Hawkes Bay,Maori,35-39,Male,473,151,1108,427,136
Hawkes Bay,Maori,40-44,Female,689,308,1278,539,241
Hawkes Bay,Maori,40-44,Male,546,188,1064,513,177
Hawkes Bay,Maori,45-49,Female,848,414,1434,591,289
Hawkes Bay,Maori,45-49,Male,653,265,1193,547,222
Hawkes Bay,Maori,50-54,Female,867,487,1289,673,378
Hawkes Bay,Maori,50-54,Male,644,320,1005,641,318
Hawkes Bay,Maori,55-59,Female,906,606,1266,716,479
Hawkes Bay,Maori,55-59,Male,709,450,1050,675,429
Hawkes Bay,Maori,60-64,Female,846,671,1000,846,671
Hawkes Bay,Maori,60-64,Male,721,547,850,848,644
Hawkes Bay,Maori,65-69,Female,648,555,749,865,741
Hawkes Bay,Maori,65-69,Male,515,439,621,829,707
Hawkes Bay,Maori,70-74,Female,453,399,523,866,763
Hawkes Bay,Maori,70-74,Male,400,361,404,990,894
Hawkes Bay,Maori,75-79,Female,276,242,286,965,846
Hawkes Bay,Maori,75-79,Male,191,165,219,872,753
Hawkes Bay,Maori,80-84,Female,131,120,183,716,656
Hawkes Bay,Maori,80-84,Male,102,96,114,895,842
Hawkes Bay,Maori,85-89,Female,69,63,89,775,708
Hawkes Bay,Maori,85-89,Male,43,37,49,878,755
Hawkes Bay,Maori,90+,Female,19,17,17,1118,1000
Hawkes Bay,Maori,90+,Male,6,7,9,667,778
Hawkes Bay,Pacific Peoples,12-15,Female,136,15,253,538,59
Hawkes Bay,Pacific Peoples,12-15,Male,126,10,245,514,41
Hawkes Bay,Pacific Peoples,16-19,Female,133,62,224,594,277
Hawkes Bay,Pacific Peoples,16-19,Male,149,55,240,621,229
Hawkes Bay,Pacific Peoples,20-24,Female,150,70,282,532,248
Hawkes Bay,Pacific Peoples,20-24,Male,312,194,338,923,574
Hawkes Bay,Pacific Peoples,25-29,Female,157,70,261,602,268
Hawkes Bay,Pacific Peoples,25-29,Male,400,299,311,1286,961
Hawkes Bay,Pacific Peoples,30-34,Female,145,73,239,607,305
Hawkes Bay,Pacific Peoples,30-34,Male,396,274,278,1424,986
Hawkes Bay,Pacific Peoples,35-39,Female,137,78,190,721,411
Hawkes Bay,Pacific Peoples,35-39,Male,319,217,257,1241,844
Hawkes Bay,Pacific Peoples,40-44,Female,136,79,167,814,473
Hawkes Bay,Pacific Peoples,40-44,Male,265,171,207,1280,826
