DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Population,At least partially vaccinated uptake per 1000 people,Fully vaccinated uptake per 1000 people
Counties Manukau,European or Other,90+,Male,702,687,640,1097,1073
Counties Manukau,Maori,12-17,Female,4514,4259,4877,926,873
Counties Manukau,Maori,12-17,Male,4632,4306,5148,900,836
Counties Manukau,Maori,18-24,Female,4676,4463,5574,839,801
Counties Manukau,Maori,18-24,Male,4701,4421,5135,915,861
Counties Manukau,Maori,25-29,Female,3296,3143,4029,818,780
Counties Manukau,Maori,25-29,Male,2814,2655,3278,858,810
Counties Manukau,Maori,30-34,Female,3035,2922,3437,883,850
Counties Manukau,Maori,30-34,Male,2482,2351,2767,897,850
Counties Manukau,Maori,35-39,Female,2270,2202,2571,883,856
Counties Manukau,Maori,35-39,Male,1829,1741,2039,897,854
Counties Manukau,Maori,40-44,Female,2141,2075,2411,888,861
Counties Manukau,Maori,40-44,Male,1730,1669,1943,890,859
Counties Manukau,Maori,45-49,Female,2201,2152,2559,860,841
Counties Manukau,Maori,45-49,Male,1794,1747,2171,826,805
Counties Manukau,Maori,5-11,Female,2010,63,6640,303,9
Counties Manukau,Maori,5-11,Male,2010,63,7014,287,9
Counties Manukau,Maori,50-54,Female,2332,2283,2443,955,935
Counties Manukau,Maori,50-54,Male,1900,1852,2024,939,915
Counties Manukau,Maori,55-59,Female,1944,1913,2128,914,899
Counties Manukau,Maori,55-59,Male,1694,1667,1799,942,927
Counties Manukau,Maori,60-64,Female,1563,1547,1579,990,980
Counties Manukau,Maori,60-64,Male,1288,1267,1260,1022,1006
Counties Manukau,Maori,65-69,Female,1097,1087,1076,1020,1010
Counties Manukau,Maori,65-69,Male,834,828,829,1006,999
Counties Manukau,Maori,70-74,Female,716,710,681,1051,1043
Counties Manukau,Maori,70-74,Male,538,531,516,1043,1029
Counties Manukau,Maori,75-79,Female,381,376,399,955,942
Counties Manukau,Maori,75-79,Male,308,305,273,1128,1117
Counties Manukau,Maori,80-84,Female,242,238,233,1039,1021
Counties Manukau,Maori,80-84,Male,147,143,150,980,953
Counties Manukau,Maori,85-89,Female,90,88,89,1011,989
Counties Manukau,Maori,85-89,Male,52,50,39,1333,1282
Counties Manukau,Maori,90+,Female,31,31,26,1192,1192
Counties Manukau,Maori,90+,Male,10,10,9,1111,1111
Counties Manukau,Pacific Peoples,12-17,Female,7696,7385,8090,951,913
Counties Manukau,Pacific Peoples,12-17,Male,7681,7363,8309,924,886
Counties Manukau,Pacific Peoples,18-24,Female,9185,8999,9987,920,901
Counties Manukau,Pacific Peoples,18-24,Male,8872,8532,9348,949,913
Counties Manukau,Pacific Peoples,18-24,Unknown/Other,30,29,6,5000,4833
Counties Manukau,Pacific Peoples,25-29,Female,6019,5872,6800,885,864
Counties Manukau,Pacific Peoples,25-29,Male,5698,5478,6045,943,906
Counties Manukau,Pacific Peoples,30-34,Female,5269,5176,5627,936,920
Counties Manukau,Pacific Peoples,30-34,Male,4944,4803,5160,958,931
Counties Manukau,Pacific Peoples,35-39,Female,4553,4490,4921,925,912
Counties Manukau,Pacific Peoples,35-39,Male,4316,4200,4562,946,921
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,6,6,5,1200,1200
Counties Manukau,Pacific Peoples,40-44,Female,4191,4141,4420,948,937
Counties Manukau,Pacific Peoples,40-44,Male,4018,3939,4196,958,939
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,13,13,5,2600,2600
Counties Manukau,Pacific Peoples,45-49,Female,4048,4004,4343,932,922
Counties Manukau,Pacific Peoples,45-49,Male,3641,3585,3965,918,904
Counties Manukau,Pacific Peoples,5-11,Female,4411,143,9937,444,14
Counties Manukau,Pacific Peoples,5-11,Male,4433,128,10542,421,12
Counties Manukau,Pacific Peoples,5-11,Unknown/Other,8,0,9,889,0
Counties Manukau,Pacific Peoples,50-54,Female,4048,4021,4367,927,921
Counties Manukau,Pacific Peoples,50-54,Male,3670,3633,3849,953,944
Counties Manukau,Pacific Peoples,55-59,Female,3600,3560,3639,989,978
Counties Manukau,Pacific Peoples,55-59,Male,3261,3228,3317,983,973
Counties Manukau,Pacific Peoples,60-64,Female,2778,2763,2855,973,968
Counties Manukau,Pacific Peoples,60-64,Male,2493,2478,2475,1007,1001
Counties Manukau,Pacific Peoples,65-69,Female,2097,2086,2099,999,994
Counties Manukau,Pacific Peoples,65-69,Male,1843,1832,1902,969,963
Counties Manukau,Pacific Peoples,70-74,Female,1522,1507,1539,989,979
Counties Manukau,Pacific Peoples,70-74,Male,1299,1288,1370,948,940
Counties Manukau,Pacific Peoples,75-79,Female,994,977,1005,989,972
Counties Manukau,Pacific Peoples,75-79,Male,769,757,755,1019,1003
Counties Manukau,Pacific Peoples,80-84,Female,554,547,547,1013,1000
Counties Manukau,Pacific Peoples,80-84,Male,408,404,410,995,985
Counties Manukau,Pacific Peoples,85-89,Female,228,220,277,823,794
Counties Manukau,Pacific Peoples,85-89,Male,129,124,131,985,947
Counties Manukau,Pacific Peoples,90+,Female,107,103,117,915,880
Counties Manukau,Pacific Peoples,90+,Male,37,36,42,881,857
Counties Manukau,Unknown,12-17,Female,64,64,27,2370,2370
Counties Manukau,Unknown,12-17,Male,82,78,20,4100,3900
Counties Manukau,Unknown,18-24,Female,129,126,53,2434,2377
Counties Manukau,Unknown,18-24,Male,158,153,55,2873,2782
Counties Manukau,Unknown,25-29,Female,172,169,57,3018,2965
Counties Manukau,Unknown,25-29,Male,160,148,55,2909,2691
Counties Manukau,Unknown,30-34,Female,162,155,50,3240,3100
Counties Manukau,Unknown,30-34,Male,212,204,72,2944,2833
Counties Manukau,Unknown,30-34,Unknown/Other,11,11,5,2200,2200
Counties Manukau,Unknown,35-39,Female,111,110,43,2581,2558
Counties Manukau,Unknown,35-39,Male,224,217,86,2605,2523
Counties Manukau,Unknown,40-44,Female,93,93,70,1329,1329
Counties Manukau,Unknown,40-44,Male,236,228,109,2165,2092
Counties Manukau,Unknown,45-49,Female,90,89,40,2250,2225
Counties Manukau,Unknown,45-49,Male,232,221,134,1731,1649
Counties Manukau,Unknown,5-11,Female,36,0,18,2000,56
Counties Manukau,Unknown,5-11,Male,45,0,31,1452,0
Counties Manukau,Unknown,50-54,Female,76,75,40,1900,1875
Counties Manukau,Unknown,50-54,Male,224,220,163,1374,1350
Counties Manukau,Unknown,55-59,Female,76,73,41,1854,1780
Counties Manukau,Unknown,55-59,Male,257,249,183,1404,1361
Counties Manukau,Unknown,60-64,Female,77,75,35,2200,2143
Counties Manukau,Unknown,60-64,Male,222,220,169,1314,1302
Counties Manukau,Unknown,65-69,Female,70,67,38,1842,1763
Counties Manukau,Unknown,65-69,Male,180,177,136,1324,1301
Counties Manukau,Unknown,70-74,Female,62,61,51,1216,1196
Counties Manukau,Unknown,70-74,Male,133,132,107,1243,1234
Counties Manukau,Unknown,75-79,Female,47,46,41,1146,1122
Counties Manukau,Unknown,75-79,Male,72,72,60,1200,1200
Counties Manukau,Unknown,80-84,Female,30,29,20,1500,1450
Counties Manukau,Unknown,80-84,Male,37,37,31,1194,1194
Counties Manukau,Unknown,85-89,Female,27,26,26,1038,1000
Counties Manukau,Unknown,85-89,Male,13,12,12,1083,1000
Counties Manukau,Unknown,90+,Female,13,13,9,1444,1444
Counties Manukau,Unknown,90+,Male,6,6,8,750,750
Hawkes Bay,Asian,12-17,Female,323,318,296,1091,1074
Hawkes Bay,Asian,12-17,Male,342,326,315,1086,1035
Hawkes Bay,Asian,18-24,Female,282,280,244,1156,1148
Hawkes Bay,Asian,18-24,Male,342,339,261,1310,1299
Hawkes Bay,Asian,25-29,Female,459,453,447,1027,1013
Hawkes Bay,Asian,25-29,Male,669,664,446,1500,1489
Hawkes Bay,Asian,25-29,Unknown/Other,32,32,5,6400,6400
Hawkes Bay,Asian,30-34,Female,696,694,576,1208,1205
Hawkes Bay,Asian,30-34,Male,732,721,529,1384,1363
Hawkes Bay,Asian,30-34,Unknown/Other,29,29,6,4833,4833
Hawkes Bay,Asian,35-39,Female,465,462,397,1171,1164
Hawkes Bay,Asian,35-39,Male,589,588,403,1462,1459
Hawkes Bay,Asian,40-44,Female,376,374,354,1062,1056
Hawkes Bay,Asian,40-44,Male,433,428,307,1410,1394
Hawkes Bay,Asian,45-49,Female,295,293,271,1089,1081
Hawkes Bay,Asian,45-49,Male,298,296,211,1412,1403
Hawkes Bay,Asian,5-11,Female,283,0,454,623,0
Hawkes Bay,Asian,5-11,Male,265,0,494,536,4
Hawkes Bay,Asian,50-54,Female,205,203,186,1102,1091
Hawkes Bay,Asian,50-54,Male,179,176,173,1035,1017
Hawkes Bay,Asian,55-59,Female,199,196,181,1099,1083
Hawkes Bay,Asian,55-59,Male,159,159,137,1161,1161
Hawkes Bay,Asian,60-64,Female,154,153,171,901,895
Hawkes Bay,Asian,60-64,Male,108,107,100,1080,1070
Hawkes Bay,Asian,65-69,Female,136,135,130,1046,1038
Hawkes Bay,Asian,65-69,Male,72,72,74,973,973
Hawkes Bay,Asian,70-74,Female,87,87,78,1115,1115
Hawkes Bay,Asian,70-74,Male,55,55,69,797,797
Hawkes Bay,Asian,75-79,Female,40,40,51,784,784
Hawkes Bay,Asian,75-79,Male,42,42,44,955,955
Hawkes Bay,Asian,80-84,Female,42,42,37,1135,1135
Hawkes Bay,Asian,80-84,Male,24,24,26,923,923
Hawkes Bay,Asian,85-89,Female,17,16,16,1062,1000
Hawkes Bay,Asian,85-89,Male,21,21,20,1050,1050
Hawkes Bay,European or Other,12-17,Female,3589,3476,3854,931,902
Hawkes Bay,European or Other,12-17,Male,3666,3555,3951,928,900
Hawkes Bay,European or Other,18-24,Female,3128,3093,3344,935,925
Hawkes Bay,European or Other,18-24,Male,3485,3408,3686,945,925
Hawkes Bay,European or Other,25-29,Female,2447,2412,2883,849,837
Hawkes Bay,European or Other,25-29,Male,2428,2376,2705,898,878
Hawkes Bay,European or Other,25-29,Unknown/Other,5,5,8,625,625
Hawkes Bay,European or Other,30-34,Female,2836,2774,2972,954,933
Hawkes Bay,European or Other,30-34,Male,2703,2624,2765,978,949
Hawkes Bay,European or Other,35-39,Female,2644,2604,3004,880,867
Hawkes Bay,European or Other,35-39,Male,2533,2475,2739,925,904
Hawkes Bay,European or Other,40-44,Female,2932,2893,3313,885,873
Hawkes Bay,European or Other,40-44,Male,2649,2608,2987,887,873
Hawkes Bay,European or Other,45-49,Female,3505,3474,4128,849,842
Hawkes Bay,European or Other,45-49,Male,3243,3194,3702,876,863
Hawkes Bay,European or Other,5-11,Female,2170,16,4329,501,4
Hawkes Bay,European or Other,5-11,Male,2219,22,4345,511,5
Hawkes Bay,European or Other,50-54,Female,4043,4011,4096,987,979
Hawkes Bay,European or Other,50-54,Male,3667,3633,3928,934,925
Hawkes Bay,European or Other,55-59,Female,4123,4091,4612,894,887
Hawkes Bay,European or Other,55-59,Male,3850,3822,4301,895,889
Hawkes Bay,European or Other,60-64,Female,4247,4214,4361,974,966
Hawkes Bay,European or Other,60-64,Male,4083,4060,4125,990,984
Hawkes Bay,European or Other,65-69,Female,3946,3924,4174,945,940
Hawkes Bay,European or Other,65-69,Male,3683,3666,3822,964,959
Hawkes Bay,European or Other,70-74,Female,3891,3871,3942,987,982
Hawkes Bay,European or Other,70-74,Male,3610,3597,3734,967,963
Hawkes Bay,European or Other,75-79,Female,2929,2911,2792,1049,1043
Hawkes Bay,European or Other,75-79,Male,2711,2702,2604,1041,1038
Hawkes Bay,European or Other,80-84,Female,2138,2125,1961,1090,1084
Hawkes Bay,European or Other,80-84,Male,1773,1761,1636,1084,1076
Hawkes Bay,European or Other,85-89,Female,1252,1242,1242,1008,1000
Hawkes Bay,European or Other,85-89,Male,939,923,871,1078,1060
Hawkes Bay,European or Other,90+,Female,850,832,791,1075,1052
Hawkes Bay,European or Other,90+,Male,476,470,437,1089,1076
Hawkes Bay,Maori,12-17,Female,2491,2350,2710,919,867
Hawkes Bay,Maori,12-17,Male,2374,2174,2616,907,831
Hawkes Bay,Maori,18-24,Female,2271,2135,2651,857,805
Hawkes Bay,Maori,18-24,Male,2266,2104,2534,894,830
Hawkes Bay,Maori,25-29,Female,1483,1388,1795,826,773
Hawkes Bay,Maori,25-29,Male,1404,1304,1624,865,803
Hawkes Bay,Maori,30-34,Female,1466,1413,1641,893,861
Hawkes Bay,Maori,30-34,Male,1205,1119,1348,894,830
Hawkes Bay,Maori,35-39,Female,1154,1105,1339,862,825
Hawkes Bay,Maori,35-39,Male,1035,975,1108,934,880
Hawkes Bay,Maori,40-44,Female,1128,1084,1278,883,848
Hawkes Bay,Maori,40-44,Male,977,937,1064,918,881
Hawkes Bay,Maori,45-49,Female,1222,1193,1434,852,832
Hawkes Bay,Maori,45-49,Male,995,958,1193,834,803
Hawkes Bay,Maori,5-11,Female,920,11,3507,262,3
Hawkes Bay,Maori,5-11,Male,886,25,3603,246,7
Hawkes Bay,Maori,50-54,Female,1226,1197,1289,951,929
Hawkes Bay,Maori,50-54,Male,985,951,1005,980,946
Hawkes Bay,Maori,55-59,Female,1133,1117,1266,895,882
Hawkes Bay,Maori,55-59,Male,933,913,1050,889,870
Hawkes Bay,Maori,60-64,Female,1034,1025,1000,1034,1025
Hawkes Bay,Maori,60-64,Male,870,856,850,1024,1007
Hawkes Bay,Maori,65-69,Female,764,755,749,1020,1008
Hawkes Bay,Maori,65-69,Male,614,604,621,989,973
Hawkes Bay,Maori,70-74,Female,539,538,523,1031,1029
Hawkes Bay,Maori,70-74,Male,464,461,404,1149,1141
Hawkes Bay,Maori,75-79,Female,307,306,286,1073,1070
Hawkes Bay,Maori,75-79,Male,209,204,219,954,932
Hawkes Bay,Maori,80-84,Female,159,155,183,869,847
Hawkes Bay,Maori,80-84,Male,137,135,114,1202,1184
Hawkes Bay,Maori,85-89,Female,86,84,89,966,944
Hawkes Bay,Maori,85-89,Male,45,43,49,918,878
Hawkes Bay,Maori,90+,Female,27,26,17,1588,1529
Hawkes Bay,Maori,90+,Male,10,10,9,1111,1111
Hawkes Bay,Pacific Peoples,12-17,Female,360,346,365,986,948
Hawkes Bay,Pacific Peoples,12-17,Male,352,326,362,972,901
Hawkes Bay,Pacific Peoples,18-24,Female,364,351,394,924,891
Hawkes Bay,Pacific Peoples,18-24,Male,818,803,461,1774,1742
Hawkes Bay,Pacific Peoples,25-29,Female,286,276,261,1096,1057
Hawkes Bay,Pacific Peoples,25-29,Male,878,860,311,2823,2765
Hawkes Bay,Pacific Peoples,30-34,Female,239,234,239,1000,979
Hawkes Bay,Pacific Peoples,30-34,Male,771,761,278,2773,2737
Hawkes Bay,Pacific Peoples,35-39,Female,208,202,190,1095,1063
Hawkes Bay,Pacific Peoples,35-39,Male,594,589,257,2311,2292
Hawkes Bay,Pacific Peoples,40-44,Female,183,178,167,1096,1066
Hawkes Bay,Pacific Peoples,40-44,Male,433,428,207,2092,2068
Hawkes Bay,Pacific Peoples,45-49,Female,178,176,162,1099,1086
Hawkes Bay,Pacific Peoples,45-49,Male,308,305,190,1621,1605
Hawkes Bay,Pacific Peoples,5-11,Female,177,0,501,353,4
Hawkes Bay,Pacific Peoples,5-11,Male,192,0,493,389,2
Hawkes Bay,Pacific Peoples,50-54,Female,158,156,174,908,897
Hawkes Bay,Pacific Peoples,50-54,Male,204,202,167,1222,1210
Hawkes Bay,Pacific Peoples,55-59,Female,132,130,124,1065,1048
Hawkes Bay,Pacific Peoples,55-59,Male,139,135,118,1178,1144
Hawkes Bay,Pacific Peoples,60-64,Female,99,99,99,1000,1000
Hawkes Bay,Pacific Peoples,60-64,Male,115,115,119,966,966
Hawkes Bay,Pacific Peoples,65-69,Female,77,74,78,987,949
Hawkes Bay,Pacific Peoples,65-69,Male,83,83,73,1137,1137
Hawkes Bay,Pacific Peoples,70-74,Female,50,48,54,926,889
Hawkes Bay,Pacific Peoples,70-74,Male,57,55,58,983,948
Hawkes Bay,Pacific Peoples,75-79,Female,31,31,27,1148,1148
Hawkes Bay,Pacific Peoples,75-79,Male,19,17,24,792,708
Hawkes Bay,Pacific Peoples,80-84,Female,14,14,21,667,667
Hawkes Bay,Pacific Peoples,80-84,Male,13,13,12,1083,1083
Hawkes Bay,Pacific Peoples,85-89,Female,12,12,14,857,857
Hawkes Bay,Pacific Peoples,85-89,Male,8,8,6,1333,1333
Hawkes Bay,Unknown,12-17,Female,21,21,9,2333,2333
Hawkes Bay,Unknown,12-17,Male,22,22,6,3667,3667
Hawkes Bay,Unknown,25-29,Female,57,52,8,7125,6500
Hawkes Bay,Unknown,25-29,Male,94,86,15,6267,5733
Hawkes Bay,Unknown,30-34,Female,61,60,11,5545,5455
Hawkes Bay,Unknown,30-34,Male,116,109,17,6824,6412
Hawkes Bay,Unknown,35-39,Female,44,42,13,3385,3231
Hawkes Bay,Unknown,35-39,Male,105,99,19,5526,5211
Hawkes Bay,Unknown,40-44,Female,36,35,5,7200,7000
Hawkes Bay,Unknown,40-44,Male,94,91,29,3241,3138
Hawkes Bay,Unknown,45-49,Female,20,20,8,2500,2500
Hawkes Bay,Unknown,45-49,Male,83,80,35,2371,2286
Hawkes Bay,Unknown,5-11,Female,17,0,9,1889,0
Hawkes Bay,Unknown,5-11,Male,16,0,10,1600,0
Hawkes Bay,Unknown,50-54,Female,23,22,10,2300,2200
Hawkes Bay,Unknown,50-54,Male,74,69,28,2643,2464
Hawkes Bay,Unknown,55-59,Female,19,19,18,1056,1056
Hawkes Bay,Unknown,55-59,Male,56,55,25,2240,2200
Hawkes Bay,Unknown,60-64,Female,14,14,13,1077,1077
Hawkes Bay,Unknown,60-64,Male,48,47,23,2087,2043
Hawkes Bay,Unknown,65-69,Female,20,20,20,1000,1000
Hawkes Bay,Unknown,65-69,Male,39,38,37,1054,1027
Hawkes Bay,Unknown,70-74,Female,20,20,14,1429,1429
Hawkes Bay,Unknown,70-74,Male,35,34,22,1591,1545
Hawkes Bay,Unknown,75-79,Male,10,10,10,1000,1000
Hutt Valley,Asian,12-17,Female,691,678,654,1057,1037
Hutt Valley,Asian,12-17,Male,681,662,634,1074,1044
Hutt Valley,Asian,18-24,Female,662,658,597,1109,1102
Hutt Valley,Asian,18-24,Male,769,766,690,1114,1110
Hutt Valley,Asian,25-29,Female,905,904,951,952,951
Hutt Valley,Asian,25-29,Male,1139,1136,935,1218,1215
Hutt Valley,Asian,30-34,Female,1502,1494,1442,1042,1036
Hutt Valley,Asian,30-34,Male,1363,1356,1146,1189,1183
Hutt Valley,Asian,35-39,Female,1303,1295,1214,1073,1067
Hutt Valley,Asian,35-39,Male,1344,1339,1204,1116,1112
Hutt Valley,Asian,40-44,Female,889,886,806,1103,1099
Hutt Valley,Asian,40-44,Male,930,928,768,1211,1208
Hutt Valley,Asian,45-49,Female,697,691,682,1022,1013
Hutt Valley,Asian,45-49,Male,649,647,585,1109,1106
Hutt Valley,Asian,5-11,Female,901,0,1152,782,3
Hutt Valley,Asian,5-11,Male,934,8,1166,801,7
Hutt Valley,Asian,50-54,Female,584,580,566,1032,1025
Hutt Valley,Asian,50-54,Male,535,534,464,1153,1151
Hutt Valley,Asian,55-59,Female,524,522,555,944,941
Hutt Valley,Asian,55-59,Male,398,397,388,1026,1023
Hutt Valley,Asian,60-64,Female,482,478,504,956,948
Hutt Valley,Asian,60-64,Male,338,337,387,873,871
Hutt Valley,Asian,65-69,Female,427,425,439,973,968
Hutt Valley,Asian,65-69,Male,341,338,339,1006,997
Hutt Valley,Asian,70-74,Female,286,284,261,1096,1088
Hutt Valley,Asian,70-74,Male,230,230,229,1004,1004
Hutt Valley,Asian,75-79,Female,144,141,154,935,916
Hutt Valley,Asian,75-79,Male,133,132,126,1056,1048
Hutt Valley,Asian,80-84,Female,121,118,119,1017,992
Hutt Valley,Asian,80-84,Male,98,94,90,1089,1044
Hutt Valley,Asian,85-89,Female,64,64,56,1143,1143
Hutt Valley,Asian,85-89,Male,47,46,46,1022,1000
Hutt Valley,Asian,90+,Female,29,29,23,1261,1261
Hutt Valley,Asian,90+,Male,17,17,12,1417,1417
Hutt Valley,European or Other,12-17,Female,2957,2901,3077,961,943
Hutt Valley,European or Other,12-17,Male,3146,3091,3309,951,934
Hutt Valley,European or Other,12-17,Unknown/Other,8,8,6,1333,1333
Hutt Valley,European or Other,18-24,Female,3017,2995,3337,904,898
Hutt Valley,European or Other,18-24,Male,3369,3326,3482,968,955
Hutt Valley,European or Other,18-24,Unknown/Other,12,12,9,1333,1333
Hutt Valley,European or Other,25-29,Female,2614,2589,3001,871,863
Hutt Valley,European or Other,25-29,Male,2539,2491,2823,899,882
Hutt Valley,European or Other,30-34,Female,3148,3122,3348,940,932
Hutt Valley,European or Other,30-34,Male,2874,2836,3142,915,903
Hutt Valley,European or Other,35-39,Female,3012,2986,3223,935,926
Hutt Valley,European or Other,35-39,Male,2866,2830,2985,960,948
Hutt Valley,European or Other,40-44,Female,3037,3022,3212,946,941
Hutt Valley,European or Other,40-44,Male,2877,2843,2968,969,958
Hutt Valley,European or Other,45-49,Female,3152,3128,3631,868,861
Hutt Valley,European or Other,45-49,Male,3155,3132,3477,907,901
Hutt Valley,European or Other,5-11,Female,2417,21,3633,665,6
Hutt Valley,European or Other,5-11,Male,2435,17,3735,652,5
Hutt Valley,European or Other,50-54,Female,3417,3396,3544,964,958
Hutt Valley,European or Other,50-54,Male,3474,3451,3593,967,960
Hutt Valley,European or Other,55-59,Female,3286,3274,3580,918,915
Hutt Valley,European or Other,55-59,Male,3223,3204,3530,913,908
Hutt Valley,European or Other,60-64,Female,3198,3187,3229,990,987
Hutt Valley,European or Other,60-64,Male,3265,3237,3284,994,986
Hutt Valley,European or Other,65-69,Female,2497,2489,2505,997,994
Hutt Valley,European or Other,65-69,Male,2521,2511,2504,1007,1003
Hutt Valley,European or Other,70-74,Female,2310,2301,2458,940,936
Hutt Valley,European or Other,70-74,Male,2191,2182,2241,978,974
Hutt Valley,European or Other,75-79,Female,1889,1877,1873,1009,1002
Hutt Valley,European or Other,75-79,Male,1561,1555,1605,973,969
Hutt Valley,European or Other,80-84,Female,1503,1495,1396,1077,1071
Hutt Valley,European or Other,80-84,Male,1157,1150,1027,1127,1120
Hutt Valley,European or Other,85-89,Female,903,886,914,988,969
Hutt Valley,European or Other,85-89,Male,595,584,598,995,977
Hutt Valley,European or Other,90+,Female,636,620,579,1098,1071
Hutt Valley,European or Other,90+,Male,341,330,274,1245,1204
Hutt Valley,Maori,12-17,Female,1191,1130,1294,920,873
Hutt Valley,Maori,12-17,Male,1364,1288,1437,949,896
Hutt Valley,Maori,18-24,Female,1313,1262,1498,877,842
Hutt Valley,Maori,18-24,Male,1434,1369,1525,940,898
Hutt Valley,Maori,25-29,Female,938,906,1086,864,834
Hutt Valley,Maori,25-29,Male,900,856,979,919,874
Hutt Valley,Maori,30-34,Female,845,820,942,897,870
Hutt Valley,Maori,30-34,Male,872,835,935,933,893
Hutt Valley,Maori,35-39,Female,754,737,819,921,900
Hutt Valley,Maori,35-39,Male,667,636,695,960,915
Hutt Valley,Maori,40-44,Female,688,668,755,911,885
Hutt Valley,Maori,40-44,Male,664,634,695,955,912
Hutt Valley,Maori,45-49,Female,716,702,791,905,887
Hutt Valley,Maori,45-49,Male,631,608,676,933,899
Hutt Valley,Maori,5-11,Female,756,8,1753,431,5
Hutt Valley,Maori,5-11,Male,811,7,1921,422,4
Hutt Valley,Maori,50-54,Female,696,690,718,969,961
Hutt Valley,Maori,50-54,Male,605,587,592,1022,992
Hutt Valley,Maori,55-59,Female,577,571,626,922,912
Hutt Valley,Maori,55-59,Male,560,557,589,951,946
Hutt Valley,Maori,60-64,Female,535,530,547,978,969
Hutt Valley,Maori,60-64,Male,480,478,473,1015,1011
Hutt Valley,Maori,65-69,Female,375,374,342,1096,1094
Hutt Valley,Maori,65-69,Male,300,295,323,929,913
Hutt Valley,Maori,70-74,Female,223,222,202,1104,1099
Hutt Valley,Maori,70-74,Male,214,214,191,1120,1120
Hutt Valley,Maori,75-79,Female,121,120,124,976,968
Hutt Valley,Maori,75-79,Male,110,109,111,991,982
Hutt Valley,Maori,80-84,Female,63,62,59,1068,1051
Hutt Valley,Maori,80-84,Male,55,54,38,1447,1421
Hutt Valley,Maori,85-89,Female,26,26,24,1083,1083
Hutt Valley,Maori,85-89,Male,19,19,15,1267,1267
Hutt Valley,Maori,90+,Female,15,15,9,1667,1667
Hutt Valley,Pacific Peoples,12-17,Female,596,569,569,1047,1000
Hutt Valley,Pacific Peoples,12-17,Male,665,640,664,1002,964
Hutt Valley,Pacific Peoples,18-24,Female,656,640,721,910,888
Hutt Valley,Pacific Peoples,18-24,Male,704,687,710,992,968
Hutt Valley,Pacific Peoples,25-29,Female,438,424,479,914,885
Hutt Valley,Pacific Peoples,25-29,Male,439,429,480,915,894
Hutt Valley,Pacific Peoples,30-34,Female,430,418,477,901,876
Hutt Valley,Pacific Peoples,30-34,Male,414,403,457,906,882
Hutt Valley,Pacific Peoples,35-39,Female,426,422,453,940,932
Hutt Valley,Pacific Peoples,35-39,Male,410,397,423,969,939
Hutt Valley,Pacific Peoples,40-44,Female,381,380,405,941,938
Hutt Valley,Pacific Peoples,40-44,Male,411,400,428,960,935
Hutt Valley,Pacific Peoples,45-49,Female,368,363,385,956,943
Hutt Valley,Pacific Peoples,45-49,Male,380,375,382,995,982
Hutt Valley,Pacific Peoples,5-11,Female,396,0,798,496,3
Hutt Valley,Pacific Peoples,5-11,Male,371,0,723,513,1
Hutt Valley,Pacific Peoples,50-54,Female,334,329,353,946,932
Hutt Valley,Pacific Peoples,50-54,Male,364,360,364,1000,989
Hutt Valley,Pacific Peoples,55-59,Female,311,306,304,1023,1007
Hutt Valley,Pacific Peoples,55-59,Male,305,304,305,1000,997
Hutt Valley,Pacific Peoples,60-64,Female,247,242,254,972,953
Hutt Valley,Pacific Peoples,60-64,Male,226,224,224,1009,1000
Hutt Valley,Pacific Peoples,65-69,Female,205,204,220,932,927
Hutt Valley,Pacific Peoples,65-69,Male,190,187,224,848,835
Hutt Valley,Pacific Peoples,70-74,Female,153,151,150,1020,1007
Hutt Valley,Pacific Peoples,70-74,Male,152,152,142,1070,1070
Hutt Valley,Pacific Peoples,75-79,Female,106,106,98,1082,1082
Hutt Valley,Pacific Peoples,75-79,Male,92,91,92,1000,989
Hutt Valley,Pacific Peoples,80-84,Female,52,49,53,981,925
Hutt Valley,Pacific Peoples,80-84,Male,37,37,27,1370,1370
Hutt Valley,Pacific Peoples,85-89,Female,22,22,25,880,880
Hutt Valley,Pacific Peoples,85-89,Male,9,8,13,692,615
Hutt Valley,Pacific Peoples,90+,Female,11,10,9,1222,1111
Hutt Valley,Unknown,18-24,Female,22,22,9,2444,2444
Hutt Valley,Unknown,18-24,Male,16,16,6,2667,2667
Hutt Valley,Unknown,25-29,Female,26,26,12,2167,2167
Hutt Valley,Unknown,25-29,Male,20,20,15,1333,1333
Hutt Valley,Unknown,30-34,Female,25,23,15,1667,1533
Hutt Valley,Unknown,30-34,Male,46,44,18,2556,2444
Hutt Valley,Unknown,35-39,Female,27,27,14,1929,1929
Hutt Valley,Unknown,35-39,Male,52,51,30,1733,1700
Hutt Valley,Unknown,40-44,Female,17,16,9,1889,1778
Hutt Valley,Unknown,40-44,Male,58,57,23,2522,2478
Hutt Valley,Unknown,45-49,Female,22,22,12,1833,1833
Hutt Valley,Unknown,45-49,Male,42,41,19,2211,2158
Hutt Valley,Unknown,50-54,Female,10,10,7,1429,1429
Hutt Valley,Unknown,50-54,Male,39,38,27,1444,1407
Hutt Valley,Unknown,55-59,Female,13,13,18,722,722
Hutt Valley,Unknown,55-59,Male,49,49,29,1690,1690
Hutt Valley,Unknown,60-64,Female,24,22,16,1500,1375
Hutt Valley,Unknown,60-64,Male,41,41,27,1519,1519
