DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Population,At least partially vaccinated uptake per 1000 people,Fully vaccinated uptake per 1000 people
Counties Manukau,Maori,12-15,Female,2992,2653,3376,886,786
Counties Manukau,Maori,12-15,Male,3058,2659,3533,866,753
Counties Manukau,Maori,16-19,Female,2651,2335,3118,850,749
Counties Manukau,Maori,16-19,Male,2676,2290,3142,852,729
Counties Manukau,Maori,20-24,Female,3147,2784,3957,795,704
Counties Manukau,Maori,20-24,Male,3102,2673,3608,860,741
Counties Manukau,Maori,25-29,Female,3112,2763,4029,772,686
Counties Manukau,Maori,25-29,Male,2664,2336,3278,813,713
Counties Manukau,Maori,30-34,Female,2930,2622,3437,852,763
Counties Manukau,Maori,30-34,Male,2377,2093,2767,859,756
Counties Manukau,Maori,35-39,Female,2211,2020,2571,860,786
Counties Manukau,Maori,35-39,Male,1725,1544,2039,846,757
Counties Manukau,Maori,40-44,Female,2110,1956,2411,875,811
Counties Manukau,Maori,40-44,Male,1691,1560,1943,870,803
Counties Manukau,Maori,45-49,Female,2195,2089,2559,858,816
Counties Manukau,Maori,45-49,Male,1812,1709,2171,835,787
Counties Manukau,Maori,50-54,Female,2273,2153,2443,930,881
Counties Manukau,Maori,50-54,Male,1890,1787,2024,934,883
Counties Manukau,Maori,55-59,Female,1918,1856,2128,901,872
Counties Manukau,Maori,55-59,Male,1673,1607,1799,930,893
Counties Manukau,Maori,60-64,Female,1514,1481,1579,959,938
Counties Manukau,Maori,60-64,Male,1247,1221,1260,990,969
Counties Manukau,Maori,65-69,Female,1036,1014,1076,963,942
Counties Manukau,Maori,65-69,Male,804,795,829,970,959
Counties Manukau,Maori,70-74,Female,683,668,681,1003,981
Counties Manukau,Maori,70-74,Male,506,495,516,981,959
Counties Manukau,Maori,75-79,Female,352,343,399,882,860
Counties Manukau,Maori,75-79,Male,281,273,273,1029,1000
Counties Manukau,Maori,80-84,Female,232,225,233,996,966
Counties Manukau,Maori,80-84,Male,144,137,150,960,913
Counties Manukau,Maori,85-89,Female,79,77,89,888,865
Counties Manukau,Maori,85-89,Male,38,36,39,974,923
Counties Manukau,Maori,90+,Female,31,30,26,1192,1154
Counties Manukau,Maori,90+,Male,9,9,9,1000,1000
Counties Manukau,Pacific Peoples,12-15,Female,5038,4683,5417,930,865
Counties Manukau,Pacific Peoples,12-15,Male,5108,4757,5577,916,853
Counties Manukau,Pacific Peoples,16-19,Female,4998,4708,5467,914,861
Counties Manukau,Pacific Peoples,16-19,Male,4792,4330,5443,880,796
Counties Manukau,Pacific Peoples,20-24,Female,6308,5873,7193,877,816
Counties Manukau,Pacific Peoples,20-24,Male,5988,5337,6637,902,804
Counties Manukau,Pacific Peoples,20-24,Unknown/Other,24,21,6,4000,3500
Counties Manukau,Pacific Peoples,25-29,Female,5822,5435,6800,856,799
Counties Manukau,Pacific Peoples,25-29,Male,5396,4864,6045,893,805
Counties Manukau,Pacific Peoples,30-34,Female,5058,4767,5627,899,847
Counties Manukau,Pacific Peoples,30-34,Male,4781,4402,5160,927,853
Counties Manukau,Pacific Peoples,35-39,Female,4486,4302,4921,912,874
Counties Manukau,Pacific Peoples,35-39,Male,4200,3940,4562,921,864
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,8,8,5,1600,1600
Counties Manukau,Pacific Peoples,40-44,Female,4061,3940,4420,919,891
Counties Manukau,Pacific Peoples,40-44,Male,3963,3792,4196,944,904
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,13,13,5,2600,2600
Counties Manukau,Pacific Peoples,45-49,Female,3981,3867,4343,917,890
Counties Manukau,Pacific Peoples,45-49,Male,3578,3441,3965,902,868
Counties Manukau,Pacific Peoples,50-54,Female,3971,3884,4367,909,889
Counties Manukau,Pacific Peoples,50-54,Male,3637,3537,3849,945,919
Counties Manukau,Pacific Peoples,55-59,Female,3485,3407,3639,958,936
Counties Manukau,Pacific Peoples,55-59,Male,3166,3105,3317,954,936
Counties Manukau,Pacific Peoples,60-64,Female,2655,2608,2855,930,913
Counties Manukau,Pacific Peoples,60-64,Male,2400,2371,2475,970,958
Counties Manukau,Pacific Peoples,65-69,Female,2007,1981,2099,956,944
Counties Manukau,Pacific Peoples,65-69,Male,1738,1716,1902,914,902
Counties Manukau,Pacific Peoples,70-74,Female,1423,1398,1539,925,908
Counties Manukau,Pacific Peoples,70-74,Male,1224,1206,1370,893,880
Counties Manukau,Pacific Peoples,75-79,Female,942,917,1005,937,912
Counties Manukau,Pacific Peoples,75-79,Male,737,718,755,976,951
Counties Manukau,Pacific Peoples,80-84,Female,505,489,547,923,894
Counties Manukau,Pacific Peoples,80-84,Male,358,354,410,873,863
Counties Manukau,Pacific Peoples,85-89,Female,210,201,277,758,726
Counties Manukau,Pacific Peoples,85-89,Male,108,104,131,824,794
Counties Manukau,Pacific Peoples,90+,Female,97,94,117,829,803
Counties Manukau,Pacific Peoples,90+,Male,35,33,42,833,786
Counties Manukau,Unknown,12-15,Female,32,30,19,1684,1579
Counties Manukau,Unknown,12-15,Male,52,46,14,3714,3286
Counties Manukau,Unknown,16-19,Female,62,61,16,3875,3812
Counties Manukau,Unknown,16-19,Male,51,48,12,4250,4000
Counties Manukau,Unknown,20-24,Female,80,75,45,1778,1667
Counties Manukau,Unknown,20-24,Male,112,106,49,2286,2163
Counties Manukau,Unknown,25-29,Female,135,128,57,2368,2246
Counties Manukau,Unknown,25-29,Male,149,136,55,2709,2473
Counties Manukau,Unknown,30-34,Female,132,120,50,2640,2400
Counties Manukau,Unknown,30-34,Male,192,179,72,2667,2486
Counties Manukau,Unknown,30-34,Unknown/Other,15,14,5,3000,2800
Counties Manukau,Unknown,35-39,Female,90,87,43,2093,2023
Counties Manukau,Unknown,35-39,Male,216,205,86,2512,2384
Counties Manukau,Unknown,40-44,Female,76,76,70,1086,1086
Counties Manukau,Unknown,40-44,Male,216,201,109,1982,1844
Counties Manukau,Unknown,45-49,Female,76,74,40,1900,1850
Counties Manukau,Unknown,45-49,Male,211,197,134,1575,1470
Counties Manukau,Unknown,50-54,Female,62,60,40,1550,1500
Counties Manukau,Unknown,50-54,Male,219,209,163,1344,1282
Counties Manukau,Unknown,55-59,Female,59,57,41,1439,1390
Counties Manukau,Unknown,55-59,Male,235,228,183,1284,1246
Counties Manukau,Unknown,60-64,Female,64,61,35,1829,1743
Counties Manukau,Unknown,60-64,Male,211,208,169,1249,1231
Counties Manukau,Unknown,65-69,Female,58,54,38,1526,1421
Counties Manukau,Unknown,65-69,Male,162,157,136,1191,1154
Counties Manukau,Unknown,70-74,Female,62,61,51,1216,1196
Counties Manukau,Unknown,70-74,Male,122,121,107,1140,1131
Counties Manukau,Unknown,75-79,Female,39,38,41,951,927
Counties Manukau,Unknown,75-79,Male,58,58,60,967,967
Counties Manukau,Unknown,80-84,Female,29,28,20,1450,1400
Counties Manukau,Unknown,80-84,Male,37,37,31,1194,1194
Counties Manukau,Unknown,85-89,Female,24,23,26,923,885
Counties Manukau,Unknown,85-89,Male,10,10,12,833,833
Counties Manukau,Unknown,90+,Female,11,11,9,1222,1222
Counties Manukau,Unknown,90+,Male,8,8,8,1000,1000
Hawkes Bay,Asian,12-15,Female,221,206,213,1038,967
Hawkes Bay,Asian,12-15,Male,236,215,203,1163,1059
Hawkes Bay,Asian,16-19,Female,177,171,146,1212,1171
Hawkes Bay,Asian,16-19,Male,184,176,174,1057,1011
Hawkes Bay,Asian,20-24,Female,217,211,181,1199,1166
Hawkes Bay,Asian,20-24,Male,262,253,199,1317,1271
Hawkes Bay,Asian,25-29,Female,491,467,447,1098,1045
Hawkes Bay,Asian,25-29,Male,653,628,446,1464,1408
Hawkes Bay,Asian,25-29,Unknown/Other,36,36,5,7200,7200
Hawkes Bay,Asian,30-34,Female,673,658,576,1168,1142
Hawkes Bay,Asian,30-34,Male,723,700,529,1367,1323
Hawkes Bay,Asian,30-34,Unknown/Other,27,26,6,4500,4333
Hawkes Bay,Asian,35-39,Female,441,429,397,1111,1081
Hawkes Bay,Asian,35-39,Male,570,560,403,1414,1390
Hawkes Bay,Asian,40-44,Female,364,352,354,1028,994
Hawkes Bay,Asian,40-44,Male,411,401,307,1339,1306
Hawkes Bay,Asian,45-49,Female,291,286,271,1074,1055
Hawkes Bay,Asian,45-49,Male,274,272,211,1299,1289
Hawkes Bay,Asian,50-54,Female,206,203,186,1108,1091
Hawkes Bay,Asian,50-54,Male,180,174,173,1040,1006
Hawkes Bay,Asian,55-59,Female,185,179,181,1022,989
Hawkes Bay,Asian,55-59,Male,147,145,137,1073,1058
Hawkes Bay,Asian,60-64,Female,155,150,171,906,877
Hawkes Bay,Asian,60-64,Male,106,105,100,1060,1050
Hawkes Bay,Asian,65-69,Female,127,123,130,977,946
Hawkes Bay,Asian,65-69,Male,71,71,74,959,959
Hawkes Bay,Asian,70-74,Female,85,84,78,1090,1077
Hawkes Bay,Asian,70-74,Male,52,52,69,754,754
Hawkes Bay,Asian,75-79,Female,39,39,51,765,765
Hawkes Bay,Asian,75-79,Male,38,37,44,864,841
Hawkes Bay,Asian,80-84,Female,44,44,37,1189,1189
Hawkes Bay,Asian,80-84,Male,23,23,26,885,885
Hawkes Bay,Asian,85-89,Female,16,15,16,1000,938
Hawkes Bay,Asian,85-89,Male,19,19,20,950,950
Hawkes Bay,European or Other,12-15,Female,2461,2280,2623,938,869
Hawkes Bay,European or Other,12-15,Male,2460,2267,2646,930,857
Hawkes Bay,European or Other,16-19,Female,2109,1992,2240,942,889
Hawkes Bay,European or Other,16-19,Male,2260,2102,2394,944,878
Hawkes Bay,European or Other,20-24,Female,2123,2011,2335,909,861
Hawkes Bay,European or Other,20-24,Male,2339,2130,2597,901,820
Hawkes Bay,European or Other,25-29,Female,2390,2270,2883,829,787
Hawkes Bay,European or Other,25-29,Male,2392,2238,2705,884,827
Hawkes Bay,European or Other,25-29,Unknown/Other,7,6,8,875,750
Hawkes Bay,European or Other,30-34,Female,2769,2612,2972,932,879
Hawkes Bay,European or Other,30-34,Male,2631,2440,2765,952,882
Hawkes Bay,European or Other,35-39,Female,2616,2494,3004,871,830
Hawkes Bay,European or Other,35-39,Male,2472,2323,2739,903,848
Hawkes Bay,European or Other,40-44,Female,2947,2842,3313,890,858
Hawkes Bay,European or Other,40-44,Male,2644,2536,2987,885,849
Hawkes Bay,European or Other,45-49,Female,3570,3479,4128,865,843
Hawkes Bay,European or Other,45-49,Male,3222,3100,3702,870,837
Hawkes Bay,European or Other,50-54,Female,3948,3858,4096,964,942
Hawkes Bay,European or Other,50-54,Male,3676,3557,3928,936,906
Hawkes Bay,European or Other,55-59,Female,4191,4101,4612,909,889
Hawkes Bay,European or Other,55-59,Male,3888,3816,4301,904,887
Hawkes Bay,European or Other,60-64,Female,4167,4095,4361,956,939
Hawkes Bay,European or Other,60-64,Male,4048,3987,4125,981,967
Hawkes Bay,European or Other,65-69,Female,3974,3938,4174,952,943
Hawkes Bay,European or Other,65-69,Male,3660,3617,3822,958,946
Hawkes Bay,European or Other,70-74,Female,3858,3814,3942,979,968
Hawkes Bay,European or Other,70-74,Male,3618,3589,3734,969,961
Hawkes Bay,European or Other,75-79,Female,2773,2743,2792,993,982
Hawkes Bay,European or Other,75-79,Male,2562,2543,2604,984,977
Hawkes Bay,European or Other,80-84,Female,2034,2008,1961,1037,1024
Hawkes Bay,European or Other,80-84,Male,1666,1648,1636,1018,1007
Hawkes Bay,European or Other,85-89,Female,1196,1178,1242,963,948
Hawkes Bay,European or Other,85-89,Male,858,840,871,985,964
Hawkes Bay,European or Other,90+,Female,765,738,791,967,933
Hawkes Bay,European or Other,90+,Male,422,415,437,966,950
Hawkes Bay,Maori,12-15,Female,1587,1315,1885,842,698
Hawkes Bay,Maori,12-15,Male,1510,1247,1828,826,682
Hawkes Bay,Maori,16-19,Female,1400,1167,1619,865,721
Hawkes Bay,Maori,16-19,Male,1349,1062,1567,861,678
Hawkes Bay,Maori,20-24,Female,1478,1205,1857,796,649
Hawkes Bay,Maori,20-24,Male,1429,1113,1755,814,634
Hawkes Bay,Maori,25-29,Female,1400,1156,1795,780,644
Hawkes Bay,Maori,25-29,Male,1312,1071,1624,808,659
Hawkes Bay,Maori,30-34,Female,1361,1150,1641,829,701
Hawkes Bay,Maori,30-34,Male,1112,909,1348,825,674
Hawkes Bay,Maori,35-39,Female,1093,976,1339,816,729
Hawkes Bay,Maori,35-39,Male,969,813,1108,875,734
Hawkes Bay,Maori,40-44,Female,1090,982,1278,853,768
Hawkes Bay,Maori,40-44,Male,946,840,1064,889,789
Hawkes Bay,Maori,45-49,Female,1227,1135,1434,856,791
Hawkes Bay,Maori,45-49,Male,988,901,1193,828,755
Hawkes Bay,Maori,50-54,Female,1171,1093,1289,908,848
Hawkes Bay,Maori,50-54,Male,929,847,1005,924,843
Hawkes Bay,Maori,55-59,Female,1126,1076,1266,889,850
Hawkes Bay,Maori,55-59,Male,934,888,1050,890,846
Hawkes Bay,Maori,60-64,Female,1003,973,1000,1003,973
Hawkes Bay,Maori,60-64,Male,848,817,850,998,961
Hawkes Bay,Maori,65-69,Female,738,718,749,985,959
Hawkes Bay,Maori,65-69,Male,593,574,621,955,924
Hawkes Bay,Maori,70-74,Female,505,494,523,966,945
Hawkes Bay,Maori,70-74,Male,442,437,404,1094,1082
Hawkes Bay,Maori,75-79,Female,300,296,286,1049,1035
Hawkes Bay,Maori,75-79,Male,200,193,219,913,881
Hawkes Bay,Maori,80-84,Female,147,143,183,803,781
Hawkes Bay,Maori,80-84,Male,115,112,114,1009,982
Hawkes Bay,Maori,85-89,Female,77,73,89,865,820
Hawkes Bay,Maori,85-89,Male,44,43,49,898,878
Hawkes Bay,Maori,90+,Female,23,22,17,1353,1294
Hawkes Bay,Maori,90+,Male,7,7,9,778,778
Hawkes Bay,Pacific Peoples,12-15,Female,230,212,253,909,838
Hawkes Bay,Pacific Peoples,12-15,Male,224,193,245,914,788
Hawkes Bay,Pacific Peoples,16-19,Female,201,185,224,897,826
Hawkes Bay,Pacific Peoples,16-19,Male,253,211,240,1054,879
Hawkes Bay,Pacific Peoples,20-24,Female,250,225,282,887,798
Hawkes Bay,Pacific Peoples,20-24,Male,506,458,338,1497,1355
Hawkes Bay,Pacific Peoples,25-29,Female,258,231,261,989,885
Hawkes Bay,Pacific Peoples,25-29,Male,623,576,311,2003,1852
Hawkes Bay,Pacific Peoples,30-34,Female,227,204,239,950,854
Hawkes Bay,Pacific Peoples,30-34,Male,575,531,278,2068,1910
Hawkes Bay,Pacific Peoples,35-39,Female,188,168,190,989,884
Hawkes Bay,Pacific Peoples,35-39,Male,460,445,257,1790,1732
Hawkes Bay,Pacific Peoples,40-44,Female,176,163,167,1054,976
Hawkes Bay,Pacific Peoples,40-44,Male,360,344,207,1739,1662
Hawkes Bay,Pacific Peoples,45-49,Female,169,165,162,1043,1019
Hawkes Bay,Pacific Peoples,45-49,Male,255,243,190,1342,1279
Hawkes Bay,Pacific Peoples,50-54,Female,152,147,174,874,845
Hawkes Bay,Pacific Peoples,50-54,Male,183,176,167,1096,1054
Hawkes Bay,Pacific Peoples,55-59,Female,130,125,124,1048,1008
Hawkes Bay,Pacific Peoples,55-59,Male,126,122,118,1068,1034
Hawkes Bay,Pacific Peoples,60-64,Female,97,96,99,980,970
Hawkes Bay,Pacific Peoples,60-64,Male,112,112,119,941,941
Hawkes Bay,Pacific Peoples,65-69,Female,75,71,78,962,910
Hawkes Bay,Pacific Peoples,65-69,Male,81,80,73,1110,1096
Hawkes Bay,Pacific Peoples,70-74,Female,49,47,54,907,870
Hawkes Bay,Pacific Peoples,70-74,Male,52,48,58,897,828
Hawkes Bay,Pacific Peoples,75-79,Female,25,24,27,926,889
Hawkes Bay,Pacific Peoples,75-79,Male,20,18,24,833,750
Hawkes Bay,Pacific Peoples,80-84,Female,14,14,21,667,667
Hawkes Bay,Pacific Peoples,80-84,Male,13,13,12,1083,1083
Hawkes Bay,Pacific Peoples,85-89,Female,12,12,14,857,857
Hawkes Bay,Pacific Peoples,85-89,Male,7,7,6,1167,1167
Hawkes Bay,Unknown,12-15,Female,15,14,9,1667,1556
Hawkes Bay,Unknown,12-15,Male,14,14,5,2800,2800
Hawkes Bay,Unknown,25-29,Female,47,43,8,5875,5375
Hawkes Bay,Unknown,25-29,Male,63,50,15,4200,3333
Hawkes Bay,Unknown,30-34,Female,45,44,11,4091,4000
Hawkes Bay,Unknown,30-34,Male,91,79,17,5353,4647
Hawkes Bay,Unknown,35-39,Female,31,29,13,2385,2231
Hawkes Bay,Unknown,35-39,Male,66,57,19,3474,3000
Hawkes Bay,Unknown,40-44,Female,27,27,5,5400,5400
Hawkes Bay,Unknown,40-44,Male,78,69,29,2690,2379
Hawkes Bay,Unknown,45-49,Female,14,14,8,1750,1750
Hawkes Bay,Unknown,45-49,Male,69,65,35,1971,1857
Hawkes Bay,Unknown,50-54,Female,16,14,10,1600,1400
Hawkes Bay,Unknown,50-54,Male,64,58,28,2286,2071
Hawkes Bay,Unknown,55-59,Female,20,20,18,1111,1111
Hawkes Bay,Unknown,55-59,Male,51,47,25,2040,1880
Hawkes Bay,Unknown,60-64,Female,14,13,13,1077,1000
Hawkes Bay,Unknown,60-64,Male,39,37,23,1696,1609
Hawkes Bay,Unknown,65-69,Female,27,25,20,1350,1250
Hawkes Bay,Unknown,65-69,Male,41,40,37,1108,1081
Hawkes Bay,Unknown,70-74,Female,20,19,14,1429,1357
Hawkes Bay,Unknown,70-74,Male,29,28,22,1318,1273
Hawkes Bay,Unknown,75-79,Male,11,8,10,1100,800
Hutt Valley,Asian,12-15,Female,499,479,440,1134,1089
Hutt Valley,Asian,12-15,Male,475,458,436,1089,1050
Hutt Valley,Asian,16-19,Female,404,394,373,1083,1056
Hutt Valley,Asian,16-19,Male,405,396,378,1071,1048
Hutt Valley,Asian,20-24,Female,459,454,438,1048,1037
Hutt Valley,Asian,20-24,Male,563,547,510,1104,1073
Hutt Valley,Asian,25-29,Female,939,929,951,987,977
Hutt Valley,Asian,25-29,Male,1133,1118,935,1212,1196
Hutt Valley,Asian,30-34,Female,1473,1453,1442,1021,1008
Hutt Valley,Asian,30-34,Male,1331,1311,1146,1161,1144
Hutt Valley,Asian,35-39,Female,1246,1226,1214,1026,1010
Hutt Valley,Asian,35-39,Male,1332,1316,1204,1106,1093
Hutt Valley,Asian,40-44,Female,865,854,806,1073,1060
Hutt Valley,Asian,40-44,Male,896,884,768,1167,1151
Hutt Valley,Asian,45-49,Female,674,658,682,988,965
Hutt Valley,Asian,45-49,Male,631,624,585,1079,1067
Hutt Valley,Asian,50-54,Female,570,562,566,1007,993
Hutt Valley,Asian,50-54,Male,512,502,464,1103,1082
Hutt Valley,Asian,55-59,Female,520,511,555,937,921
Hutt Valley,Asian,55-59,Male,401,397,388,1034,1023
Hutt Valley,Asian,60-64,Female,479,475,504,950,942
Hutt Valley,Asian,60-64,Male,330,328,387,853,848
Hutt Valley,Asian,65-69,Female,403,399,439,918,909
Hutt Valley,Asian,65-69,Male,334,327,339,985,965
Hutt Valley,Asian,70-74,Female,272,269,261,1042,1031
Hutt Valley,Asian,70-74,Male,221,220,229,965,961
Hutt Valley,Asian,75-79,Female,133,132,154,864,857
Hutt Valley,Asian,75-79,Male,123,121,126,976,960
Hutt Valley,Asian,80-84,Female,115,113,119,966,950
Hutt Valley,Asian,80-84,Male,93,90,90,1033,1000
Hutt Valley,Asian,85-89,Female,58,57,56,1036,1018
Hutt Valley,Asian,85-89,Male,45,43,46,978,935
Hutt Valley,Asian,90+,Female,25,25,23,1087,1087
Hutt Valley,Asian,90+,Male,12,12,12,1000,1000
Hutt Valley,European or Other,12-15,Female,2047,1942,2072,988,937
Hutt Valley,European or Other,12-15,Male,2180,2056,2212,986,929
Hutt Valley,European or Other,16-19,Female,1802,1747,1958,920,892
Hutt Valley,European or Other,16-19,Male,1968,1860,2133,923,872
Hutt Valley,European or Other,16-19,Unknown/Other,6,6,8,750,750
Hutt Valley,European or Other,20-24,Female,2143,2058,2384,899,863
Hutt Valley,European or Other,20-24,Male,2333,2225,2446,954,910
Hutt Valley,European or Other,25-29,Female,2613,2531,3001,871,843
Hutt Valley,European or Other,25-29,Male,2512,2376,2823,890,842
Hutt Valley,European or Other,30-34,Female,3093,2998,3348,924,895
Hutt Valley,European or Other,30-34,Male,2875,2737,3142,915,871
Hutt Valley,European or Other,35-39,Female,3006,2926,3223,933,908
Hutt Valley,European or Other,35-39,Male,2826,2714,2985,947,909
Hutt Valley,European or Other,40-44,Female,3015,2948,3212,939,918
Hutt Valley,European or Other,40-44,Male,2876,2796,2968,969,942
Hutt Valley,European or Other,45-49,Female,3203,3137,3631,882,864
Hutt Valley,European or Other,45-49,Male,3152,3068,3477,907,882
Hutt Valley,European or Other,50-54,Female,3398,3348,3544,959,945
Hutt Valley,European or Other,50-54,Male,3454,3380,3593,961,941
Hutt Valley,European or Other,55-59,Female,3296,3262,3580,921,911
Hutt Valley,European or Other,55-59,Male,3244,3178,3530,919,900
Hutt Valley,European or Other,60-64,Female,3176,3142,3229,984,973
Hutt Valley,European or Other,60-64,Male,3222,3170,3284,981,965
Hutt Valley,European or Other,65-69,Female,2439,2420,2505,974,966
Hutt Valley,European or Other,65-69,Male,2479,2444,2504,990,976
Hutt Valley,European or Other,70-74,Female,2333,2315,2458,949,942
Hutt Valley,European or Other,70-74,Male,2207,2187,2241,985,976
Hutt Valley,European or Other,75-79,Female,1837,1815,1873,981,969
Hutt Valley,European or Other,75-79,Male,1475,1462,1605,919,911
Hutt Valley,European or Other,80-84,Female,1409,1391,1396,1009,996
Hutt Valley,European or Other,80-84,Male,1086,1075,1027,1057,1047
Hutt Valley,European or Other,85-89,Female,883,862,914,966,943
Hutt Valley,European or Other,85-89,Male,563,547,598,941,915
Hutt Valley,European or Other,90+,Female,568,541,579,981,934
Hutt Valley,European or Other,90+,Male,307,294,274,1120,1073
Hutt Valley,Maori,12-15,Female,752,626,869,865,720
Hutt Valley,Maori,12-15,Male,877,736,993,883,741
Hutt Valley,Maori,16-19,Female,766,661,843,909,784
Hutt Valley,Maori,16-19,Male,777,651,882,881,738
Hutt Valley,Maori,20-24,Female,882,760,1080,817,704
Hutt Valley,Maori,20-24,Male,1003,847,1087,923,779
Hutt Valley,Maori,25-29,Female,917,805,1086,844,741
Hutt Valley,Maori,25-29,Male,848,717,979,866,732
Hutt Valley,Maori,30-34,Female,793,719,942,842,763
Hutt Valley,Maori,30-34,Male,831,712,935,889,761
Hutt Valley,Maori,35-39,Female,743,687,819,907,839
Hutt Valley,Maori,35-39,Male,639,566,695,919,814
Hutt Valley,Maori,40-44,Female,654,602,755,866,797
Hutt Valley,Maori,40-44,Male,633,571,695,911,822
Hutt Valley,Maori,45-49,Female,710,665,791,898,841
Hutt Valley,Maori,45-49,Male,614,573,676,908,848
Hutt Valley,Maori,50-54,Female,681,651,718,948,907
Hutt Valley,Maori,50-54,Male,575,554,592,971,936
Hutt Valley,Maori,55-59,Female,576,565,626,920,903
Hutt Valley,Maori,55-59,Male,559,540,589,949,917
Hutt Valley,Maori,60-64,Female,532,514,547,973,940
Hutt Valley,Maori,60-64,Male,462,451,473,977,953
Hutt Valley,Maori,65-69,Female,347,342,342,1015,1000
Hutt Valley,Maori,65-69,Male,292,285,323,904,882
Hutt Valley,Maori,70-74,Female,217,214,202,1074,1059
Hutt Valley,Maori,70-74,Male,206,200,191,1079,1047
Hutt Valley,Maori,75-79,Female,110,107,124,887,863
Hutt Valley,Maori,75-79,Male,105,103,111,946,928
Hutt Valley,Maori,80-84,Female,59,59,59,1000,1000
Hutt Valley,Maori,80-84,Male,50,48,38,1316,1263
Hutt Valley,Maori,85-89,Female,25,25,24,1042,1042
Hutt Valley,Maori,85-89,Male,18,18,15,1200,1200
Hutt Valley,Maori,90+,Female,12,12,9,1333,1333
Hutt Valley,Pacific Peoples,12-15,Female,414,369,392,1056,941
Hutt Valley,Pacific Peoples,12-15,Male,427,384,463,922,829
Hutt Valley,Pacific Peoples,16-19,Female,346,317,411,842,771
Hutt Valley,Pacific Peoples,16-19,Male,406,350,411,988,852
Hutt Valley,Pacific Peoples,20-24,Female,438,395,487,899,811
Hutt Valley,Pacific Peoples,20-24,Male,462,408,500,924,816
Hutt Valley,Pacific Peoples,25-29,Female,425,383,479,887,800
Hutt Valley,Pacific Peoples,25-29,Male,424,371,480,883,773
Hutt Valley,Pacific Peoples,30-34,Female,405,374,477,849,784
Hutt Valley,Pacific Peoples,30-34,Male,396,365,457,867,799
Hutt Valley,Pacific Peoples,35-39,Female,412,387,453,909,854
Hutt Valley,Pacific Peoples,35-39,Male,387,353,423,915,835
Hutt Valley,Pacific Peoples,40-44,Female,380,368,405,938,909
Hutt Valley,Pacific Peoples,40-44,Male,392,373,428,916,871
Hutt Valley,Pacific Peoples,45-49,Female,359,344,385,932,894
Hutt Valley,Pacific Peoples,45-49,Male,384,366,382,1005,958
Hutt Valley,Pacific Peoples,50-54,Female,340,322,353,963,912
Hutt Valley,Pacific Peoples,50-54,Male,345,332,364,948,912
Hutt Valley,Pacific Peoples,55-59,Female,305,291,304,1003,957
Hutt Valley,Pacific Peoples,55-59,Male,302,293,305,990,961
Hutt Valley,Pacific Peoples,60-64,Female,236,227,254,929,894
Hutt Valley,Pacific Peoples,60-64,Male,224,221,224,1000,987
Hutt Valley,Pacific Peoples,65-69,Female,201,200,220,914,909
Hutt Valley,Pacific Peoples,65-69,Male,194,190,224,866,848
Hutt Valley,Pacific Peoples,70-74,Female,142,140,150,947,933
Hutt Valley,Pacific Peoples,70-74,Male,138,137,142,972,965
Hutt Valley,Pacific Peoples,75-79,Female,103,102,98,1051,1041
Hutt Valley,Pacific Peoples,75-79,Male,81,79,92,880,859
Hutt Valley,Pacific Peoples,80-84,Female,48,45,53,906,849
Hutt Valley,Pacific Peoples,80-84,Male,34,33,27,1259,1222
Hutt Valley,Pacific Peoples,85-89,Female,22,22,25,880,880
Hutt Valley,Pacific Peoples,85-89,Male,9,8,13,692,615
Hutt Valley,Pacific Peoples,90+,Female,9,8,9,1000,889
Hutt Valley,Unknown,20-24,Female,16,16,7,2286,2286
Hutt Valley,Unknown,20-24,Male,12,9,5,2400,1800
Hutt Valley,Unknown,25-29,Female,25,23,12,2083,1917
Hutt Valley,Unknown,25-29,Male,20,19,15,1333,1267
Hutt Valley,Unknown,30-34,Female,23,20,15,1533,1333
Hutt Valley,Unknown,30-34,Male,44,40,18,2444,2222
Hutt Valley,Unknown,35-39,Female,28,27,14,2000,1929
Hutt Valley,Unknown,35-39,Male,49,47,30,1633,1567
Hutt Valley,Unknown,40-44,Female,20,19,9,2222,2111
Hutt Valley,Unknown,40-44,Male,53,51,23,2304,2217
Hutt Valley,Unknown,45-49,Female,17,17,12,1417,1417
Hutt Valley,Unknown,45-49,Male,32,31,19,1684,1632
Hutt Valley,Unknown,50-54,Female,10,10,7,1429,1429
Hutt Valley,Unknown,50-54,Male,41,40,27,1519,1481
Hutt Valley,Unknown,55-59,Female,12,12,18,667,667
Hutt Valley,Unknown,55-59,Male,46,46,29,1586,1586
Hutt Valley,Unknown,60-64,Female,18,16,16,1125,1000
Hutt Valley,Unknown,60-64,Male,42,40,27,1556,1481
Hutt Valley,Unknown,65-69,Female,13,13,10,1300,1300
Hutt Valley,Unknown,65-69,Male,26,25,20,1300,1250
Hutt Valley,Unknown,70-74,Male,17,15,10,1700,1500
Hutt Valley,Unknown,80-84,Male,6,5,5,1200,1000
Lakes,Asian,12-15,Female,186,180,184,1011,978
Lakes,Asian,12-15,Male,172,163,167,1030,976
Lakes,Asian,16-19,Female,136,136,121,1124,1124
Lakes,Asian,16-19,Male,177,172,143,1238,1203
Lakes,Asian,20-24,Female,189,186,155,1219,1200
