SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
145000,Onehunga Central,Auckland,Maori,12+,255,239,235,220,136,94%,92%,62%
145000,Onehunga Central,Auckland,Pacific Peoples,12+,521,Masked,494,467,312,>95%,95%,67%
145000,Onehunga Central,Auckland,Pacific Peoples,5-11,77,35,13,NA,NA,45%,17%,NA
145100,Glendowie South,Auckland,Maori,12+,184,174,171,147,88,95%,93%,60%
145100,Glendowie South,Auckland,Pacific Peoples,12+,156,148,147,131,76,95%,94%,58%
145200,Oranga,Auckland,Maori,12+,333,299,293,258,143,90%,88%,55%
145200,Oranga,Auckland,Maori,5-11,69,37,16,NA,NA,54%,23%,NA
145200,Oranga,Auckland,Pacific Peoples,12+,"1,010",944,926,851,448,93%,92%,53%
145200,Oranga,Auckland,Pacific Peoples,5-11,172,73,21,NA,NA,42%,12%,NA
145300,Mount Wellington North West,Auckland,Maori,12+,124,114,113,106,63,92%,91%,59%
145300,Mount Wellington North West,Auckland,Pacific Peoples,12+,172,161,161,150,95,94%,94%,63%
145400,Panmure Glen Innes Industrial,Auckland,Maori,12+,65,59,57,53,26,91%,88%,49%
145400,Panmure Glen Innes Industrial,Auckland,Pacific Peoples,12+,63,58,56,51,34,92%,89%,67%
145500,Onehunga-Te Papapa Industrial,Auckland,Maori,12+,115,108,106,101,60,94%,92%,59%
145500,Onehunga-Te Papapa Industrial,Auckland,Pacific Peoples,12+,161,151,142,133,68,94%,88%,51%
145600,Te Papapa,Auckland,Maori,12+,284,Masked,267,242,141,>95%,94%,58%
145600,Te Papapa,Auckland,Maori,5-11,46,25,8,NA,NA,54%,17%,NA
145600,Te Papapa,Auckland,Pacific Peoples,12+,605,Masked,574,523,305,>95%,95%,58%
145600,Te Papapa,Auckland,Pacific Peoples,5-11,106,58,26,NA,NA,55%,25%,NA
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Maori,12+,603,555,532,472,243,92%,88%,51%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Maori,5-11,144,51,28,NA,NA,35%,19%,NA
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Pacific Peoples,12+,"1,267",Masked,"1,186","1,061",523,>95%,94%,49%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Pacific Peoples,5-11,261,127,43,NA,NA,49%,16%,NA
145900,Penrose,Auckland,Maori,12+,74,63,62,60,36,85%,84%,60%
145900,Penrose,Auckland,Pacific Peoples,12+,99,90,87,80,49,91%,88%,61%
146000,Mount Wellington North East,Auckland,Maori,12+,114,Masked,107,100,64,>95%,94%,64%
146000,Mount Wellington North East,Auckland,Pacific Peoples,12+,125,Masked,Masked,124,68,>95%,>95%,55%
146100,Mangere Bridge Ambury,Counties Manukau,Maori,12+,403,Masked,Masked,343,216,>95%,>95%,63%
146100,Mangere Bridge Ambury,Counties Manukau,Maori,5-11,76,42,27,NA,NA,55%,36%,NA
146100,Mangere Bridge Ambury,Counties Manukau,Pacific Peoples,12+,667,619,613,569,344,93%,92%,60%
146100,Mangere Bridge Ambury,Counties Manukau,Pacific Peoples,5-11,102,56,17,NA,NA,55%,17%,NA
146200,Mount Wellington Ferndale,Auckland,Maori,12+,306,Masked,290,265,146,>95%,95%,55%
146200,Mount Wellington Ferndale,Auckland,Maori,5-11,58,21,8,NA,NA,36%,14%,NA
146200,Mount Wellington Ferndale,Auckland,Pacific Peoples,12+,625,Masked,590,551,308,>95%,94%,56%
146200,Mount Wellington Ferndale,Auckland,Pacific Peoples,5-11,96,38,10,NA,NA,40%,10%,NA
146300,Point England,Auckland,Maori,12+,847,749,727,633,282,88%,86%,45%
146300,Point England,Auckland,Maori,5-11,195,53,21,NA,NA,27%,11%,NA
146300,Point England,Auckland,Pacific Peoples,12+,"1,819","1,688","1,651","1,497",719,93%,91%,48%
146300,Point England,Auckland,Pacific Peoples,5-11,326,144,44,NA,NA,44%,13%,NA
146400,Bucklands Beach North,Counties Manukau,Maori,12+,56,50,50,49,33,89%,89%,67%
146400,Bucklands Beach North,Counties Manukau,Pacific Peoples,12+,51,38,38,38,21,75%,75%,55%
146500,Mount Wellington East,Auckland,Maori,12+,206,175,169,151,79,85%,82%,52%
146500,Mount Wellington East,Auckland,Pacific Peoples,12+,464,434,428,392,226,94%,92%,58%
146500,Mount Wellington East,Auckland,Pacific Peoples,5-11,77,28,7,NA,NA,36%,9%,NA
146600,Mount Wellington West,Auckland,Maori,12+,303,281,275,247,113,93%,91%,46%
146600,Mount Wellington West,Auckland,Maori,5-11,58,29,8,NA,NA,50%,14%,NA
146600,Mount Wellington West,Auckland,Pacific Peoples,12+,568,Masked,Masked,497,314,>95%,>95%,63%
146600,Mount Wellington West,Auckland,Pacific Peoples,5-11,93,53,21,NA,NA,57%,23%,NA
146700,Panmure West,Auckland,Pacific Peoples,12+,47,42,40,40,21,89%,85%,52%
146800,Mangere Bridge,Counties Manukau,Maori,12+,418,Masked,393,358,231,>95%,94%,65%
146800,Mangere Bridge,Counties Manukau,Maori,5-11,80,42,11,NA,NA,52%,14%,NA
146800,Mangere Bridge,Counties Manukau,Pacific Peoples,12+,697,635,622,574,360,91%,89%,63%
146800,Mangere Bridge,Counties Manukau,Pacific Peoples,5-11,100,51,21,NA,NA,51%,21%,NA
146900,Oneroa East-Palm Beach,Auckland,Maori,12+,62,53,53,52,23,85%,85%,44%
147000,Tamaki,Auckland,Maori,12+,694,632,608,557,277,91%,88%,50%
147000,Tamaki,Auckland,Maori,5-11,132,45,13,NA,NA,34%,10%,NA
147000,Tamaki,Auckland,Pacific Peoples,12+,"1,218","1,130","1,106","1,001",514,93%,91%,51%
147000,Tamaki,Auckland,Pacific Peoples,5-11,217,91,34,NA,NA,42%,16%,NA
147100,Panmure East,Auckland,Maori,12+,363,332,319,297,158,91%,88%,53%
147100,Panmure East,Auckland,Maori,5-11,60,18,7,NA,NA,30%,12%,NA
147100,Panmure East,Auckland,Pacific Peoples,12+,529,Masked,498,455,253,>95%,94%,56%
147100,Panmure East,Auckland,Pacific Peoples,5-11,66,26,7,NA,NA,39%,11%,NA
147200,Mount Wellington Central,Auckland,Maori,12+,420,378,368,344,198,90%,88%,58%
147200,Mount Wellington Central,Auckland,Maori,5-11,57,30,8,NA,NA,53%,14%,NA
147200,Mount Wellington Central,Auckland,Pacific Peoples,12+,664,616,607,564,332,93%,91%,59%
147200,Mount Wellington Central,Auckland,Pacific Peoples,5-11,95,47,20,NA,NA,49%,21%,NA
147500,Mangere Mountain View,Counties Manukau,Maori,12+,566,530,515,463,269,94%,91%,58%
147500,Mangere Mountain View,Counties Manukau,Maori,5-11,128,49,20,NA,NA,38%,16%,NA
147500,Mangere Mountain View,Counties Manukau,Pacific Peoples,12+,"1,474","1,358","1,329","1,197",618,92%,90%,52%
147500,Mangere Mountain View,Counties Manukau,Pacific Peoples,5-11,263,129,41,NA,NA,49%,16%,NA
147600,Surfdale,Auckland,Maori,12+,174,163,158,145,78,94%,91%,54%
147800,Half Moon Bay West,Counties Manukau,Maori,12+,89,81,80,73,44,91%,90%,60%
147800,Half Moon Bay West,Counties Manukau,Pacific Peoples,12+,63,58,58,53,38,92%,92%,72%
147900,Auckland Airport,Counties Manukau,Maori,12+,245,226,222,204,103,92%,91%,50%
147900,Auckland Airport,Counties Manukau,Maori,5-11,60,13,6,NA,NA,22%,10%,NA
147900,Auckland Airport,Counties Manukau,Pacific Peoples,12+,114,86,82,79,44,75%,72%,56%
148000,Eastern Beach,Counties Manukau,Maori,12+,49,46,46,41,26,94%,94%,63%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Maori,12+,139,Masked,Masked,127,74,>95%,>95%,58%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Pacific Peoples,12+,93,Masked,Masked,84,53,>95%,>95%,63%
148200,Favona North,Counties Manukau,Maori,12+,329,286,277,252,136,87%,84%,54%
148200,Favona North,Counties Manukau,Maori,5-11,72,18,Masked,NA,NA,25%,<5%,NA
148200,Favona North,Counties Manukau,Pacific Peoples,12+,"1,559","1,439","1,424","1,305",730,92%,91%,56%
148200,Favona North,Counties Manukau,Pacific Peoples,5-11,243,104,35,NA,NA,43%,14%,NA
148400,Farm Cove,Counties Manukau,Maori,12+,59,Masked,Masked,52,41,>95%,>95%,79%
148400,Farm Cove,Counties Manukau,Pacific Peoples,12+,43,38,38,38,24,88%,88%,63%
148500,Mangere North,Counties Manukau,Maori,12+,293,254,246,223,98,87%,84%,44%
148500,Mangere North,Counties Manukau,Maori,5-11,47,14,Masked,NA,NA,30%,9%,NA
148500,Mangere North,Counties Manukau,Pacific Peoples,12+,"1,244","1,136","1,115","1,000",532,91%,90%,53%
148500,Mangere North,Counties Manukau,Pacific Peoples,5-11,231,99,40,NA,NA,43%,17%,NA
148600,Favona West,Counties Manukau,Maori,12+,348,Masked,322,276,119,>95%,93%,43%
148600,Favona West,Counties Manukau,Maori,5-11,84,31,12,NA,NA,37%,14%,NA
148600,Favona West,Counties Manukau,Pacific Peoples,12+,"1,915","1,798","1,766","1,593",896,94%,92%,56%
148600,Favona West,Counties Manukau,Pacific Peoples,5-11,362,168,66,NA,NA,46%,18%,NA
148700,Ostend,Auckland,Maori,12+,153,143,140,127,73,93%,92%,57%
148700,Ostend,Auckland,Pacific Peoples,12+,45,41,41,40,22,91%,91%,55%
148800,Half Moon Bay North East,Counties Manukau,Pacific Peoples,12+,44,Masked,Masked,38,20,>95%,>95%,53%
148900,Mangere West,Counties Manukau,Maori,12+,585,500,478,425,206,85%,82%,48%
148900,Mangere West,Counties Manukau,Maori,5-11,145,48,17,NA,NA,33%,12%,NA
148900,Mangere West,Counties Manukau,Pacific Peoples,12+,"2,515","2,326","2,280","2,085","1,057",92%,91%,51%
148900,Mangere West,Counties Manukau,Pacific Peoples,5-11,461,195,64,NA,NA,42%,14%,NA
149000,Pakuranga West,Counties Manukau,Maori,12+,404,372,367,340,187,92%,91%,55%
149000,Pakuranga West,Counties Manukau,Maori,5-11,81,34,14,NA,NA,42%,17%,NA
149000,Pakuranga West,Counties Manukau,Pacific Peoples,12+,478,Masked,450,411,228,>95%,94%,55%
149000,Pakuranga West,Counties Manukau,Pacific Peoples,5-11,73,38,10,NA,NA,52%,14%,NA
149100,Mount Wellington South West,Auckland,Maori,12+,323,299,291,264,128,93%,90%,48%
149100,Mount Wellington South West,Auckland,Maori,5-11,66,21,Masked,NA,NA,32%,6%,NA
149100,Mount Wellington South West,Auckland,Pacific Peoples,12+,678,Masked,638,586,327,>95%,94%,56%
149100,Mount Wellington South West,Auckland,Pacific Peoples,5-11,112,51,25,NA,NA,46%,22%,NA
149200,Sunnyhills East,Counties Manukau,Maori,12+,130,Masked,Masked,116,61,>95%,>95%,53%
149200,Sunnyhills East,Counties Manukau,Pacific Peoples,12+,76,72,72,68,42,95%,95%,62%
149300,Half Moon Bay South East,Counties Manukau,Maori,12+,148,Masked,139,121,69,>95%,94%,57%
149300,Half Moon Bay South East,Counties Manukau,Pacific Peoples,12+,153,134,134,121,77,88%,88%,64%
149400,Favona East,Counties Manukau,Maori,12+,346,313,305,270,129,90%,88%,48%
149400,Favona East,Counties Manukau,Maori,5-11,75,18,7,NA,NA,24%,9%,NA
149400,Favona East,Counties Manukau,Pacific Peoples,12+,"2,046","1,918","1,886","1,696",931,94%,92%,55%
149400,Favona East,Counties Manukau,Pacific Peoples,5-11,335,143,55,NA,NA,43%,16%,NA
149500,Mount Wellington South East,Auckland,Maori,12+,450,Masked,412,367,199,>95%,92%,54%
149500,Mount Wellington South East,Auckland,Maori,5-11,96,39,18,NA,NA,41%,19%,NA
149500,Mount Wellington South East,Auckland,Pacific Peoples,12+,"1,219","1,132","1,113","1,020",542,93%,91%,53%
149500,Mount Wellington South East,Auckland,Pacific Peoples,5-11,239,103,33,NA,NA,43%,14%,NA
149700,Bucklands Beach South,Counties Manukau,Maori,12+,91,85,84,75,35,93%,92%,47%
149700,Bucklands Beach South,Counties Manukau,Pacific Peoples,12+,101,89,89,81,45,88%,88%,56%
149800,Pakuranga Central,Counties Manukau,Maori,12+,249,Masked,231,199,99,>95%,93%,50%
149800,Pakuranga Central,Counties Manukau,Maori,5-11,62,20,8,NA,NA,32%,13%,NA
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,12+,351,329,327,298,185,94%,93%,62%
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,5-11,48,15,6,NA,NA,31%,12%,NA
149900,Awhitu,Counties Manukau,Maori,12+,278,236,227,196,117,85%,82%,60%
149900,Awhitu,Counties Manukau,Maori,5-11,59,9,Masked,NA,NA,15%,<5%,NA
149900,Awhitu,Counties Manukau,Pacific Peoples,12+,57,48,48,46,29,84%,84%,63%
150000,Harania North,Counties Manukau,Maori,12+,422,375,356,308,126,89%,84%,41%
150000,Harania North,Counties Manukau,Maori,5-11,126,32,9,NA,NA,25%,7%,NA
150000,Harania North,Counties Manukau,Pacific Peoples,12+,"2,680","2,526","2,456","2,235","1,145",94%,92%,51%
150000,Harania North,Counties Manukau,Pacific Peoples,5-11,468,242,69,NA,NA,52%,15%,NA
150100,Otahuhu Central,Auckland,Maori,12+,295,265,255,246,122,90%,86%,50%
150100,Otahuhu Central,Auckland,Pacific Peoples,12+,624,Masked,Masked,581,345,>95%,>95%,59%
150100,Otahuhu Central,Auckland,Pacific Peoples,5-11,71,47,21,NA,NA,66%,30%,NA
150200,Mangere Central,Counties Manukau,Maori,12+,463,422,412,373,172,91%,89%,46%
150200,Mangere Central,Counties Manukau,Maori,5-11,98,33,12,NA,NA,34%,12%,NA
150200,Mangere Central,Counties Manukau,Pacific Peoples,12+,"2,130","1,998","1,949","1,761",970,94%,92%,55%
150200,Mangere Central,Counties Manukau,Pacific Peoples,5-11,401,177,68,NA,NA,44%,17%,NA
150300,Otahuhu North,Auckland,Maori,12+,395,333,323,293,136,84%,82%,46%
150300,Otahuhu North,Auckland,Maori,5-11,78,25,Masked,NA,NA,32%,6%,NA
150300,Otahuhu North,Auckland,Pacific Peoples,12+,"1,668",Masked,Masked,"1,485",802,>95%,>95%,54%
150300,Otahuhu North,Auckland,Pacific Peoples,5-11,363,198,76,NA,NA,55%,21%,NA
150400,Howick West,Counties Manukau,Maori,12+,160,Masked,151,129,72,>95%,94%,56%
150400,Howick West,Counties Manukau,Pacific Peoples,12+,132,Masked,Masked,115,79,>95%,>95%,69%
150500,Pakuranga Heights North West,Counties Manukau,Maori,12+,219,197,191,166,60,90%,87%,36%
150500,Pakuranga Heights North West,Counties Manukau,Maori,5-11,56,21,13,NA,NA,38%,23%,NA
150500,Pakuranga Heights North West,Counties Manukau,Pacific Peoples,12+,227,209,203,187,108,92%,89%,58%
150600,Mellons Bay,Counties Manukau,Maori,12+,96,90,88,83,53,94%,92%,64%
150600,Mellons Bay,Counties Manukau,Pacific Peoples,12+,44,39,39,38,25,89%,89%,66%
150700,Pakuranga Heights East,Counties Manukau,Maori,12+,245,226,220,200,97,92%,90%,48%
150700,Pakuranga Heights East,Counties Manukau,Pacific Peoples,12+,212,Masked,Masked,188,105,>95%,>95%,56%
150700,Pakuranga Heights East,Counties Manukau,Pacific Peoples,5-11,53,31,12,NA,NA,58%,23%,NA
150800,Sutton Park,Counties Manukau,Maori,12+,426,375,365,323,146,88%,86%,45%
150800,Sutton Park,Counties Manukau,Maori,5-11,90,41,16,NA,NA,46%,18%,NA
150800,Sutton Park,Counties Manukau,Pacific Peoples,12+,"2,413","2,273","2,239","2,026","1,117",94%,93%,55%
150800,Sutton Park,Counties Manukau,Pacific Peoples,5-11,455,238,70,NA,NA,52%,15%,NA
150900,Otahuhu East,Auckland,Maori,12+,269,243,234,219,113,90%,87%,52%
150900,Otahuhu East,Auckland,Maori,5-11,52,13,7,NA,NA,25%,13%,NA
150900,Otahuhu East,Auckland,Pacific Peoples,12+,897,Masked,850,780,414,>95%,95%,53%
150900,Otahuhu East,Auckland,Pacific Peoples,5-11,141,58,21,NA,NA,41%,15%,NA
151000,Mangere South,Counties Manukau,Maori,12+,344,325,318,269,111,94%,92%,41%
151000,Mangere South,Counties Manukau,Maori,5-11,80,24,11,NA,NA,30%,14%,NA
151000,Mangere South,Counties Manukau,Pacific Peoples,12+,"1,896","1,753","1,716","1,568",863,92%,91%,55%
151000,Mangere South,Counties Manukau,Pacific Peoples,5-11,289,142,54,NA,NA,49%,19%,NA
151100,Onetangi,Auckland,Maori,12+,108,100,95,85,46,93%,88%,54%
151200,Harania South,Counties Manukau,Maori,12+,457,394,386,352,169,86%,84%,48%
151200,Harania South,Counties Manukau,Maori,5-11,95,29,Masked,NA,NA,31%,5%,NA
151200,Harania South,Counties Manukau,Pacific Peoples,12+,"1,888",Masked,"1,790","1,614",883,>95%,95%,55%
151200,Harania South,Counties Manukau,Pacific Peoples,5-11,339,155,57,NA,NA,46%,17%,NA
151300,Highland Park (Auckland),Counties Manukau,Maori,12+,150,Masked,Masked,130,77,>95%,>95%,59%
151300,Highland Park (Auckland),Counties Manukau,Pacific Peoples,12+,175,Masked,Masked,156,87,>95%,>95%,56%
151400,Otahuhu South West,Auckland,Maori,12+,536,470,455,417,237,88%,85%,57%
151400,Otahuhu South West,Auckland,Maori,5-11,72,18,6,NA,NA,25%,8%,NA
151400,Otahuhu South West,Auckland,Pacific Peoples,12+,"1,492",Masked,"1,417","1,310",740,>95%,95%,56%
151400,Otahuhu South West,Auckland,Pacific Peoples,5-11,245,123,64,NA,NA,50%,26%,NA
151500,Pakuranga Heights South West,Counties Manukau,Maori,12+,244,231,228,199,112,95%,93%,56%
151500,Pakuranga Heights South West,Counties Manukau,Maori,5-11,66,25,11,NA,NA,38%,17%,NA
151500,Pakuranga Heights South West,Counties Manukau,Pacific Peoples,12+,351,Masked,Masked,309,160,>95%,>95%,52%
151500,Pakuranga Heights South West,Counties Manukau,Pacific Peoples,5-11,67,35,17,NA,NA,52%,25%,NA
151600,Mangere Mascot,Counties Manukau,Maori,12+,437,395,378,339,167,90%,86%,49%
151600,Mangere Mascot,Counties Manukau,Maori,5-11,79,15,Masked,NA,NA,19%,<5%,NA
151600,Mangere Mascot,Counties Manukau,Pacific Peoples,12+,"2,268","2,101","2,060","1,868",995,93%,91%,53%
151600,Mangere Mascot,Counties Manukau,Pacific Peoples,5-11,385,188,73,NA,NA,49%,19%,NA
151700,Waiheke East,Auckland,Maori,12+,66,54,53,51,25,82%,80%,49%
151800,Massey Road West,Counties Manukau,Maori,12+,414,387,378,349,144,93%,91%,41%
151800,Massey Road West,Counties Manukau,Maori,5-11,74,24,9,NA,NA,32%,12%,NA
151800,Massey Road West,Counties Manukau,Pacific Peoples,12+,"2,076","1,950","1,909","1,753",963,94%,92%,55%
151800,Massey Road West,Counties Manukau,Pacific Peoples,5-11,380,172,65,NA,NA,45%,17%,NA
151900,Otahuhu South,Auckland,Maori,12+,455,417,407,380,202,92%,89%,53%
151900,Otahuhu South,Auckland,Maori,5-11,71,24,Masked,NA,NA,34%,6%,NA
151900,Otahuhu South,Auckland,Pacific Peoples,12+,"1,405",Masked,"1,322","1,220",668,>95%,94%,55%
151900,Otahuhu South,Auckland,Pacific Peoples,5-11,267,137,50,NA,NA,51%,19%,NA
152000,Howick Central,Counties Manukau,Maori,12+,160,150,149,131,77,94%,93%,59%
152000,Howick Central,Counties Manukau,Pacific Peoples,12+,130,Masked,121,108,76,>95%,93%,70%
152100,Massey Road North,Counties Manukau,Maori,12+,408,359,344,315,153,88%,84%,49%
152100,Massey Road North,Counties Manukau,Maori,5-11,78,32,12,NA,NA,41%,15%,NA
152100,Massey Road North,Counties Manukau,Pacific Peoples,12+,"1,529","1,445","1,422","1,311",736,95%,93%,56%
152100,Massey Road North,Counties Manukau,Pacific Peoples,5-11,261,142,40,NA,NA,54%,15%,NA
152200,Botany Downs West,Counties Manukau,Maori,12+,101,Masked,Masked,88,53,>95%,>95%,60%
152200,Botany Downs West,Counties Manukau,Pacific Peoples,12+,116,Masked,Masked,108,46,>95%,>95%,43%
152400,Howick East,Counties Manukau,Maori,12+,167,150,149,139,86,90%,89%,62%
152400,Howick East,Counties Manukau,Pacific Peoples,12+,88,Masked,80,76,43,>95%,91%,57%
152500,Burswood,Counties Manukau,Maori,12+,55,50,49,44,23,91%,89%,52%
152500,Burswood,Counties Manukau,Pacific Peoples,12+,94,88,86,80,57,94%,91%,71%
152600,Massey Road South,Counties Manukau,Maori,12+,223,185,180,159,88,83%,81%,55%
152600,Massey Road South,Counties Manukau,Maori,5-11,60,14,Masked,NA,NA,23%,5%,NA
152600,Massey Road South,Counties Manukau,Pacific Peoples,12+,"1,014",Masked,955,883,467,>95%,94%,53%
152600,Massey Road South,Counties Manukau,Pacific Peoples,5-11,169,91,30,NA,NA,54%,18%,NA
152800,Mangere South East,Counties Manukau,Maori,12+,353,330,319,287,155,93%,90%,54%
152800,Mangere South East,Counties Manukau,Maori,5-11,67,30,9,NA,NA,45%,13%,NA
152800,Mangere South East,Counties Manukau,Pacific Peoples,12+,"1,865","1,739","1,716","1,566",888,93%,92%,57%
152800,Mangere South East,Counties Manukau,Pacific Peoples,5-11,272,124,35,NA,NA,46%,13%,NA
152900,Botany Downs East,Counties Manukau,Maori,12+,65,Masked,Masked,52,35,>95%,>95%,67%
152900,Botany Downs East,Counties Manukau,Pacific Peoples,12+,76,Masked,Masked,66,44,>95%,>95%,67%
153000,Grange,Counties Manukau,Maori,12+,249,224,218,196,91,90%,88%,46%
153000,Grange,Counties Manukau,Maori,5-11,51,18,6,NA,NA,35%,12%,NA
153000,Grange,Counties Manukau,Pacific Peoples,12+,"1,148",Masked,"1,081",990,523,>95%,94%,53%
153000,Grange,Counties Manukau,Pacific Peoples,5-11,223,99,29,NA,NA,44%,13%,NA
153100,Golflands,Counties Manukau,Maori,12+,73,67,64,58,43,92%,88%,74%
153100,Golflands,Counties Manukau,Pacific Peoples,12+,69,Masked,Masked,62,44,>95%,>95%,71%
153200,Aorere North,Counties Manukau,Maori,12+,185,163,160,146,70,88%,86%,48%
153200,Aorere North,Counties Manukau,Pacific Peoples,12+,812,757,737,677,361,93%,91%,53%
153200,Aorere North,Counties Manukau,Pacific Peoples,5-11,127,49,20,NA,NA,39%,16%,NA
153300,Mangere East,Counties Manukau,Maori,12+,366,Masked,339,305,140,>95%,93%,46%
153300,Mangere East,Counties Manukau,Maori,5-11,75,23,6,NA,NA,31%,8%,NA
153300,Mangere East,Counties Manukau,Pacific Peoples,12+,"1,548",Masked,"1,464","1,356",809,>95%,95%,60%
153300,Mangere East,Counties Manukau,Pacific Peoples,5-11,250,121,43,NA,NA,48%,17%,NA
153400,Cockle Bay,Counties Manukau,Maori,12+,139,132,132,118,78,95%,95%,66%
153400,Cockle Bay,Counties Manukau,Pacific Peoples,12+,75,Masked,Masked,69,47,>95%,>95%,68%
153500,Otara West,Counties Manukau,Maori,12+,620,538,499,435,181,87%,80%,42%
153500,Otara West,Counties Manukau,Maori,5-11,162,48,13,NA,NA,30%,8%,NA
153500,Otara West,Counties Manukau,Pacific Peoples,12+,"1,919","1,736","1,697","1,539",739,90%,88%,48%
153500,Otara West,Counties Manukau,Pacific Peoples,5-11,358,164,54,NA,NA,46%,15%,NA
153600,Aorere Central,Counties Manukau,Maori,12+,255,237,231,199,103,93%,91%,52%
153600,Aorere Central,Counties Manukau,Maori,5-11,65,20,9,NA,NA,31%,14%,NA
153600,Aorere Central,Counties Manukau,Pacific Peoples,12+,"1,009",950,937,862,483,94%,93%,56%
153600,Aorere Central,Counties Manukau,Pacific Peoples,5-11,139,73,26,NA,NA,53%,19%,NA
153700,Northpark North,Counties Manukau,Maori,12+,66,Masked,Masked,59,42,>95%,>95%,71%
153700,Northpark North,Counties Manukau,Pacific Peoples,12+,72,68,67,62,40,94%,93%,65%
153800,Somerville,Counties Manukau,Maori,12+,94,Masked,Masked,81,53,>95%,>95%,65%
153800,Somerville,Counties Manukau,Pacific Peoples,12+,93,Masked,Masked,81,56,>95%,>95%,69%
153900,Northpark South,Counties Manukau,Pacific Peoples,12+,71,Masked,Masked,67,39,>95%,>95%,58%
154000,Papatoetoe North,Counties Manukau,Maori,12+,427,370,364,339,164,87%,85%,48%
154000,Papatoetoe North,Counties Manukau,Maori,5-11,80,30,9,NA,NA,38%,11%,NA
154000,Papatoetoe North,Counties Manukau,Pacific Peoples,12+,"1,375",Masked,Masked,"1,203",761,>95%,>95%,63%
154000,Papatoetoe North,Counties Manukau,Pacific Peoples,5-11,247,127,41,NA,NA,51%,17%,NA
154100,Dingwall,Counties Manukau,Maori,12+,271,250,246,215,130,92%,91%,60%
154100,Dingwall,Counties Manukau,Maori,5-11,59,23,9,NA,NA,39%,15%,NA
154100,Dingwall,Counties Manukau,Pacific Peoples,12+,766,Masked,Masked,679,424,>95%,>95%,62%
154100,Dingwall,Counties Manukau,Pacific Peoples,5-11,124,76,35,NA,NA,61%,28%,NA
154200,Aorere South,Counties Manukau,Maori,12+,558,500,486,430,214,90%,87%,50%
154200,Aorere South,Counties Manukau,Maori,5-11,123,43,15,NA,NA,35%,12%,NA
154200,Aorere South,Counties Manukau,Pacific Peoples,12+,"1,860",Masked,"1,758","1,608",980,>95%,95%,61%
154200,Aorere South,Counties Manukau,Pacific Peoples,5-11,288,153,60,NA,NA,53%,21%,NA
154300,Shelly Park,Counties Manukau,Maori,12+,93,88,86,74,51,95%,92%,69%
154300,Shelly Park,Counties Manukau,Pacific Peoples,12+,53,Masked,Masked,45,27,>95%,>95%,60%
154400,Otara Central,Counties Manukau,Maori,12+,447,384,367,328,164,86%,82%,50%
154400,Otara Central,Counties Manukau,Maori,5-11,81,31,12,NA,NA,38%,15%,NA
154400,Otara Central,Counties Manukau,Pacific Peoples,12+,"1,666","1,507","1,473","1,337",671,90%,88%,50%
154400,Otara Central,Counties Manukau,Pacific Peoples,5-11,291,117,33,NA,NA,40%,11%,NA
154500,Huntington Park,Counties Manukau,Maori,12+,68,Masked,Masked,57,32,>95%,>95%,56%
154500,Huntington Park,Counties Manukau,Pacific Peoples,12+,79,Masked,Masked,72,40,>95%,>95%,56%
154700,Botany North,Counties Manukau,Maori,12+,59,Masked,Masked,56,36,>95%,>95%,64%
154700,Botany North,Counties Manukau,Pacific Peoples,12+,66,Masked,Masked,65,42,>95%,>95%,65%
154800,Papatoetoe West,Counties Manukau,Maori,12+,460,Masked,429,392,203,>95%,93%,52%
154800,Papatoetoe West,Counties Manukau,Maori,5-11,93,32,12,NA,NA,34%,13%,NA
154800,Papatoetoe West,Counties Manukau,Pacific Peoples,12+,"1,588","1,503","1,487","1,378",859,95%,94%,62%
154800,Papatoetoe West,Counties Manukau,Pacific Peoples,5-11,247,140,69,NA,NA,57%,28%,NA
154900,Papatoetoe Central,Counties Manukau,Maori,12+,439,411,403,375,227,94%,92%,61%
154900,Papatoetoe Central,Counties Manukau,Maori,5-11,70,28,14,NA,NA,40%,20%,NA
154900,Papatoetoe Central,Counties Manukau,Pacific Peoples,12+,"1,127",Masked,Masked,"1,050",700,>95%,>95%,67%
154900,Papatoetoe Central,Counties Manukau,Pacific Peoples,5-11,132,83,33,NA,NA,63%,25%,NA
155000,Sunkist Bay,Counties Manukau,Maori,12+,182,Masked,Masked,162,106,>95%,>95%,65%
155000,Sunkist Bay,Counties Manukau,Pacific Peoples,12+,58,55,55,50,34,95%,95%,68%
155100,Otara East,Counties Manukau,Maori,12+,595,551,525,461,203,93%,88%,44%
155100,Otara East,Counties Manukau,Maori,5-11,143,31,11,NA,NA,22%,8%,NA
155100,Otara East,Counties Manukau,Pacific Peoples,12+,"2,294","2,158","2,100","1,894","1,007",94%,92%,53%
