SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
130800,Glen Eden North,Waitemata,Pacific Peoples,5-11,65,34,0,NA,NA,52%,<5%,NA
130900,Glen Eden Woodglen,Waitemata,Maori,12+,403,378,365,270,157,94%,91%,58%
130900,Glen Eden Woodglen,Waitemata,Maori,5-11,110,47,Masked,NA,NA,43%,<5%,NA
130900,Glen Eden Woodglen,Waitemata,Pacific Peoples,12+,626,594,584,452,268,95%,93%,59%
130900,Glen Eden Woodglen,Waitemata,Pacific Peoples,5-11,121,48,Masked,NA,NA,40%,<5%,NA
131000,Kelston South,Waitemata,Maori,12+,292,269,260,189,90,92%,89%,48%
131000,Kelston South,Waitemata,Maori,5-11,57,23,Masked,NA,NA,40%,<5%,NA
131000,Kelston South,Waitemata,Pacific Peoples,12+,643,610,600,460,239,95%,93%,52%
131000,Kelston South,Waitemata,Pacific Peoples,5-11,123,47,Masked,NA,NA,38%,<5%,NA
131100,Waterview,Auckland,Maori,12+,363,Masked,335,272,160,>95%,92%,59%
131100,Waterview,Auckland,Maori,5-11,54,27,0,NA,NA,50%,<5%,NA
131100,Waterview,Auckland,Pacific Peoples,12+,571,Masked,540,419,211,>95%,95%,50%
131100,Waterview,Auckland,Pacific Peoples,5-11,141,48,0,NA,NA,34%,<5%,NA
131200,Ponsonby East,Auckland,Maori,12+,171,153,152,131,98,89%,89%,75%
131200,Ponsonby East,Auckland,Pacific Peoples,12+,185,Masked,Masked,160,103,>95%,>95%,64%
131300,Wynyard-Viaduct,Auckland,Maori,12+,51,47,47,45,41,92%,92%,91%
131400,Stanley Point,Waitemata,Maori,12+,64,Masked,Masked,53,38,>95%,>95%,72%
131500,Glen Eden Central,Waitemata,Maori,12+,314,288,281,196,107,92%,89%,55%
131500,Glen Eden Central,Waitemata,Maori,5-11,56,35,0,NA,NA,62%,<5%,NA
131500,Glen Eden Central,Waitemata,Pacific Peoples,12+,313,297,294,234,143,95%,94%,61%
131500,Glen Eden Central,Waitemata,Pacific Peoples,5-11,57,30,0,NA,NA,53%,<5%,NA
131600,Grey Lynn North,Auckland,Maori,12+,206,Masked,Masked,176,127,>95%,>95%,72%
131600,Grey Lynn North,Auckland,Pacific Peoples,12+,247,Masked,234,199,142,>95%,95%,71%
131700,Avondale West (Auckland),Auckland,Maori,12+,384,347,331,243,139,90%,86%,57%
131700,Avondale West (Auckland),Auckland,Maori,5-11,66,22,0,NA,NA,33%,<5%,NA
131700,Avondale West (Auckland),Auckland,Pacific Peoples,12+,"1,055",988,968,788,460,94%,92%,58%
131700,Avondale West (Auckland),Auckland,Pacific Peoples,5-11,166,59,Masked,NA,NA,36%,<5%,NA
131800,Freemans Bay,Auckland,Maori,12+,248,Masked,Masked,212,150,>95%,>95%,71%
131800,Freemans Bay,Auckland,Pacific Peoples,12+,172,156,155,140,100,91%,90%,71%
131900,Mount Albert West,Auckland,Maori,12+,193,Masked,Masked,155,110,>95%,>95%,71%
131900,Mount Albert West,Auckland,Pacific Peoples,12+,252,223,218,179,119,88%,87%,66%
132000,Avondale North (Auckland),Auckland,Maori,12+,327,306,302,239,140,94%,92%,59%
132000,Avondale North (Auckland),Auckland,Maori,5-11,66,27,Masked,NA,NA,41%,<5%,NA
132000,Avondale North (Auckland),Auckland,Pacific Peoples,12+,602,553,541,438,277,92%,90%,63%
132000,Avondale North (Auckland),Auckland,Pacific Peoples,5-11,80,39,0,NA,NA,49%,<5%,NA
132100,Grey Lynn West,Auckland,Maori,12+,238,224,220,170,109,94%,92%,64%
132100,Grey Lynn West,Auckland,Pacific Peoples,12+,365,346,342,298,181,95%,94%,61%
132100,Grey Lynn West,Auckland,Pacific Peoples,5-11,62,39,0,NA,NA,63%,<5%,NA
132200,Mount Albert North,Auckland,Maori,12+,257,237,236,187,127,92%,92%,68%
132200,Mount Albert North,Auckland,Maori,5-11,43,20,0,NA,NA,47%,<5%,NA
132200,Mount Albert North,Auckland,Pacific Peoples,12+,307,Masked,291,235,138,>95%,95%,59%
132200,Mount Albert North,Auckland,Pacific Peoples,5-11,43,24,Masked,NA,NA,56%,<5%,NA
132300,New Lynn North,Waitemata,Maori,12+,270,244,235,180,102,90%,87%,57%
132300,New Lynn North,Waitemata,Maori,5-11,51,28,Masked,NA,NA,55%,<5%,NA
132300,New Lynn North,Waitemata,Pacific Peoples,12+,507,Masked,480,365,196,>95%,95%,54%
132300,New Lynn North,Waitemata,Pacific Peoples,5-11,100,27,0,NA,NA,27%,<5%,NA
132400,Victoria Park ,Auckland,Maori,12+,126,Masked,Masked,113,60,>95%,>95%,53%
132400,Victoria Park ,Auckland,Pacific Peoples,12+,72,Masked,Masked,61,32,>95%,>95%,52%
132500,Konini,Waitemata,Maori,12+,253,239,237,179,109,94%,94%,61%
132500,Konini,Waitemata,Maori,5-11,66,26,0,NA,NA,39%,<5%,NA
132500,Konini,Waitemata,Pacific Peoples,12+,187,169,168,131,80,90%,90%,61%
132600,New Lynn North West,Waitemata,Maori,12+,217,189,185,147,97,87%,85%,66%
132600,New Lynn North West,Waitemata,Pacific Peoples,12+,414,Masked,Masked,315,195,>95%,>95%,62%
132600,New Lynn North West,Waitemata,Pacific Peoples,5-11,60,27,Masked,NA,NA,45%,5%,NA
132700,Hobson Ridge North,Auckland,Maori,12+,130,109,103,89,40,84%,79%,45%
132700,Hobson Ridge North,Auckland,Pacific Peoples,12+,92,Masked,87,76,40,>95%,95%,53%
132800,Grey Lynn Central,Auckland,Maori,12+,177,Masked,Masked,153,104,>95%,>95%,68%
132800,Grey Lynn Central,Auckland,Pacific Peoples,12+,358,Masked,340,292,194,>95%,95%,66%
132900,Fruitvale,Waitemata,Maori,12+,249,229,223,175,98,92%,90%,56%
132900,Fruitvale,Waitemata,Maori,5-11,42,15,Masked,NA,NA,36%,7%,NA
132900,Fruitvale,Waitemata,Pacific Peoples,12+,322,304,298,240,150,94%,93%,62%
132900,Fruitvale,Waitemata,Pacific Peoples,5-11,45,21,0,NA,NA,47%,<5%,NA
133000,Devonport,Waitemata,Maori,12+,134,Masked,Masked,111,80,>95%,>95%,72%
133000,Devonport,Waitemata,Pacific Peoples,12+,50,44,44,43,31,88%,88%,72%
133100,Avondale Central (Auckland),Auckland,Maori,12+,225,205,197,156,103,91%,88%,66%
133100,Avondale Central (Auckland),Auckland,Pacific Peoples,12+,433,Masked,Masked,358,219,>95%,>95%,61%
133100,Avondale Central (Auckland),Auckland,Pacific Peoples,5-11,49,27,0,NA,NA,55%,<5%,NA
133200,Queen Street,Auckland,Maori,12+,113,Masked,Masked,90,51,>95%,>95%,57%
133200,Queen Street,Auckland,Pacific Peoples,12+,68,Masked,59,47,29,>95%,87%,62%
133300,Quay Street-Customs Street,Auckland,Maori,12+,103,87,86,71,43,84%,83%,61%
133300,Quay Street-Customs Street,Auckland,Pacific Peoples,12+,91,85,84,68,41,93%,92%,60%
133400,Hobson Ridge Central,Auckland,Maori,12+,238,214,207,169,92,90%,87%,54%
133400,Hobson Ridge Central,Auckland,Pacific Peoples,12+,115,Masked,Masked,100,51,>95%,>95%,51%
133500,Grey Lynn East,Auckland,Maori,12+,132,Masked,125,111,73,>95%,95%,66%
133500,Grey Lynn East,Auckland,Pacific Peoples,12+,132,Masked,Masked,110,67,>95%,>95%,61%
133600,Morningside (Auckland),Auckland,Maori,12+,274,Masked,259,218,153,>95%,95%,70%
133600,Morningside (Auckland),Auckland,Pacific Peoples,12+,335,317,312,265,184,95%,93%,69%
133700,Shortland Street,Auckland,Maori,12+,101,Masked,Masked,88,57,>95%,>95%,65%
133800,Hobson Ridge South,Auckland,Maori,12+,119,104,102,81,42,87%,86%,52%
133800,Hobson Ridge South,Auckland,Pacific Peoples,12+,53,48,46,36,26,91%,87%,72%
133900,New Lynn Central,Waitemata,Maori,12+,47,39,39,32,17,83%,83%,53%
133900,New Lynn Central,Waitemata,Pacific Peoples,12+,45,Masked,Masked,40,21,>95%,>95%,52%
134000,Cheltenham,Waitemata,Maori,12+,55,Masked,Masked,51,36,>95%,>95%,71%
134100,Queen Street South West,Auckland,Maori,12+,133,117,113,95,51,88%,85%,54%
134100,Queen Street South West,Auckland,Pacific Peoples,12+,68,59,57,47,27,87%,84%,57%
134200,Mount Albert Central,Auckland,Maori,12+,206,Masked,194,161,107,>95%,94%,66%
134200,Mount Albert Central,Auckland,Pacific Peoples,12+,186,175,175,146,100,94%,94%,68%
134300,Karangahape,Auckland,Maori,12+,156,145,142,128,71,93%,91%,55%
134300,Karangahape,Auckland,Pacific Peoples,12+,103,Masked,97,79,51,>95%,94%,65%
134400,Kingsland,Auckland,Maori,12+,275,258,254,207,148,94%,92%,71%
134400,Kingsland,Auckland,Pacific Peoples,12+,334,317,314,280,186,95%,94%,66%
134500,Anzac Avenue,Auckland,Maori,12+,176,162,158,132,85,92%,90%,64%
134500,Anzac Avenue,Auckland,Pacific Peoples,12+,87,73,70,63,42,84%,80%,67%
134600,Waima-Woodlands Park,Waitemata,Maori,12+,115,109,106,84,57,95%,92%,68%
134600,Waima-Woodlands Park,Waitemata,Pacific Peoples,12+,54,Masked,Masked,41,30,>95%,>95%,73%
134700,Kaurilands,Waitemata,Maori,12+,240,225,222,171,119,94%,92%,70%
134700,Kaurilands,Waitemata,Maori,5-11,41,24,0,NA,NA,59%,<5%,NA
134700,Kaurilands,Waitemata,Pacific Peoples,12+,114,Masked,Masked,86,68,>95%,>95%,79%
134900,New Lynn Seabrook,Waitemata,Maori,12+,195,183,179,138,83,94%,92%,60%
134900,New Lynn Seabrook,Waitemata,Pacific Peoples,12+,352,320,315,238,154,91%,89%,65%
134900,New Lynn Seabrook,Waitemata,Pacific Peoples,5-11,48,25,0,NA,NA,52%,<5%,NA
135000,Avondale South (Auckland),Auckland,Maori,12+,246,Masked,228,178,93,>95%,93%,52%
135000,Avondale South (Auckland),Auckland,Maori,5-11,48,24,0,NA,NA,50%,<5%,NA
135000,Avondale South (Auckland),Auckland,Pacific Peoples,12+,735,Masked,684,574,385,>95%,93%,67%
135000,Avondale South (Auckland),Auckland,Pacific Peoples,5-11,91,43,Masked,NA,NA,47%,<5%,NA
135100,Symonds Street North West,Auckland,Maori,12+,151,139,134,113,67,92%,89%,59%
135100,Symonds Street North West,Auckland,Pacific Peoples,12+,97,92,91,76,33,95%,94%,43%
135200,Mount Albert South,Auckland,Maori,12+,117,107,103,88,55,91%,88%,62%
135200,Mount Albert South,Auckland,Pacific Peoples,12+,103,88,88,75,58,85%,85%,77%
135300,Symonds Street West,Auckland,Maori,12+,202,187,181,145,66,93%,90%,46%
135300,Symonds Street West,Auckland,Pacific Peoples,12+,114,Masked,Masked,95,42,>95%,>95%,44%
135400,West Lynn,Waitemata,Maori,12+,207,Masked,194,152,108,>95%,94%,71%
135400,West Lynn,Waitemata,Pacific Peoples,12+,201,185,184,145,97,92%,92%,67%
135500,Owairaka West,Auckland,Maori,12+,188,167,160,130,81,89%,85%,62%
135500,Owairaka West,Auckland,Pacific Peoples,12+,319,291,287,229,123,91%,90%,54%
135500,Owairaka West,Auckland,Pacific Peoples,5-11,68,26,0,NA,NA,38%,<5%,NA
135600,New Lynn Central South,Waitemata,Maori,12+,224,199,191,143,81,89%,85%,57%
135600,New Lynn Central South,Waitemata,Pacific Peoples,12+,372,Masked,Masked,273,145,>95%,>95%,53%
135600,New Lynn Central South,Waitemata,Pacific Peoples,5-11,47,34,Masked,NA,NA,72%,<5%,NA
135700,The Strand,Auckland,Maori,12+,84,Masked,Masked,72,37,>95%,>95%,51%
135700,The Strand,Auckland,Pacific Peoples,12+,61,56,54,50,26,92%,89%,52%
135800,St Lukes,Auckland,Maori,12+,106,Masked,Masked,81,47,>95%,>95%,58%
135800,St Lukes,Auckland,Pacific Peoples,12+,161,141,137,116,73,88%,85%,63%
135900,Symonds Street East,Auckland,Maori,12+,187,Masked,175,146,83,>95%,94%,57%
135900,Symonds Street East,Auckland,Pacific Peoples,12+,109,99,96,88,37,91%,88%,42%
136000,Eden Terrace,Auckland,Maori,12+,258,243,240,211,135,94%,93%,64%
136000,Eden Terrace,Auckland,Pacific Peoples,12+,167,Masked,Masked,140,99,>95%,>95%,71%
136100,Grafton,Auckland,Maori,12+,130,122,114,93,64,94%,88%,69%
136100,Grafton,Auckland,Pacific Peoples,12+,50,47,47,44,30,94%,94%,68%
136200,Eden Park,Auckland,Maori,12+,95,87,86,75,49,92%,91%,65%
136200,Eden Park,Auckland,Pacific Peoples,12+,117,Masked,111,92,59,>95%,95%,64%
136300,Sandringham North,Auckland,Maori,12+,160,Masked,Masked,125,85,>95%,>95%,68%
136300,Sandringham North,Auckland,Pacific Peoples,12+,285,267,260,202,137,94%,91%,68%
136300,Sandringham North,Auckland,Pacific Peoples,5-11,54,24,0,NA,NA,44%,<5%,NA
136400,Parnell West,Auckland,Maori,12+,215,Masked,Masked,190,114,>95%,>95%,60%
136400,Parnell West,Auckland,Pacific Peoples,12+,81,Masked,Masked,81,52,>95%,>95%,64%
136500,New Lynn South,Waitemata,Maori,12+,327,308,298,219,120,94%,91%,55%
136500,New Lynn South,Waitemata,Maori,5-11,55,27,Masked,NA,NA,49%,5%,NA
136500,New Lynn South,Waitemata,Pacific Peoples,12+,506,Masked,Masked,381,227,>95%,>95%,60%
136500,New Lynn South,Waitemata,Pacific Peoples,5-11,93,36,Masked,NA,NA,39%,<5%,NA
136600,New Windsor North,Auckland,Maori,12+,191,174,170,126,72,91%,89%,57%
136600,New Windsor North,Auckland,Pacific Peoples,12+,453,427,420,349,220,94%,93%,63%
136600,New Windsor North,Auckland,Pacific Peoples,5-11,65,25,0,NA,NA,38%,<5%,NA
136700,Titirangi South,Waitemata,Maori,12+,150,Masked,141,113,74,>95%,94%,65%
136700,Titirangi South,Waitemata,Pacific Peoples,12+,94,Masked,Masked,75,49,>95%,>95%,65%
136800,Owairaka East,Auckland,Maori,12+,109,Masked,102,88,58,>95%,94%,66%
136800,Owairaka East,Auckland,Pacific Peoples,12+,247,227,224,172,107,92%,91%,62%
136800,Owairaka East,Auckland,Pacific Peoples,5-11,54,25,Masked,NA,NA,46%,<5%,NA
136900,Eden Valley,Auckland,Maori,12+,134,127,124,109,77,95%,93%,71%
136900,Eden Valley,Auckland,Pacific Peoples,12+,72,Masked,Masked,58,35,>95%,>95%,60%
137000,Sandringham Central,Auckland,Maori,12+,108,Masked,Masked,87,64,>95%,>95%,74%
137000,Sandringham Central,Auckland,Pacific Peoples,12+,239,220,209,169,107,92%,87%,63%
137100,Glenavon,Auckland,Maori,12+,252,222,211,141,67,88%,84%,48%
137100,Glenavon,Auckland,Maori,5-11,55,16,0,NA,NA,29%,<5%,NA
137100,Glenavon,Auckland,Pacific Peoples,12+,715,670,649,469,241,94%,91%,51%
137100,Glenavon,Auckland,Pacific Peoples,5-11,131,26,Masked,NA,NA,20%,<5%,NA
137200,Blockhouse Bay North,Auckland,Maori,12+,158,142,139,103,61,90%,88%,59%
137200,Blockhouse Bay North,Auckland,Pacific Peoples,12+,435,401,394,310,187,92%,91%,60%
137200,Blockhouse Bay North,Auckland,Pacific Peoples,5-11,64,29,Masked,NA,NA,45%,<5%,NA
137300,Green Bay North,Waitemata,Maori,12+,116,Masked,104,82,52,>95%,90%,63%
137300,Green Bay North,Waitemata,Pacific Peoples,12+,147,Masked,Masked,125,78,>95%,>95%,62%
137400,Parnell East,Auckland,Maori,12+,106,100,100,88,62,94%,94%,70%
137400,Parnell East,Auckland,Pacific Peoples,12+,72,67,67,60,43,93%,93%,72%
137500,Laingholm,Waitemata,Maori,12+,130,117,116,86,53,90%,89%,62%
137600,Sandringham West,Auckland,Maori,12+,115,106,105,91,56,92%,91%,62%
137600,Sandringham West,Auckland,Pacific Peoples,12+,199,185,181,156,113,93%,91%,72%
137700,Mount Eden North East,Auckland,Maori,12+,92,87,81,69,42,95%,88%,61%
137700,Mount Eden North East,Auckland,Pacific Peoples,12+,57,50,47,40,26,88%,82%,65%
137800,Mount Eden North,Auckland,Maori,12+,117,Masked,Masked,98,66,>95%,>95%,67%
137800,Mount Eden North,Auckland,Pacific Peoples,12+,112,97,97,83,53,87%,87%,64%
137900,Wesley West,Auckland,Maori,12+,203,179,162,118,61,88%,80%,52%
137900,Wesley West,Auckland,Maori,5-11,54,15,0,NA,NA,28%,<5%,NA
137900,Wesley West,Auckland,Pacific Peoples,12+,"1,085",997,962,754,417,92%,89%,55%
137900,Wesley West,Auckland,Pacific Peoples,5-11,180,75,Masked,NA,NA,42%,<5%,NA
138000,Green Bay South,Waitemata,Maori,12+,155,Masked,141,113,63,>95%,91%,56%
138000,Green Bay South,Waitemata,Pacific Peoples,12+,139,Masked,Masked,106,67,>95%,>95%,63%
138100,Balmoral,Auckland,Maori,12+,132,Masked,Masked,104,70,>95%,>95%,67%
138100,Balmoral,Auckland,Pacific Peoples,12+,207,191,187,152,99,92%,90%,65%
138200,Sandringham East,Auckland,Maori,12+,176,Masked,163,129,75,>95%,93%,58%
138200,Sandringham East,Auckland,Pacific Peoples,12+,309,289,282,238,152,94%,91%,64%
138300,New Windsor South,Auckland,Maori,12+,216,197,195,134,78,91%,90%,58%
138300,New Windsor South,Auckland,Maori,5-11,53,19,Masked,NA,NA,36%,6%,NA
138300,New Windsor South,Auckland,Pacific Peoples,12+,643,593,584,455,283,92%,91%,62%
138300,New Windsor South,Auckland,Pacific Peoples,5-11,77,20,Masked,NA,NA,26%,<5%,NA
138400,Mount Eden West,Auckland,Maori,12+,104,Masked,Masked,86,65,>95%,>95%,76%
138400,Mount Eden West,Auckland,Pacific Peoples,12+,114,Masked,Masked,85,57,>95%,>95%,67%
138500,Newmarket,Auckland,Maori,12+,80,Masked,Masked,70,53,>95%,>95%,76%
138500,Newmarket,Auckland,Pacific Peoples,12+,61,Masked,Masked,55,42,>95%,>95%,76%
138600,Blockhouse Bay North East,Auckland,Maori,12+,105,96,93,68,42,91%,89%,62%
138600,Blockhouse Bay North East,Auckland,Pacific Peoples,12+,253,Masked,Masked,202,126,>95%,>95%,62%
138600,Blockhouse Bay North East,Auckland,Pacific Peoples,5-11,40,19,Masked,NA,NA,48%,<5%,NA
138700,Epsom North,Auckland,Maori,12+,128,109,107,80,55,85%,84%,69%
138700,Epsom North,Auckland,Pacific Peoples,12+,108,101,101,80,57,94%,94%,71%
138900,Blockhouse Bay South,Auckland,Maori,12+,170,159,156,111,65,94%,92%,59%
138900,Blockhouse Bay South,Auckland,Pacific Peoples,12+,282,257,256,215,139,91%,91%,65%
139000,Mount Eden East,Auckland,Maori,12+,108,Masked,Masked,95,68,>95%,>95%,72%
139000,Mount Eden East,Auckland,Pacific Peoples,12+,73,69,68,54,36,95%,93%,67%
139100,Wesley East,Auckland,Maori,12+,162,152,147,107,63,94%,91%,59%
139100,Wesley East,Auckland,Pacific Peoples,12+,615,575,565,449,243,93%,92%,54%
139100,Wesley East,Auckland,Pacific Peoples,5-11,100,37,Masked,NA,NA,37%,<5%,NA
139200,Orakei West,Auckland,Maori,12+,161,Masked,152,123,78,>95%,94%,63%
139200,Orakei West,Auckland,Pacific Peoples,12+,56,Masked,Masked,47,34,>95%,>95%,72%
139300,Maungawhau,Auckland,Maori,12+,84,78,75,64,49,93%,89%,77%
139300,Maungawhau,Auckland,Pacific Peoples,12+,91,Masked,Masked,77,58,>95%,>95%,75%
139400,Remuera West,Auckland,Maori,12+,65,Masked,Masked,48,34,>95%,>95%,71%
139400,Remuera West,Auckland,Pacific Peoples,12+,62,56,55,48,29,90%,89%,60%
139500,Blockhouse Bay East,Auckland,Maori,12+,68,56,54,36,23,82%,79%,64%
139500,Blockhouse Bay East,Auckland,Pacific Peoples,12+,152,Masked,143,120,88,>95%,94%,73%
139600,Lynfield North,Auckland,Maori,12+,108,Masked,101,73,40,>95%,94%,55%
139600,Lynfield North,Auckland,Pacific Peoples,12+,192,176,176,146,102,92%,92%,70%
139700,Mount Roskill North,Auckland,Maori,12+,175,166,162,131,83,95%,93%,63%
139700,Mount Roskill North,Auckland,Pacific Peoples,12+,348,304,293,251,151,87%,84%,60%
139700,Mount Roskill North,Auckland,Pacific Peoples,5-11,41,20,Masked,NA,NA,49%,<5%,NA
139800,Mount Roskill White Swan,Auckland,Maori,12+,125,Masked,Masked,99,67,>95%,>95%,68%
139800,Mount Roskill White Swan,Auckland,Pacific Peoples,12+,534,485,475,372,212,91%,89%,57%
139800,Mount Roskill White Swan,Auckland,Pacific Peoples,5-11,69,27,0,NA,NA,39%,<5%,NA
139900,Mount Eden South,Auckland,Maori,12+,113,Masked,Masked,96,78,>95%,>95%,81%
139900,Mount Eden South,Auckland,Pacific Peoples,12+,83,Masked,77,65,45,>95%,93%,69%
140000,Remuera Waitaramoa,Auckland,Maori,12+,84,Masked,Masked,77,55,>95%,>95%,71%
140000,Remuera Waitaramoa,Auckland,Pacific Peoples,12+,42,Masked,39,35,25,>95%,93%,71%
140100,Orakei East,Auckland,Maori,12+,624,Masked,581,470,312,>95%,93%,66%
140100,Orakei East,Auckland,Maori,5-11,110,56,Masked,NA,NA,51%,<5%,NA
140100,Orakei East,Auckland,Pacific Peoples,12+,106,Masked,99,69,45,>95%,93%,65%
140200,Epsom Central-North,Auckland,Maori,12+,70,63,62,55,41,90%,89%,75%
140200,Epsom Central-North,Auckland,Pacific Peoples,12+,65,Masked,Masked,54,40,>95%,>95%,74%
140300,Mount St John,Auckland,Maori,12+,202,180,174,136,88,89%,86%,65%
140300,Mount St John,Auckland,Pacific Peoples,12+,133,116,115,89,48,87%,86%,54%
140400,Mount Roskill Central North,Auckland,Maori,12+,131,112,111,92,64,85%,85%,70%
140400,Mount Roskill Central North,Auckland,Pacific Peoples,12+,427,384,377,303,172,90%,88%,57%
140400,Mount Roskill Central North,Auckland,Pacific Peoples,5-11,63,22,Masked,NA,NA,35%,<5%,NA
140500,Remuera North,Auckland,Maori,12+,55,Masked,Masked,52,36,>95%,>95%,69%
140500,Remuera North,Auckland,Pacific Peoples,12+,42,Masked,Masked,32,27,>95%,>95%,84%
140600,Three Kings West,Auckland,Maori,12+,178,164,157,122,79,92%,88%,65%
140600,Three Kings West,Auckland,Pacific Peoples,12+,427,Masked,399,316,165,>95%,93%,52%
140600,Three Kings West,Auckland,Pacific Peoples,5-11,90,29,Masked,NA,NA,32%,<5%,NA
140700,Mount Roskill Central South,Auckland,Maori,12+,133,121,117,78,42,91%,88%,54%
140700,Mount Roskill Central South,Auckland,Pacific Peoples,12+,522,491,476,366,192,94%,91%,52%
140700,Mount Roskill Central South,Auckland,Pacific Peoples,5-11,93,41,Masked,NA,NA,44%,<5%,NA
140800,Epsom Central-South,Auckland,Maori,12+,82,Masked,Masked,61,44,>95%,>95%,72%
140800,Epsom Central-South,Auckland,Pacific Peoples,12+,102,Masked,95,72,58,>95%,93%,81%
140900,Lynfield South,Auckland,Maori,12+,120,Masked,113,91,66,>95%,94%,73%
140900,Lynfield South,Auckland,Pacific Peoples,12+,268,Masked,Masked,213,150,>95%,>95%,70%
141000,Remuera South,Auckland,Maori,12+,98,Masked,Masked,80,56,>95%,>95%,70%
141000,Remuera South,Auckland,Pacific Peoples,12+,102,Masked,Masked,88,62,>95%,>95%,70%
141100,Mission Bay,Auckland,Maori,12+,112,98,98,88,66,88%,88%,75%
141100,Mission Bay,Auckland,Pacific Peoples,12+,55,Masked,Masked,50,35,>95%,>95%,70%
141200,Three Kings East,Auckland,Maori,12+,53,49,48,38,30,92%,91%,79%
141200,Three Kings East,Auckland,Pacific Peoples,12+,62,50,50,48,36,81%,81%,75%
141300,Mount Roskill South,Auckland,Maori,12+,85,Masked,Masked,69,41,>95%,>95%,59%
141300,Mount Roskill South,Auckland,Pacific Peoples,12+,190,Masked,Masked,147,108,>95%,>95%,73%
141300,Mount Roskill South,Auckland,Pacific Peoples,5-11,40,24,Masked,NA,NA,60%,<5%,NA
141500,Epsom East,Auckland,Maori,12+,101,89,86,71,51,88%,85%,72%
141500,Epsom East,Auckland,Pacific Peoples,12+,103,96,93,81,63,93%,90%,78%
141600,Remuera Waiata,Auckland,Maori,12+,58,54,54,44,38,93%,93%,86%
141700,Epsom South,Auckland,Maori,12+,109,Masked,Masked,84,55,>95%,>95%,65%
141700,Epsom South,Auckland,Pacific Peoples,12+,54,46,45,38,22,85%,83%,58%
141800,Kohimarama,Auckland,Maori,12+,85,80,80,70,52,94%,94%,74%
141900,Meadowbank West,Auckland,Maori,12+,117,Masked,Masked,83,55,>95%,>95%,66%
141900,Meadowbank West,Auckland,Pacific Peoples,12+,113,Masked,Masked,94,61,>95%,>95%,65%
142000,Hillsborough North (Auckland),Auckland,Maori,12+,105,Masked,97,81,49,>95%,92%,60%
142000,Hillsborough North (Auckland),Auckland,Pacific Peoples,12+,312,Masked,288,228,142,>95%,92%,62%
142000,Hillsborough North (Auckland),Auckland,Pacific Peoples,5-11,51,21,0,NA,NA,41%,<5%,NA
142100,Hillsborough West (Auckland),Auckland,Maori,12+,113,101,100,76,43,89%,88%,57%
142100,Hillsborough West (Auckland),Auckland,Pacific Peoples,12+,274,Masked,Masked,226,137,>95%,>95%,61%
142200,Greenlane North,Auckland,Maori,12+,115,Masked,Masked,97,61,>95%,>95%,63%
142200,Greenlane North,Auckland,Pacific Peoples,12+,108,Masked,Masked,88,62,>95%,>95%,70%
142300,Waikowhai North,Auckland,Maori,12+,193,176,169,118,69,91%,88%,58%
142300,Waikowhai North,Auckland,Maori,5-11,51,16,0,NA,NA,31%,<5%,NA
142300,Waikowhai North,Auckland,Pacific Peoples,12+,906,841,827,625,375,93%,91%,60%
142300,Waikowhai North,Auckland,Pacific Peoples,5-11,149,66,Masked,NA,NA,44%,<5%,NA
142400,Remuera East,Auckland,Maori,12+,63,59,58,48,38,94%,92%,79%
142500,Waikowhai South,Auckland,Maori,12+,62,Masked,Masked,51,34,>95%,>95%,67%
142500,Waikowhai South,Auckland,Pacific Peoples,12+,132,Masked,Masked,110,67,>95%,>95%,61%
142600,Royal Oak West (Auckland),Auckland,Maori,12+,118,112,110,88,60,95%,93%,68%
142600,Royal Oak West (Auckland),Auckland,Pacific Peoples,12+,178,161,159,135,97,90%,89%,72%
142700,Saint Heliers West,Auckland,Maori,12+,73,Masked,Masked,57,43,>95%,>95%,75%
142800,One Tree Hill,Auckland,Maori,12+,235,223,219,166,108,95%,93%,65%
142800,One Tree Hill,Auckland,Maori,5-11,49,25,Masked,NA,NA,51%,<5%,NA
142800,One Tree Hill,Auckland,Pacific Peoples,12+,358,Masked,334,259,144,>95%,93%,56%
142800,One Tree Hill,Auckland,Pacific Peoples,5-11,64,25,Masked,NA,NA,39%,<5%,NA
142900,Hillsborough East (Auckland),Auckland,Maori,12+,78,Masked,Masked,53,27,>95%,>95%,51%
142900,Hillsborough East (Auckland),Auckland,Pacific Peoples,12+,167,Masked,Masked,130,84,>95%,>95%,65%
143000,Saint Heliers North,Auckland,Maori,12+,70,Masked,Masked,54,43,>95%,>95%,80%
143100,Remuera Abbotts Park,Auckland,Maori,12+,134,Masked,Masked,108,70,>95%,>95%,65%
143100,Remuera Abbotts Park,Auckland,Pacific Peoples,12+,71,60,60,51,40,85%,85%,78%
143200,Meadowbank East,Auckland,Maori,12+,96,Masked,Masked,80,60,>95%,>95%,75%
143200,Meadowbank East,Auckland,Pacific Peoples,12+,62,Masked,58,48,41,>95%,94%,85%
143300,Ellerslie Central,Auckland,Maori,12+,177,160,156,134,90,90%,88%,67%
143300,Ellerslie Central,Auckland,Pacific Peoples,12+,156,145,143,123,91,93%,92%,74%
143400,Royal Oak East (Auckland),Auckland,Maori,12+,129,Masked,Masked,107,75,>95%,>95%,70%
