DHB of residence,Ethnic group,Age group,Gender,First dose administered,Second dose administered,Population,First dose uptake per 1000 people,Second dose uptake per 1000 people
Canterbury,European or Other,65-69,Male,11537,10554,12116,952,871
Canterbury,European or Other,70-74,Female,11377,10792,11648,977,927
Canterbury,European or Other,70-74,Male,10530,9908,10748,980,922
Canterbury,European or Other,75-79,Female,8055,7662,8212,981,933
Canterbury,European or Other,75-79,Male,7187,6909,7310,983,945
Canterbury,European or Other,80-84,Female,6117,5774,5990,1021,964
Canterbury,European or Other,80-84,Male,4862,4601,4678,1039,984
Canterbury,European or Other,85-89,Female,3681,3444,3860,954,892
Canterbury,European or Other,85-89,Male,2557,2419,2644,967,915
Canterbury,European or Other,90+,Female,2619,2473,2642,991,936
Canterbury,European or Other,90+,Male,1358,1269,1332,1020,953
Canterbury,Maori,12-15,Female,1142,491,1851,617,265
Canterbury,Maori,12-15,Male,1254,560,1964,638,285
Canterbury,Maori,16-19,Female,1136,591,1739,653,340
Canterbury,Maori,16-19,Male,1070,556,1741,615,319
Canterbury,Maori,20-24,Female,1494,798,2319,644,344
Canterbury,Maori,20-24,Male,1349,644,2273,593,283
Canterbury,Maori,25-29,Female,1194,676,2108,566,321
Canterbury,Maori,25-29,Male,1105,542,2139,517,253
Canterbury,Maori,30-34,Female,1165,667,1858,627,359
Canterbury,Maori,30-34,Male,1033,579,1768,584,327
Canterbury,Maori,35-39,Female,940,581,1356,693,428
Canterbury,Maori,35-39,Male,850,461,1359,625,339
Canterbury,Maori,40-44,Female,973,670,1371,710,489
Canterbury,Maori,40-44,Male,834,519,1270,657,409
Canterbury,Maori,45-49,Female,1113,808,1409,790,573
Canterbury,Maori,45-49,Male,911,600,1240,735,484
Canterbury,Maori,50-54,Female,1167,904,1365,855,662
Canterbury,Maori,50-54,Male,1078,767,1311,822,585
Canterbury,Maori,55-59,Female,1001,863,1180,848,731
Canterbury,Maori,55-59,Male,835,682,1008,828,677
Canterbury,Maori,60-64,Female,805,702,848,949,828
Canterbury,Maori,60-64,Male,771,662,833,926,795
Canterbury,Maori,65-69,Female,562,507,577,974,879
Canterbury,Maori,65-69,Male,510,443,570,895,777
Canterbury,Maori,70-74,Female,409,386,401,1020,963
Canterbury,Maori,70-74,Male,393,358,350,1123,1023
Canterbury,Maori,75-79,Female,227,208,223,1018,933
Canterbury,Maori,75-79,Male,224,216,223,1004,969
Canterbury,Maori,80-84,Female,118,110,114,1035,965
Canterbury,Maori,80-84,Male,94,86,83,1133,1036
Canterbury,Maori,85-89,Female,42,39,47,894,830
Canterbury,Maori,85-89,Male,31,30,37,838,811
Canterbury,Maori,90+,Female,28,26,23,1217,1130
Canterbury,Maori,90+,Male,12,10,11,1091,909
Canterbury,Pacific Peoples,12-15,Female,430,254,613,701,414
Canterbury,Pacific Peoples,12-15,Male,463,260,639,725,407
Canterbury,Pacific Peoples,16-19,Female,377,256,516,731,496
Canterbury,Pacific Peoples,16-19,Male,441,295,594,742,497
Canterbury,Pacific Peoples,20-24,Female,529,329,717,738,459
Canterbury,Pacific Peoples,20-24,Male,575,329,788,730,418
Canterbury,Pacific Peoples,25-29,Female,516,317,715,722,443
Canterbury,Pacific Peoples,25-29,Male,455,259,781,583,332
Canterbury,Pacific Peoples,30-34,Female,529,353,747,708,473
Canterbury,Pacific Peoples,30-34,Male,514,290,733,701,396
Canterbury,Pacific Peoples,35-39,Female,459,339,549,836,617
Canterbury,Pacific Peoples,35-39,Male,462,309,604,765,512
Canterbury,Pacific Peoples,40-44,Female,414,326,492,841,663
Canterbury,Pacific Peoples,40-44,Male,469,329,534,878,616
Canterbury,Pacific Peoples,45-49,Female,386,328,431,896,761
Canterbury,Pacific Peoples,45-49,Male,405,303,498,813,608
Canterbury,Pacific Peoples,50-54,Female,329,269,374,880,719
Canterbury,Pacific Peoples,50-54,Male,319,265,349,914,759
Canterbury,Pacific Peoples,55-59,Female,282,248,357,790,695
Canterbury,Pacific Peoples,55-59,Male,274,220,320,856,688
Canterbury,Pacific Peoples,60-64,Female,254,232,262,969,885
Canterbury,Pacific Peoples,60-64,Male,252,229,258,977,888
Canterbury,Pacific Peoples,65-69,Female,173,154,189,915,815
Canterbury,Pacific Peoples,65-69,Male,173,162,186,930,871
Canterbury,Pacific Peoples,70-74,Female,110,104,116,948,897
Canterbury,Pacific Peoples,70-74,Male,110,100,111,991,901
Canterbury,Pacific Peoples,75-79,Female,74,68,82,902,829
Canterbury,Pacific Peoples,75-79,Male,63,60,64,984,938
Canterbury,Pacific Peoples,80-84,Female,42,40,47,894,851
Canterbury,Pacific Peoples,80-84,Male,35,32,34,1029,941
Canterbury,Pacific Peoples,85-89,Female,16,13,13,1231,1000
Canterbury,Pacific Peoples,85-89,Male,7,7,11,636,636
Canterbury,Pacific Peoples,90+,Female,5,0,8,625,500
Canterbury,Unknown,12-15,Female,14,10,8,1750,1250
Canterbury,Unknown,12-15,Male,22,12,15,1467,800
Canterbury,Unknown,16-19,Female,33,16,14,2357,1143
Canterbury,Unknown,16-19,Male,29,19,22,1318,864
Canterbury,Unknown,20-24,Female,49,30,39,1256,769
Canterbury,Unknown,20-24,Male,87,49,41,2122,1195
Canterbury,Unknown,25-29,Female,111,64,62,1790,1032
Canterbury,Unknown,25-29,Male,131,83,96,1365,865
Canterbury,Unknown,30-34,Female,121,72,81,1494,889
Canterbury,Unknown,30-34,Male,198,111,120,1650,925
Canterbury,Unknown,35-39,Female,108,72,68,1588,1059
Canterbury,Unknown,35-39,Male,264,146,183,1443,798
Canterbury,Unknown,40-44,Female,86,54,71,1211,761
Canterbury,Unknown,40-44,Male,246,149,155,1587,961
Canterbury,Unknown,45-49,Female,178,110,193,922,570
Canterbury,Unknown,45-49,Male,281,172,216,1301,796
Canterbury,Unknown,50-54,Female,148,113,141,1050,801
Canterbury,Unknown,50-54,Male,288,188,206,1398,913
Canterbury,Unknown,55-59,Female,95,76,86,1105,884
Canterbury,Unknown,55-59,Male,255,189,188,1356,1005
Canterbury,Unknown,60-64,Female,91,72,72,1264,1000
Canterbury,Unknown,60-64,Male,205,171,150,1367,1140
Canterbury,Unknown,65-69,Female,71,58,62,1145,935
Canterbury,Unknown,65-69,Male,126,113,85,1482,1329
Canterbury,Unknown,70-74,Female,51,44,52,981,846
Canterbury,Unknown,70-74,Male,77,66,67,1149,985
Canterbury,Unknown,75-79,Female,39,33,42,929,786
Canterbury,Unknown,75-79,Male,36,35,30,1200,1167
Canterbury,Unknown,80-84,Female,19,20,21,905,952
Canterbury,Unknown,80-84,Male,14,10,16,875,625
Canterbury,Unknown,85-89,Male,10,9,5,2000,1800
Capital & Coast and Hutt Valley,Asian,12-15,Female,1358,904,1395,973,648
Capital & Coast and Hutt Valley,Asian,12-15,Male,1351,901,1420,951,635
Capital & Coast and Hutt Valley,Asian,16-19,Female,1255,912,1232,1019,740
Capital & Coast and Hutt Valley,Asian,16-19,Male,1276,889,1246,1024,713
Capital & Coast and Hutt Valley,Asian,20-24,Female,1949,1314,1887,1033,696
Capital & Coast and Hutt Valley,Asian,20-24,Male,1887,1186,1714,1101,692
Capital & Coast and Hutt Valley,Asian,20-24,Unknown/Other,12,7,6,2000,1167
Capital & Coast and Hutt Valley,Asian,25-29,Female,3029,2190,3206,945,683
Capital & Coast and Hutt Valley,Asian,25-29,Male,3138,2173,2802,1120,776
Capital & Coast and Hutt Valley,Asian,25-29,Unknown/Other,35,23,17,2059,1353
Capital & Coast and Hutt Valley,Asian,30-34,Female,3946,2962,4211,937,703
Capital & Coast and Hutt Valley,Asian,30-34,Male,3537,2640,3300,1072,800
Capital & Coast and Hutt Valley,Asian,30-34,Unknown/Other,32,30,9,3556,3333
Capital & Coast and Hutt Valley,Asian,35-39,Female,3589,2768,3790,947,730
Capital & Coast and Hutt Valley,Asian,35-39,Male,3469,2671,3434,1010,778
Capital & Coast and Hutt Valley,Asian,35-39,Unknown/Other,22,17,9,2444,1889
Capital & Coast and Hutt Valley,Asian,40-44,Female,2626,2103,2625,1000,801
Capital & Coast and Hutt Valley,Asian,40-44,Male,2583,2101,2332,1108,901
Capital & Coast and Hutt Valley,Asian,45-49,Female,2112,1773,2190,964,810
Capital & Coast and Hutt Valley,Asian,45-49,Male,1930,1589,1793,1076,886
Capital & Coast and Hutt Valley,Asian,50-54,Female,1827,1620,1849,988,876
Capital & Coast and Hutt Valley,Asian,50-54,Male,1437,1291,1404,1024,920
Capital & Coast and Hutt Valley,Asian,55-59,Female,1650,1512,1738,949,870
Capital & Coast and Hutt Valley,Asian,55-59,Male,1317,1198,1301,1012,921
Capital & Coast and Hutt Valley,Asian,60-64,Female,1348,1236,1466,920,843
Capital & Coast and Hutt Valley,Asian,60-64,Male,987,920,1101,896,836
Capital & Coast and Hutt Valley,Asian,65-69,Female,1180,1110,1310,901,847
Capital & Coast and Hutt Valley,Asian,65-69,Male,913,859,969,942,886
Capital & Coast and Hutt Valley,Asian,70-74,Female,820,772,825,994,936
Capital & Coast and Hutt Valley,Asian,70-74,Male,653,602,710,920,848
Capital & Coast and Hutt Valley,Asian,75-79,Female,442,404,492,898,821
Capital & Coast and Hutt Valley,Asian,75-79,Male,367,345,383,958,901
Capital & Coast and Hutt Valley,Asian,80-84,Female,325,303,329,988,921
Capital & Coast and Hutt Valley,Asian,80-84,Male,280,253,285,982,888
Capital & Coast and Hutt Valley,Asian,85-89,Female,168,157,184,913,853
Capital & Coast and Hutt Valley,Asian,85-89,Male,121,110,136,890,809
Capital & Coast and Hutt Valley,Asian,90+,Female,77,67,74,1041,905
Capital & Coast and Hutt Valley,Asian,90+,Male,51,46,46,1109,1000
Capital & Coast and Hutt Valley,European or Other,12-15,Female,5845,3934,6611,884,595
Capital & Coast and Hutt Valley,European or Other,12-15,Male,6045,4018,6798,889,591
Capital & Coast and Hutt Valley,European or Other,12-15,Unknown/Other,18,11,16,1125,688
Capital & Coast and Hutt Valley,European or Other,16-19,Female,6072,4070,6926,877,588
Capital & Coast and Hutt Valley,European or Other,16-19,Male,5836,3800,6799,858,559
Capital & Coast and Hutt Valley,European or Other,16-19,Unknown/Other,41,31,22,1864,1409
Capital & Coast and Hutt Valley,European or Other,20-24,Female,9503,6168,11129,854,554
Capital & Coast and Hutt Valley,European or Other,20-24,Male,8394,4732,10017,838,472
Capital & Coast and Hutt Valley,European or Other,20-24,Unknown/Other,37,22,27,1370,815
Capital & Coast and Hutt Valley,European or Other,25-29,Female,9897,6917,12016,824,576
Capital & Coast and Hutt Valley,European or Other,25-29,Male,9372,5753,11040,849,521
Capital & Coast and Hutt Valley,European or Other,25-29,Unknown/Other,47,30,29,1621,1034
Capital & Coast and Hutt Valley,European or Other,30-34,Female,9509,6746,11076,859,609
Capital & Coast and Hutt Valley,European or Other,30-34,Male,9123,5984,10376,879,577
Capital & Coast and Hutt Valley,European or Other,30-34,Unknown/Other,40,22,24,1667,917
Capital & Coast and Hutt Valley,European or Other,35-39,Female,8859,6548,10341,857,633
Capital & Coast and Hutt Valley,European or Other,35-39,Male,8374,5817,9616,871,605
Capital & Coast and Hutt Valley,European or Other,35-39,Unknown/Other,24,14,7,3429,2000
Capital & Coast and Hutt Valley,European or Other,40-44,Female,9135,7275,10284,888,707
Capital & Coast and Hutt Valley,European or Other,40-44,Male,8726,6572,9800,890,671
Capital & Coast and Hutt Valley,European or Other,40-44,Unknown/Other,11,9,6,1833,1500
Capital & Coast and Hutt Valley,European or Other,45-49,Female,10029,8264,11695,858,707
Capital & Coast and Hutt Valley,European or Other,45-49,Male,9492,7360,10872,873,677
Capital & Coast and Hutt Valley,European or Other,50-54,Female,10541,9251,11201,941,826
Capital & Coast and Hutt Valley,European or Other,50-54,Male,10040,8578,10903,921,787
Capital & Coast and Hutt Valley,European or Other,55-59,Female,10024,9099,10896,920,835
Capital & Coast and Hutt Valley,European or Other,55-59,Male,9626,8556,10601,908,807
Capital & Coast and Hutt Valley,European or Other,60-64,Female,8927,8374,9344,955,896
Capital & Coast and Hutt Valley,European or Other,60-64,Male,8909,8193,9254,963,885
Capital & Coast and Hutt Valley,European or Other,65-69,Female,7403,7022,7700,961,912
Capital & Coast and Hutt Valley,European or Other,65-69,Male,6999,6624,7391,947,896
Capital & Coast and Hutt Valley,European or Other,70-74,Female,6777,6497,7235,937,898
Capital & Coast and Hutt Valley,European or Other,70-74,Male,6352,6082,6574,966,925
Capital & Coast and Hutt Valley,European or Other,75-79,Female,5231,4980,5418,965,919
Capital & Coast and Hutt Valley,European or Other,75-79,Male,4434,4265,4567,971,934
Capital & Coast and Hutt Valley,European or Other,80-84,Female,3935,3778,3933,1001,961
Capital & Coast and Hutt Valley,European or Other,80-84,Male,2946,2861,2879,1023,994
Capital & Coast and Hutt Valley,European or Other,85-89,Female,2455,2316,2545,965,910
Capital & Coast and Hutt Valley,European or Other,85-89,Male,1643,1566,1736,946,902
Capital & Coast and Hutt Valley,European or Other,90+,Female,1590,1477,1680,946,879
Capital & Coast and Hutt Valley,European or Other,90+,Male,876,824,835,1049,987
Capital & Coast and Hutt Valley,Maori,12-15,Female,1344,781,2069,650,377
Capital & Coast and Hutt Valley,Maori,12-15,Male,1482,822,2251,658,365
Capital & Coast and Hutt Valley,Maori,16-19,Female,1357,800,2092,649,382
Capital & Coast and Hutt Valley,Maori,16-19,Male,1304,768,2113,617,363
Capital & Coast and Hutt Valley,Maori,20-24,Female,2033,1202,3070,662,392
Capital & Coast and Hutt Valley,Maori,20-24,Male,1761,892,2796,630,319
Capital & Coast and Hutt Valley,Maori,25-29,Female,1773,1089,2752,644,396
Capital & Coast and Hutt Valley,Maori,25-29,Male,1612,881,2563,629,344
Capital & Coast and Hutt Valley,Maori,30-34,Female,1436,891,2184,658,408
Capital & Coast and Hutt Valley,Maori,30-34,Male,1385,820,2162,641,379
Capital & Coast and Hutt Valley,Maori,35-39,Female,1295,851,1866,694,456
Capital & Coast and Hutt Valley,Maori,35-39,Male,1061,652,1568,677,416
Capital & Coast and Hutt Valley,Maori,40-44,Female,1358,951,1800,754,528
Capital & Coast and Hutt Valley,Maori,40-44,Male,1188,801,1607,739,498
Capital & Coast and Hutt Valley,Maori,45-49,Female,1520,1215,1867,814,651
Capital & Coast and Hutt Valley,Maori,45-49,Male,1288,945,1672,770,565
Capital & Coast and Hutt Valley,Maori,50-54,Female,1465,1225,1725,849,710
Capital & Coast and Hutt Valley,Maori,50-54,Male,1266,1016,1510,838,673
Capital & Coast and Hutt Valley,Maori,55-59,Female,1324,1168,1499,883,779
Capital & Coast and Hutt Valley,Maori,55-59,Male,1239,1074,1387,893,774
Capital & Coast and Hutt Valley,Maori,60-64,Female,1111,1036,1193,931,868
Capital & Coast and Hutt Valley,Maori,60-64,Male,966,873,988,978,884
Capital & Coast and Hutt Valley,Maori,65-69,Female,731,682,774,944,881
Capital & Coast and Hutt Valley,Maori,65-69,Male,636,581,712,893,816
Capital & Coast and Hutt Valley,Maori,70-74,Female,470,447,469,1002,953
Capital & Coast and Hutt Valley,Maori,70-74,Male,441,425,413,1068,1029
Capital & Coast and Hutt Valley,Maori,75-79,Female,275,259,303,908,855
Capital & Coast and Hutt Valley,Maori,75-79,Male,233,218,244,955,893
Capital & Coast and Hutt Valley,Maori,80-84,Female,164,155,171,959,906
Capital & Coast and Hutt Valley,Maori,80-84,Male,130,124,120,1083,1033
Capital & Coast and Hutt Valley,Maori,85-89,Female,63,61,63,1000,968
Capital & Coast and Hutt Valley,Maori,85-89,Male,37,35,34,1088,1029
Capital & Coast and Hutt Valley,Maori,90+,Female,31,27,26,1192,1038
Capital & Coast and Hutt Valley,Maori,90+,Male,8,7,9,889,778
Capital & Coast and Hutt Valley,Pacific Peoples,12-15,Female,887,550,1163,763,473
Capital & Coast and Hutt Valley,Pacific Peoples,12-15,Male,925,539,1198,772,450
Capital & Coast and Hutt Valley,Pacific Peoples,16-19,Female,903,615,1241,728,496
Capital & Coast and Hutt Valley,Pacific Peoples,16-19,Male,859,559,1226,701,456
Capital & Coast and Hutt Valley,Pacific Peoples,20-24,Female,1134,742,1648,688,450
Capital & Coast and Hutt Valley,Pacific Peoples,20-24,Male,1044,587,1568,666,374
Capital & Coast and Hutt Valley,Pacific Peoples,25-29,Female,1023,674,1483,690,454
Capital & Coast and Hutt Valley,Pacific Peoples,25-29,Male,947,535,1447,654,370
Capital & Coast and Hutt Valley,Pacific Peoples,30-34,Female,952,650,1384,688,470
Capital & Coast and Hutt Valley,Pacific Peoples,30-34,Male,888,547,1306,680,419
Capital & Coast and Hutt Valley,Pacific Peoples,35-39,Female,905,664,1170,774,568
Capital & Coast and Hutt Valley,Pacific Peoples,35-39,Male,863,575,1162,743,495
Capital & Coast and Hutt Valley,Pacific Peoples,40-44,Female,924,754,1169,790,645
Capital & Coast and Hutt Valley,Pacific Peoples,40-44,Male,883,650,1135,778,573
Capital & Coast and Hutt Valley,Pacific Peoples,45-49,Female,999,817,1164,858,702
Capital & Coast and Hutt Valley,Pacific Peoples,45-49,Male,925,723,1105,837,654
Capital & Coast and Hutt Valley,Pacific Peoples,50-54,Female,937,817,1120,837,729
Capital & Coast and Hutt Valley,Pacific Peoples,50-54,Male,898,741,1033,869,717
Capital & Coast and Hutt Valley,Pacific Peoples,55-59,Female,847,766,940,901,815
Capital & Coast and Hutt Valley,Pacific Peoples,55-59,Male,793,721,878,903,821
Capital & Coast and Hutt Valley,Pacific Peoples,60-64,Female,707,660,785,901,841
Capital & Coast and Hutt Valley,Pacific Peoples,60-64,Male,627,570,655,957,870
Capital & Coast and Hutt Valley,Pacific Peoples,65-69,Female,531,495,591,898,838
Capital & Coast and Hutt Valley,Pacific Peoples,65-69,Male,535,503,577,927,872
Capital & Coast and Hutt Valley,Pacific Peoples,70-74,Female,446,428,472,945,907
Capital & Coast and Hutt Valley,Pacific Peoples,70-74,Male,392,376,417,940,902
Capital & Coast and Hutt Valley,Pacific Peoples,75-79,Female,286,269,302,947,891
Capital & Coast and Hutt Valley,Pacific Peoples,75-79,Male,229,212,268,854,791
Capital & Coast and Hutt Valley,Pacific Peoples,80-84,Female,155,140,180,861,778
Capital & Coast and Hutt Valley,Pacific Peoples,80-84,Male,116,110,106,1094,1038
Capital & Coast and Hutt Valley,Pacific Peoples,85-89,Female,72,66,87,828,759
Capital & Coast and Hutt Valley,Pacific Peoples,85-89,Male,39,34,47,830,723
Capital & Coast and Hutt Valley,Pacific Peoples,90+,Female,20,19,25,800,760
Capital & Coast and Hutt Valley,Pacific Peoples,90+,Male,10,10,12,833,833
Capital & Coast and Hutt Valley,Unknown,12-15,Female,33,20,23,1435,870
Capital & Coast and Hutt Valley,Unknown,12-15,Male,30,18,17,1765,1059
Capital & Coast and Hutt Valley,Unknown,16-19,Female,51,39,23,2217,1696
Capital & Coast and Hutt Valley,Unknown,16-19,Male,36,23,24,1500,958
Capital & Coast and Hutt Valley,Unknown,20-24,Female,65,41,51,1275,804
Capital & Coast and Hutt Valley,Unknown,20-24,Male,57,33,35,1629,943
Capital & Coast and Hutt Valley,Unknown,25-29,Female,114,80,74,1541,1081
Capital & Coast and Hutt Valley,Unknown,25-29,Male,174,126,94,1851,1340
Capital & Coast and Hutt Valley,Unknown,30-34,Female,136,102,97,1402,1052
Capital & Coast and Hutt Valley,Unknown,30-34,Male,203,148,95,2137,1558
Capital & Coast and Hutt Valley,Unknown,35-39,Female,138,108,105,1314,1029
Capital & Coast and Hutt Valley,Unknown,35-39,Male,216,148,156,1385,949
Capital & Coast and Hutt Valley,Unknown,40-44,Female,140,101,86,1628,1174
Capital & Coast and Hutt Valley,Unknown,40-44,Male,244,170,145,1683,1172
Capital & Coast and Hutt Valley,Unknown,45-49,Female,104,85,93,1118,914
Capital & Coast and Hutt Valley,Unknown,45-49,Male,225,173,158,1424,1095
Capital & Coast and Hutt Valley,Unknown,50-54,Female,87,71,74,1176,959
Capital & Coast and Hutt Valley,Unknown,50-54,Male,232,196,183,1268,1071
Capital & Coast and Hutt Valley,Unknown,55-59,Female,76,61,84,905,726
Capital & Coast and Hutt Valley,Unknown,55-59,Male,262,216,198,1323,1091
Capital & Coast and Hutt Valley,Unknown,60-64,Female,84,65,91,923,714
Capital & Coast and Hutt Valley,Unknown,60-64,Male,269,243,213,1263,1141
Capital & Coast and Hutt Valley,Unknown,65-69,Female,74,70,73,1014,959
Capital & Coast and Hutt Valley,Unknown,65-69,Male,158,149,147,1075,1014
Capital & Coast and Hutt Valley,Unknown,70-74,Female,75,71,76,987,934
Capital & Coast and Hutt Valley,Unknown,70-74,Male,128,114,131,977,870
Capital & Coast and Hutt Valley,Unknown,75-79,Female,58,54,48,1208,1125
Capital & Coast and Hutt Valley,Unknown,75-79,Male,84,80,79,1063,1013
Capital & Coast and Hutt Valley,Unknown,80-84,Female,27,23,31,871,742
Capital & Coast and Hutt Valley,Unknown,80-84,Male,35,34,35,1000,971
Capital & Coast and Hutt Valley,Unknown,85-89,Female,14,16,15,933,1067
Capital & Coast and Hutt Valley,Unknown,85-89,Male,12,9,14,857,643
Hawkes Bay,Asian,12-15,Female,187,139,213,878,653
Hawkes Bay,Asian,12-15,Male,199,126,203,980,621
Hawkes Bay,Asian,16-19,Female,155,116,146,1062,795
Hawkes Bay,Asian,16-19,Male,164,103,174,943,592
Hawkes Bay,Asian,20-24,Female,204,158,181,1127,873
Hawkes Bay,Asian,20-24,Male,224,134,199,1126,673
Hawkes Bay,Asian,25-29,Female,445,342,447,996,765
Hawkes Bay,Asian,25-29,Male,580,419,446,1300,939
Hawkes Bay,Asian,25-29,Unknown/Other,37,24,5,7400,4800
Hawkes Bay,Asian,30-34,Female,604,499,576,1049,866
Hawkes Bay,Asian,30-34,Male,675,515,529,1276,974
Hawkes Bay,Asian,30-34,Unknown/Other,29,21,6,4833,3500
Hawkes Bay,Asian,35-39,Female,411,327,397,1035,824
Hawkes Bay,Asian,35-39,Male,534,457,403,1325,1134
Hawkes Bay,Asian,40-44,Female,342,286,354,966,808
Hawkes Bay,Asian,40-44,Male,390,324,307,1270,1055
Hawkes Bay,Asian,45-49,Female,267,232,271,985,856
Hawkes Bay,Asian,45-49,Male,261,221,211,1237,1047
Hawkes Bay,Asian,50-54,Female,195,166,186,1048,892
Hawkes Bay,Asian,50-54,Male,170,147,173,983,850
Hawkes Bay,Asian,55-59,Female,179,157,181,989,867
Hawkes Bay,Asian,55-59,Male,143,130,137,1044,949
Hawkes Bay,Asian,60-64,Female,150,141,171,877,825
Hawkes Bay,Asian,60-64,Male,103,93,100,1030,930
Hawkes Bay,Asian,65-69,Female,118,110,130,908,846
Hawkes Bay,Asian,65-69,Male,70,68,74,946,919
Hawkes Bay,Asian,70-74,Female,84,77,78,1077,987
Hawkes Bay,Asian,70-74,Male,51,50,69,739,725
Hawkes Bay,Asian,75-79,Female,39,40,51,765,784
Hawkes Bay,Asian,75-79,Male,36,36,44,818,818
Hawkes Bay,Asian,80-84,Female,41,39,37,1108,1054
Hawkes Bay,Asian,80-84,Male,23,23,26,885,885
Hawkes Bay,Asian,85-89,Female,16,15,16,1000,938
Hawkes Bay,Asian,85-89,Male,19,17,20,950,850
Hawkes Bay,European or Other,12-15,Female,1987,1364,2623,758,520
Hawkes Bay,European or Other,12-15,Male,2036,1362,2646,769,515
Hawkes Bay,European or Other,16-19,Female,1757,1255,2240,784,560
Hawkes Bay,European or Other,16-19,Male,1859,1207,2394,777,504
Hawkes Bay,European or Other,20-24,Female,1742,1107,2335,746,474
Hawkes Bay,European or Other,20-24,Male,1792,927,2597,690,357
Hawkes Bay,European or Other,25-29,Female,2001,1283,2883,694,445
Hawkes Bay,European or Other,25-29,Male,1893,1001,2705,700,370
Hawkes Bay,European or Other,25-29,Unknown/Other,7,5,8,875,625
Hawkes Bay,European or Other,30-34,Female,2302,1552,2972,775,522
Hawkes Bay,European or Other,30-34,Male,2149,1376,2765,777,498
Hawkes Bay,European or Other,35-39,Female,2321,1709,3004,773,569
Hawkes Bay,European or Other,35-39,Male,2110,1447,2739,770,528
Hawkes Bay,European or Other,40-44,Female,2659,2095,3313,803,632
Hawkes Bay,European or Other,40-44,Male,2340,1770,2987,783,593
Hawkes Bay,European or Other,45-49,Female,3296,2725,4128,798,660
Hawkes Bay,European or Other,45-49,Male,2950,2356,3702,797,636
Hawkes Bay,European or Other,50-54,Female,3702,3249,4096,904,793
Hawkes Bay,European or Other,50-54,Male,3412,2825,3928,869,719
Hawkes Bay,European or Other,55-59,Female,4004,3589,4612,868,778
Hawkes Bay,European or Other,55-59,Male,3674,3263,4301,854,759
Hawkes Bay,European or Other,60-64,Female,3990,3713,4361,915,851
Hawkes Bay,European or Other,60-64,Male,3912,3562,4125,948,864
Hawkes Bay,European or Other,65-69,Female,3874,3672,4174,928,880
Hawkes Bay,European or Other,65-69,Male,3542,3339,3822,927,874
Hawkes Bay,European or Other,70-74,Female,3781,3628,3942,959,920
Hawkes Bay,European or Other,70-74,Male,3534,3385,3734,946,907
Hawkes Bay,European or Other,75-79,Female,2723,2613,2792,975,936
Hawkes Bay,European or Other,75-79,Male,2513,2441,2604,965,937
Hawkes Bay,European or Other,80-84,Female,2001,1911,1961,1020,975
Hawkes Bay,European or Other,80-84,Male,1641,1574,1636,1003,962
Hawkes Bay,European or Other,85-89,Female,1175,1118,1242,946,900
Hawkes Bay,European or Other,85-89,Male,843,821,871,968,943
Hawkes Bay,European or Other,90+,Female,736,700,791,930,885
Hawkes Bay,European or Other,90+,Male,416,392,437,952,897
Hawkes Bay,Maori,12-15,Female,1012,583,1885,537,309
Hawkes Bay,Maori,12-15,Male,984,540,1828,538,295
Hawkes Bay,Maori,16-19,Female,887,517,1619,548,319
Hawkes Bay,Maori,16-19,Male,830,437,1567,530,279
Hawkes Bay,Maori,20-24,Female,855,434,1857,460,234
Hawkes Bay,Maori,20-24,Male,792,373,1755,451,213
Hawkes Bay,Maori,25-29,Female,823,440,1795,458,245
Hawkes Bay,Maori,25-29,Male,743,394,1624,458,243
Hawkes Bay,Maori,30-34,Female,874,513,1641,533,313
Hawkes Bay,Maori,30-34,Male,689,386,1348,511,286
Hawkes Bay,Maori,35-39,Female,783,527,1339,585,394
Hawkes Bay,Maori,35-39,Male,637,369,1108,575,333
Hawkes Bay,Maori,40-44,Female,840,605,1278,657,473
Hawkes Bay,Maori,40-44,Male,697,449,1064,655,422
Hawkes Bay,Maori,45-49,Female,1008,736,1434,703,513
Hawkes Bay,Maori,45-49,Male,796,565,1193,667,474
Hawkes Bay,Maori,50-54,Female,995,798,1289,772,619
Hawkes Bay,Maori,50-54,Male,753,576,1005,749,573
Hawkes Bay,Maori,55-59,Female,1009,842,1266,797,665
Hawkes Bay,Maori,55-59,Male,803,653,1050,765,622
Hawkes Bay,Maori,60-64,Female,908,810,1000,908,810
Hawkes Bay,Maori,60-64,Male,785,676,850,924,795
Hawkes Bay,Maori,65-69,Female,685,635,749,915,848
Hawkes Bay,Maori,65-69,Male,556,504,621,895,812
Hawkes Bay,Maori,70-74,Female,480,437,523,918,836
Hawkes Bay,Maori,70-74,Male,424,394,404,1050,975
Hawkes Bay,Maori,75-79,Female,291,265,286,1017,927
Hawkes Bay,Maori,75-79,Male,196,183,219,895,836
Hawkes Bay,Maori,80-84,Female,142,129,183,776,705
Hawkes Bay,Maori,80-84,Male,109,107,114,956,939
Hawkes Bay,Maori,85-89,Female,72,67,89,809,753
Hawkes Bay,Maori,85-89,Male,44,39,49,898,796
Hawkes Bay,Maori,90+,Female,21,18,17,1235,1059
Hawkes Bay,Maori,90+,Male,7,8,9,778,889
Hawkes Bay,Pacific Peoples,12-15,Female,177,116,253,700,458
Hawkes Bay,Pacific Peoples,12-15,Male,161,103,245,657,420
Hawkes Bay,Pacific Peoples,16-19,Female,159,113,224,710,504
Hawkes Bay,Pacific Peoples,16-19,Male,172,112,240,717,467
