DHB of residence,Ethnic group,Age group,Gender,First dose administered,Second dose administered,Population,First dose uptake per 1000 people,Second dose uptake per 1000 people
Canterbury,European or Other,80-84,Male,4799,4315,4678,1026,922
Canterbury,European or Other,85-89,Female,3635,3249,3860,942,842
Canterbury,European or Other,85-89,Male,2527,2285,2644,956,864
Canterbury,European or Other,90+,Female,2582,2344,2642,977,887
Canterbury,European or Other,90+,Male,1339,1200,1332,1005,901
Canterbury,Maori,12-15,Female,914,140,1851,494,76
Canterbury,Maori,12-15,Male,1004,147,1964,511,75
Canterbury,Maori,16-19,Female,917,342,1739,527,197
Canterbury,Maori,16-19,Male,867,329,1741,498,189
Canterbury,Maori,20-24,Female,1225,521,2319,528,225
Canterbury,Maori,20-24,Male,1047,397,2273,461,175
Canterbury,Maori,25-29,Female,989,475,2108,469,225
Canterbury,Maori,25-29,Male,870,350,2139,407,164
Canterbury,Maori,30-34,Female,956,449,1858,515,242
Canterbury,Maori,30-34,Male,871,359,1768,493,203
Canterbury,Maori,35-39,Female,800,381,1356,590,281
Canterbury,Maori,35-39,Male,710,268,1359,522,197
Canterbury,Maori,40-44,Female,883,487,1371,644,355
Canterbury,Maori,40-44,Male,728,342,1270,573,269
Canterbury,Maori,45-49,Female,999,573,1409,709,407
Canterbury,Maori,45-49,Male,794,402,1240,640,324
Canterbury,Maori,50-54,Female,1080,702,1365,791,514
Canterbury,Maori,50-54,Male,965,505,1311,736,385
Canterbury,Maori,55-59,Female,961,740,1180,814,627
Canterbury,Maori,55-59,Male,779,555,1008,773,551
Canterbury,Maori,60-64,Female,766,624,848,903,736
Canterbury,Maori,60-64,Male,735,592,833,882,711
Canterbury,Maori,65-69,Female,536,466,577,929,808
Canterbury,Maori,65-69,Male,497,400,570,872,702
Canterbury,Maori,70-74,Female,401,356,401,1000,888
Canterbury,Maori,70-74,Male,378,338,350,1080,966
Canterbury,Maori,75-79,Female,224,202,223,1004,906
Canterbury,Maori,75-79,Male,221,209,223,991,937
Canterbury,Maori,80-84,Female,115,103,114,1009,904
Canterbury,Maori,80-84,Male,94,81,83,1133,976
Canterbury,Maori,85-89,Female,42,34,47,894,723
Canterbury,Maori,85-89,Male,30,29,37,811,784
Canterbury,Maori,90+,Female,27,26,23,1174,1130
Canterbury,Maori,90+,Male,11,10,11,1000,909
Canterbury,Pacific Peoples,12-15,Female,372,136,613,607,222
Canterbury,Pacific Peoples,12-15,Male,391,130,639,612,203
Canterbury,Pacific Peoples,16-19,Female,332,187,516,643,362
Canterbury,Pacific Peoples,16-19,Male,399,205,594,672,345
Canterbury,Pacific Peoples,20-24,Female,454,261,717,633,364
Canterbury,Pacific Peoples,20-24,Male,475,227,788,603,288
Canterbury,Pacific Peoples,25-29,Female,454,241,715,635,337
Canterbury,Pacific Peoples,25-29,Male,365,183,781,467,234
Canterbury,Pacific Peoples,30-34,Female,475,270,747,636,361
Canterbury,Pacific Peoples,30-34,Male,439,199,733,599,271
Canterbury,Pacific Peoples,35-39,Female,423,255,549,770,464
Canterbury,Pacific Peoples,35-39,Male,416,219,604,689,363
Canterbury,Pacific Peoples,40-44,Female,380,258,492,772,524
Canterbury,Pacific Peoples,40-44,Male,433,235,534,811,440
Canterbury,Pacific Peoples,45-49,Female,373,272,431,865,631
Canterbury,Pacific Peoples,45-49,Male,366,233,498,735,468
Canterbury,Pacific Peoples,50-54,Female,312,231,374,834,618
Canterbury,Pacific Peoples,50-54,Male,297,203,349,851,582
Canterbury,Pacific Peoples,55-59,Female,271,220,357,759,616
Canterbury,Pacific Peoples,55-59,Male,259,191,320,809,597
Canterbury,Pacific Peoples,60-64,Female,249,210,262,950,802
Canterbury,Pacific Peoples,60-64,Male,248,204,258,961,791
Canterbury,Pacific Peoples,65-69,Female,166,143,189,878,757
Canterbury,Pacific Peoples,65-69,Male,168,157,186,903,844
Canterbury,Pacific Peoples,70-74,Female,109,97,116,940,836
Canterbury,Pacific Peoples,70-74,Male,108,92,111,973,829
Canterbury,Pacific Peoples,75-79,Female,73,63,82,890,768
Canterbury,Pacific Peoples,75-79,Male,62,54,64,969,844
Canterbury,Pacific Peoples,80-84,Female,42,39,47,894,830
Canterbury,Pacific Peoples,80-84,Male,35,31,34,1029,912
Canterbury,Pacific Peoples,85-89,Female,15,11,13,1154,846
Canterbury,Pacific Peoples,85-89,Male,7,7,11,636,636
Canterbury,Pacific Peoples,90+,Female,6,5,8,750,625
Canterbury,Unknown,12-15,Female,14,0,8,1750,500
Canterbury,Unknown,12-15,Male,18,0,15,1200,267
Canterbury,Unknown,16-19,Female,29,11,14,2071,786
Canterbury,Unknown,16-19,Male,24,12,22,1091,545
Canterbury,Unknown,20-24,Female,39,23,39,1000,590
Canterbury,Unknown,20-24,Male,68,27,41,1659,659
Canterbury,Unknown,25-29,Female,93,44,62,1500,710
Canterbury,Unknown,25-29,Male,121,53,96,1260,552
Canterbury,Unknown,30-34,Female,105,51,81,1296,630
Canterbury,Unknown,30-34,Male,173,71,120,1442,592
Canterbury,Unknown,35-39,Female,99,48,68,1456,706
Canterbury,Unknown,35-39,Male,234,86,183,1279,470
Canterbury,Unknown,40-44,Female,82,34,71,1155,479
Canterbury,Unknown,40-44,Male,227,90,155,1465,581
Canterbury,Unknown,45-49,Female,155,60,193,803,311
Canterbury,Unknown,45-49,Male,258,96,216,1194,444
Canterbury,Unknown,50-54,Female,139,78,141,986,553
Canterbury,Unknown,50-54,Male,262,114,206,1272,553
Canterbury,Unknown,55-59,Female,91,54,86,1058,628
Canterbury,Unknown,55-59,Male,238,143,188,1266,761
Canterbury,Unknown,60-64,Female,87,59,72,1208,819
Canterbury,Unknown,60-64,Male,194,138,150,1293,920
Canterbury,Unknown,65-69,Female,70,56,62,1129,903
Canterbury,Unknown,65-69,Male,117,95,85,1376,1118
Canterbury,Unknown,70-74,Female,51,42,52,981,808
Canterbury,Unknown,70-74,Male,71,61,67,1060,910
Canterbury,Unknown,75-79,Female,38,33,42,905,786
Canterbury,Unknown,75-79,Male,36,33,30,1200,1100
Canterbury,Unknown,80-84,Female,19,20,21,905,952
Canterbury,Unknown,80-84,Male,14,10,16,875,625
Canterbury,Unknown,85-89,Male,10,9,5,2000,1800
Capital & Coast and Hutt Valley,Asian,12-15,Female,1264,377,1395,906,270
Capital & Coast and Hutt Valley,Asian,12-15,Male,1277,366,1420,899,258
Capital & Coast and Hutt Valley,Asian,16-19,Female,1211,455,1232,983,369
Capital & Coast and Hutt Valley,Asian,16-19,Male,1222,436,1246,981,350
Capital & Coast and Hutt Valley,Asian,20-24,Female,1851,795,1887,981,421
Capital & Coast and Hutt Valley,Asian,20-24,Male,1747,687,1714,1019,401
Capital & Coast and Hutt Valley,Asian,20-24,Unknown/Other,12,0,6,2000,667
Capital & Coast and Hutt Valley,Asian,25-29,Female,2879,1346,3206,898,420
Capital & Coast and Hutt Valley,Asian,25-29,Male,2960,1266,2802,1056,452
Capital & Coast and Hutt Valley,Asian,25-29,Unknown/Other,34,13,17,2000,765
Capital & Coast and Hutt Valley,Asian,30-34,Female,3810,1965,4211,905,467
Capital & Coast and Hutt Valley,Asian,30-34,Male,3416,1639,3300,1035,497
Capital & Coast and Hutt Valley,Asian,30-34,Unknown/Other,30,23,9,3333,2556
Capital & Coast and Hutt Valley,Asian,35-39,Female,3479,1801,3790,918,475
Capital & Coast and Hutt Valley,Asian,35-39,Male,3359,1649,3434,978,480
Capital & Coast and Hutt Valley,Asian,35-39,Unknown/Other,22,13,9,2444,1444
Capital & Coast and Hutt Valley,Asian,40-44,Female,2569,1369,2625,979,522
Capital & Coast and Hutt Valley,Asian,40-44,Male,2523,1349,2332,1082,578
Capital & Coast and Hutt Valley,Asian,45-49,Female,2069,1223,2190,945,558
Capital & Coast and Hutt Valley,Asian,45-49,Male,1888,1056,1793,1053,589
Capital & Coast and Hutt Valley,Asian,50-54,Female,1804,1242,1849,976,672
Capital & Coast and Hutt Valley,Asian,50-54,Male,1414,985,1404,1007,702
Capital & Coast and Hutt Valley,Asian,55-59,Female,1628,1287,1738,937,741
Capital & Coast and Hutt Valley,Asian,55-59,Male,1298,1017,1301,998,782
Capital & Coast and Hutt Valley,Asian,60-64,Female,1332,1091,1466,909,744
Capital & Coast and Hutt Valley,Asian,60-64,Male,978,827,1101,888,751
Capital & Coast and Hutt Valley,Asian,65-69,Female,1169,1036,1310,892,791
Capital & Coast and Hutt Valley,Asian,65-69,Male,905,802,969,934,828
Capital & Coast and Hutt Valley,Asian,70-74,Female,809,717,825,981,869
Capital & Coast and Hutt Valley,Asian,70-74,Male,642,561,710,904,790
Capital & Coast and Hutt Valley,Asian,75-79,Female,434,377,492,882,766
Capital & Coast and Hutt Valley,Asian,75-79,Male,366,322,383,956,841
Capital & Coast and Hutt Valley,Asian,80-84,Female,321,278,329,976,845
Capital & Coast and Hutt Valley,Asian,80-84,Male,272,231,285,954,811
Capital & Coast and Hutt Valley,Asian,85-89,Female,167,144,184,908,783
Capital & Coast and Hutt Valley,Asian,85-89,Male,116,98,136,853,721
Capital & Coast and Hutt Valley,Asian,90+,Female,76,64,74,1027,865
Capital & Coast and Hutt Valley,Asian,90+,Male,50,40,46,1087,870
Capital & Coast and Hutt Valley,European or Other,12-15,Female,5447,1069,6611,824,162
Capital & Coast and Hutt Valley,European or Other,12-15,Male,5649,1087,6798,831,160
Capital & Coast and Hutt Valley,European or Other,12-15,Unknown/Other,17,0,16,1062,250
Capital & Coast and Hutt Valley,European or Other,16-19,Female,5688,1733,6926,821,250
Capital & Coast and Hutt Valley,European or Other,16-19,Male,5362,1496,6799,789,220
Capital & Coast and Hutt Valley,European or Other,16-19,Unknown/Other,37,17,22,1682,773
Capital & Coast and Hutt Valley,European or Other,20-24,Female,8858,3245,11129,796,292
Capital & Coast and Hutt Valley,European or Other,20-24,Male,7518,2190,10017,751,219
Capital & Coast and Hutt Valley,European or Other,20-24,Unknown/Other,33,11,27,1222,407
Capital & Coast and Hutt Valley,European or Other,25-29,Female,9272,3759,12016,772,313
Capital & Coast and Hutt Valley,European or Other,25-29,Male,8641,2748,11040,783,249
Capital & Coast and Hutt Valley,European or Other,25-29,Unknown/Other,44,14,29,1517,483
Capital & Coast and Hutt Valley,European or Other,30-34,Female,8983,3522,11076,811,318
Capital & Coast and Hutt Valley,European or Other,30-34,Male,8558,2799,10376,825,270
Capital & Coast and Hutt Valley,European or Other,30-34,Unknown/Other,39,14,24,1625,583
Capital & Coast and Hutt Valley,European or Other,35-39,Female,8465,3462,10341,819,335
Capital & Coast and Hutt Valley,European or Other,35-39,Male,7936,2804,9616,825,292
Capital & Coast and Hutt Valley,European or Other,35-39,Unknown/Other,22,9,7,3143,1286
Capital & Coast and Hutt Valley,European or Other,40-44,Female,8882,4076,10284,864,396
Capital & Coast and Hutt Valley,European or Other,40-44,Male,8350,3329,9800,852,340
Capital & Coast and Hutt Valley,European or Other,40-44,Unknown/Other,11,0,6,1833,667
Capital & Coast and Hutt Valley,European or Other,45-49,Female,9784,4926,11695,837,421
Capital & Coast and Hutt Valley,European or Other,45-49,Male,9175,4065,10872,844,374
Capital & Coast and Hutt Valley,European or Other,50-54,Female,10307,6493,11201,920,580
Capital & Coast and Hutt Valley,European or Other,50-54,Male,9758,5788,10903,895,531
Capital & Coast and Hutt Valley,European or Other,55-59,Female,9851,7407,10896,904,680
Capital & Coast and Hutt Valley,European or Other,55-59,Male,9423,6922,10601,889,653
Capital & Coast and Hutt Valley,European or Other,60-64,Female,8810,7306,9344,943,782
Capital & Coast and Hutt Valley,European or Other,60-64,Male,8780,7114,9254,949,769
Capital & Coast and Hutt Valley,European or Other,65-69,Female,7329,6540,7700,952,849
Capital & Coast and Hutt Valley,European or Other,65-69,Male,6919,6170,7391,936,835
Capital & Coast and Hutt Valley,European or Other,70-74,Female,6712,6166,7235,928,852
Capital & Coast and Hutt Valley,European or Other,70-74,Male,6300,5761,6574,958,876
Capital & Coast and Hutt Valley,European or Other,75-79,Female,5169,4742,5418,954,875
Capital & Coast and Hutt Valley,European or Other,75-79,Male,4388,4092,4567,961,896
Capital & Coast and Hutt Valley,European or Other,80-84,Female,3907,3650,3933,993,928
Capital & Coast and Hutt Valley,European or Other,80-84,Male,2922,2762,2879,1015,959
Capital & Coast and Hutt Valley,European or Other,85-89,Female,2431,2210,2545,955,868
Capital & Coast and Hutt Valley,European or Other,85-89,Male,1628,1502,1736,938,865
Capital & Coast and Hutt Valley,European or Other,90+,Female,1570,1421,1680,935,846
Capital & Coast and Hutt Valley,European or Other,90+,Male,869,795,835,1041,952
Capital & Coast and Hutt Valley,Maori,12-15,Female,1155,268,2069,558,130
Capital & Coast and Hutt Valley,Maori,12-15,Male,1262,276,2251,561,123
Capital & Coast and Hutt Valley,Maori,16-19,Female,1168,405,2092,558,194
Capital & Coast and Hutt Valley,Maori,16-19,Male,1089,372,2113,515,176
Capital & Coast and Hutt Valley,Maori,20-24,Female,1785,707,3070,581,230
Capital & Coast and Hutt Valley,Maori,20-24,Male,1467,472,2796,525,169
Capital & Coast and Hutt Valley,Maori,25-29,Female,1534,656,2752,557,238
Capital & Coast and Hutt Valley,Maori,25-29,Male,1342,501,2563,524,195
Capital & Coast and Hutt Valley,Maori,30-34,Female,1251,532,2184,573,244
Capital & Coast and Hutt Valley,Maori,30-34,Male,1205,467,2162,557,216
Capital & Coast and Hutt Valley,Maori,35-39,Female,1149,503,1866,616,270
Capital & Coast and Hutt Valley,Maori,35-39,Male,943,379,1568,601,242
Capital & Coast and Hutt Valley,Maori,40-44,Female,1236,608,1800,687,338
Capital & Coast and Hutt Valley,Maori,40-44,Male,1086,483,1607,676,301
Capital & Coast and Hutt Valley,Maori,45-49,Female,1427,839,1867,764,449
Capital & Coast and Hutt Valley,Maori,45-49,Male,1184,603,1672,708,361
Capital & Coast and Hutt Valley,Maori,50-54,Female,1404,912,1725,814,529
Capital & Coast and Hutt Valley,Maori,50-54,Male,1205,743,1510,798,492
Capital & Coast and Hutt Valley,Maori,55-59,Female,1272,1075,1499,849,717
Capital & Coast and Hutt Valley,Maori,55-59,Male,1191,953,1387,859,687
Capital & Coast and Hutt Valley,Maori,60-64,Female,1089,960,1193,913,805
Capital & Coast and Hutt Valley,Maori,60-64,Male,941,811,988,952,821
Capital & Coast and Hutt Valley,Maori,65-69,Female,713,649,774,921,839
Capital & Coast and Hutt Valley,Maori,65-69,Male,619,555,712,869,779
Capital & Coast and Hutt Valley,Maori,70-74,Female,461,421,469,983,898
Capital & Coast and Hutt Valley,Maori,70-74,Male,435,407,413,1053,985
Capital & Coast and Hutt Valley,Maori,75-79,Female,270,250,303,891,825
Capital & Coast and Hutt Valley,Maori,75-79,Male,229,210,244,939,861
Capital & Coast and Hutt Valley,Maori,80-84,Female,163,149,171,953,871
Capital & Coast and Hutt Valley,Maori,80-84,Male,129,113,120,1075,942
Capital & Coast and Hutt Valley,Maori,85-89,Female,61,59,63,968,937
Capital & Coast and Hutt Valley,Maori,85-89,Male,36,34,34,1059,1000
Capital & Coast and Hutt Valley,Maori,90+,Female,31,26,26,1192,1000
Capital & Coast and Hutt Valley,Maori,90+,Male,8,7,9,889,778
Capital & Coast and Hutt Valley,Pacific Peoples,12-15,Female,779,198,1163,670,170
Capital & Coast and Hutt Valley,Pacific Peoples,12-15,Male,802,196,1198,669,164
Capital & Coast and Hutt Valley,Pacific Peoples,16-19,Female,829,360,1241,668,290
Capital & Coast and Hutt Valley,Pacific Peoples,16-19,Male,770,306,1226,628,250
Capital & Coast and Hutt Valley,Pacific Peoples,20-24,Female,1009,470,1648,612,285
Capital & Coast and Hutt Valley,Pacific Peoples,20-24,Male,888,362,1568,566,231
Capital & Coast and Hutt Valley,Pacific Peoples,25-29,Female,910,461,1483,614,311
Capital & Coast and Hutt Valley,Pacific Peoples,25-29,Male,784,316,1447,542,218
Capital & Coast and Hutt Valley,Pacific Peoples,30-34,Female,868,452,1384,627,327
Capital & Coast and Hutt Valley,Pacific Peoples,30-34,Male,773,344,1306,592,263
Capital & Coast and Hutt Valley,Pacific Peoples,35-39,Female,842,450,1170,720,385
Capital & Coast and Hutt Valley,Pacific Peoples,35-39,Male,787,340,1162,677,293
Capital & Coast and Hutt Valley,Pacific Peoples,40-44,Female,879,546,1169,752,467
Capital & Coast and Hutt Valley,Pacific Peoples,40-44,Male,816,421,1135,719,371
Capital & Coast and Hutt Valley,Pacific Peoples,45-49,Female,956,610,1164,821,524
Capital & Coast and Hutt Valley,Pacific Peoples,45-49,Male,879,503,1105,795,455
Capital & Coast and Hutt Valley,Pacific Peoples,50-54,Female,908,645,1120,811,576
Capital & Coast and Hutt Valley,Pacific Peoples,50-54,Male,853,564,1033,826,546
Capital & Coast and Hutt Valley,Pacific Peoples,55-59,Female,828,702,940,881,747
Capital & Coast and Hutt Valley,Pacific Peoples,55-59,Male,774,633,878,882,721
Capital & Coast and Hutt Valley,Pacific Peoples,60-64,Female,695,622,785,885,792
Capital & Coast and Hutt Valley,Pacific Peoples,60-64,Male,611,522,655,933,797
Capital & Coast and Hutt Valley,Pacific Peoples,65-69,Female,517,469,591,875,794
Capital & Coast and Hutt Valley,Pacific Peoples,65-69,Male,525,474,577,910,821
Capital & Coast and Hutt Valley,Pacific Peoples,70-74,Female,442,408,472,936,864
Capital & Coast and Hutt Valley,Pacific Peoples,70-74,Male,380,358,417,911,859
Capital & Coast and Hutt Valley,Pacific Peoples,75-79,Female,284,250,302,940,828
Capital & Coast and Hutt Valley,Pacific Peoples,75-79,Male,226,197,268,843,735
Capital & Coast and Hutt Valley,Pacific Peoples,80-84,Female,150,133,180,833,739
Capital & Coast and Hutt Valley,Pacific Peoples,80-84,Male,114,104,106,1075,981
Capital & Coast and Hutt Valley,Pacific Peoples,85-89,Female,71,61,87,816,701
Capital & Coast and Hutt Valley,Pacific Peoples,85-89,Male,38,29,47,809,617
Capital & Coast and Hutt Valley,Pacific Peoples,90+,Female,20,19,25,800,760
Capital & Coast and Hutt Valley,Pacific Peoples,90+,Male,10,9,12,833,750
Capital & Coast and Hutt Valley,Unknown,12-15,Female,32,0,23,1391,87
Capital & Coast and Hutt Valley,Unknown,12-15,Male,26,5,17,1529,294
Capital & Coast and Hutt Valley,Unknown,16-19,Female,45,20,23,1957,870
Capital & Coast and Hutt Valley,Unknown,16-19,Male,32,16,24,1333,667
Capital & Coast and Hutt Valley,Unknown,20-24,Female,61,30,51,1196,588
Capital & Coast and Hutt Valley,Unknown,20-24,Male,47,18,35,1343,514
Capital & Coast and Hutt Valley,Unknown,25-29,Female,107,39,74,1446,527
Capital & Coast and Hutt Valley,Unknown,25-29,Male,160,60,94,1702,638
Capital & Coast and Hutt Valley,Unknown,30-34,Female,132,61,97,1361,629
Capital & Coast and Hutt Valley,Unknown,30-34,Male,189,83,95,1989,874
Capital & Coast and Hutt Valley,Unknown,35-39,Female,136,61,105,1295,581
Capital & Coast and Hutt Valley,Unknown,35-39,Male,198,70,156,1269,449
Capital & Coast and Hutt Valley,Unknown,40-44,Female,138,60,86,1605,698
Capital & Coast and Hutt Valley,Unknown,40-44,Male,227,92,145,1566,634
Capital & Coast and Hutt Valley,Unknown,45-49,Female,98,52,93,1054,559
Capital & Coast and Hutt Valley,Unknown,45-49,Male,221,101,158,1399,639
Capital & Coast and Hutt Valley,Unknown,50-54,Female,88,57,74,1189,770
Capital & Coast and Hutt Valley,Unknown,50-54,Male,225,122,183,1230,667
Capital & Coast and Hutt Valley,Unknown,55-59,Female,73,51,84,869,607
Capital & Coast and Hutt Valley,Unknown,55-59,Male,255,177,198,1288,894
Capital & Coast and Hutt Valley,Unknown,60-64,Female,84,60,91,923,659
Capital & Coast and Hutt Valley,Unknown,60-64,Male,265,196,213,1244,920
Capital & Coast and Hutt Valley,Unknown,65-69,Female,76,60,73,1041,822
Capital & Coast and Hutt Valley,Unknown,65-69,Male,157,132,147,1068,898
Capital & Coast and Hutt Valley,Unknown,70-74,Female,75,64,76,987,842
Capital & Coast and Hutt Valley,Unknown,70-74,Male,127,102,131,969,779
Capital & Coast and Hutt Valley,Unknown,75-79,Female,61,55,48,1271,1146
Capital & Coast and Hutt Valley,Unknown,75-79,Male,83,73,79,1051,924
Capital & Coast and Hutt Valley,Unknown,80-84,Female,27,23,31,871,742
Capital & Coast and Hutt Valley,Unknown,80-84,Male,38,35,35,1086,1000
Capital & Coast and Hutt Valley,Unknown,85-89,Female,15,16,15,1000,1067
Capital & Coast and Hutt Valley,Unknown,85-89,Male,14,11,14,1000,786
Hawkes Bay,Asian,12-15,Female,171,59,213,803,277
Hawkes Bay,Asian,12-15,Male,173,60,203,852,296
Hawkes Bay,Asian,16-19,Female,145,56,146,993,384
Hawkes Bay,Asian,16-19,Male,155,58,174,891,333
Hawkes Bay,Asian,20-24,Female,191,117,181,1055,646
Hawkes Bay,Asian,20-24,Male,194,79,199,975,397
Hawkes Bay,Asian,25-29,Female,420,244,447,940,546
Hawkes Bay,Asian,25-29,Male,531,282,446,1191,632
Hawkes Bay,Asian,25-29,Unknown/Other,34,14,5,6800,2800
Hawkes Bay,Asian,30-34,Female,573,376,576,995,653
Hawkes Bay,Asian,30-34,Male,629,337,529,1189,637
Hawkes Bay,Asian,30-34,Unknown/Other,28,15,6,4667,2500
Hawkes Bay,Asian,35-39,Female,393,228,397,990,574
Hawkes Bay,Asian,35-39,Male,505,308,403,1253,764
Hawkes Bay,Asian,40-44,Female,331,207,354,935,585
Hawkes Bay,Asian,40-44,Male,371,241,307,1208,785
Hawkes Bay,Asian,45-49,Female,256,153,271,945,565
Hawkes Bay,Asian,45-49,Male,254,130,211,1204,616
Hawkes Bay,Asian,50-54,Female,189,128,186,1016,688
Hawkes Bay,Asian,50-54,Male,166,114,173,960,659
Hawkes Bay,Asian,55-59,Female,171,139,181,945,768
Hawkes Bay,Asian,55-59,Male,135,107,137,985,781
Hawkes Bay,Asian,60-64,Female,148,130,171,865,760
Hawkes Bay,Asian,60-64,Male,100,84,100,1000,840
Hawkes Bay,Asian,65-69,Female,113,102,130,869,785
Hawkes Bay,Asian,65-69,Male,70,60,74,946,811
Hawkes Bay,Asian,70-74,Female,82,70,78,1051,897
Hawkes Bay,Asian,70-74,Male,51,49,69,739,710
Hawkes Bay,Asian,75-79,Female,40,36,51,784,706
Hawkes Bay,Asian,75-79,Male,35,34,44,795,773
Hawkes Bay,Asian,80-84,Female,41,35,37,1108,946
Hawkes Bay,Asian,80-84,Male,23,22,26,885,846
Hawkes Bay,Asian,85-89,Female,16,14,16,1000,875
Hawkes Bay,Asian,85-89,Male,19,15,20,950,750
Hawkes Bay,European or Other,12-15,Female,1783,455,2623,680,173
Hawkes Bay,European or Other,12-15,Male,1797,419,2646,679,158
Hawkes Bay,European or Other,16-19,Female,1567,540,2240,700,241
Hawkes Bay,European or Other,16-19,Male,1641,517,2394,685,216
Hawkes Bay,European or Other,20-24,Female,1511,639,2335,647,274
Hawkes Bay,European or Other,20-24,Male,1401,439,2597,539,169
Hawkes Bay,European or Other,25-29,Female,1720,781,2883,597,271
Hawkes Bay,European or Other,25-29,Male,1564,518,2705,578,191
Hawkes Bay,European or Other,25-29,Unknown/Other,5,0,8,625,250
Hawkes Bay,European or Other,30-34,Female,2034,791,2972,684,266
Hawkes Bay,European or Other,30-34,Male,1858,657,2765,672,238
Hawkes Bay,European or Other,35-39,Female,2108,895,3004,702,298
Hawkes Bay,European or Other,35-39,Male,1907,700,2739,696,256
Hawkes Bay,European or Other,40-44,Female,2489,1258,3313,751,380
Hawkes Bay,European or Other,40-44,Male,2189,968,2987,733,324
Hawkes Bay,European or Other,45-49,Female,3131,1753,4128,758,425
Hawkes Bay,European or Other,45-49,Male,2773,1323,3702,749,357
Hawkes Bay,European or Other,50-54,Female,3555,2385,4096,868,582
Hawkes Bay,European or Other,50-54,Male,3238,1905,3928,824,485
Hawkes Bay,European or Other,55-59,Female,3880,3057,4612,841,663
Hawkes Bay,European or Other,55-59,Male,3539,2714,4301,823,631
Hawkes Bay,European or Other,60-64,Female,3894,3406,4361,893,781
Hawkes Bay,European or Other,60-64,Male,3826,3210,4125,928,778
Hawkes Bay,European or Other,65-69,Female,3808,3492,4174,912,837
Hawkes Bay,European or Other,65-69,Male,3478,3168,3822,910,829
Hawkes Bay,European or Other,70-74,Female,3730,3491,3942,946,886
Hawkes Bay,European or Other,70-74,Male,3479,3273,3734,932,877
Hawkes Bay,European or Other,75-79,Female,2682,2532,2792,961,907
Hawkes Bay,European or Other,75-79,Male,2476,2379,2604,951,914
Hawkes Bay,European or Other,80-84,Female,1969,1849,1961,1004,943
Hawkes Bay,European or Other,80-84,Male,1621,1533,1636,991,937
Hawkes Bay,European or Other,85-89,Female,1161,1075,1242,935,866
Hawkes Bay,European or Other,85-89,Male,840,792,871,964,909
Hawkes Bay,European or Other,90+,Female,722,681,791,913,861
Hawkes Bay,European or Other,90+,Male,407,378,437,931,865
Hawkes Bay,Maori,12-15,Female,809,206,1885,429,109
Hawkes Bay,Maori,12-15,Male,800,231,1828,438,126
Hawkes Bay,Maori,16-19,Female,709,278,1619,438,172
Hawkes Bay,Maori,16-19,Male,672,231,1567,429,147
Hawkes Bay,Maori,20-24,Female,631,271,1857,340,146
Hawkes Bay,Maori,20-24,Male,555,208,1755,316,119
Hawkes Bay,Maori,25-29,Female,601,280,1795,335,156
Hawkes Bay,Maori,25-29,Male,545,230,1624,336,142
Hawkes Bay,Maori,30-34,Female,694,340,1641,423,207
Hawkes Bay,Maori,30-34,Male,547,224,1348,406,166
Hawkes Bay,Maori,35-39,Female,662,352,1339,494,263
Hawkes Bay,Maori,35-39,Male,521,220,1108,470,199
Hawkes Bay,Maori,40-44,Female,739,405,1278,578,317
Hawkes Bay,Maori,40-44,Male,588,277,1064,553,260
Hawkes Bay,Maori,45-49,Female,901,516,1434,628,360
Hawkes Bay,Maori,45-49,Male,699,383,1193,586,321
Hawkes Bay,Maori,50-54,Female,907,623,1289,704,483
Hawkes Bay,Maori,50-54,Male,676,429,1005,673,427
Hawkes Bay,Maori,55-59,Female,938,711,1266,741,562
Hawkes Bay,Maori,55-59,Male,749,545,1050,713,519
Hawkes Bay,Maori,60-64,Female,872,737,1000,872,737
Hawkes Bay,Maori,60-64,Male,751,604,850,884,711
Hawkes Bay,Maori,65-69,Female,655,592,749,874,790
Hawkes Bay,Maori,65-69,Male,534,466,621,860,750
Hawkes Bay,Maori,70-74,Female,464,414,523,887,792
Hawkes Bay,Maori,70-74,Male,409,374,404,1012,926
Hawkes Bay,Maori,75-79,Female,281,252,286,983,881
Hawkes Bay,Maori,75-79,Male,193,173,219,881,790
Hawkes Bay,Maori,80-84,Female,135,123,183,738,672
Hawkes Bay,Maori,80-84,Male,105,99,114,921,868
Hawkes Bay,Maori,85-89,Female,72,65,89,809,730
Hawkes Bay,Maori,85-89,Male,43,37,49,878,755
Hawkes Bay,Maori,90+,Female,20,17,17,1176,1000
Hawkes Bay,Maori,90+,Male,6,7,9,667,778
Hawkes Bay,Pacific Peoples,12-15,Female,156,55,253,617,217
Hawkes Bay,Pacific Peoples,12-15,Male,139,42,245,567,171
Hawkes Bay,Pacific Peoples,16-19,Female,140,83,224,625,371
Hawkes Bay,Pacific Peoples,16-19,Male,160,73,240,667,304
Hawkes Bay,Pacific Peoples,20-24,Female,167,92,282,592,326
Hawkes Bay,Pacific Peoples,20-24,Male,331,222,338,979,657
Hawkes Bay,Pacific Peoples,25-29,Female,165,93,261,632,356
Hawkes Bay,Pacific Peoples,25-29,Male,419,342,311,1347,1100
Hawkes Bay,Pacific Peoples,30-34,Female,156,88,239,653,368
Hawkes Bay,Pacific Peoples,30-34,Male,420,328,278,1511,1180
Hawkes Bay,Pacific Peoples,35-39,Female,140,92,190,737,484
Hawkes Bay,Pacific Peoples,35-39,Male,336,256,257,1307,996
