DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Population,At least partially vaccinated uptake per 1000 people,Fully vaccinated uptake per 1000 people
Canterbury,Maori,80-84,Male,95,92,83,1145,1108
Canterbury,Maori,85-89,Female,45,42,47,957,894
Canterbury,Maori,85-89,Male,31,30,37,838,811
Canterbury,Maori,90+,Female,32,28,23,1391,1217
Canterbury,Maori,90+,Male,13,13,11,1182,1182
Canterbury,Pacific Peoples,12-15,Female,550,477,613,897,778
Canterbury,Pacific Peoples,12-15,Male,599,513,639,937,803
Canterbury,Pacific Peoples,16-19,Female,476,420,516,922,814
Canterbury,Pacific Peoples,16-19,Male,566,501,594,953,843
Canterbury,Pacific Peoples,20-24,Female,670,598,717,934,834
Canterbury,Pacific Peoples,20-24,Male,795,679,788,1009,862
Canterbury,Pacific Peoples,25-29,Female,661,580,715,924,811
Canterbury,Pacific Peoples,25-29,Male,692,569,781,886,729
Canterbury,Pacific Peoples,30-34,Female,646,583,747,865,780
Canterbury,Pacific Peoples,30-34,Male,687,594,733,937,810
Canterbury,Pacific Peoples,35-39,Female,544,500,549,991,911
Canterbury,Pacific Peoples,35-39,Male,581,521,604,962,863
Canterbury,Pacific Peoples,40-44,Female,463,441,492,941,896
Canterbury,Pacific Peoples,40-44,Male,557,515,534,1043,964
Canterbury,Pacific Peoples,45-49,Female,416,394,431,965,914
Canterbury,Pacific Peoples,45-49,Male,474,432,498,952,867
Canterbury,Pacific Peoples,50-54,Female,363,351,374,971,939
Canterbury,Pacific Peoples,50-54,Male,350,331,349,1003,948
Canterbury,Pacific Peoples,55-59,Female,314,300,357,880,840
Canterbury,Pacific Peoples,55-59,Male,304,286,320,950,894
Canterbury,Pacific Peoples,60-64,Female,273,261,262,1042,996
Canterbury,Pacific Peoples,60-64,Male,265,260,258,1027,1008
Canterbury,Pacific Peoples,65-69,Female,183,177,189,968,937
Canterbury,Pacific Peoples,65-69,Male,184,178,186,989,957
Canterbury,Pacific Peoples,70-74,Female,116,112,116,1000,966
Canterbury,Pacific Peoples,70-74,Male,114,112,111,1027,1009
Canterbury,Pacific Peoples,75-79,Female,77,74,82,939,902
Canterbury,Pacific Peoples,75-79,Male,63,62,64,984,969
Canterbury,Pacific Peoples,80-84,Female,44,42,47,936,894
Canterbury,Pacific Peoples,80-84,Male,35,35,34,1029,1029
Canterbury,Pacific Peoples,85-89,Female,16,15,13,1231,1154
Canterbury,Pacific Peoples,85-89,Male,7,7,11,636,636
Canterbury,Pacific Peoples,90+,Female,5,5,8,625,625
Canterbury,Unknown,12-15,Female,26,22,8,3250,2750
Canterbury,Unknown,12-15,Male,37,31,15,2467,2067
Canterbury,Unknown,16-19,Female,43,42,14,3071,3000
Canterbury,Unknown,16-19,Male,39,38,22,1773,1727
Canterbury,Unknown,20-24,Female,65,61,39,1667,1564
Canterbury,Unknown,20-24,Male,108,102,41,2634,2488
Canterbury,Unknown,25-29,Female,140,132,62,2258,2129
Canterbury,Unknown,25-29,Male,174,156,96,1812,1625
Canterbury,Unknown,30-34,Female,148,139,81,1827,1716
Canterbury,Unknown,30-34,Male,262,234,120,2183,1950
Canterbury,Unknown,35-39,Female,128,120,68,1882,1765
Canterbury,Unknown,35-39,Male,341,316,183,1863,1727
Canterbury,Unknown,40-44,Female,108,100,71,1521,1408
Canterbury,Unknown,40-44,Male,291,273,155,1877,1761
Canterbury,Unknown,45-49,Female,182,173,193,943,896
Canterbury,Unknown,45-49,Male,324,301,216,1500,1394
Canterbury,Unknown,50-54,Female,167,152,141,1184,1078
Canterbury,Unknown,50-54,Male,324,313,206,1573,1519
Canterbury,Unknown,55-59,Female,106,100,86,1233,1163
Canterbury,Unknown,55-59,Male,292,273,188,1553,1452
Canterbury,Unknown,60-64,Female,98,95,72,1361,1319
Canterbury,Unknown,60-64,Male,226,214,150,1507,1427
Canterbury,Unknown,65-69,Female,74,71,62,1194,1145
Canterbury,Unknown,65-69,Male,137,130,85,1612,1529
Canterbury,Unknown,70-74,Female,54,50,52,1038,962
Canterbury,Unknown,70-74,Male,86,81,67,1284,1209
Canterbury,Unknown,75-79,Female,41,39,42,976,929
Canterbury,Unknown,75-79,Male,35,33,30,1167,1100
Canterbury,Unknown,80-84,Female,22,22,21,1048,1048
Canterbury,Unknown,80-84,Male,17,16,16,1062,1000
Canterbury,Unknown,85-89,Female,6,5,8,750,625
Canterbury,Unknown,85-89,Male,13,13,5,2600,2600
Capital and Coast,Asian,12-15,Female,972,925,955,1018,969
Capital and Coast,Asian,12-15,Male,1009,933,984,1025,948
Capital and Coast,Asian,16-19,Female,918,897,859,1069,1044
Capital and Coast,Asian,16-19,Male,980,937,868,1129,1079
Capital and Coast,Asian,20-24,Female,1618,1590,1449,1117,1097
Capital and Coast,Asian,20-24,Male,1528,1461,1204,1269,1213
Capital and Coast,Asian,20-24,Unknown/Other,13,13,6,2167,2167
Capital and Coast,Asian,25-29,Female,2284,2235,2255,1013,991
Capital and Coast,Asian,25-29,Male,2236,2165,1867,1198,1160
Capital and Coast,Asian,25-29,Unknown/Other,31,31,16,1938,1938
Capital and Coast,Asian,30-34,Female,2709,2636,2769,978,952
Capital and Coast,Asian,30-34,Male,2361,2299,2154,1096,1067
Capital and Coast,Asian,30-34,Unknown/Other,26,25,7,3714,3571
Capital and Coast,Asian,35-39,Female,2525,2476,2576,980,961
Capital and Coast,Asian,35-39,Male,2278,2225,2230,1022,998
Capital and Coast,Asian,35-39,Unknown/Other,21,20,6,3500,3333
Capital and Coast,Asian,40-44,Female,1863,1816,1819,1024,998
Capital and Coast,Asian,40-44,Male,1772,1733,1564,1133,1108
Capital and Coast,Asian,45-49,Female,1501,1480,1508,995,981
Capital and Coast,Asian,45-49,Male,1381,1346,1208,1143,1114
Capital and Coast,Asian,50-54,Female,1304,1275,1283,1016,994
Capital and Coast,Asian,50-54,Male,959,951,940,1020,1012
Capital and Coast,Asian,55-59,Female,1175,1157,1183,993,978
Capital and Coast,Asian,55-59,Male,942,931,913,1032,1020
Capital and Coast,Asian,60-64,Female,908,890,962,944,925
Capital and Coast,Asian,60-64,Male,685,666,714,959,933
Capital and Coast,Asian,65-69,Female,793,783,871,910,899
Capital and Coast,Asian,65-69,Male,598,592,630,949,940
Capital and Coast,Asian,70-74,Female,568,556,564,1007,986
Capital and Coast,Asian,70-74,Male,441,433,481,917,900
Capital and Coast,Asian,75-79,Female,317,309,338,938,914
Capital and Coast,Asian,75-79,Male,254,253,257,988,984
Capital and Coast,Asian,80-84,Female,221,216,210,1052,1029
Capital and Coast,Asian,80-84,Male,191,190,195,979,974
Capital and Coast,Asian,85-89,Female,114,111,128,891,867
Capital and Coast,Asian,85-89,Male,81,80,90,900,889
Capital and Coast,Asian,90+,Female,55,51,51,1078,1000
Capital and Coast,Asian,90+,Male,39,37,34,1147,1088
Capital and Coast,European or Other,12-15,Female,4534,4231,4539,999,932
Capital and Coast,European or Other,12-15,Male,4642,4313,4586,1012,940
Capital and Coast,European or Other,12-15,Unknown/Other,21,20,12,1750,1667
Capital and Coast,European or Other,16-19,Female,4824,4637,4968,971,933
Capital and Coast,European or Other,16-19,Male,4513,4261,4666,967,913
Capital and Coast,European or Other,16-19,Unknown/Other,34,33,14,2429,2357
Capital and Coast,European or Other,20-24,Female,8250,7994,8745,943,914
Capital and Coast,European or Other,20-24,Male,7221,6837,7571,954,903
Capital and Coast,European or Other,20-24,Unknown/Other,34,34,24,1417,1417
Capital and Coast,European or Other,25-29,Female,8099,7854,9015,898,871
Capital and Coast,European or Other,25-29,Male,7911,7561,8217,963,920
Capital and Coast,European or Other,25-29,Unknown/Other,54,50,27,2000,1852
Capital and Coast,European or Other,30-34,Female,7275,7040,7728,941,911
Capital and Coast,European or Other,30-34,Male,7228,6938,7234,999,959
Capital and Coast,European or Other,30-34,Unknown/Other,35,35,22,1591,1591
Capital and Coast,European or Other,35-39,Female,6476,6272,7118,910,881
Capital and Coast,European or Other,35-39,Male,6235,5998,6631,940,905
Capital and Coast,European or Other,35-39,Unknown/Other,25,23,7,3571,3286
Capital and Coast,European or Other,40-44,Female,6558,6401,7072,927,905
Capital and Coast,European or Other,40-44,Male,6393,6178,6832,936,904
Capital and Coast,European or Other,40-44,Unknown/Other,13,13,5,2600,2600
Capital and Coast,European or Other,45-49,Female,7207,7066,8064,894,876
Capital and Coast,European or Other,45-49,Male,6884,6676,7395,931,903
Capital and Coast,European or Other,50-54,Female,7444,7326,7657,972,957
Capital and Coast,European or Other,50-54,Male,7041,6884,7310,963,942
Capital and Coast,European or Other,55-59,Female,6999,6870,7316,957,939
Capital and Coast,European or Other,55-59,Male,6754,6596,7071,955,933
Capital and Coast,European or Other,60-64,Female,5976,5874,6115,977,961
Capital and Coast,European or Other,60-64,Male,5893,5790,5970,987,970
Capital and Coast,European or Other,65-69,Female,5067,5013,5195,975,965
Capital and Coast,European or Other,65-69,Male,4671,4603,4887,956,942
Capital and Coast,European or Other,70-74,Female,4558,4512,4777,954,945
Capital and Coast,European or Other,70-74,Male,4219,4175,4333,974,964
Capital and Coast,European or Other,75-79,Female,3464,3419,3545,977,964
Capital and Coast,European or Other,75-79,Male,3014,2986,2962,1018,1008
Capital and Coast,European or Other,80-84,Female,2593,2558,2537,1022,1008
Capital and Coast,European or Other,80-84,Male,1904,1881,1852,1028,1016
Capital and Coast,European or Other,85-89,Female,1612,1579,1631,988,968
Capital and Coast,European or Other,85-89,Male,1103,1082,1138,969,951
Capital and Coast,European or Other,90+,Female,1073,1036,1101,975,941
Capital and Coast,European or Other,90+,Male,589,563,561,1050,1004
Capital and Coast,Maori,12-15,Female,1082,916,1200,902,763
Capital and Coast,Maori,12-15,Male,1117,930,1258,888,739
Capital and Coast,Maori,16-19,Female,1061,914,1249,849,732
Capital and Coast,Maori,16-19,Male,1056,859,1231,858,698
Capital and Coast,Maori,20-24,Female,1810,1602,1990,910,805
Capital and Coast,Maori,20-24,Male,1540,1290,1709,901,755
Capital and Coast,Maori,25-29,Female,1438,1264,1666,863,759
Capital and Coast,Maori,25-29,Male,1410,1187,1584,890,749
Capital and Coast,Maori,30-34,Female,1135,962,1242,914,775
Capital and Coast,Maori,30-34,Male,1128,948,1227,919,773
Capital and Coast,Maori,35-39,Female,864,771,1047,825,736
Capital and Coast,Maori,35-39,Male,758,653,873,868,748
Capital and Coast,Maori,40-44,Female,933,856,1045,893,819
Capital and Coast,Maori,40-44,Male,818,728,912,897,798
Capital and Coast,Maori,45-49,Female,1005,953,1076,934,886
Capital and Coast,Maori,45-49,Male,859,786,996,862,789
Capital and Coast,Maori,50-54,Female,937,892,1007,930,886
Capital and Coast,Maori,50-54,Male,846,804,918,922,876
Capital and Coast,Maori,55-59,Female,835,805,873,956,922
Capital and Coast,Maori,55-59,Male,790,750,798,990,940
Capital and Coast,Maori,60-64,Female,631,620,646,977,960
Capital and Coast,Maori,60-64,Male,556,536,515,1080,1041
Capital and Coast,Maori,65-69,Female,415,410,432,961,949
Capital and Coast,Maori,65-69,Male,378,359,389,972,923
Capital and Coast,Maori,70-74,Female,274,268,267,1026,1004
Capital and Coast,Maori,70-74,Male,248,244,222,1117,1099
Capital and Coast,Maori,75-79,Female,179,175,179,1000,978
Capital and Coast,Maori,75-79,Male,131,128,133,985,962
Capital and Coast,Maori,80-84,Female,116,111,112,1036,991
Capital and Coast,Maori,80-84,Male,82,81,82,1000,988
Capital and Coast,Maori,85-89,Female,41,41,39,1051,1051
Capital and Coast,Maori,85-89,Male,20,20,19,1053,1053
Capital and Coast,Maori,90+,Female,21,19,17,1235,1118
Capital and Coast,Pacific Peoples,12-15,Female,704,595,771,913,772
Capital and Coast,Pacific Peoples,12-15,Male,701,609,735,954,829
Capital and Coast,Pacific Peoples,16-19,Female,752,658,830,906,793
Capital and Coast,Pacific Peoples,16-19,Male,689,597,815,845,733
Capital and Coast,Pacific Peoples,20-24,Female,1027,902,1161,885,777
Capital and Coast,Pacific Peoples,20-24,Male,972,775,1068,910,726
Capital and Coast,Pacific Peoples,25-29,Female,900,793,1004,896,790
Capital and Coast,Pacific Peoples,25-29,Male,886,727,967,916,752
Capital and Coast,Pacific Peoples,30-34,Female,783,685,907,863,755
Capital and Coast,Pacific Peoples,30-34,Male,772,659,849,909,776
Capital and Coast,Pacific Peoples,35-39,Female,652,589,717,909,821
Capital and Coast,Pacific Peoples,35-39,Male,675,591,739,913,800
Capital and Coast,Pacific Peoples,40-44,Female,655,617,764,857,808
Capital and Coast,Pacific Peoples,40-44,Male,612,565,707,866,799
Capital and Coast,Pacific Peoples,45-49,Female,754,714,779,968,917
Capital and Coast,Pacific Peoples,45-49,Male,667,620,723,923,858
Capital and Coast,Pacific Peoples,50-54,Female,695,652,767,906,850
Capital and Coast,Pacific Peoples,50-54,Male,630,596,669,942,891
Capital and Coast,Pacific Peoples,55-59,Female,597,574,636,939,903
Capital and Coast,Pacific Peoples,55-59,Male,552,528,573,963,921
Capital and Coast,Pacific Peoples,60-64,Female,498,483,531,938,910
Capital and Coast,Pacific Peoples,60-64,Male,438,425,431,1016,986
Capital and Coast,Pacific Peoples,65-69,Female,347,337,371,935,908
Capital and Coast,Pacific Peoples,65-69,Male,354,347,353,1003,983
Capital and Coast,Pacific Peoples,70-74,Female,321,313,322,997,972
Capital and Coast,Pacific Peoples,70-74,Male,263,260,275,956,945
Capital and Coast,Pacific Peoples,75-79,Female,187,183,204,917,897
Capital and Coast,Pacific Peoples,75-79,Male,156,151,176,886,858
Capital and Coast,Pacific Peoples,80-84,Female,116,111,127,913,874
Capital and Coast,Pacific Peoples,80-84,Male,85,84,79,1076,1063
Capital and Coast,Pacific Peoples,85-89,Female,56,53,62,903,855
Capital and Coast,Pacific Peoples,85-89,Male,34,31,34,1000,912
Capital and Coast,Pacific Peoples,90+,Female,13,11,16,812,688
Capital and Coast,Pacific Peoples,90+,Male,9,8,9,1000,889
Capital and Coast,Unknown,12-15,Female,41,35,20,2050,1750
Capital and Coast,Unknown,12-15,Male,35,34,14,2500,2429
Capital and Coast,Unknown,16-19,Female,47,42,21,2238,2000
Capital and Coast,Unknown,16-19,Male,35,34,22,1591,1545
Capital and Coast,Unknown,20-24,Female,62,58,44,1409,1318
Capital and Coast,Unknown,20-24,Male,54,49,30,1800,1633
Capital and Coast,Unknown,25-29,Female,116,112,62,1871,1806
Capital and Coast,Unknown,25-29,Male,185,179,79,2342,2266
Capital and Coast,Unknown,30-34,Female,138,134,82,1683,1634
Capital and Coast,Unknown,30-34,Male,195,180,77,2532,2338
Capital and Coast,Unknown,35-39,Female,128,119,91,1407,1308
Capital and Coast,Unknown,35-39,Male,206,195,126,1635,1548
Capital and Coast,Unknown,40-44,Female,141,137,77,1831,1779
Capital and Coast,Unknown,40-44,Male,215,207,122,1762,1697
Capital and Coast,Unknown,45-49,Female,99,96,81,1222,1185
Capital and Coast,Unknown,45-49,Male,211,200,139,1518,1439
Capital and Coast,Unknown,50-54,Female,87,84,67,1299,1254
Capital and Coast,Unknown,50-54,Male,219,213,156,1404,1365
Capital and Coast,Unknown,55-59,Female,59,58,66,894,879
Capital and Coast,Unknown,55-59,Male,220,208,169,1302,1231
Capital and Coast,Unknown,60-64,Female,72,66,75,960,880
Capital and Coast,Unknown,60-64,Male,230,223,186,1237,1199
Capital and Coast,Unknown,65-69,Female,63,60,63,1000,952
Capital and Coast,Unknown,65-69,Male,137,137,127,1079,1079
Capital and Coast,Unknown,70-74,Female,70,69,74,946,932
Capital and Coast,Unknown,70-74,Male,115,114,121,950,942
Capital and Coast,Unknown,75-79,Female,57,55,45,1267,1222
Capital and Coast,Unknown,75-79,Male,82,80,73,1123,1096
Capital and Coast,Unknown,80-84,Female,25,24,29,862,828
Capital and Coast,Unknown,80-84,Male,30,30,30,1000,1000
Capital and Coast,Unknown,85-89,Female,14,14,15,933,933
Capital and Coast,Unknown,85-89,Male,9,9,13,692,692
Counties Manukau,Asian,12-15,Female,3607,3449,3369,1071,1024
Counties Manukau,Asian,12-15,Male,3926,3727,3784,1038,985
Counties Manukau,Asian,16-19,Female,3188,3120,3005,1061,1038
Counties Manukau,Asian,16-19,Male,3605,3510,3217,1121,1091
Counties Manukau,Asian,16-19,Unknown/Other,14,14,7,2000,2000
Counties Manukau,Asian,20-24,Female,4103,4019,4218,973,953
Counties Manukau,Asian,20-24,Male,5302,5124,4765,1113,1075
Counties Manukau,Asian,20-24,Unknown/Other,57,54,9,6333,6000
Counties Manukau,Asian,25-29,Female,6711,6537,7287,921,897
Counties Manukau,Asian,25-29,Male,8400,8123,7949,1057,1022
Counties Manukau,Asian,25-29,Unknown/Other,54,49,15,3600,3267
Counties Manukau,Asian,30-34,Female,8738,8490,8763,997,969
Counties Manukau,Asian,30-34,Male,9262,9054,8477,1093,1068
Counties Manukau,Asian,30-34,Unknown/Other,62,58,20,3100,2900
Counties Manukau,Asian,35-39,Female,8065,7873,8190,985,961
Counties Manukau,Asian,35-39,Male,8119,7974,7504,1082,1063
Counties Manukau,Asian,35-39,Unknown/Other,37,36,11,3364,3273
Counties Manukau,Asian,40-44,Female,5939,5843,5748,1033,1017
Counties Manukau,Asian,40-44,Male,6403,6314,5549,1154,1138
Counties Manukau,Asian,40-44,Unknown/Other,45,45,7,6429,6429
Counties Manukau,Asian,45-49,Female,4681,4597,4617,1014,996
Counties Manukau,Asian,45-49,Male,4719,4653,4515,1045,1031
Counties Manukau,Asian,50-54,Female,4142,4062,4225,980,961
Counties Manukau,Asian,50-54,Male,3925,3863,3865,1016,999
Counties Manukau,Asian,50-54,Unknown/Other,14,13,5,2800,2600
Counties Manukau,Asian,55-59,Female,3905,3827,4152,941,922
Counties Manukau,Asian,55-59,Male,3689,3642,3697,998,985
Counties Manukau,Asian,55-59,Unknown/Other,5,5,6,833,833
Counties Manukau,Asian,60-64,Female,3517,3472,3874,908,896
Counties Manukau,Asian,60-64,Male,3106,3067,3344,929,917
Counties Manukau,Asian,60-64,Unknown/Other,6,6,7,857,857
Counties Manukau,Asian,65-69,Female,3057,3016,3318,921,909
Counties Manukau,Asian,65-69,Male,2700,2668,2937,919,908
Counties Manukau,Asian,70-74,Female,1923,1885,2050,938,920
Counties Manukau,Asian,70-74,Male,1872,1849,2012,930,919
Counties Manukau,Asian,75-79,Female,1118,1098,1251,894,878
Counties Manukau,Asian,75-79,Male,982,971,1091,900,890
Counties Manukau,Asian,80-84,Female,675,657,773,873,850
Counties Manukau,Asian,80-84,Male,603,595,728,828,817
Counties Manukau,Asian,85-89,Female,353,341,363,972,939
Counties Manukau,Asian,85-89,Male,259,247,284,912,870
Counties Manukau,Asian,90+,Female,115,110,131,878,840
Counties Manukau,Asian,90+,Male,88,83,91,967,912
Counties Manukau,European or Other,12-15,Female,4265,4049,4527,942,894
Counties Manukau,European or Other,12-15,Male,4489,4233,4859,924,871
Counties Manukau,European or Other,16-19,Female,4016,3851,4262,942,904
Counties Manukau,European or Other,16-19,Male,4310,4100,4595,938,892
Counties Manukau,European or Other,20-24,Female,4532,4373,5144,881,850
Counties Manukau,European or Other,20-24,Male,5072,4786,5399,939,886
Counties Manukau,European or Other,25-29,Female,4960,4732,5988,828,790
Counties Manukau,European or Other,25-29,Male,4905,4588,5529,887,830
Counties Manukau,European or Other,25-29,Unknown/Other,7,6,7,1000,857
Counties Manukau,European or Other,30-34,Female,5369,5143,5982,898,860
Counties Manukau,European or Other,30-34,Male,5298,5005,5657,937,885
Counties Manukau,European or Other,30-34,Unknown/Other,7,6,9,778,667
Counties Manukau,European or Other,35-39,Female,5275,5081,5899,894,861
Counties Manukau,European or Other,35-39,Male,5108,4892,5686,898,860
Counties Manukau,European or Other,35-39,Unknown/Other,13,12,7,1857,1714
Counties Manukau,European or Other,40-44,Female,5364,5200,6042,888,861
Counties Manukau,European or Other,40-44,Male,5291,5106,5778,916,884
Counties Manukau,European or Other,45-49,Female,6337,6191,7292,869,849
Counties Manukau,European or Other,45-49,Male,6248,6044,7241,863,835
Counties Manukau,European or Other,50-54,Female,6886,6741,7359,936,916
Counties Manukau,European or Other,50-54,Male,7106,6891,7602,935,906
Counties Manukau,European or Other,55-59,Female,6615,6467,7252,912,892
Counties Manukau,European or Other,55-59,Male,7145,7012,7763,920,903
Counties Manukau,European or Other,60-64,Female,6044,5922,6372,949,929
Counties Manukau,European or Other,60-64,Male,6445,6324,6741,956,938
Counties Manukau,European or Other,65-69,Female,5194,5132,5457,952,940
Counties Manukau,European or Other,65-69,Male,5177,5105,5437,952,939
Counties Manukau,European or Other,70-74,Female,4829,4781,5098,947,938
Counties Manukau,European or Other,70-74,Male,4752,4711,5007,949,941
Counties Manukau,European or Other,75-79,Female,3812,3787,3948,966,959
Counties Manukau,European or Other,75-79,Male,3430,3397,3597,954,944
Counties Manukau,European or Other,80-84,Female,2843,2808,2814,1010,998
Counties Manukau,European or Other,80-84,Male,2321,2291,2294,1012,999
Counties Manukau,European or Other,85-89,Female,1665,1631,1762,945,926
Counties Manukau,European or Other,85-89,Male,1164,1138,1223,952,930
Counties Manukau,European or Other,90+,Female,1132,1083,1182,958,916
Counties Manukau,European or Other,90+,Male,613,594,640,958,928
Counties Manukau,Maori,12-15,Female,2877,2410,3376,852,714
Counties Manukau,Maori,12-15,Male,2914,2407,3533,825,681
Counties Manukau,Maori,16-19,Female,2569,2132,3118,824,684
Counties Manukau,Maori,16-19,Male,2580,2082,3142,821,663
Counties Manukau,Maori,20-24,Female,3051,2489,3957,771,629
Counties Manukau,Maori,20-24,Male,3006,2374,3608,833,658
Counties Manukau,Maori,25-29,Female,3030,2501,4029,752,621
Counties Manukau,Maori,25-29,Male,2593,2094,3278,791,639
Counties Manukau,Maori,30-34,Female,2858,2394,3437,832,697
Counties Manukau,Maori,30-34,Male,2289,1895,2767,827,685
Counties Manukau,Maori,35-39,Female,2153,1872,2571,837,728
Counties Manukau,Maori,35-39,Male,1679,1431,2039,823,702
Counties Manukau,Maori,40-44,Female,2075,1860,2411,861,771
Counties Manukau,Maori,40-44,Male,1655,1468,1943,852,756
Counties Manukau,Maori,45-49,Female,2167,1998,2559,847,781
Counties Manukau,Maori,45-49,Male,1790,1638,2171,825,754
Counties Manukau,Maori,50-54,Female,2240,2066,2443,917,846
Counties Manukau,Maori,50-54,Male,1872,1728,2024,925,854
Counties Manukau,Maori,55-59,Female,1900,1811,2128,893,851
Counties Manukau,Maori,55-59,Male,1650,1560,1799,917,867
Counties Manukau,Maori,60-64,Female,1508,1457,1579,955,923
Counties Manukau,Maori,60-64,Male,1245,1203,1260,988,955
Counties Manukau,Maori,65-69,Female,1032,1001,1076,959,930
Counties Manukau,Maori,65-69,Male,804,789,829,970,952
Counties Manukau,Maori,70-74,Female,674,664,681,990,975
Counties Manukau,Maori,70-74,Male,503,490,516,975,950
Counties Manukau,Maori,75-79,Female,352,339,399,882,850
Counties Manukau,Maori,75-79,Male,280,272,273,1026,996
Counties Manukau,Maori,80-84,Female,232,223,233,996,957
Counties Manukau,Maori,80-84,Male,143,135,150,953,900
Counties Manukau,Maori,85-89,Female,79,76,89,888,854
Counties Manukau,Maori,85-89,Male,39,37,39,1000,949
Counties Manukau,Maori,90+,Female,31,29,26,1192,1115
Counties Manukau,Maori,90+,Male,9,9,9,1000,1000
Counties Manukau,Pacific Peoples,12-15,Female,4936,4468,5417,911,825
Counties Manukau,Pacific Peoples,12-15,Male,4988,4517,5577,894,810
Counties Manukau,Pacific Peoples,16-19,Female,4914,4485,5467,899,820
Counties Manukau,Pacific Peoples,16-19,Male,4675,4082,5443,859,750
Counties Manukau,Pacific Peoples,20-24,Female,6186,5512,7193,860,766
Counties Manukau,Pacific Peoples,20-24,Male,5847,4898,6637,881,738
Counties Manukau,Pacific Peoples,20-24,Unknown/Other,23,19,6,3833,3167
Counties Manukau,Pacific Peoples,25-29,Female,5720,5094,6800,841,749
Counties Manukau,Pacific Peoples,25-29,Male,5253,4495,6045,869,744
Counties Manukau,Pacific Peoples,30-34,Female,4986,4519,5627,886,803
Counties Manukau,Pacific Peoples,30-34,Male,4684,4165,5160,908,807
Counties Manukau,Pacific Peoples,35-39,Female,4428,4149,4921,900,843
Counties Manukau,Pacific Peoples,35-39,Male,4121,3777,4562,903,828
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,9,9,5,1800,1800
Counties Manukau,Pacific Peoples,40-44,Female,4028,3868,4420,911,875
Counties Manukau,Pacific Peoples,40-44,Male,3909,3686,4196,932,878
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,13,13,5,2600,2600
Counties Manukau,Pacific Peoples,45-49,Female,3948,3789,4343,909,872
Counties Manukau,Pacific Peoples,45-49,Male,3539,3358,3965,893,847
Counties Manukau,Pacific Peoples,50-54,Female,3942,3816,4367,903,874
Counties Manukau,Pacific Peoples,50-54,Male,3606,3466,3849,937,900
Counties Manukau,Pacific Peoples,55-59,Female,3460,3366,3639,951,925
Counties Manukau,Pacific Peoples,55-59,Male,3147,3052,3317,949,920
Counties Manukau,Pacific Peoples,60-64,Female,2639,2565,2855,924,898
Counties Manukau,Pacific Peoples,60-64,Male,2391,2352,2475,966,950
Counties Manukau,Pacific Peoples,65-69,Female,1984,1956,2099,945,932
Counties Manukau,Pacific Peoples,65-69,Male,1725,1698,1902,907,893
Counties Manukau,Pacific Peoples,70-74,Female,1420,1386,1539,923,901
Counties Manukau,Pacific Peoples,70-74,Male,1217,1194,1370,888,872
Counties Manukau,Pacific Peoples,75-79,Female,936,905,1005,931,900
Counties Manukau,Pacific Peoples,75-79,Male,723,703,755,958,931
Counties Manukau,Pacific Peoples,80-84,Female,494,478,547,903,874
Counties Manukau,Pacific Peoples,80-84,Male,357,348,410,871,849
Counties Manukau,Pacific Peoples,85-89,Female,207,196,277,747,708
Counties Manukau,Pacific Peoples,85-89,Male,108,104,131,824,794
Counties Manukau,Pacific Peoples,90+,Female,92,89,117,786,761
Counties Manukau,Pacific Peoples,90+,Male,34,32,42,810,762
Counties Manukau,Unknown,12-15,Female,31,29,19,1632,1526
Counties Manukau,Unknown,12-15,Male,51,39,14,3643,2786
Counties Manukau,Unknown,16-19,Female,58,55,16,3625,3438
Counties Manukau,Unknown,16-19,Male,49,45,12,4083,3750
Counties Manukau,Unknown,20-24,Female,82,76,45,1822,1689
Counties Manukau,Unknown,20-24,Male,105,97,49,2143,1980
Counties Manukau,Unknown,25-29,Female,126,117,57,2211,2053
Counties Manukau,Unknown,25-29,Male,144,129,55,2618,2345
Counties Manukau,Unknown,30-34,Female,126,112,50,2520,2240
Counties Manukau,Unknown,30-34,Male,191,172,72,2653,2389
Counties Manukau,Unknown,30-34,Unknown/Other,16,16,5,3200,3200
Counties Manukau,Unknown,35-39,Female,84,82,43,1953,1907
Counties Manukau,Unknown,35-39,Male,210,194,86,2442,2256
Counties Manukau,Unknown,40-44,Female,76,74,70,1086,1057
Counties Manukau,Unknown,40-44,Male,210,192,109,1927,1761
Counties Manukau,Unknown,45-49,Female,77,73,40,1925,1825
Counties Manukau,Unknown,45-49,Male,204,187,134,1522,1396
Counties Manukau,Unknown,50-54,Female,62,58,40,1550,1450
Counties Manukau,Unknown,50-54,Male,221,208,163,1356,1276
Counties Manukau,Unknown,55-59,Female,61,57,41,1488,1390
Counties Manukau,Unknown,55-59,Male,233,225,183,1273,1230
Counties Manukau,Unknown,60-64,Female,67,62,35,1914,1771
Counties Manukau,Unknown,60-64,Male,208,201,169,1231,1189
Counties Manukau,Unknown,65-69,Female,57,52,38,1500,1368
Counties Manukau,Unknown,65-69,Male,158,154,136,1162,1132
Counties Manukau,Unknown,70-74,Female,63,61,51,1235,1196
Counties Manukau,Unknown,70-74,Male,126,124,107,1178,1159
Counties Manukau,Unknown,75-79,Female,38,37,41,927,902
Counties Manukau,Unknown,75-79,Male,58,57,60,967,950
