SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
129000,Sunnyvale West-Parrs Park,Waitemata,Maori,12+,317,282,269,230,114,42,17,89%,85%,50%,40%
129000,Sunnyvale West-Parrs Park,Waitemata,Maori,5-11,87,38,18,NA,NA,NA,NA,44%,21%,NA,NA
129000,Sunnyvale West-Parrs Park,Waitemata,Pacific Peoples,12+,677,608,600,543,287,112,30,90%,89%,53%,27%
129000,Sunnyvale West-Parrs Park,Waitemata,Pacific Peoples,5-11,110,52,23,NA,NA,NA,NA,47%,21%,NA,NA
129100,Sunnyvale East,Waitemata,Maori,12+,599,531,512,458,231,99,38,89%,85%,50%,38%
129100,Sunnyvale East,Waitemata,Maori,5-11,126,48,20,NA,NA,NA,NA,38%,16%,NA,NA
129100,Sunnyvale East,Waitemata,Pacific Peoples,12+,829,737,730,671,377,141,51,89%,88%,56%,36%
129100,Sunnyvale East,Waitemata,Pacific Peoples,5-11,94,45,19,NA,NA,NA,NA,48%,20%,NA,NA
129200,Point Chevalier West,Auckland,Maori,12+,240,217,214,193,141,71,32,90%,89%,73%,45%
129200,Point Chevalier West,Auckland,Pacific Peoples,12+,212,190,188,178,114,52,20,90%,89%,64%,38%
129300,Belmont (Auckland),Waitemata,Maori,12+,143,132,131,121,85,23,11,92%,92%,70%,48%
129300,Belmont (Auckland),Waitemata,Pacific Peoples,12+,83,72,71,67,38,15,Masked,87%,86%,57%,27%
129400,Bayswater,Waitemata,Maori,12+,209,190,190,177,121,40,11,91%,91%,68%,28%
129400,Bayswater,Waitemata,Pacific Peoples,12+,113,100,98,90,48,25,Masked,88%,87%,53%,16%
129500,Glendene South,Waitemata,Maori,12+,312,262,259,242,142,68,18,84%,83%,59%,26%
129500,Glendene South,Waitemata,Maori,5-11,52,22,12,NA,NA,NA,NA,42%,23%,NA,NA
129500,Glendene South,Waitemata,Pacific Peoples,12+,734,679,672,622,377,169,47,93%,92%,61%,28%
129500,Glendene South,Waitemata,Pacific Peoples,5-11,98,53,22,NA,NA,NA,NA,54%,22%,NA,NA
129600,Glen Eden West,Waitemata,Maori,12+,464,406,398,348,187,67,20,88%,86%,54%,30%
129600,Glen Eden West,Waitemata,Maori,5-11,115,48,22,NA,NA,NA,NA,42%,19%,NA,NA
129600,Glen Eden West,Waitemata,Pacific Peoples,12+,761,680,664,610,328,148,44,89%,87%,54%,30%
129600,Glen Eden West,Waitemata,Pacific Peoples,5-11,130,66,30,NA,NA,NA,NA,51%,23%,NA,NA
129700,Herne Bay,Auckland,Maori,12+,122,Masked,Masked,110,88,39,20,>95%,>95%,80%,51%
129800,Westmere North,Auckland,Maori,12+,130,118,115,99,70,28,21,91%,88%,71%,75%
129800,Westmere North,Auckland,Pacific Peoples,12+,87,81,81,77,54,30,16,93%,93%,70%,53%
129900,Point Chevalier East,Auckland,Maori,12+,306,278,276,257,176,77,30,91%,90%,68%,39%
129900,Point Chevalier East,Auckland,Maori,5-11,44,27,21,NA,NA,NA,NA,61%,48%,NA,NA
129900,Point Chevalier East,Auckland,Pacific Peoples,12+,343,299,295,274,165,77,27,87%,86%,60%,35%
130000,Oratia,Waitemata,Maori,12+,99,88,84,72,48,24,9,89%,85%,67%,38%
130000,Oratia,Waitemata,Pacific Peoples,12+,66,57,56,52,41,16,7,86%,85%,79%,44%
130100,Glen Eden Rosier,Waitemata,Maori,12+,385,333,326,293,163,55,25,86%,85%,56%,45%
130100,Glen Eden Rosier,Waitemata,Maori,5-11,85,45,24,NA,NA,NA,NA,53%,28%,NA,NA
130100,Glen Eden Rosier,Waitemata,Pacific Peoples,12+,612,554,546,495,299,123,28,91%,89%,60%,23%
130100,Glen Eden Rosier,Waitemata,Pacific Peoples,5-11,86,41,20,NA,NA,NA,NA,48%,23%,NA,NA
130200,Saint Marys Bay,Auckland,Maori,12+,89,77,77,72,62,33,19,87%,87%,86%,58%
130200,Saint Marys Bay,Auckland,Pacific Peoples,12+,55,46,46,44,33,13,8,84%,84%,75%,62%
130300,Westmere South-Western Springs,Auckland,Maori,12+,233,209,206,191,138,58,22,90%,88%,72%,38%
130300,Westmere South-Western Springs,Auckland,Pacific Peoples,12+,157,144,143,133,85,42,18,92%,91%,64%,43%
130400,Ponsonby West,Auckland,Maori,12+,139,122,122,107,75,34,14,88%,88%,70%,41%
130400,Ponsonby West,Auckland,Pacific Peoples,12+,162,Masked,150,133,102,44,15,>95%,93%,77%,34%
130500,Kelston North,Waitemata,Maori,12+,348,316,307,280,150,60,25,91%,88%,54%,42%
130500,Kelston North,Waitemata,Maori,5-11,67,30,10,NA,NA,NA,NA,45%,15%,NA,NA
130500,Kelston North,Waitemata,Pacific Peoples,12+,853,737,725,661,395,166,59,86%,85%,60%,36%
130500,Kelston North,Waitemata,Pacific Peoples,5-11,117,63,26,NA,NA,NA,NA,54%,22%,NA,NA
130600,Avondale Rosebank ,Auckland,Maori,12+,478,414,403,368,210,104,46,87%,84%,57%,44%
130600,Avondale Rosebank ,Auckland,Maori,5-11,83,33,19,NA,NA,NA,NA,40%,23%,NA,NA
130600,Avondale Rosebank ,Auckland,Pacific Peoples,12+,"1,208","1,095","1,077",993,599,284,102,91%,89%,60%,36%
130600,Avondale Rosebank ,Auckland,Pacific Peoples,5-11,167,67,33,NA,Masked,NA,NA,40%,20%,>95%,NA
130700,Narrow Neck,Waitemata,Maori,12+,199,181,179,157,115,50,21,91%,90%,73%,42%
130700,Narrow Neck,Waitemata,Pacific Peoples,12+,65,55,53,48,33,21,8,85%,82%,69%,38%
130800,Glen Eden North,Waitemata,Maori,12+,275,245,239,217,108,51,14,89%,87%,50%,27%
130800,Glen Eden North,Waitemata,Maori,5-11,53,27,14,NA,NA,NA,NA,51%,26%,NA,NA
130800,Glen Eden North,Waitemata,Pacific Peoples,12+,502,459,456,435,246,105,29,91%,91%,57%,28%
130800,Glen Eden North,Waitemata,Pacific Peoples,5-11,72,38,16,NA,NA,NA,NA,53%,22%,NA,NA
130900,Glen Eden Woodglen,Waitemata,Maori,12+,432,387,373,326,190,65,19,90%,86%,58%,29%
130900,Glen Eden Woodglen,Waitemata,Maori,5-11,94,47,20,NA,NA,NA,NA,50%,21%,NA,NA
130900,Glen Eden Woodglen,Waitemata,Pacific Peoples,12+,673,598,590,543,317,135,37,89%,88%,58%,27%
130900,Glen Eden Woodglen,Waitemata,Pacific Peoples,5-11,98,48,22,NA,NA,NA,NA,49%,22%,NA,NA
131000,Kelston South,Waitemata,Maori,12+,312,268,258,235,97,41,20,86%,83%,41%,49%
131000,Kelston South,Waitemata,Maori,5-11,58,19,9,NA,NA,NA,NA,33%,16%,NA,NA
131000,Kelston South,Waitemata,Pacific Peoples,12+,688,610,600,552,284,111,34,89%,87%,51%,31%
131000,Kelston South,Waitemata,Pacific Peoples,5-11,103,51,13,NA,NA,NA,NA,50%,13%,NA,NA
131100,Waterview,Auckland,Maori,12+,389,353,341,321,198,84,36,91%,88%,62%,43%
131100,Waterview,Auckland,Maori,5-11,58,26,11,NA,NA,NA,NA,45%,19%,NA,NA
131100,Waterview,Auckland,Pacific Peoples,12+,630,569,553,505,284,121,40,90%,88%,56%,33%
131100,Waterview,Auckland,Pacific Peoples,5-11,124,51,9,NA,NA,NA,NA,41%,7%,NA,NA
131200,Ponsonby East,Auckland,Maori,12+,183,158,157,148,106,44,20,86%,86%,72%,45%
131200,Ponsonby East,Auckland,Pacific Peoples,12+,191,180,178,173,119,61,32,94%,93%,69%,52%
131300,Wynyard-Viaduct,Auckland,Maori,12+,64,56,56,55,47,19,8,88%,88%,85%,42%
131400,Stanley Point,Waitemata,Maori,12+,67,61,61,57,40,14,Masked,91%,91%,70%,29%
131500,Glen Eden Central,Waitemata,Maori,12+,337,292,287,254,130,46,15,87%,85%,51%,33%
131500,Glen Eden Central,Waitemata,Maori,5-11,62,35,16,NA,NA,NA,NA,56%,26%,NA,NA
131500,Glen Eden Central,Waitemata,Pacific Peoples,12+,340,305,303,280,179,72,26,90%,89%,64%,36%
131500,Glen Eden Central,Waitemata,Pacific Peoples,5-11,58,31,11,NA,NA,NA,NA,53%,19%,NA,NA
131600,Grey Lynn North,Auckland,Maori,12+,233,220,219,207,144,51,20,94%,94%,70%,39%
131600,Grey Lynn North,Auckland,Pacific Peoples,12+,259,234,229,213,161,74,28,90%,88%,76%,38%
131700,Avondale West (Auckland),Auckland,Maori,12+,380,332,317,298,164,73,20,87%,83%,55%,27%
131700,Avondale West (Auckland),Auckland,Maori,5-11,75,24,13,NA,NA,NA,NA,32%,17%,NA,NA
131700,Avondale West (Auckland),Auckland,Pacific Peoples,12+,"1,101",979,957,891,546,258,73,89%,87%,61%,28%
131700,Avondale West (Auckland),Auckland,Pacific Peoples,5-11,159,71,39,NA,NA,NA,NA,45%,25%,NA,NA
131800,Freemans Bay,Auckland,Maori,12+,278,256,252,243,177,84,38,92%,91%,73%,45%
131800,Freemans Bay,Auckland,Pacific Peoples,12+,185,167,165,163,111,52,21,90%,89%,68%,40%
131900,Mount Albert West,Auckland,Maori,12+,221,199,199,183,125,45,26,90%,90%,68%,58%
131900,Mount Albert West,Auckland,Pacific Peoples,12+,272,235,229,216,147,52,31,86%,84%,68%,60%
132000,Avondale North (Auckland),Auckland,Maori,12+,341,303,301,279,160,62,16,89%,88%,57%,26%
132000,Avondale North (Auckland),Auckland,Maori,5-11,57,28,12,NA,NA,NA,NA,49%,21%,NA,NA
132000,Avondale North (Auckland),Auckland,Pacific Peoples,12+,647,582,573,529,339,151,62,90%,89%,64%,41%
132000,Avondale North (Auckland),Auckland,Pacific Peoples,5-11,77,38,13,NA,NA,NA,NA,49%,17%,NA,NA
132100,Grey Lynn West,Auckland,Maori,12+,267,240,235,215,132,54,29,90%,88%,61%,54%
132100,Grey Lynn West,Auckland,Pacific Peoples,12+,382,346,342,319,201,102,38,91%,90%,63%,37%
132100,Grey Lynn West,Auckland,Pacific Peoples,5-11,52,37,14,NA,NA,NA,NA,71%,27%,NA,NA
132200,Mount Albert North,Auckland,Maori,12+,272,242,241,221,142,54,28,89%,89%,64%,52%
132200,Mount Albert North,Auckland,Maori,5-11,40,19,14,NA,NA,NA,NA,48%,35%,NA,NA
132200,Mount Albert North,Auckland,Pacific Peoples,12+,320,293,290,271,167,77,34,92%,91%,62%,44%
132200,Mount Albert North,Auckland,Pacific Peoples,5-11,49,25,12,NA,NA,NA,NA,51%,24%,NA,NA
132300,New Lynn North,Waitemata,Maori,12+,295,254,243,220,127,57,28,86%,82%,58%,49%
132300,New Lynn North,Waitemata,Maori,5-11,57,27,8,NA,NA,NA,NA,47%,14%,NA,NA
132300,New Lynn North,Waitemata,Pacific Peoples,12+,546,487,479,440,242,118,27,89%,88%,55%,23%
132300,New Lynn North,Waitemata,Pacific Peoples,5-11,88,30,13,NA,NA,NA,NA,34%,15%,NA,NA
132400,Victoria Park ,Auckland,Maori,12+,137,124,123,122,74,16,Masked,91%,90%,61%,19%
132400,Victoria Park ,Auckland,Pacific Peoples,12+,75,67,66,66,37,7,Masked,89%,88%,56%,57%
132500,Konini,Waitemata,Maori,12+,280,250,246,215,114,45,15,89%,88%,53%,33%
132500,Konini,Waitemata,Maori,5-11,64,28,18,NA,NA,NA,NA,44%,28%,NA,NA
132500,Konini,Waitemata,Pacific Peoples,12+,195,169,169,150,87,32,10,87%,87%,58%,31%
132600,New Lynn North West,Waitemata,Maori,12+,257,219,213,198,108,41,11,85%,83%,55%,27%
132600,New Lynn North West,Waitemata,Pacific Peoples,12+,447,394,391,360,228,98,30,88%,87%,63%,31%
132600,New Lynn North West,Waitemata,Pacific Peoples,5-11,59,32,15,NA,NA,NA,NA,54%,25%,NA,NA
132700,Hobson Ridge North,Auckland,Maori,12+,164,136,131,131,66,22,9,83%,80%,50%,41%
132700,Hobson Ridge North,Auckland,Pacific Peoples,12+,100,88,85,83,49,12,Masked,88%,85%,59%,17%
132800,Grey Lynn Central,Auckland,Maori,12+,211,Masked,200,186,124,33,15,>95%,95%,67%,45%
132800,Grey Lynn Central,Auckland,Pacific Peoples,12+,365,327,324,311,197,107,44,90%,89%,63%,41%
132900,Fruitvale,Waitemata,Maori,12+,260,233,228,210,114,47,15,90%,88%,54%,32%
132900,Fruitvale,Waitemata,Pacific Peoples,12+,341,303,299,274,171,62,16,89%,88%,62%,26%
132900,Fruitvale,Waitemata,Pacific Peoples,5-11,41,22,10,NA,NA,NA,NA,54%,24%,NA,NA
133000,Devonport,Waitemata,Maori,12+,144,Masked,134,121,92,42,19,>95%,93%,76%,45%
133000,Devonport,Waitemata,Pacific Peoples,12+,44,Masked,Masked,41,32,19,9,>95%,>95%,78%,47%
133100,Avondale Central (Auckland),Auckland,Maori,12+,220,188,184,171,103,53,23,85%,84%,60%,43%
133100,Avondale Central (Auckland),Auckland,Pacific Peoples,12+,475,427,422,402,242,109,33,90%,89%,60%,30%
133100,Avondale Central (Auckland),Auckland,Pacific Peoples,5-11,51,37,14,NA,NA,NA,NA,73%,27%,NA,NA
133200,Queen Street,Auckland,Maori,12+,130,118,113,112,69,16,Masked,91%,87%,62%,31%
133200,Queen Street,Auckland,Pacific Peoples,12+,71,Masked,64,62,38,10,Masked,>95%,90%,61%,20%
133300,Quay Street-Customs Street,Auckland,Maori,12+,128,111,109,107,64,26,8,87%,85%,60%,31%
133300,Quay Street-Customs Street,Auckland,Pacific Peoples,12+,119,97,94,91,50,16,Masked,82%,79%,55%,19%
133400,Hobson Ridge Central,Auckland,Maori,12+,280,251,242,240,122,42,20,90%,86%,51%,48%
133400,Hobson Ridge Central,Auckland,Pacific Peoples,12+,146,134,130,127,72,15,Masked,92%,89%,57%,27%
133500,Grey Lynn East,Auckland,Maori,12+,130,119,118,115,75,17,14,92%,91%,65%,82%
133500,Grey Lynn East,Auckland,Pacific Peoples,12+,124,Masked,Masked,112,70,25,9,>95%,>95%,62%,36%
133600,Morningside (Auckland),Auckland,Maori,12+,287,270,265,256,173,60,21,94%,92%,68%,35%
133600,Morningside (Auckland),Auckland,Pacific Peoples,12+,346,314,312,291,200,87,45,91%,90%,69%,52%
133700,Shortland Street,Auckland,Maori,12+,112,101,100,100,59,23,7,90%,89%,59%,30%
133800,Hobson Ridge South,Auckland,Maori,12+,134,110,106,105,57,17,Masked,82%,79%,54%,12%
133800,Hobson Ridge South,Auckland,Pacific Peoples,12+,56,50,48,47,30,5,Masked,89%,86%,64%,60%
133900,New Lynn Central,Waitemata,Maori,12+,53,43,43,42,20,13,Masked,81%,81%,48%,38%
133900,New Lynn Central,Waitemata,Pacific Peoples,12+,47,41,41,40,22,12,Masked,87%,87%,55%,42%
134000,Cheltenham,Waitemata,Maori,12+,59,56,56,53,43,24,12,95%,95%,81%,50%
134100,Queen Street South West,Auckland,Maori,12+,144,126,124,120,77,25,14,88%,86%,64%,56%
134100,Queen Street South West,Auckland,Pacific Peoples,12+,78,62,61,59,39,14,7,79%,78%,66%,50%
134200,Mount Albert Central,Auckland,Maori,12+,224,207,201,189,121,52,22,92%,90%,64%,42%
134200,Mount Albert Central,Auckland,Pacific Peoples,12+,190,169,169,161,105,49,18,89%,89%,65%,37%
134300,Karangahape,Auckland,Maori,12+,160,145,144,142,87,30,13,91%,90%,61%,43%
134300,Karangahape,Auckland,Pacific Peoples,12+,108,96,95,90,61,18,13,89%,88%,68%,72%
134400,Kingsland,Auckland,Maori,12+,286,259,258,246,169,43,17,91%,90%,69%,40%
134400,Kingsland,Auckland,Pacific Peoples,12+,355,323,318,305,208,110,31,91%,90%,68%,28%
134500,Anzac Avenue,Auckland,Maori,12+,182,163,162,162,100,24,14,90%,89%,62%,58%
134500,Anzac Avenue,Auckland,Pacific Peoples,12+,91,Masked,83,83,53,12,Masked,>95%,91%,64%,33%
134600,Waima-Woodlands Park,Waitemata,Maori,12+,124,105,101,95,63,24,8,85%,81%,66%,33%
134600,Waima-Woodlands Park,Waitemata,Pacific Peoples,12+,59,56,55,49,33,16,7,95%,93%,67%,44%
134700,Kaurilands,Waitemata,Maori,12+,248,224,222,206,135,53,22,90%,90%,66%,42%
134700,Kaurilands,Waitemata,Maori,5-11,40,22,12,NA,NA,NA,NA,55%,30%,NA,NA
134700,Kaurilands,Waitemata,Pacific Peoples,12+,116,102,102,95,73,27,7,88%,88%,77%,26%
134900,New Lynn Seabrook,Waitemata,Maori,12+,202,176,171,161,89,39,15,87%,85%,55%,38%
134900,New Lynn Seabrook,Waitemata,Maori,5-11,40,19,11,NA,NA,NA,NA,48%,28%,NA,NA
134900,New Lynn Seabrook,Waitemata,Pacific Peoples,12+,363,322,319,293,181,76,31,89%,88%,62%,41%
134900,New Lynn Seabrook,Waitemata,Pacific Peoples,5-11,54,35,13,NA,NA,NA,NA,65%,24%,NA,NA
135000,Avondale South (Auckland),Auckland,Maori,12+,292,255,249,225,123,50,19,87%,85%,55%,38%
135000,Avondale South (Auckland),Auckland,Maori,5-11,47,27,15,NA,NA,NA,NA,57%,32%,NA,NA
135000,Avondale South (Auckland),Auckland,Pacific Peoples,12+,773,701,687,649,434,196,77,91%,89%,67%,39%
135000,Avondale South (Auckland),Auckland,Pacific Peoples,5-11,91,45,30,NA,NA,NA,NA,49%,33%,NA,NA
135100,Symonds Street North West,Auckland,Maori,12+,171,155,152,151,81,13,Masked,91%,89%,54%,23%
135100,Symonds Street North West,Auckland,Pacific Peoples,12+,114,106,104,104,53,7,Masked,93%,91%,51%,14%
135200,Mount Albert South,Auckland,Maori,12+,115,105,101,96,66,34,10,91%,88%,69%,29%
135200,Mount Albert South,Auckland,Pacific Peoples,12+,116,98,98,92,65,31,17,84%,84%,71%,55%
135300,Symonds Street West,Auckland,Maori,12+,246,218,208,205,108,29,11,89%,85%,53%,38%
135300,Symonds Street West,Auckland,Pacific Peoples,12+,134,119,118,115,63,10,Masked,89%,88%,55%,10%
135400,West Lynn,Waitemata,Maori,12+,210,190,189,174,108,50,22,90%,90%,62%,44%
135400,West Lynn,Waitemata,Pacific Peoples,12+,211,185,185,167,106,47,9,88%,88%,63%,19%
135500,Owairaka West,Auckland,Maori,12+,176,146,140,134,84,26,6,83%,80%,63%,23%
135500,Owairaka West,Auckland,Pacific Peoples,12+,341,281,275,251,145,64,24,82%,81%,58%,38%
135500,Owairaka West,Auckland,Pacific Peoples,5-11,62,28,12,NA,NA,NA,NA,45%,19%,NA,NA
135600,New Lynn Central South,Waitemata,Maori,12+,239,207,201,188,111,40,17,87%,84%,59%,42%
135600,New Lynn Central South,Waitemata,Pacific Peoples,12+,389,362,354,325,191,89,35,93%,91%,59%,39%
135600,New Lynn Central South,Waitemata,Pacific Peoples,5-11,62,33,15,NA,NA,NA,NA,53%,24%,NA,NA
135700,The Strand,Auckland,Maori,12+,105,97,95,92,47,10,6,92%,90%,51%,60%
135700,The Strand,Auckland,Pacific Peoples,12+,75,66,63,62,34,5,NA,88%,84%,55%,0%
135800,St Lukes,Auckland,Maori,12+,106,98,96,86,49,22,7,92%,91%,57%,32%
135800,St Lukes,Auckland,Pacific Peoples,12+,166,136,133,122,83,23,14,82%,80%,68%,61%
135900,Symonds Street East,Auckland,Maori,12+,250,223,222,217,117,15,Masked,89%,89%,54%,33%
135900,Symonds Street East,Auckland,Pacific Peoples,12+,125,115,112,111,50,Masked,NA,92%,90%,45%,0%
136000,Eden Terrace,Auckland,Maori,12+,295,269,267,262,169,41,16,91%,91%,65%,39%
136000,Eden Terrace,Auckland,Pacific Peoples,12+,173,157,154,153,105,36,9,91%,89%,69%,25%
136100,Grafton,Auckland,Maori,12+,121,Masked,108,101,65,16,6,>95%,89%,64%,38%
136100,Grafton,Auckland,Pacific Peoples,12+,52,47,47,44,32,8,Masked,90%,90%,73%,25%
136200,Eden Park,Auckland,Maori,12+,90,81,81,79,50,14,7,90%,90%,63%,50%
136200,Eden Park,Auckland,Pacific Peoples,12+,114,107,107,103,70,29,15,94%,94%,68%,52%
136300,Sandringham North,Auckland,Maori,12+,190,178,175,163,100,34,14,94%,92%,61%,41%
136300,Sandringham North,Auckland,Pacific Peoples,12+,303,265,261,238,156,73,19,87%,86%,66%,26%
136300,Sandringham North,Auckland,Pacific Peoples,5-11,52,26,10,NA,NA,NA,NA,50%,19%,NA,NA
136400,Parnell West,Auckland,Maori,12+,226,212,209,206,138,39,20,94%,92%,67%,51%
136400,Parnell West,Auckland,Pacific Peoples,12+,97,Masked,Masked,92,62,20,Masked,>95%,>95%,67%,20%
136500,New Lynn South,Waitemata,Maori,12+,340,287,282,258,145,56,22,84%,83%,56%,39%
136500,New Lynn South,Waitemata,Maori,5-11,57,23,12,NA,NA,NA,NA,40%,21%,NA,NA
136500,New Lynn South,Waitemata,Pacific Peoples,12+,533,494,487,438,273,111,42,93%,91%,62%,38%
136500,New Lynn South,Waitemata,Pacific Peoples,5-11,83,38,15,NA,NA,NA,NA,46%,18%,NA,NA
136600,New Windsor North,Auckland,Maori,12+,187,167,165,147,85,30,12,89%,88%,58%,40%
136600,New Windsor North,Auckland,Pacific Peoples,12+,498,449,442,418,272,132,56,90%,89%,65%,42%
136600,New Windsor North,Auckland,Pacific Peoples,5-11,56,26,11,NA,NA,NA,NA,46%,20%,NA,NA
136700,Titirangi South,Waitemata,Maori,12+,171,162,158,145,90,40,19,95%,92%,62%,48%
136700,Titirangi South,Waitemata,Pacific Peoples,12+,105,98,97,89,59,26,9,93%,92%,66%,35%
136800,Owairaka East,Auckland,Maori,12+,105,93,90,88,57,30,15,89%,86%,65%,50%
136800,Owairaka East,Auckland,Pacific Peoples,12+,258,225,223,207,121,54,17,87%,86%,58%,31%
136800,Owairaka East,Auckland,Pacific Peoples,5-11,52,27,10,NA,NA,NA,NA,52%,19%,NA,NA
136900,Eden Valley,Auckland,Maori,12+,146,136,134,130,90,35,19,93%,92%,69%,54%
136900,Eden Valley,Auckland,Pacific Peoples,12+,77,72,72,71,41,14,6,94%,94%,58%,43%
137000,Sandringham Central,Auckland,Maori,12+,111,Masked,Masked,103,73,27,15,>95%,>95%,71%,56%
137000,Sandringham Central,Auckland,Pacific Peoples,12+,255,223,217,202,119,54,28,87%,85%,59%,52%
137100,Glenavon,Auckland,Maori,12+,244,209,202,184,81,30,9,86%,83%,44%,30%
137100,Glenavon,Auckland,Maori,5-11,51,16,7,NA,NA,NA,NA,31%,14%,NA,NA
137100,Glenavon,Auckland,Pacific Peoples,12+,752,654,642,577,314,127,37,87%,85%,54%,29%
137100,Glenavon,Auckland,Pacific Peoples,5-11,115,33,11,NA,NA,NA,NA,29%,10%,NA,NA
137200,Blockhouse Bay North,Auckland,Maori,12+,164,145,144,129,77,35,16,88%,88%,60%,46%
137200,Blockhouse Bay North,Auckland,Pacific Peoples,12+,452,407,401,371,226,117,39,90%,89%,61%,33%
137200,Blockhouse Bay North,Auckland,Pacific Peoples,5-11,57,30,Masked,NA,NA,NA,NA,53%,9%,NA,NA
137300,Green Bay North,Waitemata,Maori,12+,121,110,105,94,61,23,9,91%,87%,65%,39%
137300,Green Bay North,Waitemata,Pacific Peoples,12+,152,143,143,134,83,43,23,94%,94%,62%,53%
137400,Parnell East,Auckland,Maori,12+,115,108,108,102,76,30,16,94%,94%,75%,53%
137400,Parnell East,Auckland,Pacific Peoples,12+,64,Masked,Masked,62,49,25,12,>95%,>95%,79%,48%
137500,Laingholm,Waitemata,Maori,12+,139,119,119,105,59,32,12,86%,86%,56%,38%
137600,Sandringham West,Auckland,Maori,12+,110,97,95,93,59,18,6,88%,86%,63%,33%
137600,Sandringham West,Auckland,Pacific Peoples,12+,203,183,181,177,122,53,21,90%,89%,69%,40%
137700,Mount Eden North East,Auckland,Maori,12+,89,84,80,80,50,12,Masked,94%,90%,62%,42%
137700,Mount Eden North East,Auckland,Pacific Peoples,12+,51,45,43,43,31,7,Masked,88%,84%,72%,43%
137800,Mount Eden North,Auckland,Maori,12+,122,Masked,Masked,105,71,21,13,>95%,>95%,68%,62%
137800,Mount Eden North,Auckland,Pacific Peoples,12+,110,90,90,88,60,29,12,82%,82%,68%,41%
137900,Wesley West,Auckland,Maori,12+,224,193,176,161,85,34,8,86%,79%,53%,24%
137900,Wesley West,Auckland,Maori,5-11,49,14,9,NA,NA,NA,NA,29%,18%,NA,NA
137900,Wesley West,Auckland,Pacific Peoples,12+,"1,143",978,955,883,496,220,57,86%,84%,56%,26%
137900,Wesley West,Auckland,Pacific Peoples,5-11,184,91,45,NA,NA,NA,NA,49%,24%,NA,NA
138000,Green Bay South,Waitemata,Maori,12+,161,147,140,132,75,32,13,91%,87%,57%,41%
138000,Green Bay South,Waitemata,Pacific Peoples,12+,152,137,137,124,76,28,9,90%,90%,61%,32%
138100,Balmoral,Auckland,Maori,12+,152,136,134,124,90,25,11,89%,88%,73%,44%
138100,Balmoral,Auckland,Pacific Peoples,12+,191,179,176,164,106,52,17,94%,92%,65%,33%
138200,Sandringham East,Auckland,Maori,12+,181,166,162,149,94,35,18,92%,90%,63%,51%
138200,Sandringham East,Auckland,Pacific Peoples,12+,329,292,285,268,169,80,28,89%,87%,63%,35%
138300,New Windsor South,Auckland,Maori,12+,223,191,187,167,87,32,10,86%,84%,52%,31%
138300,New Windsor South,Auckland,Maori,5-11,49,20,12,NA,NA,NA,NA,41%,24%,NA,NA
138300,New Windsor South,Auckland,Pacific Peoples,12+,666,576,569,524,309,133,33,86%,85%,59%,25%
138300,New Windsor South,Auckland,Pacific Peoples,5-11,67,27,13,NA,NA,NA,NA,40%,19%,NA,NA
138400,Mount Eden West,Auckland,Maori,12+,112,102,100,90,68,26,8,91%,89%,76%,31%
138400,Mount Eden West,Auckland,Pacific Peoples,12+,117,110,110,99,66,30,7,94%,94%,67%,23%
138500,Newmarket,Auckland,Maori,12+,87,81,80,78,58,21,14,93%,92%,74%,67%
138500,Newmarket,Auckland,Pacific Peoples,12+,88,75,75,70,52,16,8,85%,85%,74%,50%
138600,Blockhouse Bay North East,Auckland,Maori,12+,109,93,91,82,46,19,Masked,85%,83%,56%,21%
138600,Blockhouse Bay North East,Auckland,Pacific Peoples,12+,263,243,243,223,148,65,27,92%,92%,66%,42%
138700,Epsom North,Auckland,Maori,12+,132,114,112,99,60,29,13,86%,85%,61%,45%
138700,Epsom North,Auckland,Pacific Peoples,12+,115,105,103,94,66,31,12,91%,90%,70%,39%
138900,Blockhouse Bay South,Auckland,Maori,12+,179,160,157,139,69,28,11,89%,88%,50%,39%
138900,Blockhouse Bay South,Auckland,Pacific Peoples,12+,294,258,256,240,151,67,26,88%,87%,63%,39%
139000,Mount Eden East,Auckland,Maori,12+,122,Masked,Masked,107,80,31,18,>95%,>95%,75%,58%
139000,Mount Eden East,Auckland,Pacific Peoples,12+,84,77,76,71,43,21,10,92%,90%,61%,48%
139100,Wesley East,Auckland,Maori,12+,171,150,148,132,75,36,15,88%,87%,57%,42%
139100,Wesley East,Auckland,Pacific Peoples,12+,652,579,567,524,289,150,41,89%,87%,55%,27%
139100,Wesley East,Auckland,Pacific Peoples,5-11,93,40,16,NA,NA,NA,NA,43%,17%,NA,NA
139200,Orakei West,Auckland,Maori,12+,181,164,162,153,90,44,22,91%,90%,59%,50%
139200,Orakei West,Auckland,Pacific Peoples,12+,64,59,59,54,36,24,Masked,92%,92%,67%,21%
139300,Maungawhau,Auckland,Maori,12+,95,Masked,90,83,56,20,11,>95%,95%,67%,55%
139300,Maungawhau,Auckland,Pacific Peoples,12+,95,85,85,81,60,23,14,89%,89%,74%,61%
139400,Remuera West,Auckland,Maori,12+,67,Masked,Masked,61,41,18,8,>95%,>95%,67%,44%
139400,Remuera West,Auckland,Pacific Peoples,12+,71,58,57,54,34,13,Masked,82%,80%,63%,15%
